"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Non-EL Students","All Students","White/Female/2nd Grade/Non-EL Students","REPORTED","188","2318","8.11","162.29567408651826","6.9903401931961362"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Non-Foster Care","All Students","White/Female/2nd Grade/Non-Foster Care","REPORTED","193","2369","8.15","161.90180772391125","6.9585045193097779"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Non-Homeless","All Students","White/Female/2nd Grade/Non-Homeless","REPORTED","180","2327","7.74","162.21575198994555","6.8625890238793463"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Non Low-Income","All Students","White/Female/2nd Grade/Non Low-Income","REPORTED","89","1712","5.20","164.54157043879908","6.2829099307159355"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Non-SWD","All Students","White/Female/2nd Grade/Non-SWD","REPORTED","166","2187","7.59","161.89586114819761","6.7957276368491319"
"2015","0","State of Delaware","0","State of Delaware","White","Female","2nd Grade","Students with Disabilities","All Students","White/Female/2nd Grade/Students with Disabilities","REPORTED","27","188","14.36","161.43814432989691","8.8865979381443303"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Active EL Students","All Students","White/Female/3rd Grade/Active EL Students","REDACTED",,"32",,"151.5625","9.53125"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Foster Care","All Students","White/Female/3rd Grade/Foster Care","REDACTED","0",,"0.00","134.40000000000001","3.7999999999999998"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Homeless","All Students","White/Female/3rd Grade/Homeless","REPORTED","20","50","40.00","132.36842105263159","10.842105263157896"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Low-Income","All Students","White/Female/3rd Grade/Low-Income","REPORTED","103","643","16.02","154.9502196193265","8.6793557833089316"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Non-EL Students","All Students","White/Female/3rd Grade/Non-EL Students","REPORTED","187","2346","7.97","162.86547271970014","6.8159100374843815"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Non-Foster Care","All Students","White/Female/3rd Grade/Non-Foster Care","REPORTED","191","2374","8.05","162.77512355848435","6.8579077429983526"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Non-Homeless","All Students","White/Female/3rd Grade/Non-Homeless","REPORTED","171","2328","7.35","163.44486531986533","6.7558922558922561"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Non Low-Income","All Students","White/Female/3rd Grade/Non Low-Income","REPORTED","88","1735","5.07","165.74799999999999","6.1382857142857139"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Non-SWD","All Students","White/Female/3rd Grade/Non-SWD","REPORTED","163","2171","7.51","162.60983310780333","6.645015787099684"
"2015","0","State of Delaware","0","State of Delaware","White","Female","3rd Grade","Students with Disabilities","All Students","White/Female/3rd Grade/Students with Disabilities","REPORTED","28","207","13.53","163.81481481481481","8.9722222222222214"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Active EL Students","All Students","White/Female/4th Grade/Active EL Students","REDACTED",,"18",,"161.33333333333334","6.833333333333333"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Foster Care","All Students","White/Female/4th Grade/Foster Care","REDACTED",,,,"130.5","7.875"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Homeless","All Students","White/Female/4th Grade/Homeless","REPORTED","13","35","37.14","135","10.714285714285714"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Low-Income","All Students","White/Female/4th Grade/Low-Income","REPORTED","110","592","18.58","154.80094043887146","9.3213166144200628"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Non-EL Students","All Students","White/Female/4th Grade/Non-EL Students","REPORTED","180","2250","8.00","162.43498920086392","7.0462203023758097"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Non-Foster Care","All Students","White/Female/4th Grade/Non-Foster Care","REPORTED","180","2262","7.96","162.5363440860215","7.0417204301075271"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Non-Homeless","All Students","White/Female/4th Grade/Non-Homeless","REPORTED","169","2233","7.57","162.92928852029681","6.977302487996508"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Non Low-Income","All Students","White/Female/4th Grade/Non Low-Income","REPORTED","72","1676","4.30","165.29675516224188","6.1876106194690266"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Non-SWD","All Students","White/Female/4th Grade/Non-SWD","REPORTED","147","2055","7.15","162.43507109004739","6.8360189573459715"
"2015","0","State of Delaware","0","State of Delaware","White","Female","4th Grade","Students with Disabilities","All Students","White/Female/4th Grade/Students with Disabilities","REPORTED","35","213","16.43","162.34529147982062","9.0179372197309409"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Active EL Students","All Students","White/Female/5th Grade/Active EL Students","REDACTED",,,,"130","5.5"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Foster Care","All Students","White/Female/5th Grade/Foster Care","REDACTED","0",,"0.00","143.40000000000001","7.4000000000000004"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Homeless","All Students","White/Female/5th Grade/Homeless","REPORTED","12","38","31.58","141.42857142857142","9.2857142857142865"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Low-Income","All Students","White/Female/5th Grade/Low-Income","REPORTED","103","574","17.94","151.87662337662337","8.9464285714285712"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Non-EL Students","All Students","White/Female/5th Grade/Non-EL Students","REPORTED","190","2354","8.07","161.19446738232867","6.8620974401321222"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Non-Foster Care","All Students","White/Female/5th Grade/Non-Foster Care","REPORTED","191","2359","8.10","161.1025957972806","6.855377008652658"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Non-Homeless","All Students","White/Female/5th Grade/Non-Homeless","REPORTED","179","2326","7.70","161.4112970711297","6.8138075313807533"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Non Low-Income","All Students","White/Female/5th Grade/Non Low-Income","REPORTED","88","1790","4.92","164.18337004405285","6.1475770925110131"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Non-SWD","All Students","White/Female/5th Grade/Non-SWD","REPORTED","160","2141","7.47","160.72673626872447","6.6472991375397186"
"2015","0","State of Delaware","0","State of Delaware","White","Female","5th Grade","Students with Disabilities","All Students","White/Female/5th Grade/Students with Disabilities","REPORTED","31","223","13.90","164.33187772925766","8.8689956331877724"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Active EL Students","All Students","White/Female/6th Grade/Active EL Students","REDACTED",,,,"115.85714285714286","5.8571428571428568"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Foster Care","All Students","White/Female/6th Grade/Foster Care","REDACTED","0",,"0.00","108.90909090909091","2.5454545454545454"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Homeless","All Students","White/Female/6th Grade/Homeless","REPORTED","14","47","29.79","134.0754716981132","12.339622641509434"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Low-Income","All Students","White/Female/6th Grade/Low-Income","REPORTED","139","583","23.84","153","10.419773095623986"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Non-EL Students","All Students","White/Female/6th Grade/Non-EL Students","REPORTED","288","2471","11.66","161.34044233807268","7.5758293838862558"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Non-Foster Care","All Students","White/Female/6th Grade/Non-Foster Care","REPORTED","289","2470","11.70","161.44264240506328","7.5929588607594933"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Non-Homeless","All Students","White/Female/6th Grade/Non-Homeless","REPORTED","275","2431","11.31","161.79364440868866","7.4694288012872088"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Non Low-Income","All Students","White/Female/6th Grade/Non Low-Income","REPORTED","150","1895","7.92","163.85223725286161","6.6566077003121746"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Non-SWD","All Students","White/Female/6th Grade/Non-SWD","REPORTED","247","2244","11.01","161.39397905759162","7.3935427574171033"
"2015","0","State of Delaware","0","State of Delaware","White","Female","6th Grade","Students with Disabilities","All Students","White/Female/6th Grade/Students with Disabilities","REPORTED","42","234","17.95","159.55465587044534","9.2186234817813766"
