"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","total_experience","ed_level_not_reported","ed_level_associate","ed_level_two_years","ed_level_less_than_bachelor_degree","ed_level_bachelor","ed_level_bachelor_plus_15","ed_level_bachelor_plus_30","ed_level_master","ed_level_master_plus_15","ed_level_master_plus_30","ed_level_master_plus_45","ed_level_doctorate","ed_level_total"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Technical","23",,"1",,,,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","23",,,,,,,,,,,,"2","2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Librarian","23",,,,,,,,"1",,"1",,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Supervisor, Instructional","23",,,,,,,,"1",,,"1","2","4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","23","6","2",,"13","5",,,"1",,,,,"27"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","23","10","12","5","101","38","12","13","53","44","29","26","10","353"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","23",,"8","3","22","2",,,,,"1",,,"36"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Guidance Counselor","23",,,,,,,,"3","5","2","2",,"12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","23",,,,,,,,,"1",,"1",,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","23",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","23",,,,"1","1",,"3","5","6","4","2",,"22"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","23",,,,,,"1",,"1","1",,"2",,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Administrative Assistant","23",,,,,,,,,,,,"1","1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","23",,,,,,,,,,"2",,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","23",,,,,"13","5","3","18","13","8","8",,"68"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","23",,,,"3","1",,,,,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Secondary","23",,,,"1","10","4","1","11","15","6","6","1","55"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","23",,,,,"2","1",,"8","7","5","6","2","31"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","23",,,,,"2","1",,"4","2","3","2","2","16"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","23",,,,"2","25","10","11","36","35","19","18","1","157"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Superintendent","23",,,,,,,,"1",,,,"1","2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Home Visitor","23",,,,,"1",,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","23",,,"1",,"1",,"2","4",,"1",,"4","13"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","23","10","12","4","99","8",,,"1",,"1",,"1","136"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Assistant Principal","23",,,,,,,,"1",,"1",,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","23",,,,"9",,,,,,,,,"9"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","23",,,,,"1","1","4","2","1","1","2",,"12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","23","10","12","4","99","8",,,"1",,"1",,"1","136"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","23",,,,,,,"2","1",,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","23",,"1",,"7",,,,,,,,,"8"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Supervisor, General Support","23",,,"1",,,,,"1",,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Psychologist","23",,,,,,,,,,"1",,"2","3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","23",,,,,"2",,,"2","1","2","1",,"8"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Bus Driver & Laborer","23","1",,"1","4",,,,,,,,,"6"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Social Worker","23",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","Male","All Educators","Charter","All Educators","Male/Charter School","Professional","ALL","ALL","31","1",,,,,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Specialist, Pupil Support","24",,,,"1","1",,,,"1","1",,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","24",,,,,"2","2","3","4","4","7","4",,"26"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","24",,,,,"1",,,,,"1",,"1","3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Supervisor, Instructional","24",,,,,,,,,"1",,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Other Instructional Support","24",,,,,"2","2","1",,"1",,"1",,"7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Supervisor, General Support","24",,,,,,,,"3","1",,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","24",,,,"3",,,,,,,,,"3"
