Company Name,SBFCertNum,Contact Name,Address 1,Address 2,City,State,Tel,Fax,WebSite,EMail,Wholesale,Retail,Manufacturing,Service,Construction,Architecture and Engineering Services,Small Business,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,NAICSCode7,NAICSCode8,NAICSCode9,NAICSCode10,NAICSCode11,NAICSCode12,NAICSCode13,NAICSCode14,NAICSCode15,NAICSCode16,NAICSCode17,NAICSCode18,NAICSCode19,NAICSCode20,NAICSCode21,NAICSCode22,NAICSCode23,NAICSCode24,NAICSCode25,NAICSCode26,NAICSCode27,NAICSCode28,NAICSCode29,NAICSCode30,NAICSCode31,NAICSCode32,NAICSCode33,NAICSCode34,NAICSCode35,NAICSCode36,NAICSCode37,NAICSCode38,Geocoded Location
"Trans Plus, Inc.",DE20043492,Kelli Kruger,423 W. 7th Street,,New Castle,DE,3023233051,3023233076,http://www.transplusdelaware.com,klk@transplusdelaware.com,,,,YES,,,YES,811111,811112,811113,811118,811198,811211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"423 W. 7th Street
New Castle, DE 19720
(39.659688, -75.5721)"
Tricon Drywall LLC,SBF21041474,Kelvin Tyrell,34 Avignon Drive,,Newark,DE,3027437067,3028321046,,styrell35@gmail.com,,,,,YES,,YES,238310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34 Avignon Drive
Newark, DE 19702
(39.603809, -75.779044)"
Trinity II Corp,SBF19111322,Patrick McRae,1140 3rd Street N.E.,,Washington,DC,2017976422,3013904450,http://trinityii.net,pmcrae@trinityii.net,,,,YES,YES,,,238310,238320,561210,561720,561790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1140 3rd Street N.E.
Washington, DC 20002
(38.905397, -77.002051)"
"Trinity Property Advisors, LLC",SBF21061494,Candis Pressley,3900 Ford Road,Suite 6,Philadelphia,PA,2154223822,,http://www.trinitypropertyadvisors.com,cpressley@trinitypropertyadvisors.com,,,,YES,,,YES,531210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3900 Ford Road
Philadelphia, PA 19131
(39.999798, -75.210237)"
TriosysIT Inc.,DE22054109,Mona Bhatt,4 Moonlight Court,,Newark,DE,3026748709,,http://www.triosysit.com,mona@triosysit.com,,,,YES,,,YES,541511,541519,541512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4 Moonlight Court
Newark, DE 19702
(39.656562, -75.684126)"
"Trivial Pursuits, Inc",SBF21051482,Joanna Wells,PO Box 371,,Yorklyn,DE,3035237197,,http://www.jwellswine.com,joannakwells@gmail.com,,,,YES,,,YES,541690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TruSolutions LLC,SBF21011444,Dominique Truitt,1327 Carrick Court,,Middletown,DE,3023308830,,,dtruitt@trusolutionsllc.org,,,,YES,,,YES,624190,561311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1327 Carrick Court
Middletown, DE 19709
(39.477364, -75.626204)"
"Ultimate Fire Protection, LLC",SBF19041275,Fidel Ajava Maxwell,450 Copper Drive,,Wilmington,DE,3029948371,3029948373,https://ultimate-fire-protection-llc.business.site,ultimatefireprotection1@gmail.com,,,,YES,,,YES,541990,561790,238290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"450 Copper Drive
Wilmington, DE 19804
(39.711983, -75.598698)"
"Union Press Printing, Inc.",SBF20081409,Christine Grimes,1723 W. 8th Street,,Wilmington,DE,3026520496,3026522252,http://www.unionpress.com,chrissy@unionpress.com,,,YES,,,,YES,323111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1723 W. 8th Street
Wilmington, DE 19805
(39.751088, -75.568073)"
United Source LLC DBA United Source,SBF20071386,Jin Zhang,1906 Brackenville Road,,Hockessin,DE,3025091178,,http://www.united-source.com,info@united-source.com,YES,,,YES,,,YES,423450,423990,339113,541611,541613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1906 Brackenville Road
Hockessin, DE 19707
(39.778978, -75.682767)"
"Unlimited Express, LLC",SBF21051484,Alisha Broughton,13 Lorraine Lane,,Ellendale,DE,3022363557,,http://www.unlimitedexpress.com,alishabroughton@hotmail.com,,,,YES,,,YES,611710,611430,611699,541613,541614,541870,541611,541120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13 Lorraine Lane
Ellendale, DE 19941
(38.808407, -75.385762)"
"Utility Service Associates, LLC",DE21053805,Lee Moore,28148 Sloop Avenue,,Millsboro,DE,4432521160,,,utilityserviceassoc@gmail.com,,,,YES,,,YES,423610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28148 Sloop Avenue
Millsboro, DE 19966
(38.614555, -75.144581)"
"Venus Fire Protection & Safety Services, Inc.",DE20073595,Frances Kukla,159 21st Street,,Brooklyn,NY,7182153892,7182153893,http://www.venusfireprotection.net,Fran@venusfireprotection.net,YES,YES,,YES,,,YES,423990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"159 21st Street
Brooklyn, NY 11232
(40.663047, -73.996247)"
Venus Supplies & Services,SBF21071501,Terry Girifalco,3770 Ridge Pike,,Collegeville,PA,6102872600,2152566480,http://www.venusuppliescompany.com,terryg@venussuppliescompany.com,YES,,,,,,YES,423850,423710,423740,423830,423840,424120,424130,424690,453998,561720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3770 Ridge Pike
Collegeville, PA 19426
(40.175112, -75.435163)"
"VEOS360, LLC",SBF20041352,Susan Chu,,205 N. Star Rd.,Newark,DE,4105960978,,http://www.culturecrush.me,susan@veos360.com,,,,YES,,,YES,511210,541612,541618,541611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Newark, DE 19711
(39.708658, -75.737018)"
"V.E. Public Relations, LLC",SBF19101321,Laura Van Eperen,dba Van Eperen,"11333 Woodglen Drive, Suite 103",Rockville,MD,3018361516,,http://www.vaneperen.com,laura@vaneperen.com,,,,YES,,,YES,541430,541613,541820,541810,541830,541840,561920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victory Cleaning LLC,SBF21051488,Sakarah Bey,18 Mifflin Meadows Drive,,Dover,DE,2673309422,,http://www.victorycleaningllc.godaddysites.com,sakarahlee@gmail.com,,,,YES,,,YES,561720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Voith & Mactavish Architects, LLP",SBF18071200,Daniela Voith,2401 Walnut Street,6th Floor,Philadelphia,PA,2155454544,,http://www.voithandmactavish.com,dhv@vma1.com,,,,,,YES,YES,541310,541410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2401 Walnut Street
Philadelphia, PA 19103
(39.951354, -75.18039)"
Wallace Mobile Notary Services LLC,SBF21031462,Cynthia Wallace,2212 Thomas Road,,Wilmington,DE,3024943800,,,cynthialwallace@aol.com,,,,YES,,,YES,541199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2212 Thomas Road
Wilmington, DE 19803
(39.792976, -75.542568)"
WCI Property Management,SBF21041467,Beverly Berry,518 Wyndham Road,,Wilmington,DE,9173342011,,,dollardent@yahoo.com,,,,YES,,,YES,531311,236118,238160,238110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"518 Wyndham Road
Wilmington, DE 19809
(39.772234, -75.510993)"
Wellfit LLC,SBF21041479,Susan Cicala,1009 Elizabeth Avenue,,Wilmington,DE,6106396869,,http://www.wellfitbrandywine.com,wellfitbrandywine@gmail.com,,,,YES,,,YES,713940,621340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1009 Elizabeth Avenue
Wilmington, DE 19809
(39.764746, -75.49576)"
"W.H. Environmental, LLC",SBF18021177,Wanda Hancock,1506 A Street,,Wilmington,DE,3025181261,3026566077,,wanda.hancock@whenvironmentalllc.com,,,,YES,YES,,YES,238910,561730,113310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1506 A Street
Wilmington, DE 19801
(39.728983, -75.539983)"
"Whitaker�s Business Entities, LLC Series # 1",SBF18091220,Brian Whitaker,"Trade name: Whitaker�s Notary Services, LLC",302 East 14th Street,New Castle,DE,3023288633,3023284468,,usaironeagle@comcast.net,,,,YES,,,YES,541199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Whitaker�s Business Entities, LLC Series # 2",SBF18091219,Brian Whitaker,"Trade name: Whitaker's Fitness Solutions, LLC",302 East 14th Street,New Castle,DE,3023288633,3023287446,,usaironeagle@comcast.net,,,,YES,,,YES,812990,713990,713940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Whitaker�s Business Entities, LLC Series # 3",SBF18091218,Brian Whitaker,"Trade name: Whitaker Peer Support Services, LLC",302 East 14th Street,New Castle,DE,3023288633,3023284468,,usaironeale@comcast.net,,,,YES,,,YES,624120,624190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Williams Engineering Solutions,SBF20081412,Brian Williams,24 W. Chestnut Ridge Drive,,Magnolia,DE,3026704841,,,willengsol@gmail.com,YES,,YES,,,,YES,334515,334519,334513,334514,334512,332911,335311,541380,811219,334419,334290,423690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24 W. Chestnut Ridge Drive
Magnolia, DE 19962
(39.060994, -75.526856)"
Workforce Solutions Today LLC,SBF20101428,Ruth Briggs King,3 Par Court,,Georgetown,DE,3028414249,,http://www.workforcesolutionstoday.com,ruth@worksolutionstoday.com,,,,YES,,,YES,541612,611430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 Par Court
Georgetown, DE 19947
(38.658994, -75.352644)"
