"company_name","osdcertnum","contact_name","address_1","address_2","city","state","zip_code","tel","fax","website","email","building_trade","consultant","general_services","license_professional","manufacture","supplier","highway_construction","other_services","deldot","md_dot","nmsdc","paucp","wbenc","pamwb","wilmcity","njmwb","sam","mbe","wbe","_8_a","foreign_state","vobe","sdvobe","iwdbe","african","asian","subasian","hispanic","nativeamer","white","other","woman","disabled","veteran","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","certified"
"Sassy Bee Honey, LLC dba Sassy Bee","DE21053806","Stephanie Grant","912 Highland Avenue",,"Bellefonte","DE","19809","6107049601",,"www.justbeesassy.com","beesassyhoney@gmail.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"311999","112910","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SB & Company, LLC","DE20033424","Graylin Smith","10200 Grand Central Avenue","Suite 250","Owings Mills","MD","21117","4105841401","4105840061","www.sbandcompany.com","gsmith@sbandcompany.com",,"YES",,"YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541211","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SBP Consulting LLC","DE21043775","Bhavesh Patel","14529 Edgewoods Way",,"Glenelg","MD","21737","2404756119",,"sbpconsultingllc.com","bhavesh@sbpconsultingllc.com",,"YES","YES",,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541690","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Scanlon Safety Services, LLC","DE20033442","Cheryl Scanlon-Zinner","2516 Channin Drive",,"Wilmington","DE","19810","3025297718",,"www.scanlonsafety.com","cheryl@scanlonsefety.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Schneider Trailer & Container Rental Inc","DE20023367","Sallie Schneider","220 Happy Lane",,"Newark","DE","19711","3027315566","3027310375","www.schneidertrailer.com","sallie_conner@schneidertrailer.com",,,,,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"531130","532490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SDA Consulting, Inc.","DE20043480","Shawn Anderson","3011 W. 183rd Street","Suite 377","Homewood","IL","60430","7083728809","8008232990","http://www.sdaci.com/","sda@sdaci.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541512","541511","541519","561320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Seagull Fence & Concrete, LLC","DE19063262","Jose Villeda","30143 Discount Land Road",,"Laurel","DE","19956","3029560417","3023378196","www.seagullfence.com","seagullfence@seagullfence.com","YES",,,,,,,"YES","YES",,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"238990","444190","331222","332323","332618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Securance, LLC dba Securance Consulting","DE20073565","Paul Ashe","13904 Monroes Business Park","13904 Monroes Business Park","Tampa","FL","33625","8775780215","8139604946","www.securanceconsulting.com","supplydiv@securanceconsulting.com",,"YES",,,,,,,"YES",,"YES",,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541512","541519","541611","541690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Security Dimensions, LLC","DE18022931","Troy McCoy","20453 Old Meadows Lane",,"Lewes","DE","19958","3015128838","3026447343","https://www.sd-llc.org/","tmac5322@gmail.com",,"YES",,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES",,"518210","541512","541513","541519","541611","541690","611420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sepire, LLC","DE21123940","Michelle Steinberg","7600 S. Grant Street",,"Burr Ridge","IL","60527","3127362326",,"www.sepire.com","msteinberg@sepire.com",,"YES","YES",,,"YES",,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"323111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Serpent Dancer Alchemy","DE21093898","Lenesh Baughmar","28545 Seaford Road",,"Laurel","DE","19956","7173684270",,,"leneshmarie@yahoo.com",,"YES",,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"323111","541430","812990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Set Fa Life, LLC","DE21103918","Christopher M. Williams","2600 N. Market Street",,"Wilmington","DE","19802","3025105865","3024076878","https://set-fa-life-llc.business.site/","cmw@SFLBuild.com","YES",,,,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"236118","238910","238320","238330","238130","238350","811490","238340","238310","238170","236220","238190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sexton Construction, LLC","DE20073593","William Sexton","1768 Thicket Rd",,"Camden-Wyoming","DE","19934","3029430347",,,"william_sexton2011@comcast.net","YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"236118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sharon J. Harris DBA Hart of Gold Services","DE18073006","Sharon Harrris","14 Haggis Road",,"Middletown","DE","19709","6095569971","6788562228","www.hartofgoldservices.weebly.com","hartofgoldservices@gmail.com",,,"YES",,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561720","561510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"ShawnTech Communications, Inc.","DE19033149","Sharon Bloomingdale","8521 Gander Creek Drive","Suite C","Miamisburg","OH","45342","9378984724","9378984447","www.shawntech.com","lfancher@shawntech.com",,,,,,,,"YES","YES",,,"YES",,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541512","423430","517919","519190","517312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SHI International Corp","DE22084144","Thai Lee","290 Davidson Avenue",,"Somerset","NJ","08873","8887648888","8887648889","www.shi.com","DiversityTeam@shi.com",,,,,,"YES",,"YES",,,"YES",,"YES",,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"423430","541519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Shineteck Inc.","DE21023735","Venkateswara Singu","5000 Ritter Road","Suite 202","Mechanicsburg","PA","17055","7179141408",,"www.shineteck.com","vsingu@shineteck.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Shorecare of Delaware","DE20033433","Jacqueline Lieske","874 Walker Rd.",,"Dover","DE","19904","8884828201","8883308395","www.shorecareofdelaware.com","jlieske@shorecareofdelaware.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"621610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Shoreline Medical LLC","DE22054086","Mareya Steinbacher","219 Clydia Court",,"Middletown","DE","19709","3023797609",,,"mareyasteinbacher@gmail.com",,,,,,"YES",,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"423450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Shore Staffing, Inc.","DE21043793","Bonnie Mackenzie","3109 Fair Island Lane",,"Marion Station","MD","21838","4109572800","4106307280","www.shorestaffing.com","bonnie@shorestaffing.com",,,,"YES",,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"561311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"ShorQuip Supply, Inc.","DE21093893","MaryAnne Martosella","1302 Conshohocken Road",,"Conshocken","PA","19428","6102396234","6102396237","www.shorquip.com","mare@shorquip.com",,,,,,"YES",,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Shumaker Consulting Engineering & Land Surveying P","DE20033390","Linda Shumaker","143 Court Street",,"Binghamton","NY","139013528","6077988081","6077988186","www.shumakerengineering.com","lshumaker@shumakerengineering.com",,"YES",,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541330","541370","541620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sibrew Group LLC","DE21023734","Donald Thompson","107 S. State Street",,"Dover","DE","19901","3023824701","8666726428",,"sibrewgroup@gmail.com","YES","YES","YES",,,,,,,,,,,,,,,"YES",,,,"YES",,,"YES",,,,,,,,"YES","YES","236220","238130","238110","236115","236116","236118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SID, LLC","DE20073574","Annette Rogers",,"4505 A New Jersey Dr.","Dover","DE","19901","4436082218",,,"SGTGigi64@gmail.com",,"YES","YES",,,,,"YES",,,,,,,,,,"YES","YES",,,"YES",,,"YES",,,,,,,"YES","YES","YES","561110","541611","561410","541612","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sigma Systems Inc. dba Sigma Inc.","DE20043522","Shama Nannapaneni","5 Mt. Royal Avenue","Suite 100","Marlborough","MA","01752","5089253200","5084499339","www.sigmainc.com","nfischer@sigmainc.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"541511","561320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Silverpoint Consulting, LLC","DE20033414","Stephanie Vavro","1519 Whispering Woods Circle",,"Allentown","PA","18106","6105307711","6105307711","www.silverpointconsulting.com","vavro@silverpointconsulting.com",,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Simplr Resource Staffing, Inc.","DE18093039","Albert J. Ryans","1015 W. 8th Street",,"Wilmington","DE","19806","3024336061",,"www.simplrrs.com","aryans@simplrrs.com",,,"YES",,,,,,,,,,,,"YES",,,"YES",,,,,,,"YES",,,,,,,,,,"561320","561311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sisu Athletics","DE21093901","Alisa Rose","2807 Concord Pike",,"Wilmington","DE","19803","3024770123",,,"alisa@sisuathletics.com",,,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"448120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SivadPPE LLC","DE21043796","Lenzie Davis","324 Stonehurst Court",,"New Castle","DE","19720","3029810354",,"www.sivadppe.com","ldavis@sivadppe.com",,,,,,"YES",,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"423450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SJB Capital Group dba Back to Basics Learning Dyna","DE19103306","Juli Bennett","SJB Capital Group dba Back to Basics Learning Dyna","6 Stone Hill Road","Wilmington","DE","19803","3025940754","3024219479","www.backtobasicslearning.com","juli@backtobasicslearning.com",,,"YES",,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"611691","611110","611710","611430","541930","923110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SJ Realestate Ventures LLC","DE22023986","Samantha Jackson","1151 Walker Road","Suite 184","Dover","DE","19904","2675742162",,,"info.sjrealestateventuresllc@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"531110","531120","531311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Skygear Solutions, Inc.","DE20063554","Marina Kopylova","8 The Green",,"Dover","DE","19901","8447594327","8447594327","www.skygearsolutions.com","marina.kopylova@skygearsolutions.com",,"YES",,,,"YES",,,,,,,,,,,,,"YES",,,,,,,,,,,,,"YES",,,"541922","541370","541350","237130","213112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"S.L. Burton Consulting, LLC","DE20123700","Sharon Burton","PO Box 7274",,"Wilmington","DE","19803","3025478010","3026611081","www.slburton.com","sharon.burton@slburton.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES","YES",,"541611","611699","541612","711510","541720","561410","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Smakkfitness LLC","DE21033742","LaMarqus Collins","410 N. Market Street",,"Wilmington","DE","19801","2153973800",,"www.smakkfit.com","ceo@smakkfit.com",,,,"YES",,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"713940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Smartgeotech Inc","DE22013960","Prashant Srivastav","200 Continental Drive","Suite 401","Newark","DE","19713","7067664228","7077804543","www.smartgeotech.com","Pranshant.Srivastav@smartgeotech.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541512","541519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SME Masonry Contractors, LLC","DE22054101","Lila Echevarria","1205 Bruce Road",,"Wilmington","DE","19803","3027437338",,"www.smemasonry.com","lila@smemasonry.com","YES",,,,,,,,,,,,,,"YES",,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"238140","238910","238110","444190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Smith and Associates","DE18062974","Peggy Smith","9 Chadd Road",,"Newark","DE","19711","3027378927","3027370875","www.smithandassociates.info","peggysmith@smithandassociates.info",,"YES",,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"611430","541612","611710","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Softek International, Inc.","DE20063550","Niraj Sinha","242 Old New Brunswick Road",,"Piscataway","NJ","08854","7322873337","7329092609","www.softekintl.com","anshu.sinha@softekintl.com",,"YES",,,,,,,,,,,,,,"YES",,"YES",,,,,,,,,"YES",,,,,,,,"541511","541512","541513","541612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Software People Inc.","DE20033383","Nilima Jain","17 Coventry Lane",,"Smithtown","NY","11787","6318630299","6315743122","softwarepeople.us","sandeep.jain@softwarepeople.us",,,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"541511","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Solomons International, LLC","DE22034046","Aruna Athota","650 N. Cannon Avenue","Suite 135","Lansdale","PA","19446","2158538561","2155652509","www.solomonsinternational.com","paul.solomon@solomonsint.com",,"YES",,,,,,,,,"YES",,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"561320","541611","541511","541990","541612","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sound-n-Secure, Inc.","DE20023373","Melissa Pingue","20444 Pingue Drive",,"Milford","DE","19963","3024243670","3024244764","www.sound-n-secure.com","sound-n-secure@comcast.net",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"561621","238210","811219","811213","811211","517919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sovereign Certified DBA WillMc Janitorial Service","DE22023976","Shauntay Furbush","29 W Loockerman Street",,"Dover","DE","19904","3026720189",,"www.willmc.net","shauntaytg@gmail.com",,,"YES",,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sovereign Consulting Inc.","DE21083863","Ravi Gupta","111-A North Gold Drive",,"Robbinsville","NJ","08691","6092598200","6092598288","www.sovcon.com","rgupta@sovcon.com",,"YES",,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"562910","541620","541330","237990","221310","238910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Sowinski Sullivan Architects PC","DE21073841","Suzanne Sowinski Sullivan","25 Mohawk Avenue",,"Sparta","NJ","07871","9737263260","9737267986","www.sowinskisullivan.com","ssowinski@sowinskisullivan.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541310","541410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SPAA Corporation","DE20033459","Payal Patel","767 Wood Duck Court",,"Middletown","DE","19709","3028981609",,,"payal@spaacorp.com",,,,,,"YES",,,,,,,,,,,,"YES","YES",,,,,,,,"YES",,,,,"YES",,,"424210","424990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Speridian Tehcnologies LLC","DE20053528","Hari Pillai",,"2400 Louisiana Blvd NE BLDG # 3","Albuquerque","NM","87110","5052173725","5052426036","www.speridian.com","KP.Hari@speridian.com",,"YES",,,,"YES",,,,,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541512","561330","561320","541519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Spore & Co., LLC DBA Breathe Clean","DE22034028","Samar Kargbo","1900 N. Jefferson Street",,"Wilmington","DE","19802","3023041888",,,"samarkargbo@gmail.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"561720","561790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"SQN Systems","DE20093632","Joseph Conley","8630-M Guilford Road Suite 201",,"Columbia","MD","21046","8772078897",,"www.sqnsystems.com","jconley@sqnsystems.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,"YES",,,"YES",,,,,,,,"YES","YES","541511","541512","541513","541519","238210","561320","237110","423320","423610","423830","425120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Stable Ground In-Situ, LLC","DE22023991","Fernando Garcia","917 Indian Runner Road",,"Felton","DE","19943","2678965380",,"www.sgi-insitu.com","admin@sgi-insitu.com",,"YES",,"YES",,,,,,,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"541330","541380","238910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Stamford Screenprinting, Inc.","DE22013961","Cynthia Prendergast","3801 Kennett Pike","C-107","Wilmington","DE","19807","3026542442","3022541003","www.verycoolproducts.com","cindy@verycoolproducts.com",,,,,"YES","YES",,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Standard Petroleum Logistics, Inc.","DE22084149","Misty Sexton","8300 Guilford Road, Suite D",,"Columbia","MD","21046","4104612607",,"standardpetroleumlogistics.com","Misty.Sexton@StandardPetroleumLogistics.com",,"YES",,,,"YES",,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541614","541620","541690","541990","611430","424720","425120","454310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Star-Med LLC","DE20033436","Diane Ferry","1417 Foulk Rd.","2nd Floor","Wilmington","DE","19803","3022355757","3024790702","www.starmedllc.com","dferry@starmedllc.com",,,,,,,,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541611","561439","561990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Starz Math","DE21083854","Charlotte Coston","156 Hawk Drive",,"Newark","DE","19702","3024657776",,"www.starzmath.com","starzmath156@gmail.com",,,"YES","YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"611691","611710","923110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
