"business_name","trade_name","category","current_license_valid_from","current_license_valid_to","address_1","address_2","city","state","zip","country","license_number","geocoded_location"
"FRENCH & PARRELLO ASSOCIATES PA","FRENCH & PARRELLO ASSOCIATES PA","PROFESSIONAL ENGINEER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1800 STATE ROUTE 34 STE 101",,"WALL TOWNSHIP","NJ","077199144","UNITED STATES","1993107668","
WALL TOWNSHIP, NJ 077199144
(40.17117, -74.062535)"
"JAYEFF CONSTRUCTION CORP","JAYEFF CONSTRUCTION CORP","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1800 STATE ROUTE 34 STE 403",,"WALL TOWNSHIP","NJ","077199167","UNITED STATES","1993104985","
WALL TOWNSHIP, NJ 077199167
(40.17117, -74.062535)"
"CKS PRIME INVESTMENTS, LLC","CKS PRIME INVESTMENTS, LLC","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","1800 NJ 34 N BUILDING 3  SUITE 305C",,"WALL TOWNSHIP","NJ","077199168","UNITED STATES","2017603541","
WALL TOWNSHIP, NJ 077199168
(40.17117, -74.062535)"
"TRINITY SOLAR INC","TRINITY SOLAR INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","2211 ALLENWOOD RD",,"WALL TOWNSHIP","NJ","077199692","UNITED STATES","2006600876","
WALL TOWNSHIP, NJ 077199692
(40.154001, -74.100799)"
"EAM ASSOCIATES INC","EAM ASSOCIATES INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","3350 STATE ROUTE 138 STE 223",,"WALL TOWNSHIP","NJ","077199694","UNITED STATES","2010605808","
WALL TOWNSHIP, NJ 077199694
(40.170326, -74.09408)"
"ALL JERSEY MECHANICAL & CONST IN","ALL JERSEY MECHANICAL & CONST IN","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","77 CLIFFWOOD AVE STE 4C",,"CLIFFWOOD","NJ","077211087","UNITED STATES","2011604185","
CLIFFWOOD, NJ 077211087
(40.431031, -74.244155)"
"ALEX  HARRIS","HARRIS4HOUSES LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","321 MYRTLE ST",,"CLIFFWOOD","NJ","077211215","UNITED STATES","2022701253","
CLIFFWOOD, NJ 077211215
(40.434943, -74.232235)"
"ATLANTIC POLYMERS GROUP, INC.","ATLANTIC POLYMERS GROUP, INC.","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 AIR DANCER LN",,"COLTS NECK","NJ","077221817","UNITED STATES","2012102682","
COLTS NECK, NJ 077221817
(40.296232, -74.177116)"
"CRS CONTRACTORS INC","CRS CONTRACTORS INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","315 STATE ROUTE 34 STE 137",,"COLTS NECK","NJ","077222444","UNITED STATES","2018608467","
COLTS NECK, NJ 077222444
(40.296232, -74.177116)"
"KIELY STRATEGIC LLC","KIELY STRATEGIC LLC","PROFESSIONAL ENGINEER","2020-01-02T00:00:00.000","2022-12-31T00:00:00.000","1 RADAR WAY",,"TINTON FALLS","NJ","077241290","UNITED STATES","2019701210","
TINTON FALLS, NJ 077241290
(40.297949, -74.07434)"
"KIELY ENGINEERING INC.","KIELY ENGINEERING INC.","PROFESSIONAL ENGINEER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1 RADAR WAY",,"TINTON FALLS","NJ","077241290","UNITED STATES","2020701286","
TINTON FALLS, NJ 077241290
(40.297949, -74.07434)"
"YELLOW CUBE LLC","YELLOW CUBE LLC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","180 HIGHWAY 35","TOYS HERE STORE","EATONTOWN","NJ","077242023","UNITED STATES","2016600438",
"ASPIRE TECHNOLOGY PARTNERS LLC","ASPIRE TECHNOLOGY PARTNERS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","25 JAMES WAY",,"EATONTOWN","NJ","077242272","UNITED STATES","2018602162","
EATONTOWN, NJ 077242272
(40.274035, -74.049905)"
"EASTERN NATIONAL TITLE AGENCY","EASTERN NATIONAL TITLE AGENCY","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 INDUSTRIAL WAY W STE 101",,"EATONTOWN","NJ","077242279","UNITED STATES","2019102853","
EATONTOWN, NJ 077242279
(40.276426, -74.045537)"
"DLB ASSOCIATES CONSULTING ENGS","DLB ASSOCIATES CONSULTING ENGS","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","265 INDUSTRIAL WAY W STE 1",,"EATONTOWN","NJ","077242303","UNITED STATES","1996108884","
EATONTOWN, NJ 077242303
(40.297949, -74.07434)"
"FESTO DIDACTIC INC","FESTO DIDACTIC INC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","12 CHRISTOPHER WAY STE 105",,"EATONTOWN","NJ","077243331","UNITED STATES","1989002262","
EATONTOWN, NJ 077243331
(40.278187, -74.039981)"
"TOTAL COMFORT MECHANICAL LLC","TOTAL COMFORT MECHANICAL LLC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","246 INDUSTRIAL WAY W STE 4",,"EATONTOWN","NJ","077244241","UNITED STATES","2010606766","
EATONTOWN, NJ 077244241
(40.297949, -74.07434)"
"TOTAL COMFORT ELECTRIC LLC","TOTAL COMFORT ELECTRIC LLC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","246 INDUSTRIAL WAY W STE 4",,"EATONTOWN","NJ","077244241","UNITED STATES","2014602591","
EATONTOWN, NJ 077244241
(40.297949, -74.07434)"
"STEPHAN J MIRANTI","AUCTION LIQUIDATION SERVICES","NON-RESIDENT AUCTIONEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 1216",,"EATONTOWN","NJ","077245216","UNITED STATES","2006203082","
EATONTOWN, NJ 077245216
(40.297949, -74.07434)"
"BD ENGINEERING LLC","BD ENGINEERING LLC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","30 PARK RD STE 4",,"TINTON FALLS","NJ","077249794","UNITED STATES","2011602237","
TINTON FALLS, NJ 077249794
(40.297949, -74.07434)"
"FIERRO BUILDERS & DEVELOPMENT","FIERRO BUILDERS & DEVELOPMENT CORPORATION","RESIDENT CONTRACTOR","2022-05-01T00:00:00.000","2022-12-31T00:00:00.000","24 WATER ST",,"ENGLISHTOWN","NJ","077261613","UNITED STATES","2022850743","
ENGLISHTOWN, NJ 077261613
(40.29718, -74.359973)"
"FIERRO BUILDERS & DEVELOPMENT","FIERRO BUILDERS & DEVELOPMENT CORPORATION","NON-RESIDENT CONTRACTOR","2022-06-01T00:00:00.000","2022-12-31T00:00:00.000","24 WATER ST",,"ENGLISHTOWN","NJ","077261613","UNITED STATES","2022861655","
ENGLISHTOWN, NJ 077261613
(40.29718, -74.359973)"
"ARMSTRONG TECHNOLOGIES INC","ARMSTRONG TECHNOLOGIES INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","200 CRAIG RD STE 103",,"MANALAPAN","NJ","077268735","UNITED STATES","2021701396","
MANALAPAN, NJ 077268735
(40.289914, -74.335381)"
"TRACE EVERETT ASSOCIATES LLC","TRACE EVERETT ASSOCIATES LLC","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","5118 HIGHWAY 33/34",,"WALL TOWNSHIP","NJ","07727","UNITED STATES","2021700318","
WALL TOWNSHIP, NJ 07727
(40.201879, -74.166598)"
"STERNS RENTAL CORP","STERNS RENTAL CORP","LESSOR OF TANGIBLE PERSONAL PROPERTY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","PO BOX 99",,"FARMINGDALE","NJ","077270099","UNITED STATES","1989002399","
FARMINGDALE, NJ 077270099
(40.201879, -74.166598)"
"K MORREA CO LLC","TRAFFIC PLAN","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","5300 ASBURY RD",,"WALL TOWNSHIP","NJ","077273611","UNITED STATES","2018603727","
WALL TOWNSHIP, NJ 077273611
(40.219159, -74.13052)"
"FIVE BROTHERS CONSTRUCTION INC","FIVE BROTHERS CONSTRUCTION INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","5021 INDUSTRIAL RD",,"WALL TOWNSHIP","NJ","077273651","UNITED STATES","2010105289","
WALL TOWNSHIP, NJ 077273651
(40.194126, -74.120013)"
"GSS INDUSTRIES","GSS INDUSTRIES","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","289 SQUANKUM RD",,"FARMINGDALE","NJ","077273755","UNITED STATES","2017606771","
FARMINGDALE, NJ 077273755
(40.201879, -74.166598)"
"TRAFFIC LINES INC","TRAFFIC LINES INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","5100 ASBURY RD STE 1",,"WALL TOWNSHIP","NJ","077274042","UNITED STATES","1993105806","
WALL TOWNSHIP, NJ 077274042
(40.218971, -74.146141)"
"VISUAL COMPUTER SOLUTIONS","VISUAL COMPUTER SOLUTIONS","BIDDING ONLY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","4400 US HIGHWAY 9  FREEHOLD NJ",,"FREEHOLD","NJ","077281383","UNITED STATES","2021709323","
FREEHOLD, NJ 077281383
(40.23905, -74.274542)"
"ENGINEERED DESIGN GROUP","ENGINEERED DESIGN GROUP","PROFESSIONAL ENGINEER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","75 SOUTH ST",,"FREEHOLD","NJ","077282317","UNITED STATES","2007604290","
FREEHOLD, NJ 077282317
(40.25572, -74.273633)"
"NORTHEAST STAGE LLC","NORTHEAST STAGE LLC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","620 PARK AVE",,"FREEHOLD","NJ","077282352","UNITED STATES","2010604083","
FREEHOLD, NJ 077282352
(40.249687, -74.267531)"
"FREEHOLD CARTAGE INC","FREEHOLD CARTAGE INC","DRAYPERSON OR MOVER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","825 STATE ROUTE 33",,"FREEHOLD","NJ","077288431","UNITED STATES","1990002395","
FREEHOLD, NJ 077288431
(40.233656, -74.219588)"
"STEPHEN  DEADY","3521 BALLISTICS","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 SILOAM RD",,"FREEHOLD","NJ","077288609","UNITED STATES","2018607826","
FREEHOLD, NJ 077288609
(40.23905, -74.274542)"
"E C PROVINI CO INC","E C PROVINI CO INC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1 BETHANY RD STE 24",,"HAZLET","NJ","077301660","UNITED STATES","1993106057","
HAZLET, NJ 077301660
(40.417721, -74.177887)"
"FRANCISCO  REYNAGA","REYNAGA DRYWALL","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","710 OAK GLEN RD",,"HOWELL","NJ","077318627","UNITED STATES","2016101333","
HOWELL, NJ 077318627
(40.122681, -74.184323)"
"BROOKSTONE MANAGEMENT,LLC","BROOKSTONE MANAGEMENT,LLC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","483 OAK GLEN RD",,"HOWELL","NJ","077318932","UNITED STATES","2011604025","
HOWELL, NJ 077318932
(40.144969, -74.192392)"
"SUNTUITY SOLAR, LLC","SUNTUITY SOLAR, LLC","SALES REPRESENTATIVE","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2137 35 N",,"HOLMDEL","NJ","07733","UNITED STATES","2021701209","
HOLMDEL, NJ 07733
(40.383454, -74.170358)"
"SUNTUITY SOLAR, LLC","SUNTUITY SOLAR, LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2137 35 N",,"HOLMDEL","NJ","07733","UNITED STATES","2021712778","
HOLMDEL, NJ 07733
(40.383454, -74.170358)"
"SUNTUITY SOLAR, LLC","SUNTUITY SOLAR, LLC","SALES REPRESENTATIVE","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2137 STATE ROUTE 35",,"HOLMDEL","NJ","077331083","UNITED STATES","2021702463","
HOLMDEL, NJ 077331083
(40.412089, -74.142718)"
"ICIMS INC","ICIMS INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","101 CRAWFORDS CORNER RD STE 3100",,"HOLMDEL","NJ","077331981","UNITED STATES","2021702268","
HOLMDEL, NJ 077331981
(40.383454, -74.170358)"
"URB SCIENCES, INC.","URB","RETAILER  GENERAL","2022-04-21T00:00:00.000","2022-12-31T00:00:00.000","17 RAINTREE CT",,"HOLMDEL","NJ","077332814","UNITED STATES","2022704598","
HOLMDEL, NJ 077332814
(40.363214, -74.159453)"
"AIR & GAS TECHNOLOGIES INC","AIR & GAS TECHNOLOGIES INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","42 INDUSTRIAL DR",,"KEYPORT","NJ","077356114","UNITED STATES","2018100504","
KEYPORT, NJ 077356114
(40.448637, -74.241222)"
"GENTECH ENGINEERING ASSOCS.,P.C.","GENTECH ENGINEERING ASSOCS.,P.C.","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","160 STATE ROUTE 35",,"KEYPORT","NJ","077356146","UNITED STATES","2015602637","
KEYPORT, NJ 077356146
(40.439733, -74.197442)"
"KEVIN  VITALE","MAGNFY LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","13 FOULKS TER",,"LINCROFT","NJ","077381273","UNITED STATES","2022705872","
LINCROFT, NJ 077381273
(40.338505, -74.122522)"
"COMMODORE PARTNERS LLC","COMMODORE PARTNERS LLC","GENERAL SERVICES","2022-02-15T00:00:00.000","2022-12-31T00:00:00.000","15 BENARD TERRACE",,"LITTLE SILVER","NJ","07739","UNITED STATES","2022701809","
LITTLE SILVER, NJ 07739
(40.335978, -74.04006)"
"CONTEMPORARY MOTOR CARS INC DR","CONTEMPORARY MOTOR CARS INC DR","MOTOR VEHICLE DEALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 OCEANPORT AVE",,"LITTLE SILVER","NJ","077391294","UNITED STATES","2019100476","
LITTLE SILVER, NJ 077391294
(40.323532, -74.03766)"
"J F KIELY CONSTRUCTION CO","J F KIELY CONSTRUCTION CO","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","700 MCCLELLAN ST",,"LONG BRANCH","NJ","077405899","UNITED STATES","2018603901","
LONG BRANCH, NJ 077405899
(40.305691, -74.007888)"
"ELVIS  LEONEL","01 CONTRACTORS LLC","RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","67 ATLANTIC AVE # 1",,"LONG BRANCH","NJ","077407739","UNITED STATES","2021712883","
LONG BRANCH, NJ 077407739
(40.320392, -73.981069)"
"WEATHERVANE SERVICE INC","WEATHERVANE SERVICE INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","62 LOWER MAIN ST",,"MATAWAN","NJ","077471039","UNITED STATES","2010105256","
MATAWAN, NJ 077471039
(40.424969, -74.215011)"
"JRCRUZ CORP","JRCRUZ CORP","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","675 LINE RD",,"ABERDEEN","NJ","077471246","UNITED STATES","2016103302","
ABERDEEN, NJ 077471246
(40.416065, -74.210325)"
"T & M ASSOCIATES","T & M ASSOCIATES","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","11 TINDALL RD",,"MIDDLETOWN","NJ","077482792","UNITED STATES","1992105732","
MIDDLETOWN, NJ 077482792
(40.396174, -74.101316)"
"20 REESE DRIVE LLC","20 REESE DRIVE LLC","COMMERICAL LESSOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1131 CAMPUS DR",,"MORGANVILLE","NJ","077511261","UNITED STATES","2010603789","
MORGANVILLE, NJ 077511261
(40.353267, -74.290439)"
"MEDCARE MEDICAL SUPPLY INC","MMS INC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","3535 STATE ROUTE 66 STE 3",,"NEPTUNE","NJ","077532624","UNITED STATES","2018600689","
NEPTUNE, NJ 077532624
(40.225767, -74.075988)"
"SPECTROTEL INC","SPECTROTEL INC","LESSOR OF TANGIBLE PERSONAL PROPERTY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","3535 STATE ROUTE 66 STE 7",,"TINTON FALLS","NJ","077532625","UNITED STATES","2018603219","
TINTON FALLS, NJ 077532625
(40.22342, -74.083917)"
"ALLIED CONSTRUCTION MANAGEMENT","ALLIED CONSTRUCTION MANAGEMENT","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","2109 HECK AVE",,"NEPTUNE","NJ","077534430","UNITED STATES","2005211772","
NEPTUNE, NJ 077534430
(40.213105, -74.034625)"
"3 R PAINTING & CONTRACTING CO","3 R PAINTING & CONTRACTING CO","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","122 DRUMMOND AVE",,"NEPTUNE","NJ","077534712","UNITED STATES","2010605018","
NEPTUNE, NJ 077534712
(40.211823, -74.027854)"
"NEW DAWN INC","REX SIGNS","NON-RESIDENT CONTRACTOR","2022-08-20T00:00:00.000","2022-12-31T00:00:00.000","60 STEINER AVE",,"NEPTUNE CITY","NJ","077536639","UNITED STATES","2022708750","
NEPTUNE CITY, NJ 077536639
(40.196009, -74.024412)"
"WWRD US LLC","WWRD US LLC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1330 CAMPUS PKWY",,"WALL TOWNSHIP","NJ","077536811","UNITED STATES","2009102245","
WALL TOWNSHIP, NJ 077536811
(40.215388, -74.119657)"
"CALDWELL MARINE INTERNATIONAL","CALDWELL MARINE INTERNATIONAL","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1333 CAMPUS PKWY",,"WALL TOWNSHIP","NJ","077536815","UNITED STATES","2005204855","
WALL TOWNSHIP, NJ 077536815
(40.215388, -74.119657)"
"NORTHEAST REMSCO CONSTR INC","NORTHEAST REMSCO CONSTR INC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1333 CAMPUS PKWY",,"WALL TOWNSHIP","NJ","077536815","UNITED STATES","1993105847","
WALL TOWNSHIP, NJ 077536815
(40.215388, -74.119657)"
"ADVANCED TECHNOLOGY SOLUTNS INC","ADVANCED TECHNOLOGY SOLUTNS INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","251 MONMOUTH RD STE 1",,"OAKHURST","NJ","077551572","UNITED STATES","2012605784","
OAKHURST, NJ 077551572
(40.263635, -74.021958)"
"BICITIS GROUP INC","BICITIS GROUP INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","426 HERRICK DR",,"DOVER","NJ","078012009","UNITED STATES","2007215966","
DOVER, NJ 078012009
(40.893508, -74.540025)"
"CONSOLIDATED INFORMATION SERVICE","CONSOLIDATED INFORMATION SERVICE","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","PO BOX 5000",,"ALLAMUCHY","NJ","078205000","UNITED STATES","2018606897","
ALLAMUCHY, NJ 078205000
(40.921919, -74.810341)"
"MONTAGE ENTERPRISES INC","MONTAGE ENTERPRISES INC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","PO BOX 631",,"BLAIRSTOWN","NJ","078250631","UNITED STATES","2016605270","
BLAIRSTOWN, NJ 078250631
(40.969869, -74.957643)"
"MARS WRIGLEY CONFECTIONARY US LL","MARS WRIGLEY CONFECTIONARY US LL","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","100 INTERNATIONAL DR","ATTN: EXCISE TAX DEPT","BUDD LAKE","NJ","078281383","UNITED STATES","2010117274",
"EQUITY ENVIRONMENTAL ENGNRNG","EQUITY ENVIRONMENTAL ENGNRNG","PROFESSIONAL ENGINEER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","500 INTERNATIONAL DR STE 150",,"BUDD LAKE","NJ","078281389","UNITED STATES","2014102403","
BUDD LAKE, NJ 078281389
(40.902688, -74.725257)"
"RENAISSANCE SCHOOL SERVICES, LLC","RENAISSANCE SCHOOL SERVICES, LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","7 FARMERSVILLE RD",,"CALIFON","NJ","078303300","UNITED STATES","2006601302","
CALIFON, NJ 078303300
(40.71816, -74.807425)"
"ROYAL TREATMENT","ROYAL TREATMENT","NON-RESIDENT CONTRACTOR","2022-02-15T00:00:00.000","2022-12-31T00:00:00.000","256 CHAPMAN ROAD",,"DELAWARE","NJ","07833","UNITED STATES","2022702606","
DELAWARE, NJ 07833
(40.893026, -75.064332)"
"ROYAL TREATMENT","ROYAL TREATMENT","NON-RESIDENT CONTRACTOR","2022-02-15T00:00:00.000","2022-12-31T00:00:00.000","256 CHAPMAN ROAD",,"DELAWARE","NJ","07833","UNITED STATES","2022703083","
DELAWARE, NJ 07833
(40.893026, -75.064332)"
"STRATEGIC PRODUCTS AND SRVCS LLC","STRATEGIC PRODUCTS AND SRVCS LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","5 STEWART CT",,"DENVILLE","NJ","078341042","UNITED STATES","2013104475","
DENVILLE, NJ 078341042
(40.885697, -74.487433)"
"PROTECTIVE MEASURES LLC","PROTECTIVE MEASURES LLC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","305 PALMER RD",,"DENVILLE","NJ","078343414","UNITED STATES","2014603872","
DENVILLE, NJ 078343414
(40.879444, -74.517156)"
"SUBURBAN CONSULTING ENGINEERS, INC.","SUBURBAN CONSULTING ENGINEERS, INC.","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","96 US HIGHWAY 101",,"FLANDERS","NJ","07836","UNITED STATES","2021828458","
FLANDERS, NJ 07836
(40.851112, -74.706399)"
"VEOLIA ES TECHNICAL SOLUTIONS LLC","VEOLIA ES TECHNICAL SOLUTIONS LLC","DRAYPERSON OR MOVER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1 EDEN LN","SOLUTIONS LLC","FLANDERS","NJ","078368950","UNITED STATES","1999207839",
"BON VENTURE SVCS LLC","BON VENTURE SVCS LLC","ADVERTISING AGENCY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","34 IRONIA RD",,"FLANDERS","NJ","078369111","UNITED STATES","2007214237","
FLANDERS, NJ 078369111
(40.835684, -74.687916)"
"EASTERN CONTRACTOR SERVICES LLC","EASTERN CONTRACTOR SERVICES LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","121 BARTLEY FLANDERS RD",,"FLANDERS","NJ","078369643","UNITED STATES","2015103216","
FLANDERS, NJ 078369643
(40.851112, -74.706399)"
"MARS INC","MARS INC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","800 HIGH ST",,"HACKETTSTOWN","NJ","078401500","UNITED STATES","2010117275","
HACKETTSTOWN, NJ 078401500
(40.86359, -74.827028)"
"MARS FOOD US LLC","MARS FOOD US LLC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","800 HIGH ST",,"HACKETTSTOWN","NJ","078401552","UNITED STATES","2010117276","
HACKETTSTOWN, NJ 078401552
(40.86359, -74.827028)"
"PM CONTRACTING SERVICES, LLC","PM CONTRACTING SERVICES, LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","926 US HYW 46",,"KENVIL","NJ","07847","UNITED STATES","2018607694","
KENVIL, NJ 07847
(40.882241, -74.622279)"
"GENERAL SALES ADMINISTRATION INC","MAJOR POLICE SUPPLY","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","47 N DELL AVE STE 5",,"KENVIL","NJ","078472640","UNITED STATES","2005205817","
KENVIL, NJ 078472640
(40.891337, -74.611975)"
"CARSON CORPORATION","CARSON CORPORATION","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","171 STATE ROUTE 94",,"LAFAYETTE","NJ","078484614","UNITED STATES","2004208435","
LAFAYETTE, NJ 078484614
(41.09147, -74.700794)"
"NU TEK ROOF SYSTEMS INC","NU TEK ROOF SYSTEMS INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","150 EDISON RD",,"LK HOPATCONG","NJ","078492217","UNITED STATES","2020102363","
LK HOPATCONG, NJ 078492217
(40.958081, -74.608192)"
"NEW JERSEY INDUSTRIAL CONTROLS,L","NEW JERSEY INDUSTRIAL CONTROLS,L","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 601",,"ROCKAWAY","NJ","078660601","UNITED STATES","2008600673","
ROCKAWAY, NJ 078660601
(40.9276, -74.506359)"
"IMTECH CORPORATION","ACTIVU CORPORATION","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","301 ROUND HILL DR",,"ROCKAWAY","NJ","078661224","UNITED STATES","2012602429","
ROCKAWAY, NJ 078661224
(40.929228, -74.489845)"
"DENVILLE LINE PAINTING INC","DENVILLE LINE PAINTING INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 GREEN POND RD",,"ROCKAWAY","NJ","078662002","UNITED STATES","1992103261","
ROCKAWAY, NJ 078662002
(40.912472, -74.501458)"
"PARTY CITY CORPORATION","PARTY CITY CORPORATION","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","25 GREEN POND RD STE 1",,"ROCKAWAY","NJ","078662099","UNITED STATES","2013605198","
ROCKAWAY, NJ 078662099
(40.914642, -74.500505)"
"NATIONAL MICROWAVE CONTRACTORS","NATIONAL MICROWAVE CONTRACTORS","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","115 HIBERNIA AVE",,"ROCKAWAY","NJ","078662617","UNITED STATES","2018607270","
ROCKAWAY, NJ 078662617
(40.907234, -74.505155)"
