"fiscal_year","company_name","company_address","municipality","county_1","state","zip_code","business_industry","naics_code","woman_minority_veteran_international_export","contract_execution_date","grant_amount","loan_amount","total_assistance","total_project_cost","amount_leveraged","funding_source","statutory_reference","per_contract_full_time_ct_jobs_to_be_retained","per_contract_full_time_ct_jobs_to_be_created","per_contract_part_time_ct_jobs_to_be_retained","per_contract_part_time_ct_jobs_to_be_created","actual_jobs_at_time_of_review","job_obligation_status","penalty_if_applicable","forgiveness_earned_if_applicable","per_application_existing_full_time_jobs_in_ct","per_application_full_time_jobs_to_be_created_in_ct","per_application_existing_part_time_jobs_in_ct","per_application_part_time_jobs_to_be_created_in_ct","full_time_ct_employment_at_6_30_18","part_time_ct_employment_at_6_30_18","status","location_1","count","geocoded_location"
"2013","MEG Inc. dba Chuck's Steak House","2199 Silas Deane Highway","Rocky Hill","Hartford","CT","06067","Restaurant","722513","No","2013-02-07T00:00:00.000","67500","0","67500","196200","128700","Small Business Express Program","CGS Sec. 32-7g","8","2","0","0","11","Met","n/a","n/a","8","2","0","0",,,"Active","2199 Silas Deane Highway","1","2199 Silas Deane Highway
Rocky Hill, CT 06067
(41.668382, -72.641874)"
"2013","Connecticut Plastics, Inc.","1264 Old Colony Road","Wallingford","New Haven","CT","06492","Plastic Product Manufacturing","326100","No","2012-10-12T00:00:00.000","100000","250000","350000","450000","100000","Small Business Express Program","CGS Sec. 32-7g","27","5","0","0","34","Met","n/a","$   70,000","27","5","0","0",,,"Active","1264 Old Colony Road","1","1264 Old Colony Road
Wallingford, CT 06492
(41.507371, -72.816568)"
"2014","Reach for the Stars Academy of Dance, LLC","11 Lassy Court","Terryville","Litchfield","CT","06786","Dance Studio","713900","Yes","2014-06-02T00:00:00.000","75000","0","75000","466000","391000","Small Business Express Program","CGS Sec. 32-7g","0","4","0","0","0","Not Met","$   75,000","n/a","0","4","0","0",,,"Active","11 Lassy Court","1","11 Lassy Court
Terryville, CT 06786
(41.696615, -73.023354)"
"2015","Turbine Technologies, Inc.","126 Hyde Road","Farmington","Hartford","CT","06032","Aerospace Manufacturing","336412","Yes Veteran","2014-11-04T00:00:00.000",,"203000","203000","253000","50000","Small Business Express Program","CGS Sec. 32-7g","63","6","0","0","70","Met","n/a","$   100,000","61","10","0","0",,,"Compliance Complete","126 Hyde Road","1","126 Hyde Road
Farmington, CT 06032
(41.697859, -72.86633)"
"2015","Back East Brewing, LLC","1296A Blue Hills Avenue","Bloomfield","Hartford","CT","06002","Craft Brewery","312120","Yes Woman","2014-09-25T00:00:00.000","0","176202","176202","294428","118226","Small Business Express Program","CGS Sec. 32-7g","2","1","0","0","4","Met","n/a","n/a","2","1","0","0",,,"Active","1296A Blue Hills Avenue","1","1296A Blue Hills Avenue
Bloomfield, CT 06002
(41.854974, -72.705366)"
"2015","Crossfit Gerrymich, LLC dba Crossfit Brickyard","1161 John Fitch Boulevard","South Windsor","Hartford","CT","06074","Fitness Trainer","541519","Yes Woman","2015-04-22T00:00:00.000","15000","0","15000","30000","15000","Small Business Express Program","CGS Sec. 32-7g","0","1","0","0","1","Met","n/a","n/a","0","1","0","0",,,"Active","1161 John Fitch Boulevard","1","1161 John Fitch Boulevard
South Windsor, CT 06074
(41.836726, -72.603007)"
"2015","Sports on 66, LLC","265 West High Street","East Hampton","Middlesex","CT","06424","Sporting Goods Store","451110","No","2015-05-21T00:00:00.000","100000","300000","400000","500000","100000","Small Business Express Program","CGS Sec. 32-7g","0","7","0","0","Pending","Pending","n/a","n/a","0","10","0","0",,,"Compliance Complete","265 West High Street","1","265 West High Street
East Hampton, CT 06424
(41.563234, -72.542883)"
"2013","O'Neill's Chevrolet & Buick, Inc.","5 West Main Street","Avon","Hartford","CT","06001","New Car Dealer","441110","No","2013-03-22T00:00:00.000","60000","0","60000","736000","676000","Small Business Express Program","CGS Sec. 32-7g","39","6","0","0","48","Met","n/a","n/a","39","6","0","0",,,"Active","5 West Main Street","1","5 West Main Street
Avon, CT 06001
(41.809788, -72.830941)"
"2016","Collective Planet, LLC dba Concept One Communications","1 Turkey Hill Road South","Westport","Fairfield","CT","06880","Advertising & Related Business Services","541800","No","2015-11-06T00:00:00.000","75000","0","75000","277950","202950","Small Business Express Program","CGS Sec. 32-7g","6","3","0","0","9","Met","n/a","n/a","6","3","0","0",,,"Active","1 Turkey Hill Road South","1","1 Turkey Hill Road South
Westport, CT 06880
(41.138732, -73.320716)"
"2016","Crest Mechanical Services, Inc.","41 Walnut Street","Hartford","Hartford","CT","06120","Plumbing & HVAC Contractor, Sheetmetal Fabricator","238220","No","2015-10-05T00:00:00.000","23490","0","23490","144980","121490","Small Business Express Program","CGS Sec. 32-7g","96","2","0","0","93","Not Met","$   1,195","n/a","96","2","0","0",,,"Active","41 Walnut Street","1","41 Walnut Street
Hartford, CT 06120
(41.772159, -72.68018)"
"2015","Super Value CT, LLC dba American Auto Shop","273 Clarks Fall Road","North Stonington","New London","CT","06359","Retail, Petroleum/Gas Station","447110","No","2014-07-11T00:00:00.000","100000","300000","400000","503000","103000","Small Business Express Program","CGS Sec. 32-7g","15","5","0","0","Pending","Pending","n/a","n/a","15","5","0","0",,,"Active","273 Clarks Fall Road","1",
"2015","Martinaj Brothers Construction, LLC","355 Goodwin Street","East Hartford","Hartford","CT","06108","Construction","236100","No","2015-03-12T00:00:00.000","0","100000","100000","100000","0","Small Business Express Program","CGS Sec. 32-7g","1","0","0","0","Pending","Pending","n/a","n/a","1","2","0","0",,,"Active","355 Goodwin Street","1","355 Goodwin Street
East Hartford, CT 06108
(41.791061, -72.614159)"
"2015","Cameron Family Farm, LLC","405 East Haddam Moodus Road","East Haddam","Middlesex","CT","06469","Family Farm","112340","Yes Minority","2015-01-28T00:00:00.000","100000","85246","185246","295692","110446","Small Business Express Program","CGS Sec. 32-7g","3","6","0","0","0","Not Met","OOB","n/a","3","8","0","0",,,"Compliance Complete","405 East Haddam Moodus Road","1","405 East Haddam Moodus Road
East Haddam, CT 06469
(41.49999, -72.455517)"
"2019","The Defining Photo, LLC","56 Arbor Street, Unit 221","Hartford","Hartford","CT","06106","Photography and Video","541922","Yes Woman","2019-03-06T00:00:00.000","50000","20000","70000","123000","53000","Small Business Express Program","CGS Sec. 32-7g","2","5","0","0","Pending","Pending","n/a","n/a","2","5","3","0","5","0","Active","56 Arbor Street, Unit 221","1","56 Arbor Street, Unit 221
Hartford, CT 06106
(41.759756, -72.703321)"
"2017","Kleenup Restoration of New England, Inc.","219 Indian Avenue","Bridgeport","Fairfield","CT","06606","Mitigation & Construction","236118/236220","Yes Minority","2017-06-07T00:00:00.000","100000","200000","300000","400000","100000","Small Business Express Program","CGS Sec. 32-7g","1","5","0","0","Pending","Pending","n/a","n/a","1","5","0","0","2","0","Out of Business- written off","219 Indian Avenue","1","219 Indian Avenue
Bridgeport, CT 06606
(41.206697, -73.193836)"
"2015","Alcaide, Inc dba A & J Construction","150 Laurel Hill Road","Brookfield","Fairfield","CT","06804","Construction","238990","Yes Minority","2015-06-25T00:00:00.000","100000","300000","400000","651600","251600","Small Business Express Program","CGS Sec. 32-7g","44","5","0","0","49","Met","n/a","n/a","46","5","0","0",,,"Compliance Complete","150 Laurel Hill Road","1","150 Laurel Hill Road
Brookfield, CT 06804
(41.491643, -73.415535)"
"2014","PBRESCT, LLC dba Parker Benjamin Real Estate Services","406 Farmington Avenue","Farmington","Hartford","CT","06032","Financial/Real Estate Services","531210","No","2013-07-10T00:00:00.000","0","65000","65000","65000","0","Small Business Express Program","CGS Sec. 32-7g","0","3","0","0","Pending","Pending","n/a","n/a","1","1","0","0",,,"Active","406 Farmington Avenue","1","406 Farmington Avenue
Farmington, CT 06032
(41.729701, -72.801042)"
"2013","Juliano's Pools, LLC","321 Talcottville Road","Vernon","Tolland","CT","06066","Residential Remodelers","236118","No","2013-05-29T00:00:00.000","50000","0","50000","101304","51304","Small Business Express Program","CGS Sec. 32-7g","34","2","0","0","38","Met","n/a","n/a","34","2","0","0",,,"Active","321 Talcottville Road","1","321 Talcottville Road
Vernon, CT 06066
(41.839991, -72.490007)"
"2016","Sugar Lulu, LLC","317 Greens Farms Road","Westport","Fairfield","CT","06880","Teen Girl Accessory and Toy Wholesaler","423920/424330","Yes Woman","2015-08-20T00:00:00.000","59200","225000","284200","343400","59200","Small Business Express Program","CGS Sec. 32-7g","0","3","0","0","Pending","Pending","n/a","n/a","0","2","0","0",,,"Active","317 Greens Farms Road","1","317 Greens Farms Road
Westport, CT 06880
(41.127322, -73.30945)"
"2018","Carbonella & DeSarbo, Inc.","50 East Industrial Road","Branford","New Haven","CT","06405","Wholesale Produce Distributor","514801","No","2018-06-13T00:00:00.000","50000",,"50000","200000","150000","Small Business Express Program","CGS Sec. 32-7g","33","5","0","0","Pending","Pending","n/a","n/a","33","5","2","0",,,"Compliance Complete","50 East Industrial Road","1","50 East Industrial Road
Branford, CT 06405
(41.298209, -72.754709)"
"2016","Emerge Connecticut, Inc.","830 Grand Avenue","New Haven","New Haven","CT","06511","Other Social Advocacy","813319","Yes Minority","2016-05-24T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","3","5","0","0","Pending","Pending","n/a","n/a","3","0","0","0",,,"Active","830 Grand Avenue","1","830 Grand Avenue
New Haven, CT 06511
(41.307846, -72.916547)"
"2014","Black Rock Capital, LLC","110 Chapel Street","Bridgeport","Fairfield","CT","06604","Manufacturing","522294","No","2013-07-02T00:00:00.000","50000","200000","250000","300000","50000","Manufacturing Assistance Act","CH 588l","3","8",,,"0","Not Met","4% to 5%","n/a","3","8","1","1",,,"Active","110 Chapel Street","1","110 Chapel Street
Bridgeport, CT 06604
(41.181243, -73.191922)"
"2014","The Plastic Factory, LLC","678 Howard Avenue","Bridgeport","Fairfield","CT","06605","Plastics Manufacturing","325211","No","2014-03-31T00:00:00.000","75000","250000","325000","400000","75000","Small Business Express Program","CGS Sec. 32-7g","5","6","0","0","9","Not Met","13,637.46 & 2% to 3%","n/a","5","6","0","0",,,"Active","678 Howard Avenue","1","678 Howard Avenue
Bridgeport, CT 06605
(41.170703, -73.208927)"
"2017","ULIVjava, LLC","1087 Federal Road, Unit 6","Brookfield","Fairfield","CT","06804","Coffee","722515","Yes Woman","2017-06-07T00:00:00.000","100000","250000","350000","450000","100000","Small Business Express Program","CGS Sec. 32-7g","0","5","0","0","Pending","Pending","n/a","n/a","0","6","0","0",,,"Compliance Complete","1087 Federal Road, Unit 6","1","1087 Federal Road, Unit 6
Brookfield, CT 06804
(41.499715, -73.417596)"
"2014","Infrastructure Materials Management, LLC","13 Overbrook Road","Unionville","New London","CT","06085","Resurfacing, highway, road and bridges","237310","No","2013-09-03T00:00:00.000","40000","29200","69200","138400","69200","Small Business Express Program","CGS Sec. 32-7g","2","2","0","0","6","Met","n/a","n/a","1","2","0","0",,,"Active","13 Overbrook Road","1","13 Overbrook Road
Unionville, CT 06085
(41.754452, -72.892103)"
"2014","Heartwood Cabinetry, Inc.","345 North Main Street","Marlborough","Hartford","CT","06447","Woodworking","321211","No","2014-05-09T00:00:00.000","30000","0","30000","60000","30000","Small Business Express Program","CGS Sec. 32-7g","4","2","0","0","2","Not Met","$10,000","n/a","4","3","0","0",,,"Active","345 North Main Street","1","345 North Main Street
Marlborough, CT 06447
(41.646574, -72.480557)"
"2013","Barter, Inc. dba Barter Business Unlimited","328 West Street","Bristol","Hartford","CT","06010","All Other Support Services","561990","No","2013-05-30T00:00:00.000","53000","39300","92300","146900","54600","Small Business Express Program","CGS Sec. 32-7g","10","3","0","0","13","Met","n/a","n/a","10","3","0","0",,,"Active","328 West Street","1","328 West Street
Bristol, CT 06010
(41.676209, -72.950465)"
"2014","Copperwood, LLC","24 Eugene O'Neill Drive","New London","New London","CT","06320","Wood Kitchen Cabinet & Countertop Manufacturer","337110","No","2013-08-27T00:00:00.000","30000","0","30000","73790","43790","Small Business Express Program","CGS Sec. 32-7g","2","1","0","0","3","Met","n/a","n/a","2","1","0","0",,,"Active","24 Eugene O'Neill Drive","1","24 Eugene O'Neill Drive
New London, CT 06320
(41.353889, -72.095432)"
"2020","Pinpoint Promotions & Printing, LLC","54 Hancock Street","Stratford","Fairfield","CT","06615","Service Company","541800","No","2019-12-19T00:00:00.000","0","198250","198250","1488750","1290500","Manufacturing Assistance Act","CH588l","16","5","0","0","n/a","n/a","n/a","n/a","16","5","0","0",,,"Active","54 Hancock Street","1","54 Hancock Street
Stratford, CT 06615
(41.185582, -73.148441)"
"2013","Yumi EcoSolutions, Inc.","4 Bruce Lane","Westport","Fairfield","CT","06880","Manufacturer, Wholesale Distributor","326199","Yes Woman/Minority","2012-07-25T00:00:00.000","100000","250000","350000","450000","100000","Small Business Express Program","CGS Sec. 32-7g","0","3","0","0","2","Not Met","Rate increase from 3% to 4%","n/a","0","3","0","0",,,"Compliance Complete","4 Bruce Lane","1","4 Bruce Lane
Westport, CT 06880
(41.184016, -73.336522)"
"2018","Globekeeper, Inc.","c/o Upward Hartford, 20 Church Street, Mezzanine Level","Hartford","Hartford","CT","06103","Custom Computer Programming Services","541511","No","2018-03-19T00:00:00.000",,"100000","100000","100000","0","Small Business Express Program","CGS Sec. 32-7g","0","2","0","0","Pending","Pending","n/a","n/a","0","2","0","1",,,"Active","c/o Upward Hartford, 20 Church Street, Mezzanine Level","1",
"2013","New England Integrative Health Associates, LLC","345 North Main Street, Suite 101","West Hartford","Hartford","CT","06117","All Other Miscellanous Ambultory Healthcare Services","621999","No","2013-05-28T00:00:00.000","25000","0","25000","55000","30000","Small Business Express Program","CGS Sec. 32-7g","0","1","0","0","0","Not Met","Repealed","$   1,000","1","1","0","0",,,"Active","345 North Main Street, Suite 101","1","345 North Main Street, Suite 101
West Hartford, CT 06117
(41.785155, -72.746913)"
"2017","Gottfried & Somberg Wealth Management, LLC","P.O. Box 776","Glastonbury","Hartford","CT","06033","Investments","523900","No","2017-05-08T00:00:00.000","37200","0","37200","74400","37200","Small Business Express Program","CGS Sec. 32-7g","11","2","0","0","Pending","Pending","n/a","n/a","11","2","0","0",,,"Active","P.O. Box 776","1",
"2012","Columbia Elevator Products Company, Inc.","380 Horace Street","Bridgeport","Fairfield","CT","06610","Manufacturing","333921","No","2011-09-08T00:00:00.000","0","2000000","2000000","8985000","6985000","Manufacturing Assistance Act","CH 588l","0","100",,,"77","Not Met","460,000","n/a","0","100","0","0","29","0","Active","380 Horace Street","1","380 Horace Street
Bridgeport, CT 06610
(41.203489, -73.176972)"
"2017","WorldBusiness Capital, Inc.","One State Street, Suite 2350","Hartford","Hartford","CT","06103","Commercial Finance","522293/522298","Yes Woman","2017-01-19T00:00:00.000","100000","300000","400000","1048770","648770","Small Business Express Program","CGS Sec. 32-7g","15","5","0","0","19","Not Met","5000 & 3% to 4%","n/a","15","5","0","0",,,"Active","One State Street, Suite 2350","1",
"2017","Terex Corporation","200 Nyala Farm Road","Westport","Fairfield","CT","06880","Manufacturing","423810","no","2017-05-19T00:00:00.000","1500000","0","1500000","5500000","4000000","Manufacturing Assistance Act","CH 588l","140","0","0","0","Pending","Pending","n/a","n/a","140","0","0","0",,,"Active","200 Nyala Farm Road","1","200 Nyala Farm Road
Westport, CT 06880
(41.125749, -73.329901)"
"2018","Coastal Connecticut Counseling, LLC","2960 Post Road, Suite 3B2","Fairfield","Fairfield","CT","06890","Health Services","621330","Yes Woman","2018-04-16T00:00:00.000","20000","0","20000","40000","20000","Small Business Express Program","CGS Sec. 32-7g","1","2","0","0","Pending","Pending","n/a","n/a","1","2","2","0","16","18","Active","2960 Post Road, Suite 3B2","1",
"2014","Economic Development Corporation of New Haven","28 Orange Street","New Haven","New Haven","CT","06511","Economic Development","926110","No","2014-03-21T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","7","5","0","0","27","Met","n/a","n/a","5","5","0","0",,,"Released","28 Orange Street","1","28 Orange Street
New Haven, CT 06511
(41.303849, -72.925269)"
"2017","Nerds To Go, Inc.","1250 Boston Post Road","Guilford","New Haven","CT","06437","Information Technology Services","541519","No","2016-08-24T00:00:00.000","49875","55650","105525","159725","54200","Small Business Express Program","CGS Sec. 32-7g","9","3","0","0","10","Not Met","$8,132.50 & 3% to 4%","n/a","9","10","0","0",,,"Active","1250 Boston Post Road","1","1250 Boston Post Road
Guilford, CT 06437
(41.288336, -72.692358)"
