"loanrange","loanamount","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsreported","dateapproved","lender","cd"
"c $1-2 million",,"C V TOOL COMPANY INC","44 ROBERT PORTER RD","SOUTHINGTON","CT","06489","333514","Corporation","Unanswered","Unanswered","Unanswered",,"46","2020-04-11T00:00:00.000","TD Bank, National Association","CT-01"
"c $1-2 million",,"AXIOM TECHNOLOGY GROUP LLC","200 Executive Blvd","SOUTHINGTON","CT","06489","541618","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"94","2020-04-10T00:00:00.000","Webster Bank, National Association","CT-01"
"c $1-2 million",,"PILGRIM COLONIAL INC.","55 GRAHAM PL","SOUTHINGTON","CT","06489","442110","Corporation","Unanswered","Unanswered","Unanswered",,"110","2020-04-11T00:00:00.000","Thomaston Savings Bank","CT-01"
"c $1-2 million",,"AIR TEMP MECHANICAL SERVICES, INC.","360 CAPTAIN LEWIS DR","SOUTHINGTON","CT","06489","238220","Corporation","Unanswered","Unanswered","Unanswered",,"78","2020-04-06T00:00:00.000","Salem Five Cents Savings Bank","CT-01"
"c $1-2 million",,"M.C. ELECTRICAL NY INC","200 EXECUTIVE BLVD","SOUTHINGTON","CT","06489","238210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"120","2020-04-15T00:00:00.000","Webster Bank, National Association","CT-01"
"c $1-2 million",,"THE SOUTHINGTON-CHESHIRE COMMUNITY YMCA","29 HIGH ST","SOUTHINGTON","CT","06489","813410","Corporation","Unanswered","Unanswered","Unanswered",,"165","2020-04-11T00:00:00.000","TD Bank, National Association","CT-01"
"c $1-2 million",,"HOUSING PARTNERSHIP NETWORK","200 Executive Blvd","SOUTHINGTON","CT","06489","624229","Non-Profit Organization","Unanswered","Male Owned","Unanswered","true","57","2020-04-08T00:00:00.000","Webster Bank, National Association","CT-01"
"c $1-2 million",,"ENVIRONMENTAL DESIGNS, INC.","2070 WEST ST","SOUTHINGTON","CT","06489","541320","Corporation","Unanswered","Unanswered","Unanswered",,"144","2020-04-08T00:00:00.000","Liberty Bank","CT-01"
"c $1-2 million",,"COUNSELING IN SCHOOLS, INC","200 Executive Blvd","SOUTHINGTON","CT","06489","611710","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","124","2020-04-14T00:00:00.000","Webster Bank, National Association","CT-01"
"c $1-2 million",,"SUPERIOR PLATING COMPANY","2 LACEY PLACE","SOUTHPORT","CT","06890","332813","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-04-27T00:00:00.000","People's United Bank, National Association","CT-04"
"c $1-2 million",,"HORIZONS PROGRAMS, INC.","127 BABCOCK HILL RD","SOUTH WINDHAM","CT","06266","624120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","297","2020-04-15T00:00:00.000","Liberty Bank","CT-02"
"c $1-2 million",,"COBURN TECHNOLOGIES, INC.","83 Gerber Road West 0.0","South Windsor","CT","06074","339115","Corporation","Unanswered","Unanswered","Unanswered",,"66","2020-04-09T00:00:00.000","JPMorgan Chase Bank, National Association","CT-01"
"c $1-2 million",,"EVENTVEST INC.","75 Gerber Road East 101","South Windsor","CT","06074","711320","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-15T00:00:00.000","Citizens Bank, National Association","CT-01"
"c $1-2 million",,"SATELLITE TOOL & MACHINE CO., INC.","185 COMMERCE WAY","SOUTH WINDSOR","CT","06074","336412","Corporation","White","Female Owned","Unanswered",,"78","2020-04-08T00:00:00.000","People's United Bank, National Association","CT-01"
"c $1-2 million",,"BEAR'S SMOKEHOUSE LLC","454 Ellington Rd","SOUTH WINDSOR","CT","06074","722511","Limited  Liability Company(LLC)","Unanswered","Female Owned","Unanswered",,"225","2020-04-09T00:00:00.000","Webster Bank, National Association","CT-01"
"c $1-2 million",,"RCN CAPITAL, LLC","75 GERBER RD","SOUTH WINDSOR","CT","06074","522292","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"72","2020-04-09T00:00:00.000","People's United Bank, National Association","CT-01"
"c $1-2 million",,"THE NUWAY TOBACCO COMPANY","200 Sullivan Avenue","SOUTH WINDSOR","CT","06074","312230","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"115","2020-04-14T00:00:00.000","KeyBank National Association","CT-01"
"c $1-2 million",,"AEROSPACE HOLDINGS LLC","125 SOUTH SATELLITE RD","SOUTH WINDSOR","CT","06074","336412","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"87","2020-04-09T00:00:00.000","TD Bank, National Association","CT-01"
"c $1-2 million",,"TWIN MANUFACTURING COMPANY","273 CHAPEL RD","SOUTH WINDSOR","CT","06074","333618","Corporation","Unanswered","Unanswered","Unanswered",,"92","2020-04-13T00:00:00.000","People's United Bank, National Association","CT-01"
"c $1-2 million",,"GENERAL DIGITAL CORPORATION","8 Nutmeg Road South","SOUTH WINDSOR","CT","06074","334513","Corporation","Unanswered","Male Owned","Unanswered",,"75","2020-04-28T00:00:00.000","Chelsea Groton Bank","CT-01"
"c $1-2 million",,"DISCOUNT TROPHY & CO., INC.","400 Governors Highway","SOUTH WINDSOR","CT","06074","453998","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"197","2020-04-05T00:00:00.000","People's United Bank, National Association","CT-01"
"c $1-2 million",,"DALENE HARDWOOD FLOORING","45 NUTMEG RD","SOUTH WINDSOR","CT","06074","238330","Partnership","White","Female Owned","Non-Veteran",,"80","2020-04-09T00:00:00.000","People's United Bank, National Association","CT-01"
"c $1-2 million",,"STAFFORD SPRINGS CT SNF LLC","205 Chesnut Hill Rd","STAFFORD SPRINGS","CT","06076","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"233","2020-05-01T00:00:00.000","Webster Bank, National Association","CT-02"
"c $1-2 million",,"BATTEA - CLASS ACTION SERVICES, LLC","46 Southfield Ave 0","Stamford","CT","06902","541199","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"63","2020-04-27T00:00:00.000","Citibank, N.A.","CT-04"
"c $1-2 million",,"ONE WALL MANAGEMENT LLC","707 Summer St Ste 5","Stamford","CT","06901","531311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"103","2020-04-28T00:00:00.000","First Republic Bank","CT-04"
"c $1-2 million",,"FINN, DIXON, &AMP; HERLING LLP","0 Six Landmark Square","Stamford","CT","06901","541110","Limited Liability Partnership","Unanswered","Unanswered","Unanswered",,"0","2020-04-27T00:00:00.000","First State Bank Nebraska","CT-04"
"c $1-2 million",,"THE FERGUSON LIBRARY INC.","1 Public Library Plaza","STAMFORD","CT","06904","519120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","81","2020-04-08T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"THE BI-CULTURAL HEBREW ACADEMY OF CONNECITCUT INC.","2186 High Ridge Road","STAMFORD","CT","06903","611110","Corporation","Unanswered","Male Owned","Unanswered",,"0","2020-04-03T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"STAMFORD HOTEL OPCO LLC","243 TRESSER BLVD","STAMFORD","CT","06901","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"102","2020-04-15T00:00:00.000","Western Alliance Bank","CT-04"
"c $1-2 million",,"STAMFORD FORD LINCOLN MERCURY,","212 MAGEE AVE","STAMFORD","CT","06902","441120","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"63","2020-04-04T00:00:00.000","The First Bank of Greenwich","CT-04"
"c $1-2 million",,"STAMFORD AUTOMOTIVE PARTNERS LLC","909 East Main Street","STAMFORD","CT","06902","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"96","2020-04-27T00:00:00.000","Toyota Financial Savings Bank","CT-04"
"c $1-2 million",,"SHORELINE POOLS SERVICE INC","376 WEST AVE","STAMFORD","CT","06902","451110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"110","2020-04-27T00:00:00.000","Webster Bank, National Association","CT-04"
"c $1-2 million",,"BUILDON, INC.","1111 SUMMER ST SUITE 602A","STAMFORD","CT","06905","611710","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","82","2020-04-16T00:00:00.000","Citibank, N.A.","CT-04"
"c $1-2 million",,"SHAWN'S LAWNS INC.","1200 HIGH RIDGE ROAD","STAMFORD","CT","06905","561730","Corporation","Unanswered","Unanswered","Unanswered",,"58","2020-04-06T00:00:00.000","Mahopac Bank","CT-04"
"c $1-2 million",,"SENIOR PHILANTHROPY OF STAMFORD LLC","710 LONG RIDGE RD","STAMFORD","CT","06902","621399","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"152","2020-04-09T00:00:00.000","Republic Bank & Trust Company","CT-04"
"c $1-2 million",,"RUDY'S LIMOUSINE SERVICES, INC.","85 OLD LONG RIDGE RD","STAMFORD","CT","06903","485320","Corporation","Unanswered","Unanswered","Unanswered",,"217","2020-04-08T00:00:00.000","The First Bank of Greenwich","CT-04"
"c $1-2 million",,"ROSCO LABORATORIES, INC.","52 Harbor View Avenue","STAMFORD","CT","06902","335129","Corporation","Unanswered","Unanswered","Unanswered",,"124","2020-04-04T00:00:00.000","People's United Bank, National Association","CT-04"
"c $1-2 million",,"RIGHTCLICK RECRUITING LLC","1266 E Main Street","STAMFORD","CT","06902","561311","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"93","2020-04-06T00:00:00.000","People's United Bank, National Association","CT-04"
"c $1-2 million",,"RBD STAMFORD LLC","700 E Main Street","STAMFORD","CT","06901","721110","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"125","2020-04-10T00:00:00.000","The Huntington National Bank","CT-04"
"c $1-2 million",,"POLYMER RESOURCES, LTD.","595 summer street","STAMFORD","CT","06901","484110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-14T00:00:00.000","KeyBank National Association","CT-04"
"c $1-2 million",,"PHONE STORE HOLDINGS LLC","46 SOUTHFIELD AVE STE 100","STAMFORD","CT","06902","453998","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"93","2020-04-09T00:00:00.000","Dime Community Bank","CT-04"
"c $1-2 million",,"ARI OF CONNECTICUT, INC","174 RICHMOND HILL AVENUE","STAMFORD","CT","06902","624120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","94","2020-04-28T00:00:00.000","Webster Bank, National Association","CT-04"
"c $1-2 million",,"WPS HOLDINGS, LLC","170 Washington Blvd","STAMFORD","CT","06911","531210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"50","2020-04-04T00:00:00.000","JPMorgan Chase Bank, National Association","CT-04"
"c $1-2 million",,"MORROW SODALI LLC","470 WEST AVE #3000","STAMFORD","CT","06902","541611","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"57","2020-04-27T00:00:00.000","CIBC Bank USA","CT-04"
"c $1-2 million",,"MKM HOLDINGS LLC","300 FIRST STAMFORD PL","STAMFORD","CT","06902","523120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"75","2020-04-07T00:00:00.000","People's United Bank, National Association","CT-04"
"c $1-2 million",,"ADM PROMOTIONS USA INC","78 SOUTHFIELD AVE SUITE 203","STAMFORD","CT","06902","541810","Corporation","Unanswered","Unanswered","Unanswered",,"59","2020-04-15T00:00:00.000","HSBC Bank USA, National Association","CT-04"
"c $1-2 million",,"ACCURATE LOCK AND HARDWARE LLC","1 ANNIE PL","STAMFORD","CT","06902","332510","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-04-03T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"THE STAMFORD TENT AND EQUIPMENT COMPANY","64 LENOX AVE","STAMFORD","CT","06906","532289","Corporation","White","Male Owned","Non-Veteran",,"0","2020-04-03T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"KETER ENVIRONMENTAL SERVICES INC","4 High Ridge Park Ste 202","STAMFORD","CT","06905","562119","Corporation","Unanswered","Unanswered","Unanswered",,"123","2020-04-09T00:00:00.000","Bank of America, National Association","CT-04"
"c $1-2 million",,"HEDGEYE RISK MANAGEMENT","1 HIGH RIDGE PARK","STAMFORD","CT","06905","523999","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"65","2020-04-15T00:00:00.000","Webster Bank, National Association","CT-04"
"c $1-2 million",,"GOODWAY TECHNOLOGIES CORPORATION","420 WEST AVE","STAMFORD","CT","06902","811310","Corporation","Unanswered","Unanswered","Unanswered",,"94","2020-04-15T00:00:00.000","Webster Bank, National Association","CT-04"
"c $1-2 million",,"GARDEN HOMES MANAGEMENT CORP","29 KNAPP ST","STAMFORD","CT","06907","531311","Corporation","Unanswered","Unanswered","Unanswered",,"186","2020-04-29T00:00:00.000","People's United Bank, National Association","CT-04"
"c $1-2 million",,"EASTERN LAND MANAGEMENT INC.","142 HAMILTON AVE","STAMFORD","CT","06902","561730","Corporation","White","Male Owned","Non-Veteran",,"0","2020-04-03T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"DOMUS KIDS, INC.","83 LOCKWOOD AVE","STAMFORD","CT","06902","624110","Non-Profit Childcare Center","Unanswered","Unanswered","Unanswered","true","104","2020-04-28T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"DAVID S. LAPINE CO. INC.","15 Commerce Rd","STAMFORD","CT","06902","541613","Corporation","Unanswered","Male Owned","Unanswered",,"0","2020-04-03T00:00:00.000","First County Bank","CT-04"
"c $1-2 million",,"CTM MEDIA GROUP INC","11 Largo Drive S.","STAMFORD","CT","06907","541870","Corporation","Unanswered","Male Owned","Unanswered",,"132","2020-04-30T00:00:00.000","Bank of America, National Association","CT-04"
"c $1-2 million",,"FCP LIVE-IN, LLC.","2573 Main St.","Stratford","CT","06615","621610","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"0","2020-04-06T00:00:00.000","Live Oak Banking Company","CT-03"
"c $1-2 million",,"STRATON INDUSTRIES, INC.","180 Surf Avenue","STRATFORD","CT","06615","332710","Corporation","Unanswered","Male Owned","Veteran",,,"2020-04-14T00:00:00.000","JPMorgan Chase Bank, National Association","CT-03"
"c $1-2 million",,"PACE MOTOR LINES INC & SUBSIDIARY","1425 Honeyspot Road Ext.","STRATFORD","CT","06615","484110","Corporation","White","Unanswered","Unanswered",,"126","2020-04-14T00:00:00.000","Newtek Small Business Finance, Inc.","CT-03"
"c $1-2 million",,"NUOVO PASTA PRODUCTIONS LTD","1330 Honeyspot Road Ext.","STRATFORD","CT","06615","311824","Corporation","White","Male Owned","Non-Veteran",,"170","2020-04-30T00:00:00.000","Radius Bank","CT-03"
"c $1-2 million",,"TWO ROADS BREWING COMPANY LLC","1700 STRATFORD AVE","STRATFORD","CT","06615","722410","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"125","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association",
"c $1-2 million",,"MAIN ENTERPRISES, INC.","1180 STRATFORD RD","STRATFORD","CT","06615","238220","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"102","2020-04-08T00:00:00.000","People's United Bank, National Association","CT-03"
"c $1-2 million",,"U S CHROME CORP","175 GARFIELD AVE","STRATFORD","CT","06615","332813","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"107","2020-04-15T00:00:00.000","PNC Bank, National Association","CT-03"
"c $1-2 million",,"FOOD AUTOMATION - SERVICE TECHNIQUES, INC.","905 HONEYSPOT RD","STRATFORD","CT","06615","334513","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"114","2020-04-06T00:00:00.000","People's United Bank, National Association","CT-03"
"c $1-2 million",,"CT IN HOME ASSISTANCE LLC","99 HAWLEY LN Suite 1002","STRATFORD","CT","06614","621610","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"400","2020-04-10T00:00:00.000","Newtown Savings Bank","CT-03"
"c $1-2 million",,"SUFFIELD MANOR INC.","1 Canal Road","SUFFIELD","CT","06078","623311","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"232","2020-04-28T00:00:00.000","PeoplesBank","CT-02"
"c $1-2 million",,"METRUM RESEARCH GROUP INC","2 TUNXIS RD","TARIFFVILLE","CT","06081","424210","Corporation","Unanswered","Unanswered","Unanswered",,"61","2020-04-28T00:00:00.000","Webster Bank, National Association","CT-05"
"c $1-2 million",,"RICHARDS CORPORATION","72 North Harwinton Avenue","Terryville","CT","06786","236220","Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-15T00:00:00.000","Citizens Bank, National Association","CT-05"
"c $1-2 million",,"UNIMETAL SURFACE FINISHING, LLC.","135 SOUTH MAIN ST","THOMASTON","CT","06787","332813","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"125","2020-04-06T00:00:00.000","People's United Bank, National Association","CT-05"
"c $1-2 million",,"THE TRINITY FOUNDATION, INC","26 CHASE RD","THOMPSON","CT","06277","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","107","2020-07-28T00:00:00.000","Hometown Bank","CT-02"
"c $1-2 million",,"STRATIS VISUALS LLC","129 Industrial Lane","TORRINGTON","CT","06790","323111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"79","2020-04-06T00:00:00.000","Berkshire Bank","CT-05"
"c $1-2 million",,"SEITZ, LLC","212 Industrial Lane","TORRINGTON","CT","06790","326199","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"129","2020-04-06T00:00:00.000","Torrington Savings Bank","CT-05"
"c $1-2 million",,"ALTEK ELECTRONICS INC","89 COMMERCIAL BLVD","TORRINGTON","CT","06790","334515","Corporation","Unanswered","Unanswered","Unanswered",,"165","2020-05-03T00:00:00.000","Bank of America, National Association","CT-05"
"c $1-2 million",,"LITCHFIELD COUN ASSOC FOR RET CIT","314 MAIN ST","TORRINGTON","CT","06790","813410","Corporation","White","Male Owned","Non-Veteran",,"170","2020-04-15T00:00:00.000","Thomaston Savings Bank","CT-05"
"c $1-2 million",,"HIGHLAND VIEW MANOR, INC.","255 Roberts Street","TORRINGTON","CT","06790","623110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"282","2020-05-01T00:00:00.000","Webster Bank, National Association","CT-05"
"c $1-2 million",,"TORRINGTON DISTRIBUTORS, INC.","43 NORFOLK ST","TORRINGTON","CT","06790","336360","Corporation","Unanswered","Unanswered","Unanswered",,"223","2020-04-14T00:00:00.000","Union Savings Bank","CT-05"
"c $1-2 million",,"VINTECH MANAGEMENT SERVICES LL","16 BIRD ST","TORRINGTON","CT","06790","541614","Corporation","Unanswered","Unanswered","Unanswered",,"326","2020-04-15T00:00:00.000","Thomaston Savings Bank","CT-05"
"c $1-2 million",,"COMMERCIAL SEWING INC","65 GRANT ST","TORRINGTON","CT","06790","316998","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-04-05T00:00:00.000","People's United Bank, National Association","CT-05"
"c $1-2 million",,"COMMUNITY HEALTH AND WELLNESS CENTER OF GREATER TORRINGTON,","469 MIGEON AVE","TORRINGTON","CT","06790","813211","Non-Profit Organization","Unanswered","Female Owned","Unanswered","true","74","2020-04-16T00:00:00.000","Union Savings Bank","CT-05"
