"re_continuing_ed_provider","web","email","coursenumber","coursename","course_hours","delivery_method","effective_date","expiration_date","course_type","phone","mandatory_year","course_offerings","additional_course_offerings"
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","INTRODUCTION TO COMMERCIAL REAL ESTATE SALES","3.00","OnLine","2019-08-29","2022-10-24","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","INTROSDUCTION TO REAL ESTATE INVESTMENT ANALYSIS","3.00","OnLine","2020-02-25","2024-02-25","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","INVESTMENT PROPERTY PRACTICE MANAGEMENT","6.00","OnLine","2021-05-10","2024-08-06","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","PROPERTY MANAGEMENT AND MANAGING RISK","6.00","OnLine","2022-05-25","2025-06-18","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","REAL ESTATE AND TAXES: WHAT EVERY AGENT SHOULD KNOW V7.0","6.00","OnLine","2021-08-13","2024-11-07","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","REAL ESTATE FINANCE TODAY","3.00","OnLine","2019-08-29","2022-10-12","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","Red Flags: Property Inspection Guide v5.0","6.00","OnLine","2022-06-13","2025-06-13","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","RISK MANAGEMENT","3.00","OnLine","2017-11-22","2024-03-24","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","SCAMS, SCOUNDRELS AND REAL ESTATE STINGS","3.00","OnLine","2021-10-30","2024-12-22","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","THE NEW WORLD OF SHORT SALES","3.00","OnLine","2020-01-22","2023-10-24","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","THE TINY HOUSE: IS IT A PHASE OR CRAZE? OnDEMAND COURSE","3.00","OnLine","2019-08-29","2022-10-10","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","TWENTY COST-EFFECTIVE HOME IMPROVEMENTS","3.00","OnLine","2022-03-10","2025-05-13","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","UNDERSTANDING 1031 TAX-FREE EXCHANGES","6.00","OnLine","2021-05-04","2024-07-27","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","UNDERSTANDING CREDIT AND IMPROVING CREDIT SCORES: WHAT YOU NEED TO KNOW","3.00","OnLine","2022-03-10","2025-05-04","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RE CEO","WATER: HOW IT AFFECTS PROPERTY ONLINE VIDEO COURSE V1.0","3.00","OnLine","2021-03-11","2025-02-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","BUY THE NUMBERS: INVESTING IN REAL ESTATE","3.00","Classroom","2022-03-02","2024-07-20","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","BUY THE NUMBERS: INVESTING IN REAL ESTATE","3.00","OnLine","2022-03-02","2024-07-20","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","COMMON INTEREST OWNERSHIP","3.00","Classroom","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","COMMON INTEREST OWNERSHIP","3.00","OnLine","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","COMMON INTEREST OWNERSHIP ACT","3.00","Classroom","2022-01-14","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","COMMON INTEREST OWNERSHIP ACT","3.00","OnLine","2022-01-14","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","LANDLORD TENANT RELATIONS",,"Classroom","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","LANDLORD TENANT RELATIONS",,"OnLine","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","RICK MANAGEMENT","3.00","Classroom","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","RICK MANAGEMENT","3.00","OnLine","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","SCAMS, SCOUNDRELS, AND REAL ESTATE STINGS V1.1","3.00","Classroom","2022-01-10","2024-12-22","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","SCAMS, SCOUNDRELS, AND REAL ESTATE STINGS V1.1","3.00","OnLine","2022-01-10","2024-12-22","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","SHORT SALES IN CT","3.00","Classroom","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","SHORT SALES IN CT","3.00","OnLine","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","TITLE FROM ESTATES","3.00","Classroom","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","TITLE FROM ESTATES","3.00","OnLine","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","TITLE SEARCHING","3.00","Classroom","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NEW HAVEN MIDDLESEX REAL ESTATE SCHOOL","www.nhmrealtors.com/ (http://www.nhmrealtors.com/)","rachael@nhmrealtors.com","RECE","TITLE SEARCHING","3.00","OnLine","2022-01-05","2024-09-11","Continuing Education Real Estate Salesperson and Broker","(203) 234-7700",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","BUY THE NUMBERS, INVESTING IN REAL ESTATE","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","COMMERCIAL AND INVESTMENT REAL ESTATE CERTIFICATION PROGRAM","6.00","Classroom","2018-11-14","2022-11-14","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","CONNECTING YOUR CLIENTS WITH HOMESNAP","3.00","Classroom","2021-08-09","2024-08-09","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","CONTRACTS CLASS","3.00","Classroom","2021-03-24","2025-03-24","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","ENVIRONMENTAL ISSUES","3.00","Classroom","2021-03-24","2025-03-24","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","ESSENTIALS IN REAL ESTATE FINANCE","6.00","Classroom","2018-11-14","2022-11-14","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","ESSENTIALS OF FINANCE","6.00","Classroom","2018-11-14","2022-11-14","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","FHA GUIDELINES, FEATURES AND SPECIALTY LOANS","3.00","Classroom","2022-05-11","2024-05-11","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","FINANCING CONDOS, CO-OPS AND PUDS","3.00","Classroom","2021-03-24","2025-03-24","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","FIRST TIME HOME BUYER FINANCING","3.00","Classroom","2020-12-09","2024-11-22","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","FORECLOSURES, R.E.O. PROPERTY AND SHORT SALES","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","GREEN COMMERCIAL BUILDING","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","HOME HEATING OIL TANKS FOR REALTORS","3.00","Classroom","2019-07-10","2023-07-01","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","HOUSES AGE GRACEFULLY","3.00","Classroom","2019-01-10","2023-01-10","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","HOUSETALK","3.00","Classroom","2021-03-24","2025-03-24","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","HOW DID MORTGAGE FINANCING GET HERE?","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","JUMBO FINANCING AND TODAY'S MARKET","3.00","Classroom","2020-12-08","2024-12-08","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","JUMBO FINANCING AND TODAY'S MARKET","3.00","OnLine","2020-12-08","2024-12-08","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","LAND AND SITE DEVELOPMENT, SELLING PROPERTY, TAXES AND DISCRIMINATION ISSUES","6.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","LISTING COMMERCIAL PROPERTIES","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","MOST VALUABLE PROPERTIES IN THE U.S.A.","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","OVERVIEW OF THE PROFESSIONAL STANDARDS PROCESS","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","PRINCIPLES OF SURVEYING","3.00","Classroom","2020-03-11","2024-03-11","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","REAL ESTATE ISSUES AND TRENDS","3.00","Classroom","2019-05-16","2023-05-16","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","REAL ESTATE LAW FOR BROKERS AND SALESPERSONS","3.00","Classroom","2020-12-07","2024-12-07","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","REALTORS MARKETING PROPERTIES WITH EMAIL & SOCIAL MEDIA","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","RENOVATION LENDING FOR REALTORS","3.00","Classroom","2022-05-11","2024-05-11","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","REVIEW OF RESIDENTIAL RENTAL RULES AND REGULATIONS","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","SAFETY MATTERS: SAFE BUSINESS=SMART BUSINESS","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","SELLING AND LEASING COMMERCIAL PROPERTY","6.00","Classroom","2018-11-14","2022-11-14","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","SMART AGENTS, SMART CLIENTS","3.00","Classroom","2021-08-09","2024-08-09","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","SOCIAL MEDIA MARKETING; THE DO'S, DONT'S AND STAYING COMPLIANCE","3.00","Classroom","2021-03-23","2023-10-15","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","SPECIALTY MORTGAGE PROGRAMS","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","STATE REGULATIONS & THE REALTOR CODE OF ETHICS","3.00","Classroom","2021-10-21","2024-07-28","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","THE NEW WORLD OF SHORT SALES","3.00","OnLine","2020-11-03","2023-12-24","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","THIS OLD CONNECTICUT HOUSE","3.00","Classroom","2021-12-15","2025-10-16","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","THIS OLD CONNECTICUT HOUSE","3.00","OnLine","2021-12-15","2025-10-16","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","UNDERSTANDING AND PREVENTING RACIAL BIAS IN REAL ESTATE","3.00","Classroom","2020-12-07","2024-12-07","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","Understanding Credit & Improving Credit Scores: What You Need to Know","3.00","Classroom","2022-03-10","2025-05-04","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","WHAT REALTORS SHOULD KNOW ABOUT CREDIT BUT WERE AFRAID TO ASK","3.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","WORKING WITH OFFICE BUILDINGS, LEASES AND GREEN CONCEPTS","6.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","WORKING WITH PEOPLE, NEGOTIATIONS AND BUILDING YOUR COMMERCIAL BUSINESS","6.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CE","WORKING WITH RETAIL, INDUSTRIAL AND INVESTMENT PROPERTIES, TENANTS AND BUYER","6.00","Classroom","2021-09-18","2024-09-18","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CEO","AVOIDING DECEPTIVE PRACTICES ON DEMAND COURSE","3.00","OnLine","2021-11-18","2024-11-08","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
"NORTHERN FAIRFIELD COUNTY ASSOCIATION OF REALTORS",,"RICHARD@NFCAR.COM","RE CEO","CT REAL ESTATE AGENCY LAW REVIEW & FAIR HOUSING","3.00","OnLine","2019-12-09","2022-10-17","Continuing Education Real Estate Salesperson and Broker","203-744-7255",,,
