"manifest","dtshipp","batch_numbers","genepa","genname","gensitestreetaddress","gensitetown","gensitezipcode","wasteoccr","usdot","contno","contty","qty","wtvol","epa_waste_codes","copies","tsdfepa","tsdfname","tsdfstreetaddress","tsdftown","tsdfzipcode","tsdfcountry","tran1epa","tran1name","tran1streetaddress","tran1town","tran1state","tran1zipcode","tran1country","tran2epa","tran2name","tran2streetaddress","tran2town","tran2state","tran2zipcode","tran2country","genmailaddress","genmailtown","genmailstate","genmailzipcode","discrep","recdate","tr2date","altfacepa","altfacname","altfacstreetaddress","altfactown","altfacstate","altfaczip","altfacdate","tsdfstate","uniquekey"
"CTA0002510","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36600","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025101"
"CTA0002511","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025111"
"CTA0002512","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36800","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025121"
"CTA0002513","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025131"
"CTA0002514","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025141"
"CTA0002515","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36400","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025151"
"CTA0002516","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36600","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025161"
"CTA0002517","1984-09-21T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36300","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-09-21T00:00:00.000",,,,,,,,,"CT","CTA00025171"
"CTA0002518","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025181"
"CTA0002519","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36600","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025191"
"CTA0002520","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36500","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025201"
"CTA0002521","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36400","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025211"
"CTA0002522","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36800","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025221"
"CTA0002523","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36900","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025231"
"CTA0002524","1984-10-04T00:00:00.000","999999","CTD001449511","UNITED TECHNOLOGIES PRATT & WHITNEY","415 WASHINGTON AVE","NORTH HAVEN","06473","1","HAZARDOUS WASTE SOLID SLUDGE N.O.S.","1","DT","36700","P","F006","1","CTD003935905","PRATT & WHITNEY AIRCRAFT MFG DIV","AIRCRAFT RD","MIDDLETOWN","06457","USA","CTD018811802","MITCHELL TRUCKING INC",,,"CT",,"USA",,,,,"CT",,"USA","415 WASHINGTON AVE","NORTH HAVEN","CT","06473","N","1984-10-04T00:00:00.000",,,,,,,,,"CT","CTA00025241"
"CTA0002525","1984-10-05T00:00:00.000","999999","CTD054183900","WALLACE INC LAMBERT KAY DIV","32 LAKE ST","WINSTED","06098","1","HAZARDOUS WASTE LIQUID N.O.S.","1","TT","1300","G","D007","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","32 LAKE ST","WINSTED","CT","06098","N","1984-10-05T00:00:00.000",,,,,,,,,"CT","CTA00025251"
"CTA0002527","1984-12-27T00:00:00.000","999999","CTD054183900","WALLACE INC LAMBERT KAY DIV","32 LAKE ST","WINSTED","06098","1","HAZARDOUS WASTE LIQUID NOS","001","TT","1230","G","D007","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","32 LAKE ST","WINSTED","CT","06098","N","1984-12-27T00:00:00.000",,,,,,,,,"CT","CTA00025271"
"CTA0002528","1985-02-19T00:00:00.000","999999","CTD054183900","WALLACE INC LAMBERT KAY DIV","32 LAKE ST","WINSTED","06098","1","HAZARDOUS WASTE LIQUID NOS","001","TT","2200","G","D007","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","32 LAKE ST","WINSTED","CT","06098","N","1985-02-19T00:00:00.000",,,,,,,,,"CT","CTA00025281"
"CTA0002529","1985-04-12T00:00:00.000","999999","CTD054183900","WALLACE INC LAMBERT KAY DIV","32 LAKE ST","WINSTED","06098","1","HAZARDOUS WASTE LIQUID, NOS","001","TT","1702","G","D007","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","32 LAKE ST","WINSTED","CT","06098","N","1985-04-12T00:00:00.000",,,,,,,,,"CT","CTA00025291"
"CTA0002531","1985-06-28T00:00:00.000","999999","CTD054183900","WALLACE INC LAMBERT KAY DIV","32 LAKE ST","WINSTED","06098","1","HAZARDOUS WASTE LIQUID, NOS","001","TT","1600","G","D007","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","32 LAKE ST","WINSTED","CT","06098","N","1985-06-28T00:00:00.000",,,,,,,,,"CT","CTA00025311"
"CTA0002532","1985-08-29T00:00:00.000","999999","CTD054183900","WALLACE INC LAMBERT KAY DIV","32 LAKE ST","WINSTED","06098","1","HAZARDOUS WASTE LIQUID NOS","001","TT","1350","G","D007","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","32 LAKE ST","WINSTED","CT","06098","N","1985-08-29T00:00:00.000",,,,,,,,,"CT","CTA00025321"
"CTA0002534","1984-10-30T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06508","1","WASTE ACID LIQUID N.O.S.","2","DM","110","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00025341"
"CTA0002534","1984-10-30T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06508","2","WASTE CORROSIVE SOLID N.O.S.","1","DM","500","P","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1984-10-30T00:00:00.000",,,,,,,,,"CT","CTA00025342"
"CTA0002535","1984-10-24T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06508","1","WASTE PAINT RELATED MATERIAL","3","DM","165","G","D001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1984-10-24T00:00:00.000",,,,,,,,,"CT","CTA00025351"
"CTA0002538","1985-05-22T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06513","1","HAZARDOUS WASTE LIQUID, NOS","001","CT","2286","G","D008","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1985-05-22T00:00:00.000",,,,,,,,,"CT","CTA00025381"
"CTA0002539","1985-10-31T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06513","1","HAZARDOUS WASTE LIQUID, NOS","001","TT","1830","G","D008","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1985-10-31T00:00:00.000",,,,,,,,,"CT","CTA00025391"
"CTA0002540","1985-10-30T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06513","1","HAZARDOUS WASTE LIQUID, NOS","001","CT","2516","G","D008","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD093616613","ENVIRITE CORP",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1985-10-30T00:00:00.000",,,,,,,,,"CT","CTA00025401"
"CTA0002541","1985-10-29T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06513","1","HAZARDOUS WASTE LIQUID, NOS","001","CT","870","G","D008","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1985-10-29T00:00:00.000",,,,,,,,,"CT","CTA00025411"
"CTA0002556","1985-04-12T00:00:00.000","999999","CTD095233433","G & O MFG CO","100 GANDO DR","NEW HAVEN","06513","1","HAZARDOUS WASTE LIQUID, NOS","001","CT","700","G","D008","1","CTD093616613","ENVIRITE CORP","OLD RD","THOMASTON","06787","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","100 GANDO DR","NEW HAVEN","CT","06508","N","1985-04-12T00:00:00.000",,,,,,,,,"CT","CTA00025561"
"CTA0002560","1984-10-17T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID NOS","001","TT","4000","G","F006","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1984-10-17T00:00:00.000",,,,,,,,,"CT","CTA00025601"
"CTA0002562","1984-10-18T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID N.O.S","1","TT","4000","G","F006","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1984-10-18T00:00:00.000",,,,,,,,,"CT","CTA00025621"
"CTA0002563","1984-10-19T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID N.O.S","1","TT","4000","G","F006","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1984-10-19T00:00:00.000",,,,,,,,,"CT","CTA00025631"
"CTA0002564","1984-10-22T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID N.O.S","1","TT","3400","G","F006","1","CTD093616613","ENVIRITE CORP","OLD WATERBURY RD","THOMASTON","06787","USA","CTD069864239","GILLETT'S SANITARY SEPTIC SERVICE",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1984-10-22T00:00:00.000",,,,,,,,,"CT","CTA00025641"
"CTA0002565","1984-12-03T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID N.O.S","1","TT","275","G","D006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1984-12-03T00:00:00.000",,,,,,,,,"CT","CTA00025651"
"CTA0002567","1985-03-01T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID NOS","001","TT","5500","G","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1985-03-01T00:00:00.000",,,,,,,,,"CT","CTA00025671"
"CTA0002568","1985-03-01T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID NOS","001","TT","5500","G","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1985-03-01T00:00:00.000",,,,,,,,,"CT","CTA00025681"
"CTA0002570","1985-03-01T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID NOS","001","TT","2000","G","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1985-03-01T00:00:00.000",,,,,,,,,"CT","CTA00025701"
"CTA0002571","1985-04-25T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE, POISON, LIQUID NOS","001","TT","500","G","D003","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062",,"1985-04-25T00:00:00.000",,,,,,,,,"CT","CTA00025711"
"CTA0002573","1985-07-08T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID, NOS","001","TT","5500","G","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1985-07-08T00:00:00.000",,,,,,,,,"CT","CTA00025731"
"CTA0002574","1985-07-08T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID, NOS","001","TT","5200","G","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1985-07-08T00:00:00.000",,,,,,,,,"CT","CTA00025741"
"CTA0002575","1985-07-08T00:00:00.000","999999","CTD001148998","JOB PLATINGO","138 EAST ST","PLAINVILLE","06062","1","HAZARDOUS WASTE LIQUID, NOS","001","TT","3500","G","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","138 EAST ST","PLAINVILLE","CT","06062","N","1985-07-08T00:00:00.000",,,,,,,,,"CT","CTA00025751"
"CTA0002581","1984-09-26T00:00:00.000","999999","CTD001162114","CRAMERO","MILL ROCK RD","OLD SAYBROOK","06475","1","WASTE CORROSIVE LIQUID, NOS, MATERIAL","001","DF","265","P","D002","2","NJD089216790","SCA CHEMICAL SERVICES","100 LISTER AVE","NEWARK","07105","USA","CTD000636498","TRI-S INC",,,"CT",,"USA",,,,,"CT",,"USA","MILL ROCK RD","OLD SAYBROOK","CT","06475","Y","1984-09-27T00:00:00.000",,,,,,,,,"NJ","CTA00025811"
"CTA0002628","1984-11-28T00:00:00.000","999999","CTD001162668","CURTIS PRODUCTSO  INC","97 SHARON RD","WATERBURY","06722","1","WASTE FLAMMABLE LIQUID N.O.S.","4","DM","220","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","97 SHARON RD","WATERBURY","CT","06722","N","1984-11-28T00:00:00.000",,,,,,,,,"CT","CTA00026281"
"CTA0002629","1985-03-28T00:00:00.000","999999","CTD001162668","CURTIS PRODUCTSO INC","97 SHARON RD","WATERBURY","06705","1","WASTE FLAMMABLE LIQUID, NOS","003","DM","165","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","97 SHARON RD","WATERBURY","CT","06705","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00026291"
"CTA0002629","1985-03-28T00:00:00.000","999999","CTD001162668","CURTIS PRODUCTSO INC","97 SHARON RD","WATERBURY","06705","2","WASTE FLAMMABLE LIQUID, NOS","001","DM","55","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","97 SHARON RD","WATERBURY","CT","06705","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00026292"
"CTA0002630","1985-10-15T00:00:00.000","999999","CTD001162668","CURTIS PRODUCTSO INC","97 SHARON RD","WATERBURY","06705","1","WASTE FLAMMABLE LIQUID NOS","002","DM","110","G","F001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","97 SHARON RD","WATERBURY","CT","06705","N","1985-10-15T00:00:00.000",,,,,,,,,"CT","CTA00026301"
"CTA0002658","1985-01-29T00:00:00.000","999999","CTD000769968","BELDINGORTICELLI THREADO","RT 12","GROSVENORDALE","06246","1","HAZARDOUS WASTE LIQUID NOS","001","DM","55","G","F001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","ROUTE 12","GROSVENORDALE","CT","06246","N","1985-01-29T00:00:00.000",,,,,,,,,"CT","CTA00026581"
"CTA0002658","1985-01-29T00:00:00.000","999999","CTD000769968","BELDINGORTICELLI THREADO","RT 12","GROSVENORDALE","06246","2","HAZARDOUS WASTE LIQUID NOS","001","DM","55","G","F001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","ROUTE 12","GROSVENORDALE","CT","06246","N","1985-01-29T00:00:00.000",,,,,,,,,"CT","CTA00026582"
"CTA0002663","1984-11-07T00:00:00.000","999999","CTD001649821","BELDING CORTICELLI THREAD CO","107 PROVIDENCE ST","PUTNAM","06260","1","FLAMMABLE SOLID N.O.S.","15","DM","6150","P","D001","1","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE","LAZY LANE","SOUTHINGTON","06489","USA","CTD009717604","SOLVENTS RECOVERY SERVICE OF NE",,,"CT",,"USA",,,,,"CT",,"USA","107 PROVIDENCE ST","PUTNAM","CT","06260","N","1984-11-07T00:00:00.000",,,,,,,,,"CT","CTA00026631"
"CTA0002664","1984-11-16T00:00:00.000","999999","CTD001649821","BELDING CORTICELLI THREAD CO","107 PROVIDENCE ST","PUTNAM","06260","1","WASTE ACID LIQUID NOS","001","TT","850","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","107 PROVIDENCE ST","PUTNAM","CT","06260","N","1984-11-16T00:00:00.000",,,,,,,,,"CT","CTA00026641"
