"railroadcode","railroadname","year","incidentnumber","incidentyear","incidentmonth","otherrailroadcode","otherrailroadname","otherincidentnumber","otherincidentyear","otherincidentmonth","maintenanceincicidentrai","maintenancerailroadname","maintainenanceincidentnumber","maintenanceincidentyear","maintenanceincidentmonth","gradecrossingid","date","month","day","hour","minute","ampm","time","neareststation","division","subdivision","countycode","countyname","statecode","statename","cityname","highwayname","publicprivatecode","publicprivate","highwayusercode","highwayuser","estimatedvehiclespeed","vehicledirectioncode","vehicledirection","highwayuserpositioncode","highwayuserposition","equipmentinvolvedcode","equipmentinvolved","railroadcarunitposition","equipmentstruckcode","equipmentstruck","hazmatinvolvementcode","hazmatinvolvement","hazmatreleasedbycode","hazmatreleasedby","hazmatreleasedname","hazmatreleasedquantity","hazmatreleasedmeasure","temperature","visibilitycode","visibility","weatherconditioncode","weathercondition","equipmenttypecode","equipmenttype","tracktypecode","tracktype","trackname","trackclass","numberoflocomotiveunits","numberofcars","trainspeed","estimatedrecordedspeedcode","traindirectioncode","traindirection","crossingwarningexpandedcode1","crossingwarningexpandedcode2","crossingwarningexpandedcode3","crossingwarningexpandedcode4","crossingwarningexpandedcode5","crossingwarningexpandedcode6","crossing_warning_expanded_code_7","crossing_warning_expanded_code_8","crossing_warning_expanded_code_9","crossing_warning_expanded_code_10","crossing_warning_expanded_code_11","crossing_warning_expanded_code_12","crossingwarningexpanded1","crossingwarningexpanded2","crossingwarningexpanded3","crossingwarningexpanded4","crossingwarningexpanded5","crossingwarningexpanded6","crossing_warning_expanded_7","crossing_warning_expanded_8","crossing_warning_expanded_9","crossing_warning_expanded_10","crossing_warning_expanded_11","crossing_warning_expanded_12","crossingwarningcode","crossingwarning","crossingwarningexplanationcode","crossingwarningexplanation","roadwayconditioncode","roadwaycondition","crossingwarninglocationcode","crossingwarninglocation","warningconnectedtosignal","crossingilluminated","userage","usergender","userstruckbysecondtraincode","highwayuseractioncode","highwayuseraction","driverpassedvehicle","viewobstructioncode","viewobstruction","driverconditioncode","drivercondition","driverinvehicle","userskilledforreportingr","usersinjuredforreporting","vehicledamagecost","numbervehicleoccupants","employeeskilledforreport","employeesinjuredforrepor","numberpeopleontrain","form54filed","passengerskilledforrepor","passengersinjuredforrepo","videotaken","videoused","specialstudy1","specialstudy2","narrative","totalkilledform57","totalinjuredform57","railroadtype","railroadreporting","personskilledforreportin","totalinjuredform55a","district","whistlebancode","whistleban","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_code","reporting_parent_railroad_name","reporting_railroad_holding_company","other_railroad_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_code","other_parent_railroad_name","other_railroad_holding_company","maintenance_railroad_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_code","maintenance_parent_railroad_name","maintenance_railroad_holding_company"
"SSW","ST. LOUIS SOUTHWESTERN RAILWAY CO.","1986","K4326","86","11",,,,,,"ICG","Illinois Central Gulf Railroad Company","XXX","86","11","302651X","1986-11-20T00:00:00.000","11","20","04","14","AM","4:14 AM","SHREVEPORT",,,"017","CADDO","22","LOUISIANA","SHREVEPORT","LOUISANA AVE","Y","Public","A","Auto","10","2","South","3","Moving over crossing","1","Train (units pulling)","26","2","Rail equipment struck by highway user","4","Neither",,,,,,"60.0","4","Dark","3","Rain","1","Freight Train","1","Main","MAINLINE","1","2","95","10","E","3","East","1",,,,,,,,,,,"7","Gates",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SSWK4326198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"CR","Conrail","1976","0910304","76","07",,,,,,,,,,,"532662U","1976-07-29T00:00:00.000","07","29","03","15","AM","3:15 AM","DUNKIRK",,,"065","HARDIN","39","OHIO","DUNKIRK","WALNUT STREET","Y","Public","A","Auto","0","2","South","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"50.0","4","Dark","1","Clear","1","Freight Train","1","Main","1 MAIN","3","2","165","35","E","3","East",,,,,,,,,,,,"1",,,,,,,,,,,,"Gates","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Unknown",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","1100","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"CR0910304197607",,"Class 3",,"CRSH","Consolidated Rail Corporation","Not Assigned",,,,,,,,,,,,
"SSW","ST. LOUIS SOUTHWESTERN RAILWAY CO.","1986","K4276","86","11",,,,,,"SP","Southern Pacific Transportation Company","XXX","86","11","758211T","1986-11-16T00:00:00.000","11","16","08","45","PM","8:45 PM","SHREVEPORT",,,"017","CADDO","22","LOUISIANA","SHREVEPORT","HOLLYWOOD BLVD","Y","Public","A","Auto","0","4","West","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"68.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN","3","4","103","20","E","2","South","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","500","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SSWK4276198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"UP","Union Pacific Railroad Company","1986","1186LA013","86","11",,,,,,"UP","Union Pacific Railroad Company","1186LA013","86","11","797889V","1986-11-11T00:00:00.000","11","11","07","25","PM","7:25 PM","AVONDALE,LA",,,"051","JEFFERSON","22","LOUISIANA","AVONDALE","GEORGE ST","Y","Public","A","Auto","0","1","North","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"78.0","4","Dark","1","Clear","4","Work train","1","Main","MAINLINE","2","1","15","15","E","1","North","3",,,,,,,,,,,"7","Standard FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","2","Injured","Yes","0","3","1200","3","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","3","1L","1","0","3.0","5",,,"UP1186LA013198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F6166","86","11",,,,,,"SP","Southern Pacific Transportation Company","F6166","86","11","768113E","1986-11-12T00:00:00.000","11","12","01","15","PM","1:15 PM","SULPHUR",,,"019","CALCASIEU","22","LOUISIANA","SULPHUR","ARIZONA ST","Y","Public","B","Truck","10","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"65.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAIN","3","3","124","35","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF6166198611",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"DM","Detroit & Mackinac Railway Company","1976","57018","76","07",,,,,,,,,,,,"1976-07-30T00:00:00.000","07","30","10","35","AM","10:35 AM","CHEBOYGAN",,,"031","CHEBOYGAN","26","MICHIGAN","CHEBOYGAN","M27 251108B","Y","Public","A","Auto",,"3","East","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"80.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","3","2","32","19","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","Yes","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","2","1","0","0.0",,,,"DM57018197607",,"Class 3",,"DM","Detroit & Mackinac Railway Company","Not Assigned",,,,,,,,,,,,
"SP","Southern Pacific Transportation Company","1986","F5876","86","10","ATK","Amtrak (National Railroad Passenger Corporation)","101786A","86","10","SP","Southern Pacific Transportation Company","F5876","86","10","758074N","1986-10-17T00:00:00.000","10","17","06","28","PM","6:28 PM","DONNER",,,"109","TERREBONNE","22","LOUISIANA","DONNER","BENIOT ST","Y","Public","B","Truck","4","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"65.0","3","Dusk","1","Clear","2","Passenger Train - Pulling","1","Main","MAIN","5","3","7","70","R","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","1","Killed","Yes","1","1","700","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","1","1","1L","1","1","1.0","5",,,"SPF5876198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company","Passenger (Formerly Commuter)",,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic","ATK","Amtrak (National Railroad Passenger Corporation)","Amtrak",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F5356","86","10",,,,,,"SP","Southern Pacific Transportation Company","F5356","86","10","767743V","1986-10-11T00:00:00.000","10","11","01","40","AM","1:40 AM","LAFAYETTE",,,"055","LAFAYETTE","22","LOUISIANA","LAFAYETTE","SPRING ST","Y","Public","A","Auto","0","4","West","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"72.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","MAIN","3","2","113","25","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","300","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF5356198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F5426","86","10",,,,,,"SP","Southern Pacific Transportation Company","F5426","86","10","767518D","1986-10-17T00:00:00.000","10","17","06","55","AM","6:55 AM","FRANKLIN",,,"041","FRANKLIN","22","LOUISIANA","FRANKLIN","10TH ST","Y","Public","A","Auto","10","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment",,,,,,"55.0","1","Dawn","1","Clear","1","Freight Train","1","Main","MAIN","3","2","165","25","E","4","West",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","2","2100","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","2","1L","1","0","2.0","5",,,"SPF5426198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"LN","Louisville And Nashville Railroad Company","1976","077608702","76","07",,,,,,,,,,,"340377N","1976-07-03T00:00:00.000","07","03","11","55","AM","11:55 AM","SMYRNA",,,"067","COBB","13","GEORGIA",,"E POWDER SPRINGS","Y","Public","A","Auto","10","3","East","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"80.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN","3","4","70","30","E","1","North","7",,,,,,,,,,,"8","Crossbucks",,,,,,,,,,,"Stop signs",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","750","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"LN077608702197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"SP","Southern Pacific Transportation Company","1986","F5826","86","10",,,,,,"SP","Southern Pacific Transportation Company","F5826","86","10","767735D","1986-10-25T00:00:00.000","10","25","04","45","AM","4:45 AM","ELKS",,,"055","LAFAYETTE","22","LOUISIANA","ELKS","PUBLIC","Y","Public","C","Truck-trailer","0","2","South","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"65.0","4","Dark","2","Cloudy","1","Freight Train","1","Main","MAIN","2","4","22","30","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"2","Side of vehicle approach","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","400","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF5826198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F5376","86","10",,,,,,"SP","Southern Pacific Transportation Company","F5376","86","10","757631U","1986-10-02T00:00:00.000","10","02","11","55","AM","11:55 AM","HOUMA",,,"109","TERREBONNE","22","LOUISIANA","HOUMA","HOLLYWOOD RD","Y","Public","A","Auto","18","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"90.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN","3","1","2","18","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","400","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","5",,,"SPF5376198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SP","Southern Pacific Transportation Company","1986","F5836","86","10",,,,,,"SP","Southern Pacific Transportation Company","F5836","86","10","768044Y","1986-10-12T00:00:00.000","10","12","02","15","AM","2:15 AM","LAKE CHARLES",,,"019","CALCASIEU","22","LOUISIANA","LAKE CHARLES","RYAN ST","Y","Public","A","Auto","15","3","East","3","Moving over crossing","6","Light loco(s) (moving)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"77.0","4","Dark","2","Cloudy","8","Light loco(s)","1","Main","MAIN","3","1","0","15","E","3","East","4",,,,,,,,,,,"7","Wig wags",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","400","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"SPF5836198610",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"CSX","CSX Transportation","1986","118604408","86","11",,,,,,"CSX","CSX Transportation","118604408","86","11","345236W","1986-11-19T00:00:00.000","11","19","07","00","AM","7:00 AM","TRENTON",,,"219","TODD","21","KENTUCKY","TRENTON","RAILROAD ST","Y","Public","B","Truck","0","4","West","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"45.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAIN","3","3","87","40","E","1","North","3",,,,,,,,,,,"6","Standard FLS",,,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","500","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","3",,,"CSX118604408198611",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"ICG","Illinois Central Gulf Railroad Company","1986","95944","86","11",,,,,,"ICG","Illinois Central Gulf Railroad Company","95944","86","11","300238J","1986-11-11T00:00:00.000","11","11","06","35","AM","6:35 AM","MAYS",,,"051","JEFFERSON","22","LOUISIANA","METAIRIE","LA HWY 48","Y","Public","M","Other","0","2","South","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"60.0","2","Day","2","Cloudy","1","Freight Train","4","Industry","MCCOMB DIST MAIN","4","3","31","25","E","2","South","1","3","6","7",,,,,,,,"11","Gates","Standard FLS","Audible","Crossbucks",,,,,,,,"Other","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","500","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"ICG95944198611",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"ICG","Illinois Central Gulf Railroad Company","1986","95943","86","11",,,,,,"ICG","Illinois Central Gulf Railroad Company","95943","86","11",,"1986-11-12T00:00:00.000","11","12","04","20","PM","4:20 PM","BELMONT",,,"093","ST JAMES","22","LOUISIANA",,"PRIVATE CROSSING","N","Private","B","Truck","3","4","West","3","Moving over crossing","6","Light loco(s) (moving)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"65.0","2","Day","1","Clear","8","Light loco(s)","1","Main","BATON ROUGE MAIN","3","1","0","25","E","2","South",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,,"No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"ICG95943198611",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"ICG","Illinois Central Gulf Railroad Company","1986","95908","86","11",,,,,,"ICG","Illinois Central Gulf Railroad Company","95908","86","11","301341A","1986-11-23T00:00:00.000","11","23","10","26","AM","10:26 AM","KENNER",,,"051","JEFFERSON","22","LOUISIANA","KENNER","ALLIANCE STREET","Y","Public","A","Auto","0","2","South","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"70.0","2","Day","1","Clear","1","Freight Train","1","Main","BATON ROUGE DIST MN","3","3","1","20","R","2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","2","Injured","Yes","0","0","8000","1","0","0",,"No","0","1",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","5",,,"ICG95908198611",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"CSX","CSX Transportation","1986","108603401","86","10",,,,,,"CSX","CSX Transportation","108603401","86","10","353557Y","1986-10-06T00:00:00.000","10","06","04","38","PM","4:38 PM","ROUNDSTONE",,,"203","ROCKCASTLE","21","KENTUCKY","MOUNT VERNON","PUBLIC XING","Y","Public","B","Truck","1","2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"55.0","2","Day","2","Cloudy","1","Freight Train","1","Main","MAINLINE","4","3","86","50","R","2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","3",,,"CSX108603401198610",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation"
"LA","Louisiana & Arkansas Railway Company","1986","115194","86","11",,,,,,"LA","Louisiana & Arkansas Railway Company","115194","86","11","335495F","1986-11-10T00:00:00.000","11","10","06","35","AM","6:35 AM","GONZALES",,,"005","ASCENSION","22","LOUISIANA","GONZALES","LA 621","Y","Public","B","Truck","35","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","2","Rail equipment",,,,,,"65.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN","3","3","65","40","E","2","South",,,,,,,,,,,,"2",,,,,,,,,,,,"Cantilever FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","5",,,"LA115194198611",,"Class 1",,"KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company",,,,,,,,"Class 1",,"KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company"
"MSRC","MIDSOUTH RAILROAD CORPORATION","1986","C1121","86","11",,,,,,"MSRC","MIDSOUTH RAILROAD CORPORATION","C1121","86","11","302513J","1986-11-17T00:00:00.000","11","17","07","35","PM","7:35 PM","WEST MONROE",,,"073","OUACHITA","22","LOUISIANA","WEST MONROE","2ND ST","Y","Public","A","Auto","30","2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"71.0","4","Dark","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","3","3","12","5","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides",,"No",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","2","800","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","2","3L","1","0","2.0","5",,,"MSRCC1121198611",,"Class 1","SMT-6 - Union Pacific and KCS","KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","KCS","Kansas City Southern Railway Company","Kansas City Southern Railway Company"
"ICG","Illinois Central Gulf Railroad Company","1986","95942","86","11",,,,,,"ICG","Illinois Central Gulf Railroad Company","95942","86","11","302948D","1986-11-21T00:00:00.000","11","21","02","40","PM","2:40 PM","BATON ROUGE",,,"033","EAST BATON ROUGE","22","LOUISIANA","BATON ROUGE","BRIGHTSIDE DRIVE","Y","Public","A","Auto","10","1","North","3","Moving over crossing","4","Car(s) (moving)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"70.0","2","Day","1","Clear","4","Work train","1","Main","HAMMOND DIST MAIN","3","0","1","10","E","4","West","3","6","7",,,,,,,,,"11","Standard FLS","Audible","Crossbucks",,,,,,,,,"Other","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","4000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","5",,,"ICG95942198611",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
