"condition","outcome","year","geography","geotype","geoname","geoid","region","district","total","totalrate","aarate","age0_14","age0_14rate","age15_24","age15_24rate","age25_44","age25_44rate","age45_64","age45_64rate","age65plus","age65plusrate","total_male","total_malerate","aa_totalmalerate","age0_14_male","age0_14_malerate","age15_24_male","age15_24_malerate","age25_44_male","age25_44_malerate","age45_64_male","age45_64_malerate","age65plus_male","age65plus_malerate","total_female","total_femalerate","aa_totalfemalerate","age0_14_female","age0_14_femalerate","age15_24_female","age15_24_femalerate","age25_44_female","age25_44_femalerate","age45_64_female","age45_64_femalerate","age45plus_female","age45plus_femalerate","age65plus_female","age65plus_femalerate","white_total","white_totalrate","white_age0_14","white_age0_14rate","white_age15_24","white_age15_24rate","white_age25_44","white_age25_44rate","white_age45_64","white_age45_64rate","white_age65plus","white_age65plusrate","white_total_male","white_total_malerate","white_age0_14_male","white_age0_14_malerate","white_age15_24_male","white_age15_24_malerate","white_age25_44_male","white_age25_44_malerate","white_age45_64_male","white_age45_64_malerate","white_age65plus_male","white_age65plus_malerate","white_total_female","white_total_femalerate","white_age0_14_female","white_age0_14_femalerate","white_age15_24_female","white_age15_24_femalerate","white_age25_44_female","white_age25_44_femalerate","white_age45_64_female","white_age45_64_femalerate","white_age45plus_female","white_age45plus_femalerate","white_age65plus_female","white_age65plus_femalerate","black_total","black_totalrate","black_age0_14","black_age0_14rate","black_age15_24","black_age15_24rate","black_age25_44","black_age25_44rate","black_age45_64","black_age45_64rate","black_age65plus","black_age65plusrate","black_total_male","black_total_malerate","black_age0_14_male","black_age0_14_malerate","black_age15_24_male","black_age15_24_malerate","black_age25_44_male","black_age25_44_malerate","black_age45_64_male","black_age45_64_malerate","black_age65plus_male","black_age65plus_malerate","black_total_female","black_total_femalerate","black_age0_14_female","black_age0_14_femalerate","black_age15_24_female","black_age15_24_femalerate","black_age25_44_female","black_age25_44_femalerate","black_age45_64_female","black_age45_64_femalerate","black_age45plus_female","black_age45plus_femalerate","black_age65plus_female","black_age65plus_femalerate","hispanic_total","hispanic_totalrate","hispanic_age0_14","hispanic_age0_14rate","hispanic_age15_24","hispanic_age15_24rate","hispanic_age25_44","hispanic_age25_44rate","hispanic_age45_64","hispanic_age45_64rate","hispanic_age65plus","hispanic_age65plusrate","hispanic_total_male","hispanic_total_malerate","hispanic_age0_14_male","hispanic_age0_14_malerate","hispanic_age15_24_male","hispanic_age15_24_malerate","hispanic_age25_44_male","hispanic_age25_44_malerate","hispanic_age45_64_male","hispanic_age45_64_malerate","hispanic_age65plus_male","hispanic_age65plus_malerate","hispanic_total_female","hispanic_total_femalerate","hispanic_age0_14_female","hispanic_age0_14_femalerate","hispanic_age15_24_female","hispanic_age15_24_femalerate","hispanic_age25_44_female","hispanic_age25_44_femalerate","hispanic_age45_64_female","hispanic_age45_64_femalerate","hispanic_age45plus_female","hispanic_age45plus_femalerate","hispanic_age65plus_female","hispanic_age65plus_femalerate","api_total","api_totalrate","api_age0_14","api_age0_14rate","api_age15_24","api_age15_24rate","api_age25_44","api_age25_44rate","api_age45_64","api_age45_64rate","api_age65plus","api_age65plusrate","api_total_male","api_total_malerate","api_age0_14_male","api_age0_14_malerate","api_age15_24_male","api_age15_24_malerate","api_age25_44_male","api_age25_44_malerate","api_age45_64_male","api_age45_64_malerate","api_age65plus_male","api_age65plus_malerate","api_total_female","api_total_femalerate","api_age0_14_female","api_age0_14_femalerate","api_age15_24_female","api_age15_24_femalerate","api_age25_44_female","api_age25_44_femalerate","api_age45_64_female","api_age45_64_femalerate","api_age45plus_female","api_age45plus_femalerate","api_age65plus_female","api_age65plus_femalerate","aian_total","aian_totalrate","aian_age0_14","aian_age0_14rate","aian_age15_24","aian_age15_24rate","aian_age25_44","aian_age25_44rate","aian_age45_64","aian_age45_64rate","aian_age65plus","aian_age65plusrate","aian_total_male","aian_total_malerate","aian_age0_14_male","aian_age0_14_malerate","aian_age15_24_male","aian_age15_24_malerate","aian_age25_44_male","aian_age25_44_malerate","aian_age45_64_male","aian_age45_64_malerate","aian_age65plus_male","aian_age65plus_malerate","aian_total_female","aian_total_femalerate","aian_age0_14_female","aian_age0_14_femalerate","aian_age15_24_female","aian_age15_24_femalerate","aian_age25_44_female","aian_age25_44_femalerate","aian_age45_64_female","aian_age45_64_femalerate","aian_age45plus_female","aian_age45plus_femalerate","aian_age65plus_female","aian_age65plus_femalerate","other_notaian_total","other_notaian_totalrate","other_notaian_age0_14","other_notaian_age0_14rate","other_notaian_age15_24","other_notaian_age15_24rate","other_notaian_age25_44","other_notaian_age25_44rate","other_notaian_age45_64","other_notaian_age45_64rate","other_notaian_age65plus","other_notaian_age65plusrate","other_notaian_total_male","other_notaian_total_malerate","other_notaian_age0_14_male","other_notaian_age0_14_malerate","other_notaian_age15_24_male","other_notaian_age15_24_1","other_notaian_age25_44_male","other_notaian_age25_44_1","other_notaian_age45_64_male","other_notaian_age45_64_1","other_notaian_age65plus_male","other_notaian_age65plus_1","other_notaian_total_female","other_notaian_total_femalerate","other_notaian_age0_14_female","other_notaian_age0_14_1","other_notaian_age15_24_female","other_notaian_age15_24_2","other_notaian_age25_44_female","other_notaian_age25_44_2","other_notaian_age45_64_female","other_notaian_age45_64_2","other_notaian_age45plus_female","other_notaian_age45plus","other_notaian_age65plus_female","other_notaian_age65plus_2"
"Pulmonary Diseases","Hospitalization","2017","Oceanside","SRA","OCEANSIDE","42","NORTH COASTAL","Supervisorial District 5","230","136.86","122.98","24","67.05","5","22.39","11","25.49","47","114.37","142","579.26","98","118.14","115.19","14","73.59",,,,,"26","127.92","52","482.87","131","155.29","128.92","10","60.09",,,"7","33.13","21","101.40","112","320.74","90","654.47","162","203.81","6","46.45",,,"6","31.73","35","160.58","113","663.63","66","165.17",,,,,,,"21","187.98","37","487.36","96","242.83",,,,,,,"14","132.13","90","444.98","76","806.66","9","118.81",,,,,,,,,,,,,,,,,,,,,,,"5","131.39",,,,,,,,,,,,,"31","50.25","13","74.43",,,,,"7","53.53","9","209.25","14","46.70","6","63.15",,,,,,,"5","263.39","17","53.77","7","86.43",,,,,,,"8","90.06",,,"18","141.16",,,,,,,,,"11","523.12","9","164.99",,,,,,,,,"6","683.77","9","122.01",,,,,,,,,"8","224.86","6","428.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","88.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of La Mesa","Municipal","LA MESA","9","NA","NA","332","568.83","569.40","67","706.84","39","478.18","65","379.76","98","646.96","63","744.67","138","490.25","494.78","34","704.58","21","515.69","23","268.57","38","527.44","21","630.56","195","641.61","637.39","33","709.22","18","440.04","42","489.11","60","756.82","101","781.45","42","819.50","184","507.03","20","449.53","17","410.93","33","342.66","62","565.12","52","737.71","76","430.10","11","498.68","9","402.63","11","227.88","28","529.12","16","569.55","108","579.34","8","397.25","9","419.36","22","466.45","33","599.63","69","706.86","36","849.03","57","1538.52","17","2313.18","13","1914.94","11","936.58","14","1622.12",,,"27","1468.14","9","2511.96","8","2417.29","5","828.52",,,,,"30","1607.78","7","2106.64","5","1397.20","6","1051.70","10","2098.10","12","1977.42",,,"47","382.31","18","571.07","6","268.21","12","293.29","7","338.06",,,"17","295.28","7","471.17",,,,,,,,,"29","463.70","10","674.68",,,"8","360.87","7","633.43","8","505.95",,,"10","275.03","5","977.37",,,,,,,,,"5","320.15",,,,,,,,,,,"5","241.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","1379.50","7","985.43",,,"8","1243.39","10","3524.43",,,"11","1057.49",,,,,,,,,,,"19","1665.96",,,,,"6","1630.43","7","4874.64","9","4382.96",,
"Pulmonary Diseases","ED Discharge","2012","City of Lemon Grove","Municipal","LEMON GROVE","10","NA","NA","196","764.25","776.97","60","1150.31","26","678.14","35","504.03","40","597.10","35","1185.24","89","708.54","731.65","36","1348.31","10","508.65","12","345.13","19","586.42","12","993.38","107","817.73","819.18","24","942.66","16","856.53","23","663.40","21","607.11","44","845.50","23","1318.05","70","727.27","9","758.85","12","1208.46","16","636.69","15","468.02","18","1041.67","28","587.62","6","988.47","5","974.66",,,"8","489.60","7","962.86","42","864.20",,,"7","1458.33","14","1139.14","7","445.58","18","699.84","11","1098.90","41","1416.23","11","1880.34",,,"7","973.57","13","1543.94","7","2734.38","20","1399.58","7","2302.63",,,,,"6","1534.53",,,"21","1432.47",,,,,,,"7","1552.11","10","1677.85",,,"67","652.00","31","1104.78","8","424.63","9","302.93","11","565.26","8","1195.81","35","690.61","19","1326.82","5","523.56","6","403.23","5","536.48",,,"32","614.44","12","873.36",,,,,"6","591.72","14","984.53","8","1960.78","6","312.83",,,,,,,,,,,,,,,,,,,,,,,"5","472.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","1212.12","5","1689.19",,,,,,,,,,,,,,,,,,,,,"7","1627.91",,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of National City","Municipal","NATIONAL CITY","11","NA","NA","555","940.70","974.32","196","1578.23","45","377.93","118","732.33","110","888.77","87","1396.35","267","878.55","950.93","125","2014.62","20","285.43","48","557.04","37","620.63","37","1456.43","288","1006.79","1011.05","70","1138.87","25","513.16","69","936.69","73","1134.20","123","1214.84","50","1355.22","117","1299.08","18","1789.77","8","326.99","27","1177.84","34","1737.03","30","2209.77","57","1013.48","12","2355.65",,,"11","672.40","14","1319.98","17","2821.22","60","1776.04","7","1267.86","5","912.32","16","2285.10","19","2279.52","32","2008.23","13","1701.31","36","1292.91","12","3128.87",,,"7","773.63","12","2458.45",,,"18","1092.03","7","3154.97",,,"6","959.02","5","1824.08",,,"17","1605.09","6","3098.95",,,,,"7","3271.00","11","3281.66",,,"308","862.41","144","1591.69","31","445.35","63","624.02","41","597.84","29","1038.72","140","799.04","89","1941.59","12","311.50","19","388.47","12","365.80","9","797.54","168","923.10","56","1237.63","19","600.61","43","853.83","30","792.31","50","916.68","20","1193.74","87","864.86","16","1151.13","5","330.76","20","806.80","22","784.97","23","1275.72","48","996.75","15","2118.22","5","607.92","13","956.09","5","373.89","11","1486.60","38","741.54",,,,,"8","643.71","17","1133.34","30","1134.94","13","1137.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Oceanside","Municipal","OCEANSIDE","12","NA","NA","882","517.97","521.06","324","969.05","89","348.57","155","331.25","182","434.07","131","587.08","412","491.63","494.87","200","1174.55","34","262.78","52","218.02","75","368.60","50","529.87","470","543.47","543.42","123","754.47","55","436.57","103","449.01","107","495.80","188","545.59","81","629.00","409","495.06","89","822.61","32","329.73","65","309.95","122","497.18","100","610.29","188","460.02","61","1099.28","13","261.85","30","270.36","48","395.38","36","505.58","221","529.52","28","531.58","19","400.68","35","354.37","74","596.90","138","637.06","64","690.82","89","1299.63","28","2511.86","12","1084.30","26","1359.14","18","860.29","5","803.32","36","982.84","15","2628.88",,,"6","532.95","10","908.15",,,"53","1664.50","13","2389.03","9","1656.42","20","2549.86","8","807.11","11","838.12",,,"276","454.87","158","928.74","40","341.00","43","237.17","21","200.66","13","417.14","139","464.05","102","1177.73","16","270.89","12","133.09","5","98.07",,,"136","445.87","56","670.55","24","411.98","31","340.19","16","298.03","25","346.62","9","488.11","44","317.43","15","717.49",,,"6","141.69","14","357.12","8","426.11","28","464.62","8","725.66",,,,,"10","631.71","7","1140.79","16","204.44","7","708.38",,,,,,,"5","139.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","1125.47","33","1513.22",,,"15","1097.19","7","938.52","5","2056.98","20","719.83","14","1285.04",,,,,,,,,"44","1513.16","19","1741.02",,,"13","1798.94","5","1221.30","9","1611.84",,
"Pulmonary Diseases","ED Discharge","2012","City of Poway","Municipal","POWAY","13","NA","NA","163","334.84","351.28","50","565.87","16","231.11","22","205.82","31","194.98","44","694.77","68","283.70","316.79","35","767.21",,,"7","130.57","10","129.89","13","472.21","95","384.44","380.23","15","350.96","13","390.51","15","281.53","21","256.10","52","441.43","31","865.92","109","331.68","29","590.75","6","139.41","17","264.18","23","189.11","34","672.87","46","281.71","24","943.77",,,"5","153.33","6","99.68","10","445.04","63","381.03","5","211.33","5","244.50","12","378.07","17","276.74","41","458.15","24","855.31","6","769.23",,,,,,,,,,,"5","1201.92",,,,,,,,,,,,,,,,,,,,,,,,,"22","268.52","15","632.64",,,,,,,,,"10","250.06","8","652.00",,,,,,,,,"12","286.12","7","611.89",,,,,,,,,,,"12","228.88",,,,,,,"5","297.09","5","734.21",,,,,,,,,,,,,"9","319.94",,,,,,,,,"8","576.78","5","1207.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","970.87",,,"5","1618.12",,,,,,,,,,,,,,,,,,,"10","1381.22",,,"5","3597.12",,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of San Diego","Municipal","SAN DIEGO","14","NA","NA","7511","566.44","583.90","2151","909.26","799","376.65","1572","372.07","1991","640.23","997","694.31","3703","550.98","582.36","1363","1123.31","341","303.27","645","293.73","928","594.85","426","678.59","3808","582.33","586.75","788","683.83","458","459.20","927","456.78","1063","685.88","1634","692.96","571","706.54","2537","424.89","299","416.90","215","270.85","540","286.11","971","582.41","512","565.56","1288","415.13","195","524.84","87","200.65","208","203.72","572","655.47","227","557.16","1249","435.46","104","301.24","128","354.84","333","382.90","399","502.18","684","529.24","285","572.44","1651","2030.82","356","2406.47","198","1406.51","452","1871.99","515","2506.19","130","1680.40","760","1743.15","231","2999.33","86","1111.82","220","1596.86","164","1496.27","59","1720.04","892","2363.10","125","1761.82","112","1764.62","232","2238.81","352","3651.66","423","3033.71","71","1648.87","2315","593.52","1113","1095.13","290","387.32","428","344.99","340","503.52","145","654.24","1145","589.96","703","1356.91","111","284.96","148","238.31","130","405.39","52","588.20","1170","597.04","410","822.75","179","498.55","279","452.84","210","592.42","302","621.34","92","698.67","541","256.97","174","531.71","41","120.69","82","114.52","100","200.05","143","666.85","266","265.42","105","628.68","22","126.22","35","102.62","40","178.82","63","705.63","275","249.28","69","430.11","19","114.94","47","125.49","60","217.59","139","349.58","80","639.20","15","402.97",,,,,"5","410.70",,,"6","1925.82","6","297.49",,,,,,,,,,,"9","525.06",,,,,,,,,"5","875.83",,,"405","936.52","199","1323.59","46","516.47","60","476.79","46","868.49","54","3597.57","215","988.91","122","1598.45","29","640.49","28","439.71","18","695.92","18","2693.43","190","883.78","77","1041.13","17","387.80","32","514.35","28","1032.22","64","1804.74","36","4323.92"
"Pulmonary Diseases","ED Discharge","2011","Peninsula","SRA","PENINSULA","2","NORTH CENTRAL","Supervisorial District 4","220","342.85","370.29","40","528.99","20","152.09","45","213.55","59","402.75","55","739.78","105","303.59","375.52","29","726.76","8","95.69","19","170.26","28","371.42","21","623.89","114","389.39","366.51","12","314.04","12","249.11","25","264.91","31","436.49","65","582.98","34","834.43","159","323.53","21","432.38","10","103.29","34","218.62","46","367.51","48","717.37","78","293.76","16","616.35","5","83.28","15","173.21","23","358.21","20","638.80","80","359.11","5","229.84","5","137.37","19","274.23","22","377.90","51","534.01","29","783.01","9","532.57",,,,,,,,,,,"5","440.97",,,,,,,,,,,,,,,,,,,,,,,,,"30","345.70","8","455.07","8","329.81","5","160.68","6","475.08",,,"14","292.13","7","725.29",,,,,,,,,"17","407.72",,,"5","593.61",,,,,"8","873.90",,,"9","364.76",,,,,,,,,,,,,,,,,,,,,,,"6","479.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","382.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of San Marcos","Municipal","SAN MARCOS","15","NA","NA","263","307.93","308.08","74","391.63","27","206.63","50","209.95","43","220.87","69","670.26","119","282.65","285.73","50","515.59","7","106.15","16","137.25","18","184.63","28","636.08","145","332.22","325.77","24","260.46","20","306.70","34","282.62","26","255.28","67","420.68","42","694.80","146","342.03","17","243.19","13","247.04","28","260.61","28","240.18","60","747.60","62","300.78","12","334.15",,,"12","213.11","13","220.12","23","677.42","83","381.16","5","145.91","9","362.15","16","309.94","15","259.87","53","497.07","37","798.02","19","913.83","6","1146.38",,,"7","1148.27",,,,,"7","636.81",,,,,,,,,,,"12","1198.91",,,,,"5","1774.04",,,,,,,"74","241.61","40","447.75","10","162.32","13","143.62","7","132.54",,,"36","238.29","26","559.95",,,,,,,,,"37","244.94","14","327.53","7","234.75","12","246.98",,,"5","142.19",,,"9","121.77","5","341.45",,,,,,,,,"6","158.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","571.65","6","548.72",,,,,,,,,"6","532.80","5","887.49",,,,,,,,,"7","610.54",,,,,,,,,"5","2060.91",,
"Pulmonary Diseases","ED Discharge","2012","City of Santee","Municipal","SANTEE","16","NA","NA","266","485.48","483.92","66","661.61","26","337.02","47","316.73","80","510.91","46","720.46","135","508.33","488.27","44","862.68","12","310.10","13","179.91","51","680.80","14","530.32","132","464.15","471.11","22","451.37","14","364.22","34","447.32","29","355.69","61","512.35","32","855.20","209","530.92","38","633.52","22","426.33","34","333.72","75","598.78","39","734.78","98","511.87","23","747.16","10","382.67","7","137.25","48","784.19","10","451.20","110","549.13","15","513.67","12","471.13","27","531.68","27","422.03","56","590.23","29","939.52","5","522.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27","275.87","17","639.35",,,"5","176.03",,,,,"20","430.56","14","1023.97",,,,,,,,,"7","136.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","936.37","8","1213.11",,,,,,,,,"10","1146.99","6","1793.42",,,,,,,,,"6","718.01",,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Solana Beach","Municipal","SOLANA BEACH","17","NA","NA","20","155.75","165.51","6","319.25",,,,,"5","142.31",,,"10","148.01","175.77",,,,,,,,,,,"11","163.24","153.11",,,,,,,"5","265.97","7","208.04",,,"16","165.04",,,,,,,"5","169.50",,,"8","154.90",,,,,,,,,,,"9","174.92",,,,,,,"5","320.58","7","243.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","City of Vista","Municipal","VISTA","18","NA","NA","474","497.07","510.80","166","793.84","50","336.13","84","310.76","77","341.32","97","978.62","224","466.80","485.70","111","1043.61","14","172.96","30","214.11","27","242.20","42","988.28","250","527.75","538.23","55","534.47","36","520.50","54","415.16","50","437.23","104","612.73","54","971.25","210","488.27","41","686.82","20","381.80","32","291.69","58","426.80","60","801.29","101","468.77","29","945.88","7","239.70","9","148.13","23","343.20","34","1046.22","109","507.75","12","415.56","13","543.35","23","454.11","35","508.30","61","548.83","26","614.40","38","1417.59","11","2317.80",,,"17","1823.89","5","733.36",,,"22","1463.91","9","4207.89",,,"9","1680.61",,,,,"16","1358.75",,,,,"8","2034.89",,,,,,,"160","388.27","91","737.72","20","252.80","27","207.05","10","157.74","12","736.68","75","356.18","60","949.58",,,"7","111.50",,,,,"85","421.68","31","515.80","17","449.64","19","307.73","9","289.83","18","431.32","8","943.27","34","640.73","8","971.62",,,,,,,"19","3232.14","11","470.50","5","1077.17",,,,,,,,,"23","780.70",,,,,,,,,"18","1474.05","17","4662.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","1100.88","14","1265.74",,,"6","889.17",,,"5","5350.60","15","1097.91","8","1461.42",,,,,,,,,"15","1103.92","6","1069.64",,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2012","Unincorporated","Municipal","UNINCORPORATED","19","NA","NA","2186","440.02","445.02","603","615.97","220","257.54","436","355.06","551","426.04","376","613.53","1049","414.20","426.40","376","750.57","106","210.47","163","263.69","249","396.02","155","553.66","1136","466.90","464.52","227","474.71","114","325.20","273","448.20","302","454.46","523","524.32","221","663.71","1141","406.71","197","485.75","83","191.92","198","323.74","381","433.17","283","590.30","524","361.25","119","568.49","32","118.24","71","225.06","185","427.51","117","523.48","617","455.32","78","398.01","51","313.00","127","429.61","195","438.68","361","515.26","166","648.52","255","1180.82","79","1712.73","41","922.18","75","1139.03","54","1134.09","6","514.86","133","1146.87","49","2101.52","25","925.66","38","1053.79","20","837.05",,,"122","1220.18","29","1307.75","16","916.66","37","1240.37","34","1440.57","39","1309.41","6","854.36","535","368.36","245","600.12","66","219.93","110","265.56","68","267.48","46","600.69","261","356.23","155","747.94","27","163.96","37","181.23","23","189.30","18","541.60","274","380.68","89","446.32","39","288.57","73","347.40","45","339.48","74","415.57","28","645.37","56","189.00","18","352.40",,,"8","92.38","8","107.12","17","501.39","25","183.19","8","326.30",,,,,,,"8","616.57","31","193.95","9","379.74",,,"6","117.11","6","133.69","15","226.28","9","428.59","23","489.01","5","460.87",,,"8","678.14","5","461.25",,,"11","446.52",,,,,,,,,,,"13","532.27",,,,,"6","1066.59",,,"5","632.40",,,"158","1048.37","55","940.37","23","738.58","32","959.62","32","1459.08","16","2717.58","89","1169.12","38","1266.65","17","1014.56","11","641.58","14","1259.47","11","3814.80","69","924.72","17","599.45","6","431.59","22","1266.02","18","1656.17","24","1676.60","6","1747.27"
"Pulmonary Diseases","ED Discharge","2011","San Diego County","NA","SAN DIEGO COUNTY","99","NA","NA","17346","555.84","564.87","5066","844.81","1859","373.01","3610","401.51","4091","532.75","2720","764.82","8115","518.38","537.86","3232","1053.74","803","300.12","1325","288.52","1646","436.17","1109","717.43","9231","593.55","591.16","1834","626.05","1056","457.49","2285","519.49","2445","626.07","4056","685.61","1611","801.25","6987","461.11","1096","539.05","620","305.72","1449","356.30","2187","480.34","1635","661.55","3187","412.17","713","681.40","250","222.09","532","246.88","1018","441.73","674","612.30","3800","512.12","383","388.12","370","410.05","917","479.63","1169","519.92","2130","588.54","961","701.11","2462","1655.18","629","2199.99","298","1092.66","651","1450.37","712","1956.42","172","1482.38","1123","1411.48","426","2909.24","128","841.28","260","1025.48","242","1262.78","67","1291.94","1339","1935.45","203","1455.41","170","1409.85","391","2001.95","470","2727.96","575","2431.70","105","1636.28","5607","559.71","2585","943.67","720","372.93","1091","357.03","741","426.77","470","845.83","2692","543.23","1611","1155.14","311","307.98","365","241.95","228","278.73","177","788.45","2915","575.83","974","724.35","409","444.14","726","469.23","513","558.63","806","645.06","293","884.72","1033","297.71","314","559.59","68","127.56","182","159.60","186","214.20","283","771.12","497","305.26","212","737.96","35","127.24","73","136.13","63","164.97","114","772.10","536","291.03","102","372.47","33","127.90","109","180.45","123","252.85","292","413.71","169","770.46","31","242.76","8","322.06","5","210.00","9","255.32","9","274.98",,,"13","197.63","5","390.02",,,,,,,,,"18","290.70",,,,,"7","414.20","5","307.88","5","224.92",,,"817","858.46","367","1041.78","95","485.83","121","495.94","147","1178.73","87","2472.29","428","896.62","228","1269.28","50","500.75","52","430.43","57","932.74","41","2570.53","389","820.07","139","805.10","45","470.27","69","560.20","90","1415.09","136","1641.72","46","2390.85"
"Pulmonary Diseases","ED Discharge","2011","El Cajon","SRA","EL CAJON","34","EAST","Supervisorial District 2","802","639.28","642.25","196","791.65","80","421.09","195","594.79","214","638.75","117","757.47","366","596.67","606.26","126","992.62","28","290.60","77","467.82","91","561.97","45","683.88","435","680.16","674.82","71","582.06","52","553.83","119","720.83","122","711.33","194","745.58","72","812.54","375","484.81","61","519.95","32","318.70","88","474.55","121","496.67","73","575.51","159","416.35","33","544.57","11","227.43","30","313.93","56","460.45","29","530.62","216","551.32","29","494.39","20","411.91","58","642.75","65","532.33","109","560.99","44","609.93","110","1783.11","32","2436.03","13","1151.41","28","1355.13","31","2209.99","6","2135.93","50","1602.79","23","3293.53","5","902.49","9","845.70","13","1866.45",,,"60","1965.81","10","1526.30","8","1412.60","19","1909.66","19","2522.74","24","2665.64","5","3302.50","142","456.12","61","670.35","20","337.47","33","363.89","16","296.01","12","749.44","74","491.24","44","949.53",,,"15","333.19","7","267.32","5","760.11","68","423.11","17","378.09","16","532.76","19","392.36","9","320.60","17","427.78","7","742.78","18","349.59","6","779.33",,,"7","383.24",,,,,"7","324.42",,,,,,,,,,,"11","369.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","1872.20","29","1607.27","6","576.19","18","1471.32","28","3331.27","15","6433.30","49","1922.23","19","2011.23",,,"11","1869.32","11","2547.35","6","5769.84","46","1821.44","10","1166.80",,,"7","1114.21","16","4233.67","25","4913.02","9","6990.07"
"Pulmonary Diseases","ED Discharge","2011","Central Region","Region","CENTRAL","3","CENTRAL","NA","4292","893.80","937.85","1096","1222.65","476","568.67","976","609.04","1247","1196.25","497","1173.28","2079","839.22","903.40","718","1561.38","222","496.31","372","440.48","541","1003.47","226","1211.86","2213","951.96","982.86","378","865.86","254","651.72","604","796.85","706","1402.77","977","1319.56","271","1142.93","1211","824.81","84","739.05","83","386.21","279","507.61","561","1400.68","204","1076.57","637","793.63","60","1021.28","36","293.28","120","391.50","314","1385.64","107","1215.63","574","862.42","24","437.08","47","509.98","159","654.00","247","1420.27","344","1249.18","97","955.95","1252","2263.07","255","2546.69","150","1581.61","313","2038.96","435","3013.72","99","1638.80","572","1999.93","185","3599.22","73","1431.09","124","1485.92","152","2066.06","38","1429.65","680","2544.72","70","1436.49","77","1756.79","189","2697.69","283","3998.87","344","3288.72","61","1803.13","1376","685.44","609","1115.94","196","496.55","296","455.09","173","538.76","102","1068.29","649","642.01","378","1351.35","86","421.65","93","281.18","55","348.85","37","953.61","727","729.50","231","868.39","110","576.64","203","635.03","118","721.93","183","831.33","65","1146.79","238","381.18","68","713.76","20","198.71","44","219.62","37","237.59","69","953.30","111","367.20","47","967.28","10","188.54","17","171.34","5","70.34","32","1054.02","127","394.30","21","449.87","10","210.04","27","266.98","32","378.03","69","544.72","37","880.53","6","418.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140","1041.90","72","1804.51","17","578.82","21","481.21","20","1201.20","10","2079.00","77","1137.87","45","2195.12","12","796.81","10","457.67","5","622.67","5","2242.15","63","944.53","27","1391.75","5","349.41","11","504.82","15","1740.14","20","1785.71","5","1937.98"
