"objectid","filenum","casenum","uofnum","occurred_dt","occurred_tm","current_badge_no","offage","offsex","offrace","hire_dt","rankattimeofincident","offroletype","off_injured","offcondtype","off_hospital","service_type","forcetype","uof_reason","cycles_num","forceeffective","street_n","street","street_g","street_t","matchaddress","geoaddress","origaddress","citnum","citrace","citsex","citage","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","ra","beat","sector","division","district","point_x","point_y"
"17408","UF2020-0304","062542-2020","65225, 65227, 65228, 65230","2020-04-05T00:00:00.000","08:00 AM","11379","26","Male","Hispanic","2017-09-06T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Pushed, Held Suspect Down","Arrest","NULL","No, No, No, No","2940","Buckner","N","Blvd.","2940 N BUCKNER BLVD, DALLAS, TX, 75228","2940 N Buckner Blvd.","2940 N Buckner Blvd.","57964","Black","Male","43","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","1180","224","220","NORTHEAST","7","2526266.216","6982539.777"
"17772","UF2020-0412","062741-2020","65452, 65453, 65454","2020-04-05T00:00:00.000","05:01 PM","11392","27","Male","White","2017-09-20T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Verbal Command, BD - Pushed, Held Suspect Down","Other","NULL","No, Yes, Yes","5811","Pineland","NULL","Dr.","5811 PINELAND DR","5811 Pineland Dr.","5811 Pineland Dr.","62389","Black","Male","35","No","No injuries noted or visible","Yes","Alchohol","Assault/FV","1063","212","210","NORTHEAST","13","2503983.857","7006610.5"
"17421","UF2020-0307","062792-2020","65244, 65245, 65246, 65247","2020-04-05T00:00:00.000","06:26 PM","11618","30","Male","Black","2018-12-12T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Foot Pursuit, BD - Grabbed, Taser Display at Person","Detention/Frisk","NULL","No, Yes, Yes, Yes","132078","Esperanza","NULL","Rd.","13207 ESPERANZA RD, DALLAS, TX, 75240","13207 ESPERANZA RD","132078 Esperanza Rd.","62317","Black","Male","32","No","No injuries noted or visible","Yes","Agitated","Drug Possession - Felony, Drug Possession - Misdemeanor, Evading Arrest, Resisting Arrest","4521","643","640","NORTH CENTRAL","11","2501939.668","7025070.407"
"19065","UF2020-0768","062425-2020","65207","2020-04-05T00:00:00.000","12:00 AM","11109","27","Male","White","2015-11-18T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Arrest","NULL","Yes","3025","Bryan","NULL","St.","3025 BRYAN ST, DALLAS, TX, 75204","3025 Bryan St.","3025 Bryan St.","62299","White","Male","33","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","2025","154","150","CENTRAL","14","2494523.415","6975279.707"
"17480","UF2020-0319","063395-2020","65576","2020-04-06T00:00:00.000","05:55 PM","11260","30","Male","Black","2017-01-11T00:00:00.000","Police Officer","Officer","Yes","Abrasion/Scrape, Bruise","No","Arrest","40mm Less Lethal","Weapon Display","0","No","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Bruise","Yes","Mentally unstable","Assault/Public Servant","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"22037","UF2020-1442","063395-2020","70489","2020-04-06T00:00:00.000","05:55 PM","8056","44","Male","White","2001-07-06T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","40mm Less Lethal","Active Aggression","NULL","No","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Assault/Public Servant, APOWW","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17490","UF2020-0320","063446-2020","65273, 65274, 65277, 65280, 65282","2020-04-06T00:00:00.000","07:20 PM","10855","35","Male","White","2014-08-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Hand Controlled Escort, BD - Grabbed, BD - Grabbed, Verbal Command","Arrest","NULL","Yes, Yes, Yes, Yes, No","2923","Northwest","W","Hwy.","2923 W NORTHWEST HWY","2923 W Northwest Hwy.","2923 W Northwest Hwy.","62321","NULL","Female","32","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold, Resisting Search and Transport, Drug Possession - Misdemeanor","4553","537","530","NORTHWEST","6","2468523.742","6998485.377"
"17491","UF2020-0320","063446-2020","65276, 65278, 65279, 65281, 65283","2020-04-06T00:00:00.000","07:20 PM","10889","34","Male","Hispanic","2014-08-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Pushed, Verbal Command, Held Suspect Down, Pressure Points, BD - Grabbed","Arrest","NULL","Yes, No, Yes, Yes, Yes","2923","Northwest","W","Hwy.","2923 W NORTHWEST HWY","2923 W Northwest Hwy.","2923 W Northwest Hwy.","62321","NULL","Female","32","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold, Resisting Arrest, Resisting Search and Transport, Drug Possession - Misdemeanor","4553","537","530","NORTHWEST","6","2468523.742","6998485.377"
"17475","UF2020-0319","063395-2020","65269, 65270, 65271, 65272","2020-04-06T00:00:00.000","05:55 PM","11239","27","Female","Other","2016-11-30T00:00:00.000","Police Officer","Officer","Yes","No injuries noted or visible","Yes","Call for Cover","Feet/Leg/Knee Strike, Hand/Arm/Elbow Strike, Held Suspect Down, Taser","Arrest","NULL","No, No, No, Yes","1818","corsicanan","NULL","St.","1818 CORSICANA ST","1818 CORSICANA ST.","1818 corsicanan St.","15309","White","Male","51","Yes","Taser Burn Marks","Yes","Alchohol and unknown drugs","Assault/Public Servant","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17713","UF2020-0400","063527-2020","65357, 65359, 66188","2020-04-06T00:00:00.000","07:35 PM","9852","32","Male","White","2009-06-10T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Take Down - Body, Weapon display at Person","Arrest","NULL","Yes, Yes, No","9900","Adleta","NULL","Blvd.","9900 ADLETA BLVD","9900 Adleta Blvd.","9900 Adleta Blvd.","62352","Black","Male","23","Yes","Sprain/Strain","Yes","None detected","Evading Arrest, Drug Possession - Misdemeanor","1042","257","250","NORTHEAST","10","2516954.331","7015513.408"
"17481","UF2020-0319","063395-2020","65586","2020-04-06T00:00:00.000","06:00 PM","10652","35","Male","White","2013-09-25T00:00:00.000","Police Officer","Officer","Yes","Sprain/Strain","No","Arrest","Hand/Arm/Elbow Strike","Arrest","NULL","No","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Redness/Swelling","Yes","Agitated","Assault/Public Servant, Evading Arrest","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17478","UF2020-0319","063395-2020","65296, 65298","2020-04-06T00:00:00.000","10:50 PM","10819","38","Male","Black","2014-05-07T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Hand/Arm/Elbow Strike, Feet/Leg/Knee Strike","Active Aggression","NULL","Yes, Yes","5200","Harry Hines","NULL","Blvd.","5200 HARRY HINES BLVD, DALLAS, TX, 75235","5200 Harry Hines Blvd.","5200 Harry Hines Blvd.","15309","White","Male","51","No","No injuries noted or visible","Yes","Mentally unstable","Assault/Public Servant","3101","541","540","NORTHWEST","2","2479435.794","6982299.28"
"17703","UF2020-0396","063329-2020","65251, 65252","2020-04-06T00:00:00.000","05:35 PM","10918","29","Male","White","2014-10-22T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, BD - Grabbed","Arrest","NULL","Yes, Yes","4202","Briargrove","NULL","Ln.","4202 BRIARGROVE LN","4202 Briargrove Ln.","4202 Briargrove Ln.","62319","Black","Male","14","No","Injured prior to contact, Treated by DFD","Yes","None detected","Evading Arrest, Fail to ID, Crim Trespass/Hab/Weapon, Other Felony Arrest","6058","613","610","NORTH CENTRAL","12","2477841.065","7048026.02"
"17472","UF2020-0319","063395-2020","65259, 70847, 72359","2020-04-06T00:00:00.000","06:00 PM","7663","46","Male","Hispanic","1998-07-10T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Taser, Foot Pursuit","Active Aggression","1","Yes, No, Yes","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","No","No injuries noted or visible","Yes","Unknown Drugs","Assault/Public Servant","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17592","UF2020-0361","063479-2020","65299, 65300, 65301, 65302, 65303, 65304, 65305","2020-04-06T00:00:00.000","08:30 PM","9717","41","Male","White","2009-01-21T00:00:00.000","Police Sergeant","Officer","No","No injuries noted or visible","No","Service Call","Take Down - Arm, Held Suspect Down, Verbal Command, Hand Controlled Escort, BD - Pushed, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, Yes, No, Yes, Yes, Yes","902","Garza","NULL","Ave.","902 GARZA AVE","902 Garza Ave.","902 Garza Ave.","62322","White","Male","36","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Resisting Search and Transport","4295","724","720","SOUTH CENTRAL","4","2487742.459","6941140.678"
"17474","UF2020-0319","063395-2020","65263, 65264, 65265, 65266, 65267, 65268","2020-04-06T00:00:00.000","06:00 PM","11288","33","Male","White","2017-03-08T00:00:00.000","Police Officer","Officer","Yes","Abrasion/Scrape","Yes","Arrest","Take Down - Body, Feet/Leg/Knee Strike, Foot Pursuit, Joint Locks, Taser, Weapon display at Person","Arrest","1","Yes, No, Yes, Yes, No, No","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Bloody Nose","Yes","Agitated","Assault/Public Servant","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17708","UF2020-0397","063484-2020","65316, 65317, 65318, 66052","2020-04-06T00:00:00.000","08:25 PM","10312","35","Male","White","2012-03-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Suspicious Activity","Take Down - Body, Verbal Command, BD - Grabbed, Held Suspect Down","Detention/Frisk","NULL","No, No, No, Yes","7310","Lake June","NULL","Rd.","7310 LAKE JUNE RD","7310 Lake June Rd.","7310 Lake June Rd.","62326","Other","Male","14","No","No injuries noted or visible","Yes","Agitated","Resisting Arrest, Fail to ID","2200","336","330","SOUTHEAST","5","2523296.629","6954604.919"
"17476","UF2020-0319","063395-2020","65284","2020-04-06T00:00:00.000","06:03 PM","10822","42","Male","White","2014-06-18T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Service Call","Taser","Assault to Other Person","1","No","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Injury Not Related to Force","Yes","Mentally unstable","Assault/Public Servant, Evading Arrest","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17593","UF2020-0361","063479-2020","65306, 65307, 65308, 65309, 65311, 65312","2020-04-06T00:00:00.000","08:30 PM","11524","25","Male","Hispanic","2018-05-16T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, BD - Pushed, Held Suspect Down, Verbal Command, Held Suspect Down","Arrest","NULL","No, No, Yes, Yes, No, Yes","902","Garza","NULL","Ave.","902 GARZA AVE","902 Garza Ave.","902 Garza Ave.","62322","White","Male","36","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Resisting Arrest","4295","724","720","SOUTH CENTRAL","4","2487742.459","6941140.678"
"17418","UF2020-0306","063045-2020","65241, 65242, 65243, 65582","2020-04-06T00:00:00.000","07:19 AM","11674","44","Male","White","2019-02-20T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Joint Locks, Take Down - Body, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes, Yes","7817","Lovers","W","Ln.","7817 W LOVERS LN","7817 W Lovers Ln.","7817 W Lovers Ln.","62313","White","Male","28","Yes","Abrasion/Scrape","Yes","Mentally unstable","APOWW","1095","654","650","NORTH CENTRAL","13","2498888.543","6997033.109"
"17477","UF2020-0319","063395-2020","65285, 65286, 65287, 65288, 65583","2020-04-06T00:00:00.000","06:03 PM","11700","27","Male","White","2019-05-01T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Call for Cover","Verbal Command, Taser Display at Person, Taser, Joint Locks, Foot Pursuit","Active Aggression","1","No, No, No, Yes, Yes","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Abrasion/Scrape, Bloody Nose, Hospitalized","Yes","Mentally unstable","Assault/Public Servant","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17479","UF2020-0319","063395-2020","65321, 65322, 65323, 65324, 65325, 65326, 65328","2020-04-06T00:00:00.000","06:00 PM","10818","31","Male","White","2014-11-07T00:00:00.000","Police Officer","Officer","Yes","Sprain/Strain","No","Arrest","Verbal Command, Weapon display at Person, Foot Pursuit, Feet/Leg/Knee Strike, Hand/Arm/Elbow Strike, Held Suspect Down, Hand Controlled Escort","Active Aggression","NULL","No, No, Yes, Yes, Yes, Yes, Yes","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Abrasion/Scrape, Taser Burn Marks, Bruise","Yes","Alchohol","Assault/Public Servant, Evading Arrest, Resisting Arrest","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"17857","UF2020-0434","063525-2020","65313","2020-04-06T00:00:00.000","09:50 PM","11542","32","Male","Black","2018-06-27T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Danger to self or others","NULL","Yes","2334","52nd","NULL","St.","2334 52ND ST","2334 52nd St.","2334 52nd St.","62325","Black","Male","47","No","No injuries noted or visible","Yes","None detected","Assault/FV","4305","734","730","SOUTH CENTRAL","5","2495748.462","6938813.371"
"17858","UF2020-0434","063525-2020","65314","2020-04-06T00:00:00.000","09:50 PM","11621","32","Male","Hispanic","2018-12-12T00:00:00.000","Police Officer Trainee III","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person","Danger to self or others","NULL","Yes","2334","52nd","NULL","St.","2334 52ND ST","2334 52nd St.","2334 52nd St.","62325","Black","Male","47","No","No injuries noted or visible","Yes","None detected","Assault/FV","4305","734","730","SOUTH CENTRAL","5","2495748.462","6938813.371"
"17473","UF2020-0319","063395-2020","65261, 65262","2020-04-06T00:00:00.000","06:00 PM","10652","35","Male","White","2013-09-25T00:00:00.000","Police Officer","Officer","Yes","Sprain/Strain","No","Crime in Progress","Weapon display at Person, Hand/Arm/Elbow Strike","Active Aggression","NULL","No, No","1818","Corsicana","NULL","St.","1818 CORSICANA ST","1818 Corsicana St.","1818 Corsicana St.","15309","White","Male","51","Yes","Redness/Swelling","Yes","Mentally unstable","Assault/Public Servant, Evading Arrest, Warrant/Hold","2088","135","130","CENTRAL","2","2493612.443","6969372.147"
"18110","UF2020-0497","063905-2020","65361","2020-04-07T00:00:00.000","04:00 PM","10750","52","Male","White","2014-01-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Foot Pursuit","Arrest","NULL","Yes","1328","Jim Miller","N","Rd.","1328 N JIM MILLER RD","1328 N Jim Miller Rd.","1328 N Jim Miller Rd.","62356","Black","Male","31","No","No injuries noted or visible","Yes","None detected","Evading Arrest","1251","332","330","SOUTHEAST","4","2522066.9","6955285.882"
"19087","UF2020-0773","064036-2020","65329, 65330, 65331, 65332","2020-04-07T00:00:00.000","08:45 PM","10922","30","Male","Black","2014-10-22T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Take Down - Body, Verbal Command, Hand Controlled Escort","Arrest","NULL","Yes, Yes, No, Yes","1423","Lebanon","NULL","Ave.","1423 LEBANON AVE","1423 Lebanon Ave.","1423 Lebanon Ave.","52486","Hispanic","Male","31","No","Hospital Drug Evaluation","Yes","Unknown Drugs","Evading Arrest, Other Misdemeanor Arrest","4161","444","440","SOUTHWEST","1","2477290.955","6953566.694"
"17711","UF2020-0399","064008-2020","65338, 65339, 65340, 65341","2020-04-07T00:00:00.000","08:42 PM","11424","30","Male","White","2017-11-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort, Foot Pursuit, Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes, No, Yes","5200","Harry Hines","NULL","Blvd.","5200 HARRY HINES BLVD, DALLAS, TX, 75235","5200 Harry Hines Blvd.","5200 Harry Hines Blvd.","62345","White","Male","22","No","No injuries noted or visible","Yes","Marijuana","DWI, Resisting Arrest","3101","541","540","NORTHWEST","2","2479435.794","6982299.28"
