"objectid","filenum","uofnum","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geocoded_column"
,"UF2018-0217","48531","2018-03-14T00:00:00.000",,"11212.00000000000","Male","White","2016-08-24T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","BD - Grabbed","Danger to self or others","NULL","Yes","3700.00000000000","Malcolm X","S","Blvd.","3700 S Malcolm X Blvd.","53694.00000000000","Black","Male","No","No injuries noted or visible","No","Alchohol and unknown drugs","No Arrest","2145","346","340","SOUTHEAST",,,,,
,"UF2018-1583","54153, 54154","2018-12-26T00:00:00.000",,"10674.00000000000","Female","Asian","2013-09-25T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand/Arm/Elbow Strike, Handcuffing Take Down","Arrest","NULL","No, No","3232.00000000000","Chapel Creek","NULL","Dr.","3232 Chapel Creek Dr.","57009.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/Public Servant, Assault/FV, Resisting Arrest","4552","536","530","NORTHWEST",,,,,"POINT (-96.867251 32.871703)"
,"UF2018-0378","49421, 49422","2018-04-18T00:00:00.000",,"7921.00000000000","Male","White","2000-07-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Pushed, Hand Controlled Escort","Danger to self or others","NULL","Yes, No","5935.00000000000","Highland Hills","NULL","NULL","5935 Highland Hills","54227.00000000000","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4338","737","730","SOUTH CENTRAL",,,,,
,"UF2018-1716","53392, 53393, 53394, 53395","2018-11-24T00:00:00.000",,"11206.00000000000","Male","Hispanic","2016-08-24T00:00:00.000","No","No injuries noted or visible","No","Service Call","Handcuffing Take Down, BD - Grabbed, Verbal Command, Held Suspect Down","Detention/Frisk","NULL","Yes, Yes, No, Yes","2700.00000000000","Harwood","S","St.","2700 S Harwood St.","56624.00000000000","Hispanic","Male","Yes","Abrasion/Scrape","Yes","Alchohol","Warrant/Hold","2141","342","340","SOUTHEAST",,,,,"POINT (-96.778195 32.766069)"
,"UF2018-1265","52945, 52946","2018-05-08T00:00:00.000",,"10884.00000000000","Male","Black","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Take Down - Arm","Arrest","NULL","No, Yes","1000.00000000000","Jefferson","E","Blvd.","1000 E Jefferson Blvd.","54418.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","DWI","4108","414","410","SOUTHWEST",,,,,"POINT (-85.125766 41.077846)"
,"UF2018-1138","52175","2018-09-16T00:00:00.000",,"9945.00000000000","Male","Asian","2009-08-19T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed","Danger to self or others","NULL","Yes","800.00000000000","Kirnwood dr","NULL","NULL","800 Kirnwood dr","55891.00000000000","White","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4381","745","740","SOUTH CENTRAL",,,,,
,"UF2018-0068","47702","2018-01-29T00:00:00.000",,"10005.00000000000","Male","Hispanic","2009-09-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort","Arrest","NULL","Yes","1121.00000000000","Crawford","N","St.","1121 N Crawford St.","53303.00000000000","White","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4099","411","410","SOUTHWEST",,,,,"POINT (-94.688743 37.467164)"
,"UF2018-1637","53921, 53922, 53923, 53924","2018-12-17T00:00:00.000",,"9295.00000000000","Male","White","2007-11-14T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Take Down - Body, Leg Restraint System, Held Suspect Down","Arrest","NULL","No, No, No, Yes","712.00000000000","Walton Walker","S","Blvd.","712 S Walton Walker Blvd.","56891.00000000000","Hispanic","Female","Yes","Abrasion/Scrape","Yes","Unknown","Warrant/Hold, Resisting Arrest, Drug Possession - Felony, Traffic Violation","4441","431","430","SOUTHWEST",,,,,"POINT (-96.918628 32.737297)"
,"UF2018-0817","50891","2018-07-03T00:00:00.000",,"8374.00000000000","Male","Hispanic","2003-04-25T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed","Arrest","NULL","Yes","10500.00000000000","Joaquin","NULL","Dr.","10500 Joaquin Dr.","55047.00000000000","Hispanic","Male","Yes","Abrasion/Scrape, Elevated Heart Rate","Yes","Unknown Drugs","Resisting Arrest","1259","226","220","NORTHEAST",,,,,"POINT (-96.673062 32.839138)"
,"UF2018-1453","53579, 53580","2018-12-03T00:00:00.000",,"9479.00000000000","Male","Black","2008-05-28T00:00:00.000","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Hand Controlled Escort","Active Aggression","NULL","No, No","3000.00000000000","Martin Luther King","NULL","Blvd.","3000 Martin Luther King Blvd.","28624.00000000000","Black","Male","Yes","Laceration/Cut","Yes","Unknown Drugs","Public Intoxication","2114","343","340","SOUTHEAST",,,,,"POINT (-80.245508 25.831009)"
,"UF2018-0220","47491","2018-01-17T00:00:00.000",,"5570.00000000000","Male","Black","1987-01-15T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","4230.00000000000","Illinois","W","Ave.","4230 W Illinois Ave.","53161.00000000000","Black","Male","No","No injuries noted or visible","No","FD-Unknown if Armed","No Arrest","4206","432","430","SOUTHWEST",,,,,"POINT (-102.129933 31.988374000000004)"
,"UF2018-0441","48318, 48319","2018-03-03T00:00:00.000",,"10464.00000000000","Male","Black","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","Verbal Command, Hand/Arm/Elbow Strike","Detention/Frisk","NULL","No, Yes","2837.00000000000","Ledbetter","E","Dr.","2837 E Ledbetter Dr.","52292.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold, Evading Arrest","4307","734","730","SOUTH CENTRAL",,,,,"POINT (-96.773219 32.694043)"
,"UF2018-1517","53629","2018-12-06T00:00:00.000",,"10704.00000000000","Male","White","2013-11-06T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed","Arrest","NULL","Yes","10425.00000000000","Shiloh","NULL","Rd.","10425 Shiloh Rd.","56766.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown","Theft","1137","226","220","NORTHEAST",,,,,"POINT (-96.665968 32.837634)"
,"UF2018-1446","48119, 48120","2018-02-24T00:00:00.000",,"11327.00000000000","Male","White","2017-05-31T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","1200.00000000000","Windomere","N","Ave.","1200 N Windomere Ave.","49853.00000000000","White","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4395","412","410","SOUTHWEST",,,,,"POINT (-96.844222 32.759453)"
,"UF2018-0945","51372, 51373","2018-08-03T00:00:00.000",,"10551.00000000000","Male","White","2013-05-08T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes","100.00000000000","Akard","N","St.","100 N Akard St.","55396.00000000000","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2062","134","130","CENTRAL",,,,,"POINT (-96.799965 32.782059)"
,"UF2018-1161","51946","2018-09-01T00:00:00.000",,"10184.00000000000","Male","White","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","Taser Display at Person","Active Aggression","NULL","Yes","2800.00000000000","Clover","NULL","St.","2800 Clover St.","27027.00000000000","Black","Male","No","No injuries noted or visible","No","Mentally unstable","No Arrest","2078","153","150","CENTRAL",,,,,"POINT (-77.543783 43.090522)"
,"UF2018-0126","47834, 47835, 47836","2018-02-01T00:00:00.000",,"10184.00000000000","Male","White","2010-06-09T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","Verbal Command, Held Suspect Down, Pressure Points","Detention/Frisk","NULL","No, Yes, No","4200.00000000000","CAMP WISDOM","W","Rd.","4200 W CAMP WISDOM Rd.","53354.00000000000","Black","Female","No","No injuries noted or visible","Yes","Unknown Drugs","Assault/Public Servant","4359","452","450","SOUTHWEST",,,,,"POINT (-96.887879 32.661896)"
,"UF2018-1027","51401","2018-08-05T00:00:00.000",,"10447.00000000000","Male","Black","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort","Detention/Frisk","NULL","Yes","10557.00000000000","Ferguson","NULL","Rd.","10557 Ferguson Rd.","55418.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","1259","226","220","NORTHEAST",,,,,"POINT (-96.667233 32.840362)"
,"UF2018-1594","54129, 54130","2018-12-25T00:00:00.000",,"11435.00000000000","Male","White","2017-12-13T00:00:00.000","No","No injuries noted or visible","No","Service Call","Taser, Foot Pursuit","Other","1","No, Yes","2400.00000000000","Scotland","N","Dr.","2400 N Scotland Dr.","17674.00000000000","Black","Male","No","No injuries noted or visible","Yes","Agitated","Other Felony Arrest, Resisting Arrest, Evading Arrest","4300","726","720","SOUTH CENTRAL",,,,,
,"UF2018-0576","49960, 49961, 49962, 49963, 49964","2018-05-26T00:00:00.000",,"10724.00000000000","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Joint Locks, Verbal Command, Take Down - Body, Take Down - Body","Arrest","NULL","No, Yes, No, No, Yes","4509.00000000000","Live Oak","NULL","St.","4509 Live Oak St.","54603.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Other Felony Arrest, Resisting Arrest","2019","156","150","CENTRAL",,,,,"POINT (-95.451544 29.708121)"
,"UF2018-0769","50564, 50565, 50566, 50567","2018-06-25T00:00:00.000",,"11185.00000000000","Male","White","2016-06-15T00:00:00.000","Yes","Elevated Heart Rate","No","Arrest","Held Suspect Down, Verbal Command, BD - Tripped, Hand Controlled Escort","Active Aggression","NULL","Yes, No, No, No","1400.00000000000","Lamar","S","St.","1400 S Lamar St.","34808.00000000000","Black","Male","Yes","Non-Visible Injury/Pain","Yes","Agitated","Assault/FV, Other Felony Arrest, Resisting Search and Transport, Warrant/Hold","2123","151","150","CENTRAL",,,,,"POINT (-96.79509200000001 32.767362)"
,"UF2018-0232","48661, 48662, 48663","2018-03-18T00:00:00.000",,"10602.00000000000","Male","Hispanic","2014-04-08T00:00:00.000","No","No injuries noted or visible","No","Arrest","Handcuffing Take Down, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, No","3706.00000000000","Eighth","W","St.","3706 W Eighth St.","53841.00000000000","Hispanic","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","4113","441","440","SOUTHWEST",,,,,"POINT (-122.650826 48.502624)"
,"UF2018-1295","50806, 50807","2018-07-07T00:00:00.000",,"11158.00000000000","Male","White","2016-03-23T00:00:00.000","No","No injuries noted or visible","No","Service Call","BD - Tripped, Held Suspect Down","Arrest","NULL","Yes, Yes","7202.00000000000","field view","NULL","Ln.","7202 field view Ln.","55091.00000000000","Black","Female","Yes","Bruise","Yes","Mentally unstable","No Arrest","8811","436","430","SOUTHWEST",,,,,"POINT (-96.946626 32.639785)"
,"UF2018-0400","48305","2018-03-05T00:00:00.000",,"11260.00000000000","Male","Black","2017-01-11T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Taser","Danger to self or others","1","Yes","5511.00000000000","Columbia","NULL","Ave.","5511 Columbia Ave.","48275.00000000000","Black","Male","Yes","Laceration/Cut, Bruise, Puncture, Hospitalized","Yes","FD-Suspect w/ Other Weapon","Criminal Mischief, Public Intoxication, Evading Arrest","1186","114","110","CENTRAL",,,,,"POINT (-96.757332 32.800321)"
,"UF2018-0466","49560","2018-05-01T00:00:00.000",,"8610.00000000000","Male","White","2005-02-09T00:00:00.000","No","No injuries noted or visible","No","Service Call","Taser","Danger to self or others","1","Yes","4711.00000000000","East Side","NULL","Ave.","4711 East Side Ave.","54358.00000000000","NULL","Male","No","No injuries noted or visible","Yes","NULL","Warrant/Hold","2046","113","110","CENTRAL",,,,,"POINT (-96.76421 32.792646)"
,"UF2018-0766","49162","2018-04-12T00:00:00.000",,"9205.00000000000","Male","Hispanic","2007-08-22T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Body","Arrest","NULL","Yes","321.00000000000","Calumet","NULL","Ave.","321 Calumet Ave.","54164.00000000000","White","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW",,,,,,,,,"POINT (-84.091261 40.735824)"
,"UF2018-1604","53915, 53916","2018-12-16T00:00:00.000",,"11146.00000000000","Female","Hispanic","2016-02-24T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Verbal Command, Foot Pursuit","Detention/Frisk","NULL","No, No","6800.00000000000","Churchill","NULL","Way","6800 Churchill Way","0.00000000000","Black","Male","No","No injuries noted or visible","No","None detected","No Arrest","1026","641","640","NORTH CENTRAL",,,,,
,"UF2018-0063","47648, 47649, 47932","2018-01-26T00:00:00.000",,"10843.00000000000","Male","Hispanic","2014-06-18T00:00:00.000","No","Fluid Exposure","No","Service Call","Take Down - Arm, Held Suspect Down, Verbal Command","Detention/Frisk","NULL","Yes, Yes, No","9626.00000000000","C F HAWN","W","Frwy.","9626 W C F HAWN Frwy.","53258.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/FV, Warrant/Hold, Resisting Search and Transport, Assault/Public Servant","2218","338","330","SOUTHEAST",,,,,"POINT (-96.655885 32.70252)"
,"UF2018-1061","52015, 52016, 52017","2018-09-06T00:00:00.000",,"7967.00000000000","Male","White","2000-09-22T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person, BD - Grabbed","Arrest","NULL","No, No, Yes","760.00000000000","Pleasant","NULL","Dr.","760 Pleasant Dr.","55792.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Agitated","Burglary of a Vehicle","2202","336","330","SOUTHEAST",,,,,"POINT (-96.678622 32.725337)"
,"UF2018-1131","51884","2018-09-01T00:00:00.000",,"10785.00000000000","Male","White","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Service Call","BD - Tripped","Aggressive Animal","NULL","Yes","1600.00000000000","Chestnut","NULL","St.","1600 Chestnut St.","55714.00000000000","White","Female","Yes","Non-Visible Injury/Pain","Yes","Alchohol and unknown drugs","Public Intoxication","2080","153","150","CENTRAL",,,,,"POINT (-77.387635 35.604416)"
,"UF2018-1167","51889, 51890","2018-08-26T00:00:00.000",,"10880.00000000000","Male","White","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes","4300.00000000000","Malcolm X","S","Blvd.","4300 S Malcolm X Blvd.","32879.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","DWLI, Fail to ID, Resisting Arrest","2165","346","340","SOUTHEAST",,,,,
,"UF2018-1369","53234, 53235, 53236","2018-11-17T00:00:00.000",,"9928.00000000000","Male","White","2009-08-19T00:00:00.000","Yes","Sprain/Strain","No","Pedestrian Stop","Pressure Points, Held Suspect Down, Take Down - Head","Arrest","NULL","No, Yes, Yes","7100.00000000000","Chaucer","NULL","Pl.","7100 Chaucer Pl.","43884.00000000000","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Other Misdemeanor Arrest, Resisting Arrest","4360","744","740","SOUTH CENTRAL",,,,,"POINT (-96.867845 32.660975)"
,"UF2018-0304","48673, 48674, 48675, 48676","2018-03-23T00:00:00.000",,"11156.00000000000","Male","White","2016-03-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command, BD - Grabbed, Take Down - Arm","Arrest","NULL","No, No, Yes, Yes","9763.00000000000","AUDELIA","NULL","Rd.","9763 AUDELIA Rd.","53846.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Deadly Conduct","1069","245","240","NORTHEAST",,,,,"POINT (-96.717977 32.880256)"
,"UF2018-1062","48624","2018-03-20T00:00:00.000",,"8691.00000000000","Male","Hispanic","2005-08-05T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","2841.00000000000","Clydedale","NULL","Dr.","2841 Clydedale Dr.","53816.00000000000","Hispanic","Female","No","No injuries noted or visible","No","FD-Suspect w/ Gun","No Arrest","3058","537","530","NORTHWEST",,,,,"POINT (-96.876366 32.859376)"
,"UF2018-0754","51559","2018-05-15T00:00:00.000",,"11297.00000000000","Male","Black","2017-03-08T00:00:00.000","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Assault to Other Person","NULL","Yes","5106.00000000000","Live Oak","NULL","St.","5106 Live Oak St.","54492.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/FV","1184","145","140","CENTRAL",,,,,"POINT (-96.76982 32.804796)"
,"UF2018-0480","49446, 49447, 49448, 49449","2018-04-22T00:00:00.000",,"11135.00000000000","Male","White","2016-01-27T00:00:00.000","Yes","Sprain/Strain","No","Arrest","Verbal Command, Hand Controlled Escort, Held Suspect Down, Held Suspect Down","Arrest","NULL","No, No, Yes, Yes","111.00000000000","Commerce","NULL","St.","111 Commerce St.","54313.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/FV, Resisting Arrest","2403","424","420","SOUTHWEST",,,,,"POINT (-76.630296 36.983644)"
