OBJECTID,FILENUM,UOFNum,Address,OCCURRED_D,OCCURRED_T,CURRENT_BA,OffSex,OffRace,HIRE_DT,OFF_INJURE,OffCondTyp,OFF_HOSPIT,SERVICE_TY,ForceType,UOF_REASON,Cycles_Num,ForceEffec,STREET_N,STREET,street_g,street_t,CitNum,CitRace,CitSex,CIT_INJURE,CitCondTyp,CIT_ARREST,CIT_INFL_A,CitChargeT,RA,BEAT,SECTOR,DIVISION,DIST_NAME,TAAG_Name,X,Y,GeoLocation,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
62,UF2017-003," 38578, 38580, 38581, 38584",7803 SEYDEL ST,12/11/2016,4:00:00 AM,9298,Male,White,11/14/2007,No, No injuries noted or visible,No,Arrest," Taser, BD - Grabbed, Verbal Command, BD - Grabbed",Arrest,2," Yes, No, No, No",7803,Seydel,NULL,St.,47741,Black,Male,No, Puncture,Yes,Mentally unstable," Resisting Arrest, Assault/FV",1250,332,330,SOUTHEAST,D5, ,,,"7803 SEYDEL ST
Dallas, TX
(32.745368, -96.688714)",5,3,5,18921,3162
679,UF2016-1082," 36394, 36395",10000 N CENTRAL EXPY,08/26/2016,10:53:00 PM,10641,Male,White,09/25/2013,No, No injuries noted or visible,No,Arrest," Verbal Command, Weapon display at Person",Weapon Display,NULL," Yes, Yes",10000,Central,N,Expwy.,0,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol, Warrant/Hold,4524,211,210,NORTHEAST,D13, ,,,"10000 N CENTRAL EXPY
Dallas, TX
(32.883813, -96.769681)",11,3,13,19377,3162
331,UF2016-1189,37913,506 CLERMONT AVE,10/16/2016,4:06:00 AM,10821,Female,White,05/07/2014,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,506,Clermont,NULL,Ave.,46992,White,Male,No, No injuries noted or visible,Yes,Alchohol, Public Intoxication,1194,112,110,CENTRAL,D14, ,,,"506 CLERMONT AVE
Dallas, TX
(32.805788, -96.744303)",12,3,14,18937,3162
352,UF2017-070,38046,10700 BENBROOK DR,10/12/2016,2:01:00 AM,9911,Male,White,07/08/2009,No, No injuries noted or visible,No,Arrest, Take Down - Arm,Other,NULL, Yes,10700,Benbrook,NULL,Dr.,46940,White,Male,No, No injuries noted or visible,Yes,None detected," Warrant/Hold, Evading Arrest",1137,226,220,NORTHEAST,D9, ,,,"10700 BENBROOK DR
Dallas, TX
(32.839004, -96.663738)",13,3,9,19361,3162
744,UF2016-1022,36174,700 1ST AVE,08/15/2016,10:18:00 PM,9178,Male,White,07/11/2007,No, No injuries noted or visible,No,Arrest, Held Suspect Down,Active Aggression,NULL, Yes,700,1st,NULL,Ave.,46186,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Drug Possession - Felony, Drug Possession - Misdemeanor, Warrant/Hold",2082,153,150,CENTRAL,D7, ,,,"700 1ST AVE
Dallas, TX
(32.781801, -96.76878)",7,3,7,19357,3162
755,UF2016-1145,37127,13111 N CENTRAL EXPY,08/13/2016,10:06:00 PM,8344,Female,Hispanic,12/06/2002,No, No injuries noted or visible,No,Off-Duty Employment, OC Spray,Active Aggression,NULL, Yes,13111,Central Expressway SR SB,N,Expwy.,46210,Hispanic,Male,No, OC Spray Treatment,Yes,Alchohol and unknown drugs, APOWW,4521,643,640,NORTH CENTRAL,D11,Maham SpringValley*,,,"13111 N CENTRAL EXPY
Dallas, TX
(32.926487, -96.762856)",10,3,11,19754,3162
305,UF2016-1310," 37561, 37562",7117 HOLLY HILL DR,10/19/2016,11:40:00 PM,11077,Male,White,09/09/2015,No, No injuries noted or visible,No,Service Call," Verbal Command, Weapon display at Person",Detention/Frisk,NULL," No, Yes",7117,Holly Hill,NULL,Ln.,0,Hispanic,Male,No, No injuries noted or visible,No,NULL, No Arrest,4526,212,210,NORTHEAST,D13,Five Points*,,,"7117 HOLLY HILL DR
Dallas, TX
(32.874614, -96.760118)",11,3,13,19377,3162
298,UF2016-1177," 37592, 37593",9414 BECK AVE,10/21/2016,8:55:00 PM,10965,Male,Hispanic,01/28/2015,No, No injuries noted or visible,No,Service Call," Verbal Command, Take Down - Body",Detention/Frisk,NULL," No, Yes",9414,BECK,NULL,Ave.,47076,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Evading Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor",1177,223,220,NORTHEAST,D7,JohnWest Buckner*,,,"9414 BECK AVE
Dallas, TX
(32.815278, -96.689461)",7,3,7,19361,3162
247,UF2016-1336," 37766, 37767",1410 E ILLINOIS AVE,11/01/2016,6:30:00 PM,11015,Male,Black,05/20/2015,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Held Suspect Down",Other,NULL," Yes, Yes",1410,Illinois,E,Ave.,47240,White,Male,No, No injuries noted or visible,Yes,Alchohol, Public Intoxication,4218,722,720,SOUTH CENTRAL,D4, ,,,"1410 E ILLINOIS AVE
Dallas, TX
(32.720022, -96.80427)",4,3,4,18915,3162
618,UF2016-1046," 36549, 36550",6859 ARAPAHO RD,09/02/2016,8:42:00 PM,9757,Female,White,03/04/2009,No, No injuries noted or visible,No,Suspicious Activity," Verbal Command, Weapon display at Person",Weapon Display,NULL," Yes, Yes",6859,Arapaho,NULL,Rd.,46425,Black,Male,No, No injuries noted or visible,No,Unknown Drugs, No Arrest,6003,624,620,NORTH CENTRAL,D12, ,,,"6859 ARAPAHO RD
Dallas, TX
(32.962188, -96.79016)",14,3,12,20168,3162
442,UF2016-1151," 37122, 37123, 37124",2131 E LEDBETTER DR,09/29/2016,6:13:00 PM,10780,Male,Hispanic,03/12/2014,No, No injuries noted or visible,No,Other ( In Narrative)," Hand Controlled Escort, Taser, Verbal Command",Active Aggression,1," No, Yes, No",2131,Ledbetter,E,Dr.,46799,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Public Intoxication,4305,734,730,SOUTH CENTRAL,D3, ,,,"2131 E LEDBETTER DR
Dallas, TX
(32.68675, -96.788271)",3,3,3,18915,3162
1488,UF2016-1064,36332,12009 COIT RD,04/20/2016,9:30:00 PM,7579,Male,Hispanic,09/19/1997,No, No injuries noted or visible,No,Arrest, Take Down - Arm,Arrest,NULL, Yes,12009,Coit,NULL,Rd.,44714,White,Male,Yes, Puncture,Yes,Mentally unstable, Burglary/Habitation,8822,651,650,NORTH CENTRAL,D11, ,,,"12009 COIT RD
Dallas, TX
(32.913427, -96.769378)",10,3,11,20173,3162
1810,UF2016-0212,33001,11511 FERGUSON RD,03/10/2016,4:50:00 PM,11036,Male,Hispanic,06/03/2015,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Other,NULL, Yes,11511,FERGUSON RD,NULL,St.,0,Black,Male,No, No injuries noted or visible,No,Marijuana, No Arrest,1258,227,220,NORTHEAST,D9, ,,,"11511 FERGUSON RD
Dallas, TX
(32.852157, -96.653338)",13,3,9,19361,3162
463,UF2016-1233,37076,12200 GREENVILLE AVE,09/27/2016,10:30:00 PM,9976,Male,White,09/30/2009,No, No injuries noted or visible,No,Service Call, Joint Locks,Other,NULL, No,12200,Greenville,NULL,Ave.,31061,White,Male,No, No injuries noted or visible,Yes,Alchohol," Public Intoxication, Resisting Arrest",1030,252,250,NORTHEAST,D10,Greenville LBJ*,,,"12200 GREENVILLE AVE
Dallas, TX
(32.913866, -96.744816)",9,3,10,19761,3162
698,UF2016-1030," 36299, 36300, 36301",3300 CITATION DR,08/23/2016,11:50:00 PM,10482,Male,White,09/26/2012,No, No injuries noted or visible,No,Arrest," BD - Pushed, Held Suspect Down, Joint Locks",Arrest,NULL," No, Yes, Yes",3300,Citation,NULL,Dr.,46289,Other,Male,Yes, Abrasion/Scrape,Yes,Alchohol, DWI,3034,535,530,NORTHWEST,D13, ,,,"3300 CITATION DR
Dallas, TX
(32.88301, -96.867295)",11,3,13,19367,3162
423,UF2016-1131," 37176, 37177",9601 FOREST LN,09/30/2016,8:30:00 PM,10919,Male,White,10/22/2014,No, No injuries noted or visible,No,Crime in Progress," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",9601,Forest,NULL,Ln.,0,Black,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun, No Arrest,9604,255,250,NORTHEAST,D10,Forest Audelia*,,,"9601 FOREST LN
Dallas, TX
(32.909366, -96.727288)",9,3,10,19761,3162
906,UF2016-0922," 35644, 35645",1900 COMMERCE ST,07/15/2016,2:05:00 AM,10817,Male,Hispanic,05/07/2014,No, No injuries noted or visible,No,Arrest," Taser Display at Person, Verbal Command",Arrest,NULL," Yes, No",1900,Commerce,NULL,St.,45844,Black,Male,No, No injuries noted or visible,Yes,None detected," City Ordinance Violation, Fail to ID",2074,134,130,CENTRAL,D14, ,,,"1900 COMMERCE ST
Dallas, TX
(32.780647, -96.795484)",12,3,14,20152,3162
431,UF2016-1152," 37161, 37162, 37163, 37164, 37302",6700 SCYENE RD,09/30/2016,7:25:00 PM,9957,Male,Hispanic,08/19/2009,No, No injuries noted or visible,No,Call for Cover," BD - Pushed, Verbal Command, Hand/Arm/Elbow Strike, Feet/Leg/Knee Strike, Taser",Arrest,4," No, No, No, No, Limited",6700,Scyene,NULL,Rd.,46815,Black,Male,Yes, Puncture,Yes,Unknown," DWI, Assault/Public Servant, Drug Possession - Felony, Other Felony Arrest",6052,315,310,SOUTHEAST,D5, ,,,"6700 SCYENE RD
Dallas, TX
(32.763231, -96.704515)",5,3,5,19359,3162
171,UF2016-1430," 38142, 38143, 38144, 38145",9440 GARLAND RD,11/19/2016,6:24:00 PM,10592,Male,Hispanic,06/19/2013,No, No injuries noted or visible,No,Service Call," Verbal Command, Hand Controlled Escort, Take Down - Head, Verbal Command",Detention/Frisk,NULL," No, Yes, Yes, No",9440,Garland,NULL,Rd.,47472,White,Male,No, No injuries noted or visible,Yes,Unknown Drugs, Resisting Arrest,1151,236,230,NORTHEAST,D9, ,,,"9440 GARLAND RD
Dallas, TX
(32.833273, -96.702721)",13,3,9,18924,3162
114,UF2016-1407," 38305, 38306, 38307",10666 E NORTHWEST HWY,11/27/2016,4:35:00 PM,9215,Male,Black,09/05/2007,No, No injuries noted or visible,No,Service Call," Hand Controlled Escort, Verbal Command, Handcuffing Take Down",Detention/Frisk,NULL," Yes, Yes, Yes",10666,Northwest,E,Hwy.,26063,Black,Male,No, No injuries noted or visible,Yes,Marijuana, Public Intoxication,1098,248,240,NORTHEAST,D9, ,,,"10666 E NORTHWEST HWY
Dallas, TX
(32.864176, -96.701051)",13,3,9,19752,3162
224,UF2016-1380," 37871, 37872, 37873, 38461",3802 FRANK ST,11/07/2016,3:20:00 AM,11114,Female,Hispanic,12/02/2015,Yes, Bruise,No,Arrest," BD - Grabbed, Verbal Command, Held Suspect Down, Take Down - Body",Arrest,NULL," No, No, Yes, Yes",3802,Frank,NULL,St.,9632,Black,Female,No, No injuries noted or visible,Yes,Mentally unstable, Assault/FV,2139,312,310,SOUTHEAST,D7,Hatcher Scyene*,,,"3802 FRANK ST
Dallas, TX
(32.77099, -96.750379)",7,3,7,18524,3162
966,UF2016-0792," 35481, 35482, 35483, 35484",2716 MAIN ST,07/05/2016,12:55:00 PM,9910,Male,White,11/11/2009,Yes, Abrasion/Scrape,No,Call for Cover," BD - Grabbed, BD - Tripped, Hand Controlled Escort, Take Down - Arm",Arrest,NULL," Yes, Yes, Yes, Yes",2716,Main,NULL,St.,45650,Black,Male,Yes, Abrasion/Scrape,Yes,Unknown Drugs, APOWW,2078,153,150,CENTRAL,D2,Monument Good Latimer*,,,"2716 MAIN ST
Dallas, TX
(32.783806, -96.784014)",2,3,2,19357,3162
402,UF2016-1445," 37220, 37221",7200 FAIR OAKS AVE,10/03/2016,4:20:00 PM,9169,Male,White,07/11/2007,No, No injuries noted or visible,No,Service Call," BD - Pushed, Held Suspect Down",Active Aggression,NULL," Yes, Yes",7200,Fair Oaks,NULL,Ave.,46845,Hispanic,Male,No, No injuries noted or visible,Yes,Unknown, Disorderly Conduct,4527,217,210,NORTHEAST,D13,Five Points*,,,"7200 FAIR OAKS AVE
Dallas, TX
(32.874353, -96.756337)",11,3,13,19377,3162
426,UF2016-1131," 37180, 37181",9601 FOREST LN,09/30/2016,8:30:00 PM,8425,Male,White,08/15/2003,No, No injuries noted or visible,No,Crime in Progress," Weapon display at Person, Verbal Command",Weapon Display,NULL," Yes, Yes",9601,Forest,NULL,Ln.,0,Hispanic,Male,No, No injuries noted or visible,Yes,FD-Suspect w/ Gun," Assault/FV, Other Felony Arrest, Robbery",9604,255,250,NORTHEAST,D10,Forest Audelia*,,,"9601 FOREST LN
Dallas, TX
(32.909366, -96.727288)",9,3,10,19761,3162
623,UF2016-1291," 36539, 37688",2600 N PRAIRIE CREEK RD,09/02/2016,12:15:00 AM,10259,Male,Black,09/29/2010,No, No injuries noted or visible,No,Service Call," BD - Grabbed, Verbal Command",Active Aggression,NULL," Yes, No",2600,PRAIRIE CREEK RD,N,NULL,46384,Black,Male,No, No injuries noted or visible,No,Unknown Drugs, No Arrest,1245,325,320,SOUTHEAST,D7, ,,,"2600 N PRAIRIE CREEK RD
Dallas, TX
(32.758331, -96.665368)",5,3,5,19359,3162
854,UF2016-1011," 35797, 35798",400 S BUCKNER BLVD,07/21/2016,11:45:00 PM,9948,Male,Hispanic,09/29/2010,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Take Down - Arm",Arrest,NULL," Yes, Yes",400,buckner,S,Blvd.,39535,Black,Female,No, No injuries noted or visible,Yes,Unknown Drugs," Disorderly Conduct, Evading Arrest",2210,337,330,SOUTHEAST,D5, ,,,"400 S BUCKNER BLVD
Dallas, TX
(32.718379, -96.682907)",5,3,5,18921,3162
923,UF2016-0842,35567,7740 MCCALLUM BLVD,07/11/2016,9:30:00 AM,8681,Male,White,08/05/2005,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,7740,mccallum,NULL,Blvd.,45811,Black,Male,No, No injuries noted or visible,No,FD-Unknown if Armed, No Arrest,6009,623,620,NORTH CENTRAL,D12, ,,,"7740 MCCALLUM BLVD
Dallas, TX
(32.987857, -96.772993)",14,3,12,18774,3110
217,UF2016-1462,37914,4839 PHILIP AVE,11/10/2016,2:00:00 AM,10353,Male,White,05/09/2012,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Other,NULL, Yes,4839,Phillip,NULL,Ave.,47328,Black,Male,No, Injured prior to contact,No,Unknown, No Arrest,2084,115,110,CENTRAL,D2, ,,,"4839 PHILIP AVE
Dallas, TX
(32.787998, -96.755919)",2,3,2,18937,3162
443,UF2016-1241," 37104, 37105, 37106, 37107",2425 BICKERS ST,09/29/2016,2:10:00 AM,9499,Female,White,06/25/2008,No, No injuries noted or visible,No,Arrest," Hand Controlled Escort, Verbal Command, Take Down - Arm, Held Suspect Down",Arrest,NULL," No, No, Yes, Yes",2425,Bickers,NULL,St.,46786,Black,Female,No, No injuries noted or visible,Yes,Unknown Drugs," Assault/FV, Resisting Arrest, Drug Possession - Misdemeanor, Warrant/Hold",4012,422,420,SOUTHWEST,D6, ,,,"2425 BICKERS ST
Dallas, TX
(32.787089, -96.860526)",6,3,6,18530,3162
185,UF2017-007," 38059, 38060",8815 WADLINGTON AVE,11/17/2016,NULL,9994,Male,White,09/30/2009,No, No injuries noted or visible,No,Service Call," Verbal Command, Held Suspect Down",Arrest,NULL," No, Yes",8815,wadlington,NULL,Ave.,47424,White,Male,No, No injuries noted or visible,Yes,Unknown," Assault/FV, Warrant/Hold",2203,337,330,SOUTHEAST,D5, ,,,"8815 WADLINGTON AVE
Dallas, TX
(32.727285, -96.667536)",5,3,5,18921,3162
818,UF2016-0901," 35922, 35923, 35924, 35925",9606 C F HAWN FWY,07/31/2016,5:15:00 PM,10273,Male,White,09/29/2010,No, No injuries noted or visible,No,Service Call," Verbal Command, Take Down - Arm, Verbal Command, Feet/Leg/Knee Strike",Arrest,NULL," No, Yes, No, Yes",9606,CF Hawn,NULL,Frwy.,7228,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Theft, Resisting Arrest",2218,338,330,SOUTHEAST,D5, ,,,"9606 C F HAWN FWY
Dallas, TX
(32.702741, -96.656727)",5,3,5,18921,3162
415,UF2016-1103,37236,5769 BELT LINE RD,10/01/2016,1:20:00 AM,10703,Male,Black,11/06/2013,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,5769,Belt Line,NULL,Rd.,46864,White,Male,No, No injuries noted or visible,No,FD-Suspect w/ Gun, No Arrest,4421,625,620,NORTH CENTRAL,D11, ,,,"5769 BELT LINE RD
Dallas, TX
(32.954057, -96.809861)",10,3,11,18778,3162
780,UF2016-1213," 36084, 36085",200 S HARWOOD ST,08/09/2016,5:00:00 PM,8759,Male,White,12/16/2005,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Joint Locks",Arrest,NULL," Yes, Yes",200,Harwood,S,St.,46113,Black,Male,No, No injuries noted or visible,Yes,Unknown," Assault, Resisting Arrest",2075,134,130,CENTRAL,D14, ,,,"200 S HARWOOD ST
Dallas, TX
(32.781508, -96.79408)",12,3,14,20152,3162
325,UF2016-1130," 37504, 37505",2008 COMMERCE ST,10/17/2016,3:20:00 PM,8321,Male,Black,09/13/2002,No, No injuries noted or visible,No,Arrest," Hand/Arm/Elbow Strike, Held Suspect Down",Active Aggression,NULL," Yes, No",2008,Commerce,NULL,St.,44127,Black,Male,Yes, Abrasion/Scrape,Yes,Unknown Drugs," Public Intoxication, Resisting Arrest",2075,134,130,CENTRAL,D14, ,,,"2008 COMMERCE ST
Dallas, TX
(32.781079, -96.793593)",12,3,14,20152,3162
259,UF2016-1372," 37738, 38462",111 COMMERCE ST,10/29/2016,4:30:00 AM,11114,Female,Hispanic,12/02/2015,Yes, Abrasion/Scrape,No,Arrest," Take Down - Arm, Held Suspect Down",Arrest,NULL," Yes, Yes",111,commerce,NULL,St.,47205,Black,Male,Yes, Abrasion/Scrape,Yes,Alchohol and unknown drugs, Assault,2403,424,420,SOUTHWEST,D6, ,,,"111 COMMERCE ST
Dallas, TX
(32.775464, -96.82022)",6,3,6,20549,3162
605,UF2016-1062,36674,3513 PONDROM ST,09/03/2016,7:36:00 AM,9119,Male,Hispanic,05/30/2007,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Other,NULL, Yes,3513,Pondrom,NULL,St.,0,Black,Male,No, No injuries noted or visible,No,Marijuana, No Arrest,2163,345,340,SOUTHEAST,D7,JuliusSchepps Central*,,,"3513 PONDROM ST
Dallas, TX
(32.761696, -96.7681)",7,3,7,18541,3162
1002,UF2016-0774," 35370, 35371, 35372",6535 ROCK CANYON TRL,06/30/2016,9:30:00 PM,10482,Male,White,09/26/2012,No, No injuries noted or visible,No,Arrest," Pressure Points, Held Suspect Down, Leg Restraint System",Danger to self or others,NULL," Yes, Yes, Yes",6535,ROCK CANYON,NULL,Trl.,10236,White,Male,Yes, Laceration/Cut,Yes,Mentally unstable, Warrant/Hold,4349,743,740,SOUTH CENTRAL,D3, ,,,"6535 ROCK CANYON TRL
Dallas, TX
(32.668114, -96.839333)",3,3,3,19379,3162
834,UF2016-0910,35878,2600 KINGSRIDGE DR,07/26/2016,9:25:00 PM,10169,Male,White,06/09/2010,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Arrest,NULL, Yes,2600,KINGSRIDGE,NULL,Dr.,0,White,Male,No, No injuries noted or visible,No,Mentally unstable, No Arrest,6006,611,610,NORTH CENTRAL,D12, ,,,"2600 KINGSRIDGE DR
Dallas, TX
(32.993238, -96.869796)",14,3,12,18783,839
273,UF2016-1262,37669,15350 DALLAS PKWY,10/25/2016,5:50:00 PM,9831,Male,Black,04/29/2009,No, No injuries noted or visible,No,Arrest, Taser Display at Person,Active Aggression,NULL, Yes,15350,Dallas,NULL,Pkwy.,47147,Black,Male,No, No injuries noted or visible,Yes,Alchohol, Assault/FV,6005,625,620,NORTH CENTRAL,D11, ,,,"15350 DALLAS PKWY
Dallas, TX
(32.958247, -96.820968)",10,3,11,20168,3162
669,UF2016-1035," 36412, 36413",3901 TRAVIS ST,08/27/2016,10:05:00 AM,9102,Male,White,05/02/2007,No, No injuries noted or visible,No,Service Call," Verbal Command, Weapon display at Person",Other,NULL," Yes, Yes",3901,Travis,NULL,St.,46328,Other,Male,No, No injuries noted or visible,No,FD-Unknown if Armed, No Arrest,4514,125,120,CENTRAL,D14,Fitzhugh Central*,,,"3901 TRAVIS ST
Dallas, TX
(32.811114, -96.796889)",12,3,14,20542,3162
658,UF2016-1042,36540,3219 HARLANDALE AVE,08/28/2016,6:52:00 PM,11015,Male,Black,05/20/2015,No, No injuries noted or visible,No,Arrest, Weapon display at Person,Weapon Display,NULL, Yes,3219,Harlandale,NULL,Ave.,0,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Other Felony Arrest,4246,722,720,SOUTH CENTRAL,D4, ,,,"3219 HARLANDALE AVE
Dallas, TX
(32.707157, -96.806822)",4,3,4,18915,3162
656,UF2016-1042,36540,3219 HARLANDALE AVE,08/28/2016,6:52:00 PM,11015,Male,Black,05/20/2015,No, No injuries noted or visible,No,Arrest, Weapon display at Person,Weapon Display,NULL, Yes,3219,Harlandale,NULL,Ave.,0,Black,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, No Arrest,4246,722,720,SOUTH CENTRAL,D4, ,,,"3219 HARLANDALE AVE
Dallas, TX
(32.707157, -96.806822)",4,3,4,18915,3162
935,UF2016-1355," 35563, 35564",12000 E NORTHWEST HWY,07/10/2016,2:55:00 AM,8703,Male,White,08/31/2005,No, No injuries noted or visible,No,Arrest," Take Down - Arm, Handcuffing Take Down",Assault to Other Person,NULL," Yes, Yes",12000,Northwest,E,Hwy.,45810,Hispanic,Male,No," none, Injured prior to contact",Yes,Alchohol and unknown drugs, Assault/FV,1100,233,230,NORTHEAST,D9,WalnutHill Jupiter*,,,"12000 E NORTHWEST HWY
Dallas, TX
(32.863919, -96.673894)",13,3,9,18924,3162
24,UF2017-063,38788,9440 POPPY DR,12/23/2016,1:45:00 AM,10841,Male,White,06/18/2014,No, No injuries noted or visible,No,Arrest, Hand Controlled Escort,Active Aggression,NULL, Yes,9440,Poppy,NULL,Dr.,47871,Black,Female,No, No injuries noted or visible,Yes,Marijuana, Assault/FV,6018,235,230,NORTHEAST,D9, ,,,"9440 POPPY DR
Dallas, TX
(32.835521, -96.705001)",13,3,9,18924,3162
794,UF2016-0989," 36032, 36033, 36034",1000 S BEACON ST,08/06/2016,5:50:00 AM,10773,Male,Hispanic,03/12/2014,Yes, Abrasion/Scrape,No,Arrest," Hand/Arm/Elbow Strike, Pressure Points, Taser Display at Person",Arrest,NULL," No, No, No",1000,BEACON,S,St.,46083,Hispanic,Male,Yes," Redness/Swelling, Injured prior to contact",Yes,Alchohol and unknown drugs," Assault/Public Servant, Warrant/Hold",1207,113,110,CENTRAL,D2, ,,,"1000 S BEACON ST
Dallas, TX
(32.795237, -96.749126)",2,3,2,18937,3162
1878,UF2016-0255,32785,1700 W 12TH ST,03/02/2016,1:40:00 PM,7855,Male,White,01/07/2000,No, No injuries noted or visible,No,Arrest, Hand Controlled Escort,Active Aggression,NULL, Yes,1700,12th,W,St.,0,Hispanic,Male,No, No injuries noted or visible,No,None detected, No Arrest,4138,444,440,SOUTHWEST,D1, ,,,"1700 W 12TH ST
Dallas, TX
(32.741262, -96.847884)",1,3,1,18519,3162
797,UF2016-1013," 36042, 36043, 36044",600 N HAMPTON RD,08/06/2016,9:10:00 PM,9779,Male,White,03/18/2009,No, No injuries noted or visible,No,Arrest," Taser Display at Person, Verbal Command, Take Down - Arm",Arrest,NULL," No, No, Yes",600,HAMPTON,N,Rd.,46085,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol," Public Intoxication, Warrant/Hold",4088,412,410,SOUTHWEST,D1, ,,,"600 N HAMPTON RD
Dallas, TX
(32.749576, -96.856708)",1,3,1,18528,3162
280,UF2016-1423," 37670, 37671, 37672, 37673",111 COMMERCE ST,10/25/2016,11:00:00 PM,11015,Male,Black,05/20/2015,No, No injuries noted or visible,No,Pedestrian Stop," Hand Controlled Escort, Handcuffing Take Down, Held Suspect Down, Verbal Command",Other,NULL," No, Yes, Yes, No",111,Commerce,NULL,St.,24555,White,Male,No, No injuries noted or visible,Yes,Alchohol, Assault/FV,2403,424,420,SOUTHWEST,D6, ,,,"111 COMMERCE ST
Dallas, TX
(32.775464, -96.82022)",6,3,6,20549,3162
27,UF2016-1461,38808,13731 GOLDMARK DR,12/21/2016,5:21:00 PM,9912,Male,White,07/08/2009,No, No injuries noted or visible,No,Arrest, Taser,Danger to self or others,NULL, No,13731,Goldmark,NULL,Dr.,45236,Black,Male,No, No injuries noted or visible,Yes,Unknown, No Arrest,1022,644,640,NORTH CENTRAL,D11,Maham SpringValley*,,,"13731 GOLDMARK DR
Dallas, TX
(32.937133, -96.753347)",10,3,11,19761,3162
662,UF2016-1237," 36442, 36443, 36444, 36445",8500 PARK LN,08/28/2016,3:15:00 AM,10217,Male,White,08/18/2010,No, No injuries noted or visible,No,Arrest," Weapon display at Person, Verbal Command, Taser Display at Person, Taser",Active Aggression,1," Yes, No, No, Yes",8500,PARK,NULL,Ln.,46336,Hispanic,Male,Yes," Puncture, Laceration/Cut, Injured prior to contact",Yes,Alchohol and unknown drugs," Assault/FV, Other Felony Arrest, Warrant/Hold",1084,216,210,NORTHEAST,D13,Five Points*,,,"8500 PARK LN
Dallas, TX
(32.870902, -96.758366)",11,3,13,19377,3162
