"animal_id","animal_type","animal_breed","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","intake_total","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","month","year"
"A0831095","DOG","CHIHUAHUA SH","PSDOG 09","UNAVAILABLE",,,"1","P0667349","W","W","OWNER SURRENDER","GENERAL","1",,"SN","2015-05-20T00:00:00.000","1899-12-31T13:46:00.000","2015-05-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-06-19T00:00:00.000","1899-12-31T15:47:00.000","R15-404617","K15-316458",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","OD ENUCLEATION","MAY.2015","FY2015"
"A0831109","DOG","PIT BULL","QD 25","RELEASED FROM QUARANTINE",,,"1","P0666378","W","W","CONFISCATED","QUARANTINE","1",,"JR","2015-07-13T00:00:00.000","1899-12-31T17:46:00.000","2015-07-16T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-07-17T00:00:00.000","1899-12-31T17:00:00.000","R15-409789","K15-322277","15-00302305","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0831641","DOG","PIT BULL","LFD 063","LAB",,,"1","P0667232","W","W","OWNER SURRENDER","GENERAL","1","TOO MANY","KW","2014-11-08T00:00:00.000","1899-12-31T14:40:00.000","2014-11-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-10T00:00:00.000","1899-12-31T15:43:00.000",,"K14-300736",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0831904","DOG","GERM SHEPHERD","LFD 132","IMPOUNDED",,,"1","P0000000","75211","11","STRAY","AT LARGE","1",,"JC","2015-08-28T00:00:00.000","1899-12-31T02:18:00.000","2015-09-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-08-29T00:00:00.000","1899-12-31T12:33:00.000","R15-417269","K15-326156",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD","CAUTION","AUG.2015","FY2015"
"A0831955","DOG","WELSH TERRIER","LFD 030","IMPOUNDED",,,"1","P0000000",,,"STRAY","POSSIBLY OWNED","1",,"S.KING","2015-08-14T00:00:00.000","1899-12-31T14:01:00.000","2015-08-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-08-21T00:00:00.000","1899-12-31T16:02:00.000","R15-415802","K15-324941","373846","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2015","FY2015"
"A0831996","DOG","GERM SHEPHERD","TAGD 03","IMPOUNDED",,,"1","P0597884","W","W","STRAY","POSSIBLY OWNED","1",,"EAR","2014-11-21T00:00:00.000","1899-12-31T12:50:00.000","2014-12-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-12-05T00:00:00.000","1899-12-31T15:05:00.000","R14-379581","K14-301748",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0832109","DOG","LABRADOR RETR","LFD 159","IMPOUNDED",,,"1","P0688909","W","W","OWNER SURRENDER","GENERAL","1","LANDLORD","KW","2015-01-13T00:00:00.000","1899-12-31T11:30:00.000","2015-01-24T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-01-13T00:00:00.000","1899-12-31T17:42:00.000","R15-384577","K15-305535",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0832118","DOG","SIBERIAN HUSKY","LAB 03","LAB",,,"1","P0667158","39A","9A","OWNER SURRENDER","GENERAL","1","AGGRESSIVE - ANIMAL","ME","2014-11-10T00:00:00.000","1899-12-31T17:10:00.000","2014-11-11T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-11T00:00:00.000","1899-12-31T09:35:00.000",,"K14-300909","459804","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0832119","DOG","AM PIT BULL TER","TAGD 06","IMPOUNDED",,,"1","P0692497","W","W","STRAY","POSSIBLY OWNED","1",,"JR","2015-03-06T00:00:00.000","1899-12-31T12:28:00.000","2015-03-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","ADOPTION","2015-04-02T00:00:00.000","1899-12-31T18:14:00.000","R15-394045","K15-309268",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED-PK-UP-","MAR.2015","FY2015"
"A0832197","DOG","AMER BULLDOG","AD 048","UNAVAILABLE",,,"1","P0688093","W","W","STRAY","POSSIBLY OWNED","1",,"SN","2015-02-18T00:00:00.000","1899-12-31T17:15:00.000","2015-03-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-03-20T00:00:00.000","1899-12-31T15:54:00.000","R15-392838","K15-308214",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"FEB.2015","FY2015"
"A0832371","DOG","CATAHOULA","PCD 20","UNAVAILABLE",,,"1","P0098822","14W","4W","CONFISCATED","KEEP SAFE","1",,"DGL","2015-02-04T00:00:00.000","1899-12-31T19:19:00.000","2015-02-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-02-05T00:00:00.000","1899-12-31T15:50:00.000","R15-387571","K15-307309",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"FEB.2015","FY2015"
"A0832421","DOG","GERM SHEPHERD","LFD 101","IMPOUNDED",,,"1","P0667348","54Z","4Z","STRAY","AT LARGE","1",,"MB","2015-05-09T00:00:00.000","1899-12-31T14:49:00.000","2015-05-19T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-05-09T00:00:00.000","1899-12-31T16:31:00.000","R15-398777","K15-315083","188665","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2015","FY2015"
"A0832494","DOG","PIT BULL","QD 09","UNAVAILABLE",,,"1","P0644269","W","W","CONFISCATED","QUARANTINE","1",,"KW","2014-11-07T00:00:00.000","1899-12-31T11:57:00.000","2014-11-08T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2014-11-08T00:00:00.000","1899-12-31T15:31:00.000",,"K14-300567",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0832514","DOG","GERM SHEPHERD","LAB 01","LAB",,,"1","P0583192","W","W","OWNER SURRENDER","GENERAL","1","FENCE","EAR","2014-10-22T00:00:00.000","1899-12-31T14:50:00.000","2014-10-22T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-10-22T00:00:00.000","1899-12-31T17:35:00.000",,"K14-299267",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0832542","CAT","DOMESTIC SH","SUPER 2","UNAVAILABLE",,,"1","P0667253","W","W","OWNER SURRENDER","GENERAL","1","LANDLORD","EAR","2014-10-17T00:00:00.000","1899-12-31T13:26:00.000","2014-10-17T00:00:00.000","HEALTHY","ADOPTION","ADOPTION","2014-11-23T00:00:00.000","1899-12-31T00:00:00.000","R14-377685","K14-298857",,"TREATABLE MANAGEABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0832667","DOG","PIT BULL","TAGD 02","LAB",,,"1","P9991140","55G","5G","STRAY","AT LARGE","1",,"HW.ER","2014-11-14T00:00:00.000","1899-12-31T14:32:00.000","2014-11-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-30T00:00:00.000","1899-12-31T13:17:00.000",,"K14-301214",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0832715","DOG","CAIRN TERRIER","QD 30","LAB",,,"1","P0684291","W","W","CONFISCATED","QUARANTINE","1",,"KM","2014-11-05T00:00:00.000","1899-12-31T11:51:00.000","2014-11-10T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2014-11-16T00:00:00.000","1899-12-31T16:17:00.000",,"K14-300382",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0832842","DOG","CHIHUAHUA SH","HOME","UNAVAILABLE",,,"1","P0613241","W","W","FOSTER","GENERAL","1",,"RL","2014-10-31T00:00:00.000","1899-12-31T08:00:00.000","2014-10-31T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"ADOPTION","2014-10-31T00:00:00.000","1899-12-31T13:08:00.000","R14-374992","K14-299998",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","OCT.2014","FY2015"
"A0832969","DOG","BORDER COLLIE","LFD 096","UNAVAILABLE",,,"1","P0668121","W","W","OWNER SURRENDER","GENERAL","1","AGGRESSIVE - ANIMAL","KM","2014-11-29T00:00:00.000","1899-12-31T11:23:00.000","2014-11-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2014-11-30T00:00:00.000","1899-12-31T12:54:00.000",,"K14-302291",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED","NOV.2014","FY2015"
"A0833006","DOG","PIT BULL","AD 066","UNAVAILABLE",,,"1","P0690165","W","W","OWNER SURRENDER","RETURN30","1","LANDLORD","SN","2015-02-01T00:00:00.000","1899-12-31T12:20:00.000","2015-02-01T00:00:00.000","HEALTHY","ADOPTION","ADOPTION","2015-02-17T00:00:00.000","1899-12-31T16:34:00.000","J15-388950","K15-306954",,"HEALTHY","SCAN CHIP","OVER THE COUNTER","NASAL DISCHARGE","FEB.2015","FY2015"
"A0833006","DOG","PIT BULL","PSDOG 16","UNAVAILABLE",,,"1","P0667768","W","W","OWNER SURRENDER","GENERAL","1",,"KM","2015-01-15T00:00:00.000","1899-12-31T13:16:00.000","2015-01-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-01-31T00:00:00.000","1899-12-31T14:38:00.000",,"K15-305715",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0833047","DOG","ROTTWEILER","LFD 004","LAB",,,"1","P0667443","W","W","OWNER SURRENDER","GENERAL","1","DESTRUCTIVE AT HOME","SN","2014-12-08T00:00:00.000","1899-12-31T15:09:00.000","2014-12-21T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-23T00:00:00.000","1899-12-31T12:12:00.000",,"K14-302932",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","CAUTION","DEC.2014","FY2015"
"A0833200","DOG","CHIHUAHUA SH","LFSD 07","UNAVAILABLE",,,"1","P0620032","W","W","OWNER SURRENDER","GENERAL","1","ATTENTION","BW/DW","2015-07-09T00:00:00.000","1899-12-31T14:18:00.000","2015-07-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-07-09T00:00:00.000","1899-12-31T17:21:00.000","R15-407762","K15-321934",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JUL.2015","FY2015"
"A0833229","DOG","CATAHOULA","PCD 11","UNAVAILABLE",,,"1","P0000000","54M","4M","CONFISCATED","EVICTION","1",,"CG/ASJR","2015-05-11T00:00:00.000","1899-12-31T16:40:00.000","2015-05-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"ADOPTION","2015-05-26T00:00:00.000","1899-12-31T17:26:00.000","R15-401339","K15-315302","190197","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP",,"ADOPTED","MAY.2015","FY2015"
"A0833315","DOG","BOXER","PAWS 09","UNAVAILABLE",,,"1","P0669982","W","W","OWNER SURRENDER","GENERAL","1","DESTRUCTIVE OUTSIDE","DSC","2014-11-02T00:00:00.000","1899-12-31T14:56:00.000","2014-11-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2014-11-19T00:00:00.000","1899-12-31T13:42:00.000","R14-377131","K14-300151",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTION FEE WAIVED","NOV.2014","FY2015"
"A0833364","DOG","LABRADOR RETR","AD 003","AVAILABLE",,,"1","P0597884","W","W","STRAY","POSSIBLY OWNED","1",,"EAR","2014-12-05T00:00:00.000","1899-12-31T12:33:00.000","2014-12-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-01-03T00:00:00.000","1899-12-31T17:36:00.000","R15-383075","K14-302730",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","DEC.2014","FY2015"
"A0833664","DOG","CHIHUAHUA SH","LFSD 09","IMPOUNDED",,,"1","P0674506","W","W","STRAY","POSSIBLY OWNED","1",,"JR","2015-03-05T00:00:00.000","1899-12-31T12:01:00.000","2015-03-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-03-13T00:00:00.000","1899-12-31T13:49:00.000","R15-392076","K15-309184",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0833712","DOG","PIT BULL","PCD 05","UNAVAILABLE",,,"1","P0694088","26X","6X","CONFISCATED","KEEP SAFE","1",,"JS","2015-03-26T00:00:00.000","1899-12-31T22:52:00.000","2015-04-07T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"ADOPTION","2015-04-08T00:00:00.000","1899-12-31T17:49:00.000","R15-395120","K15-310988","109376","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","ADOPTED","MAR.2015","FY2015"
"A0833747","DOG","GREAT DANE","AD 019","LAB",,,"1","P0665095","W","W","OWNER SURRENDER","GENERAL","1","MOVE","CBM/JW","2015-08-04T00:00:00.000","1899-12-31T14:59:00.000","2015-08-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-08-09T00:00:00.000","1899-12-31T10:54:00.000",,"K15-324106",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","HW POSITIVE","AUG.2015","FY2015"
"A0833884","DOG","ROTTWEILER","PSDOG 05","UNAVAILABLE",,,"1","P0055972","75243","43","OWNER SURRENDER","EUTHANASIA REQUESTED","1","AGGRESSIVE - ANIMAL","DC/MH","2015-09-06T00:00:00.000","1899-12-31T15:44:00.000","2015-09-06T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-09-12T00:00:00.000","1899-12-31T14:11:00.000","R15-419434","K15-326910",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"SEP.2015","FY2015"
"A0833923","CAT","DOMESTIC SH","LOST","LOST REPORT",,,"1","P0668078","W","W","LOST REPORT",,"1",,"ARV","2015-08-13T00:00:00.000","1899-12-31T10:51:00.000","2016-08-24T00:00:00.000","HEALTHY",,"LOST REPORT","2015-12-31T00:00:00.000","1899-12-31T14:57:00.000",,"K15-324818",,,"UNABLE TO SCAN","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0833949","DOG","PIT BULL","LFD 102","LAB",,,"1","P0669543","75227","27","OWNER SURRENDER","GENERAL","1","MOVE","EAR","2015-09-19T00:00:00.000","1899-12-31T14:09:00.000","2015-09-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-09-20T00:00:00.000","1899-12-31T14:46:00.000",,"K15-327978",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"SEP.2015","FY2015"
"A0834004","DOG","PIT BULL","INJD 003","IMPOUNDED",,,"1","P0007295","9103","5","STRAY","POSSIBLY OWNED","1",,"RL","2015-03-26T00:00:00.000","1899-12-31T13:35:00.000","2015-04-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-03-28T00:00:00.000","1899-12-31T17:48:00.000","R15-393704","K15-310930",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0834004","DOG","PIT BULL","INJD 006","IMPOUNDED",,,"1","P0586607","10701","6","STRAY","POSSIBLY OWNED","1",,"SN","2015-03-18T00:00:00.000","1899-12-31T13:15:00.000","2015-03-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-03-18T00:00:00.000","1899-12-31T18:09:00.000","R15-392470","K15-310283",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0834004","DOG","PIT BULL","LFD 017","IMPOUNDED",,,"1","P0691356","10701","6","STRAY","POSSIBLY OWNED","1",,"AT","2015-02-18T00:00:00.000","1899-12-31T10:57:00.000","2015-02-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-02-20T00:00:00.000","1899-12-31T18:35:00.000","R15-389719","K15-308173",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"FEB.2015","FY2015"
"A0834067","DOG","LABRADOR RETR","RECEIVING","UNAVAILABLE",,,"1","P0669374","W","W","OWNER SURRENDER","GENERAL","1","LANDLORD","EAR","2014-10-08T00:00:00.000","1899-12-31T11:22:00.000","2014-10-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCU WAGG","ADOPTION","2014-10-19T00:00:00.000","1899-12-31T00:00:00.000","R14-373053","K14-298059",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0834115","DOG","LABRADOR RETR","AD 050","IMPOUNDED",,,"1","P0684550","W","W","OWNER SURRENDER","GENERAL","1","NO HOME","SN","2015-01-28T00:00:00.000","1899-12-31T11:01:00.000","2015-01-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","TRANSFER","2015-02-04T00:00:00.000","1899-12-31T11:58:00.000","R15-386945","K15-306641",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","JAN.2015","FY2015"
"A0834137","DOG","CHIHUAHUA SH","PSDOG 06","UNAVAILABLE",,,"1","P0682205","W","W","STRAY","POSSIBLY OWNED","1",,"KW","2014-10-10T00:00:00.000","1899-12-31T18:28:00.000","2014-10-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2014-10-29T00:00:00.000","1899-12-31T17:04:00.000","R14-374672","K14-298324",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0834155","DOG","GERM SHEPHERD","AD 049","AVAILABLE",,,"1","P0681296","W","W","OWNER SURRENDER","GENERAL","1","MOVE","RL","2015-02-04T00:00:00.000","1899-12-31T18:08:00.000","2015-02-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-02-15T00:00:00.000","1899-12-31T16:11:00.000","R15-388866","K14-297068",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","LEFT EAR TIP","FEB.2015","FY2015"
"A0834174","DOG","AUST SHEPHERD","PSDOG 03","UNAVAILABLE",,,"1","P0698526","55W","5W","STRAY","CONFINED","1",,"AD","2015-05-11T00:00:00.000","1899-12-31T20:25:00.000","2015-05-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-05-31T00:00:00.000","1899-12-31T17:01:00.000","R15-401993","K15-315335","15-00191155","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","VERY SPECIAL PET","MAY.2015","FY2015"
"A0834380","DOG","GERM SHEPHERD","TAGD 01","IMPOUNDED",,,"1","P9991697","46G","6G","STRAY","POSSIBLY OWNED","1",,"EROD.SEC","2014-12-01T00:00:00.000","1899-12-31T15:56:00.000","2014-12-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-12-02T00:00:00.000","1899-12-31T12:16:00.000","R14-378877","K14-302453",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"DEC.2014","FY2015"
"A0834395","CAT","DOMESTIC SH","FOUND","FOUND REPORT",,,"1","P0705765","W","W","FOUND REPORT",,"1",,"JR","2015-08-01T00:00:00.000","1899-12-31T15:48:00.000","2015-08-11T00:00:00.000","HEALTHY",,"FOUND REPORT","2015-08-12T00:00:00.000","1899-12-31T14:35:00.000",,"K15-323913",,,"SCAN CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0834523","CAT","DOMESTIC SH","AC 007","UNAVAILABLE",,,"1","P0670292","W","W","OWNER SURRENDER","GENERAL","1","MOVE APT","CBM","2015-06-07T00:00:00.000","1899-12-31T16:00:00.000","2015-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-06-12T00:00:00.000","1899-12-31T14:37:00.000","R15-403652","K15-318494",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ADOPTED","JUN.2015","FY2015"
"A0834619","DOG","BOXER","PSDOG 07","LAB",,,"1","P0668595","W","W","OWNER SURRENDER","GENERAL","1","COST","JR/AH","2015-06-13T00:00:00.000","1899-12-31T11:03:00.000","2015-06-13T00:00:00.000","HEALTHY",,"EUTHANIZED","2015-06-23T00:00:00.000","1899-12-31T13:10:00.000",,"K15-319086",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","DOG AGGRESSIVE","JUN.2015","FY2015"
"A0834698","CAT","DOMESTIC SH","AC 005","UNAVAILABLE",,,"1","P0668498","W","W","OWNER SURRENDER","GENERAL","1","MOVE","SN","2015-04-08T00:00:00.000","1899-12-31T13:49:00.000","2015-04-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-05-06T00:00:00.000","1899-12-31T15:52:00.000","R15-398404","K15-312057",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","APR.2015","FY2015"
"A0834721","DOG","CHIHUAHUA SH","LFD 056","IMPOUNDED",,,"1","P0691715","W","W","STRAY","POSSIBLY OWNED","1",,"CBM","2015-04-28T00:00:00.000","1899-12-31T11:53:00.000","2015-05-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","ADOPTION","2015-05-01T00:00:00.000","1899-12-31T17:50:00.000","R15-398046","K15-313921",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","APR.2015","FY2015"
"A0834722","DOG","PIT BULL","LFD 087","UNAVAILABLE",,,"1","P0687073","W","W","STRAY","POSSIBLY OWNED","1",,"BW/RL","2015-07-28T00:00:00.000","1899-12-31T11:12:00.000","2015-08-09T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-08-11T00:00:00.000","1899-12-31T14:45:00.000",,"K15-323589",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED","JUL.2015","FY2015"
"A0834793","DOG","GERM SHEPHERD","LFD 050","UNAVAILABLE",,,"1","P0000000","75224","24","STRAY","AT LARGE","1",,"CG","2015-09-21T00:00:00.000","1899-12-31T18:38:00.000","2015-10-02T00:00:00.000","HEALTHY",,"RETURNED TO OWNER","2015-09-22T00:00:00.000","1899-12-31T15:21:00.000","R15-421114","K15-328124","436681","HEALTHY","SCAN CHIP","FIELD",,"SEP.2015","FY2015"
"A0834793","DOG","GERM SHEPHERD","LFD 045","IMPOUNDED",,,"1","P0682286","W","W","STRAY","POSSIBLY OWNED","1",,"DSC","2014-10-12T00:00:00.000","1899-12-31T14:13:00.000","2014-10-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","POSSIBLY OWNED","RETURNED TO OWNER","2014-10-12T00:00:00.000","1899-12-31T15:25:00.000","R14-372382","K14-298445",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0834930","DOG","PIT BULL","INJD 015","IMPOUNDED",,,"1","P0000000","55N","5N","STRAY","POSSIBLY OWNED","1",,"DGL","2015-07-19T00:00:00.000","1899-12-31T02:31:00.000","2015-08-01T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-07-21T00:00:00.000","1899-12-31T16:42:00.000","R15-410237","K15-322823","325217","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","CUTS ON FACE","JUL.2015","FY2015"
"A0835076","DOG","BOXER","PSDOG 06","UNAVAILABLE",,,"1","P0668552","W","W","OWNER SURRENDER","GENERAL","1","ESCAPES","BW/JD","2015-07-01T00:00:00.000","1899-12-31T17:03:00.000","2015-07-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-07-07T00:00:00.000","1899-12-31T10:44:00.000","R15-407302","K15-321193",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0835095","DOG","GOLDEN RETR","QD 02","LAB",,,"1","P0669825","75228","28","CONFISCATED","QUARANTINE","1",,"MB","2015-08-12T00:00:00.000","1899-12-31T17:18:00.000","2015-08-21T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-08-25T00:00:00.000","1899-12-31T13:44:00.000",,"K15-324793","369730","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"AUG.2015","FY2015"
