"animal_id","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","months","year"
"A0996987","LFC 034","LAB",,,"1","P0790220","010703","6","STRAY","AT LARGE",,"KS/","2017-06-05T00:00:00.000","12:12:00.0000000","2017-06-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-12T00:00:00.000","15:47:00.0000000",,"K17-382621",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0997712","LFD 131","LAB",,"A17-062051","1","P0039482","005902","4","OWNER SURRENDER","GENERAL",,"RA","2017-06-08T00:00:00.000","15:55:00.0000000","2017-06-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-11T00:00:00.000","14:55:00.0000000",,"K17-383112",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUN.2017","FY2017"
"A0998747","LFD 042","LAB",,"A17-062842","1","P0791757","005600","4","STRAY","AT LARGE",,"JC","2017-06-16T00:00:00.000","12:26:00.0000000","2017-06-20T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-20T00:00:00.000","08:47:00.0000000",,"K17-384008",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1002663","LFD 107","LAB",,"A17-067215","1","P0796301","019208","11","STRAY","AT LARGE",,"EPOOLE","2017-07-21T00:00:00.000","17:00:00.0000000","2017-07-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-25T00:00:00.000","09:01:00.0000000",,"K17-388161",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0865994","PCD 02","LAB",,"A17-070998","1","P0000000","011104","8","STRAY","AT LARGE",,"SEC","2017-08-15T00:00:00.000","13:56:00.0000000","2017-08-25T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","DANGEROUS","EUTHANIZED","2017-09-06T00:00:00.000","09:18:00.0000000",,"K17-390670",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","SWEEP",,"AUG.2017","FY2017"
"A0987303","PAWS 15","LAB",,,"1","P0781186","006800","1","OWNER SURRENDER","GENERAL","LANDLORD","JB/MW","2017-04-03T00:00:00.000","11:45:00.0000000","2017-04-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCU ADOP","EUTHANIZED","2017-04-06T00:00:00.000","11:42:00.0000000",,"K17-375548",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","DC 02","APR.2017","FY2017"
"A1001781","NMOMS 4","LAB",,"A17-066162","1","P0000000","010703","6","STRAY","AT LARGE",,"JAS","2017-07-14T00:00:00.000","08:00:00.0000000","2017-07-18T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-08-02T00:00:00.000","17:23:00.0000000",,"K17-387257",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0990081","LAB 13","LAB",,"A17-056234","1","P0783851","005100","1","CONFISCATED","QUARANTINE",,"RA","2017-04-21T00:00:00.000","14:54:00.0000000","2017-04-30T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-04T00:00:00.000","17:30:00.0000000",,"K17-377360",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP","QUARANTINE DOG","APR.2017","FY2017"
"A1009750","LFC 041","LAB",,,"1","P0805554","010000","6","STRAY","AT LARGE",,"DG/BT","2017-09-28T00:00:00.000","12:53:00.0000000","2017-10-02T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-09-28T00:00:00.000","14:42:00.0000000",,"K17-395170",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A0995366","LFD 074","LAB",,"A17-060330","1","P0000000","000606","14","STRAY","CONFINED",,"JSTILL","2017-05-25T00:00:00.000","06:56:00.0000000","2017-06-04T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-04T00:00:00.000","10:31:00.0000000",,"K17-381343",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2017","FY2017"
"A0997695","LFC 053","LAB",,"A17-062032","1","P0790700","009201","5","STRAY","AT LARGE",,"MB","2017-06-08T00:00:00.000","14:34:00.0000000","2017-06-12T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-22T00:00:00.000","18:05:00.0000000",,"K17-383101",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1009419","LAB 01","LAB",,"A17-076843","1","P0805251","009900","6","STRAY","AT LARGE",,"KV","2017-09-25T00:00:00.000","20:03:00.0000000","2017-09-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-29T00:00:00.000","11:16:00.0000000",,"K17-394832",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0985117","LFD 164","LAB",,,"1","P0627674","006001","4","STRAY","AT LARGE",,"CBM/","2017-03-16T00:00:00.000","15:57:00.0000000","2017-03-20T00:00:00.000","TREATABLE REHABILITABLE CONTAGIOUS",,"EUTHANIZED","2017-03-16T00:00:00.000","17:09:00.0000000",,"K17-374047",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A0966906","LAB 01","LAB",,"A16-039885","1","P0000000","009900","6","STRAY","AT LARGE",,"RM","2016-11-29T00:00:00.000","15:24:00.0000000","2016-11-29T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2016-11-29T00:00:00.000","16:26:00.0000000",,"K16-365478",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"NOV.2016","FY2017"
"A0987178","LFD 095","LAB",,"A17-053756","1","P0781069","011001","3","OWNER SURRENDER","GENERAL","COST","EPOOLE","2017-04-01T00:00:00.000","16:23:00.0000000","2017-04-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-03T00:00:00.000","17:14:00.0000000",,"K17-375445",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0995773","LAB 01","LAB",,,"1","P0789140","010902","8","WILDLIFE","INJURED",,"MJ/SH","2017-05-28T00:00:00.000","12:32:00.0000000","2017-06-01T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-28T00:00:00.000","13:09:00.0000000",,"K17-381696",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0984977","AD 057","LAB",,"A17-051812","1","P0778781","009000","5","STRAY","CONFINED",,"CV/JB","2017-03-15T00:00:00.000","21:15:00.0000000","2017-03-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-21T00:00:00.000","11:33:00.0000000",,"K17-373970",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0984350","LFD 040","LAB",,,"1","P0778159","020500","6","STRAY","AT LARGE",,"CB/HM","2017-03-11T00:00:00.000","16:27:00.0000000","2017-03-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-18T00:00:00.000","17:57:00.0000000",,"K17-373590",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A0997066","RECEIVING","LAB",,"A17-061639","1","P0587132","002701","7","OWNER SURRENDER","GENERAL",,"AS","2017-06-05T00:00:00.000","15:22:00.0000000","2017-06-05T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-05T00:00:00.000","17:21:00.0000000",,"K17-382682",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0998696","LFSD 08","LAB",,,"1","P0774702","012000","7","OWNER SURRENDER","GENERAL","TOO MANY","BW","2017-06-15T00:00:00.000","17:38:00.0000000","2017-06-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-16T00:00:00.000","12:52:00.0000000",,"K17-383969",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0983553","LAB 01","UNAVAILABLE",,"A17-050507","1","P0000000","009611","13","STRAY","AT LARGE",,"JDANIELS","2017-03-05T00:00:00.000","11:35:00.0000000","2017-03-05T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-05T00:00:00.000","12:11:00.0000000",,"K17-372949",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"MAR.2017","FY2017"
"A0994431","LFC 005","LAB",,"A17-059604","1","P0787786","005600","4","OWNER SURRENDER","GENERAL",,"TM","2017-05-18T00:00:00.000","21:35:00.0000000","2017-05-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-19T00:00:00.000","10:49:00.0000000",,"K17-380605",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A1001632","LFC 035","LAB",,,"1","P0695644","005400","4","STRAY","AT LARGE",,"BW/LS","2017-07-12T00:00:00.000","13:39:00.0000000","2017-07-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-12T00:00:00.000","16:17:00.0000000",,"K17-387091",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0990465","LAB 01","LAB",,"A17-056616","1","P0000000","009000","5","STRAY","CONFINED",,"GS","2017-04-24T00:00:00.000","23:05:00.0000000","2017-04-24T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-24T00:00:00.000","23:22:00.0000000",,"K17-377719",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0991056","LAB 01","LAB",,"A17-057111","1","P0000000","009101","5","STRAY","AT LARGE",,"MB","2017-04-28T00:00:00.000","08:07:00.0000000","2017-05-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-05-07T00:00:00.000","17:20:00.0000000",,"K17-378087",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN NO CHIP","FIELD","KENNEL COUGH","APR.2017","FY2017"
"A0989782","LFD 012","LAB",,"A17-055977","1","P0000000","010602","6","STRAY","AT LARGE",,"AR","2017-04-19T00:00:00.000","16:38:00.0000000","2017-04-23T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","EUTHANIZED","2017-04-23T00:00:00.000","09:43:00.0000000",,"K17-377133",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"APR.2017","FY2017"
"A0993342","LFC 027","LAB",,,"1","P0786945","010804","1","STRAY","AT LARGE",,"BW","2017-05-13T00:00:00.000","17:01:00.0000000","2017-05-17T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-18T00:00:00.000","09:44:00.0000000",,"K17-379939",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER","USE CAUTION!!!","MAY.2017","FY2017"
"A1001904","LFD 130","LAB",,"A17-066267","1","P0795376","000406","2","STRAY","AT LARGE",,"JAS","2017-07-15T00:00:00.000","09:01:00.0000000","2017-07-19T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-19T00:00:00.000","09:03:00.0000000",,"K17-387386",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A1005139","LFC 018","LAB",,"A17-070794","1","P0000000","006100","4","STRAY","CONFINED",,"HILLMON","2017-08-14T00:00:00.000","23:41:00.0000000","2017-08-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-15T00:00:00.000","10:47:00.0000000",,"K17-390590",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A1009915","LFC 086","LAB",,,"1","P0805764","010602","6","STRAY","CONFINED",,"LHAYES","2017-09-29T00:00:00.000","23:11:00.0000000","2017-10-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-10-02T00:00:00.000","15:50:00.0000000",,"K17-395337","1700488625","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A0984565","LFC 031","LAB",,"A17-051428","1","P0778402","003400","7","OWNER SURRENDER","GENERAL",,"JDANIELS","2017-03-13T00:00:00.000","15:10:00.0000000","2017-03-13T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-16T00:00:00.000","10:58:00.0000000",,"K17-373750",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0988418","LAB 10","LAB",,"A17-054791","1","P0000000","002100","14","WILDLIFE","INJURED",,"GSTEWARD","2017-04-10T00:00:00.000","21:11:00.0000000","2017-04-10T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-10T00:00:00.000","22:06:00.0000000",,"K17-376236",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0989429","VT 01","LAB",,,"1","P0581646","002000","1","STRAY","AT LARGE",,"CBM","2017-04-17T00:00:00.000","18:30:00.0000000","2017-04-21T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-04-17T00:00:00.000","18:49:00.0000000",,"K17-376919",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0985122","LFD 030","LAB",,"A17-051907","1","P0000000","009304","8","STRAY","AT LARGE",,"JK","2017-03-16T00:00:00.000","16:04:00.0000000","2017-03-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-20T00:00:00.000","18:15:00.0000000",,"K17-374050",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A0996381","LFC 016","LAB",,,"1","P0773538","011002","4","STRAY","AT LARGE",,"CBM/","2017-06-01T00:00:00.000","13:00:00.0000000","2017-06-05T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-06-01T00:00:00.000","15:11:00.0000000",,"K17-382162",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0994764","PCD 08","LAB",,"A17-059882","1","P0788181","009000","5","CONFISCATED","QUARANTINE",,"JB","2017-05-21T00:00:00.000","23:20:00.0000000","2017-06-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","DANGEROUS","EUTHANIZED","2017-06-14T00:00:00.000","14:48:00.0000000",,"K17-380885",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2017","FY2017"
"A0984964","PCD 12","LAB",,"A17-051788","1","P0000000","012500","9","CONFISCATED","KEEP SAFE",,"AH","2017-03-15T00:00:00.000","18:03:00.0000000","2017-03-25T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-26T00:00:00.000","11:49:00.0000000",,"K17-373958",,"TREATABLE MANAGEABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A1009887","LFC 068","LAB",,,"1","P0805715","010101","6","STRAY","AT LARGE",,"CBM/SC","2017-09-29T00:00:00.000","16:02:00.0000000","2017-10-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-09-29T00:00:00.000","18:57:00.0000000",,"K17-395311",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"SEP.2017","FY2017"
"A1002329","LAB 01","LAB",,,"1","P0778939","016605","8","STRAY","AT LARGE",,"AR","2017-07-18T00:00:00.000","16:19:00.0000000","2017-07-22T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-18T00:00:00.000","18:03:00.0000000",,"K17-387819",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1009588","LAB 01","LAB",,"A17-077054","1","P0805393","019034","10","STRAY","AT LARGE",,"JB","2017-09-27T00:00:00.000","11:43:00.0000000","2017-10-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-27T00:00:00.000","12:54:00.0000000",,"K17-395006",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","FIELD",,"SEP.2017","FY2017"
"A0996123","LFC 028","LAB",,,"1","P0789513","008400","7","STRAY","AT LARGE",,"CBM/DT","2017-05-31T00:00:00.000","11:05:00.0000000","2017-06-04T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-05-31T00:00:00.000","12:31:00.0000000",,"K17-382008",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1000379","LAB 03","LAB",,,"1","P0791240","000404","2","STRAY","AT LARGE",,"CB/MW","2017-07-01T00:00:00.000","14:34:00.0000000","2017-07-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-06T00:00:00.000","12:24:00.0000000",,"K17-385760",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1005765","LFC 037","LAB",,,"1","P0685914","012701","9","STRAY","AT LARGE",,"CBM/MW","2017-08-19T00:00:00.000","09:03:00.0000000","2017-08-19T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-19T00:00:00.000","09:54:00.0000000",,"K17-391121",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0994116","LFC 068","LAB",,,"1","P0653064","005700","4","STRAY","AT LARGE",,"BW/BT","2017-05-17T00:00:00.000","15:04:00.0000000","2017-05-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-17T00:00:00.000","16:22:00.0000000",,"K17-380391",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1006662","LAB 01","IMPOUNDED",,"A17-072786","1","P0000000","003902","7","STRAY","AT LARGE",,"HILLMON","2017-08-28T00:00:00.000","23:49:00.0000000","2017-09-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-29T00:00:00.000","01:00:00.0000000",,"K17-392065",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0999949","LAB 01","LAB",,,"1","P0793047","006302","1","STRAY","AT LARGE",,"AR/MT","2017-06-27T00:00:00.000","14:21:00.0000000","2017-07-01T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-01T00:00:00.000","11:55:00.0000000",,"K17-385296",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","USE CAUTION","JUN.2017","FY2017"
"A0996664","INJD 010","LAB",,"A17-061351","1","P0789890","012900","9","OWNER SURRENDER","GENERAL",,"TM1736","2017-06-02T00:00:00.000","15:37:00.0000000","2017-06-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-02T00:00:00.000","18:50:00.0000000",,"K17-382337",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUN.2017","FY2017"
"A0999167","LFD 081","LAB",,,"1","P0792241","004900","4","OWNER SURRENDER","GENERAL","NO TIME","CBM/MT","2017-06-20T00:00:00.000","15:52:00.0000000","2017-06-20T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-25T00:00:00.000","09:24:00.0000000",,"K17-384437",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1002326","LAB 01","UNAVAILABLE",,,"1","P0778939","016605","8","STRAY","AT LARGE",,"AR","2017-07-18T00:00:00.000","16:19:00.0000000","2017-07-22T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-18T00:00:00.000","18:03:00.0000000",,"K17-387816",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0996177","LFC 036","LAB",,,"1","P0000000","020500","6","STRAY","AT LARGE",,"CBM/HM","2017-05-31T00:00:00.000","12:38:00.0000000","2017-06-04T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-05-31T00:00:00.000","13:57:00.0000000",,"K17-382056",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A1000848","LAB 02","LAB",,,"1","P0794079","020400","2","OWNER SURRENDER","GENERAL","OWNER PROBLEM","CBM/CBM/DF","2017-07-05T00:00:00.000","17:45:00.0000000","2017-07-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-06T00:00:00.000","10:57:00.0000000",,"K17-386258",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0993367","LAB 01","LAB",,"A17-059010","1","P0783890","008701","4","CONFISCATED","KEEP SAFE",,"AH","2017-05-14T00:00:00.000","04:54:00.0000000","2017-05-24T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-24T00:00:00.000","09:36:00.0000000",,"K17-379967",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0990023","INJD 020","LAB",,"A17-056166","1","P0000000","011800","5","STRAY","AT LARGE",,"JAS","2017-04-21T00:00:00.000","11:11:00.0000000","2017-04-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-26T00:00:00.000","15:34:00.0000000",,"K17-377307",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","SWEEP","EXTRA CAUTION","APR.2017","FY2017"
"A1004654","RECEIVING","LAB",,"A17-069677","1","P0000000","010102","6","STRAY","AT LARGE",,"LHAYES","2017-08-09T00:00:00.000","17:34:00.0000000","2017-08-13T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-08-09T00:00:00.000","18:07:00.0000000",,"K17-390092",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0982872","STAR 2","LAB",,,"1","P0792618","009103","5","OWNER SURRENDER","GENERAL",,"DG/LS","2017-07-02T00:00:00.000","11:35:00.0000000","2017-07-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","EUTHANIZED","2017-07-22T00:00:00.000","13:49:00.0000000",,"K17-385855",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","HW+/ FREE ADOPTION","JUL.2017","FY2017"
"A1005287","LAB 01","UNAVAILABLE",,,"1","P0799894","005500","4","OWNER SURRENDER","GENERAL","OWNER PROBLEM","CBM/BT","2017-08-15T00:00:00.000","14:25:00.0000000","2017-08-15T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-15T00:00:00.000","14:40:00.0000000",,"K17-390681",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0990641","LAB 04","LAB",,"A17-056757","3","P0000000","020500","6","CONFISCATED","QUARANTINE",,"ES1726","2017-04-25T00:00:00.000","22:07:00.0000000","2017-05-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-05-09T00:00:00.000","11:32:00.0000000",,"K17-377832",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A1004196","LFC 054","LAB",,"A17-068204","2","P0062032","005300","1","OWNER SURRENDER","GENERAL",,"GM/WG","2017-08-05T00:00:00.000","10:48:00.0000000","2017-08-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-07T00:00:00.000","09:53:00.0000000",,"K17-389631",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A1005959","FOSTER","LAB",,,"1","P0526206","004100","4","OWNER SURRENDER","GENERAL","OTHER PET","MJ/BT","2017-08-21T00:00:00.000","16:53:00.0000000","2017-08-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-30T00:00:00.000","14:01:00.0000000",,"K17-391342",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
