"id","filenum","occurred_dt","occurred_tm","current_badge_no","offsex","offrace","hire_dt","off_injured","offcondtype","off_hospital","service_type","uofnum","forcetype","uof_reason","cycles_num","forceeffective","citnum","citrace","citsex","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","arc_street","ra","beat","sector","division","dist_name","latitude","longitude","geolocation"
"808","UF2015-0645","2015-05-26T00:00:00.000","0:35","10521","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","25900, 25901, 25902","Taser, Verbal Command, Weapon display at Person","Arrest","1","Yes, No, No","39433","White","Male","No","No injuries noted or visible","Yes","Alchohol","APOWW","2400 OAK DALE Rd.","4337","735","730","SOUTH CENTRAL","D8",,,"2400 OAK DALE Rd.
Dallas, TX 
(32.676533, -96.780571)"
"800","UF2015-0639","2015-06-07T00:00:00.000","0:10","9592","Female","White","2008-09-03T00:00:00.000","Yes","Bruise","No","Arrest","26215, 26326","Pressure Points, Baton Strike/Closed Mode","Arrest","NULL","Yes, Yes","39590","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","8446 MIDPARK Rd.","1022","644","640","NORTH CENTRAL","D11",,,"8446 MIDPARK Rd.
Dallas, TX 
(32.936541, -96.758515)"
"1653","UF2015-1367","2015-09-11T00:00:00.000","23:50","10849","Male","Hispanic","2014-06-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","28459, 28460","Take Down - Arm, Verbal Command","Arrest","NULL","Yes, No","41167","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","Disorderly Conduct, Resisting Arrest","6300 BENAVIDAS Dr.","2208","352","350","SOUTHEAST","D8",,,"6300 BENAVIDAS Dr.
Dallas, TX 
(32.715316, -96.712533)"
"1638","UF2015-1356","2015-10-02T00:00:00.000","23:35","9049","Female","White","2007-01-24T00:00:00.000","No","No injuries noted or visible","No","Arrest","28887, 29243","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","41570","Other","Male","No","No injuries noted or visible","Yes","None detected","Assault","11111 WALNUT HILL Ln.","8821","231","230","NORTHEAST","D10",,,"11111 WALNUT HILL Ln.
Dallas, TX 
(32.878851, -96.690535)"
"1361","UF2015-1133","2015-08-29T00:00:00.000","9:00","6303","Male","Hispanic","1990-04-09T00:00:00.000","No","No injuries noted or visible","No","Service Call","28675, 28676","Taser Display at Person, Verbal Command","Arrest","NULL","Yes, No","41212","Hispanic","Male","No","No injuries noted or visible","Yes","None detected","Crim Trespass/Bldg/Prop, Warrant/Hold","14075 Waterfall Way","1021","643","640","NORTH CENTRAL","D11",,,"14075 Waterfall Way
Dallas, TX 
(32.939184, -96.763986)"
"1613","UF2015-1337","2015-07-24T00:00:00.000","14:00","6484","Male","Hispanic","1989-03-17T00:00:00.000","Yes","Sprain/Strain","No","Arrest","27494, 27495","Hand/Arm/Elbow Strike, Take Down - Arm","Active Aggression","NULL","Yes, Yes","40450","White","Male","Yes","Bruise","Yes","None detected","Warrant/Hold","111 Commerce St.","2403","424","420","SOUTHWEST","D6",,,"111 Commerce St.
Dallas, TX 
(32.775464, -96.82022)"
"704","UF2015-0553","2015-05-25T00:00:00.000","13:15","6006","Female","White","1989-04-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","25883","Held Suspect Down","Danger to self or others","NULL","Yes","39427","White","Female","Yes","Injury Not Related to Force","Yes","Mentally unstable","Assault/FV, APOWW","5549 HARVEST HILL 2119 Rd.","4523","641","640","NORTH CENTRAL","D13",,,"5549 HARVEST HILL 2119 Rd.
Dallas, TX 
(32.922597, -96.813341)"
"829","UF2015-0662","2015-06-03T00:00:00.000","23:25","9074","Male","White","2007-03-21T00:00:00.000","No","No injuries noted or visible","No","Arrest","26140, 26141, 26142, 26143","Hand Controlled Escort, Held Suspect Down, Verbal Command, Handcuffing Take Down","Arrest","NULL","No, Yes, No, Yes","39539","Black","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold, Resisting Arrest","9901 SCYENE Rd.","1238","323","320","SOUTHEAST","D7",,,"9901 SCYENE Rd.
Dallas, TX 
(32.762346, -96.651365)"
"1459","UF2015-1210","2015-10-11T00:00:00.000","22:19","10754","Female","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","29124, 29125, 29126, 29127","Held Suspect Down, Held Suspect Down, Joint Locks, Held Suspect Down","Arrest","NULL","Yes, Yes, Yes, Yes","41673","Black","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Assault/FV, Resisting Arrest","9500 Forest Ln.","4424","256","250","NORTHEAST","D10",,,"9500 Forest Ln.
Dallas, TX 
(32.909077, -96.729298)"
"1526","UF2015-1267","2015-09-12T00:00:00.000","9:00","6855","Male","White","1992-01-27T00:00:00.000","No","No injuries noted or visible","No","Service Call","28479","Weapon display at Person","Weapon Display","NULL","Yes","41186","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/FV","1300 S BECKLEY Ave.","4169","713","710","SOUTH CENTRAL","D4",,,"1300 S BECKLEY Ave.
Dallas, TX 
(32.731427, -96.82272)"
"1498","UF2015-1241","2015-08-09T00:00:00.000","1:05","10724","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","27715, 27716, 27717","Verbal Command, BD - Tripped, Pressure Points","Detention/Frisk","NULL","No, Yes, Yes","40624","Other","Male","No","No injuries noted or visible","No","Alchohol","No Arrest","3000 Oak Grove Ave.","2010","121","120","CENTRAL","D14",,,"3000 Oak Grove Ave.
Dallas, TX 
(32.80129, -96.800374)"
"503","UF2015-0012","2015-01-02T00:00:00.000","2:52","10573","Male","White","2013-06-19T00:00:00.000","No","No injuries noted or visible","No","Arrest","22734, 22735","Take Down - Arm, Held Suspect Down","Arrest","NULL","Yes, Yes","37109","Black","Female","Yes","Non-Visible Injury/Pain","Yes","Alchohol and unknown drugs","Public Intoxication","3950 E ROSEMEADE Pkwy.","4423","612","610","NORTH CENTRAL","D12",,,"3950 E ROSEMEADE Pkwy.
Dallas, TX 
(33.010437, -96.84581)"
"1832","UF2015-1503","2015-12-08T00:00:00.000","21:25","8747","Female","White","2005-12-16T00:00:00.000","No","No injuries noted or visible","No","Arrest","30575, 30577","Take Down - Arm, Verbal Command","Detention/Frisk","NULL","Yes, No","42617","Black","Female","No","Non-Visible Injury/Pain","Yes","Alchohol","Crim Trespass/Hab/Weapon","4206 Cabell Dr.","2009","155","150","CENTRAL","D2",,,"4206 Cabell Dr.
Dallas, TX 
(32.803706, -96.786909)"
"363","UF2015-0353","2015-03-15T00:00:00.000","19:43","8651","Female","Hispanic","2005-05-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","24269","BD - Grabbed","Active Aggression","NULL","Yes","38179","Hispanic","Female","Yes","Injury Not Related to Force","Yes","Mentally unstable","APOWW","826 S WINDOMERE Ave.","4138","444","440","SOUTHWEST","D1",,,"826 S WINDOMERE Ave.
Dallas, TX 
(32.737749, -96.845491)"
"256","UF2015-0268","2015-03-25T00:00:00.000","1:00","7359","Male","Hispanic","1996-03-06T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","24463","Weapon display at Person","Weapon Display","NULL","Yes","38352","Black","Male","No","No injuries noted or visible","Yes","FD-Unknown if Armed","Public Intoxication, Warrant/Hold","2900 Cliff Creek Crossing Dr.","4360","744","740","SOUTH CENTRAL","D8",,,"2900 Cliff Creek Crossing Dr.
Dallas, TX 
(32.652873, -96.867394)"
"103","UF2015-0135","2015-01-12T00:00:00.000","19:00","10556","Male","White","2013-05-08T00:00:00.000","No","No injuries noted or visible","No","Service Call","22941, 22942","Weapon display at Person, Verbal Command","Weapon Display","NULL","Yes, No",,"Black","Female","No","No injuries noted or visible","Yes","FD-Unknown if Armed","No Arrest","2630 COMMUNITY Dr.","3067","522","520","NORTHWEST","D6",,,"2630 COMMUNITY Dr.
Dallas, TX 
(32.856442, -96.875632)"
"907","UF2015-0736","2015-06-11T00:00:00.000","0:28","10396","Male","White","2012-06-20T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","26327, 26328","Verbal Command, Held Suspect Down","Danger to self or others","NULL","No, Yes",,"Black","Female","Yes","No injuries noted or visible","Yes","Unknown Drugs","Warrant/Hold","1441 N BECKLEY Ave.","4092","412","410","SOUTHWEST","D1",,,"1441 N BECKLEY Ave.
Dallas, TX 
(32.761639, -96.823006)"
"878","UF2015-0707","2015-06-26T00:00:00.000","2:15","9783","Male","White","2009-03-18T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","26676, 26677, 26678","Verbal Command, Joint Locks, Held Suspect Down","Other","NULL","Yes, Yes, Yes","39848","Hispanic","Male","Yes","Abrasion/Scrape, Redness/Swelling","Yes","Unknown","Evading Arrest, Drug Possession - Misdemeanor","3000 kendale","3058","537","530","NORTHWEST","D6",,,"3000 kendale
Dallas, TX 
(32.861357, -96.87238)"
"1115","UF2015-0920","2015-02-21T00:00:00.000","22:00","10415","Male","White","2012-06-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","23750, 23751","Verbal Command, Joint Locks","Detention/Frisk","NULL","No, Yes","37860","Hispanic","Male","No","No injuries noted or visible","No","Alchohol","No Arrest","630 PLEASANT HILLS DR","2206","335","330","SOUTHEAST","D5",,,"630 PLEASANT HILLS DR
Dallas, TX 
(32.722808, -96.645509)"
"247","UF2015-0259","2015-01-25T00:00:00.000","2:15","10134","Male","White","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","23218","Take Down - Arm","Arrest","NULL","Yes","37433","White","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3912 Cedar Springs Rd.","3116","546","540","NORTHWEST","D14",,,"3912 Cedar Springs Rd.
Dallas, TX 
(32.81057, -96.810714)"
"460","UF2015-0443","2015-04-21T00:00:00.000","16:30","5931","Male","American Ind","1988-11-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","25184, 25185, 25186, 25187","Joint Locks, Joint Locks, Verbal Command, Held Suspect Down","Other","NULL","No, No, No, Yes",,"Black","Female","Yes","No injuries noted or visible","Yes","Unknown","Theft","1521 N Cockrell Hill Rd.","4077","416","410","SOUTHWEST","D6",,,"1521 N Cockrell Hill Rd.
Dallas, TX 
(32.763083, -96.895315)"
"1421","UF2015-1184","2015-08-24T00:00:00.000","2:45","10647","Male","White","2013-09-25T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","28056, 28057, 28058","Verbal Command, Weapon display at Person, Held Suspect Down","Weapon Display","NULL","Yes, Yes, Yes",,"Black","Male","No","No injuries noted or visible","Yes","Unknown","Other Felony Arrest, Warrant/Hold","10900 AUDELIA Rd.","1055","246","240","NORTHEAST","D10",,,"10900 AUDELIA Rd.
Dallas, TX 
(32.896779, -96.717736)"
"1968","UF2015-1612","2015-12-03T00:00:00.000","22:10","10394","Male","White","2012-06-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","30443","Weapon display at Person","Arrest","NULL","Yes","42544","Black","Male","No","No injuries noted or visible","Yes","None detected","Evading Arrest, Other Misdemeanor Arrest, Warrant/Hold","2605 JOHN WEST Rd.","1180","224","220","NORTHEAST","D7",,,"2605 JOHN WEST Rd.
Dallas, TX 
(32.807096, -96.671303)"
"1287","UF2015-1066","2015-08-10T00:00:00.000","19:24","8525","Male","White","2004-07-30T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","27733","Weapon display at Person","Other","NULL","Yes","40641","Black","Male","No","No injuries noted or visible","Yes","Unknown","Evading Arrest, DWLI, Warrant/Hold, Traffic Violation","4900 HORIZON Dr.","4305","734","730","SOUTH CENTRAL","D3",,,"4900 HORIZON Dr.
Dallas, TX 
(32.691622, -96.784379)"
"766","UF2015-0610","2015-05-29T00:00:00.000","17:00","10879","Male","White","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Service Call","26023","Held Suspect Down","Danger to self or others","NULL","Yes","39480","Asian","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","6452 Lakehurst Ave.","1059","652","650","NORTH CENTRAL","D13",,,"6452 Lakehurst Ave.
Dallas, TX 
(32.884242, -96.794281)"
"1052","UF2015-0865","2015-06-10T00:00:00.000","23:45","10724","Male","White","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Service Call","26309","Weapon display at Person","Weapon Display","NULL","Yes","39654","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Man/Del/Dangerous Drug, Other Misdemeanor Arrest","111 N Carroll Ave.","2045","116","110","CENTRAL","D2",,,"111 N Carroll Ave.
Dallas, TX 
(32.791799, -96.767817)"
"589","UF2015-0079","2015-01-25T00:00:00.000","23:34","10334","Male","Hispanic","2012-03-28T00:00:00.000","No","No injuries noted or visible","No","Arrest","23239, 23240","Joint Locks, Held Suspect Down","Arrest","NULL","Yes, Yes","37438","White","Male","No","No injuries noted or visible","Yes","None detected","Warrant/Hold","1699 STEVENS ST","1135","225","220","NORTHEAST","D9",,,"1699 STEVENS ST
Dallas, TX 
(32.834404, -96.687116)"
"2083","UF2015-1715","2015-12-12T00:00:00.000","20:31","8525","Male","White","2004-07-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","30626, 30627","Verbal Command, Weapon display at Person","Arrest","NULL","No, Yes","41796","Black","Male","No","No injuries noted or visible","Yes","Unknown","Other Felony Arrest, Evading Arrest","3600 BONNIE VIEW Rd.","4226","731","730","SOUTH CENTRAL","D4",,,"3600 BONNIE VIEW Rd.
Dallas, TX 
(32.715197, -96.776279)"
"515","UF2015-0016","2015-01-01T00:00:00.000","22:34","9581","Male","Black","2008-08-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","22724, 22725, 22726, 22727, 22728, 22729","BD - Grabbed, Take Down - Arm, Held Suspect Down, Verbal Command, Leg Restraint System, Handcuffing Take Down","Active Aggression","NULL","No, Yes, Yes, No, Yes, Yes","37102","White","Female","No","No injuries noted or visible","Yes","Alchohol","Assault/FV, Resisting Arrest","7122 SCHAFER St.","4404","623","620","NORTH CENTRAL","D12",,,"7122 SCHAFER St.
Dallas, TX 
(32.995913, -96.789033)"
"263","UF2015-0274","2015-02-21T00:00:00.000","19:09","7971","Male","White","2001-01-05T00:00:00.000","Yes","Bloody Nose","No","Arrest","30749, 30750","Taser Display at Person, Hand/Arm/Elbow Strike","Active Aggression","NULL","No, Yes","37852","White","Male","Yes","Abrasion/Scrape","Yes","Alchohol","Assault/Public Servant, Warrant/Hold","1010 1st Ave.","2098","115","110","CENTRAL","D7",,,"1010 1st Ave.
Dallas, TX 
(32.780838, -96.765078)"
"562","UF2015-0055","2015-01-17T00:00:00.000","2:20","9096","Male","White","2007-04-04T00:00:00.000","No","No injuries noted or visible","No","Arrest","22999, 23000, 23001","Verbal Command, BD - Grabbed, Held Suspect Down","Arrest","NULL","No, Yes, Yes","37295","Black","Female","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","9620 Harry Hines Blvd.","3066","521","520","NORTHWEST","D6",,,"9620 Harry Hines Blvd.
Dallas, TX 
(32.851027, -96.877852)"
"32","UF2015-0091","2015-01-20T00:00:00.000","6:50","10654","Male","White","2013-09-25T00:00:00.000","No","No injuries noted or visible","No","Service Call","23106, 23107","Take Down - Arm, Take Down - Head","Arrest","NULL","No, Yes","37336","Black","Male","Yes","Abrasion/Scrape","Yes","Mentally unstable","Crim Trespass/Bldg/Prop, Resisting Arrest","2911 E LEDBETTER Dr.","4308","733","730","SOUTH CENTRAL","D4",,,"2911 E LEDBETTER Dr.
Dallas, TX 
(32.694857, -96.771562)"
"2169","UF2015-1785","2015-11-07T00:00:00.000","18:24","10506","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","29815, 29818","Weapon display at Person, Verbal Command","Detention/Frisk","NULL","Yes, Yes","42123","Black","Male","No","No injuries noted or visible","No","None detected","No Arrest","4718 Colonial Ave.","2187","344","340","SOUTHEAST","D7",,,"4718 Colonial Ave.
Dallas, TX 
(32.748249, -96.76164)"
"1713","UF2015-1405","2015-09-26T00:00:00.000","1:40","10783","Female","Hispanic","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Service Call","29979","Weapon display at Person","Weapon Display","NULL","Yes",,"Hispanic","Male","No","No injuries noted or visible","Yes","None detected","No Arrest","300 N FRANKLIN St.","4129","442","440","SOUTHWEST","D1",,,"300 N FRANKLIN St.
Dallas, TX 
(32.746251, -96.858819)"
"323","UF2015-0317","2015-03-25T00:00:00.000","20:40","7068","Male","Hispanic","1994-07-05T00:00:00.000","No","No injuries noted or visible","No","Arrest","24479, 24480, 24481","Handcuffing Take Down, Take Down - Arm, Verbal Command","Active Aggression","NULL","No, Yes, No","38380","Black","Female","Yes","Abrasion/Scrape","Yes","Unknown","Prostitution, Resisting Arrest","8400 Park Ln.","1084","216","210","NORTHEAST","D13",,,"8400 Park Ln.
Dallas, TX 
(32.871144, -96.760248)"
"805","UF2015-0643","2015-06-12T00:00:00.000","9:45","9146","Male","White","2007-05-30T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","26331, 26332","Verbal Command, Joint Locks","Danger to self or others","NULL","No, Yes","39677","Black","Male","No","No injuries noted or visible","No","Unknown","No Arrest","3150 E Ledbetter Dr.","4310","732","730","SOUTH CENTRAL","D4",,,"3150 E Ledbetter Dr.
Dallas, TX 
(32.697693, -96.765606)"
"224","UF2015-0242","2015-03-19T00:00:00.000","8:11","10799","Male","Hispanic","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","24365","Leg Restraint System","Danger to self or others","NULL","Yes","38228","Black","Female","No","No injuries noted or visible","Yes","Unknown Drugs","APOWW","7700 TRINITY GATE DR.","4360","744","740","SOUTH CENTRAL","D8",,,"7700 TRINITY GATE DR.
Dallas, TX 
(32.654417, -96.860874)"
"1191","UF2015-0984","2015-08-19T00:00:00.000",,"8525","Male","White","2004-07-30T00:00:00.000","No","No injuries noted or visible","No","Arrest","27925, 27926, 27927, 27929, 27938","BD - Pushed, BD - Grabbed, Held Suspect Down, Joint Locks, Verbal Command","Active Aggression","NULL","Yes, Yes, Yes, Yes, No","19589","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Evading Arrest, Assault/FV","2023 Mouser St.","4174","715","710","SOUTH CENTRAL","D4",,,"2023 Mouser St.
Dallas, TX 
(32.738746, -96.792845)"
