"objectid_1","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","taag_name","dist_name","x","y","geolocation"
"516","UF2017-1313","44927","300 S SMITH ST","2017-09-05T00:00:00.000","7:30 PM","9591","Male","White","2008-09-03T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort","Detention/Frisk","NULL","Yes","300","Smith","S","St.","51367","Black","Male","false","No injuries noted or visible","true","Mentally unstable","Drug Possession - Misdemeanor, Warrant/Hold, Other Misdemeanor Arrest","4441","431","430","SOUTHWEST",,"D3","2455098.442340","6957105.858107",
"356","UF2017-1213","43900","2700 ELM ST","2017-07-23T00:00:00.000","2:00 AM","7525","Male","Hispanic","1997-06-04T00:00:00.000","false","No injuries noted or visible","false","Arrest","OC Spray","Assault to Other Person","NULL","Yes","2700","Elm","NULL","St.","0","Hispanic","Male","true","OC Spray Treatment","true","Alchohol","Public Intoxication","2066","153","150","CENTRAL","Monument Good Latimer*","D2","2495665.928165","6972628.310344","POINT (-96.784464 32.78448)"
"1645","UF2017-218","39197, 39199, 39200","1600 CHESTNUT ST","2017-01-08T00:00:00.000","7:58 PM","10568","Male","White","2013-06-19T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, BD - Pushed","Arrest","NULL","No, No, Yes","1600","Chestnut","NULL","St.","48111","Black","Male","true","Non-Visible Injury/Pain","true","Alchohol","Public Intoxication","2080","153","150","CENTRAL",,"D2","2497879.954557","6971387.763719","POINT (-96.777351 32.780825)"
"1389","UF2017-1895","46754","13900 N CENTRAL EXPY","2017-12-04T00:00:00.000","6:19 PM","10889","Male","Hispanic","2014-08-13T00:00:00.000","true","No injuries noted or visible","true","Call for Cover","Joint Locks","Active Aggression","NULL","Yes","13900","Central","N","Expwy.","52666","Black","Male","true","Taser Burn Marks","true","FD-Suspect Unarmed","APOWW","1023","251","250","NORTHEAST",,"D11","2505414.359352","7028145.192438","POINT (-96.749537 32.93652)"
"2134","UF2017-619","41022, 41023","9797 FOREST LN","2017-03-31T00:00:00.000","7:45 AM","6469","Male","White","1990-08-27T00:00:00.000","false","No injuries noted or visible","false","Service Call","Taser Display at Person, Verbal Command","Arrest","NULL","Yes, Yes","9797","Forest","NULL","Ln.","49168","Black","Male","true","Elevated Heart Rate","true","None detected","Evading Arrest, Warrant/Hold","9604","255","250","NORTHEAST","Forest Audelia*","D10","2515293.957128","7018502.752173","POINT (-96.718294 32.909542)"
"1006","UF2017-1649","45378, 45834","4111 MIDDLEFIELD RD","2017-09-30T00:00:00.000","NULL","7970","Male","Hispanic","2001-01-05T00:00:00.000","false","No injuries noted or visible","false","Other ( In Narrative)","Verbal Command, Hand Controlled Escort","Other","NULL","Yes, Yes","4111","Middlefield","NULL","Rd.","51797","Hispanic","Female","false","No injuries noted or visible","false","None detected","No Arrest","2230","355","350","SOUTHEAST",,"D8","2536782.979014","6926457.364591","POINT (-96.652658 32.655117)"
"1448","UF2017-1934","44694","437 W JEFFERSON BLVD","2017-08-27T00:00:00.000","5:10 PM","10937","Male","White","2014-12-03T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Active Aggression","NULL","No","437","JEFFERSON","W","NULL","51238","Black","Male","true","Abrasion/Scrape","true","FD-Suspect w/ Other Weapon","Assault/Public Servant, Criminal Mischief, Evading Arrest, Resisting Arrest, Assault","4541","413","410","SOUTHWEST","Jefferson Corridor*","D1","2482228.225117","6957422.358146","POINT (-96.828991 32.743197)"
"2564","UF2017-907","42910, 42911, 42912","14200 LASATER RD","2017-06-03T00:00:00.000","5:00 PM","10142","Male","White","2010-03-03T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Joint Locks","Arrest","NULL","No, Yes, Yes","14200","Lasater","NULL","Rd.","50145","Hispanic","Male","false","No injuries noted or visible","true","Unknown Drugs","Public Intoxication, Criminal Mischief, Drug Possession - Misdemeanor","6062","357","350","SOUTHEAST",,"D8","2562231.535027","6942501.187179","POINT (-96.569738 32.698511)"
"1573","UF2017-2022","46617, 46618, 46619, 46620, 46621, 46622","5331 E MOCKINGBIRD LN","2017-11-28T00:00:00.000","12:45 PM","9765","Male","White","2009-03-18T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","BD - Grabbed, BD - Pushed, Handcuffing Take Down, Held Suspect Down, Take Down - Body, Verbal Command","Arrest","NULL","Yes, Yes, Yes, Yes, Yes, No","5331","Mockingbird","E","Ln.","44585","Black","Female","false","Treated by DFD","true","None detected","Warrant/Hold, Theft, Resisting Arrest","1116","141","140","CENTRAL",,"D14","2497604.341572","6991681.048065","POINT (-96.776346 32.836642)"
"1699","UF2017-250","39551","7501 N STEMMONS FWY","2017-01-28T00:00:00.000","11:35 PM","9732","Male","Hispanic","2009-01-21T00:00:00.000","false","No injuries noted or visible","false","Arrest","Take Down - Arm","Active Aggression","NULL","Yes","7501","Stemmons","N","Frwy.","48383","Hispanic","Male","false","OC Spray Treatment","true","Alchohol","Public Intoxication","3077","512","510","NORTHWEST",,"D6","2469193.897760","6985267.933561","POINT (-96.870365 32.820551)"
"2409","UF2017-806","41482, 41483, 41484","500 S ERVAY ST","2017-04-16T00:00:00.000","5:35 PM","10698","Male","White","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Take Down - Group, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes","500","Ervay","S","St.","49408","White","Male","true","Injured prior to contact, Injury Not Related to Force","true","Alchohol and unknown drugs","Public Intoxication","2087","135","130","CENTRAL",,"D2","2492126.357773","6970215.906338","POINT (-96.796031 32.777431)"
"1640","UF2017-216","39154, 39155","3600 S POLK ST","2017-01-07T00:00:00.000","4:32 PM","10051","Male","Hispanic","2009-11-11T00:00:00.000","false","No injuries noted or visible","false","Traffic Stop","Verbal Command, Take Down - Head","Arrest","NULL","No, Yes","3600","Polk","S","St.","48088","Black","Male","false","No injuries noted or visible","true","Unknown","Traffic Violation, Evading Arrest, Warrant/Hold, DWLS","4263","453","450","SOUTHWEST","Hampton Ledbetter*","D4","2479122.026095","6941605.239919","POINT (-96.840002 32.699157)"
"2655","UF2017-968","43500","13350 DALLAS PKWY","2017-07-03T00:00:00.000","2:00 PM","8212","Male","White","2002-04-12T00:00:00.000","true","Abrasion/Scrape","false","Service Call","Hand Controlled Escort","Assault to Other Person","NULL","Yes","13350","Dallas","NULL","Pkwy.","50435","White","Male","true","Abrasion/Scrape","true","Mentally unstable","APOWW","6004","633","630","NORTH CENTRAL","SpringValley Preston*","D11","2483620.807716","7025530.537262","POINT (-96.820963 32.930161)"
"2346","UF2017-769","40128, 40129, 40130, 40131, 40132","407 S BECKLEY AVE","2017-02-28T00:00:00.000","2:10 AM","7875","Male","White","2000-03-17T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks, Take Down - Body, Held Suspect Down, Held Suspect Down","Detention/Frisk","NULL","No, No, Yes, Yes, Yes","407","Beckley","S","Ave.","37587","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Crim Trespass/Bldg/Prop","4133","413","410","SOUTHWEST","Jefferson Corridor*","D1","2484113.800255","6957126.348175","POINT (-96.82285 32.742316)"
"399","UF2017-1237","43913, 43914, 43915","3500 GASTON AVE","2017-07-24T00:00:00.000","6:20 AM","10880","Male","White","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Hand/Arm/Elbow Strike","Active Aggression","NULL","No, Yes, Yes","3500","Gaston","NULL","Ave.","50745","Black","Male","false","No injuries noted or visible","true","Unknown Drugs","Assault/Public Servant, Other Felony Arrest","2043","116","110","CENTRAL",,"D2","2496839.719575","6974932.803274","POINT (-96.78081 32.790567)"
"1221","UF2017-1775","46647","2700 WONDERVIEW WAY","2017-11-26T00:00:00.000","4:46 PM","10881","Male","Hispanic","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Arrest","Held Suspect Down","Arrest","NULL","Yes","2700","Wonderview","NULL","Way","52566","Black","Male","true","Taser Burn Marks","true","Unknown Drugs","Resisting Arrest, Unauthorize Use Vehicle, Warrant/Hold, Other Felony Arrest","4198","716","710","SOUTH CENTRAL",,"D4","2496509.219976","6950847.191532","POINT (-96.782935 32.724669)"
"950","UF2017-1614","45278, 45279, 45280","1800 ROUTH ST","2017-09-24T00:00:00.000","3:30 AM","10907","Male","Hispanic","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Group, Held Suspect Down","Active Aggression","NULL","No, No, Yes","1800","Routh","NULL","St.","51710","Hispanic","Female","false","No injuries noted or visible","true","Alchohol","Public Intoxication, Fail to ID, Resisting Search and Transport","2023","132","130","CENTRAL",,"D14","2492177.610128","6975128.967346","POINT (-96.795772 32.791461)"
"449","UF2017-1269","42668, 42669, 42670","2600 MAIN ST","2017-05-27T00:00:00.000","2:14 AM","11011","Male","White","2015-04-22T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","Taser, Verbal Command, Held Suspect Down","Danger to self or others","1","Limited, No, Yes","2600","Main","NULL","St.","50046","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Assault","2078","153","150","CENTRAL","Monument Good Latimer*","D2","2495135.848347","6972210.187158","POINT (-96.78614 32.783384)"
"2178","UF2017-646","41212","8500 SPRING VALLEY RD","2017-04-05T00:00:00.000","2:00 PM","9927","Male","White","2009-08-19T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Weapon display at Person","Weapon Display","NULL","Yes","8500","Spring Valley","NULL","Rd.","49253","Hispanic","Male","false","No injuries noted or visible","false","FD-Unknown if Armed","No Arrest","0","0","0",,,,"2503464.361888","7029325.815269","POINT (-96.756096 32.93994)"
"2072","UF2017-581","40694, 40695, 40696, 40697","1548 E WOODIN BLVD","2017-03-16T00:00:00.000","9:49 AM","9543","Male","Hispanic","2008-07-23T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Verbal Command, BD - Grabbed, Take Down - Arm, Held Suspect Down","Danger to self or others","NULL","No, No, Yes, Yes","1548","Woodin","E","Blvd.","48951","Black","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","4183","714","710","SOUTH CENTRAL",,"D4","2490799.810026","6950060.185512","POINT (-96.801418 32.722658)"
"1277","UF2017-1816","46543, 46544, 46757","1721 SMOKE TREE LN","2017-11-21T00:00:00.000","11:00 AM","8763","Male","Hispanic","2006-01-04T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Weapon display at Person, Held Suspect Down","Arrest","NULL","No, Yes, Yes","1721","Smoketree","NULL","Ln.","52549","White","Male","false","No injuries noted or visible","true","None detected","Theft","4406","356","350","SOUTHEAST",,"D8","2549798.537206","6938285.366612","POINT (-96.610628 32.687224)"
"524","UF2017-1319","45154","4425 TRAVIS ST","2017-09-14T00:00:00.000","8:30 AM","9102","Male","White","2007-05-02T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person","Assault to Other Person","NULL","Yes","4425","Travis","NULL","St.","51584","White","Male","false","No injuries noted or visible","true","Unknown","Sexual Assault","1158","125","120","CENTRAL","Fitzhugh Central*","D14","2493195.110073","6985847.668248","POINT (-96.791613 32.821173)"
"2163","UF2017-636","41100, 41101, 41102","13848 INDIAN WELLS RD","2017-04-02T00:00:00.000","10:11 PM","9298","Male","White","2007-11-14T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes","13848","Indian Wells","NULL","Rd.","49202","White","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","4436","357","350","SOUTHEAST",,"D8","2554934.670020","6935000.036817","POINT (-96.593368 32.677838)"
"2307","UF2017-744","42047, 42048, 42241","2847 ROYAL LN","2017-04-24T00:00:00.000","1:37 PM","9634","Male","White","2008-09-24T00:00:00.000","false","No injuries noted or visible","false","Service Call","Taser Display at Person, Taser, Verbal Command","Active Aggression","1","No, No, No","2847","Royal","NULL","Ln.","49707","Black","Male","false","No injuries noted or visible","true","None detected","Evading Arrest","3015","552","550","NORTHWEST","Forest Dennis*","D6","2465011.077590","7012476.995809","POINT (-96.881719 32.895223)"
"2298","UF2017-736","41642, 41643, 41644, 41645","2150 FARMERS RD","2017-04-23T00:00:00.000","5:15 AM","8920","Male","White","2006-09-20T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","Weapon display at Person, Verbal Command, Take Down - Arm, Joint Locks","Arrest","NULL","No, No, Yes, Yes","2150","Farmers","NULL","Rd.","49498","White","Male","true","Laceration/Cut","true","Unknown","Crim Trespass/Bldg/Prop, Criminal Mischief","2089","135","130","CENTRAL",,"D2","2494369.860107","6969948.424464",
"854","UF2017-1549","47000","2700 ELM ST","2017-10-01T00:00:00.000","2:45 AM","10773","Male","Hispanic","2014-03-12T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Assault to Other Person","NULL","Yes","2700","ELM","NULL","St.","51802","Black","Male","true","Injured prior to contact, Taser Burn Marks","true","Alchohol and unknown drugs","Public Intoxication, Assault","2066","153","150","CENTRAL","Monument Good Latimer*","D2","2495665.928165","6972628.310344","POINT (-96.784464 32.78448)"
"480","UF2017-1289","44065","410 W KIEST BLVD","2017-08-01T00:00:00.000","9:35 AM","8411","Male","American Ind","2003-08-15T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser","Active Aggression","1","Yes","410","Kiest","W","Blvd.","35040","Black","Male","true","Puncture","true","Unknown Drugs","Criminal Mischief","4264","723","720","SOUTH CENTRAL",,"D4","2482013.772439","6943498.462311","POINT (-96.830453 32.70501)"
"2533","UF2017-889","42886, 42888, 42889","6646 E LOVERS LN","2017-06-04T00:00:00.000","2:38 AM","11101","Male","Hispanic","2015-11-04T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Verbal Command, Held Suspect Down, Take Down - Group","Arrest","NULL","No, Yes, Yes","6646","Lovers","E","Ln.","50105","White","Male","true","Abrasion/Scrape","true","Alchohol and unknown drugs","Resisting Arrest, Public Intoxication, Fail to ID","1107","219","210","NORTHEAST",,"D9","2507096.749436","6998429.938308","POINT (-96.746436 32.854462)"
"1394","UF2017-1897","44757, 44758, 44759","102 E JEFFERSON BLVD","2017-08-28T00:00:00.000","4:52 PM","10705","Female","Hispanic","2013-11-06T00:00:00.000","true","Bruise","false","Arrest","BD - Grabbed, Held Suspect Down, BD - Grabbed","Active Aggression","NULL","No, Yes, Yes","102","Jeffereson","E","Blvd.","51252","White","Male","false","No injuries noted or visible","true","Mentally unstable","Assault/Public Servant, Take Weapon from PO","4134","413","410","SOUTHWEST","Jefferson Corridor*","D1","2484153.792234","6957531.464881","POINT (-96.822599 32.743587)"
"859","UF2017-1552","45862","2008 COMMERCE ST","2017-10-25T00:00:00.000","10:00 PM","10551","Male","White","2013-05-08T00:00:00.000","false","No injuries noted or visible","false","Arrest","Leg Restraint System","Arrest","NULL","Yes","2008","COMMERCE","NULL","St.","49389","White","Male","true","Abrasion/Scrape, Treated by DFD","true","Alchohol","Public Intoxication","2075","134","130","CENTRAL",,"D14","2492839.899354","6971312.763146","POINT (-96.793593 32.781079)"
"2087","UF2017-590","40747, 42405","3700 KENILWORTH ST","2017-03-20T00:00:00.000","10:40 AM","10320","Male","White","2012-03-28T00:00:00.000","false","No injuries noted or visible","false","Arrest","Weapon display at Person, Verbal Command","Arrest","NULL","No, No","3700","Kelinworth","NULL","St.","0","Black","Male","false","No injuries noted or visible","true","FD-Unknown if Armed","Burglary/Habitation, Evading Arrest","2148","312","310","SOUTHEAST","Hatcher Scyene*","D7","2508083.775901","6965476.023399","POINT (-96.74448 32.764318)"
"1880","UF2017-405","40732, 40733, 40734","2600 ROBERT B CULLUM BLVD","2017-03-13T00:00:00.000","1:00 AM","11003","Female","White","2015-03-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, Verbal Command, BD - Grabbed","Danger to self or others","NULL","Yes, No, Yes","2600","Robert B Cullum","NULL","Blvd.","48895","Black","Female","false","No injuries noted or visible","true","Alchohol","Other Felony Arrest, Public Intoxication","2138","346","340","SOUTHEAST","Hatcher Scyene*","D7","2505316.699528","6966649.026251","POINT (-96.752612 32.767144)"
