"method","city","parameter","county_code","aqi","cbsa","latitude","observation_percent","state","units_of_measure","date_local","parameter_code","arithmetic_mean","cbsa_code","datum","observation_count","method_code","longitude","county","poc","site_number","event_type","first_max_hour","state_code","site_address","pollutant_standard","sample_duration","first_max_value","date_of_last_change","validity_indicator","local_site_name","location"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","18.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-11","44201","0.014417","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.019","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","18.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-11","44201","0.014417","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.019","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-11","44201","0.015042","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","14.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.022","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","58.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-10","44201","0.033765","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.057","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","58.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-10","44201","0.028375","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.057","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","58.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-10","44201","0.028375","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.057","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-10","44201","0.028783","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","15.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.067","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","105.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-09","44201","0.043529","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.072","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","105.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-09","44201","0.036625","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.072","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","105.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-09","44201","0.036625","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.072","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-09","44201","0.037125","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.086","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","67.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-08","44201","0.037824","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.06","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","67.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-08","44201","0.031167","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.06","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","67.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-08","44201","0.031167","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.06","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-08","44201","0.031957","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","16.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.084","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","42.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-07","44201","0.028353","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","42.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-07","44201","0.024333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","42.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-07","44201","0.024333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.045","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-07","44201","0.024542","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","14.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.049","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","41.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-06","44201","0.028882","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.044","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","41.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-06","44201","0.02425","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.044","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","41.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-06","44201","0.02425","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.044","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-06","44201","0.025391","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","15.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.049","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","41.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-05","44201","0.025471","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.044","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","41.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-05","44201","0.021333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.044","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","41.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-05","44201","0.021333","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.044","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-05","44201","0.021833","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","17.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.058","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-04","44201","0.020471","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-04","44201","0.016167","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-04","44201","0.016167","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-04","44201","0.01687","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","17.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.04","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","14.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-03","44201","0.008529","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.015","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","14.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-03","44201","0.00825","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.015","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","14.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-03","44201","0.00825","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","10.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.015","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-03","44201","0.01","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","17.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.019","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","12.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-02","44201","0.010471","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","8.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.013","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","12.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-02","44201","0.010083","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","8.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.013","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","12.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-02","44201","0.010083","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","8.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.013","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","96.0","Washington","Parts per million","2018-08-02","44201","0.010304","42660","WGS84","23.0","087","-121.77278","King","1.0","0017","None","11.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.015","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-01","44201","0.020412","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-01","44201","0.017292","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-01","44201","0.017292","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-08-01","44201","0.017042","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","17.0","53","42404 SE NORTH BEND WAY","Ozone 1-hour 1979","1 HOUR","0.042","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","44.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-07-31","44201","0.028882","42660","WGS84","17.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.048","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","44.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-07-31","44201","0.025542","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.048","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","North Bend (Northbend)","Ozone","033","44.0","Seattle-Tacoma-Bellevue, WA","47.49022","100.0","Washington","Parts per million","2018-07-31","44201","0.025542","42660","WGS84","24.0","087","-121.77278","King","1.0","0017","None","12.0","53","42404 SE NORTH BEND WAY","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.048","2019-04-16","Y","NORTH BEND - NORTH BEND WAY","POINT (-121.77278 47.49022)"
