"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-149973","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2485085","LOST","Patricia Van","Dog","Male","Dachshund - Long-Haired","Black","2022-08-21T00:00:00.000","Date Lost","SE  355TH STREET & SE 307 TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2485085","Image Copyright HLP Inc. 2022","Description: Mostly black with brown. Elderly<p/>Age: Over 1 year<p/>Location Lost: SE 355th Street & SE 307 th , Enumclaw WA  98022<p/>Lost Date: 2022-08-21<p/>"
"K22-150844","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495264","LOST","Sally","Cat","Female","Domestic Shorthair","Brown","2022-09-08T00:00:00.000","Date Lost","WINDERMERE  RD AND NE 61ST ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495264","Image Copyright HLP Inc. 2022","Description: Sally is a brown, caramel, black and white domestic short hair female cat. She is about 6 years old and wears a purple collar with a bell. Her back two paws are white and she has white on her chest. Her eyes are light green.<p/>Age: Over 1 year<p/>Location Lost: Windermere RD and NE 61st St, Seattle WA  98115<p/>Lost Date: 2022-09-08<p/>"
"K22-149756","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482350","LOST","Sailor","Cat","Female","American Shorthair","Unknown","2022-08-13T00:00:00.000","Date Lost","FREMONT  AVE N & N 66TH ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482350","Image Copyright HLP Inc. 2022","Description: Small calico cat with patches of white on chest and belly, pretty friendly, meows a lot. Last wearing a pink reflective collar with bell. May have microchip from previous owner.<p/>Age: Over 1 year<p/>Location Lost: Fremont Ave N & N 66th St, Seattle WA  98103<p/>Lost Date: 2022-08-13<p/>"
"K22-149867","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483458","LOST","Missy","Dog","Female","Chihuahua - Smooth Coated","White","2022-08-07T00:00:00.000","Date Lost","44TH  & AURORA",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483458","Image Copyright HLP Inc. 2022","Description: White/cream & tan short haired chihuahua <p/>Age: Over 1 year<p/>Location Lost: 44th & aurora, Seattle WA  98103<p/>Lost Date: 2022-08-07<p/>"
"K22-150471","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2489051","LOST","Golly Gee Wi","Cat","Male","Domestic Longhair","Unknown","2022-08-29T00:00:00.000","Date Lost","100 block of  AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2489051","Image Copyright HLP Inc. 2022","Description: He has a broken right front leg that he just had surgery on so his leg is shaved. Grey in color<p/>Age: Over 1 year<p/>Location Lost: 100ty Ave SE, Mercer Island WA  98040<p/>Lost Date: 2022-08-29<p/>"
"K22-149300","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477923","LOST","Beru","Cat","Female","Domestic Shorthair","Unknown","2022-07-31T00:00:00.000","Date Lost","HOLLYHILLS  DR NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477923","Image Copyright HLP Inc. 2022","Description: Beru has a black coat with orange:brown streaks. She’s very shy around people she doesn’t know<p/>Age: Over 1 year<p/>Location Lost: hollyhills Dr NE, Bothell WA  98011<p/>Lost Date: 2022-07-31<p/>"
"K22-150449","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488845","LOST","Henry","Cat","Male","Domestic Shorthair","Unknown","2022-08-27T00:00:00.000","Date Lost","NE  124TH & 100TH KIRKLAND",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488845","Image Copyright HLP Inc. 2022","Description: Young male orange and gold tabby with very distinct markings, kinked tail<p/>Age: Over 1 year<p/>Location Lost: NE 124th & 100th Kirkland, Kirkland WA  98034<p/>Lost Date: 2022-08-27<p/>"
"K22-150808","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494758","LOST","Echo","Cat","Male","Maine Coon","Unknown","2022-08-14T00:00:00.000","Date Lost","NE  165TH STREET & BOTHELL WAY",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494758","Image Copyright HLP Inc. 2022","Description: Echo is neutered and microchipped. Growing 1 year old maine coon - brown, white and gray. Softest fur ever.<p/>Age: Over 1 year<p/>Location Lost: NE 165th Street & Bothell Way, Seattle WA  98155<p/>Lost Date: 2022-08-14<p/>"
"K22-149221","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2477164","LOST","Jerry","Dog","Male","Siberian Husky","Black","2022-08-03T00:00:00.000","Date Lost","THEODORE, THEODORE","CARTWRIGHT 2347 N 179",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2477164","Image Copyright HLP Inc. 2022","Description: Large all black dog with a blue collar<p/>Age: Over 1 year<p/>Location Lost: Theodore, Cartwright, 2347 N 179th St, Seattle WA  98133<p/>Lost Date: 2022-08-03<p/>"
"K22-149783","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482576","LOST","Ashy","Dog","Female","Australian Cattle Dog","Unknown","2022-08-15T00:00:00.000","Date Lost","BROADWAY  AND PINE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482576","Image Copyright HLP Inc. 2022","Description: Black and grey cattle dog. Female about the size of a chihuahua. Her name is ashy. She ran out of the shop on broadway and kept running down pine. No collar<p/>Age: Over 1 year<p/>Location Lost: Broadway and pine, Seattle WA  98102<p/>Lost Date: 2022-08-15<p/>"
"K22-149539","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480013","LOST","Ivy Perkins","Cat","Female","Domestic Longhair","Black","2022-08-08T00:00:00.000","Date Lost","SE  271ST STREET AND 218TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480013","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: SE 271st Street and 218th Ave SE, Maple Valley WA  98038<p/>Lost Date: 2022-08-08<p/>"
"K22-150782","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494586","LOST","Loki","Dog","Male","Australian Shepherd","Black","2022-09-09T00:00:00.000","Date Lost","200 block of  SW 115TH ST","SEATTLE","WA","98146","KING COUNTY",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494586","Image Copyright HLP Inc. 2022","Description: My dog is Loki. He is all black with blue eyes. He is a shepherd husky mix roughly 60 lbs.<p/>Age: Over 1 year<p/>Location Lost: 241 SW 115TH ST, Seattle WA  98146<p/>Lost Date: 2022-09-09<p/>"
"K22-149644","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2480907","LOST","Atlas","Cat","Male","Siamese","White","2022-08-11T00:00:00.000","Date Lost","SE  265TH ST AND189TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2480907","Image Copyright HLP Inc. 2022","Description: Mostly white body with seal point markings. His face looks like a ragdoll but he has short hair. He has white tips on his ears and tail.Not wearing his collar.<p/>Age: Under 1 year<p/>Location Lost: Se 265th st and189th ave se, Kent WA  98042<p/>Lost Date: 2022-08-11<p/>"
"K22-149708","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481877","LOST","Sophie","Dog","Male","Dachshund","Black","2022-08-08T00:00:00.000","Date Lost","21600 block of  DES MEMORIAL DR & 116TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481877","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: 21610 Des memorial Dr & 116th street, Seattle WA  98168<p/>Lost Date: 2022-08-08<p/>"
"K22-149939","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2484650","LOST","Wall-E","Cat","Female","Snowshoe","Unknown","2022-08-18T00:00:00.000","Date Lost","AUBURN  WAY SOUTH AND REDWOOD CT",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2484650","Image Copyright HLP Inc. 2022","Description: Shy/skittish indoor only cat but is VERY food motivated Blue eyes, white smudge between her eyes, black nose with a pink/white patch right beneath it, white chest and feet<p/>Age: Over 1 year<p/>Location Lost: Auburn way south and redwood ct, Auburn WA  98092<p/>Lost Date: 2022-08-18<p/>"
"K22-150862","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495552","LOST","Nym","Cat","Female","Domestic Shorthair","Unknown","2022-08-01T00:00:00.000","Date Lost","98TH  AND ROOSEVELT",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495552","Image Copyright HLP Inc. 2022","Description: Grey, short hair, all claws intact, collar missing, 8-9 pounds before going missing, 1/3 of left ear cut off, 10-11 years old. <p/>Age: Over 1 year<p/>Location Lost: 98th and Roosevelt, Seattle WA  98115<p/>Lost Date: 2022-08-01<p/>"
"K22-150812","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494893","LOST","Grizzly","Dog","Male","Australian Cattle Dog","Unknown","2022-09-09T00:00:00.000","Date Lost","32200 block of  190TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494893","Image Copyright HLP Inc. 2022","Description: Red heeler, missing tip on right ear, reverse Bentley marking on head, red patch around right eye, does not have a docked tail.<p/>Age: Over 1 year<p/>Location Lost: 32215 190TH AVE SE, Auburn WA  98092<p/>Lost Date: 2022-09-09<p/>"
"K22-149789","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482713","LOST","Sweetie P","Dog","Female","Chihuahua - Long Haired","Black","2022-08-10T00:00:00.000","Date Lost","N  115TH STREET & AURORA AVENUE N","SEATTLE","WA","98133","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482713","Image Copyright HLP Inc. 2022","Description: She is very small, only 3lbs and she has a very small white spot on her chest and two small white spots on both of her back paws on her toes she is not spayed<p/>Age: Under 1 year<p/>Location Lost: 115th and Aurora Seattle wa , Seattle WA  98102<p/>Lost Date: 2022-08-10<p/>"
"K22-150058","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486185","LOST","Finley","Cat","Female","Domestic Mediumhair","White","2022-08-23T00:00:00.000","Date Lost","2100 block of  SHY BEAR WAY NW",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486185","Image Copyright HLP Inc. 2022","Description: Finley is all white with black spots kind of like a cow. She has a big one that kind of looks like a heart on the top left (connected to another spot in the right side). Her tail is all black. She has yellow eyes.<p/>Age: Over 1 year<p/>Location Lost: 2112 SHY BEAR WAY NW, Issaquah WA  98027<p/>Lost Date: 2022-08-23<p/>"
"K22-150742","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494231","LOST","Janks","Cat","Male","Bombay","Black","2022-09-04T00:00:00.000","Date Lost","178TH  PLACE NE AND POWERLINE TRAIL",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494231","Image Copyright HLP Inc. 2022","Description: 9year old male black cat with a spot of white on his chest. <p/>Age: Over 1 year<p/>Location Lost: 178th place NE and Powerline Trail , Redmond WA  98052<p/>Lost Date: 2022-09-04<p/>"
"K22-150713","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2493935","LOST","Tami","Cat","Male","Domestic Mediumhair","White","2022-08-16T00:00:00.000","Date Lost","17100 block of  16TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2493935","Image Copyright HLP Inc. 2022","Description: Male neutered and microchipped cat ~2 years old.<p/>Medium-haired, white and black, small size (10lb).<p/>He is shy and may not come to your hands.<p/>He can get scared and hide somewhere.<p/><p/>He has a family and home.<p/>He is very much missed and loved!<p/><p/>Please let us know if you saw him or picked him up.<p/>Age: Over 1 year<p/>Location Lost: 17116 16TH AVE SE, Bothell WA  98012<p/>Lost Date: 2022-08-16<p/>"
"K22-150835","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495181","LOST","Echo","Cat","Unknown","Maine Coon","Unknown","2022-08-14T00:00:00.000","Date Lost","NE  165TH ST & BOTHELL WAY NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495181","Image Copyright HLP Inc. 2022","Description: Echo was with a friend and was Lost near the Burke Gilman trail. There are also a lot of landscapes in the area sohe could have either hopped in a much trailer or taken to the trails, thus the broad search.  (This is my second post for him because the photo didn't upload the first time). <p/>Age: Unknown<p/>Location Lost: NE 165th St & Bothell Way NE, Seattle WA  98155<p/>Lost Date: 2022-08-14<p/>"
"K22-150420","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488579","LOST","Helga","Dog","Female","Rottweiler","Black","2022-08-29T00:00:00.000","Date Lost","17500 block of  462ND AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488579","Image Copyright HLP Inc. 2022","Description: She is an intact 8 yr old Rottweiler. Has a lump on the top of her neck about nickel sized you can feel under the skin<p/>Age: Over 1 year<p/>Location Lost: 17505 462nd Ave SE, North Bend WA  98045<p/>Lost Date: 2022-08-29<p/>"
"K22-150135","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486853","LOST","Gabriel","Cat","Male","Scottish Fold","White","2022-08-14T00:00:00.000","Date Lost","18900 block of  23RD AVE CT E",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486853","Image Copyright HLP Inc. 2022","Description: Gabriel is a white male, Scottish Straign, 1.5 year old, not fixed, indoor cat, goes by name Baby G. Gabriel is on medication, and without it his life is at risk, so it is imperative to find him and return him to us. We offer significant reward for him and are deeply heartbroken without him, our lives have stopped, and every moment is a suffering without our beloved boy. Please, if you have him or seen him call 209-217-6742. He has gone missing from his home, 18908 23rd Ave CT E, Autum Glenn Neighborhood. Please, help us to find our sweet child, we cannot live without him!<p/>Age: Over 1 year<p/>Location Lost: 18908 23rd Ave CT E, Tacoma WA  98445<p/>Lost Date: 2022-08-14<p/>"
"K22-150833","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495122","LOST","Matilda","Cat","Female","Siamese","Unknown","2022-09-04T00:00:00.000","Date Lost","200 block of  ST SW AND 75 AVE W",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495122","Image Copyright HLP Inc. 2022","Description: Matilda is around 10 years old and around 7,5 pounds. She's very gentle, looks like siamese but with longer (medium) fur. Has black face, legs and tail, rest of the body is tan/sand color, has blue eyes. Fur on her belly is slightly curly.<p/>Age: Over 1 year<p/>Location Lost: 202 St SW and 75 Ave W, Lynnwood WA  98036<p/>Lost Date: 2022-09-04<p/>"
"K22-150615","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2491868","LOST","Migos","Cat","Male","Maine Coon","Unknown","2022-08-31T00:00:00.000","Date Lost","136TH  AND 4TH AVE SOUTH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2491868","Image Copyright HLP Inc. 2022","Description: Migos is a very large sized Maine coon mix. He is Grey with white/black streaks. <p/>Age: Over 1 year<p/>Location Lost: 136th and 4th ave south , Seattle WA  98168<p/>Lost Date: 2022-08-31<p/>"
