"name","type","website","location","city","hours","comments","how_to_help_this_business","dine_in","outdoor_dining","outdoor_recreation","outdoor_retail","outdoor_services","gift_cards","delivery","take_out","order_online","noconosh","doordash","grubhub","postmates","bottles","cans","crowlers","growlers","product_options","availability","meta_row_index","meta_row_id","gps_location"
"Smart Document Management","Business & Professional",,"1133 Riverside Ave","Fort Collins",,"Contact us at 970-631-8178. Your local document shredding service. QuarnCleaning? We need your office paper! Call to schedule a pick up today at home or business! We have waived the pick up fee and it is only $9 per container. Set it outside and after we have safely serviced your request, call the office to pay over the phone.Call to schedule a pick up today! Smart Shred recycles our shredded paper. Our paper mills are asking for more paper due to the excessive tissue demands. Let us know if you can help! Call to schedule a pick up today! Currently open Monday - Thursday 8am-5pm and Friday 8am-4:30pm. All shredding done at our secure location Smart Document Management offers the following: Bring your old documents and watch them get shredded. Pick-up service: We pick up your documents for shredding. Document storage.  It is secure and insured. On-demand retrieval and delivery for your stored documents. We can scan your documents and send them via secure email",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","374","f628c3bbeec0bad3bdf8f6884f871ce8e90ded43","POINT (-105.056396 40.577063)"
"Palmer Flowers","Retail",,,"Fort Collins",,"Contact us at 970-226-0200. Our showrooms are open for the public to come in and safely shop for fresh flowers, plants gifts and decor. We also have full delivery and curbside pickup services.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","306","30c3b68517c8988da102c08f3529b64a92ddbee9","POINT (-105.082459 40.588972)"
"Jax Outdoor Gear",,,"1200 North College","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"210","2aa45299fe768b5c8710771d90180f97072b0c85","POINT (-105.076547 40.602243)"
"Proffit Coach","Business & Professional","http://proffit-coach.constantcontactsites.com/","Starflower Drive","Fort Collins","n/a",,"Refer me to small business who needs marketing help",,,,,,,,,,,,,,,,,,,,"327","3e202a3a7986c5b9217c7ae0e89968d94ee5df03",
"Dementia-Friendly Communities of Northern Colorado","Family, Community, and Non-Profit",,"8403 Castaway Dr","Windsor",,"Contact us at 970-213-4548. We are offering remote activities! View details at https://dementiafriendlycommunitiesnoco.org/living-with-dementia/programs-activities/",,,,,,,,,,,,,,,,,,,,,"107","b9c1664c76cfd80c50d52fe13a18ed26d625e572","POINT (-104.981252 40.466025)"
"Liquor Kabinet","Retail",,"3035 West Prospect Road","Fort Collins","10am-10pm Sun-Th & open till 11pm Fri/Sat",,"Call ahead for delivery or pickup, same-day or schedule for later.",,,,,,,"true",,,,,,,,,,,,"Delivery","239","488eba910d1b51b4806ce0787e173313161ebd49","POINT (-105.133144 40.567759)"
"LoCo Think Tank","Business & Professional",,"400 N College Ave, Ste 400C2","Fort Collins",,"Contact us at 970-698-6977. Offering sessions for business owners looking to dive into key challenges and receive collaborative solutions during the virus outbreak. 970-698-6977.  More Here.",,,,,,,,,,,,,,,,,,,,,"242","8e0fce97b5ea7a5e11b04f2b4be336899abf4c60","POINT (-105.076688 40.59254)"
"Action Signs","Business & Professional",,"1413 Webster Ave","Fort Collins",,"Contact us at 970-223-2124. An essential business and they are open to serve the community. Hours are 8 am to 5 pm",,,,,,,,,,,,,,,,,,,,,"4","d5d612eb449e872c1cd2622ab1626ab55a2d213f","POINT (-105.050879 40.587904)"
"Old Town Athletic Club",,,"351 Linden St","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"295","e1e19fe827be70999dd68c52abe2b3e9def76f3e","POINT (-105.073612 40.589529)"
"Encompass","Business & Professional",,"1236 E Elizabeth St, Ste 2","Fort Collins",,"Contact us at 970-215-4458. Can help establish best practices, HIPAA compliance, general IT security, and workflow processes. Contact Joseph Harmon at 970-215-4458  or jharmon@encompasshds.com",,,,,,,,,,,,,,,,,,,,,"126","75faf54721cf1e49bab7dbbd64b6d7917dc5ef10","POINT (-105.053904 40.574211)"
"Facette Medical Spa and Hair Experience","Health & Wellness","https://www.facettemedicalspa.com/","1100 Haxton Dr, Unit 100, 6","Longmont","phone order only","https://www.facebook.com/facettemedspa/","Purchase online, or prepay for services.",,,"true",,,"true","true",,,,,,,,,,,"Gift Cards","Delivery, Outdoor Recreation","136","e9bcd7db8f9eb1219423c21148f8612afed97cfe",
"Recycled Cycles","Retail","http://www.recycled-cycles.com/","4031 South Mason","Fort Collins","Mon-Sat 9-6 Sun 10-5",,"We would love to work with some other businesses on a COOP promotion for both businesses.  Small businesses sharing each others social media and posts would be great!",,,,"true",,"true","true",,,,,,,,,,,"Gift Cards","Delivery, Outdoor Retail","342","d0057f2c9cbde83f0468a6e1528cc78de5d7d3d2","POINT (-105.079494 40.531142)"
"Mishawaka Restaurant","Restaurant/Bar","http://www.themishawaka.com","13714 POUDRE CANYON HIGHWAY","Bellvue","10am-8pm","Curbside - 970-482-4420 to call ahead",,,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","268","0a4724153ef8e4d00102efc09f0288bf9a332abb","POINT (-105.366028 40.687219)"
"Santa Fe Craftsman",,,"118 North College Avenue","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"359","71e456a0a2da4ef9cc16948083f799ac64c173f9","POINT (-105.076918 40.587415)"
"Colorado In Motion","Health & Wellness",,,"Fort Collins",,"Contact us at 970-221-1201. If you are suffering from pain, we can help. Your visit can be in person or from the comfort of your home with telehealth.",,,,,,,,,,,,,,,,,,,,,"79","21969baa3f70542d8b286b10b5f9a82f397c783f","POINT (-105.082459 40.588972)"
"Independent Audiology","Health & Wellness",,,"Fort Collins",,"Contact us at (970) 817-1965 or (970) 817-2300. We have re-opened both office locations in Wellington and Fort Collins. Everyone MUST call for an appointment, wear a mask, and understand the pre-screening protocol prior to their appointment due to COVID-19.  Tele-audiology and RemoteCare fitting and programming of Oticon Opn hearing aids now also available also.  Please call (970) 817-1965 or (970) 817-2300 to schedule your appointment.  ""We hear with our ears.  We ""Listen"" with our brain.""",,,,,,,,,,,,,,,,,,,,,"195","a021eee1cadfd3747422011ce6414a8c7fe97e11","POINT (-105.082459 40.588972)"
"Tornado Roofing & Gutters","Business & Professional",,"1521 47th Ave","Greeley",,"Contact us at 970-581-1453. Open for business and our hours are the same -Monday-Friday; 8 a.m.-6 p.m. We have hand sanitizer in each truck as always and we are taking extra precautions as to the number of employees on the roof.",,,,,,,,,,,,,,,,,,,,,"438","e0a71cc7862e377ae5829e8df1591a52ad0eb8ff","POINT (-104.756304 40.412255)"
"Williamson and Co. P.C.","Business & Professional",,"125 S Howes St, 7th Floor","Fort Collins",,"Contact us at 970-482-2272. Continues to provide comprehensive tax accounting services including tax preparation, SBA loan application assistance, tax planning, and more. As your trusted financial advisor, we're determined to deliver the powerful accounting strategies you need to keep your real estate business moving forward. Call our Fort Collins, CO CPA firm now at 970-482-2272 or request a free consultation online.",,,,,,,,"true",,"true",,,,,,,,,,"Delivery, Order Online","475","440f558806020aeb364aec5b90feb1011c623a04","POINT (-105.080672 40.586033)"
"Thai Pepper","Restaurant/Bar","http://www.thaipepperfc.com","109 E Laurel St","Fort Collins","Mon-Sat 11am - 9pm Sun 12pm-9pm","(970) 221-3260",,,,,,,"true","true","true",,,,"true",,,,,,"Gift Cards","Delivery, GrubHub, Take-Out","401","a5ef1fd36160e29594a9cf1f17b3b746df5320bd","POINT (-105.076589 40.578083)"
"CrossCountry Mortgage","Financial",,"2108 Milestone Dr, Ste 200","Fort Collins",,"Contact us at 970-632-2972. Considered an essential business and is still fully operating under social distancing guidelines. For more information or to reach out to a Loan Officer please click here.",,,,,,,,,,,,,,,,,,,,,"94","f6a830b0f1dc43557158cbae612556835db30dd9","POINT (-105.03867 40.525044)"
"Nick's Italian","Restaurant/Bar","http://www.nicksfc.com/","1100 S. College Ave.","Fort Collins","Tuesday- Thursday: 4:30-8:00  Friday & Saturday: 4:30-9:00  Closed Sunday & Monday","Contact us at 970-631-8301. In house dining, Tues - Thurs 4:30 to 8pm, Fri & Sat 4:30 to 9pm, Closed Sun & Mon. Make reservations through Resy. Order online at nicksfc.com or through NocoNosh delivery. We appreciate you more than you know. Thanks for the support as we come out of our shell.","How to help this business:",,"true",,,,,"true",,"true",,,,,,,,,,"Delivery, Order Online, Outdoor Dining","284","197cd9567d3a5c2db2fdf719e98f460cbc136b84","POINT (-105.07696 40.572855)"
"The Fox & The Crow Cheese Shop and Bistro","Restaurant/Bar","https://www.thefoxandthecrow.net/","2601 S. Lemay Ave Unit 9","Fort Collins","Tues-Sat 11am-7pm","Contact us at 970-999-2229. Open for patio dining & easy retail. At this time we are no longer offering in-house dining. If the weather is nice, however, we will welcome you to the patio. There is no service on the patio but you are always welcome to eat your takeout there! You can order a number of our items online and set a pick up date and time, its a time saver and you can pick it up curbside! Sunday & Monday CLOSED, Tues.,Wed. & Thurs. 11a-6p, Friday & Saturday 11a-7p",,,,,,,"true",,"true","true","true",,,,,,,,"Gift Cards","NoCoNosh, Order Online, Take-Out","416","5d26d79f8f69ad973069de3ab4450946399b6af5","POINT (-105.057988 40.55071)"
"RC Events","Business & Professional",,"1588 Riverside Ave","Fort Collins",,"Contact us at 303-527-2905 or 970-224-4774. We are now physically here for you in both Showrooms and we have taken all necessary steps to make this a safe re-opening for our clients and our staff. We are fully equipped to continue remote conferencing via phone, email and video as we are certain this will remain a permanent need. Both showrooms will be open Monday-Friday from 9 am-4 pm. Call to make an appointment.",,,,,,,,,,,,,,,,,,,,,"333","da113b4134c077f6acbdb8bf3af0d55bfa10517a","POINT (-105.045638 40.571503)"
"The Welsh Rabbit","Restaurant/Bar","http://www.thewelshrabbit.com/contact","200 Walnut St B","Fort Collins","Monday - Thursday: 12pm - 9pm  Friday: 12pm - 10pm  Saturday: 11am - 10pm",,"How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","428","55bfadaf21ad8257660dc6d647d2770da93509e4","POINT (-105.07649 40.588847)"
"Wadoo Home and Gifts","Retail","http://www.wadoogifts.com","200 S College Ave Unit 150","Fort Collins","10 to 6 daily; 11 to 5 Sunday",,"Try our Contactless Window Shopping for completely safe shopping! Order anything for curbside delivery with payment over the phone or on our front-porch, outside pay terminal. Find us online at wadoogifts.com!   We also offer curbside delivery of anything ordered over the phone on in an email, inside store shopping, and online ordering on Fort Collins Marketplace.",,,,"true",,"true",,,"true",,,,,,,,,"Gift Cards","Order Online, Outdoor Retail","460","023bbc2c335bbe3236040273bf8f2e775d2e2c76","POINT (-105.076925 40.585401)"
"Everyday Joe's","Restaurant/Bar","http://www.everydayjoes.org/home","144 S Mason","Fort Collins","M-Th 7AM-7PM | Fr 7AM-6PM | Sat 8AM-5PM | Sun CLOSED",,"How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","131","dce3e5bd2c755ed44c65ca9b79404c4ecd21eb71","POINT (-105.078859 40.586014)"
"C&C Liqour","Liquor Store","https://candcliquorfortcollins.com/","1501 W Elizabeth St.","Fort Collins","9am-11:59pm","Own android/ios app, free delivery with code WINTER",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","47","471ed62b028865097da4570ade32b069d950faa6","POINT (-105.103324 40.574604)"
"Anytime Fitness",,,"814 West Drake Road","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"15","d1befa030a93c364488960e9ad8e5260df0d6d82","POINT (-105.091809 40.552759)"
"Garbanzo Mediterranean Fresh","Restaurant/Bar","http://www.eatgarbanzo.com","100 W Troutman Pkwy STE 120","Fort Collins","11am-8pm",,"How to help this business:",,"true",,,,"true","true","true","true",,,"true","true",,,,,"Gift Cards","Delivery, GrubHub, Order Online, Outdoor Dining, Postmates, Take-Out","163","aa91fdac5cd2b021d69d4d34916d699ea79e2786","POINT (-105.0776 40.528658)"
"Innovative Openings","Retail","http://innovativeopenings.com","Multiple Loations","Fort Collins","Mon-Fri: 9-5:00pm. Online, Telephone, and virtual appointments only","https://www.innovativeopenings.com/covid-19-response/","https://www.facebook.com/innovativeopenings/",,,,,,,"true",,"true",,,,,,,,,,"Delivery, Order Online","200","81e2324ff284b39d68eeefd0f619d475f7bc58c0",
"Chipotle","Restaurant/Bar","https://www.chipotle.com/","2120 E Harmony Rd","Fort Collins",,,,,,,,,,"true",,,,"true",,"true",,,,,,"Delivery, DoorDash, Postmates","68","194f3fd2900dbc340f7fedb44dd8cee7834846c0","POINT (-105.036929 40.523376)"
"Charco Broiler","Restaurant/Bar",,"1716 E. Mulberry Street","Fort Collins",,"Contact us at 970-482-1472. We're OPEN for DINE-IN, take-out, delivery, and patio seating (if its nice out). :New Hours: Monday - Closed Tuesday - 11am to 8pm Wednesday  - 11am to 8pm Thursday - 11am to 8pm Friday - 11am to 9pm Saturday  - 8:30am to 9pm Sunday - 8:30am to 8pm",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","62","0bf9d3d1684b877aee7d7b1ec28fb2a07db6d77e","POINT (-105.045943 40.581273)"
"Harmony Smiles Dentistry","Health & Wellness",,"356 E Harmony Rd, Ste 6A","Fort Collins",,"Contact us at 970-672-4911. During these uncertain times, we urge you to take care of yourself, which also includes seeing your healthcare providers. Our clinicians and team members remain here to assist you with your dental needs and are available to answer any questions you might have. Additional measures to further protect our patients and team members: Pre-Screening: We will communicate with you before your appointment to ask some screening questions. We will ask those same questions upon arrival for your appointment in addition to recording your temperature. If you have a cough, temperature or other symptoms consistent with COVID-19, we will kindly reschedule your appointment. Direct-To-Room: Before your appointment, you have the option to stay in your car instead of the waiting room until we are ready to seat you in your personal operatory. Simply call us upon arrival and we will let you know when we are ready for you. Protect Yourself: We encourage you to utilize our hand sanitizer, wear a mask and continue social distancing for the near term. Mouth Rinse: We could ask you to pre-rinse with peroxide which has anti-fungal, anti-bacterial and anti-viral properties. Team Member Screening: We are also screening our team members twice daily to ensure the safety of patients and team members",,,,,,,,,,,,,,,,,,,,,"178","ee261e23092d8e129967174577f2fcf11962a3a2","POINT (-105.074026 40.523617)"
"Music City Hot Chicken","Restaurant/Bar","https://mchcco.com/","111 W Prospect Rd C","Fort Collins","Wed-Sun 11am-8pm","REOPENED!",,,,,,,,,"true",,"true",,,,,,,,,"NoCoNosh, Take-Out","278","6e21d39702abb3ccf9dc7fb5ac226d1af0255623","POINT (-105.078698 40.56706)"
"Turtle Mountain Fermentery","Brewery","http://www.turtlemountainfermentery.com","513 N Link Lane, Unit C","Fort Collins",,"Delivery 7 days a week order through our website - Curbside Pick up Thursday - Sunday 1-4pm call/text 720-446-6170",,,,,,,"true","true","true",,,,,,,"true","true","true","Cans, Crowlers, Gift Cards, Growlers","Delivery, Take-Out","443","317a00e8e90291a6e441d3dd2b45dd3ad5fae7f2","POINT (-105.05014 40.591664)"
"Silvermine Subs","Restaurant/Bar","https://www.silverminesubs.com/our-menu/","4619 S Mason St","Fort Collins",,"1$ delivery charge!",,,,,,,,"true",,,"true","true",,"true",,,,,,"Delivery, DoorDash, NoCoNosh, Postmates","370","b8f6c7a2e8eb56d912b97cca88e188bb551fd011","POINT (-105.080447 40.522882)"
"Coopersmith's (Pub and Poolside)","Restaurant/Bar","https://coopersmithspub.com/","5 Old Town Sq","Fort Collins","Pubside: Open","Pubside: Sun. -Thurs:11am - 9pm Friday & Sat.: 11am - 10pm. Poolside: Temporarily Closed",,,,,,,"true",,"true",,"true",,,,,,,,"Gift Cards","NoCoNosh, Take-Out","90","f4e3a98dc9923347c68e27c66c5dd0b9253a4751","POINT (-105.075901 40.587605)"
"Disabled Resource Services","Family, Community, and Non-Profit",,"1017 Robertson Street, Unit B","Fort Collins",,"Contact us at 970-482-2700, 970-593-6582. The Fort Collins office medical equipment Loan Closet rental program is open by appointment only (the Loveland Loan Closet is closed, reopening February 1, 2021). To rent from the Fort Collins office, please call 970-482-2700 to make an appointment to pick up (or drop off) equipment. When you call, please let us know what equipment you would like. If you leave a message, we will get back to you within 24 hours. We will set up all logistics for the equipment over the phone so when we meet you in person, it is a very easy process",,,,,,,,,"true",,,,,,,,,,,"Take-Out","111","71dc44c91bf06d874586a2176c8a91234786b749","POINT (-105.058911 40.573407)"
"Markley Motors","Auto",,"3401 S College Ave","Fort Collins",,"Contact us at 970-226-2213. Currently open for business.  We are doing things differently by offering concierge pick up and delivery for service as well as ""Shop, Click, Drive"" for sales. You can do an entire purchase from the comfort of your home and we will deliver the vehicle to you. Our hours of operation have decreased and are as follows: Markley Motors Sales department - Online only Honda Service/Parts - M-F 7am-4pm, Sat 7am-12pm GM Service/Parts -M-F 7am-3PM closed Saturday.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","254","cd93b9f2611a086f19e36d5fc6e9cfeb17294fcc","POINT (-105.077162 40.540841)"
