Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
TAQUITO,DOG,CHIHUAHUA LH,TRICOLOR/WHITE,Neutered,SMALL,12/02/2008,K20-036133,TRUCK,A242054,07/04/2020,07/04/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
TIPSY,DOG,PIT BULL/MIX,BROWN/WHITE,Spayed,MED,01/15/2009,K20-036132,TRUCK,A336587,07/04/2020,07/04/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1
*NEWTON,DOG,CAIRN TERRIER/MIX,TAN,Male,SMALL,07/04/2011,K20-036129,DA29,A398676,07/04/2020,07/28/2020,24,STRAY,FIELD,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
CHICO,DOG,GERM SHEPHERD/MIX,BLACK,Male,LARGE,06/26/2015,K20-036140,DS83,A337577,07/05/2020,07/14/2020,9,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
IZZY,DOG,CHIHUAHUA SH,BROWN,Spayed,SMALL,02/12/2017,K20-036139,DS52,A398756,07/05/2020,07/07/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
SHAGGY,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,LARGE,11/24/2013,K20-036141,DS65,A308413,07/05/2020,07/07/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
ROLLY,DOG,CHIHUAHUA LH,WHITE/BROWN,Male,TOY,03/26/2010,K20-036138,DS53,A398755,07/05/2020,07/07/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,OUT OF COUNTY,97477,"97477(44.061225, -123.015424)",1
CANELO,DOG,PIT BULL,BROWN,Neutered,LARGE,11/17/2013,K20-036137,DS82,A308414,07/05/2020,07/07/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
HEIDI,DOG,AUST SHEPHERD/MIX,TRICOLOR,Spayed,MED,06/23/2007,K20-036135,DS76,A216304,07/05/2020,07/15/2020,10,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
CHICO,DOG,CHIHUAHUA SH/MIX,BLACK/WHITE,Male,SMALL,,K20-036136,DS80,A398732,07/05/2020,07/09/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
DANTE,DOG,FOX TERR SMOOTH/MIX,TRICOLOR,Neutered,MED,11/20/2018,K20-036142,DS58,A398763,07/06/2020,07/08/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
QUASKI,DOG,POODLE MIN/MIX,WHITE,Neutered,SMALL,,K20-036146,TRUCK,A398767,07/06/2020,07/06/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
TEGGY,DOG,POODLE MIN/MIX,CREAM,Male,SMALL,,K20-036145,DS95,A398766,07/06/2020,07/07/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,DOG,SHIBA INU/MIX,BROWN/WHITE,Male,SMALL,,K20-036147,DS56,A398768,07/06/2020,08/19/2020,44,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
TAQUITO,DOG,CHIHUAHUA LH,TRICOLOR/WHITE,Neutered,SMALL,12/02/2008,K20-036155,DS60,A242054,07/07/2020,07/21/2020,14,STRAY,FIELD,RTOS,SPHONE,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
CANELO,DOG,PIT BULL,BROWN,Neutered,LARGE,11/17/2013,K20-036161,DS82,A308414,07/07/2020,08/06/2020,30,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,PIT BULL,GRAY/WHITE,Male,LARGE,,K20-036152,DS74,A398802,07/07/2020,08/20/2020,44,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
PELUSA,DOG,POODLE MIN/MIX,WHITE,Female,SMALL,09/27/2012,K20-036151,DS89,A328591,07/07/2020,07/07/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
LOUIS VUITTON,DOG,POODLE TOY,WHITE,Male,SMALL,07/07/2017,K20-036154,DS88,A398804,07/07/2020,07/08/2020,1,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
SHAGGY,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,LARGE,11/24/2013,K20-036162,DS65,A308413,07/07/2020,08/06/2020,30,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
LADY,DOG,PIT BULL/MIX,BR BRINDLE/WHITE,Spayed,MED,07/08/2018,K20-036163,DA24,A398819,07/08/2020,07/16/2020,8,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
APPA,DOG,PIT BULL,BLUE/WHITE,Male,MED,09/11/2019,K20-036181,DS69,A398852,07/11/2020,07/15/2020,4,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,83646,"83646(43.641081, -116.410134)",1
BEAU,DOG,PIT BULL,BLACK/WHITE,Neutered,MED,09/11/2019,K20-036180,DS80,A398853,07/11/2020,07/15/2020,4,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,83646,"83646(43.641081, -116.410134)",1
*NEPTUNE,DOG,PARSON RUSS TER/MIX,BR BRINDLE,Neutered,SMALL,07/11/2018,K20-036179,DA23,A398850,07/11/2020,08/20/2020,40,STRAY,FIELD,TRANSFER,MARIN HS,TREATABLE/REHAB,HEALTHY,SANTA ROSA,OUT OF COUNTY,94949,"94949(38.06215, -122.53789)",1
SHONUFF,DOG,AUST CATTLE DOG,BRN MERLE,Female,PUPPY,08/18/2019,K20-036189,DS53,A398870,07/12/2020,07/14/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,GERM SHEPHERD/MIX,TRICOLOR,Unknown,MED,,K20-036188,VET,A398868,07/12/2020,07/12/2020,0,CONFISCATE,FLD_CRUEL,RETURN TO OWNER,MEDICAL,UNKNOWN,HEALTHY,SANTA ROSA,,,,1
SHAMELESS,DOG,AUST CATTLE DOG,BRN MERLE,Male,PUPPY,08/16/2019,K20-036190,DS55,A398871,07/12/2020,07/14/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
NICO,DOG,POMERANIAN,BROWN,Neutered,TOY,02/01/2016,K20-036187,DA22,A351840,07/12/2020,08/13/2020,32,STRAY,FIELD,TRANSFER,DOGWOOD,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
ARIEL,DOG,CAIRN TERRIER/MIX,TAN,Female,SMALL,,K20-036186,DS61,A398861,07/12/2020,07/18/2020,6,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
BUTTERS,DOG,WELSH CORGI PEM/BORDER COLLIE,TAN/WHITE,Spayed,SMALL,07/30/2010,K20-036191,DS73,A365176,07/12/2020,07/14/2020,2,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",0
*LICORICE,DOG,PIT BULL/MIX,BLACK/WHITE,Female,MED,08/12/2017,K20-036185,CS04,A398860,07/12/2020,08/13/2020,32,STRAY,FIELD,TRANSFER,DOGWOOD,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
JULIO,DOG,CHIHUAHUA LH,TAN,Male,SMALL,07/13/2006,K20-036193,DA27,A398877,07/13/2020,07/28/2020,15,STRAY,FIELD,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
,DOG,CHIHUAHUA SH,WHITE/TAN,Male,SMALL,,K20-036203,DS50,A398919,07/14/2020,07/18/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1
*FALKOR,DOG,POODLE MIN/MIX,WHITE,Male,SMALL,07/22/2006,K20-036204,DA28,A398920,07/14/2020,07/28/2020,14,STRAY,OVER THE COUNTER,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
TINY,DOG,CHIHUAHUA SH,BLACK/BROWN,Neutered,SMALL,,K20-036205,DS89,A398923,07/14/2020,07/16/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*OLIVIA,DOG,GERM SHEPHERD/MIX,BROWN/BLACK,Spayed,LARGE,08/04/2012,K20-036206,DS81,A398924,07/14/2020,08/14/2020,31,STRAY,FIELD,TRANSFER,HSSC,UNKNOWN,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
LILLIE,DOG,PARSON RUSS TER/MIX,TRICOLOR,Spayed,SMALL,11/23/2017,K20-036214,DS83,A398940,07/15/2020,07/17/2020,2,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
ODIE,DOG,SHIH TZU,WHITE/BLACK,Male,MED,05/10/2019,K20-036213,TRUCK,A396103,07/15/2020,07/15/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
CHIQUIS,DOG,BOXER,BROWN/WHITE,Female,LARGE,,K20-036217,DS76,A398946,07/16/2020,07/18/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
ROSCOE,DOG,ROTTWEILER/MIX,BROWN/BLACK,Neutered,LARGE,09/26/2007,K20-036220,DS69,A398955,07/16/2020,07/17/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
TIGER,DOG,PIT BULL/MIX,BL BRINDLE,Neutered,MED,07/24/2019,K20-036224,DA42,A398965,07/17/2020,08/21/2020,35,STRAY,OVER THE COUNTER,TRANSFER,ARF,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94598,"94598(37.916331, -122.020165)",1
HAMILTON,DOG,POODLE MIN/MIX,WHITE,Neutered,SMALL,07/21/2010,K20-036228,DS57,A229011,07/18/2020,10/14/2020,88,OWNER SURRENDER,OVER THE COUNTER_OWNED,ADOPTION,VOLUNTEER,UNKNOWN,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
ULA,DOG,PIT BULL,BLUE/WHITE,Spayed,MED,07/18/2018,K20-036235,DQ116,A399005,07/18/2020,07/28/2020,10,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
CAIRO,DOG,PIT BULL,WHITE/GRAY,Neutered,MED,07/24/2014,K20-036234,DQ114,A399004,07/18/2020,07/28/2020,10,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,TREATABLE/MANAGEABLE,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
BEAR,DOG,PIT BULL,BLACK/WHITE,Neutered,MED,07/18/2018,K20-036236,DQ115,A399006,07/18/2020,07/28/2020,10,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
BUTTERS,DOG,WELSH CORGI PEM/BORDER COLLIE,TAN/WHITE,Spayed,SMALL,07/30/2010,K20-036233,DS75,A365176,07/18/2020,08/25/2020,38,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
LUCA,DOG,ALASKAN HUSKY/MIX,WHITE,Male,LARGE,,K20-036238,TRUCK,A408574,07/19/2020,07/19/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
MARLEY,DOG,SIBERIAN HUSKY,BLACK/GRAY,Unknown,MED,,K20-036237,TRUCK,A399011,07/19/2020,07/19/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,PIT BULL,WHITE,Neutered,LARGE,,K20-036240,DS76,A399067,07/21/2020,07/31/2020,10,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,COUNTY,,94565,"94565(38.014874, -121.911466)",1
TAQUITO,DOG,CHIHUAHUA LH,TRICOLOR/WHITE,Neutered,SMALL,12/02/2008,K20-036264,DA26,A242054,07/21/2020,07/28/2020,7,OWNER SURRENDER,OVER THE COUNTER_OS,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
DOLLY,DOG,POODLE MIN,WHITE,Spayed,SMALL,01/03/2011,K20-036259,DS89,A330580,07/21/2020,07/31/2020,10,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
SUMMER SAGE,DOG,GERM SHEPHERD/MIX,WHITE,Spayed,MED,08/25/2017,K20-036269,DA43,A399097,07/21/2020,09/03/2020,44,STRAY,FIELD,TRANSFER,HSSC,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*NEEZEY,DOG,GREAT PYRENEES,WHITE,Neutered,X-LRG,02/03/2019,K20-036267,DA18,A399095,07/21/2020,09/03/2020,44,STRAY,FIELD,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
POLAR BEAR,DOG,GERM SHEPHERD,WHITE,Male,LARGE,02/11/2018,K20-036261,DS78,A399090,07/21/2020,07/21/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
DOG,DOG,ROTTWEILER,BLACK/BROWN,Male,X-LRG,,K20-036280,TRUCK,A399102,07/22/2020,07/22/2020,0,STRAY,FIELD,RETURN TO OWNER,,UNKNOWN,,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
NEVAEH,DOG,PIT BULL,BLACK/WHITE,Female,MED,,K20-036270,DQ112,A399098,07/22/2020,08/13/2020,22,QUARANTINE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,DOG,AFFENPINSCHER/MIX,BLACK,Male,SMALL,,K20-036297,COOLER,A399142,07/24/2020,07/25/2020,1,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,SANTA ROSA,,,,1
RASCAL,DOG,PIT BULL/MIX,BR BRINDLE/WHITE,Neutered,LARGE,07/24/2012,K20-036292,DS83,A367829,07/24/2020,08/18/2020,25,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
BEAR,DOG,BORDER COLLIE/MIX,RED/TRICOLOR,Neutered,MED,11/24/2015,K20-036289,DS61,A342876,07/24/2020,09/03/2020,41,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/MANAGEABLE,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
PEPSI,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,07/24/2014,K20-036291,DS66,A399126,07/24/2020,08/18/2020,25,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
PEANUTBUTTER,DOG,PIT BULL,RED,Neutered,MED,02/22/2015,K20-036290,DS78,A379774,07/24/2020,01/20/2021,180,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",0
CANELA,DOG,PIT BULL/MIX,RED/WHITE,Spayed,MED,08/24/2016,K20-036293,DS59,A399127,07/24/2020,07/28/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
JUNIOR,DOG,FRENCH BULLDOG/MIX,BLUE/WHITE,Male,MED,07/25/2018,K20-036298,DS55,A399191,07/25/2020,07/28/2020,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95421,"95421(38.610732, -123.200051)",1
LUCY,DOG,BICHON FRISE,WHITE,Female,SMALL,,K20-036303,TRUCK,A399196,07/25/2020,07/25/2020,0,QUARANTINE,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,,COUNTY,*SONOMA,95476,"95476(38.280393, -122.464588)",1
BOWSER,DOG,GERM SHEPHERD,TAN/BLACK,Male,MED,12/21/2015,K20-036300,DS68,A399193,07/25/2020,07/29/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*BIANCA,DOG,PIT BULL/MIX,BLACK/WHITE,Female,MED,10/02/2013,K20-036302,DS70,A399195,07/25/2020,05/07/2021,286,CONFISCATE,FLD_CRUEL,TRANSFER,CWOB,TREATABLE/MANAGEABLE,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
TIBERIUS,DOG,RAT TERRIER/MIX,TRICOLOR,Neutered,SMALL,07/25/2016,K20-036299,DS54,A399192,07/25/2020,07/28/2020,3,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95421,"95421(38.610732, -123.200051)",1
HUNTER,DOG,PIT BULL/MIX,BLACK/WHITE,Neutered,MED,10/01/2019,K20-036304,DS94,A399200,07/26/2020,08/05/2020,10,CONFISCATE,FLD_CRUEL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
SHILO,DOG,PIT BULL/MIX,BLACK/WHITE,Female,MED,,K20-036305,DS95,A399201,07/26/2020,08/05/2020,10,CONFISCATE,FLD_CRUEL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
DIGGER,DOG,GERM SHEPHERD/AKITA,GOLD,Male,LARGE,,K20-036308,DQ111,A399063,07/27/2020,07/31/2020,4,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
KAYO,DOG,SIBERIAN HUSKY/MIX,TAN,Spayed,MED,11/21/2018,K20-036306,DS96,A396066,07/27/2020,07/28/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
RASCAL P,DOG,AUST SHEPHERD/AUST CATTLE DOG,WHITE,Male,LARGE,10/01/2017,K20-036310,DS84,A397690,07/27/2020,07/28/2020,1,CONFISCATE,FLD_CRUEL,RETURN TO OWNER,OVER THE COUNTER_NOTICE,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,,,1
*BAMBI,DOG,CHIHUAHUA SH,TAN,Spayed,SMALL,08/13/2019,K20-036309,DA48,A399228,07/27/2020,08/20/2020,24,STRAY,OVER THE COUNTER,TRANSFER,ROCKET DOG,UNKNOWN,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
LUKE,DOG,ROTTWEILER,BLACK/TAN,Male,X-LRG,11/27/2013,K20-036307,DS52,A315051,07/27/2020,07/31/2020,4,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*SPARTACUS,DOG,ANATOL SHEPHERD/MIX,TAN/BROWN,Male,X-LRG,08/14/2019,K20-036314,DS79,A399237,07/28/2020,08/19/2020,22,STRAY,FIELD,TRANSFER,NBAS,HEALTHY,HEALTHY,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
SADIE,DOG,PIT BULL/MIX,WHITE/BLACK,Female,MED,02/20/2020,K20-036313,DS60,A401507,07/28/2020,07/29/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
CHARLES,DOG,ALASKAN HUSKY/LABRADOR RETR,TRICOLOR,Neutered,LARGE,09/06/2018,K20-036311,DQ113,A386776,07/28/2020,08/19/2020,22,OWNER SURRENDER,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,DOG,AKBASH,WHITE,Female,MED,,K20-036315,DS62,A399238,07/28/2020,08/19/2020,22,STRAY,FIELD,TRANSFER,NBAS,UNKNOWN,HEALTHY,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
IVY,DOG,CHIHUAHUA SH/MIX,TAN/WHITE,Spayed,SMALL,11/07/2007,K20-036316,TRUCK,A223692,07/28/2020,07/28/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,DOG,GERM SHEPHERD,BLACK/BROWN,Female,PUPPY,06/29/2020,K20-036330,DI102,A399258,07/29/2020,08/05/2020,7,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,GERM SHEPHERD,BLACK/BROWN,Male,PUPPY,05/29/2020,K20-036324,DI105,A399252,07/29/2020,08/19/2020,21,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,NBAS,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
,DOG,POODLE TOY,WHITE,Unknown,SMALL,,K20-036332,VET,A399262,07/29/2020,07/30/2020,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
,DOG,GERM SHEPHERD,BLACK/BROWN,Male,PUPPY,05/29/2020,K20-036327,DI103,A399255,07/29/2020,08/19/2020,21,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,NBAS,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
MOLLY,DOG,PIT BULL/MIX,TAN/WHITE,Female,MED,,K20-036323,DS59,A399250,07/29/2020,07/30/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,COUNTY,95425,"95425(38.790859, -123.010876)",1
,DOG,GERM SHEPHERD,BLACK/BROWN,Male,PUPPY,05/29/2020,K20-036325,COOLER,A399253,07/29/2020,07/31/2020,2,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1
,DOG,GERM SHEPHERD,BLACK/BROWN,Female,PUPPY,05/29/2020,K20-036326,DI104,A399254,07/29/2020,08/19/2020,21,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,NBAS,UNKNOWN,TREATABLE/REHAB,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
