"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"Rensselaer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Health & Human Svcs for LGBT Individuals, Families and Communities","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Nassau","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Cayuga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Cayuga County Health Department","Immunization Action Plan (IAP) Contractor","8 Dill Street, Auburn, NY  13021","(315) 253-1560","kzippel@cayugacounty.us"
"Schoharie","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Onondaga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Chenango","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Kings","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Research Foundation of SUNY Downstate Medical Center","HIV/STI/Hep C Prev  and Related Svcs for Gay/MSM","Division of Sponsored Programs, Office of Scientific Affairs, SUNY Downstate Medical center, 450 Clarkson Ave Brooklyn, NY 11203","(718) 270-2680","robert.mason@rfsuny.org"
"Columbia","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","In Our Own Voices, Inc.","Health and Human Svcs for LGBT Individual, Families and Communities","245 Lark St Albany , NY 12210","(518) 432-4188","tlagrone@inourownvoices.org"
"Wayne","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Columbia","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Citiwide Harm Reduction Program, Inc.","Expanded Syringe Access Program","226 East 144th St Bronx , NY 10451","(718) 292-7718","jdavila@boomhealth.org"
"Monroe","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Monroe County","Immunization Action Plan (IAP) Contractor","PO Box 92832, 111 Westfall Road, Rochester, NY 14692","(585) 753-5461","KimSpitzer@monroecounty.gov"
"Chemung","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Harm Reduction/Syringe Exchange","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Tioga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Tioga County","Immunization Action Plan (IAP) Contractor","1062 State Rt 38, PO Box 120, Owego, NY 13827","(607) 687-8565","reynoldsm@co.tioga.ny.us"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Positive Health Project, Inc.","Harm Reduction/Syringe Exchange","301 West 37th St, New York, NY  10018","(347) 473-7404","smith@housingworks.org"
"Allegany","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Oneida","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Richmond","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Chinese-American Planning Council, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","150 Elizabeth St New York , NY 10012","(212) 941-0920","executivedirector@cpc-nyc.org"
"Chemung","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Chemung County","Immunization Action Plan (IAP) Contractor","103 Washington Street, PO Box 588, Elmira, NY 14902","(607) 737-2019","rbecraft@co.chemung.ny.us"
"Jefferson","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Westchester","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","Island Peer Review Organization","Infection Control Reviews","1979 Marcus Avenue             Lake Success, NY 11042","(516) 326-7767","mzumbo@ipro.org"
"Wayne","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Greene","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Regional Prevention and Support Programs (formerly CSPs)","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Delaware","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Regional Prevention and Support Programs (formerly CSPs)","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Cattaraugus","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Cattaraugus County","Immunization Action Plan (IAP) Contractor","1 Leo Moss Drive, Suite 4010, Olean, NY 14760","(716) 373-8050","pgwilliams@cattco.org"
"Schoharie","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Regional Prevention and Support Programs (formerly CSPs)","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Fulton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Oneida","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Community Resources, Inc.","Regional Prevention and Support Programs (formerly CSPs)","627 West Genesee St Syracuse , NY 13204","(315) 475-2430","wmurtaugh@acrhealth.org"
"Steuben","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Warren","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Warren County","Immunization Action Plan (IAP) Contractor","1340 State Route 9, Lake George, NY 12845","(518) 761-6580","myhrbergp@warrencountyny.gov"
"Chenango","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Southern Tier AIDS Program, Inc.","Harm Reduction/Syringe Exchange","22 Riverside Drive, Binghamton, NY  13905","(607) 798-1706","jbarry@stapinc.org"
"Cortland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","New York City Gay & Lesbian Anti-Violence Project, Inc.","HIV/AIDS Specialty Services","116 Nassau Street, 3rd  Fl, New York, NY  10038","(212) 714-1184","Btillery@AVP.org"
"Dutchess","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Montgomery","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Montgomery County","Immunization Action Plan (IAP) Contractor","P.O. Box 1500, Fonda, NY 12068","(518) 853-3531","wantos@co.montgomery.ny.us"
"Washington","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","Washington County","Immunization Action Plan (IAP) Contractor","415 Lower Main Street, Hudson Falls, NY 12839","(518) 746-2400","troberts@co.washington.ny.us"
"Yates","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Ontario","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Fulton","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Center for Community Alternatives","Criminal Justice - Men","115 E Jefferson St Suite 300, Syracuse, NY  13202","(718) 858-0658","dcondliffe@communityalternatives.org"
"Madison","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Community Mobilization Programs (formerly CDIs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Rensselaer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Regional Prevention and Support Programs (formerly CSPs)","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Columbia","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Orleans","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"Montgomery","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Prevention Services for Women","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Greene","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Council of Northeastern New York, Inc.","Prevention Services for Women","927 Broadway Albany , NY 12207","(518) 434-4686","bfaragon@alliancefph.org"
"Cayuga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","American Indian Community House, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","134 West 29th St 4th Fl New York , NY 10001","(212) 598-0100","ktarrant@aich.org"
"New York","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Chinese-American Planning Council, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","150 Elizabeth St New York , NY 10012","(212) 941-0920","executivedirector@cpc-nyc.org"
"Monroe","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Trillium Health, Inc.","Prevention Services for Women","259 Monroe Ave Rochester , NY 14607","(585) 210-4168","ademeo@trillumhealth.org"
"St. Lawrence","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","2","Prevent Vaccine Preventable Diseases","St. Lawrence County","Immunization Action Plan (IAP) Contractor","80 SH 310, Suite 2, Canton, NY 13617","(315) 386-2325","lmaki@stlawco.org and cfield@stlawco.org"
"Rockland","5","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","Island Peer Review Organization","Infection Control Reviews","1979 Marcus Avenue             Lake Success, NY 11042","(516) 326-7767","mzumbo@ipro.org"
