"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","bhpind","bhpaind","nonmcomedind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","hx_indv_med_ind_1","hx_indv_med_ind_2","hx_indv_med_ind_3","hx_indv_med_ind_4","hx_indv_med_ind_5","hx_indv_med_ind_6","hx_indv_med_ind_7","hx_indv_med_ind_8","hx_indv_med_ind_9","hx_indv_med_ind_10","hx_shp_med_ind_1","hx_shp_med_ind_2","hx_shp_med_ind_3","hx_shp_med_ind_4","hx_shp_med_ind_5","hx_shp_med_ind_6","hx_shp_med_ind_7","hx_shp_med_ind_8","hx_shp_med_ind_9","hx_shp_med_ind_10","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","planname","pndsid","quarter"
"ASTOR SERVICES","NA","1391 NELSON AVE","BRONX","36005","Bronx","NY","10452","40.842125","-73.92243","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1391 NELSON AVE","BRONX","36005","Bronx","NY","10452","40.842125","-73.92243","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1391 NELSON AVE","BRONX","36005","Bronx","NY","10452","40.842125","-73.92243","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1391 NELSON AVE","BRONX","36005","Bronx","NY","10452","40.842125","-73.92243","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1391 NELSON AVE","BRONX","36005","Bronx","NY","10452","40.842125","-73.92243","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","824","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","4330 BYRON AVE P352","BRONX","36005","Bronx","NY","10466","40.885539","-73.854932","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","824","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","135 N CHESTNUT ST","NEW PALTZ","36111","Ulster","NY","12561","41.756769","-74.083284","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","15 MOUNT CARMEL PL","POUGHKEEPSIE","36027","Dutchess","NY","12601","41.709435","-73.935643","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
