"facility","address","date_of_inspection","violation_item","violation_description","critical_violation","total_critical_violations","total_crit_not_corrected","total_noncritical_violations","local_health_department","county","facility_code","facility_address","facility_city","facility_postal_zipcode","nysdoh_gazetteer_1980","facility_municipality","operation_name","permit_expiration_date","food_service_type","food_service_description","permitted_d_b_a","permitted_corp_name","perm_operator_last_name","perm_operator_first_name","nys_health_operation_id","inspection_type","inspection_comments","fs_facility_state","latitude","longitude"
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2015-12-15T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","2","0","2","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Note: When storing potentially hazardous food items on ice please ensure that the ice reaches at least the level of the product in the container and that the ice is replenished frequently.|All violations to be corrected by 1/5/16. Please email rebecca.bussert@health.ny.gov with a list of each violation and the corrective actions taken by 1/5/16.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2015-12-15T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","2","0","2","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Note: When storing potentially hazardous food items on ice please ensure that the ice reaches at least the level of the product in the container and that the ice is replenished frequently.|All violations to be corrected by 1/5/16. Please email rebecca.bussert@health.ny.gov with a list of each violation and the corrective actions taken by 1/5/16.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2015-12-15T00:00:00.000","5C","Potentially hazardous foods are not stored under refrigeration except during necessary preparation or approved precooling procedures (room temperature storage).","Critical Violation","2","0","2","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Note: When storing potentially hazardous food items on ice please ensure that the ice reaches at least the level of the product in the container and that the ice is replenished frequently.|All violations to be corrected by 1/5/16. Please email rebecca.bussert@health.ny.gov with a list of each violation and the corrective actions taken by 1/5/16.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2015-12-15T00:00:00.000","5A","Potentially hazardous foods are not kept at or below 45�F during cold holding, except smoked fish not kept at or below 38�F during cold holding.","Critical Violation","2","0","2","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Note: When storing potentially hazardous food items on ice please ensure that the ice reaches at least the level of the product in the container and that the ice is replenished frequently.|All violations to be corrected by 1/5/16. Please email rebecca.bussert@health.ny.gov with a list of each violation and the corrective actions taken by 1/5/16.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2016-10-12T00:00:00.000","2E","Accurate thermometers not available or used to evaluate potentially hazardous food temperatures during cooking, cooling, reheating and holding.","Critical Violation","2","0","1","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Discussed proper cooling procedures and reheating. All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2016-10-12T00:00:00.000","10A","Food (ice) contact surfaces are improperly designed, constructed, installed, located (cracks, open seams, pitted surfaces, tin cans reused, uncleanable or corroded food contact surfaces)","Not Critical Violation","2","0","1","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Discussed proper cooling procedures and reheating. All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2016-10-12T00:00:00.000","3C","Food workers do not use proper utensils to eliminate bare hand contact with cooked or prepared foods.","Critical Violation","2","0","1","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Discussed proper cooling procedures and reheating. All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","6A","Potentially hazardous foods are not kept at or above 140�F during hot holding.","Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","5A","Potentially hazardous foods are not kept at or below 45�F during cold holding, except smoked fish not kept at or below 38�F during cold holding.","Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","12E","Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing","Not Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","16","Miscellaneous, Economic Violation, Choking Poster, Training.","Not Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","11B","Wiping cloths dirty, not stored properly in sanitizing solutions","Not Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2017-11-16T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","2","0","5","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations to be corrected or enforcement actions may be pursued. Will follow-up with facility regarding filter system on the water system.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","11C","Food contact surfaces not washed, rinsed and sanitized after each use and following any time of operations when contamination may have occurred","Not Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","11B","Wiping cloths dirty, not stored properly in sanitizing solutions","Not Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","12E","Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing","Not Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","11D","Non food contact surfaces of equipment not clean","Not Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","5B","Potentially hazardous foods are not cooled by an approved method where the food temperature can be reduced from 120oF to 70oF or less within two hours and 70oF to 45oF within four hours.","Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2018-11-07T00:00:00.000","4A","Toxic chemicals are improperly labeled, stored or used so that contamination of food can occur.","Critical Violation","2","0","7","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","All violations must be corrected and are subject to enforcement action.","NY",,
"13 NORTH","2955 ROUTE 9,  BALLSTON SPA","2019-07-25T00:00:00.000","1B","Water/ice: unsafe, unapproved sources, cross connections","Critical Violation","1","0","0","Glens Falls District Office","SARATOGA","45-AB59","2955 ROUTE 9","BALLSTON SPA","12020","456000","MALTA","13 NORTH","2023-09-30T00:00:00.000","Food Service Establishment","Food Service Establishment",,"13 NORTH PUB, LLC.","WEAVER","PATRICIA","897701","Inspection","Upon discovering that this facility had no detectable free chlorine residual in their potable water, inspector performed an inspection at Roosevelt Inn, where facility gets their water from. Roosevelt Inn had a 3.0 mg/l free chlorine residual at time of test when tested with a DPD chlorine test kit. Inspector will follow up with facility tomorrow. Facility is to remain on a boil water order until permission is granted from the Glens Falls District Office.","NY",,
