"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Managing Diabetes Outcomes for Adults","Managing Diabetes Outcomes -Poor HbA1c Control","Diabetes Poor HbA1c","Hudson Valley","1.96","1.96","5.88","-0.560956012","3.070552279","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Managing Diabetes Outcomes for Adults","Managing Diabetes Outcomes -Poor HbA1c Control","Diabetes Poor HbA1c","Central","1.96","1.96","5.88","-0.560956012","3.070552279","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Monitoring Diabetes for Adults","Monitoring Diabetes - Dilated Eye Exam","Diabetes Eye Exam","Northeast","1.96","1.96","5.88","-0.560956012","3.070552279","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Central","2.765719093","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Monitoring Diabetes for Adults","Monitoring Diabetes - Dilated Eye Exam","Diabetes Eye Exam","Hudson Valley","1.96","1.96","5.88","-0.560956012","3.070552279","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Diabetes Care","5","Adult Health","Monitoring Diabetes for Adults","Monitoring Diabetes - Dilated Eye Exam","Diabetes Eye Exam","Central","1.96","1.96","5.88","-0.560956012","3.070552279","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Colon Cancer Screening","Colon Cancer Screen","Northeast","1.96","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Hudson Valley","2.765581621","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Colon Cancer Screening","Colon Cancer Screen","Hudson Valley","1.96","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Colon Cancer Screening","Colon Cancer Screen","Central","1.96","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Cervical Cancer Screening","Cervical Cancer Screen","Northeast","1.96","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Cervical Cancer Screening","Cervical Cancer Screen","Hudson Valley","1.96","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Women's Preventive Care","4","Women's Health","Preventive Care for Women","Cervical Cancer Screening","Cervical Cancer Screen","Central","1.96","2.497042671","3.677508731","-0.654060803","3.621620628","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Northeast","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Hudson Valley","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Central","1.96","2.28225161","-0.280142096","0.538534749","3.491008096","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Member Experience with Access and Service","Experience with Adult Care","4","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Central","1.859548038","1.859548038","0.862034822","0","0.789572559","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Northeast","2.765846111","2.766031756","-0.495537404","-0.08270297","2.02653376","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Hudson Valley","2.765846111","2.766031756","-0.495537404","-0.08270297","2.02653376","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Northeast","1.96","2.28225161","-0.280142096","0.538534749","3.491008096","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","3","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Central","2.765846111","2.766031756","-0.495537404","-0.08270297","2.02653376","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Northeast","2.76648366","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Hudson Valley","2.76648366","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Long Island","1.859548038","1.909774019","0.107738968","-1.285926051","1.412754328","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Quality of Care Provided to Members with Illness","Behavioral Health","3","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Central","2.76648366","2.733523458","-0.15678175","-0.149405388","1.226284833","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Northeast","1.859548038","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Hudson Valley","1.859548038","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Adult Care","4","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Central","1.859548038","2.057637157","0.274675588","-1.285926051","1.412754328","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Northeast","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Hudson Valley","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","CDPHP Universal Benefits, Inc.","1090384","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Central","1.96","2.28225161","5.129084194","0.538534749","3.491008096","37","26.666666667","7.071067812"
"2021","2020","Commercial PPO","Aetna Life Insurance Company - New York","1160286","Quality of Care Provided to Members with Illness","Behavioral Health","5","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Northeast","2.76648366","2.733523458","1.843218607","-0.149405388","1.226284833","31","26.666666667","7.071067812"
"2021","2020","Commercial PPO","MVP Preferred PPO","1080383","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","4","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Western","1.96","2.28225161","3.324528082","0.538534749","3.491008096","25","26.666666667","7.071067812"
