"site_name","room_suite","address","town_city","county_fips","county_name","state","zip_code","latitude","longitude","area_code","phone_number","designated_service","npi","license_number_facility","pfi","medicaid_provider","commercial_provider_indicator","medicaid_provider_indicator","chp_indicator","harp_indicator","medicaid_advantage_indicator","partial_caps_indicator","map_indicator","pace_indicator","fida_indicator","fidaidd_indicator","hivsnp_indicator","sip_pl_indicator","nysoh_standard_essential","nysoh_ep_plus_adult_vision","commercial_non_mco_medical","commercial_non_mco_medical_1","commercial_non_mco_medical_2","commercial_non_mco_medical_3","commercial_non_mco_medical_4","commercial_non_mco_medical_5","commercial_non_mco_medical_6","commercial_non_mco_medical_7","service_1","service_2","service_3","service_4","service_5","service_6","service_7","service_8","service_9","service_10","service_11","service_12","service_13","service_14","service_15","service_16","service_17","service_18","service_19","service_20","service_21","service_22","service_23","service_24","service_25","nysoh_medical_network","nysoh_medical_network_1","nysoh_medical_network_2","nysoh_medical_network_3","nysoh_medical_network_4","nysoh_medical_network_5","nysoh_medical_network_6","nysoh_medical_network_7","nysoh_medical_network_8","servicing_county_1","servicing_county_2","servicing_county_3","servicing_county_4","servicing_county_5","oasas_program_reporting_unit","oasas_provider_number","omh_id","plan_name","provider_network_data_system","quarter_year"
"1ST CHOICE HOME CARE","2nd Fl","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","914","1922335843","1561L001",,"4780205","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","81","85","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1ST CHOICE HOME CARE INC","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","668","1922335843","1561L001",,"4780205","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","668","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","81","5","61","999",,,,"VillageCareMAX","90","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","668","1922335843","1561L001","0","99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","781","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","668","1922335843","1561L001","0","99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","781","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","668","1922335843","1561L001","0","99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","781","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","668","1922335843","1561L001","0","99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","781","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4920114","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","668","1922335843","1561L001","0","99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","781","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","668","1922335843","1561L001","0","99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","781","672","673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","2517 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.597715","-73.986582","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","STE 1","2570 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.596664","-73.985672","347","4925982","668","1922335843","1561L001",,"4780205","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","300","301","302","672","673","674","680","781","909","819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","59","61","81","85",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","STE 1","2570 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.596664","-73.985672","347","4925982","819","1922335843","1561L001",,"4780205","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","STE 1","2570 86TH ST","BROOKLYN","36047","Kings","NY","11214","40.596664","-73.985672","347","4925982","680","1922335843","1561L001",,"4780205","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","59","61","81","85",,,,"Partners Health Plan","78","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4920114","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4920114","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4920114","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4925982","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4920114","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4920114","680","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1ST CHOICE HOME CARE SERVICES","NA","8501 NEW UTRECHT AVE","BROOKLYN","36047","Kings","NY","11214","40.607278","-74.001436","347","4920114","914","1922335843",,,"99999999","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","675","676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
