"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"Tioga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Tioga Opportunities, Inc","Family Planning Program","9 Sheldon Guile Blvd. , Owego, NY 13827","(607) 687-5333","khorner@tiogaopp.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","Public Health Solutions","Special Supplemental Food Program for Women, Infants, and Children (WIC)","5th Floor
40 Worth Street
New York, NY 10013","(646) 619-6456","ldavid@healthsolutions.org"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","New York Presbyterian Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
549 West 180th Street
New York, NY 10033","(212) 928-6500","ked9039@nyp.org"
"Schenectady","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"Lewis","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of the North Country NY","Family Planning Program","160 Stone Street , Watertown, NY 13601","(518) 561-0605","Betsy.Brown@ppncny.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Tioga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Tioga Opportunities Program, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","PO Box 70
110 Central Avenue
Owego, NY 13827","(607) 687-3147","lspatola-davis@tiogaopp.org"
"Genesee","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Oak Orchard WIC Program","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 3
314 Ellicott Street
Batavia, NY 14020","(585)344-2203","bnamestnik@oochc.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","St. Luke's-Roosevelt Hospital Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Travers Building Ground Floor
1111 Amsterdam Avenue
New York, NY 10025","(212) 523-3447","RoThomas@chpnet.org"
"Queens","4","Promote Healthy Women, Infants, and Children","2","Child Health","Queens Hospital Center - Queens Health Network","School Based Health Centers","Suite 213
11402 Guy R. Brewer Boulevard
Jamaica, NY 11434","(718) 883-6630","Kilankoj@nychhc.org"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","St. Lawrence County Health Initiaitve, Inc.","Comprehensive Adolescent Pregnancy Prevention","160 Stone St., Watertown, NY 13601","(315) 782-1818","anne@gethealthyslc.org"
"Hamilton","4","Promote Healthy Women, Infants, and Children","2","Child Health","Hamilton County Public Health Nursing Service","Special Supplemental Food Program for Women, Infants, and Children (WIC)","White Birch Lane
Indian Lake, NY 12842","(518) 648-6142","chairman@hamiltoncountyny.gov"
"Hamilton","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Hamilton County Public Health Nursing Service","Special Supplemental Food Program for Women, Infants, and Children (WIC)","White Birch Lane
Indian Lake, NY 12842","(518) 648-6142","chairman@hamiltoncountyny.gov"
"Washington","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Washington County Public Health Services","Special Supplemental Food Program for Women, Infants, and Children (WIC)","County Annex Building 2
411 Lower Main Street
Hudson Falls, NY 12839","(518) 746-2460","PHunt@co.washington.ny.us"
"Montgomery","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Erie","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Central and Western New York","Family Planning Program","2697 Main St , Buffalo, NY 14214-1701","(716) 831-2200","karen.nelson@ppwny.org"
"Kings","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Lutheran Family Health Centers","Comprehensive Adolescent Pregnancy Prevention","150 55th Street , Brooklyn, NY 11220","(718) 630-7171","karen.lester@nychhc.org"
"Monroe","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Central and Western New York","Family Planning Program","114 University Avenue , Rochester, NY 14605","(585) 546-2771","karen.nelson@ppwny.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Brooklyn Hospital Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","485 Coney Island Avenue
Brooklyn, NY 11218","(718) 250-8012","eonuoha@tbh.org"
"Westchester","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Children's Health & Research Foundation/Lower Hudson Valley Perinatal Network","Maternal Infant Health Collaborative","22 Saw Mill River Road, 3rd Flr., Valhalla, NY 10595","(914) 493-6435","hunter-grantc@lhvpn.net"
"Orleans","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Genesee","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network","School Based Health Centers- Dental Clinics","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","pfischer@rpcn.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","The Institute for Family Health","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
1824 Madison Avenue
New York, NY 10035","(212) 423-4201","scallahan@institute2000.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","Brooklyn Hospital Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","485 Coney Island Avenue
Brooklyn, NY 11218","(718) 250-8012","eonuoha@tbh.org"
"Ontario","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Warren","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Research Foundation, SUNY Downstate","Personal Responsibility Education Program","Division of Sponsored Programs, Office of Scientific Affairs, SUNY Downstate Medical center, 450 Clarkson Ave Brooklyn, NY 11203","(718) 270-2680","marian.searchwell@downstate.edu"
"Schenectady","4","Promote Healthy Women, Infants, and Children","2","Child Health","Hometown Health Center","School Based Health Centers- Dental Clinics","608 Craig Street Schenectady, NY, 12307","(518) 374-8464","jpasquarella@hometownhealthcenters.org"
"Rensselaer","4","Promote Healthy Women, Infants, and Children","2","Child Health","Commission on Economic Opportunity for the Greater Capital Region","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
2328 5th Avenue
Troy, NY 12180","(518) 272-6159","kmaciol@ceoempowers.org"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","St. Luke's-Roosevelt Hospital Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Travers Building Ground Floor
1111 Amsterdam Avenue
New York, NY 10025","(212) 523-3447","RoThomas@chpnet.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","Wyckoff Heights Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 1
316A Himrod Street
Brooklyn, NY 11237","(718) 963-6471","RaRodriguez@wyckoffhospital.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","Columbia University","School Based Health Centers- Dental Clinics","515 West 182nd St, New York, NY 10033","(212) 568-4696","daa1@columbia.edu"
"Putnam","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Putnam County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","121 Main Street
Brewster, NY 10509","(845) 808-1337","William.Orr@putnamcountyny.gov"
"Queens","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Public Health Solutions","Maternal Infant Health Collaborative","40 Worth Street 5th FL New York, NY 10013","(646) 619-6524","rschwartz@healthsolutions.org"
"Queens","4","Promote Healthy Women, Infants, and Children","2","Child Health","Elmhurst Hospital Center (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","8106 Baxter Avenue
Elmhurst, NY 11373","(718) 334-3265","mahendra.patel@nychhc.org"
"Herkimer","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Mohawk Valley Perinatal Network","Maternal Infant Health Collaborative","1000 Cornelia Street 2nd Fl. Utica, NY 13502","(315) 732-4657","aowens@newfamily.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","New York Presbyterian Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2nd Floor
549 West 180th Street
New York, NY 10033","(212) 928-6500","ked9039@nyp.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","North Central Bronx Hospital,NYC HHC","Family Planning Program","3424 Kossuth Ave Bronx, NY 10467","(781) 519-5000","barbara.wikoren@nbhn.net"
"Erie","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Morris Heights Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","25 E. 183rd Street
Bronx, NY 10453","(718) 716-4400","gvonleh@mhhc.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Morrisania Diagnostic & Treatment Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1225 Gerard Avenue
Bronx, NY 10452","(718) 960-2805","mahendra.patel@nychhc.org"
"Allegany","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Allegany County Department of Health","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Route 417 E
3453B Andover Road
Wellsville, NY 14895","(585) 593-2533","ballenl@alleganyco.com"
"Warren","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Warren County Health Services","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Warren County Municipal Center 1st Floor
1340 State Route 9    
Lake George, NY 12845","(518) 761-6425","auerp@warrencountyny.gov"
"Monroe","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Richmond","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Coney Island Hospital,NYC HHC","Family Planning Program","2601 Ocean Parkway, Brooklyn, NY 11235","(716) 616-3000","barbara.rosado@nychhc.org"
"Richmond","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","North Central Bronx Hospital","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Building 1, 4 North
1400 Pellham Parkway South
Bronx, NY 10461","(718) 918-4004","maria.canton@nbhn.net"
"St. Lawrence","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","North Country Prenatal Perinatal Council","Maternal Infant Health Collaborative","200 Washington Street Suite 300 Watertown, NY 13601","(315) 788-8533","supton@ncppc.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Morris Heights Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","25 E. 183rd Street
Bronx, NY 10453","(718) 716-4400","gvonleh@mhhc.org"
