"lhu","operation_name","address","city","state","zip","municipality","county","subcat","run_date","location"
"CHAUTAUQUA","DOLLAR GENERAL #16085","8026 ROUTE 60","CASSADAGA","NY","14718","POMFRET","CHAUTAUQUA","CONVENIENCE STORE","2020-11-10T00:00:00.000","8026 ROUTE 60
CASSADAGA, NY 14718
(42.35056898200003, -79.31063201199999)"
"ONEIDA","DOLLAR GENERAL","4464 PETEBORO STREET","VERNON","NY","13476","VERNON","ONEIDA","DISCOUNT STORE","2020-11-10T00:00:00.000","4464 PETEBORO STREET
VERNON, NY 13476
(43.07921000400006, -75.53885001499998)"
"ORANGE","STOP & SHOP #524","60 BROTHERHOOD PLAZA","WASHINGTONVILLE","NY","10992","BLOOMING GR.","ORANGE","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","60 BROTHERHOOD PLAZA
WASHINGTONVILLE, NY 10992
(41.43003991200004, -74.16189449199999)"
"NYC","MUKTI 74 PETROLEUM INC","7401 GRAND AVENUE","ELMHURST","NY","11373","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","7401 GRAND AVENUE
ELMHURST, NY 11373
(40.73037999700006, -73.88781399199996)"
"WESTCHESTER","AAMER DELI","156 PALISADE AVENUE","YONKERS","NY","10704","YONKERS","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","156 PALISADE AVENUE
YONKERS, NY 10704
(40.937976982000066, -73.89366103999998)"
"NYC","IKRAVEIT CORP","3402 30TH STREET","ASTORIA","NY","11106","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3402 30TH STREET
ASTORIA, NY 11106
(40.759970001000056, -73.92825499799994)"
"COLUMBIA","HILLSDALE SUPERMARKET","ROUTE 23 P.O. BOX 307","HILLSDALE","NY","12529","HILLSDALE","COLUMBIA","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","ROUTE 23 P.O. BOX 307
HILLSDALE, NY 12529
(42.18136058300007, -73.51436864399994)"
"NYC","2258 FOOD CORP","2258 3RD AVENUE","NEW YORK","NY","10035","NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2258 3RD AVENUE
NEW YORK, NY 10035
(40.802330003000066, -73.93703302999995)"
"TOMPKINS","KWIK FILL A0033","303 ELMIRA  ROAD","ITHACA","NY","14850","ITHACA","TOMPKINS","GAS STATION","2020-11-10T00:00:00.000","303 ELMIRA  ROAD
ITHACA, NY 14850
(42.42766698500003, -76.50808401199998)"
"NYC","EDDIES MARKET","1528 1ST AVENUE","NEW YORK","NY","10021","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1528 1ST AVENUE
NEW YORK, NY 10021
(40.77283999500003, -73.95209698699995)"
"GLENS FALLS DO","SPEEDWAY #7663","3006 STATE ROUTE 50","SARATOGA SPRINGS","NY","12866","SARATOGA","SARATOGA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","3006 STATE ROUTE 50
SARATOGA SPRINGS, NY 12866
(43.098624001000076, -73.74993998299993)"
"NYC","ALBISHARI, KHALED H","495 2ND AVENUE","NEW YORK","NY","10016","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","495 2ND AVENUE
NEW YORK, NY 10016
(40.74099002000003, -73.97886199599998)"
"ERIE","AREF DELI","1059 GRANT STREET","BUFFALO","NY","14207","BUFFALO","ERIE","DELICATESSEN","2020-11-10T00:00:00.000","1059 GRANT STREET
BUFFALO, NY 14207
(42.940952984000035, -78.89139796599994)"
"GLENS FALLS DO","SPEEDWAY #7708","60-70 MAIN STREET","SOUTH GLENS FALLS","NY","12803","MOREAU","SARATOGA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","60-70 MAIN STREET
SOUTH GLENS FALLS, NY 12803
(43.301974001000076, -73.63818599499996)"
"WESTCHESTER","SHANELLE DELI & GROCERY CORP.","401 SOUTH EIGHTH AVENUE","MOUNT VERNON","NY","10550","MT. VERNON","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","401 SOUTH EIGHTH AVENUE
MOUNT VERNON, NY 10550
(40.90110800700006, -73.83691597399996)"
"ERIE","QUICK CHECK FOOD MART","2580 ELMWOOD  AVENUE","KENMORE","NY","14217","KENMORE","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","2580 ELMWOOD  AVENUE
KENMORE, NY 14217
(42.96776698600007, -78.87925401299998)"
"NYC","PATEL, SURYA","S/W/C WALL ST & WILLIAM  STREET","MANHATTAN","NY","10005","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","S/W/C WALL ST & WILLIAM  STREET
MANHATTAN, NY 10005
(40.706390026000065, -74.00951989599997)"
"ORANGE","SMOKE & PUFF","817  ROUTE 17M","MONROE","NY","10950","MONROE","ORANGE","TOBACCO RETAIL","2020-11-10T00:00:00.000","817  ROUTE 17M
MONROE, NY 10950
(41.33496399100005, -74.19264201699997)"
"NASSAU","7 ELEVEN ( STORE # 11160G )","85 MERRITTS  ROAD","FARMINGDALE","NY","11735","OYSTER BAY","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","85 MERRITTS  ROAD
FARMINGDALE, NY 11735
(40.73135498000005, -73.45908802599996)"
"NYC","37-63 GROCERY FOOD CORP.","3763 88TH STREET","JACKSON HEIGHTS","NY","11372","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3763 88TH STREET
JACKSON HEIGHTS, NY 11372
(40.74854999300004, -73.87827999599995)"
"NYC","MCALLISTER, THOMAS F","S/E/C 80TH RD & QUEENS BOULEVARD","KEW GARDENS","NY","11415","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","S/E/C 80TH RD & QUEENS BOULEVARD
KEW GARDENS, NY 11415
(40.71385004600006, -73.83015990899997)"
"SUFFOLK","BP","205 LOWELL  AVENUE","CENTRAL ISLIP","NY","11722","ISLIP","SUFFOLK","GAS STATION","2020-11-10T00:00:00.000","205 LOWELL  AVENUE
CENTRAL ISLIP, NY 11722
(40.79192500100004, -73.19186599599993)"
"NIAGARA","PIPE DREAMER'S SMOKE SHOP","49 LOCUST STREET","LOCKPORT","NY","14094","LOCKPORT","NIAGARA","3017","2020-11-10T00:00:00.000","49 LOCUST STREET
LOCKPORT, NY 14094
(43.169052984000075, -78.68934003599998)"
"NYC","GOURMET DELI UNITED INC.","1469 5TH AVENUE","NEW YORK","NY","10035","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1469 5TH AVENUE
NEW YORK, NY 10035
(40.80226001400007, -73.94505995999998)"
"NASSAU","ULTRA","3300 HEMPSTEAD  TURNPIKE","LEVITTOWN","NY","11756","HEMPSTEAD","NASSAU","CONVENIENCE/GAS","2020-11-10T00:00:00.000","3300 HEMPSTEAD  TURNPIKE
LEVITTOWN, NY 11756
(40.72563500200005, -73.51493295899996)"
"NYC","ABDULKAREEM HUDAIS","387 FLATBUSH AVENUE","BROOKLYN","NY","11238","BROOKLYN","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","387 FLATBUSH AVENUE
BROOKLYN, NY 11238
(40.676039993000074, -73.97141098699996)"
"ORANGE","FAMILY DOLLAR STORE","1015  ROUTE 17K","MONTGOMERY","NY","12549","MONTGOMERY","ORANGE","DISCOUNT STORE","2020-11-10T00:00:00.000","1015  ROUTE 17K
MONTGOMERY, NY 12549
(41.52478798800007, -74.19880397299994)"
"RENSSELAER","SUNOCO MART","447 NORTH GREENBUSH  ROAD","RENSSELAER","NY","12144","NO. GREENBUSH","RENSSELAER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","447 NORTH GREENBUSH  ROAD
RENSSELAER, NY 12144
(42.66187001600008, -73.69147402899995)"
"ONEONTA DO","STEWART'S SHOP #389","4834 ROUTE 81","GREENVILLE","NY","12083","GREENVILLE","GREENE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","4834 ROUTE 81
GREENVILLE, NY 12083
(42.41550999800006, -74.02014999399995)"
"NYC","CONEY DELI GROCERY INC.","2803 MERMAID AVENUE","BROOKLYN","NY","11224","BROOKLYN","NEW YORK CITY","DELICATESSEN","2020-11-10T00:00:00.000","2803 MERMAID AVENUE
BROOKLYN, NY 11224
(40.575670013000035, -73.99455199699997)"
"NYC","BAGEL BOSS CORP.","1307 ARTHUR KILL ROAD","STATEN ISLAND","NY","10312","STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1307 ARTHUR KILL ROAD
STATEN ISLAND, NY 10312
(40.56548998300008, -74.18405400299997)"
"PUTNAM","PUTNAM VALLEY LIZZIES SUPERMARKET","4 OSCAWANA LAKE  ROAD","PUTNAM VALLEY","NY","10579","PUTNAM VALLEY","PUTNAM","CONVENIENCE STORE","2020-11-10T00:00:00.000","4 OSCAWANA LAKE  ROAD
PUTNAM VALLEY, NY 10579
(41.33366999300006, -73.87466999399999)"
"NYC","SALIM, MD","S/E/C JEROME AVE & ELLIOT PL","BRONX","NY","10452","BRONX","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","S/E/C JEROME AVE & ELLIOT PL
BRONX, NY 10452
(40.83961002600006, -73.91819989999993)"
"ALBANY","7 ELEVEN","62  EXCHANGE STREET","ALBANY","NY","12205","ALBANY","ALBANY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","62  EXCHANGE STREET
ALBANY, NY 12205
(42.68487377100007, -73.78284386699994)"
"ERIE","DOLLAR GENERAL # 8926","5783 CAMP ROAD","HAMBURG","NY","14075","HAMBURG","ERIE","DISCOUNT STORE","2020-11-10T00:00:00.000","5783 CAMP ROAD
HAMBURG, NY 14075
(42.72952199100007, -78.83499898899998)"
"NYC","LIBERTY SMOKE SHOP INC.","690 10TH AVENUE","NEW YORK","NY","10019","MANHATTAN","NEW YORK CITY","OTHER","2020-11-10T00:00:00.000","690 10TH AVENUE
NEW YORK, NY 10019
(40.76356998700004, -73.99237597099994)"
"NYC","CHELA FOODS MARKET CORP","44 NEW LOTS  AVENUE","BROOKLYN","NY","11212","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","44 NEW LOTS  AVENUE
BROOKLYN, NY 11212
(40.65711001000005, -73.90339997299998)"
"NYC","RAMIREZ GROCERY STORE INC.","10870 43RD AVENUE","CORONA","NY","11368","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","10870 43RD AVENUE
CORONA, NY 11368
(40.749330013000076, -73.85522096099999)"
"WESTCHESTER","SPEEDWAY LLC","731 MAMARONECK  AVENUE","MAMARONECK","NY","10543","RYE","WESTCHESTER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","731 MAMARONECK  AVENUE
MAMARONECK, NY 10543
(40.95635598100006, -73.73795796799999)"
"NYC","NIDA'S GROCERY STORE INC.","1501 8TH AVENUE","BROOKLYN","NY","11215","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1501 8TH AVENUE
BROOKLYN, NY 11215
(40.661989996000045, -73.98214703099995)"
"ORANGE","SHELL","219 MAIN STREET","HIGHLAND FALLS","NY","10928","HIGHLANDS","ORANGE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","219 MAIN STREET
HIGHLAND FALLS, NY 10928
(41.367686019000075, -73.96618101499996)"
"NYC","H&H GROCERY INC","146 HIGHLAND AVENUE","BROOKLYN","NY","11223","NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","146 HIGHLAND AVENUE
BROOKLYN, NY 11223
(40.57540209700005, -74.00773222299995)"
"LIVINGSTON","BYRNE DAIRY","39 ROUTE 20A","GENESEO","NY","14454","GENESEO","LIVINGSTON","CONVENIENCE/GAS","2020-11-10T00:00:00.000","39 ROUTE 20A
GENESEO, NY 14454
(42.79414998500005, -77.80101998599997)"
"NYC","ACCEDE INC","255 EAST 125TH STREET","NEW YORK","NY","10035","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","255 EAST 125TH STREET
NEW YORK, NY 10035
(40.80323998400007, -73.93378001399998)"
"NYC","NUNEZ, DOMINGO","2591 FREDERICK DOUGLASS BOULEVARD","NEW YORK","NY","10030","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2591 FREDERICK DOUGLASS BOULEVARD
NEW YORK, NY 10030
(40.81859001500004, -73.94523799099994)"
"NYC","CANDY GROCERY LOTTO CORP.","8520 20TH AVENUE","BROOKLYN","NY","11214","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","8520 20TH AVENUE
BROOKLYN, NY 11214
(40.60498999500004, -73.99805596799996)"
"WESTCHESTER","ZOE MINI MARKET INC.","255 UNION AVENUE","NEW ROCHELLE","NY","10801","NEW ROCHELLE","WESTCHESTER","CONVENIENCE STORE","2020-11-10T00:00:00.000","255 UNION AVENUE
NEW ROCHELLE, NY 10801
(40.90927701000004, -73.79601698099998)"
"NYC","GOLD SEA TRADING INC","8220 ROOSEVLET AVENUE","JACKSON HEIGHTS","NY","11372","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","8220 ROOSEVLET AVENUE
JACKSON HEIGHTS, NY 11372
(40.747590014000025, -73.88309900399997)"
"WESTCHESTER","PORT CHESTER MARKET","16 GRACE CHURCH STREET","PORT CHESTER","NY","10573","RYE","WESTCHESTER","CONVENIENCE STORE","2020-11-10T00:00:00.000","16 GRACE CHURCH STREET
PORT CHESTER, NY 10573
(40.99725598100008, -73.66565097799997)"
"NASSAU","RITE AID ( STORE # 1064 ) / GENOVESE DRUG STORES,","1910 HEMPSTEAD TURNPIKE","EAST MEADOW","NY","11554","HEMPSTEAD","NASSAU","PHARMACY","2020-11-10T00:00:00.000","1910 HEMPSTEAD TURNPIKE
EAST MEADOW, NY 11554
(40.72318300200004, -73.56562897299995)"
"NYC","BAY GAS MART, INC","248 BAY STREET","STATEN ISLAND","NY","10301","STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","248 BAY STREET
STATEN ISLAND, NY 10301
(40.63602998400006, -74.07634403299994)"
"NYC","LUCKY HESTER CORNER GROCERY STORE INC.","119 HESTER STREET","NEW YORK","NY","10002","MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","119 HESTER STREET
NEW YORK, NY 10002
(40.71675999100006, -73.99346503099997)"
"NASSAU","MOBIL / AUTO-FIX LLC","449 GLEN COVE ROAD","ROSLYN HTS.","NY","11577","N. HEMPSTEAD","NASSAU","CONVENIENCE/GAS","2020-11-10T00:00:00.000","449 GLEN COVE ROAD
ROSLYN HTS., NY 11577
(40.785377339000036, -73.62245845599995)"
"NYC","6TH AVENUE DELI INC","133 6TH AVENUE","BROOKLYN","NY","11217","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","133 6TH AVENUE
BROOKLYN, NY 11217
(40.67810001300006, -73.97599395999998)"
"CHEMUNG","FASTRAC MARKETS #230","2204 COLLEGE AVENUE","ELMIRA HEIGHTS","NY","14903","ELMIRA","CHEMUNG","CONVENIENCE/GAS","2020-11-10T00:00:00.000","2204 COLLEGE AVENUE
ELMIRA HEIGHTS, NY 14903
(42.13139998400004, -76.82615997099998)"
"HORNELL DO","CY'S SHURFINE FOODMART","21 MAIN STREET, P.O. BOX 96","ARKPORT","NY","14807","HORNELLSV'L","STEUBEN","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","21 MAIN STREET, P.O. BOX 96
ARKPORT, NY 14807
(42.393418989000054, -77.69509703699998)"
"DUTCHESS","CHESTNUT MART - 1468 RT 9","1468 ROUTE 9","WAPPINGERS FALL","NY","12590","WAPPINGER","DUTCHESS","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1468 ROUTE 9
WAPPINGERS FALL, NY 12590
(41.589349011000024, -73.90715095899998)"
"NYC","MUTUAL DELI & GROCERY CORP","958 MCDONALD AVENUE","BROOKLYN","NY","11230","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","958 MCDONALD AVENUE
BROOKLYN, NY 11230
(40.63036000400007, -73.97728401899997)"
"BROOME","MIRABITO #79 - MANLEY'S MIGHTY MART","733 HARRY L. DRIVE","JOHNSON CITY","NY","13790","UNION","BROOME","CONVENIENCE/GAS","2020-11-10T00:00:00.000","733 HARRY L. DRIVE
JOHNSON CITY, NY 13790
(42.123939000000064, -75.97842501299994)"
"NYC","KDEANSKY, MARILYN","N/W/C WEST 34TH ST & 7TH AVENUE","NEW YORK","NY","10001","MANHATTAN","NEW YORK CITY","TOBACCO RETAIL","2020-11-10T00:00:00.000","N/W/C WEST 34TH ST & 7TH AVENUE
NEW YORK, NY 10001
(40.750980033000076, -73.99058995499996)"
"ALBANY","MAPLE LEAF MARKET","323 ONTARIO  STREET","ALBANY","NY","12208","ALBANY","ALBANY","CONVENIENCE STORE","2020-11-10T00:00:00.000","323 ONTARIO  STREET
ALBANY, NY 12208
(42.65951499500005, -73.78345502299999)"
"ERIE","SPEEDWAY #9969","6640 CLINTON  STREET","ELMA","NY","14059","ELMA","ERIE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","6640 CLINTON  STREET
ELMA, NY 14059
(42.855324006000046, -78.64080496099996)"
"NYC","G&G GROCERY STORE INC","87-07 GRAND AVENUE","ELMHURST","NY","11373","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","87-07 GRAND AVENUE
ELMHURST, NY 11373
(40.73646002000004, -73.87836398299999)"
"WESTCHESTER","MAIN CONVENIENCE CORP.","2 SOUTH MAIN  STREET","PORT CHESTER","NY","10573","RYE","WESTCHESTER","CONVENIENCE STORE","2020-11-10T00:00:00.000","2 SOUTH MAIN  STREET
PORT CHESTER, NY 10573
(41.00028800800004, -73.66417500799997)"
"NIAGARA","TOPS #21","5827 SOUTH TRANSIT ROAD","LOCKPORT","NY","14094","LOCKPORT","NIAGARA","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","5827 SOUTH TRANSIT ROAD
LOCKPORT, NY 14094
(43.14114698800006, -78.69655702199998)"
"GENEVA DO","A PLUS/SUNOCO #7140","139  ELM  STREET","PENN YAN","NY","14527","BENTON","YATES","CONVENIENCE/GAS","2020-11-10T00:00:00.000","139  ELM  STREET
PENN YAN, NY 14527
(42.66090002000004, -77.05596996299994)"
"ALBANY","SUNCO-COBBLE PONDS FARMS","200 MAIN STREET","ALTAMONT","NY","12009","GUILDERLAND","ALBANY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","200 MAIN STREET
ALTAMONT, NY 12009
(42.70108198400004, -74.03384996299997)"
"ERIE","BUFFALO EXPRESS MART","983 TONAWANDA  STREET","BUFFALO","NY","14207","BUFFALO","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","983 TONAWANDA  STREET
BUFFALO, NY 14207
(42.95519601700005, -78.90633996499997)"
"NYC","251 GROCERY & DELI CORP.","251 WEST KINGSBRIDGE ROAD","BRONX","NY","10463","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","251 WEST KINGSBRIDGE ROAD
BRONX, NY 10463
(40.87285998800007, -73.90477996999994)"
"NYC","CLOVE ROAD BAGLES INC.","1300 CLOVE (STORE 2) ROAD","STATEN ISLAND","NY","10301","STATEN ISLAND","NEW YORK CITY","RESTAURANT/ATUPA","2020-11-10T00:00:00.000","1300 CLOVE (STORE 2) ROAD
STATEN ISLAND, NY 10301
(40.61531000300005, -74.10292497599994)"
"SUFFOLK","SUNOCO","1000 ROUTE 109 ROUTE","LINDENHURST","NY","11757","BABYLON","SUFFOLK","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1000 ROUTE 109 ROUTE
LINDENHURST, NY 11757
(40.71516001200007, -73.39295900099995)"
"ONONDAGA","EXPRESS MART","6589 THOMPSON ROAD","SYRACUSE","NY","13206","SYRACUSE","ONONDAGA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","6589 THOMPSON ROAD
SYRACUSE, NY 13206
(43.088653015000034, -76.09281603099998)"
"NYC","L'OASIS DELI & GROCERY INC.","489 GRAND STREET","BROOKLYN","NY","11211","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","489 GRAND STREET
BROOKLYN, NY 11211
(40.711029996000036, -73.95159097099997)"
"SCHOHARIE","J&H EXPRESS MART","1363 STATE ROUTE 10","JEFFERSON","NY","12093","JEFFERSON","SCHOHARIE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1363 STATE ROUTE 10
JEFFERSON, NY 12093
(42.48147800700008, -74.61051098799999)"
"NYC","WOODROW BAGELS INC.","896 HUGUENOT AVENUE","STATEN ISLAND","NY","10312","STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","896 HUGUENOT AVENUE
STATEN ISLAND, NY 10312
(40.53247999400003, -74.19250698499997)"
"RENSSELAER","HABANA PREMIMUM CIGAR SHOPPE","528 NORTH GREENBUSH ROAD","RENSSLAER","NY","12144","NO. GREENBUSH","RENSSELAER","BAR/LOUNGE","2020-11-10T00:00:00.000","528 NORTH GREENBUSH ROAD
RENSSLAER, NY 12144
(42.651651009000034, -73.69610402399996)"
"SUFFOLK","7-ELEVEN #164320D","174 HIGBIE LANE","WEST ISLIP","NY","11795","ISLIP","SUFFOLK","CONVENIENCE STORE","2020-11-10T00:00:00.000","174 HIGBIE LANE
WEST ISLIP, NY 11795
(40.70604201000003, -73.30713702999998)"
"NYC","ALAN'S DELI GROCERY CORP","1246 SHAKESPEARE AVENUE","BRONX","NY","10452","BRONX","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","1246 SHAKESPEARE AVENUE
BRONX, NY 10452
(40.83835001600005, -73.92297900899996)"
"ERIE","SUNOCO","175 MAIN  STREET","EAST AURORA","NY","14052","AURORA","ERIE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","175 MAIN  STREET
EAST AURORA, NY 14052
(42.76769741100003, -78.62828453099996)"
"ULSTER","RITE AID #1090","351 FLATBUSH AVENUE","KINGSTON","NY","12401","KINGSTON","ULSTER","PHARMACY","2020-11-10T00:00:00.000","351 FLATBUSH AVENUE
KINGSTON, NY 12401
(41.940953001000025, -73.98675297099999)"
"NYC","YAFI FRIED CHICKEN DELI & GROCERY CORP","408 EAST 138TH STREET","BRONX","NY","10454","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","408 EAST 138TH STREET
BRONX, NY 10454
(40.80886000800007, -73.92271196199994)"
"NYC","144 DELI GROCERY STORE CORP","144 NAGLE AVENUE","NEW YORK","NY","10040","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","144 NAGLE AVENUE
NEW YORK, NY 10040
(40.86133000900003, -73.92593497099995)"
"HERKIMER DO","COUNTRY STORE","2114 STATE HWY 29","DOLGEVILLE","NY","13329","SALISBURY","HERKIMER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","2114 STATE HWY 29
DOLGEVILLE, NY 13329
(43.13489999800004, -74.81798999699998)"
"CORTLAND","PRICE CHOPPER # 178","854 NYS ROUTE 13","CORTLAND","NY","13045","CORTLANDVILLE","CORTLAND","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","854 NYS ROUTE 13
CORTLAND, NY 13045
(42.572039381000025, -76.21844301599998)"
"BROOME","DOLLAR GENERAL STORE #09951","357 UPPER COURT STREET","BINGHAMTON","NY","13904","BINGHAMTON","BROOME","DISCOUNT STORE","2020-11-10T00:00:00.000","357 UPPER COURT STREET
BINGHAMTON, NY 13904
(42.10465601300007, -75.88913502899999)"
"SUFFOLK","50% OFF CARDS","496 WEST  MONTAUK HWY HIGHWAY","LINDENHURST","NY","11757","BABYLON","SUFFOLK","STATIONERY STORE","2020-11-10T00:00:00.000","496 WEST  MONTAUK HWY HIGHWAY
LINDENHURST, NY 11757
(40.67356079700005, -73.37529729999994)"
"SUFFOLK","MAIDSTONE MARKET","514 THREE MILE HARBOR RD","EAST HAMPTON","NY","11937","E. HAMPTON","SUFFOLK","DELICATESSEN","2020-11-10T00:00:00.000","514 THREE MILE HARBOR RD
EAST HAMPTON, NY 11937
(41.03304700000007, -72.17082898699994)"
"NYC","SHAH, USHA","S/E/C 1ST AVE & E 68TH STREET","NEW YORK","NY","10021","MANHATTAN","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","S/E/C 1ST AVE & E 68TH STREET
NEW YORK, NY 10021
(40.76525005500008, -73.95787991299994)"
"OSWEGO","MIRABITO - CENTRAL SQUARE","682 NORTH MAIN STREET","CENTRAL SQUARE","NY","13036","HASTINGS","OSWEGO","CONVENIENCE/GAS","2020-11-10T00:00:00.000","682 NORTH MAIN STREET
CENTRAL SQUARE, NY 13036
(43.28756408600003, -76.14672668599997)"
"WESTCHESTER","VIBRANT STAR INC.","752 YONKERS AVENUE","YONKERS","NY","10704","YONKERS","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","752 YONKERS AVENUE
YONKERS, NY 10704
(40.92317995600007, -73.86491849999999)"
"DUTCHESS","GHT PETROLEUM","349 ROUTE 82","HOPEWELL JUNCTION","NY","12533","WAPPINGER","DUTCHESS","CONVENIENCE/GAS","2020-11-10T00:00:00.000","349 ROUTE 82
HOPEWELL JUNCTION, NY 12533
(41.563116001000026, -73.84976601899996)"
"NYC","EXECUTIVE DELI AND GROCERY INC","3701 24TH AVENUE","ASTORIA","NY","11105","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3701 24TH AVENUE
ASTORIA, NY 11105
(40.770030003000045, -73.91195496299997)"
"SCHENECTADY","CUMBERLAND FARMS","222 MOHAWK AVENUE","SCHENECTADY","NY","12302","GLENVILLE","SCHENECTADY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","222 MOHAWK AVENUE
SCHENECTADY, NY 12302
(42.82734098000003, -73.96554197799998)"
"ONONDAGA","DOLLAR GENERAL","5501  BARTEL  ROAD","BREWERTON","NY","13029","CICERO","ONONDAGA","DISCOUNT STORE","2020-11-10T00:00:00.000","5501  BARTEL  ROAD
BREWERTON, NY 13029
(43.23344498600005, -76.13606396899996)"
"CHEMUNG","KWIK FILL #A0025","155 MADISON AVENUE","ELMIRA","NY","14901","ELMIRA","CHEMUNG","CONVENIENCE/GAS","2020-11-10T00:00:00.000","155 MADISON AVENUE
ELMIRA, NY 14901
(42.09029001700003, -76.79916001699996)"
"NASSAU","EXPRESS MINI MART CONVENIENCE STORE / HICKSVILLE C","5 BETHPAGE ROAD","HICKSVILLE","NY","11801","OYSTER BAY","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","5 BETHPAGE ROAD
HICKSVILLE, NY 11801
(40.77293001600003, -73.51685199599996)"
"NYC","101 MORONTA FOOD CORP.","101 DYCKMAN STREET","NEW YORK","NY","10040","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","101 DYCKMAN STREET
NEW YORK, NY 10040
(40.86182999000005, -73.92467500399994)"
"NYC","SOUTHSIDE GROCERY CORP","163 SOUTH 4TH STREET","BROOKLYN","NY","11211","NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","163 SOUTH 4TH STREET
BROOKLYN, NY 11211
(40.71155001000005, -73.96167398099993)"
