"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"44206-2018","2018","Assurant, Inc.","marco.leyte-vidal@assurant.com","305-252-7072","11222 Quail Roost Drive","Miami","FL","33157","US","12000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12000","52953","44206"
"31991-2020","2020","Internet Association","callahan@internetassociation.org",,"660 N Capitol St, NW","Washington","DC","20001","US","53784.299999999996","1081.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50534.23","76616","31991"
"31991-2019","2019","Internet Association","callahan@internetassociation.org",,"660 N Capitol St, NW","Washington","DC","20001","US","77114","439.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74864.17","63791","31991"
"31991-2018","2018","Internet Association","callahan@internetassociation.org",,"660 N Capitol St, NW","Washington","DC","20001","US","127400","137.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126887.95","52367","31991"
"50181-2019","2019","Socati Corp.","scott.seder@socati.com","3126364639‬","32918 S Orchard Ln.","Woodburn","OR","97071","US","64252","2551.9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","62551.9","63955","50181"
"16180-2019","2019","AVISTA CORP","YELENA.GOLOBORODKO@AVISTACORP.COM","(509) 495-4486","PO BOX 3727","SPOKANE","WA","99220-3727","US","322521.55","51633.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","57800.00","0.00","0.00","421954.81","54871","16180"
"58487-2022","2022","Maverick Gaming LLC","brandon.best@maverickgaming.com","7026829707","711 Powell Ave SW","Renton","NV","98057","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"58487"
"58487-2021","2021","Maverick Gaming LLC","brandon.best@maverickgaming.com","7026829707","711 Powell Ave SW","Renton","NV","98057","US","177000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","88500","88646","58487"
"58487-2020","2020","Maverick Gaming LLC","brandon.best@maverickgaming.com","7026829707","711 Powell Ave SW","Renton","NV","98057","US","224000","3934.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","164934.76","76559","58487"
"58487-2019","2019","Maverick Gaming LLC","brandon.best@maverickgaming.com","7026829707","711 Powell Ave SW","Renton","NV","98057","US","146000","71.28999999999999","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","106071.29","64548","58487"
"62015-2022","2022","Justice Action Network","john@justiceactionnetwork.org","202-417-3525","444 N. Capitol Street NW","Washington","DC","20001","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"62015"
"62015-2021","2021","Justice Action Network","john@justiceactionnetwork.org","202-417-3525","444 N. Capitol Street NW","Washington","DC","20001","US","90127.52","241.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","85241.05","89000","62015"
"75698-2021","2021","Cleen Tech INC","marcus@cleetech.com","2066191902","300 Lenora St","Seattle","WA","98121","US","110500","20000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","88000","90500","75698"
"86117-2021","2021","Northwest Center","rbrown@nwcenter.org","2062859140","1119 SW 7th Street","Renton","WA","98057","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","88961","86117"
"16992-2018","2018","TREEHOUSE","heather.aguilar@treehouseforkids.org","(206) 267-7000","2100 24TH AVE S STE 200","SEATTLE","WA","981444643","US","28280.190000000002","1527.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36000.00","0.00","29808.18","51624","16992"
"16992-2017","2017","TREEHOUSE","heather.aguilar@treehouseforkids.org","(206) 267-7000","2100 24TH AVE S STE 200","SEATTLE","WA","981444643","US","23772.31","714.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24486.52","41001","16992"
"16992-2016","2016","TREEHOUSE","heather.aguilar@treehouseforkids.org","(206) 267-7000","2100 24TH AVE S STE 200","SEATTLE","WA","981444643","US","25279.05","585.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31500.00","0.00","25864.5","30073","16992"
"17039-2016","2016","VULCAN INC","ChuckC@vulcan.com","(206) 342-2377","505 5TH AVE S STE 900","SEATTLE","WA","98104","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","84000.00","767450.53","767450.53","30713","17039"
"17070-2016","2016","WA COMMUNITY ACTION NETWORK","SerenaSatoran@WASHINGTONCAN.ORG","(206) 389-0050","1806 E YESLER WAY","SEATTLE","WA","98122","US","4668","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4668","30660","17070"
"16907-2019","2019","SERVICE EMPLOYEES INTL UNION LOCAL 6","SDIAZ@SEIU6.ORG","(206) 448-7348","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","32747","15688.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48435.38","64808","16907"
"16907-2018","2018","SERVICE EMPLOYEES INTL UNION LOCAL 6","SDIAZ@SEIU6.ORG","(206) 448-7348","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","41849.520000000004","26156.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","68006.11","51854","16907"
"16907-2017","2017","SERVICE EMPLOYEES INTL UNION LOCAL 6","SDIAZ@SEIU6.ORG","(206) 448-7348","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","39962.4","14330.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","54293.350000000006","41744","16907"
"16220-2021","2021","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","22400","20000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42400","87531","16220"
"16220-2019","2019","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","21600","1366.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22966.62","74762","16220"
"16220-2018","2018","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","10800","79.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10879.25","52452","16220"
"16220-2017","2017","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","21600","60267.5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","81867.5","41303","16220"
"17143-2018","2018","WA LOW-INCOME HOUSING ALLIANCE","RACHAEL@WLIHA.ORG","(206) 442-9544","100 West Harrison St. North Tower Suite N220","SEATTLE","WA","98119","US","55574.81","81601.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","137175.91999999998","52345","17143"
"17143-2017","2017","WA LOW-INCOME HOUSING ALLIANCE","RACHAEL@WLIHA.ORG","(206) 442-9544","100 West Harrison St. North Tower Suite N220","SEATTLE","WA","98119","US","56139.990000000005","1986.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","58126.82000000001","41704","17143"
"17143-2016","2016","WA LOW-INCOME HOUSING ALLIANCE","RACHAEL@WLIHA.ORG","(206) 442-9544","100 West Harrison St. North Tower Suite N220","SEATTLE","WA","98119","US","51214.87","886.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52101.43","30867","17143"
"17122-2018","2018","AFT Washington","gamador@aftwa.org","2064328088","604 Oakesdale Ave SW Ste 103","Renton","WA","98057","US","35115.65","2486.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000.00","34854.26","6774.61","21774.61","52292","17122"
"17122-2017","2017","AFT Washington","gamador@aftwa.org","2064328088","604 Oakesdale Ave SW Ste 103","Renton","WA","98057","US","45243.91999999999","3841.4199999999996","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49085.340000000004","40101","17122"
"17122-2016","2016","AFT Washington","gamador@aftwa.org","2064328088","604 Oakesdale Ave SW Ste 103","Renton","WA","98057","US","54110.93","3001.59","0.00","0.00","53.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","57165.92","30085","17122"
"17236-2016","2016","WA ST COUNCIL OF POLICE & SHERIFFS","TTaylor@wacops.org","(360) 352-8224","200 UNION AVE SE","OLYMPIA","WA","985011393","US","57732","11160.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","68892.24","29173","17236"
"16168-2020","2020","ASSN OF WA CITIES","ACCOUNTING@AWCNET.ORG","(360) 753-4137","1076 FRANKLIN ST SE","OLYMPIA","WA","985011346","US","53789.54","9991.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3225.00","0.00","0.00","0.00","67006.32999999999","75147","16168"
"16168-2019","2019","ASSN OF WA CITIES","ACCOUNTING@AWCNET.ORG","(360) 753-4137","1076 FRANKLIN ST SE","OLYMPIA","WA","985011346","US","17014.42","3600.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2400.00","0.00","0.00","0.00","23015.13","64895","16168"
"16168-2018","2018","ASSN OF WA CITIES","ACCOUNTING@AWCNET.ORG","(360) 753-4137","1076 FRANKLIN ST SE","OLYMPIA","WA","985011346","US","11252.08","25797.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2150.00","0.00","0.00","0.00","39199.52","51357","16168"
"16168-2017","2017","ASSN OF WA CITIES","ACCOUNTING@AWCNET.ORG","(360) 753-4137","1076 FRANKLIN ST SE","OLYMPIA","WA","985011346","US","21002.28","20260.469999999998","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2650.00","0.00","0.00","0.00","43912.75","41342","16168"
"17040-2016","2016","WALGREENS","JOEL.BAISE@WALGREENS.COM","(847) 315-6829","104 WILMOT RD MS#1459","DEERFIELD","IL","60015","US","71803.77","77500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","149303.77000000002","28958","17040"
"17037-2022","2022","VIRGINIA MASON FRANCISCAN HEALTH","cary.evans@vmfh.org","253.680.8880","1145 Broadway","Tacoma","WA","98402","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17037"
"17037-2021","2021","VIRGINIA MASON FRANCISCAN HEALTH","cary.evans@vmfh.org","253.680.8880","1145 Broadway","Tacoma","WA","98402","US","236350","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","236350","89709","17037"
"17037-2018","2018","VIRGINIA MASON FRANCISCAN HEALTH","cary.evans@vmfh.org","253.680.8880","1145 Broadway","Tacoma","WA","98402","US","80125","135","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","81500.00","0.00","80260","52993","17037"
"17037-2017","2017","VIRGINIA MASON FRANCISCAN HEALTH","cary.evans@vmfh.org","253.680.8880","1145 Broadway","Tacoma","WA","98402","US","117150","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","90900.00","0.00","117150","41983","17037"
"17037-2016","2016","VIRGINIA MASON FRANCISCAN HEALTH","cary.evans@vmfh.org","253.680.8880","1145 Broadway","Tacoma","WA","98402","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","57200.00","0.00","0","30809","17037"
"16160-2016","2016","ASSN OF SURGICAL TECHNOLOGISTS","GOVERNMENTAFFAIRS@AST.ORG","(303) 325-2504","6 W DRY CREEK CIRCLE STE 200","LITTLETON","CO","801208031","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16160"
"16216-2019","2019","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","42730.16","1923.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","44653.82","63862","16216"
"16216-2018","2018","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","45153.880000000005","2750.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47904.57","51696","16216"
"16216-2017","2017","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16216"
"16216-2016","2016","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","35772.36","4241.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37327.68","4008.37","4008.37","29679","16216"
"16251-2016","2016","CHECKER CAB OF SEA-TAC CORP","jasbir5@live.com","(206) 227-1112","32006 52ND AVE S","AUBURN","WA","98001","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16251"
"16476-2022","2022","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16476"
"16476-2021","2021","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","81559.12","239.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74702.67","88219","16476"
"16476-2020","2020","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","69458.92","225.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","67149.93000000001","73805","16476"
"16476-2019","2019","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","71458.24","645.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","72103.25","63418","16476"
"16476-2018","2018","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","70299.84","819.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","71119.29000000001","51564","16476"
"16476-2017","2017","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","69999.84","306.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70306.45999999999","41575","16476"
"16476-2016","2016","GOVT BLDG OWNERS & LESSORS ASSN","irena@lobbywa.com","(360) 485-2390","123 Fir St NE, Suite 201","OLYMPIA","WA","98506","US","75384.16","1222.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70891.04","1249.73","1249.73","30901","16476"
"16540-2019","2019","INTL COUNCIL OF SHOPPING CENTERS","blaird@icsc.com","2026261400","555 12th Street NW","Washington","DC","20004","US","3750","40.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3790.37","63938","16540"
"16540-2018","2018","INTL COUNCIL OF SHOPPING CENTERS","blaird@icsc.com","2026261400","555 12th Street NW","Washington","DC","20004","US","11550","3179.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14729.17","49929","16540"
"16540-2017","2017","INTL COUNCIL OF SHOPPING CENTERS","blaird@icsc.com","2026261400","555 12th Street NW","Washington","DC","20004","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","41498","16540"
"16540-2016","2016","INTL COUNCIL OF SHOPPING CENTERS","blaird@icsc.com","2026261400","555 12th Street NW","Washington","DC","20004","US","11250","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3750.00","0.00","11250","32090","16540"
"16614-2022","2022","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16614"
"16614-2021","2021","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","37505","397.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36612.57","89321","16614"
"16614-2020","2020","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","48343.75","220.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","46000","78885","16614"
"16614-2019","2019","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","48000","2417.6","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50417.6","65388","16614"
"16614-2018","2018","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","44686.95","3413.6099999999997","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48100.56","45019","16614"
"16614-2017","2017","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","43492.8","1372.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14365.00","0.00","44865.41","41847","16614"
"16614-2016","2016","Manufactured Housing Communities of WA","chet@mhcw.org","(360) 753-8730","PO Box 2292","Olympia","WA","98507","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49017.80","6153.39","6153.39","29199","16614"
"16619-2017","2017","WA ST MARTIAL ARTS ASSN","wsmasbo@gmail.com",,"10714 5TH AVE NE","SEATTLE","WA","98125","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16619"
"16659-2022","2022","NATL ASSN OF CREDIT MGMT","JONF@NACMBCS.ORG","(206) 728-6333","PO BOX 3665","SEATTLE","WA","98124","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16659"
"16659-2021","2021","NATL ASSN OF CREDIT MGMT","JONF@NACMBCS.ORG","(206) 728-6333","PO BOX 3665","SEATTLE","WA","98124","US","20112","47.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14543.19","89506","16659"
"16659-2020","2020","NATL ASSN OF CREDIT MGMT","JONF@NACMBCS.ORG","(206) 728-6333","PO BOX 3665","SEATTLE","WA","98124","US","19078.5","401.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12719.189999999999","73603","16659"
"16659-2019","2019","NATL ASSN OF CREDIT MGMT","JONF@NACMBCS.ORG","(206) 728-6333","PO BOX 3665","SEATTLE","WA","98124","US","14496","1175.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15671.419999999998","63773","16659"
