"intent_id","project_id","agencyname","awarding_agency_address","agencycontact","agencyphone","prime_company_name","prime_phone_number","prime_contractor_reg_number","prime_ubi_number","bid_due_date","cntrct_award_dt","contractname","contractnumber","projectlocation","amount","application_received_date","city","anysubcontractor","anyapprentices","cntrct_amt","time_matr_flg","allworksubcontracted","owner_operatorsworked","numberofowner_operatorworked","yourcompanyemployeesworked","omwbe_certification","license","ubi","companyname","phone","email","companyaddress1","companyaddress2","companycity","companystate","companyzip","insuranceaccount","hiringcomapanylicense","hiringcomapanyubi","hiringcompanyname","hiringcomapanyinsuranceaccount","expected_start_dt","primeintent"
"1170394","975669","TACOMA, CITY OF","747 MARKET ST STE# 408  TACOMA WA 98402-3769","Hans Kvale","253-591-5036","EVERGREEN CONCRETE CUTTING INC","2538267644","EVERGCC945CP","601605667","2021-07-29T00:00:00.000","2021-07-29T00:00:00.000","City of Tacoma","Inv 245585","2201 Portland Ave E
Tacoma, WA  98421","2093.80","2021-08-18T00:00:00.000","Tacoma",,"No","2093.8",,"No","No","0","Yes","false","EVERGCC945CP","601605667","EVERGREEN CONCRETE CUTTING INC",,"Hannah@EvergreenConcreteCutting.com","PO Box 1751",,"SUMNER","WA","98390","88984400",,,,,,
"1170393","975684","MUKILTEO, CITY OF","4480 CHENNAULT BEACH RD MUKILTEO, WA - 98275","Matt Nienhuis","425-315-2613","CENTENNIAL GLASS COMPANY","4253493391","CENTEGC981DA","602171860","2021-08-10T00:00:00.000","2021-08-10T00:00:00.000","Panning Room 2nd Broken",,"11930 Cyrus Way
Mukilteo WA 98275","718.60","2021-08-18T00:00:00.000","Mukilteo","No","No","718.6","False","No","No","0","Yes","false","CENTEGC981DA","602171860","CENTENNIAL GLASS COMPANY","4253493391","teri@centennialglass.net","11903 CYRUS WAY #2",,"MUKILTEO","WA","98275","53105202",,,,,"2021-09-23T00:00:00.000","1170393"
"1170392","930232","KING COUNTY PUBLIC HOSPITAL DISTRICT #1","400 S 43RD ST RENTON, WA - 98055","Cory Hamilton","425-228-3440","CENTENNIAL CONTRACTORS ENT INC","7038854600","CENTECE004KK","601778685","2020-07-09T00:00:00.000","2020-07-29T00:00:00.000","VMC Dish Room Remodel","19064","Valley Medical Center, 400 South 43rd Street, Renton, WA","291011.60","2021-08-18T00:00:00.000","Renton","No","No","2500","False","No","No","0","Yes","false","ALLCICS967DQ","602372903","ALL CITY SAWING & DRILLING LLC","2536391717","allcitycuts4u@live.com","PO BOX 7118",,"COVINGTON","WA","98042","10243500","CENTECE004KK","601778685","CENTENNIAL CONTRACTORS ENT INC",,"2020-10-07T00:00:00.000","1082773"
"1170391","975682","COMMUNITY ACTION COUNCIL OF LEWIS, MASON,THURSTON","43020 Willamette Dr. NE LACEY, WA - 98516","Sam Dougherty","360-438-1100x2101","CMMTY ACTN CNCL-21,23,34 CNTYS","3604381100","CMMTYC*023LJ","600503120","2021-04-30T00:00:00.000","2021-07-01T00:00:00.000","Weatherization","Weatherization","T21.006 - Johns",,"2021-08-18T00:00:00.000","Tumwater","Yes","No",,"True","No","No","0","Yes","false","CMMTYC*023LJ","600503120","CMMTY ACTN CNCL-21,23,34 CNTYS","3604381100","samd@caclmt.org","3020 WILLAMETTE DR NE",,"LACEY","WA","98516","25892700",,,,,"2021-07-01T00:00:00.000","1170391"
"1170390","975681","SNOHOMISH SCHOOL DISTRICT #201","1601 AVENUE D SNOHOMISH, WA - 98290","Kim Radek","360-563-7272","LOOMIS CONSTRUCTION","4253445353","LOOMIC*169PA","600548074","2021-07-16T00:00:00.000","2021-08-04T00:00:00.000","Leak Repair","1962000198","8201 188th st se snohomish","9378.60","2021-08-18T00:00:00.000","Snohomish","No","No","9378.6","False","No","Yes","1","No","false","LOOMIC*169PA","600548074","LOOMIS CONSTRUCTION","4253445353","loomisconst@aol.com","14192 Chiwawa Loop Road",,"LEAVENWORTH","WA","98826","58369100",,,,,"2021-08-09T00:00:00.000","1170390"
"1170389","975680","LAKE WASHINGTON SCHOOL DISTRICT","PO BOX 97039 REDMOND, WA - 98073","Matt Palmer","425-936-1200","Ednetics Inc","2087774709","EDNETI*896PE","602127359","2021-07-27T00:00:00.000","2021-08-05T00:00:00.000","21-07658 Lake Washington SD Lake Washington HS Aux Gym Addition WAP","2000405589",,"17282.26","2021-08-18T00:00:00.000","Kirkland","Yes","No","17282.26","False","No","No","0","Yes","false","EDNETI*896PE","602127359","Ednetics Inc","2087774709","eric.hunt@ednetics.com","971 S Clearwater Loop",,"POST FALLS","ID","83854","01382700",,,,,"2021-08-06T00:00:00.000","1170389"
"1170388","972835","SPOKANE COUNTY PUBLIC WORKS","1026 W BROADWAY AVE SPOKANE, WA - 99260","Jake Saxon","509-477-3600","INLAND ASPHALT CO","5095342657","INLANAC984OK","601006854","2021-07-07T00:00:00.000","2021-07-20T00:00:00.000","57th Ave. Preservation Phase 1","3280","57th Ave.","1333333.00","2021-08-18T00:00:00.000","Spokane","No","No",,"True","No","No","0","Yes","false","WMWINC*935LA","602703784","WM WINKLER COMPANY","5094896100","annie@wmwinkler.com","PO BOX 430",,"NEWMAN LAKE","WA","99025","03995601","INLANAC984OK","601006854","INLAND ASPHALT CO",,"2021-08-18T00:00:00.000","1164650"
"1170387","953730","RENTON MUNICIPAL AIRPORT","616 WEST PERIMETER RD UNIT A RENTON, WA - 98057","Ann Fowler","425-430-7211","Nordvind Sewer Service LLC","3608255704","NORDVSS850C7","603478768","2020-10-14T00:00:00.000","2020-10-21T00:00:00.000","Airport Private Lift Station Replacement Project","WWP-27-04058","616 West Perimeter Road, Unit A
Renton WA  98057","302902.00","2021-08-18T00:00:00.000","Renton","No","No","23000","False","No","No","0","Yes","false","ADVANPL901OB","602633757","ADVANCED POWER LLC","4254818260","lorenapllc@aol.com","PO BOX 13705",,"MILL CREEK","WA","98082","47729502","NORDVSS850C7","603478768","NORDVIND SEWER SERVICE LLC",,"2021-08-23T00:00:00.000","1127744"
"1170386","952875","RENTON SCHOOL DISTRICT #403","300 SW 7TH ST RENTON, WA - 98055","Mike Cato","425-204-4473","ROBISON MECHANICAL INC","3604056740","ROBISMI006CM","602001709","2021-02-09T00:00:00.000","2021-03-03T00:00:00.000","Nelsen Middle School, Talbot Hill Elementary School & Tiffany Park Elementary School Mechanical Upgrades (3 Separate Locations)","9708","Nelsen: 2402 Jones Ave. S, Renton, WA 98055
Talbot Hill: 2300 Talbot Rd. S, Renton, WA 98055
Tiffany Park:  1601 Lake Youngs Way SE, Renton, WA 98058","4938315.30","2021-08-18T00:00:00.000","Renton","No","Yes",,"True","No","No","0","Yes","false","ECCOM**148BA","601107330","E C COMPANY","5032243511","ecpayroll@ecpowerslife.com","PO BOX 10286",,"PORTLAND","OR","97296","49612400","LONGBBT869QL","603434121","LONG BUILDING TECHNOLOGIES INC",,"2021-08-20T00:00:00.000","1126274"
"1170385","975679","RICHLAND, CITY OF","625 Swift Blvd RICHLAND, WA - 99352","Scott Moore","509-942-7526","TOTAL ENGY MGT & HVAC SERV INC","5099464500","TOTALEM121ON","600535041","2021-07-26T00:00:00.000","2021-07-27T00:00:00.000","SCADA Rm Ductless","275-21",,"6597.45","2021-08-18T00:00:00.000","Richland","No","No","6597.45","False","No","No","0","Yes","false","TOTALEM121ON","600535041","TOTAL ENGY MGT & HVAC SERV INC","5099464500","jbryson@teminc.com","2521 Stevens Drive",,"RICHLAND","WA","99354","51797001",,,,,"2021-08-04T00:00:00.000","1170385"
"1170381","961775","SKAGIT COUNTY PUBLIC HOSPITAL DISTRICT #1","1415 KINCAID ST MOUNT VERNON, WA - 98273 1376","Mike Yengich","360-428-6416","REGENCY NW CONSTRUCTION INC","4258831301","REGENNC041J5","601696917","2021-04-13T00:00:00.000","2021-05-10T00:00:00.000","Cascade Valley Hospital SPD Expansion","202002.03","330 Stillaguamish Avenue
Arlington, WA 9823","801000.00","2021-08-18T00:00:00.000","Arlington","No","No","27003","False","No","No","0","Yes","false","TREBLIL882CG","603173939","TREBLE INTERIORS LLC","2537321047","robin@trebleinteriors.com","110 42nd Street NW",,"AUBURN","WA","98001","23044900","REGENNC041J5","601696917","REGENCY NW CONSTRUCTION INC",,"2021-08-17T00:00:00.000","1143516"
"1170380","973727","CHEWELAH, CITY OF","PO BOX 258 CHEWELAH, WA - 99109","Thomas Haggarty","509-744-0245","COLVILLE CONSTRUCTION CO INC","5096848580","COLVII*302JP","600099809","2021-06-24T00:00:00.000","2021-07-09T00:00:00.000","N. 1st Street W. Reconstruction - 2021","Project 6-E-901(008)-1","N. 1st Street - Lincoln to Webster - Chewelah WA","266055.20","2021-08-18T00:00:00.000","Chewelah","No","No","41141","False","No","No","0","Yes","false","WMWINC*935LA","602703784","WM WINKLER COMPANY","5094896100","annie@wmwinkler.com","PO BOX 430",,"NEWMAN LAKE","WA","99025","03995601","COLVII*302JP","600099809","COLVILLE CONSTRUCTION CO INC",,"2021-08-18T00:00:00.000","1166390"
"1170379","928472","TRANSPORTATION, WASH STATE DEPT OF","PO BOX 47420  OLYMPIA WA 98504-7420","Mikkel Lamay, P.E.","360-757-5856 x_____","GRANITE CONSTRUCTION COMPANY","8317684086","GRANICC916DL","409023062","2020-08-06T00:00:00.000","2020-08-06T00:00:00.000","I-5 & SR 11, Padden Creek Fish Passage - 009493","009493","I-5, MP 250.45 TO MP 250.65, & SR 11, MP 20.95 TO MP 21.21","24491800.00","2021-08-18T00:00:00.000","Bellingham","No","No",,"True","No","Yes","1","Yes","true",,"601397236","Roy Finkbonner Trucking","3608154654","royfinkbonnertrucking@gmail.com","5860 Azalea LN",,"Ferndale","WA","98248","99421102","GRANICC916DL","409023062","GRANITE CONSTRUCTION COMPANY",,"2021-08-13T00:00:00.000","1086825"
"1170378","952875","RENTON SCHOOL DISTRICT #403","300 SW 7TH ST RENTON, WA - 98055","Mike Cato","425-204-4473","ROBISON MECHANICAL INC","3604056740","ROBISMI006CM","602001709","2021-02-09T00:00:00.000","2021-03-03T00:00:00.000","Nelsen Middle School, Talbot Hill Elementary School & Tiffany Park Elementary School Mechanical Upgrades (3 Separate Locations)","9708","Nelsen: 2402 Jones Ave. S, Renton, WA 98055
Talbot Hill: 2300 Talbot Rd. S, Renton, WA 98055
Tiffany Park:  1601 Lake Youngs Way SE, Renton, WA 98058","4938315.30","2021-08-18T00:00:00.000","Renton","No","Yes",,"True","No","No","0","Yes","false","ECCOM**148BA","601107330","E C COMPANY","5032243511","ecpayroll@ecpowerslife.com","PO BOX 10286",,"PORTLAND","OR","97296","49612400","LONGBBT869QL","603434121","LONG BUILDING TECHNOLOGIES INC",,"2021-08-20T00:00:00.000","1126274"
"1170377","972716","DOUGLAS COUNTY PUBLIC UTILITY DISTRICT","1151 VALLEY MALL PKWY E WENATCHEE, WA - 98802","Derek Browning","509-884-7191","KRCI LLC","5098845258","KRCILL*943DZ","602587069","2021-07-19T00:00:00.000","2021-07-27T00:00:00.000","Hydrogen and Lincoln Rock Switchyard Utility Installations","21-33-D","13226 U.S. 2, East Wenatchee, WA 98802","2871010.50","2021-08-18T00:00:00.000","Orondo","No","No","103000","False","No","No","0","Yes","false","ANDERL*935N4","602487292","ANDERSON LANDSCAPING","5096654916","Jed@Landscapebyanderson.com","1250 N WENATCHEE AVE H130",,"WENATCHEE","WA","98801","09081800","KRCILL*943DZ","602587069","KRCI LLC",,"2021-09-22T00:00:00.000","1164385"
"1170376","975675","YAKIMA, CITY OF","129 N 2ND YAKIMA, WA - 98901","Bruce Floyd","509-575-6138","THAYER EXCAVATING LLC","5099255457","THAYEEL967MZ","602401677","2021-06-21T00:00:00.000","2021-07-28T00:00:00.000","Spring Creek Road Improvement Project Phase 3 Wetland Mitigation Area Construction","2549","Wetland Mitigation near greenway path and yakima water treatment plant","496596.79","2021-08-18T00:00:00.000","Yakima","Yes","No","496596.79","False","No","Yes","2","Yes","false","THAYEEL967MZ","602401677","THAYER EXCAVATING LLC","5099255457","thayerexcavatingllc@gmail.com","2131 RIVERBOTTOM ROAD",,"ELLENSBURG","WA","98926","07247801",,,,,"2021-08-23T00:00:00.000","1170376"
"1170375","975674","CLARK COLLEGE","1800 E MCLOUGHLIN BLVD VANCOUVER, WA - 98663-3598","Billie Garner","360-992-2336","ACCURATE ELECTRIC UNLIMITD INC","3605673330","ACCUREU905ML","602966034","2021-07-27T00:00:00.000","2021-08-13T00:00:00.000","(300-1277)","2422","1933 Ft Vancouver Way, Vancouver WA 98683","4491.90","2021-08-18T00:00:00.000","Vancouver","No","No","4491.9","False","No","No","0","Yes","false","ACCUREU905ML","602966034","ACCURATE ELECTRIC UNLIMITD INC","3605673330","breeanne@accurateelectricunlimited.com","PO BOX 871866",,"VANCOUVER","WA","98687","57183601",,,,,"2021-08-30T00:00:00.000","1170375"
"1170374","956584","LAKE STEVENS SCHOOL DISTRICT #4","2202A - 123RD AVE NE LAKE STEVENS, WA - 98258","Robb Stanton","425-335-1644","PACIFIC MOBILE STRUCTURES INC","3607480121","PACIFMS033DC","600498022","2021-03-22T00:00:00.000","2021-03-22T00:00:00.000","Skyline ES","6022020062",,"1308411.80","2021-08-18T00:00:00.000","Lake Stevens","No","No",,"True","No","No","0","Yes","false","OMEGAMC791DT","604285767","OMEGA MORGAN CRANES LLC","5036477474","jacque.kelly@omegamorgan.com","5602 NE HUFFMAN ST",,"HILLSBORO","OR","97124","69405600","PACIFMS033DC","600498022","PACIFIC MOBILE STRUCTURES INC",,"2021-08-27T00:00:00.000","1132954"
"1170373","975673","SUMNER SCHOOL DISTRICT #320","1202 WOOD AVE SUMNER, WA - 98390","HEATHER BEDWELL","253-891-6300","HURLEY ENGRNG CO OF TACOMA","2532729389","HURLEET341L0","278005877","2021-08-13T00:00:00.000","2021-08-17T00:00:00.000","VICTOR FALLS ELEMENTARY BOILER SERVICE","SERVICE QUOTE 33458","11401 188th Ave Ct E
Bonney Lake, WA 98391","42846.51","2021-08-18T00:00:00.000","Bonney Lake","No","No","42846.51","False","No","No","0","Yes","false","HURLEET341L0","278005877","HURLEY ENGRNG CO OF TACOMA","2532729389","tammy@hurleyengineering.com","302 E 26TH ST",,"TACOMA","WA","98421","05695901",,,,,"2021-08-19T00:00:00.000","1170373"
"1170372","975672","Seattle Art Museum","1300 1st Ave  Seattle, WA - 98101","Shawn Kirchner","206-779-8757","MCKINSTRY CO LLC","2067623311","MCKINCL942DW","602569922","2021-01-02T00:00:00.000","2021-04-13T00:00:00.000","Seattle Art Musuem",,,"3308.79","2021-08-18T00:00:00.000","Seattle","No","No","3308.79","False","No","No","0","Yes","false","MCKINCL942DW","602569922","MCKINSTRY CO LLC","2067623311","publicworks@mckinstry.com","PO BOX 24567",,"SEATTLE","WA","98134","70616500",,,,,"2021-05-05T00:00:00.000","1170372"
"1170371","975671","CLOVER PARK SCHOOL DISTRICT #400","10903 GRAVELLY LAKE DR SE LAKEWOOD, WA - 98499-1341","Dale Brewer","253-606-5790","NORTHWEST ARCHTCTRL PRDCTS INC","4259674444","NORTHAP950MO","602052272","2021-08-09T00:00:00.000","2021-08-09T00:00:00.000","Harrison Prep Backstop Repairs","per Dale Brewer",,"2384.83","2021-08-18T00:00:00.000","Lakewood","No","No","2384.83","False","No","No","0","Yes","false","NORTHAP950MO","602052272","NORTHWEST ARCHTCTRL PRDCTS INC","4259674444","ginger@nw-ap.com","18717 236th AVE NE",,"WOODINVILLE","WA","98077","99772100",,,,,"2021-08-11T00:00:00.000","1170371"
"1170370","975670","ARLINGTON, CITY OF","238 N OLYMPIC ARLINGTON, WA - 98223","Nova Heaton","360-403-3551","REECE CONSTRUCTION COMPANY","3606599600","REECECC852C7","602893954","2021-08-03T00:00:00.000","2021-08-03T00:00:00.000","59th AVE Complete Streets Project","P02.463","The
parking lot off 59th for Evans Park Playground, and two off 188th St NE, to the north (Evans Field) and south (Quake Field).","1034339.89","2021-08-18T00:00:00.000","Arlington","Yes","No","1034339.89","False","No","No","0","Yes","true","REECECC852C7","602893954","REECE CONSTRUCTION COMPANY","3606599600","sasha@reece-construction.com","PO BOX 1531",,"MARYSVILLE","WA","98270","97503801",,,,,"2021-09-07T00:00:00.000","1170370"
"1170369","931057","Triumph Treatment Services","PO Box 2849 Yakima, WA - 98907-2849","Mark Garcia","509-248-1800","G H MOEN LLC","5092480740","GHMOEML972QG","602332548","2020-04-13T00:00:00.000","2020-07-15T00:00:00.000","GENESIS","L20001","610 Superior Lane
Yakima, WA 98902","3573900.00","2021-08-18T00:00:00.000","Yakima","No","No","30492","False","No","No","0","Yes","false","INLANAL960OW","602427967","INLAND ALARM LLC","5094576065","maryf@inlandalarm.com","1100 AHTANUM RD",,"YAKIMA","WA","98903","07177800","INLANFP161ML","600527235","INLAND FIRE PROTECTION INC",,"2021-03-31T00:00:00.000","1084639"
"1170368","975668","TACOMA SCHOOL DISTRICT #10","3321 S UNION AVE TACOMA, WA - 98409","Nancy Sherwood","2535713321","COMMERCIAL VENT VAC INC","2062454582","COMMEVV801P2","604629992","2021-08-09T00:00:00.000","2021-08-18T00:00:00.000","MT. TAAHOMA - EST 1038","MT. TAAHOMA - EST 1038","Mount Tahoma High School
4634 S. 74th Street
Tacoma, WA. 98409","4853.20","2021-08-18T00:00:00.000","Tacoma","No","No","4853.2","False","No","Yes","1","Yes","false","COMMEVV801P2","604629992","COMMERCIAL VENT VAC INC","2062454582","chrisracus@gmail.com","591 Ridge Rd W",,"EATONVILLE","WA","98328","30539900",,,,,"2021-08-23T00:00:00.000","1170368"
"1170367","960910","LYNDEN SCHOOL DISTRICT #504","1203 BRADLEY RD LYNDEN, WA - 98264","Anneke Hofford","360-354-8679","A T S AUTOMATION INC","4252519680","ATSAUI*131CJ","600647391","2021-04-23T00:00:00.000","2021-04-23T00:00:00.000","Lynden School District Compass Upgrade","1602000476","1203 BRADLEY ROAD
LYNDEN, WA 98264","60050.00","2021-08-18T00:00:00.000","Lynden","No","No","1999.99","False","No","No","0","Yes","false","DATSKEL820JT","604273999","DATSKIY ELECTRIC LLC","3609414754","leo.d@datskiyelectric.com","1908 ISLAND VIEW PLACE",,"ANACORTES","WA","98221","66506900","ATSAUI*131CJ","600647391","A T S AUTOMATION INC",,"2021-07-30T00:00:00.000","1142003"
"1170366","959845","KENNEWICK, PORT OF","350 Clover Island Drive, Suite Kennewick, WA - 99336","Amber Hanchett","509-586-1186","BRUCE MECHANICAL INC","5097340669","BRUCEMI951LB","602489281","2021-04-20T00:00:00.000","2021-04-23T00:00:00.000","Port of Kennewick HVAC Addition 10T Package Unit DB-B110","00000","1426 E 3rd Ave, Development Building B, Suite B110, Kennewick, WA","36970.00","2021-08-18T00:00:00.000","Kennewick","No","No",,"True","No","No","0","Yes","false","DRILLSS950LT","602490160","DRILLING & SAWING SERVICES INC","5095216146","drilling@live.com","1010 W Bruneau Place",,"KENNEWICK","WA","99336","62465700","BRUCEMI951LB","602489281","BRUCE MECHANICAL INC",,"2021-05-25T00:00:00.000","1139926"
"1170365","975665","BENTON COUNTY FIRE DISTRICT #4","2604 Bombing Range Road WEST RICHLAND, WA - 99353","Slita Bradley","509-967-2945","TOTAL ENGY MGT & HVAC SERV INC","5099464500","TOTALEM121ON","600535041","2021-01-01T00:00:00.000","2021-01-01T00:00:00.000","2021 Annual Maintenance Contract",,,,"2021-08-18T00:00:00.000","West Richland","No","No",,"True","No","No","0","Yes","false","TOTALEM121ON","600535041","TOTAL ENGY MGT & HVAC SERV INC","5099464500","jbryson@teminc.com","2521 Stevens Drive",,"RICHLAND","WA","99354","51797001",,,,,"2021-01-04T00:00:00.000","1170365"
"1170364","975664","STARBUCK SCHOOL DISTRICT #35","PO BOX 188 STARBUCK, WA - 99359","CONNIE","509-399-2381","WALLA WALLA ELECTRIC CO INC","5095258672","WALLAWE258KK","600179386","2021-07-23T00:00:00.000","2021-08-03T00:00:00.000","RE-LAMP EXISTING FIXTURES","154354",,"2953.86","2021-08-18T00:00:00.000","STARBUCK","No","Yes","2953.86","False","No","No","0","Yes","false","WALLAWE258KK","600179386","WALLA WALLA ELECTRIC CO INC","5095258672","suzi@wwelectric.com","1225 W POPLAR",,"WALLA WALLA","WA","99362","35776000",,,,,"2021-08-30T00:00:00.000","1170364"
"1170363","974586","COLLEGE PLACE SCHOOL DISTRICT #250","1755 S COLLEGE AVE COLLEGE PLACE, WA - 99324","Thomas Eller","509-380-8278","S & K MOUNTAIN CONST INC","5095250739","SKMOUKM920C6","602789146","2021-07-29T00:00:00.000","2021-08-04T00:00:00.000","Davis Elementary School Portables 2021","80421","31 SE Ash St. 
College Place, WA 99324","295664.00","2021-08-18T00:00:00.000","WALLA WALLA","No","Yes","47800","False","No","No","0","Yes","false","WALLAWE258KK","600179386","WALLA WALLA ELECTRIC CO INC","5095258672","suzi@wwelectric.com","1225 W POPLAR",,"WALLA WALLA","WA","99362","35776000","SKMOUKM920C6","602789146","S & K MOUNTAIN CONST INC",,"2021-08-12T00:00:00.000","1168153"
"1170362","967689","KITTITAS COUNTY PUBLIC WORKS","205 W 5TH ELLENSBURG, WA - 98926","Darren Case","509-962-7523","AMERICAN ROCK PRODUCTS","5095472380","AMERIRP821DR","600204527","2021-05-20T00:00:00.000","2021-06-01T00:00:00.000","Vantage Highway Pavement & Guardrail Replacement","CRP298-19","Vantage Hwy from MP 21.25 to MP 27.51","3447921.00","2021-08-18T00:00:00.000","Vantage","No","No",,"True","No","No","0","Yes","false","WWGTRTE831B3","604066896","WWG Trucking & Excavating LLC","5096582538","wwgtrucking@gmail.com","3680 Nile Rd.",,"NACHES","WA","98937","27239101","AMERIRP821DR","600204527","AMERICAN ROCK PRODUCTS",,"2021-08-16T00:00:00.000","1154583"
"1170361","975663","CHIMACUM SCHOOL DISTRICT #49","PO BOX 278 CHIMACUM, WA - 98325","Bill Lovner","360-302-5982","DAVIS DOOR SERVICE INC","2063249101","DAVISDS181C8","600425647","2021-05-13T00:00:00.000","2021-08-05T00:00:00.000","Chimicum Creek Primary","Inv 265695","313 Ness Valley Road
Port Hadlock, WA 98339","537.05","2021-08-18T00:00:00.000","Port Hadlock","No","No","537.05","False","No","No","0","Yes","false","DAVISDS181C8","600425647","DAVIS DOOR SERVICE INC","2063249101","mistyt@davisdoor.com","2021 S GRAND ST",,"SEATTLE","WA","98144","44399000",,,,,"2021-08-05T00:00:00.000","1170361"
