"id","report_number","origin","filer_id","filer_name","type","funding_source_id","funding_source","filing_period","receipt_date","employer_id","employer_name","compensation","sub_lobbyist_compensation","net_compensation","personal_expenses","entertainment","contributions","advertising","political_ads","other","total_expenses","net_total","employment_registration_id","employment_type","contractor_id","contractor_name","url"
"93534-86115","93534","FE","86115","Todd Allred Advocacy","Lobbyist","86115","Todd Allred Advocacy (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93534)"
"93705-86500","93705","FE","86499","Christopher Finarelli","Employer","86500","Household and Commercial Products Assn","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16361","Household and Commercial Products Assn","500.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00","86500","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93705)"
"93705-86499","93705","FE","86499","Christopher Finarelli","Lobbyist","86499","Christopher Finarelli (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93705)"
"93704-19043","93704","FE","17682","MARK J JOHNSON","Employer","19043","WA RETAIL ASSN","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17180","WA RETAIL ASSN","12666.66","0.00","12666.66","106.88","0.00","0.00","0.00","0.00","0.00","106.88","12773.54","19043","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93704)"
"93704-17682","93704","FE","17682","MARK J JOHNSON","Lobbyist","17682","MARK J JOHNSON (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93704)"
"93706-90275","93706","FE","90274","Christian Rataj","Employer","90275","National Association of Mutual Insurance Companies (NAMIC)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","90272","National Association of Mutual Insurance Companies (NAMIC)","700.00","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","700.00","90275","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93706)"
"93706-90274","93706","FE","90274","Christian Rataj","Lobbyist","90274","Christian Rataj (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93706)"
"93686-19451","93686","FE","17887","SVEN PETERSON","Employer","19451","PREMERA BLUE CROSS","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","16812","PREMERA BLUE CROSS","750.00","0.00","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","750.00","19451","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93686)"
"93686-17887","93686","FE","17887","SVEN PETERSON","Lobbyist","17887","SVEN PETERSON (Self)","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93686)"
"93689-18669","93689","FE","17524","DARREN ENGLE","Employer","18669","BLUE STAR GAS","2022-07-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18669","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93689)"
"93689-17524","93689","FE","17524","DARREN ENGLE","Lobbyist","17524","DARREN ENGLE (Self)","2022-07-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93689)"
"93693-18339","93693","FE","17424","JOHN R BUSH","Employer","18339","BLUE STAR GAS","2022-07-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18339","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93693)"
"93693-17424","93693","FE","17424","JOHN R BUSH","Lobbyist","17424","JOHN R BUSH (Self)","2022-07-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93693)"
"93701-18579","93701","FE","17498","MILTON H DOUMIT JR","Employer","18579","VERIZON","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17030","VERIZON","10000.00","0.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","18579","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93701)"
"93701-17498","93701","FE","17498","MILTON H DOUMIT JR","Lobbyist","17498","MILTON H DOUMIT JR (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93701)"
"93684-19205","93684","FE","17777","JAMES A MATTEUCCI JR","Employer","19205","MERCK SHARP & DOHME CORP & AFFILIATES","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16632","MERCK SHARP & DOHME CORP & AFFILIATES","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19205","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93684)"
"93684-17777","93684","FE","17777","JAMES A MATTEUCCI JR","Lobbyist","17777","JAMES A MATTEUCCI JR (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93684)"
"93015-82677","93015","FE","70469","Johns-Brown Governmental Relations","Employer","82677","Quaker Voice on Washington Public Policy","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","27328","Quaker Voice on Washington Public Policy","750.00","0.00","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","750.00","82677","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93015)"
"93015-84763","93015","FE","70469","Johns-Brown Governmental Relations","Employer","84763","Innovations Human Trafficking Collaborative","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","84627","Innovations Human Trafficking Collaborative","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","84763","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93015)"
"93015-70469","93015","FE","70469","Johns-Brown Governmental Relations","Lobbyist","70469","Johns-Brown Governmental Relations (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","349.00","0.00","0.00","0.00","349.00","349.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93015)"
"93687-86062","93687","FE","86061","PREET KAUR","Employer","86062","PREMERA BLUE CROSS","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","16812","PREMERA BLUE CROSS","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","86062","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93687)"
"93687-86061","93687","FE","86061","PREET KAUR","Lobbyist","86061","PREET KAUR (Self)","2022-06-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93687)"
"93690-18669","93690","FE","17524","DARREN ENGLE","Employer","18669","BLUE STAR GAS","2022-08-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18669","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93690)"
"83869-70160","83869","FE","70158","Lianna Kressin","Employer","70160","STATEWIDE POVERTY ACTION NETWORK","2021-06-01T00:00:00.000","2021-10-13T00:00:00.000","16952","STATEWIDE POVERTY ACTION NETWORK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70160","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/83869)"
"93690-17524","93690","FE","17524","DARREN ENGLE","Lobbyist","17524","DARREN ENGLE (Self)","2022-08-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93690)"
"83875-70160","83875","FE","70158","Lianna Kressin","Employer","70160","STATEWIDE POVERTY ACTION NETWORK","2021-09-01T00:00:00.000","2021-10-13T00:00:00.000","16952","STATEWIDE POVERTY ACTION NETWORK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70160","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/83875)"
"93692-18669","93692","FE","17524","DARREN ENGLE","Employer","18669","BLUE STAR GAS","2022-10-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18669","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93692)"
"93692-17524","93692","FE","17524","DARREN ENGLE","Lobbyist","17524","DARREN ENGLE (Self)","2022-10-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93692)"
"93696-18339","93696","FE","17424","JOHN R BUSH","Employer","18339","BLUE STAR GAS","2022-10-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18339","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93696)"
"93696-17424","93696","FE","17424","JOHN R BUSH","Lobbyist","17424","JOHN R BUSH (Self)","2022-10-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93696)"
"93707-19018","93707","FE","17670","ANDREA IMLER","Employer","19018","Washington Trails Association","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17200","Washington Trails Association","500.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00","19018","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93707)"
"93707-17670","93707","FE","17670","ANDREA IMLER","Lobbyist","17670","ANDREA IMLER (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93707)"
"93729-18305","93729","FE","17407","Martin Flynn Public Affairs Inc","Employer","18305","FORTERRA","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16234","FORTERRA","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","18305","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93729)"
"93729-18306","93729","FE","17407","Martin Flynn Public Affairs Inc","Employer","18306","CENTRAL PUGET SOUND REGIONAL TRANSIT AUTHORITY / SOUND TRANSIT","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16245","CENTRAL PUGET SOUND REGIONAL TRANSIT AUTHORITY / SOUND TRANSIT","7000.00","0.00","7000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7000.00","18306","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93729)"
"93729-18310","93729","FE","17407","Martin Flynn Public Affairs Inc","Employer","18310","BANK OF AMERICA CORP","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16887","BANK OF AMERICA CORP","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","18310","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93729)"
"93729-37372","93729","FE","17407","Martin Flynn Public Affairs Inc","Employer","37372","Sunovion Pharmaceuticals Inc.","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","33133","Sunovion Pharmaceuticals Inc.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37372","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93729)"
"93729-38087","93729","FE","17407","Martin Flynn Public Affairs Inc","Employer","38087","SANOFI US","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16178","SANOFI US","3750.00","0.00","3750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3750.00","38087","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93729)"
"93729-38834","93729","FE","17407","Martin Flynn Public Affairs Inc","Employer","38834","WA ASSN OF CONSERVATION DISTRICTS","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17076","WA ASSN OF CONSERVATION DISTRICTS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38834","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93729)"
"93729-17407","93729","FE","17407","Martin Flynn Public Affairs Inc","Lobbyist","17407","Martin Flynn Public Affairs Inc (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93729)"
"93758-71056","93758","FE","17653","BRANDON HOUSKEEPER","Employer","71056","ALLIANCE OF WESTERN ENERGY CONSUMERS","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16528","ALLIANCE OF WESTERN ENERGY CONSUMERS","9500.00","0.00","9500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9500.00","71056","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-72284","93758","FE","17653","BRANDON HOUSKEEPER","Employer","72284","PACKAGING CORP OF AMERICA","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16203","PACKAGING CORP OF AMERICA","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","72284","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-72771","93758","FE","17653","BRANDON HOUSKEEPER","Employer","72771","BOISE CASCADE COMPANY","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16202","BOISE CASCADE COMPANY","3000.00","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3000.00","72771","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-74110","93758","FE","17653","BRANDON HOUSKEEPER","Employer","74110","WESTERN WOOD PRESERVERS INSTITUTE","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17304","WESTERN WOOD PRESERVERS INSTITUTE","1750.00","0.00","1750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1750.00","74110","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-79813","93758","FE","17653","BRANDON HOUSKEEPER","Employer","79813","HF Sinclair","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","79704","HF Sinclair","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","79813","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-82755","93758","FE","17653","BRANDON HOUSKEEPER","Employer","82755","American Family Life Assurance Company (AFLAC)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16074","American Family Life Assurance Company (AFLAC)","1500.00","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","82755","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-88077","93758","FE","17653","BRANDON HOUSKEEPER","Employer","88077","CenTrio Energy","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","88076","CenTrio Energy","3500.00","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","88077","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93758)"
"93758-17653","93758","FE","17653","BRANDON HOUSKEEPER","Lobbyist","17653","BRANDON HOUSKEEPER (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93758)"
"93691-18669","93691","FE","17524","DARREN ENGLE","Employer","18669","BLUE STAR GAS","2022-09-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18669","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93691)"
"93691-17524","93691","FE","17524","DARREN ENGLE","Lobbyist","17524","DARREN ENGLE (Self)","2022-09-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93691)"
"93694-18339","93694","FE","17424","JOHN R BUSH","Employer","18339","BLUE STAR GAS","2022-08-01T00:00:00.000","2022-07-10T00:00:00.000","16198","BLUE STAR GAS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18339","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93694)"
"93694-17424","93694","FE","17424","JOHN R BUSH","Lobbyist","17424","JOHN R BUSH (Self)","2022-08-01T00:00:00.000","2022-07-10T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93694)"
"93708-19906","93708","FE","18099","DAN WOOD","Employer","19906","WA ST DAIRY FEDERATION","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17239","WA ST DAIRY FEDERATION","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","19906","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93708)"
"93708-18099","93708","FE","18099","DAN WOOD","Lobbyist","18099","DAN WOOD (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93708)"
"93727-75885","93727","FE","75883","Jasmin Weaver","Employer","75885","Civic Ventures","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","57288","Civic Ventures","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","75885","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93727)"
"93727-75883","93727","FE","75883","Jasmin Weaver","Lobbyist","75883","Jasmin Weaver (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93727)"
"93759-18234","93759","FE","17378","ALISHA BENSON","Employer","18234","GREATER SPOKANE INC","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16938","GREATER SPOKANE INC","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18234","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93759)"
"93759-17378","93759","FE","17378","ALISHA BENSON","Lobbyist","17378","ALISHA BENSON (Self)","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93759)"
"93764-18939","93764","FE","17616","Heather Hansen","Employer","18939","ASSN OF WA AERIAL APPLICATORS","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","16166","ASSN OF WA AERIAL APPLICATORS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18939","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93764)"
"93764-18940","93764","FE","17616","Heather Hansen","Employer","18940","WA FARM FORESTRY ASSN","2022-06-01T00:00:00.000","2022-07-11T00:00:00.000","17111","WA FARM FORESTRY ASSN","2800.00","0.00","2800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2800.00","18940","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93764)"
