"business_name","license_number","inspection_date","placard","formatted_address","inspection_id","violation_id","business_city","business_postal_code","inspection_type","inspection_frequency","inspector","inspector_comments","inspection_result","inspection_description","correct_by_date","corrected_on_site","violation_description","is_major_violation","violation_code","business_id","businessaddress","placard_id","row_id"
"GASPARE'S PIZZERIA","L10123","2022-04-15T13:47:00.000","GREEN","200 MERRYDALE RD, SAN RAFAEL, CA 94903","53508","77255","SAN RAFAEL","94903","Follow-up","Food Semi-yearly Inspection","KATHLEEN DEA","Reinspection to ensure critical violations observed during the 4/13/22 routine inspection have been corrected. Today, major violation has been corrected. <div><br></div><div>Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. <br></div>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-15T00:00:00.000","Yes","MAJOR - Observed wet storage of shell stock. Store shell stock in container without water to prevent drowning. Discard shell stock from 3/28/22; for shell stock from 4/4/22, cook and if it doesn't open, discard. Shell stock from 3/28/22 VCD.",,"CHSC 114039.3","4584","200 MERRYDALE RD
SAN RAFAEL, CA 94903
(37.996426, -122.535711)","1","4584_53508_77255"
"MIRACLE MILE CAFE","L15360","2022-04-15T10:50:00.000","GREEN","2130 4TH ST, SAN RAFAEL, CA 94901","51912","77188","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","BREE NELSON","<p class=MsoNormal><a name=_Hlk77140705>Green placard posted. <o:p></o:p></a></p><p class=MsoNormal style=text-align:justify>  </p><p class=MsoNormal>“Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report”.<o:p></o:p></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-01-14T00:00:00.000","No","Employees using latex gloves to handle food. ",,"CHSC 113973.b-c ","4720","2130 4TH ST
SAN RAFAEL, CA 94901
(37.975846, -122.547607)","1","4720_51912_77188"
"BED BATH & BEYOND #527","L10984","2022-04-15T10:20:00.000","GREEN","2601 LARKSPUR LANDING CIR, LARKSPUR, CA 94939","50985","77168","LARKSPUR","94939","Routine","Food Yearly Inspection","JULIAN TAM","<i><span style=font-size:12.0pt;font-family:&quot;Calibri&quot;,sans-serif; mso-fareast-font-family:Calibri;mso-fareast-theme-font:minor-latin;mso-ansi-language: EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA>Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.</span></i><span style=font-size:12.0pt;font-family:&quot;Calibri&quot;,sans-serif;mso-fareast-font-family: Calibri;mso-fareast-theme-font:minor-latin;mso-ansi-language:EN-US;mso-fareast-language: EN-US;mso-bidi-language:AR-SA> </span><div><br></div><div><font face=Calibri, sans-serif><span style=font-size: 16px;>A green placard was issued.</span></font></div>","VIOLMINOR","Only Minor Violation(s) Found","2021-11-01T00:00:00.000","No","Hand wash sink in men's restroom reached a max temperature of ~80°F.  /  Adjust mixing valve to provide 100-108°F hot water.",,"CHSC 114192","5458","2601 LARKSPUR LANDING CIR
LARKSPUR, CA 94939
(37.947113, -122.507141)","1","5458_50985_77168"
"PLAZA J CAFE","L13943","2022-04-15T10:20:00.000","GREEN","200 N SAN PEDRO RD A, SAN RAFAEL, CA 94903","52223","77170","SAN RAFAEL","94903","Routine","Food Yearly Inspection","KATHLEEN DEA","Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-03-14T00:00:00.000","No","Provide a certified food manager certification within 30 days. Email me a copy and keep available on site.",,"CHSC 113947.1","8552","200 N SAN PEDRO RD
SAN RAFAEL, CA 94903
(38.000632, -122.52349)","1","8552_52223_77170"
"SHINEOLOGY @ LUCKY DR","L16179","2022-04-15T09:35:00.000","GREEN","36 INDUSTRIAL WAY, GREENBRAE, CA 94904","52599",,"GREENBRAE","94904","Routine","Food Yearly Inspection","JULIAN TAM","No significant violations were noted at time of inspection.<div><br></div><div>A green placard was issued.</div>","NOVIOL","No Violation(s) Found","2022-02-02T00:00:00.000","No",,,,"10174","36 INDUSTRIAL WAY
GREENBRAE, CA 94904
(37.938717, -122.514919)","1","10174_52599_"
"PEACOCK GAP GOLF CLUB-CAFE","L11436","2022-04-15T09:05:00.000","GREEN","337 BISCAYNE DR, SAN RAFAEL, CA 94901","53524","77276","SAN RAFAEL","94901","Follow-up","Food Semi-yearly Inspection","KATHLEEN DEA","Reinspection following the routine inspection conducted on 4/14/22 where a yellow placard was issued. Today, major violations have been corrected. <div><br></div><div>For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.<br></div>","NOVIOL","No Violation(s) Found","2022-04-15T00:00:00.000","Yes","MAJOR - Observed mussels with missing shell stock tags; invoice provided so OK to keep - discussed with chef that shell stock shall have certification tags (keep with shell stock until supply depleted) and kept for 90 days in chronological order. Other tags from last 90 days on site but this batch's was missing. Observed 3 shell stock tags from February in trash can. Shell stock tags must be maintained for 90 days from dates of harvest in chronological order. Do not discard tags.",,"CHSC 114039.1","5889","337 BISCAYNE DR
SAN RAFAEL, CA 94901
(37.996199, -122.465105)","1","5889_53524_77276"
"PEACOCK GAP GOLF CLUB-CAFE","L11436","2022-04-15T09:05:00.000","GREEN","337 BISCAYNE DR, SAN RAFAEL, CA 94901","53524","77275","SAN RAFAEL","94901","Follow-up","Food Semi-yearly Inspection","KATHLEEN DEA","Reinspection following the routine inspection conducted on 4/14/22 where a yellow placard was issued. Today, major violations have been corrected. <div><br></div><div>For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.<br></div>","NOVIOL","No Violation(s) Found","2022-04-15T00:00:00.000","Yes","Observed the following foods at unsafe temperatures:<div>- onion jam (cooked onions, balsamic, sugar) at 74F, made yesterday, on counter - this is considered potentially hazardous unless proven otherwise (Water activity, pH) - keep at 41F or below, 135F or above, or use Time as a Public Health Control - 1/2 quart voluntarily discarded</div><div>- burritos at 107-112F, made ~1 hr prior, on shelf - chef reheated to 165F; hot hold at 135F or above</div><div>- clam chowder in walk in cooler at 43-44.8F, made yesterday - cold hold at 41F or below; discussed cooling</div><div>Maintain potentially hazardous foods at 41F or below OR 135F or above. </div>",,"CHSC 113996","5889","337 BISCAYNE DR
SAN RAFAEL, CA 94901
(37.996199, -122.465105)","1","5889_53524_77275"
"LUCKY DRIVE BRUSHLESS CARWASH","L10587","2022-04-15T08:55:00.000","GREEN","2066 REDWOOD HWY, GREENBRAE, CA 94904","51641","77169","GREENBRAE","94904","Routine","Food Yearly Inspection","JULIAN TAM","<i><span style=font-size: 12pt; font-family: Calibri, sans-serif;>Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.</span></i><span style=font-size: 12pt; font-family: Calibri, sans-serif;> </span><div><br></div><div><font face=Calibri, sans-serif><span style=font-size: 16px;>A green placard was issued.</span></font></div>","VIOLMINOR","Only Minor Violation(s) Found","2021-01-01T00:00:00.000","No","2 quarts of half and half in back refrigerator recorded around 50-51°F.  /  Discard out of temperature foods.  Refrigerator needs to be repaired to cold hold food at 41°F or below.",,"CHSC 113996","5052","2066 REDWOOD HWY
GREENBRAE, CA 94904
(37.938448, -122.515848)","1","5052_51641_77169"
"CHEVRON","L10647","2022-04-14T16:20:00.000","GREEN","340 MILLER AVE, MILL VALLEY, CA 94941","48013","77185","MILL VALLEY","94941","Routine","Food Yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m., and Friday from 8:00 a.m. – 12:00 p.m. The report may also be viewed at the facility upon request.</span><span style=font-family:&quot;Arial&quot;,sans-serif><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2021-05-03T00:00:00.000","No","Clean restroom walls and toilet to remove dirt. ",,"CHSC 114250","5107","340 MILLER AVE
MILL VALLEY, CA 94941
(37.898043, -122.537889)","1","5107_48013_77185"
"AVI-OUSLY DELICIOUS","L10723","2022-04-14T15:30:00.000","GREEN","41 HAMILTON DR G, NOVATO, CA 94949","51566","77175","NOVATO","94949","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span>A routine inspection was conducted at this facility today. </span><span></span></p><p class=MsoNormal><span><br></span></p><p class=MsoNormal><span>Other minor violations were also observed. </span><span></span></p><p class=MsoNormal><span><br></span></p><p class=MsoNormal><span>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span></span></p><p class=MsoNormal><span><br></span></p><p class=MsoNormal><span>The report may also be viewed at the facility upon request.</span><span></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2021-12-14T00:00:00.000","No","Contents of large walk-in cooler at 43F.  Immediately adjust/repair to maintain foods at 41F or below.  ",,"CHSC 113996","5187","41 HAMILTON DR
NOVATO, CA 94949
(38.071016, -122.537806)","1","5187_51566_77175"
"EXTREME PIZZA","L14688","2022-04-14T14:37:00.000","GREEN","393 MILLER AVE A, MILL VALLEY, CA 94941","53418","77183","MILL VALLEY","94941","Follow-up","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m., and Friday from 8:00 a.m. – 12:00 p.m. The report may also be viewed at the facility upon request.</span><span style=font-family:&quot;Arial&quot;,sans-serif><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-07T00:00:00.000","No","Pizza boxes in closet in restroom.",,"CHSC 114047","8686","393 MILLER AVE
MILL VALLEY, CA 94941
(37.896994, -122.536301)","1","8686_53418_77183"
