"fiscal_year","country_region_or_secretariat","obligation_amount","tcb_category","funding_agency","funding_account","funding_account_code","implementing_agency","implementing_subagency","activity_title","activity_description","activity_id"
"2000","Lebanon","319150","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","4910","Other Trade Capacity Building","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","2946","Trade-related Tourism","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","26514","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","4910","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lebanon","68740","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Lebanon","Untitled","No description available.","1054"
"2000","Lesotho","8033","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1143"
"2000","Liberia","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Liberia","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Liberia","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Liberia","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Liberia","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Madagascar","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Madagascar","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Madagascar","125000","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1031"
"2000","Madagascar","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Madagascar","250000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1031"
"2000","Madagascar","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Madagascar","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"2000","Madagascar","91650","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Madagascar","Untitled","No description available.","1030"
"2000","Madagascar","125000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1031"
"2000","Madagascar","152750","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Madagascar","Untitled","No description available.","1030"
"2000","Madagascar","300000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1279"
"2000","Madagascar","91650","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Madagascar","Untitled","No description available.","1030"
"2000","Madagascar","91650","Technical Barriers to Trade (TBT)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Madagascar","Untitled","No description available.","1030"
"2000","Madagascar","183300","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Madagascar","Untitled","No description available.","1030"
"2000","Malawi","32400","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"2000","Malawi","10200","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"2000","Malawi","7000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"2000","Malawi","31020","Competition Policy, Business Environment, and Governance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Malawi","Untitled","No description available.","1192"
"2000","Malawi","8033","WTO Accession and Compliance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1143"
"2000","Malawi","22000","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"2000","Malawi","19600","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
