"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","182","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","8","true",,,"false","false","true","true","class 3","can read and write","8","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-08-14T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","182","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","4","true",,,"false","true","true","true","less than class 1","cannot read or write","4","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","true","false","2015-08-14T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","182","850.934533351","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","other relative","16","true",,,"false","false","true","true","class 9","can read and write","16","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-08-14T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","183","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","34","false","days","3.0","false","false","true","false","class 11","can read and write","34","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed secondary or more","true","false","true","2015-09-07T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","183","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","28","true",,,"true","false","true","false","class 10","can read and write","28","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-07T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","183","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","10","true",,,"false","false","true","true","class 4","can read and write","10","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-07T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","183","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","6","true",,,"false","false","true","true","less than class 1","can sign (write) only","6","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-07T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","183","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","other relative","26","true",,,"false","false","true","true","class 12","can read and write","26","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","true","true","2015-09-07T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","42","32","rural","in zoi","184","1809.504","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","38","true",,,"false","false","true","false","class 2","can read and write","38","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","35 to 39","less than primary","true","false","false","2015-09-01T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","42","32","rural","in zoi","184","1809.504","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","35","true",,,"true","false","false",,,"can sign (write) only","35","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","35 to 39","no education","false","false","false","2015-09-01T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","185","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","33","true",,,"false","false","true","false","university or above","can read and write","33","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed secondary or more","true","false","true","2015-09-07T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","185","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","mother/father","58","true",,,"false","false","true","false","class 10","can read and write","58","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","completed secondary or more","true","false","true","2015-09-07T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","185","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","mother/father","64","true",,,"false","false","true","false","class 6","can read and write","64","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","60 to 64","completed primary","true","false","true","2015-09-07T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","185","1826.0582237861","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","25","true",,,"true","false","true","false","class 12","can read and write","25","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-07T00:00:00.000","4"
