"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://data.lacity.org/d/r9zn-9ttc","true","true","r9zn-9ttc","Building and Safety","data.lacity.org","filter","ADU permits 7/1/17-12/31/17(JB2)","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","105","2018-03-27T21:26:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","16","ry4m-m8um","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/r9zn-9ttc.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","jane",,
"https://data.lacity.org/d/vy2j-c3hg","true","true","vy2j-c3hg","Building and Safety","data.lacity.org","filter","ADUs 7/1/17-12/31/17 (JB)","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","13","2018-03-27T21:22:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","9","ry4m-m8um","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/vy2j-c3hg.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","jane",,
"https://data.lacity.org/d/eis3-c7e2","true","true","eis3-c7e2","Building and Safety","data.lacity.org","filter","JB-ADUs from 7/1/17 to 12/31/17","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","16","2018-03-27T20:57:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","12","ry4m-m8um","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/eis3-c7e2.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","jane",,
"https://data.lacity.org/d/nayp-w2tw","true","false","nayp-w2tw","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2018","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2018. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","5161","2018-03-21T15:49:00.000Z","2019-01-11T00:41:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","949","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/nayp-w2tw.json",,,,"Weekly","No",,,,,"official","LAPD OpenData","Thaniya Sungruengyos","37266@lapd.online"
"https://data.lacity.org/d/frys-9fv4","false","true","frys-9fv4","LAPD","data.lacity.org","chart","Untitled Visualization - Based on Arrest Data from 2010 to Present","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","2","2018-03-21T01:32:00.000Z","2020-09-30T17:15:00.000Z","A Safe City",,"0","6cck-yc7p","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/frys-9fv4.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","angelavi509",,
"https://data.lacity.org/d/34ip-dp4p","false","true","34ip-dp4p","LAPD","data.lacity.org","chart","Untitled Visualization - Based on Arrest Data from 2010 to Present","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","2","2018-03-21T00:09:00.000Z","2020-09-30T17:15:00.000Z","A Safe City",,"0","vtga-8hhq","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/34ip-dp4p.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","Abel",,
"https://data.lacity.org/d/q7nx-izi4","false","true","q7nx-izi4","LAPD","data.lacity.org","table","Untitled Visualization - Based on Arrest Data from 2010 to Present","This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2018-03-21T00:06:00.000Z","2020-09-30T17:15:00.000Z","A Safe City",,"0","6cck-yc7p","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/q7nx-izi4.json",,,,"Weekly","Yes",,,"yru6-6re4",,"community","angelavi509",,
"https://data.lacity.org/d/wuz3-dzrk","false","true","wuz3-dzrk","Office of Finance","data.lacity.org","table","Untitled Visualization - Based on Listing of Active Businesses","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2018-03-21T00:00:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","hyd3-7f4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/wuz3-dzrk.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","Rajabali",,
"https://data.lacity.org/d/pps9-vusg","false","true","pps9-vusg","Building and Safety","data.lacity.org","map","Untitled Visualization - Based on Existing Buildings Energy & Water Efficiency (EBEWE) Program","The City's Existing Buildings Energy & Water Efficiency (EBEWE) Program was established in 2016 (LA Municipal Code Section 91.9701, Ordinance No 184674) and is administered by the Department of Building and Safety (LADBS).  It requires that owners of buildings subject to the ordinance file an annual benchmark report of energy and water usage for their buildings.  The EBEWE dataset includes the compliance year, building address, compliance status, and various energy and water use benchmark data.  For a complete explanation of the Program, including reporting requirements, please visit LADBS' EBEWE site at <a href=""http://ebewe.org"" target=""_blank"" rel=""nofollow external"">http://ebewe.org</a>.","1","2018-03-19T22:30:00.000Z","2020-11-08T09:00:00.000Z","A Livable and Sustainable City",,"0","beu7-s2ez","Public Domain","published",,,"LADBS",,,"https://data.lacity.org/resource/pps9-vusg.json",,,,"Weekly","No",,,"9yda-i4ya",,"community","AS",,
"https://data.lacity.org/d/tqgm-757q","true","true","tqgm-757q","Housing and Community Investment","data.lacity.org","map","Based on 2014 Registered Foreclosure Properties","The 2014 Foreclosure Properties registered at HCIDLA between 1/1/2014 and 12/31/2014.","14","2018-03-16T20:06:00.000Z","2018-08-07T22:52:00.000Z","A Well Run City",,"4","dhgx-s4x9","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,,,"https://data.lacity.org/resource/tqgm-757q.json",,,,"Quarterly",,,,"fdwe-pgcu",,"community","opendata@edmonton.ca",,
"https://data.lacity.org/d/jcx4-qizy","false","false","jcx4-qizy","Information Technology","data.lacity.org","dataset","MyLA311 Public Right-of-Way Cleanup Requests - INTERNAL","This is the detailed Public Right-of-Way Cleanup service request closeout information.","86","2018-03-15T22:02:00.000Z","2020-11-13T07:02:00.000Z",,,"7","ri63-g4dj",,"published",,,,,,"https://data.lacity.org/resource/jcx4-qizy.json",,,"Latitude/longitude","Hourly","Yes",,,,,"official","Eduardo Magos","Eduardo Magos","eduardo.magos@lacity.org"
"https://data.lacity.org/d/dpd4-7sx8","true","true","dpd4-7sx8",,"data.lacity.org","filter","Beverly Dr permits","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","11","2018-03-15T20:30:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","11","s38b-fm64","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/dpd4-7sx8.json",,,,,,,,"yv23-pmwf",,"community","Jessicaz",,
