"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"01016-10000-10854","8500 W BEVERLY BLVD # 747","90048","5","138B173   436","138B173   436","4334007***","C2-1","Central","Wilshire",,,"2149.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2001-06-12T00:00:00.000","2001-07-18T00:00:00.000",,,,,"Permit Finaled","200000",,,"ADDRESS","34.07587","-118.37754","2022-09-10T00:00:00.000","Tenant Improvement - Retail Non Structural - New Non-Bearing Partition New Storefront (E) Toilet."
"08048-10000-01068","1200 S WALL ST","90015","9","124-5A209 213","124-5A209 213","5145026035","M2-2D","Central","Central City","Downtown Los Angeles",,"2260.00","Building","Sign","Onsite","19","Wall Sign","2008-06-19T00:00:00.000","2008-09-17T00:00:00.000",,,,,"Permit Finaled","7000",,,"ADDRESS","34.03477","-118.25537","2022-09-10T00:00:00.000","Install (19) Nineteen  30"" X 114"" X 3""  Non-Illuminated Metal Frames With Slidding System For Tenants Names  (Wall Signs)"
"08016-30001-09442","529 E ROSE AVE","90291","11","111B141   289","111B141   289","4240005005","C4-1","West Los Angeles","Venice","Grass Roots Venice",,"2733.00","Building","Bldg-Alter/Repair","Commercial","16","Retail",,"2008-08-14T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","33.99871","-118.47319","2022-09-10T00:00:00.000","Supplemental Permit To Permit # 08016-30000-09442 To Change Contractor Of Record."
"03014-20000-05174","6629 N AGNES AVE","91606","2","180B165   323","180B165   323","2322009030","R1-1","South Valley","North Hollywood","Mid-Town North Hollywood",,"1232.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-07-08T00:00:00.000","2003-07-08T00:00:00.000",,,,"66","Permit Expired","5300","Type V-N Construction",,"ADDRESS","34.19119","-118.39552","2022-09-10T00:00:00.000","Add 5'-6"" X 12' Bathroom To Rear Of (E)Sfd Per Type V Sheet."
"09030-40000-00322","1456 W 37TH ST","90731","15","006B193    12","006B193    12","7470024004","R1-1XL","Harbor","San Pedro","Coastal San Pedro","YES","2975.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2009-01-26T00:00:00.000","2009-08-24T00:00:00.000",,,,,"Permit Finaled","446",,,"ADDRESS","33.71579","-118.30973","2022-09-10T00:00:00.000","Site Grading, Retaining Wall Excavation And Backfill."
"08016-10000-18537","2187 W 29TH PL","90018","10","120B189   118","120B189   118","5052027015","R1-1-O","South Los Angeles","South Los Angeles","Untd Nghbrhds of Hstrc Arlington Hghts/W Adams/Jef",,"2220.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-10-30T00:00:00.000",,,,,"Permit Finaled","1250",,,"ADDRESS","34.02835","-118.3144","2022-09-10T00:00:00.000","Complete Work Started Through Permit # 06016-70000-09313. Work Is 75% Complete."
"01016-70000-06439","2443-2445 W BELLEVUE AVE","90026","13","139-5A205 362","139-5A205 362","5402022004","R3-1VL","East Los Angeles","Silverlake - Echo Park",,"YES","1958.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex","2001-04-13T00:00:00.000","2002-07-02T00:00:00.000",,"1",,,"Permit Finaled","10000","Type V-N Construction",,"ADDRESS","34.07504","-118.27135","2022-09-10T00:00:00.000","Legalizing The Conversion Of The Rear Sfd Under 28la31042 Into A Duplex. Refer To Housing'S Order To Comply Dated 4/24/00 R.S.U. #0346619"
"08016-90000-02572","522 N PLYMOUTH BLVD 90048","90004","4","141B189  1024","141B189  1024","5523029015","R1-1","Central","Wilshire","Greater Wilshire",,"1924.10","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-02-15T00:00:00.000",,,,,"Permit Finaled","17000",,,"ADDRESS","34.07961","-118.32047","2022-09-10T00:00:00.000","Interior Kitchen Remodel/Repair (No Changes In Walls Or Openings)."
"09016-10000-02366","922 W 82ND ST","90044","8","099B197  1353","099B197  1353","6032008009","R3-1","South Los Angeles","South Los Angeles","Empowerment Congress Southeast Area",,"2383.10;2383.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-02-23T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","33.96415","-118.28999","2022-09-10T00:00:00.000","Kitchen/Bathroom Remodel For Residential Buildings (No Structural Changes).  Replace Drywall. (No New Walls Added).  Termite Damage/ Dry Rot Repair Less Than 10% Of Replacement Cost Of Building."
"99047-20000-01062","1350 N BENEDICT CANYON DR","90210","5","147B157   394","147B157   394","4356011015","RE15-1-H","West Los Angeles","Bel Air - Beverly Crest",,"YES","2611.02","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private",,"1999-10-19T00:00:00.000",,,,,"Permit Finaled","25000",,,"ADDRESS","34.09615","-118.42994","2022-09-10T00:00:00.000","New Swimming Pool And Spa. See Application Comment."
"00030-30000-02265","333 N BONHILL ROAD","90049","11","135B141   659","135B141   659","4494015003","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"EXEMPT","2623.03","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2000-10-04T00:00:00.000",,,,,"Permit Finaled","20",,,"ADDRESS","34.06441","-118.48219","2022-09-10T00:00:00.000","Site Grading For Proposed Addition (Under 00014-30000-01161) 20 Cu. Yd (Cut)"
"02030-20000-02795","6101 N WILBUR AVE","91335","3","177B121   532","177B121   532","2128015003","R1-1","South Valley","Reseda - West Van Nuys",,,"1331.00","Building","Grading","1 or 2 Family Dwelling","60","Grading - Non-Hillside","2002-10-24T00:00:00.000","2003-12-05T00:00:00.000",,,,,"Permit Finaled","2400",,,,,,"2022-09-10T00:00:00.000","Site Prep For Proposed Tt53536 - 7 Lots. Remove And Recompact 1980cy.(Approved Erosion Control Plan Req'D During Rainy Season). See Comments."
"98016-30000-06115","512 S MORENO AVE","90049","11","129B137   483","129B137   483","4264002025","RE15-1","West Los Angeles",,,,"2643.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1998-04-02T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.04836","-118.48767","2022-09-10T00:00:00.000","Interior Remodel For Preperation Of Addition/Remodel To Be Issued Under 98014-30000-01467. Non Struct Only"
"08016-90000-15923","12309 W GREENE AVE","90066","11","108B157   659","108B157   659","4232025027","R1-1","West Los Angeles","Palms - Mar Vista - Del Rey","Del Rey",,"2752.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-09-17T00:00:00.000",,,,,"Permit Finaled","3600",,,"ADDRESS","33.99267","-118.4213","2022-09-10T00:00:00.000","Reroof With 18 Sqrs Comp Shingle Roofing. Existing Solid Sheathing."
"04010-70000-02270","10413 S CROESUS AVE","90002","15","090A217   212","090A217   212","6066012066","R1-1","South Los Angeles","Southeast Los Angeles","Watts",,"2430.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-05-12T00:00:00.000","2004-05-28T00:00:00.000",,"1",,"1703","Permit Finaled","140000","Type V-N Construction","21.5","ADDRESS","33.94106","-118.23389","2022-09-10T00:00:00.000","New 17 X 59 2-Story 4bedrm, 2-1/2 Bath Sfd. 1 Fo 2 = $140,000 Tv = $148,340.  See 04010 70000 02275 For Garage."
"04014-30001-08163","2327 S GLYNDON AVE","90291","11","111B149  1380","111B149  1380","4242031011","R1-1VLD","West Los Angeles","Venice","Grass Roots Venice",,"2737.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private",,"2005-05-12T00:00:00.000",,,,,"Permit Finaled","500",,,"ADDRESS","33.99648","-118.44991","2022-09-10T00:00:00.000","Supp. Permit To 04014-20000-08163 To Underpin (E) Slab Per Engineer Detail Along Three Sides Of Garage. (No Change In Plot Plan)"
"09016-10000-01564","1049 N AVENUE 50","90042","14","154-5A225 210","154-5A225 210","5477015024","R2-1","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1835.10;1862.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-02-04T00:00:00.000",,,,,"Permit Finaled","2500",,,"ADDRESS","34.11824","-118.20734","2022-09-10T00:00:00.000","Windows (12) Change-Out (Same Size & Type) For Residential Buildings.  Replacement Of Damaged Framing Members (Less Than 10% Of Replacement Cost Of Building) For Houses And Duplexes (Not Including Decks).Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft.Bathroom Remodel For Residential Buildings (No Structural Changes)."
"06016-20000-12776","6210 W SAN VICENTE BLVD","90048","5","132B173   269","132B173   269","5088020003","R2-1-O-HPOZ","Central","Wilshire","Mid City West",,"2163.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-06-30T00:00:00.000","2006-08-18T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.05973","-118.36632","2022-09-10T00:00:00.000","Demolish Brick Fireplace And Construct Pre-Fab Fireplace And Chimney."
"06016-90000-07316","20737 W ARMINTA ST","91306","3","189B109   745","189B109   745","2108028004","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Winnetka",,"1342.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2006-04-19T00:00:00.000",,,,,"Permit Finaled","9000",,,"ADDRESS","34.21278","-118.586","2022-09-10T00:00:00.000","Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"00010-10001-03387","2675 E OLYMPIC BLVD","90023","14","120A221    22","120A221    22","5170016039","C2-1","East Los Angeles","Boyle Heights",,"YES","2045.00","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2001-01-05T00:00:00.000","2001-03-15T00:00:00.000",,,,,"Permit Finaled","301",,,"ADDRESS","34.02459","-118.22015","2022-09-10T00:00:00.000","Supplemental To Permit #00010-10000-03387 And Pre-Fabricated Roof Truss"
"07016-30000-08958","340 N SKYEWIAY ROAD","90049","11","135B141   648","135B141   648","4403015010","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-05-16T00:00:00.000","2007-05-21T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.06455","-118.48129","2022-09-10T00:00:00.000","Remove Existing Eave Over Garage And Replace With Same Size Canopy."
"97019-70000-00168","1515 E 110TH ST","90059","15","088-5A211 272","088-5A211 272","6070004011","R2-1","South Los Angeles",,,,"2420.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1997-02-19T00:00:00.000",,"-1",,,"Permit Closed","301",,,"ADDRESS","33.93593","-118.2477","2022-09-10T00:00:00.000","Demo Clear Lot: Sfd Handwreck By Owner Sewer Cap Req'D Zi 1231 & 2128 Ok Structure Demo'D Without Permit, Insp Has Been To Site"
"09016-10000-11164","2021-2023 W BROWNING BLVD","90062","8","114B189    92","114B189    92","5035012017","R2-1","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2314.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2009-07-23T00:00:00.000",,,,,"Permit Expired","1000",,,"ADDRESS","34.01197","-118.3158","2022-09-10T00:00:00.000","To Complete Work Started Under Permit #05016-10000-23878 W/ 95% Complete."
"07030-20000-03320","10255 W STRATHERN ST","91352","6","189B177   273","189B177   273","2407018027","R1-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1222.00","Building","Grading","1 or 2 Family Dwelling","60","Grading - Non-Hillside","2007-10-02T00:00:00.000","2007-10-02T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.21527","-118.35503","2022-09-10T00:00:00.000","Backfill Existing Septic System"
"04047-40000-00354","1712 N TAPER AVE","90731","15","024B197   217","024B197   217","7442019019","R1-1XL","Harbor","San Pedro","Northwest San Pedro","YES","2951.01","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private",,"2004-03-26T00:00:00.000",,,,,"Permit Finaled","30000",,,"ADDRESS","33.76105","-118.29864","2022-09-10T00:00:00.000","New Swimming And Spa."
"04014-70000-09787","10401 S MARY AVE","90002","15","090B209   702","090B209   702","6065004019","R1-1","South Los Angeles","Southeast Los Angeles","Watts",,"2420.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2004-10-15T00:00:00.000",,,,"324","Permit Finaled","2000","Type V-N Construction","14","ADDRESS","33.94242","-118.24986","2022-09-10T00:00:00.000","Permit The  18'-6"" X 18'  Patio Addition Constructed Without A Permit Or Inspection."
"02016-70000-19518","1102-1108 W 18TH ST","90015","1","126A201   192","126A201   192","5135015023","RD1.5-1-HPOZ","Central","Westlake",,,"2243.20","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2002-10-18T00:00:00.000",,,,,"Permit Finaled","1800",,,"ADDRESS","34.03952","-118.28081","2022-09-10T00:00:00.000","Replace Six Windows With The Same Existing Sizes & Locations; Miscellaneous Drywall Repair."
"06014-20000-09366","7614 W VALMONT ST","91042","2","204A197   467","204A197   466; 204A197   467","2558037010","R1-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Sunland - Tujunga","YES","1014.00","Building","Bldg-Addition","1 or 2 Family Dwelling","23","Accessory Living Quarters","2006-10-17T00:00:00.000","2006-12-06T00:00:00.000","2012-02-01T00:00:00.000",,,"784","CofO Issued","54000","Type V-N Construction",,"ADDRESS","34.25278","-118.2985","2022-09-10T00:00:00.000","36' X 19' Addition/Conversion To Accessory Living Quarters & Patio Cover.  20' X 5' Patio Cover Addition.  Install (N) Windows/Doors In (E) Accessory Living Quarters."
"00016-10000-14308","8828 S PERSHING DR #302","90293","6","093B153    92","093B153    92","4118014***",,"West Los Angeles","Westchester - Playa del Rey",,,"2766.02","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family",,"2001-01-12T00:00:00.000",,,,,"Permit Finaled","9500",,,"ADDRESS","33.95299","-118.43991","2022-09-10T00:00:00.000","Soundproofing At Lax."
"00014-20000-03633","18201 W SUPERIOR ST","91325","12","201B125   293","201B125   293","2764019017","RA-1","North Valley","Northridge",,,"1152.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-07-03T00:00:00.000",,"0",,"918","Permit Finaled","43000","Type V-N Construction",,"ADDRESS","34.24651","-118.52973","2022-09-10T00:00:00.000","1) Convert Exist Att. Gar. To Kitchen & Laundry Room Convert Exist. Kitchen To Breakfast Area. 2) Extend 12'X39'5"" Of Master Bedroom, Closet & Bedroom."
"06016-10000-05340","1535 N AVENUE 46","90041","14","157-5A221 273","157-5A221 273","5474011004","R2-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1834.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2006-03-22T00:00:00.000",,,,,"Permit Finaled","5500",,,"ADDRESS","34.1243","-118.21583","2022-09-10T00:00:00.000","Replace (14) Windows, Same Size & Location.  Remove Wood Siding & Install Wire Lath & Stucco Sfd.  Chimney Repair For Residential Buildings (Per City Standard Details)."
"07016-20001-17711","14200 W ARMINTA ST","91402","6","189B153   990","189B153   990","2212001017","[Q]M2-1-CDO","North Valley","Mission Hills - Panorama City - North Hills",,,"1203.00","Building","Bldg-Alter/Repair","Commercial","12","Manufacturing","2008-03-04T00:00:00.000","2008-03-04T00:00:00.000",,,,,"Permit Finaled","4200",,,"ADDRESS","34.21268","-118.44283","2022-09-10T00:00:00.000","Supplemental Permit To Revise Structural Plans At Process Cooling Rooms: Add Moment Frames."
"08019-10000-01766","4353 E KEWANEE ST","90032","14","141A229   402","141A229   402","5214003004","R1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2014.01","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-09-18T00:00:00.000","2008-09-18T00:00:00.000",,"-1",,,"Permit Finaled","3600",,,"ADDRESS","34.07912","-118.18963","2022-09-10T00:00:00.000","Combined Permit To Demolish One Story Sfd & Detached Garage Per Abatement Order Dated 02/09/2007, Order # A-1367337.  Use Handdwrecking Method."
"98016-20000-19157","9500 DE SOTO AVE","91311","12","198B109    24","198B109    24","2748023044","C2-1","North Valley",,,,"1133.03","Building","Bldg-Alter/Repair","Commercial","16","Retail",,"1998-09-11T00:00:00.000",,,,,"Permit Closed","3500",,,"PIN","34.24305575","-118.58812842","2022-09-10T00:00:00.000","Remove Fascia & Install New Acm Stripped Aluminum Fascia On (E) Cabinet ."
"97016-50000-10639","1816-1818 W 11TH ST","90006","1","129A203    98","129A203    98","5136020023",,"Central",,,,"2098.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"1997-05-13T00:00:00.000",,,,,"Permit Closed","3000",,,"ADDRESS","34.04893","-118.27807","2022-09-10T00:00:00.000","Restucco And Replace Windows W/ Same Size"
"03016-10001-18150","2029 S CENTURY PARK EAST STE 830","90067","5","132B161   697","132B161   697","4319016029","C2-2-O","West Los Angeles",,"Westside",,"2671.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2004-02-18T00:00:00.000","2004-02-20T00:00:00.000",,,,,"Permit Expired","7500",,,"ADDRESS","34.05956","-118.41375","2022-09-10T00:00:00.000","To Install High Density Mobile File System. Remove Non Bearing Partition. Make Large File Room."
"06014-20000-04617","1059 N GALLOWAY ST","90272","11","129B129   493","129B129   493","4423013015","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2625.00","Building","Bldg-Addition","1 or 2 Family Dwelling","7","Garage - Private","2006-05-24T00:00:00.000","2006-07-24T00:00:00.000","2006-12-01T00:00:00.000","0",,"356","CofO Issued","28500","Type V-N Construction","25","ADDRESS","34.04895","-118.5216","2022-09-10T00:00:00.000","New 18'X19.75'  Second Story (+356 S.F.)  Over Existing  One Story Garage"
"98020-20000-01630","1435 N CHASTAIN PKWY WE","90272","11","138B117   168","138B117   168","4431035011","R1-1","West Los Angeles",,,"YES","2626.01","Building","Nonbldg-New","Apartment","23","Retaining Wall","1998-07-14T00:00:00.000","1998-09-15T00:00:00.000",,,,,"Permit Finaled","20000",,,"PIN","34.07464115","-118.55265769","2022-09-10T00:00:00.000","Retaining Wall 6' Max Height, 72' Long."
