"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"01030-10000-02104","2822 N THOMAS ST","90031","1","141A225   396","141A225   396","5208016011","RE20-1","East Los Angeles","Northeast Los Angeles",,"YES","1992.02","Building","Grading","1 or 2 Family Dwelling",,,"2001-09-07T00:00:00.000",,,,,,"PC Unassigned","130",,,"ADDRESS","34.07866","-118.206","2022-09-10T00:00:00.000","Site Prep For Dwg, 130 Cy"
"06010-20000-01382",,,"4","150B169   573","150B169   562; 150B169   573","5562004019","R1-1","Central","Hollywood","Bel Air - Beverly Crest","YES","1942.00","Building","Bldg-New","1 or 2 Family Dwelling","23","Recreation Room","2006-03-29T00:00:00.000",,,,,"135","PC Approved","12000","Type V-N Construction","17.33","PIN","34.10889447","-118.3831391","2022-09-10T00:00:00.000","New 1-Story  Recreation Room"
"03016-20000-04044","2320 S SAWTELLE BLVD","90064","11","123B153   137","123B153   137","4260021005","M2-1VL","West Los Angeles","West Los Angeles - Century City - Rancho Park",,,"2677.00","Building","Bldg-Alter/Repair","Commercial","8","Automobile Body & Fender Repairing","2003-03-05T00:00:00.000",,,,,,"Corrections Issued","13143",,,"ADDRESS","34.03628","-118.43941","2022-09-10T00:00:00.000","Concrete Exhaust Pits For Prefab Listed Dual Prep. Spray Booth. <Per Engineered Plans>"
"08048-10000-00300","13946 W VENTURA BLVD","91423","4","165B153   550","165B153   550","2266016004","C2-1VL","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks","YES","1412.02","Building","Sign","Onsite","19","Temporary Sign","2008-02-19T00:00:00.000",,,,,,"Corrections Issued","501",,,"ADDRESS","34.14871","-118.43656","2022-09-10T00:00:00.000","(1) Temporary Sign, 6' X 40' As Per Specs And Drawings For Vacnt Lot (One Year Maximum) As Per Ordinance 179,267."
"08030-20000-05151","4103 N PORTOLA AVE","90032","14","145-5A235 186","145-5A235 186","5307009019","R1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2011.10","Building","Grading","1 or 2 Family Dwelling",,,"2008-12-08T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.09298","-118.17224","2022-09-10T00:00:00.000","Gpi To New 2nd Flr. Bedroom Addition  In Ex. 2-Storey House"
"08016-20000-06971","15632 W ROXFORD ST","91342","7","225B145   473","225B145   322; 225B145   349; 225B145   354; 225B145   358; 225B145   360; 225B145   364; 225B145   396; 225B145   418; 225B145   423; 225B145   425; 225B145   427; 225B145   471; 225B145   472; 225B145   473","2501004026","M2-1","North Valley","Sylmar","Sylmar",,"1065.20","Building","Bldg-Alter/Repair","Commercial","12","Manufacturing","2008-04-28T00:00:00.000",,,,,"42573","PC Info Complete","680000","Type III-B Construction",,"ADDRESS","34.31092","-118.47175","2022-09-10T00:00:00.000","Ti And Addition To (E) Mfg/Office/Warehouse Building: Ti @ 80'X38' Irr. (1084 S.F.) Portion Of (E) Mfg; Convert 108'X31' Portion Of Warehouse To Mfg, 114'X46' Portion Of Warehouse To Office; Add To 2nd Floor Equipment Access Deck Within The Building Footprint."
"06016-10001-04501","6600 N TOPANGA CANYON BLVD # 63  &-# 64","91303","3","180B101   822","180B101   822","2139004019","WC","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills - Warner Center",,"1351.14","Building","Bldg-Alter/Repair","Commercial","16","Retail","2006-07-06T00:00:00.000",,,,,,"PC Info Complete","301",,,"ADDRESS","34.19008","-118.60565","2022-09-10T00:00:00.000","Supplemental To Include 8'-0"" H Max. Rack Storage Racks"
"05010-20002-05066","13080 W MONTAGUE ST","91040",,,,,"RA-1",,"Arleta - Pacoima","Pacoima",,,"Building","Bldg-Alter/Repair","1 or 2 Family Dwelling",,,"2006-07-10T00:00:00.000",,,,,,"Reviewed by Supervisor","0",,,,,,"2022-09-10T00:00:00.000","Supplement To 05010-20000-05066 (Revision To Approved Tract Plans)"
"04016-10000-13875","7867 N ARVILLA AVE","91352","2","189B177   437","189B177   437","2405002001","R1-1","North Valley","Sun Valley","Sun Valley Area",,"1222.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-07-19T00:00:00.000",,,,,,"Corrections Issued","15000",,,"ADDRESS","34.21385","-118.35654","2022-09-10T00:00:00.000","Burbank Airport Authority Residential Soundtreatment Program.  Including Change 10 Windows (Same Size , Same Location), 2 Doors; Change 2 Windows (Wider, New Openings), Insulation, Hvac & Electrical Service Upgrade."
"06010-30000-04278","10510 W SANDAL LANE","90077","5","147A153    15","147A153    15","4371011024","RE15-1","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00","Building","Bldg-New","1 or 2 Family Dwelling","7","Garage - Private","2006-09-19T00:00:00.000",,,"0",,"500","Verifications in Progress","80000","Type V-N Construction","26.5","ADDRESS","34.09922","-118.44534","2022-09-10T00:00:00.000","2-Story Garage / Rec.Room.  2 Of 3"
"01048-10000-00752","28110 N WESTERN AVE","90732","15","024B193    77","024B193    77","7442030004","[Q]C2-1XL","Harbor","San Pedro",,"YES","2951.03","Building","Sign","Onsite","19","Sign","2001-05-24T00:00:00.000",,,,,,"Corrections Issued","9900",,,"PIN","33.76409069","-118.31093656","2022-09-10T00:00:00.000","New (4) 4'-8"" X 9'-0"" Illum. Wall Cabinet Signs. New (3) 2' X 2' Directional Sign Panels."
"05016-10000-14825","135 N GRAND AVE","90012","14","132A211     2","132A211     2","5161004907","OS-2D ; PF-2D","Central","Central City","Downtown Los Angeles","YES","2074.00","Building","Bldg-Alter/Repair","Commercial","21","Theater","2005-07-20T00:00:00.000",,,,,,"Corrections Issued","12000",,,"ADDRESS","34.05666","-118.24835","2022-09-10T00:00:00.000","Re-Srpay Fire Proofing On Structural Frame System."
"07016-10000-12546","22809 W DEL VALLE ST","91364","3","171B097   542","171B097   542","2042005060","[Q]R3-1VL","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center","YES","9304.01","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2007-07-05T00:00:00.000",,,"0",,"0","Corrections Issued","10000","Type V-1HR Construction",,"PIN","34.16496853","-118.62362629","2022-09-10T00:00:00.000","Condominium Conversion."
"03014-10000-03979","323 1/2 E 33RD ST","90011","9","118-5A205 242","118-5A205 242","5120017028","R2-1","South Los Angeles","Southeast Los Angeles",,,"2267.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-05-30T00:00:00.000",,,,,,"PC Fees Paid","5000",,,"PIN","34.01795039","-118.2679611","2022-09-10T00:00:00.000","Construct New Front Porch For (E) Rear Unit.  Convert (E) One Car Garage Into A Family Room."
"05020-20000-02752","16168 W ALCIMA AVE","90272","11","129B125   373","129B125   373","4420002023","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2005-07-27T00:00:00.000",,,,,,"Corrections Issued","5000",,,"ADDRESS","34.04992","-118.5367","2022-09-10T00:00:00.000","Proposed New Retaining Wall At Rear, Ht = 5'6"", L = 71'"
"07020-40000-04094","425 S PALOS VERDES ST","90731","15","018b201  0824","018B201   130; 018b201  0824","7455019916","M2-1 ; [Q]M3-1","Harbor","Port of Los Angeles","Central San Pedro",,"9800.31","Building","Nonbldg-New","Commercial",,,"2007-10-16T00:00:00.000",,,,,,"PC Approved","0",,"40","ADDRESS","33.74102","-118.28156","2022-09-10T00:00:00.000","Cctv & Access Control Infra Structure ; Concrete Fdn.; Rebar Install.;Trenching; Asphalt/ Concrete Placement.Port Administration Bldg."
"07019-30000-02367","609 N LAS LOMAS AVE","90272","11","129B121   957","129B121   957","4414014029","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2627.04","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-10-04T00:00:00.000",,,,,,"PC Approved","10000",,,"ADDRESS","34.0461","-118.53949","2022-09-10T00:00:00.000","Demolition Permit For (E) House W/ Attached Garage ( Dpi Log # L0498). Demolition Handwrecking. Fence And Sewer Cap Required."
"05030-20000-03779","8456 W KIRKWOOD DR","90046","4","148-5A173  23","148-5A173  23","5556017013","R1-1","Central","Hollywood","Bel Air - Beverly Crest","YES","1942.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2005-11-18T00:00:00.000",,,,,,"Reviewed by Supervisor",,,,"ADDRESS","34.10335","-118.37516","2022-09-10T00:00:00.000","Proposed Grading W/ New Retaining Walls (05020-20000-04455). R&R = ??? Cy.  Tv = 363cy (2 Of 3)"
"05016-10000-06273","9301 N TAMPA AVE # 157","91324","12","198B117    99","198B117    99","2761037004","C4-1 ; P-1","North Valley","Chatsworth - Porter Ranch","Northridge West",,"1133.01","Building","Bldg-Alter/Repair","Commercial","16","Retail","2005-04-07T00:00:00.000",,,,,,"Not Ready to Issue","5000",,,"ADDRESS","34.2392","-118.55379","2022-09-10T00:00:00.000","Install 10'-0"" Max High Storage Racks In Stockroom ; Add One Nonbearing Wall, & & Extend (E) Suspended Ceiling In Stockroom."
"04019-30000-00895","624 CALIFORNIA AVE","90291","11","108B145  1123","108B145  1123","4241005005","RD1.5-1","West Los Angeles","Venice","Grass Roots Venice",,"2736.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2004-04-30T00:00:00.000",,,,,"-400","Reviewed by Supervisor","301",,,"PIN","33.99152217","-118.46507661","2022-09-10T00:00:00.000","Demo Existing Garage. To Be Replaced With Surface Parking.Hand-Wreck. (Sewer Cap Permit Not Req'D.)"
"06010-10000-02510","4852 E GRANADA ST","90042","1","151-5A223 219","151-5A223 219","5471020012","R1-1","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1851.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-06-07T00:00:00.000",,,"1",,"2205","Verifications in Progress","550000","Type V-N Construction","23.5","ADDRESS","34.108","-118.20792","2022-09-10T00:00:00.000","New, 2-Story, Single Family Dwelling With Attached Garage"
"05016-10000-02140","1625 W TEMPLE ST","90026","13","136-5A207 139","136-5A207 139","5159023011","C1-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian","YES","2084.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-02-07T00:00:00.000",,,"-1",,,"Corrections Issued","301",,,"ADDRESS","34.06846","-118.26179","2022-09-10T00:00:00.000","Convert Existing Two Family Dwelling Into Sfd"
"08048-10000-00997","829 S HIGHLAND AVE","90036","4","132B185   260","132B185   260","5084001025","R1-1","Central","Wilshire","Greater Wilshire",,"2161.00","Building","Sign","Onsite",,,"2008-06-09T00:00:00.000",,,,,,"Corrections Issued","501",,,"ADDRESS","34.05952","-118.33924","2022-09-10T00:00:00.000","4 X 8 Sign, Temporary, 30 Days Max."
"07014-20000-01978","1330 W 18TH ST","90732","15","012B193   693","012B193   693","7460011016","R1-1XL","Harbor","San Pedro","Northwest San Pedro","YES","2970.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-03-23T00:00:00.000",,,,,,"PC Approved",,,,"ADDRESS","33.72805","-118.30646","2022-09-10T00:00:00.000","Cancelled"
"07014-20000-01124","10200 N SUNLAND BLVD","91040","7","204B185    28","204B185    28","2549018018","RE40-1-K","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Foothill Trails District","YES","1021.07","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-02-20T00:00:00.000",,,"0",,"4375","Verifications in Progress","250000","Type V-N Construction","29.75","ADDRESS","34.26001","-118.33703","2022-09-10T00:00:00.000","Remodel First Floor, 2nd Story Addition (+3054 Sf Total)"
"06016-10000-05363","11041 N SEPULVEDA BLVD","91345","7","210B145   222","210B145   222","2664012048","C2-1","North Valley","Mission Hills - Panorama City - North Hills","Mission Hills",,"1091.00","Building","Bldg-Alter/Repair","Commercial","8","Garage - Public","2006-03-22T00:00:00.000",,,,,,"PC Info Complete","15000",,,"ADDRESS","34.27108","-118.46752","2022-09-10T00:00:00.000","Modification To An Existing Roof Top Wireless Telecommunications Facility (Wtf).  Adding (6) Antennas, Replacing Cabinets With New Cabinets ,And Adding (1) Additional Cabinet On Existing Equipment Room On Third Floor.  Per Za 96-0915(Cuz) (Pad) (Pa1) Dated  10/18/04."
"04048-10000-01685","7340 N RESEDA BLVD","91335","3","186B125   757","186B125   757","2119019031","C2-2D","South Valley","Reseda - West Van Nuys","Reseda",,"1318.00","Building","Sign","Onsite","19","Wall Sign","2004-12-16T00:00:00.000",,,,,,"Corrections Issued","3000",,,"ADDRESS","34.2041","-118.53583","2022-09-10T00:00:00.000","Install One 3'-0""X 13'-7""(52 Sq.Ft) Illum. Channel Letters Wall Sign."
"01016-20000-03336","816 S GRAND AVE","90014","14","127-5A209  29","127-5A209  29","5144019023","C2-4D","Central","Central City",,,"2077.10","Building","Bldg-Alter/Repair","Commercial",,,"2001-02-28T00:00:00.000",,,,,,"Corrections Issued","75000",,,"PIN","34.04521087","-118.2580057","2022-09-10T00:00:00.000","Full Compliance W/ Div 95 - Seismic Reinforcement"
"06016-10000-11484",,,,,,,,,,,,,"Building","Bldg-Alter/Repair","Commercial",,,"2006-04-27T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000",
"09014-20000-02029","10114 N GLORIA AVE","91343","12","204B141   738","204B141   738","2669011012","RS-1","North Valley","Granada Hills - Knollwood","North Hills West","YES","1098.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-06-18T00:00:00.000",,,"0",,"570","PC Info Complete","50300","Type V-B Construction",,"ADDRESS","34.25435","-118.47975","2022-09-10T00:00:00.000","Addition To Extend Master Bedroom, And Enlarge Living Room. Remodel All Of (E) Sfd, By Putting A New Pre Fab Roof Truss, And Reconfiguring The Kitchen And Some (E) Bedrooms."
"01010-30000-01502","216 N TIGERTAIL ROAD","90049","11","135B141   853","135B141   853","4403009007","RA-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2001-06-08T00:00:00.000",,,"1",,"6508","Not Ready to Issue","705000","Type V-N Construction","28","ADDRESS","34.06214","-118.4791","2022-09-10T00:00:00.000","New 2 Story Sfd 6048 Sf Hab 460 Gar 1 Of 2 Val= 705000"
"15020-10000-01634","2710 N BOWMONT DR","90210","5","153B165    72","153B165    72","4388012050","RE40-1-H","South Valley","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.01","Building","Nonbldg-New","1 or 2 Family Dwelling",,,"2007-11-20T00:00:00.000",,,,,,"PC Approved","200000",,,"ADDRESS","34.11838","-118.3987","2022-09-10T00:00:00.000","Proposed Two Story With Basement Sfd W/Att Garage."
"06019-10000-03137","4790 E VALLEY BLVD","90032","14","135A233    63","135A233    63","5223001021","MR1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2017.00","Building","Bldg-Demolition","Commercial","22","Storage Building","2006-12-06T00:00:00.000",,,,,,"Corrections Issued","68000",,,"ADDRESS","34.06547","-118.18016","2022-09-10T00:00:00.000","Demolish Single Story Concrete Commercial  Storage . Dozer Wrecking . Sewer Cap Permit Required. Clear Lot.  Fence Required For Pedestrian Protection."
"02014-20000-03877","19652 W SHADOW GLEN CIR","91326","12","217-5A117 130","217-5A117 130","2701009017","RD6-1 ; RE11-1-H","North Valley","Chatsworth - Porter Ranch",,"YES","1082.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-06-19T00:00:00.000",,,,,"502","PC Fees Paid","40000","Type V-N Construction",,"ADDRESS","34.29126","-118.56221","2022-09-10T00:00:00.000","18'X30'Addition To Rear Of (E) Sfd/Att.Gar: Extend Kitchen, New Family Room, New Den, New 20'X30' Sun Deck Ot Top Of One Story Addition."
"08014-10000-02762","15548 W HUSTON ST","91403","5","168B141   219","168B141   219","2261036001","R1-1","South Valley","Encino - Tarzana","Encino",,"1414.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-06-17T00:00:00.000",,,,,"138","Verifications in Progress","10200","Type V-B Construction",,"PIN","34.15912888","-118.47368838","2022-09-10T00:00:00.000","138 Sq.Ft. Kitchen Extension Per Eng. Design"
"04016-20000-23008","7301 N TOPANGA CANYON BLVD 3rd Flr","91303","3","186B101   880","186B101   880","2023006031","[Q]CR-1VL","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Canoga Park",,"1343.03","Building","Bldg-Alter/Repair","Commercial","13","Office","2004-11-19T00:00:00.000",,,,,,"No Progress","624000",,,"ADDRESS","34.20301","-118.60617","2022-09-10T00:00:00.000","T.I. - Create A 1-Hr. Corridor To Divide (E) 3rd Floor(Office) To 2 Office Spaces And Remodel Existing Rest Room (Add One Additional Toilet To Men'S And 1 Toilet To Womwn'S Restroom) - Total Area, Approx. 15,600 S.F."
"03010-70000-00234","5115 N WHITE OAK AVE","91316","5","171B129   314","171B129   314","2162013016","C4-1VL ; P-1VL","South Valley","Encino - Tarzana",,,"1395.04","Building","Bldg-New","Commercial","18","Day Care Facility adults","2003-01-23T00:00:00.000",,,,,"2667","Reviewed by Supervisor","215000","Type V-1HR Construction","18","ADDRESS","34.16294","-118.51882","2022-09-10T00:00:00.000","New Adult Day Care Facility.   2,667sf"
"08010-70000-00622","9824 S DEFIANCE AVE","90002","15","093A213   662","093A213   662","6048017012","R1-1","South Los Angeles","Southeast Los Angeles","Watts",,"2423.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-03-24T00:00:00.000",,,"1",,"1741","Reviewed by Supervisor","198000","Type V-B Construction","21.5","ADDRESS","33.94679","-118.24516","2022-09-10T00:00:00.000","(N) 2-Story Sfd W/ Attached 2 Car Garage"
"07010-20000-00333","2319 S DUXBURY CIR","90034","5","126B165   518","126B165   518","4309008025","R1-1-O","West Los Angeles","West Los Angeles","South Robertson",,"2695.00","Building","Bldg-New","1 or 2 Family Dwelling",,,"2007-01-26T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.0419","-118.39629","2022-09-10T00:00:00.000","Remodel Existing Garage"
