"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"21047-20000-02157","13445 W TIARA ST","91401","2","177B157   915","177B157   915","2343021005","RE11-1","South Valley","Van Nuys - North Sherman Oaks","Greater Valley Glen",,"1236.02","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2021-09-29T00:00:00.000","2022-02-03T00:00:00.000",,,,,"Issued","72500",,,"ADDRESS","34.17855","-118.42657","2022-09-10T00:00:00.000","New 17'-0"" X 32'-0"" Pool With 6'-0"" X 7'-0"" Spa Per La City Standard Detail# 268."
"11016-20000-25003","344 E STOWE TER","90042","1","153A229    14","153A229    14","5484026023","R1-1-HPOZ","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1836.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-12-20T00:00:00.000",,,,,"Permit Finaled","7500",,,"ADDRESS","34.11555","-118.1897","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft."
"15019-30000-04693","23706 W VICTORY BLVD","91367","3","180B093   851","180B093   851","2033018019","C1.5-1VL","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center",,"1352.03","Building","Bldg-Demolition","Commercial","23","Canopy","2015-12-29T00:00:00.000","2016-01-07T00:00:00.000",,,,"-528","Permit Finaled","1000",,,"ADDRESS","34.18645","-118.64336","2022-09-10T00:00:00.000","Demo (E) Canopy To Clear Lot. Lot Must Be Fenced In."
"18010-20000-05983","20510 W VALERIO ST","91306","3","186B109   751","186B109   751","2113020004","RS-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Winnetka",,"1347.10","Building","Bldg-New","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2018-12-12T00:00:00.000","2019-05-28T00:00:00.000","2020-01-31T00:00:00.000",,"1","1199","CofO Issued","140000","Type V-B Construction","25.75","BUILDING","34.20447339","-118.58014734","2022-09-10T00:00:00.000","New 24'-6"" X 45'-6"" Two Story Accessory Dwelling Unit With Two Car Garage Per Ab 494 And Sb 229."
"14020-10000-02017","555 E UNIVERSAL HOLLYWOOD DR","91608","4","162B177   593","162B177   593","2424044022","C2-1 ; PB-1 ; RE15-1-H","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Hollywood Hills West",,"1437.00","Building","Nonbldg-New","Commercial","23","Retaining Wall","2014-02-21T00:00:00.000","2014-08-07T00:00:00.000",,,,,"Permit Finaled","103000",,,"ADDRESS","34.13776","-118.3584","2022-09-10T00:00:00.000","(1) New Site Retaining Walls For Widen Driveway: Wall ""C"": Max. 14.2ft In Height And 421ft In Length; Grading Permit Under 14030-10000-04794."
"14016-20000-13210","2301 S WESTWOOD BLVD","90064","5","126B157   657","126B157   657","4322003019","C4-1VL-POD","West Los Angeles","West Los Angeles","Westside",,"2678.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2014-07-03T00:00:00.000","2014-10-06T00:00:00.000",,,,,"Permit Expired","10000",,,"ADDRESS","34.04219","-118.43055","2022-09-10T00:00:00.000","Replace (E) Storefront With New Storefront And Install New Accessible Ramps."
"13016-20000-10465","5760 N OWENSMOUTH AVE 121-123","91367","3","174B105    27","174B105    27","2146031***","WC","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills - Warner Center",,"1371.03","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2013-05-31T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","34.17498","-118.60128","2022-09-10T00:00:00.000","Remove & Replace Rain Cap And Spark Arrestor To Existing Chimneys."
"14016-10001-20007","8931 W ST IVES DR","90069","4","144B169   211","144B169   211","5560018008","R1-1","Central","Hollywood","Bel Air - Beverly Crest","YES","1943.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private","2014-11-26T00:00:00.000","2014-12-03T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.09365","-118.38714","2022-09-10T00:00:00.000","Supplemental Permit To Add New Foundation At Garage Door & Enlarge Window At Rear Wall. Original Permit # 14016-20000-20007"
"19016-90000-28513","610 W 119TH ST","90044","15","084B201  1013","084B201  1013","6088028012","R1-1","South Los Angeles","South Los Angeles","Harbor Gateway North",,"2413.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-09-09T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","33.9248","-118.28537","2022-09-10T00:00:00.000","Reroof With 25 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"19016-90000-17414","7141 N SUNNY BRAE AVE","91306","3","183B109   146","183B109   146","2137008011","RS-1-RIO","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Winnetka",,"1348.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-06-10T00:00:00.000",,,,,"Issued","4800",,,"ADDRESS","34.20006","-118.58188","2022-09-10T00:00:00.000","Reroof With 24 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"16016-20000-03136","3026 N PAULCREST DR","90046","4","156B173   182","156B173   182","5570038017","RE15-1-H","South Valley","Hollywood","Hollywood Hills West","YES","1941.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2016-02-12T00:00:00.000","2016-02-16T00:00:00.000",,,,,"Permit Finaled","25000",,,"ADDRESS","34.12573","-118.37204","2022-09-10T00:00:00.000","Remodel Kitchen, Remove Wet Bar,  Mudroom, Reduce Laundry Room And Add Pantry Closet Per Wfpp."
"15010-10002-01199","1765 N NEW HAMPSHIRE AVE","90027","4","150B197  1234","150B197  1234","5589030037","R3-1","Central","Hollywood","Los Feliz",,"1892.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2017-06-08T00:00:00.000","2017-06-08T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.10345","-118.29365","2022-09-10T00:00:00.000","Supplemental Permit (Ref. 15010-30000-01199) To Revise Permit Pin And Collect Address Change Form."
"12016-20000-21610","16420 W TUDOR DR","91436","5","162B137   565","162B137   565","2286002050","RE15-1-H","South Valley","Encino - Tarzana","Encino","YES","1397.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2012-10-25T00:00:00.000",,,,,"Permit Finaled","9500",,,"ADDRESS","34.1375","-118.49022","2022-09-10T00:00:00.000","Bathroom Remodel Combined With Electrical, Plumbing, And Hvac  For Residential Buildings (No Structural Changes)"
"17016-10000-36199","1379 W EAGLE VISTA DR","90041","14","163-5A227 355","163-5A227 284; 163-5A227 340; 163-5A227 351; 163-5A227 355","5691004014","RD1.5-1","East Los Angeles","Northeast Los Angeles","Eagle Rock",,"1810.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2017-12-06T00:00:00.000","2018-04-05T00:00:00.000",,,,,"CofC Issued","30000",,,"ADDRESS","34.14047","-118.19455","2022-09-10T00:00:00.000","Soft Story Retrofit As Per Lamc Division 93. Installation Of Special Cantilever Column."
"13030-10000-06160","2635 N CARMAN CREST DR","90068","4","153B181   139","153B181   139","5572004007","RE15-1-H","South Valley","Hollywood","Hollywood Hills West","YES","1941.01","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2013-09-06T00:00:00.000","2013-10-29T00:00:00.000",,,,,"Permit Finaled","25",,,"ADDRESS","34.11704","-118.34915","2022-09-10T00:00:00.000","Grading Permit For Pool Under Per 13047-10000-01067"
"17016-90000-08746","19154 W ROMAR ST","91324","12","204B121   246","204B121   246","2729027024","RA-1","North Valley","Northridge","Northridge West",,"1112.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-04-10T00:00:00.000",,,,,"Permit Finaled","2400",,,"ADDRESS","34.25538","-118.55099","2022-09-10T00:00:00.000","Reroof With 12 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"10016-10000-07722","725 S FIGUEROA ST 39TH  FLR","90017","9","129A207    15","129A207    15","5144009***","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Alter/Repair","Commercial","13","Office","2010-04-30T00:00:00.000","2010-06-04T00:00:00.000",,,,,"Permit Finaled","96800",,,"ADDRESS","34.04886","-118.26071","2022-09-10T00:00:00.000","Interior Tenant Improvement On The 39th Floor. No Structural Improvements. Add Non-Bearing Walls To Create Office Spaces And Replace Ceiling Tiles."
"17016-10000-13703","900 W OLYMPIC BLVD 45E","90015","9","127-5A207 340","127-5A207 340","5138007***","LASED","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Alter/Repair","Commercial","35","Condo-Multi Family","2017-05-23T00:00:00.000","2017-05-23T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.04526","-118.26611","2022-09-10T00:00:00.000","Ti To An Existing Condo On The 45th Floor, No Change In The Plot Plan"
"11019-20000-01433","6236 W DREXEL AVE","90048","5","135B177   171","135B177   171","5510010025","R1-1-O","Central","Wilshire","Mid City West",,"2147.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2011-09-09T00:00:00.000","2011-09-09T00:00:00.000",,"-1",,,"Permit Finaled","5000",,,"ADDRESS","34.06827","-118.36271","2022-09-10T00:00:00.000","Demo (E) Sfd W/ Attached Carport And Detached Garage To Clear The Lot"
"19016-90000-20532","1428 W 85TH ST","90047","8","097-5A195 215","097-5A195 215","6034029020","RD2-1","South Los Angeles","South Los Angeles","Empowerment Congress Southwest Area",,"2382.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-07-08T00:00:00.000",,,,,"Permit Finaled","3000",,,"ADDRESS","33.96082","-118.30133","2022-09-10T00:00:00.000","Reroof With 15 Sqrs Built Up Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"18016-20000-00844","230 S WESTGATE AVE","90049","11","132B145   141","132B145   141","4401003016","RS-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2641.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-01-10T00:00:00.000",,,,,"Permit Finaled","16000",,,"ADDRESS","34.05945","-118.47131","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. Over New Solid Sheathing 20 Squares.  For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roofing Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"18016-30000-19055","3803 W SUNSET DR","90027","4","147A203   146","147A203   146","5430016024","R1-1","Central","Hollywood","Los Feliz","YES","1952.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-06-14T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.09799","-118.27639","2022-09-10T00:00:00.000","Bathroom Remodel Combined With Electrical, Plumbing, And Hvac For Residential Buildings (No Structural Changes).  Replace Drywall (No New Walls Added) For Single Family Dwellings And Duplex Only.  Water Damage, Termite Damage, Or Dry Rot Repair Less Than 10% Of Replacement Cost Of Residential Buildings.  Fire Damage Repair For Residential Buildings Only (Maximum 10% Of Replacement Cost Of Building)."
"20014-20000-00777","16850 W HALSEY ST","91344","12","213B133   494","213B133   494","2610006006","RS-1","North Valley","Granada Hills - Knollwood","Granada Hills North",,"1066.46","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2020-02-20T00:00:00.000","2020-03-09T00:00:00.000",,"0","1","613.5","CofO Corrected","25000","Type V-B Construction",,"BUILDING","34.2807151","-118.49968301","2022-09-10T00:00:00.000","Add 21' X 2' 6"" To (E) Attached Garage, Convert Attached Garage To Accessory Dwelling Unit And Add 12' X 12' Irr.-Shape Mezzanine Storage To Accessory Dwelling Unit. All Work Done Per Structural Engineering."
"10016-90000-13923","4827 N ANDASOL AVE","91316","5","168B129   361","168B129   361","2290006027","RA-1","South Valley","Encino - Tarzana","Encino","YES","1396.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2010-08-02T00:00:00.000",,,,,"Issued","9740",,,"ADDRESS","34.15786","-118.51217","2022-09-10T00:00:00.000","Replace 3 Window(S). Same Size, Location, Number, Type.  Replace 3 Door(S). Same Size, Location, Number, Type.  Sandblast/Restucco Over Existing Stucco To Remain. Area = 680 Sqft.  Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"15016-10000-07769","119 W AVENUE 29","90031","1","141A221   179","141A221   179","5205017020","RD3-1-HPOZ","East Los Angeles","Northeast Los Angeles","Lincoln Heights",,"1990.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2015-04-15T00:00:00.000","2015-04-15T00:00:00.000",,,,,"Permit Expired","0",,,"ADDRESS","34.0802","-118.21519","2022-09-10T00:00:00.000","Supplemental To 14016-10000-25748 Change Address From 121 W Avenue 29  To  119 W Avenue 29 ; Dept Error"
"11016-10000-20367","1424-1430 W 2ND ST 6 UNITS","90026","13","133-5A207 108","133-5A207 108","5153029006","CW","Central","Westlake","Westlake North","YES","2083.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2011-10-14T00:00:00.000","2013-07-03T00:00:00.000",,,,,"Permit Finaled","35000",,,"ADDRESS","34.06067","-118.26115","2022-09-10T00:00:00.000","Installation Of  Grade Beams And Caissons Along & Under Portion  Of (E)  Northern Wall & (E)  Eastern Walls  Foundaions  Of (E) One Story  Apartment Building"
"15014-30006-04584","9838 N KESTER AVE","91343","7","201B149   273","201B149   273","2650013004","RA-1","North Valley","Mission Hills - Panorama City - North Hills","North Hills East",,"1171.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-01-30T00:00:00.000","2018-01-30T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.24911","-118.45641","2022-09-10T00:00:00.000","Supplemental To 15014-10000-04584 To Remove Nfpa-13d Sprinklers Requirement. No Fee Department Error."
"21010-30000-00556","4454 N TOBIAS AVE","91403","4","168A151   263","168A151   263","2265006010","R1-1-RIO","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga","Sherman Oaks",,"1413.04","Building","Bldg-New","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2021-02-04T00:00:00.000","2021-12-09T00:00:00.000",,,"1","327","Issued","44799","Type V-B Construction","15.5","ADDRESS","34.15307","-118.45185","2022-09-10T00:00:00.000","New Detached Adu Per State Code"
"13016-70000-19769","5250 N LANKERSHIM BLVD 1st fl","91601","2","171B173   367","171B173   312; 171B173   313; 171B173   314; 171B173   315; 171B173   316; 171B173   317; 171B173   331; 171B173   332; 171B173   351; 171B173   364; 171B173   367","2350018086","C4-2D-CA","South Valley",,,,"1253.20","Building","Bldg-Alter/Repair","Commercial","13","Office","2013-09-25T00:00:00.000","2013-11-08T00:00:00.000",,,,,"Permit Finaled","52000",,,"ADDRESS","34.16668","-118.37545","2022-09-10T00:00:00.000","Tenant Improvement On 1st Floor. Remove Partitions And New Non-Bearing Interior Partitions To Create Audio Studio."
"19010-20000-04208","5338 N OSTROM AVE","91316","5","171B133    93","171B133    93","2258003012","RA-1","South Valley","Encino - Tarzana","Encino",,"1396.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2019-09-20T00:00:00.000","2019-11-19T00:00:00.000","2020-09-18T00:00:00.000","1",,"5870","CofO Issued","780000","Type V-B Construction","32.33","BUILDING","34.16818223","-118.50668778","2022-09-10T00:00:00.000","(N) 57'-6"" X 90'-6"" Irregular Shaped 2-Story Sfd W/ Att Garage. Nfpa 13d Fire Sprinklers Throughout."
"16030-20000-06524","10974 W AYRES AVE","90064","5","126B157  1314","126B157  1314","4256005002","R1-1-O","West Los Angeles","West Los Angeles","Westside",,"2678.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2016-09-08T00:00:00.000","2016-09-28T00:00:00.000",,,,,"Permit Finaled","64",,,"ADDRESS","34.03775","-118.43108","2022-09-10T00:00:00.000","Grading Excavation For New Pool And Spa."
"11016-90000-02547","6626 S HAAS AVE","90047","8","102B189   365","102B189   365","6016014014","R1-1","South Los Angeles","South Los Angeles","Empowerment Congress Central Area",,"2373.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-02-11T00:00:00.000",,,,,"Permit Finaled","301",,,"ADDRESS","33.97847","-118.31668","2022-09-10T00:00:00.000","Installation Of Approved Security Bars For 1 Dwelling Unit(S)."
"11016-10000-04497","3264 N CAHUENGA BLVD WEST","90068","4","159B181   594","159B181   594","2429009003","C2-1VL","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Hollywood Hills West","YES","1437.00","Building","Bldg-Alter/Repair","Commercial","16","Massage Parlor","2011-03-14T00:00:00.000","2011-04-06T00:00:00.000","2011-08-23T00:00:00.000",,,,"CofO Issued","50000","Type V-B Construction",,"ADDRESS","34.13003","-118.34914","2022-09-10T00:00:00.000","Change Of Use From Retail To Day Spa Operated By State Licensed Massage Therapist With Massage As An Accessory Use."
