"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/29fd-3paw","true","false","29fd-3paw","Mayor's Office","data.lacity.org","dataset","Restaurant and Market Health Inspections","This dataset contains Environmental Health Inspection Results for Restaurants and Markets in the City of Los Angeles. Los Angeles County Environmental Health is responsible for inspections and enforcement activities for all unincorporated areas and 85 of the 88 cities in the County. This dataset is filtered from County data to include only facilities in the City of Los Angeles. The full dataset is available at https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-INSPECTIO/6ni6-h5kp.","1463","2018-04-09T22:14:00.000Z","2018-09-10T22:53:00.000Z","A Safe City","inspection,restaurant,market,grocery,health","2808","nnac-z9x3","Public Domain U.S. Government","published","County of Los Angeles Public Health","https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-INSPECTIO/6ni6-h5kp",,"https://data.lacity.org/resource/29fd-3paw.json",,,,"Quarterly","No",,,"Adam Scherling"
"https://data.lacity.org/d/ckya-qgys","true","false","ckya-qgys","Mayor's Office","data.lacity.org","dataset","Restaurant and Market Health Violations","This dataset contains Environmental Health Inspection Results for Restaurants and Markets in the City of Los Angeles. Los Angeles County Environmental Health is responsible for inspections and enforcement activities for all unincorporated areas and 85 of the 88 cities in the County. This dataset combines some of the fields from the County's inspection and violation data, and is filtered to include only facilities in the City of Los Angeles. The full datasets can be found at the following urls: 
https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-INSPECTIO/6ni6-h5kp
https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-VIOLATION/8jyd-4pv9","1107","2018-04-25T18:32:00.000Z","2018-09-11T17:19:00.000Z","A Safe City","inspection,violation,restaurant,market,grocery,health","2299","nnac-z9x3","Public Domain U.S. Government","published","County of Los Angeles Public Health","https://data.lacounty.gov/Health/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-VIOLATION/8jyd-4pv9",,"https://data.lacity.org/resource/ckya-qgys.json",,,,"Quarterly","No",,,"Adam Scherling"
"https://data.lacity.org/d/86ry-dcuc","true","false","86ry-dcuc","Transportation","data.lacity.org","dataset","Sign Line Task & Work Order Data","Sign (Task & Work Order) Information from eWork.","95","2017-10-12T21:19:00.000Z","2017-11-02T18:47:00.000Z",,"signs,ework","626","8b8n-vh2w",,"published",,,,"https://data.lacity.org/resource/86ry-dcuc.json",,,,"Quarterly","No",,,"LA DOT OpenData"
"https://data.lacity.org/d/cy8h-q3bu","true","false","cy8h-q3bu","LADWP","data.lacity.org","dataset","Spreading Grounds Centralized Monthly Capture","Centralized stormwater capture facilities are engineered features located in specific locations that perform well at capturing large flows when available. In general, these facilities can capture and infiltrate more than 100 acre-feet per year. 

This dataset shows the monthly yield for centralized stormwater capture across LA city for use in the stormwater dashboard and sustainable city pLAn.","273","2018-02-06T03:38:00.000Z","2018-11-29T15:26:00.000Z","A Livable and Sustainable City","water,stormwater","970","3dpv-7msy","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA County Department of Public Works","http://dpw.lacounty.gov/wrd/spreadingground/",,"https://data.lacity.org/resource/cy8h-q3bu.json",,,,"Monthly","No",,,"PrestonMills"
"https://data.lacity.org/d/4hqz-rxff","true","false","4hqz-rxff","LAFD","data.lacity.org","dataset","Station Response Metrics - Updated","The LAFD updated the public facing metrics to include Operational Response Time in April 2017. This dataset is an archive of the metrics beginning January 2016.","195","2019-08-02T21:54:00.000Z","2020-08-25T01:09:00.000Z","A Safe City",,"212","9uet-7vvk",,"published",,,,"https://data.lacity.org/resource/4hqz-rxff.json",,,"Other","Monthly","No",,,"Fire OpenData"
"https://data.lacity.org/d/hntu-mwxc","true","false","hntu-mwxc","Bureau of Engineering","data.lacity.org","dataset","Street Names","Official Street Names in the City of Los Angeles created and maintained by the Bureau of Engineering.","9819","2014-05-15T18:06:00.000Z","2020-11-13T14:23:00.000Z","A Livable and Sustainable City","street,street name","3668","d7t2-dvpb","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Bureau of Engineering",,,"https://data.lacity.org/resource/hntu-mwxc.json",,,,"Weekly","No",,,"Public Works: Engineering OpenData"
"https://data.lacity.org/d/vt5t-mscf","true","false","vt5t-mscf","Bureau of Street Services","data.lacity.org","dataset","Street Tree Inventory - 1990s","Converted from elderly Microsoft Access database.","1205","2016-03-24T04:20:00.000Z","2016-03-24T04:52:00.000Z","A Livable and Sustainable City",,"576","vb5u-hhhh","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/vt5t-mscf.json",,,,"Other - See Description","Yes",,,"Peter Marx"
"https://data.lacity.org/d/avzn-825x","true","false","avzn-825x","Office of Finance","data.lacity.org","dataset","Testing DataSync","Testing Datasync for DCR","65","2018-01-16T20:37:00.000Z","2018-01-16T20:37:00.000Z","A Livable and Sustainable City",,"1087","yv94-nsgm",,"published","Business Experience Unit @ Office of Finance",,,"https://data.lacity.org/resource/avzn-825x.json",,,"Latitude/longitude","Weekly","Yes",,,"Juan Vasquez"
"https://data.lacity.org/d/rckt-8prm","true","false","rckt-8prm","Housing and Community Investment","data.lacity.org","dataset","Total and Affordable Housing Units","In October 2015, Mayor Garcetti released Executive Directive 13, Support for Affordable Housing (ED 13). ED 13 is a “Back to Basics” operational directive that helps streamline the development of critical new housing developments that address our housing shortage.

This dataset tracks the City's progress towards the goals outlined in the directive: (1) Permitting 100,000 new units from the start of Mayor Garcetti's administration through the end of fiscal year 2021, and (2) Building or preserving 15,000 affordable housing units for low-income households in this same time period.","1720","2016-06-16T22:48:00.000Z","2017-08-01T21:28:00.000Z","A Livable and Sustainable City","housing,affordable housing,building permits","2688","95pg-i79k","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/rckt-8prm.json",,,,"Quarterly","No",,,"ChelseaU"
"https://data.lacity.org/d/svt7-r3ww","true","false","svt7-r3ww","LADWP","data.lacity.org","dataset","Total Bills Vs Estimated Bill at LADWP","Number of bills LADWP estimates versus total bills issued","401","2014-05-23T23:31:00.000Z","2018-10-29T19:53:00.000Z","A Well Run City","customer bills","1446","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/svt7-r3ww.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/d5tf-ez2w","true","false","d5tf-ez2w","LAPD","data.lacity.org","dataset","Traffic Collision Data from 2010 to Present","This dataset reflects traffic collision incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original traffic reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","16431","2017-06-08T13:42:00.000Z","2020-11-10T17:30:00.000Z","A Safe City","lapd,traffic,traffic data,police,safe city,traffic collision","5080","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/d5tf-ez2w.json",,,,"Weekly","Yes",,,"LAPD OpenData"
"https://data.lacity.org/d/ci25-wgt7","true","false","ci25-wgt7","LAPD","data.lacity.org","dataset","Vehicle and Pedestrian Stop Data 2010 to Present","NOTE: Recent Legistration has increased the types of information collected. These changes will be reflected in the data once the state has determined the reporting process.

This dataset reflects incidents of a vehicle or pedestrian being stopped by the Los Angeles Police Department in the City of Los Angeles dating back to 2010. This data is transcribed from original stop reports that are typed on paper and therefore there may be some inaccuracies within the data. This data is as accurate as the data in the database. Please note questions or concerns in the comments. 

This dataset is part of the Police Data Initiative (https://www.policedatainitiative.org/). For questions, contact the dataset owner or leave a comment.","5600","2017-01-23T20:30:00.000Z","2020-11-11T17:00:00.000Z","A Safe City","lapd,stop,stop data,police,safe city,stops","1501","3dpv-7msy","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/ci25-wgt7.json",,,,"Weekly","No",,,"PrestonMills"
"https://data.lacity.org/d/xe35-4wsy","true","false","xe35-4wsy","Mayor's Office","data.lacity.org","dataset","Water Capture by Method","Though it doesn't rain often in Los Angeles, the city has various means of capturing rainfall to increase our local water supply. This dataset shows how much water we've capturing cumulatively this season as well as today. 

It is calculated through a script that is available on github here (https://github.com/CityOfLosAngeles/WaterCapture). When it rains, the dataset will update with new rows every hour.","609","2018-03-02T18:42:00.000Z","2020-02-11T23:28:00.000Z","A Livable and Sustainable City","stormwater,water capture,sustainability","2162","3dpv-7msy","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/xe35-4wsy.json",,,,"Other - See Description","No",,,"PrestonMills"
"https://data.lacity.org/d/jz5f-87wj","true","false","jz5f-87wj","LADWP","data.lacity.org","dataset","Water Main Breaks in the City of Los Angeles Each Month","Number of recorded water leaks by months in the City of Los Angeles","1520","2014-05-12T23:15:00.000Z","2018-02-08T21:43:00.000Z","A Livable and Sustainable City","water leaks,broken pipe","1811","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/jz5f-87wj.json",,,,"Monthly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/d3th-bqdk","true","false","d3th-bqdk","Mayor's Office","data.lacity.org","dataset","What's Happening LA Calendar Dataset - ARCHIVED","All-City event calendar - ARCHIVED

For the new LA City Events dataset (refreshed daily), see https://data.lacity.org/A-Prosperous-City/LA-City-Events/rx9t-fp7k","8246","2014-03-09T17:14:00.000Z","2018-09-25T21:53:00.000Z","A Livable and Sustainable City","event,calendar,all city","2563","yb4r-dcys","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/d3th-bqdk.json",,,,"Other - See Description","No",,,"ITA OpenData"
"https://data.lacity.org/d/jx82-7rs5","true","false","jx82-7rs5","Information Technology","data.lacity.org","dataset","What's Happening LA Calender - Age Groupings Categories - Reference - ARCHIVED","age grouping categories - ARCHIVED
For the new LA City Events dataset (refreshed daily), see https://data.lacity.org/A-Prosperous-City/LA-City-Events/rx9t-fp7k","329","2014-05-02T17:08:00.000Z","2015-02-25T01:19:00.000Z","A Livable and Sustainable City",,"1490","yb4r-dcys","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/jx82-7rs5.json",,,,"Other - See Description","No",,,"ITA OpenData"
"https://data.lacity.org/d/746u-cr6b","true","false","746u-cr6b","Information Technology","data.lacity.org","dataset","What's Happening LA Calender - Subject Matter Categories - Reference - ARCHIVED","Categories for Subject Matter - ARCHIVED

For the new LA City Events dataset (refreshed daily), see https://data.lacity.org/A-Prosperous-City/LA-City-Events/rx9t-fp7k","277","2014-05-02T16:41:00.000Z","2015-03-05T23:57:00.000Z","A Livable and Sustainable City","event subject,what's happening,event","1688","yb4r-dcys","Creative Commons 1.0 Universal (Public Domain Dedication)","published","individual",,,"https://data.lacity.org/resource/746u-cr6b.json",,,,"Other - See Description","No",,,"ITA OpenData"
"https://data.lacity.org/d/si79-fpzd","true","false","si79-fpzd","Information Technology","data.lacity.org","dataset","What's Happening LA Calender - Type of Event Categories - Reference - ARCHIVED","Reference data set for type of event  - ARCHIVED

For the new LA City Events dataset (refreshed daily), see https://data.lacity.org/A-Prosperous-City/LA-City-Events/rx9t-fp7k","650","2014-05-02T16:25:00.000Z","2015-01-30T23:44:00.000Z","A Livable and Sustainable City","citywide calendar,what's happening,type of event,event","1429","yb4r-dcys","Creative Commons 1.0 Universal (Public Domain Dedication)","published","individual",,,"https://data.lacity.org/resource/si79-fpzd.json",,,,"Other - See Description","No",,,"ITA OpenData"
"https://data.lacity.org/d/jxqs-eipk","true","false","jxqs-eipk",,"data.lacity.org","dataset","William Mead Homes-Age/Sex Profile","2014 Age/Sex Profile","323","2014-12-08T20:39:00.000Z","2014-12-15T19:50:00.000Z","A Livable and Sustainable City","housing authority for the city of los angeles,hacla,locations,public housing,housing,sites","1683","ihg6-62bp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","HACLA",,,"https://data.lacity.org/resource/jxqs-eipk.json",,,,"Annual",,,,"Rodd Talebi"
"https://data.lacity.org/d/nsdh-74d5","true","false","nsdh-74d5","Other","data.lacity.org","dataset","Work Orders Completed: El Pueblo Historical Monument","Work orders are maintenance and repair items in and around the El Pueblo Historical Monument historic monument.","434","2014-05-30T23:29:00.000Z","2020-10-09T20:12:00.000Z","A Livable and Sustainable City","historic buildings","1182","rz8e-rup2","Creative Commons 1.0 Universal (Public Domain Dedication)","published","El Pueblo Historical Monument","http://elpueblo.lacity.org/index.htm",,"https://data.lacity.org/resource/nsdh-74d5.json",,,,"Daily","No",,,"El Pueblo OpenData"
