"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv_pos","approved_amount"
"2017","07-Office of the Chief Operating Officer","Library Media Center/Automation & Proc. Supp. Unit","Supplies & Materials","2","Mid-level Administration","Instructional Materials","0","5000","0","5000","0","5000"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Other Expenses","2","Mid-level Administration","Local Travel Mileage","0","5000","0","4700","0","4700"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Other Salaries & Wages","2","Mid-level Administration","Professional Part-time","0","15300","0","15300","0","15300"
"2017","07-Office of the Chief Operating Officer","Office of the Chief Operating Officer","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","9.5","902979","9.5","902979","7.5","715394"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Other Salaries & Wages","2","Mid-level Administration","Unidentified Grants","0","167793","0","167793","0","167793"
"2017","07-Office of the Chief Operating Officer","School and Financial Operations Team","Contractual Services","2","Mid-level Administration","Contractual Services","0","65000","0","65000","0","0"
"2017","07-Office of the Chief Operating Officer","School and Financial Operations Team","Position Salaries & Wages","2","Mid-level Administration","Position Salaries & Wages","0","0","0","0","2","178780"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Other Salaries & Wages","3","Instructional Salaries","Overtime ","0","36309","0","36309","0","36309"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","55298","0","55298","0","55298"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","187632","0","187632","0","187632"
"2017","07-Office of the Chief Operating Officer","Division of Maintenance","Contractual Services","11","Maintenance Of Plant","Consultants","0","10291","0","10291","0","10291"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Other Salaries & Wages","3","Instructional Salaries","Unidentified Grants","0","3226070","0","3226070","0","3226070"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","470000","0","470000","0","470000"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","915237","0","915237","0","915237"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Supplies & Materials","4","Textbooks And Instructional Supplies","Unidentified","0","412861","0","412861","0","412861"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","203961","0","203961","0","203961"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Contractual Services","5","Other Instructional Costs","Lease/Maint Duplicating Equip","0","226117","0","226117","0","226117"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Furniture & Equipment","5","Other Instructional Costs","Lease/Purchase","0","231530","0","231530","0","231530"
"2017","07-Office of the Chief Operating Officer","Editorial, Graphics and Publishing Services ","Other Expenses","5","Other Instructional Costs","Vehicle Operating Costs","0","8633","0","8633","0","8633"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Contractual Services","5","Other Instructional Costs","Unidentified","0","228458","0","228458","0","228458"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Furniture & Equipment","5","Other Instructional Costs","Unidentified","0","598","0","598","0","598"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Other Expenses","5","Other Instructional Costs","Unidentified","0","303093","0","303093","0","303093"
"2017","07-Office of the Chief Operating Officer","Supply and Property Management Unit","Furniture & Equipment","5","Other Instructional Costs","Lease/Purchase","0","707091","0","707091","0","707091"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Other Salaries & Wages","6","Special Education","Unidentified Grants","0","780916","0","780916","0","780916"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Supplies & Materials","6","Special Education","Unidentified","0","424664","0","424664","0","424664"
"2017","07-Office of the Chief Operating Officer","Provision for Future Supported Projects","Other Salaries & Wages","7","Student Personnel Services","Unidentified Grants","0","97991","0","97991","0","97991"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Bus Repairs ","0","613165","0","613165","0","613165"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Contractual Services","0","227569","0","227569","0","227569"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Service Vehicle Repairs","0","18798","0","18798","0","18798"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Taxi - Spec Education Students","0","265878","0","265878","0","265878"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Bus Driver Physical Exams","0","134500","0","134500","0","134500"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Staff Vehicle Repairs","0","35934","0","35934","0","35934"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Equipment Rental","0","126168","0","126168","0","126168"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Contractual Services","9","Student Transportation","Drug Testing","0","87430","0","87430","0","87430"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Furniture & Equipment","9","Student Transportation","Lease/Purchase","0","13107275","0","13107275","0","13250275"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Furniture & Equipment","9","Student Transportation","Additional Furniture/Equipment","0","34000","0","34000","0","34000"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Furniture & Equipment","9","Student Transportation","Shop Equip.Replacement","0","18135","0","18135","0","18135"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Furniture & Equipment","9","Student Transportation","Vehicle Replacement","0","160188","0","160188","0","120188"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Other Expenses","9","Student Transportation","License Fees","0","32634","0","32634","0","32634"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Other Expenses","9","Student Transportation","Staff Vehicle Parts","0","34631","0","34631","0","34631"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Other Expenses","9","Student Transportation","After School Activities","0","908910","0","908910","0","805910"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Other Expenses","9","Student Transportation","Fees & Other Training Support ","0","20355","0","20355","0","20355"
"2017","07-Office of the Chief Operating Officer","Department of Transportation","Other Expenses","9","Student Transportation","Staff Vehicle Lubricants","0","1067","0","1067","0","1067"
