"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","status","description","stno","predir","stname","suffix","postdir","city","state","zip","descoflocation","allegheny","bge","comcast","pepco","bus_shelter","verizon","wgl","wssc","location"
"PUBLIC RIGHT OF WAY","383824","INSTALL","PUBLIC UTILITY","2021-10-04T10:10:42.000","2021-10-06T02:10:32.000",,"Issued","Place 2,063 LF underground FOC&nbsp;by directional boring&nbsp;in accordance with&nbsp;Verizon plan. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;",,,,,,,,,"WASCHE RD",,,,,,"EWO 1A3WV6P-1",,,
"PUBLIC RIGHT OF WAY","374174","INSTALL","PUBLIC UTILITY","2020-03-19T10:03:12.000","2020-03-23T04:03:47.000",,"Issued","Install clean out&nbsp;in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","2009",,"BALLOWS","WAY",,"SILVER SPRING","MD","20906",,,,,,,,,"LC6375A17_LC6376A17","2009 BALLOWS WAY
SILVER SPRING, MD 20906
(39.093107, -77.04473)"
"PUBLIC RIGHT OF WAY","365786","INSTALL","PUBLIC UTILITY","2018-10-24T11:10:28.000","2018-10-26T01:10:27.000","2019-06-25T11:06:58.000","Finaled","Install water&nbsp;house connection in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","8716",,"RIDGE","RD",,"BETHESDA","MD","20817",,,,,,,,,"1229550","8716 RIDGE RD
BETHESDA, MD 20817
(38.998759, -77.124257)"
"PUBLIC RIGHT OF WAY","366684","INSTALL","PUBLIC UTILITY","2019-01-10T01:01:27.000","2019-01-15T04:01:46.000","2019-06-25T12:06:45.000","Finaled","Replace 3 poles, 1 overhead transformer and associated equipment to provide 400 amp residential house service&nbsp;in accordance with PEPCO PLAN NO. 3594250. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","11904",,"RENWOOD","LN",,"ROCKVILLE","MD","20852","Rockville, Md - 11904 Renwood Lane",,,,"WR#3594250",,,,,"11904 RENWOOD LN
ROCKVILLE, MD 20852
(39.049223, -77.13818)"
"PUBLIC RIGHT OF WAY","376544","INSTALL","PUBLIC UTILITY","2020-08-12T07:08:47.000",,,"Open","REPLACE SERVICE,Customer Wants To Use ePlans.","19205",,"SENECA RIDGE","CT",,"MONTGOMERY VILLAGE","MD","20886",,,,,,,,"408413-WASH GAS",,"19205 SENECA RIDGE CT
MONTGOMERY VILLAGE, MD 20886
(39.17164, -77.217947)"
"PUBLIC RIGHT OF WAY","220453","CONSTRUCT","DRIVEWAY","2003-02-07T10:02:26.000",,,"Open","DW Permit:	
Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

	MCDOT Standard: MC  301.01","6912",,"HEATHERHILL","RD",,"BETHESDA","MD","20817",,,,,,,,,,"6912 HEATHERHILL RD
BETHESDA, MD 20817
(38.979753, -77.150109)"
"PUBLIC RIGHT OF WAY","244405","CONSTRUCT","DRIVEWAY","2006-03-22T10:03:04.000","2006-03-22T10:03:00.000","2008-03-21T02:03:06.000","Completed","301.01	
Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

MCDOT Standard: MC  301.01.","9700",,"HILLRIDGE","DR",,"KENSINGTON","MD","20895",,,,,,,,,,"9700 HILLRIDGE DR
KENSINGTON, MD 20895
(39.015654, -77.068745)"
"PUBLIC RIGHT OF WAY","366774","INSTALL","PUBLIC UTILITY","2019-01-17T05:01:51.000","2019-01-25T08:01:52.000","2019-06-25T12:06:56.000","Finaled","Dig and backfill trench outside of pavement; build conduit; install cable and associated equipment to provide 400 amp residential house service&nbsp;in accordance with PEPCO PLAN NO. 3591998. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","11904",,"RENWOOD","LN",,"ROCKVILLE","MD","20852","Rockville, Md - 11904 Renwood Lane",,,,"WR#3591998",,,,,"11904 RENWOOD LN
ROCKVILLE, MD 20852
(39.049223, -77.13818)"
"PUBLIC RIGHT OF WAY","368287","PLACE","DUMPSTER","2019-04-11T10:04:09.000","2019-05-21T09:05:52.000","2019-05-28T02:05:10.000","Completed","DumpsterPlace temporary dumpster within the public right of way.&nbsp; Do not block the access to fire hydrant.&nbsp; Dumpster location, pavement protection (with plywood) and warning devices such as barricades, traffic cones and/or lights are to be placed as directed by the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; The permittee agrees to hold Montgomery County harmless from any liability associated with placement of dumpster in the public right of way.&nbsp; For parking meter issues, contact MC DOT Division of Parking Management at 240-777-8740.Removing insulation from attic space. Dispose of old insulation. Need to install dumpster. No driveway.","4317",,"KENTBURY","DR",,"BETHESDA","MD","20814",,,,,,,,,,"4317 KENTBURY DR
BETHESDA, MD 20814
(38.986936, -77.086542)"
"PUBLIC RIGHT OF WAY","369399","INSTALL","PUBLIC UTILITY","2019-06-05T04:06:11.000","2019-06-25T12:06:09.000","2022-02-15T08:02:03.000","Finaled","Install 3/4""&nbsp;gas service in accordance with WASHINGTON GAS PLAN NO. 882510. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","12617",,"HALLMAN","CT",,"GAITHERSBURG","MD","20878",,,,,,,,"882510",,"12617 HALLMAN CT
GAITHERSBURG, MD 20878"
"PUBLIC RIGHT OF WAY","233251","CONSTRUCT","DRIVEWAY","2004-12-13T03:12:56.000","2004-12-13T03:12:00.000","2005-03-18T02:03:21.000","Completed","DW Permit:   

Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

MCDOT Standard: MC  301.01","4601",,"ADRIAN","ST",,"ROCKVILLE","MD","20853",,,,,,,,,,"4601 ADRIAN ST
ROCKVILLE, MD 20853
(39.062231, -77.09179)"
"PUBLIC RIGHT OF WAY","369559","INSTALL","PUBLIC UTILITY","2019-06-13T08:06:05.000","2019-06-25T12:06:11.000",,"Issued","Installation of 1-1/2"" Water House Connection in accordance with WSSC plans and specifications. Work shall comply with Montgomery County Specifications for Utility Construction Permit the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","10712",,"BURBANK","DR",,"POTOMAC","MD","20854","10712 Burbank DR
Rockville, MD 20854",,,,,,,,"P# 1258194","10712 BURBANK DR
POTOMAC, MD 20854
(39.016546, -77.220968)"
"PUBLIC RIGHT OF WAY","374187","INSTALL","PUBLIC UTILITY","2020-03-19T01:03:33.000","2020-03-23T08:03:38.000",,"Issued","Renew 18 LF SHC at 2310 Blaine Dr in accordance with WSSC plans and specifications. Work shall comply with Montgomery County Specifications for Utility Construction Permit the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","2310",,"BLAINE","DR",,"CHEVY CHASE","MD","20815",,,,,,,,,,"2310 BLAINE DR
CHEVY CHASE, MD 20815
(38.991701, -77.050388)"
"PUBLIC RIGHT OF WAY","369618","INSTALL","PUBLIC UTILITY","2019-06-17T11:06:19.000","2019-06-25T12:06:02.000",,"Issued","Under pavement cut moratorium until 6/21/2020.&nbsp; A full width 2-inch-depth mill and overlay&nbsp;is required&nbsp;per the current County Specifications for Utility Construction Permit and as directed by DPS ROW inspector.&nbsp; Actual length of M&amp;O shall be determined by the inspector on site.&nbsp; Line&nbsp;sewer&nbsp;pipe in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","6204",,"BROOKSIDE","DR",,"CHEVY CHASE","MD","20815",,,,,,,,,"CI6170A16","6204 BROOKSIDE DR
CHEVY CHASE, MD 20815
(38.971732, -77.105579)"
