"company","fund","cost_center","program_hierarchy_level_2","program_hierarchy_level_3","program_hierarchy_level_4","program_hierarchy_level_5","program","project","location","business_unit","new_ledger_account","spend_category_as_worktag","supplier_as_worktag","ad_hoc_payee","expense_item_as_worktag","journal_source","accounting_date","fiscal_year","paid_date","status","ledger_budget_debit_minus","ledger_account_name"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.19","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.31","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.03","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.03","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.59","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.95","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"27.43","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.53","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.27","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"46.67","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.95","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"42.41","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.04","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"9.92","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"29.88","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"684","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.06","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.86","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.08","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"102.86","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"-240","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"3.63","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"28.17","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1200","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.66","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"53.33","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"180","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.18","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"120.44","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.62","Benefits - Fica"
