"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Administrar y facilitar el flujo de informaci&#243;n que requieran los organismos nacionales e internacionales vinculados con la ejecuci&#243;n de programas y proyectos con financiamiento externo y otros proyec","2021-05-31T00:00:00.000","Individual Consultant","17920.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","El Analista de Liquidaciones e Impuestos brindar&#225; apoyo a la Coordinaci&#243;n en todo lo concerniente a los procesos de pago, incluyendo liquidaciones y retenciones, en el &#225;mbito de la DGPPSE.","2021-05-07T00:00:00.000","Individual Consultant","16866.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto en Ingenier&#237;a Hidr&#225;ulica","2020-10-20T00:00:00.000","Individual Consultant","1437.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME LZR","2021-06-18T00:00:00.000","LZR EDICIONES S.R.L.","13244.0"
"2021","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","El Coordinador de Administraci&#243;n Financiera, Contable y Presupuestaria, deber&#225; coordinar al equipo de trabajo a cargo, con el objetivo de cumplir con los procedimientos y normativas aplicadas a los Pr","2021-04-08T00:00:00.000","Individual Consultant","26196.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Coordinador del Equipo Territorial Social y Urbano","2021-03-10T00:00:00.000","Individual Consultant","7032.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EXTENSION AULICA EN ESC.420	COLONIA SARGENTO JUAN B. CABRAL	SALADAS	AMPLIACION","2021-02-02T00:00:00.000","ING CANTERO RICARDO DIMAS","36954.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","DEMOLICION DE LOSA, TECHO METALICO Y CIELORRASO, AMPLIACION AULA","2021-06-11T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","45517.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EFI. EN TALLER MI NUEVO SUE&#209;O	CAMPANAS	FAMATINA	REFACCIONES (SIN M&#178;)","2021-06-11T00:00:00.000","CARPIO JOSE LUIS","8612.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, CUBIERTAS DE TECHO, ALMACENAMIENTO DE AGUA, ADECUACIONES SANITARIAS, INSTALACIONES DE GAS, CARPINTERIAS, ELECTRICIDAD","2021-06-11T00:00:00.000","MANSILLA FEDERMANN ALBERTO DAMIAN","19742.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","51 JARDIN DE INFANTES	GUANDACOL	CNEL.FELIPE VARELA	REFACCIONES (SIN M&#178;)","2021-05-26T00:00:00.000","MATERIA ARQUITECTURA SRL","25043.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ARREGLOS GENERALES, ELECTRICIDAD, CARPINTERIAS","2021-05-26T00:00:00.000","TU SOLUCION SRL","6007.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Analista En Indicadores 1","2020-09-08T00:00:00.000","Individual Consultant","3065.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista En H&#225;bitat, Planificaci&#243;n Urbana Y/O Gesti&#243;n Del Suelo Urbano","2021-01-11T00:00:00.000","Individual Consultant","11464.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, CUBIERTAS DE TECHO, ARREGLOS GENERALES, CARPINTERIAS","2021-06-11T00:00:00.000","AGUERO HUMBERTO DANIEL","3850.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHOS, ADECUACIONES SANITARIAS, ELECTRICIDAD, ARREGLOS GENERALES","2021-06-11T00:00:00.000","CARPIO JOSE LUIS","3939.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-51875183-APN-SSESYC CATAPULTA CHILDREN","2021-06-28T00:00:00.000","CATAPULTA CHILDREN ENTERTAINMENT S.A","38496.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ALMACENAMIENTO DE AGUA, ADECUACIONES SANITARIAS, ARREGLOS GENERALES","2021-05-26T00:00:00.000","ESPINOSA SERGIO ANTONIO","3892.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME SANTILLANA","2021-06-18T00:00:00.000","EDICIONES SANTILLANA","88935.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS, ELECTRICIDAD","2021-05-26T00:00:00.000","ESPINOSA SERGIO ANTONIO","3526.0"
"2021","AR Flood Risk Management Support Project for the City of Buenos Aires","Consultant Services","Least Cost Selection","CONTRATACI&#211;N DE LA AUDITORIA FINANCIERA DEL CONVENIO DE PRESTAMO 8628 AR DE LOS EJERCICIOS PRESUPUESTARIOS 2019 Y 2020.","2021-06-15T00:00:00.000","PKF AUDISUR S.R.L (PKF ARGENTINA)","6299.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS.","2020-09-25T00:00:00.000","MEGATECH DE ALAMO FRANCISCO HERNAN","1024.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","9999 COL.SEC.SAN JOSE	CAMPANAS	FAMATINA	REFACCIONES (SIN M&#178;)","2021-06-11T00:00:00.000","CARPIO JOSE LUIS","7175.0"
"2021","Rural Corridors and Biodiversity","Consultant Services","Consultant Qualification  Selection","Identificaci&#243;n de Vac&#237;os de Conservaci&#243;n en dos escalas: nacional y regional focalizada en los Corredores Chaque&#241;os","2020-10-08T00:00:00.000","INNOVAT","30410.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor experto en procesos","2021-04-30T00:00:00.000","Individual Consultant","8576.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME COFRECES","2021-06-18T00:00:00.000","EDICIONES EN DANZA DE COFRECES, JAVIER BERNARDO","50672.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","TOEE","2020-11-01T00:00:00.000","Individual Consultant","3692.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Experto en Procesos","2021-05-01T00:00:00.000","Individual Consultant","8583.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME MAREA","2021-06-18T00:00:00.000","EDITORIAL MAREA S.R.L.","23693.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-50960855-APN-SSESYC LIBROS PARA VER MUNDOS","2021-06-18T00:00:00.000","LIBROS PARA VER MUNDOS S.R.L.","8890.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Non-consulting Services","Request for Quotations","Estudio de Suelo y Agua en el Barrio Puerta de Hierro del Municipio de La Matanza","2021-06-02T00:00:00.000","HYTSA ESTUDIOS Y PROYECTOS S.A.","14514.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ARREGLOS GENERALES","2020-09-18T00:00:00.000","VELAZQUEZ CRISTIAN LEONARDO","398.0"
"2021","Modernization and Innovation for Better Public Services in Argentina","Consultant Services","Individual Consultant Selection","Especialista Social para An&#225;lisis de Mecanismo de Atenci&#243;n y Gesti&#243;n de Quejas y Reclamos","2021-05-27T00:00:00.000","Individual Consultant","934.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","JUANA MANSO","2021-04-19T00:00:00.000","QUEÑOA SA","42444.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","293","2021-04-20T00:00:00.000","MATEO CONSTRUCTORA SRL","37821.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","121","2021-04-21T00:00:00.000","NELSON ZERRIZUELA","17598.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Asesor para el dise&#241;o y desarrollo de la Plataforma PYME","2020-07-31T00:00:00.000","Individual Consultant","3063.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REPARAC. ELECTR. SANITARIAS, CIELORRASOS Y CARPINTERIAS","2021-04-19T00:00:00.000","COBA SRL","43632.0"
"2021","Protecting Vulnerable People Against Noncommunicable Diseases Project","Consultant Services","Individual Consultant Selection","AR-MSAL-15708-CS-INDV-Analistas de Informes e Indicadores-Magnetto, Maia Elizabeth","2020-07-01T00:00:00.000","Individual Consultant","2241.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-03-23T00:00:00.000","SUCESION DE MALFITANO GASPAR CARLOS","11760.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 4600450-00	35 MARIA ROSA TAPIA DE OROPEL	VILLA CASANA	ROSARIO VERA PE&#209;ALOZA	REFACCIONES (SIN M&#178;)","2021-06-11T00:00:00.000","ZALAYA ERNESTO DANIEL","5204.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-50961274-APN-SSESYC NOLLA FABIANA","2021-06-17T00:00:00.000","GERBERA EDICIONES DE NOLLA, FABIANA DE LOS MILAGROS","57862.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 3400330-00	294 EPEP DELIA LEIVA DE GAY	SOLDADO EDMUNDO SOSA	PIRANE	AMPLIACION Y REFACCION","2021-05-18T00:00:00.000","ALECRIN SRL","41212.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacciones","2021-05-07T00:00:00.000","CE Y BA S.R.L.","41563.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Coordinador Dise&#241;o de la Plataforma PYME","2020-08-03T00:00:00.000","Individual Consultant","6126.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCM RIDERCHAIL","2021-06-18T00:00:00.000","RIDERCHAIL EDITIONS S.R.L.","29053.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","ADQUISICION DE 2 NOTEBOOKS","2021-03-30T00:00:00.000","PC BOUTIQUE COMPUTACION DE PCB GROUP SA","1928.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME COMIKS","2021-06-18T00:00:00.000","COMIKS DEBRIS DE DANZA, MARCELO ENRIQUE","43540.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ELECTRICIDAD, ARREGLOS GENERALES, CUBIERTAS DE TECHOS, CARPINTERIAS","2021-06-11T00:00:00.000","ZALAYA ERNESTO DANIEL","4332.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 3400097-00	200 EPEP CIRILO SBARDELLA	PIRANE","2021-05-18T00:00:00.000","ALECRIN S.R.L","34686.0"
"2021","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","Analista Social","2021-04-23T00:00:00.000","Individual Consultant","6333.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHOS, ARREGLOS GENERALES, ADECUACIONES SANITARIAS, CARPINTERIAS, ELECTRICIDAD","2021-06-11T00:00:00.000","ZALAYA ERNESTO DANIEL","7168.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Quality And Cost-Based Selection","Asesoramiento y evaluaci&#243;n para el fortalecimiento del eje de desarrollo econ&#243;mico del Barrio Padre Carlos Mugica","2020-11-09T00:00:00.000","ALMADO","113736.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Direct Selection","COORDINADORA PROMER II LA RIOJA","2020-12-01T00:00:00.000","PAREDES TORRES ERICA","15065.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS,","2020-12-10T00:00:00.000","MANSILLA FEDERMANN ALBERTO DAMIAN","3566.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor experto en implementaci&#243;n de sistemas","2020-11-16T00:00:00.000","Individual Consultant","2083.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 7400070-00	10 ESCUELA HOGAR NEUQUEN	ANCHORENA	GOBERNADOR DUPUY	REFACCIONES (SIN M&#178;)","2021-01-28T00:00:00.000","EUGENIO PIPITONE","2332.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-04-21T00:00:00.000","ABERTURAS SUREÑAS SRL","32590.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 7400053-00	ESC 348 ESC.NACIONES UNIDAS	CA&#209;ADA LA NEGRA	JUNIN, SAN LUIS: 	REFACCIONES (SIN M&#178;)","2021-01-28T00:00:00.000","TEMBOK SRL","2362.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID IPEM 327 LA QUINTA","2021-05-13T00:00:00.000","BRENTAN MARIANO OSCAR","59363.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor senior analista funcional","2020-07-31T00:00:00.000","Individual Consultant","4084.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-50961066-APN-SSESYC MANZI","2021-06-25T00:00:00.000","MANZI, NICOLÁS ADRIÁN (CASAGRANDE)","24583.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Coordinador De Integraci&#243;n De Proyectos Y Gesti&#243;n Participativa","2020-10-30T00:00:00.000","Individual Consultant","1533.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-53011425-APN-SSESYC PEQUE&#209;O EDITOR","2021-06-29T00:00:00.000","PEQUEÑO EDITOR DE BIANCHI, DIEGO ARIEL","93041.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 5801250-00	95CPE CPEM.	MANZANO AMARGO	MINAS	REFACCIONES (SIN M&#178;)","2021-04-20T00:00:00.000","ARANEDA DANIEL ALEJANDRO","39711.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistente T&#233;cnico - Arquitecto","2021-04-01T00:00:00.000","Individual Consultant","7389.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Direct Selection","Servicios de auditor&#237;a de los Estados Financieros al 31 de diciembre de 2020 del ""Proyecto de
Acceso al Financiamiento a m&#225;s Largo Plazo para MIPYMES"" financiado por el pr&#233;stamo BIRF N&#176; 8659-AR","2021-04-15T00:00:00.000","BECHER Y ASOCIADOS","9702.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-52258336-APN-SSESYC HOLA CHICOS","2021-06-28T00:00:00.000","HOLA CHICOS S.R.L.","45590.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 7400099-00	23 COLEGIO MALVINAS ARGENTINAS	ARIZONA	GOBERNADOR DUPUY	REFACCIONES (SIN M&#178;)","2021-01-28T00:00:00.000","EUGENIO PIPITONE","2279.0"
