"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","6675","buildingConstruction","Red Hill precinct development.","Public open spaces located on Block 1, Section 40 and Block 14, Section 63 Red Hill.","564d56a5-ec86-40e4-91f0-7ebaf717ee69","2020-11-15T20:00:00.000","2021-02-26T07:00:00.000","RED_HILL","TTE20-BMU-2615 BMD Urban, Park Development, Site Establishment StopSlow Road Closure, Red Hill Precinct, Red Hill. ","POINT (149.13018397404466 -35.342493566800705)"
"","5955","roadWorks","Northbourne Avenue pavemement rehabilitation.","Northbourne Avenue (northbound direction): at the Dickson Light Rail terminmus.
6 am to 3 pm (daily) Monday to Friday.","8c4107ec-ca7a-44ea-9803-0d51266002ae","2020-08-09T20:00:00.000","2020-11-27T04:00:00.000","LYNEHAM","Northbourne Ave Roadworks - WOD-NOR-021","POINT (149.13274058077752 -35.255175652330465)"
"","2096","lightRail","Light Rail launch","Intersection of Flemington Road and Manning Clark Crescent - All directions.","a3f95958-248e-4e50-9668-8278a66f063c","2019-04-19T20:00:00.000","2019-04-20T13:00:00.000","GUNGAHLIN","TTE19-ACT-1053 TCCS, Light Rail Launch - Manning Clarke Cr Stop","POINT (149.14392836136938 -35.18709229193641)"
"","3690","buildingConstruction","Building construction.","Ignatius Place (northern side): from Mary Potter Circuit to the Emergency Department entrance.","b4dc29ab-93cc-414e-bde3-ddd35dd617fe","2019-10-14T20:00:00.000","2020-01-31T06:00:00.000","BRUCE","TTE19-SG1-1620 ""Shape""  Calvary Hospital Emergency Department Upgrades Mary Potter Cct Bruce","POINT (149.09036427097658 -35.25375529863749)"
"","1935","roadWorks","Works associated with the Horse Park Drive duplication project.","Horse Park Drive (southern side): on either side of Mornington Street.","12d55da9-f4a6-4848-8e6e-da2c7485eaac","2019-03-17T20:00:00.000","2019-03-21T06:00:00.000","AMAROO","TTE19-CC6-1352-MRC - Canberra Contractors - Mornington Cres Closure","POINT (149.13379265397458 -35.16480646746304)"
"","4708","lightRail","Canberra Metro Operations maintenance.","Northbourne Avenue pedestrian crossing located on the northern side of Greenway Street.","77e58030-0cbc-436a-8f2b-d0282417688f","2020-03-01T23:00:00.000","2020-03-16T13:00:00.000","BRADDON","Nothbourne Avenue-Lane Close","POINT (149.13061 -35.26973)"
"","3544","buildingConstruction","Watermain installation.","McMichael Terrace (southern side): between Felstead Vista and Garzoli Rise.<br>
7 am - 6 pm (daily) on periodic days as required Monday to Sunday.","2f6a0dc9-c82e-4133-bf80-8aef54642f13","2019-09-22T21:00:00.000","2019-10-11T07:00:00.000","DENMAN_PROSPECT","Denman Section 50 Block 23 - Water Tie","POINT (149.02183730859355 -35.30040814464039)"
"","896","utilities","Stormwater works","Sutherland Crescent (northern & eastern side) from the pedestrian refuge crossing located immediately adjacent to the southern side of Romberg Way to approximately 125 metres north. of Romberg Way.","acee1adb-8ea6-4fdc-babf-9f0e1d7259e4","2018-10-31T06:00:00.000","2018-12-22T06:00:00.000","TAYLOR","EXT-TTE18-CC6-1596 Canberra Contractors Sutherland Cres, Taylor - Stormwater Works","POINT (149.11399868044327 -35.148752298774234)"
"","2955","buildingConstruction","Crane works.","Nangari Street (southern side): from Rabaul lane to London Circuit.<br>
6.30 am - 3.30 pm (daily) Saturday 20 and Saturday 27 July 2019.","3b0faea4-b62c-44ec-adc7-a5b4e5735127","2019-07-19T20:30:00.000","2019-07-27T05:30:00.000","CITY","Crane Lift - Customs House","POINT (149.1323092250472 -35.282838907218455)"
"","4182","roadWorks","Underground service investigation.","Flemington Road (eastern side) between Well Station Drive and Morisset Road.

Flemington Road signalised pedestrian crossing located on the northern side of Lysaght Street.

9:30 am - 4 pm (daily) Monday to Friday.

These works will be completed within one day during the nominated timeframe.","81800b52-c967-42db-bc33-e5517dcea7eb","2019-12-08T22:30:00.000","2019-12-13T05:00:00.000","MITCHELL","RG 19068 Flemington Road Shared Path - Stage 1 - Date Extension","POINT (149.1457401164701 -35.21603907829261)"
"","6391","buildingConstruction","Stormwater installation.","Footpath on the western side of Block 23 Secton 39 between Captain Cook Crescent and Light Street.<br>
Footpath on the southern side of Block 23 Sec 39 - Light Street.","78305c5a-c606-4841-95b1-b0b6fbe3c712","2020-10-19T20:00:00.000","2020-12-04T06:00:00.000","GRIFFITH","TTE20-DG1-2514 D Group Light St Griffith Blk 23 Sec 39 Block Development","POINT (149.1364105845842 -35.32112590710979)"
"","4143","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road signalised pedestrian crossing on the northern side of the Sandford Street / Morisset Road intersection.<br>
Flemington Road signalised pedestrian crossing on the eastern side of the Sandford Street / Morisset Road intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)
","316a781a-e0f4-4a27-ae80-859423516d43","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","MITCHELL","Ext - TTE18-MET-4235 CMC, Flemington Rd / Sandford St - Staged Lane Closures","POINT (149.14480018497198 -35.22124594193408)"
"","758","buildingConstruction","Building refurbishment works.<br>
10 pm Wednesday 14 November 2018 to 4 am Thursday 15 November 2018.
10 pm Tuesday 18 December 2018 to 4 am Wednesday 19 December 2018.","Narellan Street (western side): from Scotts Crossing to approximately 15 metres north towards Genge Street.<br>
Scotts Crossing (northern side): from approximately 15 metres west of Narellan Street to approximately 10 metres east of Narellan Street.<br>
Scotts Crossing (southern side): from approximately 35 metres west of Narellan Street to approximately 10 metres east of Narellan Street.","7074d1ad-3407-4020-a0f4-b5c0e8ba85a3","2018-11-15T11:00:00.000","2018-12-18T17:00:00.000","CITY","ATO - Recladding of Plant Room","POINT (149.13349680836558 -35.277826793017546)"
"","3822","utilities","Canberra water supply renewal project","Canberra Avenue (western side) at Furneaux Street.<br>
7 am - 7pm (daily) on periodic days as required Monday to Sunday.
","15fc59f2-56e2-477d-9288-9b2886969d53","2019-10-29T20:00:00.000","2019-11-05T08:00:00.000","GRIFFITH","TTE19-INT-1212  ""interflow""  Furneaux St Griffith Watermain Replacement Stage 2 Extension","POINT (149.13281392923045 -35.319265600569146)"
"","1805","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing (northern and southern side) at the intersection of Antill Street / Mouat Street.<br>
These works will be staged to ensure one signalised pedestrian crossing is operational at all times.
","bcf35758-cd74-40ca-a792-f8acaf412b8a","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","DICKSON","Resub - TTE18-MET-6296 - CMC, Northbourne Ave / Antill St / Mouat St - Northern & Southern Median Footpath Closure","POINT (149.1341554547168 -35.248302267054335)"
"","4870","buildingConstruction","Building construction.","Flinders Way (eastern side): between Franklin Street and Canberra Avenue.<br>
Canberra Avenue (southern side): between Flinders Way and Furneaux Street.","1dee44e1-332d-419b-879c-1b9d513bc85f","2020-03-31T21:00:00.000","2021-04-02T06:00:00.000","GRIFFITH","TTE20-MSC-2149 Liangis Investments, Block Development, Canberra Ave, Manuka, Griffith","POINT (149.13364006278636 -35.319878535393265)"
"","6622","buildingConstruction","East Hotel facade works.","Giles Street (western side): between Canberra Avenue and Oxley Street.<br>
Oxley Street (southern side): between Giles Street and Manuka Circle.<br>
Canberra Avenue (northern side): between Manuka Circle and Giles Street.<br>
Only one footpath closure will be in place at any given time during these works.","6c34997e-b804-49ae-8079-2f14881ba4c5","2020-11-09T19:00:00.000","2020-12-18T07:00:00.000","GRIFFITH","TTE20-MSC-2397 ABS Facade, Facade Works, Verge Works and closures, StopSlow Arrangement, East Hotel, Giles St, Oxley St, Canberra Ave, Griffith","POINT (149.1373502405093 -35.319317792855074)"
"","4996","buildingConstruction","Building construction","Lonsdale Street (eastern side): in front of number 16.<br>
7 am - 5 pm (daily) as periodically required Monday to Friday.","036d2011-da3d-4b55-a413-d3657b7863e2","2020-04-15T21:00:00.000","2020-05-29T07:00:00.000","BRADDON","Resub - TTE19-CBG-1777 ""Chase Constructions"" Branx Developments Lonsdale St Braddon","POINT (149.13277555306513 -35.273905002620396)"
"","6207","buildingConstruction","Crane operations.","Stan Ray Street (western side): between Clem Hill Street and Lott Place.<br>
9 am - 5 pm (daily) on periodic days as required Monday to Friday.","bf5be831-9f73-46a9-9daf-44231d85cb6b","2020-09-21T23:00:00.000","2020-11-30T06:00:00.000","GORDON","15 - 17 Stan Ray St, Gordon","POINT (149.0833811859696 -35.46659927633566)"
"","4064","buildingConstruction","Building construction.","Hobart Place (southern side) between London Circuit and the western side of the Hobart Place laneway.","4f5ae1e7-cbd3-4d9e-958c-1c2e5f41ba32","2019-11-25T23:30:00.000","2020-04-30T23:00:00.000","CITY","Capitol Apartments","POINT (149.1291889 -35.28126812)"
"","4365","buildingConstruction","Crane works","Burbury Close (western side): between Bourke Street and approximately 60 metres south towards Sydney Avenue.","790d8a96-235a-4b89-94f2-617554cc95ca","2020-01-15T19:00:00.000","2020-01-23T01:00:00.000","BARTON","The Realm - Crane Lift","POINT (149.13359176564728 -35.31198273482976)"
"","3904","specialEvent","Spilt Milk 2019","Commonwealth Ave- From 6 am Monday 18 November to 6 pm Wednesday 27 November 2019.","c27d3cf3-1478-4ce0-b8ed-0f826aab5d89","2019-11-17T19:00:00.000","2019-11-27T07:00:00.000","PARKES","TTE19-KEF-1461 - Kicks Entertainment - Spilt Milk 2019","POINT (149.12958151578923 -35.289556527956336)"
"","6137","buildingConstruction","Crane operation.","Leichhardt Street (northern side): between Eyre Street and Giles Street.<br>
Will be perioically closed between the hours of 7 am - 4 pm (daily) Monday to Sunday.<br>
Local resident access will be maintained during these works.","cdec5022-021b-437a-9f69-a79a5410022f","2020-09-13T21:00:00.000","2020-12-31T05:00:00.000","KINGSTON","9 Leichhardt St, Kingston","POINT (149.1465921 -35.31523431)"
"","1882","telecommunications","Telecommunication works","Mort Street (western side): from Alinga Street to Bunda Street.","0fc2d328-8a05-4026-8d95-4ad0caed115a","2019-03-07T12:00:00.000","2019-03-07T18:00:00.000","CITY","Mort Street-Crane Night Lift","POINT (149.13069 -35.27812)"
"","966","telecommunications","Telecommunication works.","Iron Knob Street (northern side): from Leonora Street to Tom Price Street.<br>
Beaconsfield Street (southern side): from Leonora Street to Tom Price Street.","c45088a7-bd50-4d92-ab77-ac8a606048f5","2018-11-25T20:00:00.000","2018-12-28T06:00:00.000","FYSHWICK","TTE18-SMX-1685  SnowmaxCivil   ICON Installation Iron Knob St Fyshwick.","POINT (149.18280634156082 -35.33793665530679)"
"","3046","utilities","ICON Water sewermain rehabilitation.","De Salis Street (western side) from McKeahnnie Street to Plummer Street.","9887930e-2e61-4e8b-8795-d1ab3b810312","2019-07-22T21:00:00.000","2019-08-30T08:00:00.000","WEETANGERA","ICON Water CX11060","POINT (149.04838496700472 -35.25585803535524)"
"","5949","roadWorks","Northbourne Avenue pavement rehabilitation.","Northbourne Avenue (northern side): eastern and western side at the Dickson Light Rail terminus.
6am to 3pm (daily) Monday to Saturday (inclusive)","785b38de-7749-4902-b810-c755281c6fbc","2020-08-09T20:00:00.000","2020-11-27T04:00:00.000","LYNEHAM","Northbourne Ave Roadworks - WOD-NOR-016","POINT (149.13274058077752 -35.255175652330465)"
"","5451","buildingConstruction","Works associated with Red Hill precinct development.","Discovery Street (southern side): between Monaro Crescent and approximately 135 metres west towards La Perouse Street.","41877cad-fad2-4795-930f-21a6c63bfdf1","2020-06-05T08:00:00.000","2020-06-19T08:00:00.000","RED_HILL","Ext 4 TTE19-BMU-1464 2 BMD Urban, Road Closure, Discovery St, Red Hill Precinct, Red Hill","POINT (149.13155133181152 -35.34172535566316)"
"","4412","roadWorks","Pavement works","Signalised pedestrian crossing located on the western side of the Blamey Crescent / Russell Drive intersection: from the southern side of Constitution Avenue to approximately 25 metres north of Constution Avenue.<br>
Signalised pedestrian crossing located on the northern side of the Constitution Avenue / Blamey Crescent intersection from the western side of Constitution Avenue to the eastern side of Constitution Avenue.
These works will be staged with only one closure undertaken at any given time.","c43025d7-e7da-4bd3-97ea-943d6edd9f07","2020-01-27T22:30:00.000","2020-02-28T05:00:00.000","CAMPBELL","TTE20-AL1-2027 Able Landscaping Pavement Works Constitution Ave Blamey Cres Campbell","POINT (149.14681934880718 -35.29254948033957)"
"","5047","buildingConstruction","Building construction.","Furzer Street (eastern side): between the pedestrian crossing located on the southern side of the Department of Health building and the southern end at the rear of the Woden Library.","6db3d7d3-dff5-41aa-ab89-5e7031a264de","2020-04-19T20:00:00.000","2020-05-30T08:00:00.000","PHILLIP","Alexander and Albermarle Building","POINT (149.08430741604542 -35.34380171862863)"
"","6583","buildingConstruction","Building construction.","Burke Crescent (southern side): between Kennedy Street and Wentworth Avenue.","e9e18b11-b3e0-4d3a-99c2-40d573e5f9ba","2020-11-08T19:00:00.000","2021-11-08T09:00:00.000","KINGSTON","82 Wentworth","POINT (149.14692963466712 -35.32012926091177)"
"","5738","roadWorks","Bowes Street reconstruction works.","Bowes Street (western side): between the Abode Hotel and Bowes Place.<br>
Bowes Place (northern side): between Bowes Place and Bowes Street.","c41e6a92-5c26-45c0-9a6f-c7d4f03553c8","2020-07-06T09:00:00.000","2020-08-10T09:00:00.000","PHILLIP","Grand Central Towers","POINT (149.0909216 -35.34707341)"
"","6595","buildingConstruction","Works associated with the Red Hill precinct redevelopment.","La Perouse Street (southern side): between the western side of Discovery Street to the western side of Nuyts Street.","c4954da9-6020-445f-8aa0-699c96f1893c","2020-10-30T06:00:00.000","2020-12-18T06:00:00.000","RED_HILL","EXT2  TTE19-BMU-1437 BMD Urban, Verge Closure, La Perouse St, Red Hill Precinct, Red Hill","POINT (149.12986348270596 -35.340759736175016)"
"","4046","buildingConstruction","Crane works.","Bunda Street (northern side): between Genge Street and Scotts Crossing.","c690683d-3d96-4b81-b309-2e26bff39dad","2019-12-04T08:00:00.000","2019-12-04T19:30:00.000","CITY","Canberra centre stairs removal and escalator installation","POINT (149.1291889 -35.28126812)"
"Footpath Works","2602","other","Footpath upgrade works ","Suburb: ACTON, Section number: 39, Block number: 1<br>
Footpaths (northbound and southbound): between Fellows Road and Garran Street.","e0e45335-4be5-4c4a-ba13-fad87a4b9c71","2019-06-02T21:00:00.000","2019-08-31T08:00:00.000","ACTON","TTE19-AMA-1116 AMA Projects, Footpath Closure, ACTON Ridge Axis, ACTON","POINT (149.1178382647543 -35.279933361830174)"
