"fiscal_year","recipient","program_name_level_one","program_name_level_two","program_name_level_three","approved_amount","loan_guarantee_amount","total_project_costs","new_jobs","retained_jobs","promised_trainees","maryland_local_hires_film","number_of_maryland_businesses","employment_reporting_required","naics_code","address","county","city","state","zip","incentive_type"
"2017","Maritime Applied Physics Corporation","Export Maryland Grant","Export Maryland",,"5000",,,,,,,,,"541330",,"Baltimore City",,,,"Loan/grant"
"2017","Maritime Applied Physics Corporation","Research and Development Tax Credit","R&D Tax Credit",,"11171.26",,,,,,,,,"332900",,"Anne Arundel","Baltimore","MD","21226","Tax credit"
"2017","Mark Cascia Vineyards","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6378.07",,"39725.03",,,,,,,"312190/111332",,"Queen Anne's","Stevensville","MD",,"Tax credit"
"2017","Marquess IT Solutions","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","5000",,,,"1",,,,,"541511",,"Worcester","Berlin","MD","21811","Loan/grant"
"2017","Marshall's Marine","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","137000",,,,"3",,,,,"487210",,"Somerset","Westover","MD","21871","Loan/grant"
"2017","Marvell Semiconductor, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"868.2624",,,,,,,,,"541712",,"Montgomery","Santa Clara","CA","95054","Tax credit"
"2017","Maryland Aerospace, Inc.","Export Maryland Grant","Export Maryland",,"6000",,,"1",,,,,,"541330",,"Anne Arundel",,,,"Loan/grant"
"2017","Maryland Indoor Play LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","200000",,"465000","14",,,,,,"713120",,"Howard","Columbia","MD","21046","Loan/grant"
"2017","Matthew Warren, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2899.77",,,,,,,,,"332110",,"Baltimore","Rosemont","IL","60018","Tax credit"
"2017","Mazzaroth Vineyard, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"512.6005",,"3192.67",,,,,,,"111332",,"Frederick","Middletown","MD",,"Tax credit"
"2017","McCormick & Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"257746.39",,,,,,,,,"311900",,"Baltimore","Sparks","MD","21152","Tax credit"
"2017","McCutcheon's Apple Products, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","250000",,"915000","4","30",,,,,"311999",,"Frederick","Frederick","MD","21701","Loan/grant"
"2017","MCS Fort Avenue LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,"531190",,"Baltimore City","Baltimore","MD","21208","Tax credit"
"2017","MCW Solutions, LLC","Research and Development Tax Credit","R&D Tax Credit",,"3512.74",,,,,,,,,"238290",,"Howard","Ashburn","VA","20147","Tax credit"
"2017","MDA Information Systems, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"56458.77",,"87192",,,,,,,"541370",,"Montgomery","Gaithersburg","MD",,"Tax credit"
"2017","MDA Information Systems, LLC","Research and Development Tax Credit","R&D Tax Credit",,"1101.70",,,,,,,,,"541370",,"Montgomery","Gaithersburg","MD","20878","Tax credit"
"2017","MedImmune, LLC","Research and Development Tax Credit","R&D Tax Credit",,"1939088.05",,,,,,,,,"325414",,"Montgomery","Gaithersburg","MD","20878","Tax credit"
"2017","Medline Industries, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","114000",,"5589000","35","77",,,,,"424990",,"Harford","Havre de Grace","MD","21078","Loan/Grant"
"2017","MedStar Health, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","750000",,"8000000","72","1050",,,,,"622110",,"Howard","Columbia","MD","21044","Loan/Grant"
"2017","Meso Scale Diagnostics LLC","Research and Development Tax Credit","R&D Tax Credit",,"82448.89",,,,,,,,,"334516",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","MET Laboratories","Export Maryland Grant","Export Maryland",,"6000",,,"2",,,,,,"541380",,"Baltimore City",,,,"Loan/grant"
"2017","Metro Test & Balance, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"12317.75",,,,,,,,,"238220",,"Prince George's","Capitol Heights","MD","20743","Tax credit"
"2017","Metropolitan Regional Information Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"5202.42",,,,,,,,,"531390",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","Mey Mills Estate","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"209.3065",,"1303.64",,,,,,,"111332",,"Frederick","Sabillasville","MD",,"Tax credit"
"2017","Mid Atlantic Transportation","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","110000",,,,"3",,,,,"484220",,"Wicomico","Salisbury","MD","21801","Loan/grant"
"2017","Miltec Corporation","Export Maryland Grant","Export Maryland",,"5000",,,"1",,,,,,"423610",,"Queen Anne's",,,,"Loan/grant"
"2017","Miltec Corporation","Research and Development Tax Credit","R&D Tax Credit",,"7483.06",,,,,,,,,"335900",,"Queen Anne's","Stevensville","MD","21666","Tax credit"
"2017","Mindgrub Technologies LLC","Research and Development Tax Credit","R&D Tax Credit",,"816.7153",,,,,,,,,"541511",,"Baltimore City","Baltimore","MD","21230","Tax credit"
"2017","Mini, LLC","Export Maryland Grant","Export Maryland",,"6000",,,"4",,,,,,"541330",,"Montgomery",,,,"Loan/grant"
"2017","MK Catering, Inc.","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP Other Small Business","120000",,"120000","3","28",,,,,"722320",,"Prince George's","Hyattsville","MD","20781","Loan/grant"
"2017","Mobile Resource Group LLC","Export Maryland Grant","Export Maryland",,"6000",,,"1",,,,,,"541611",,"Baltimore",,,,"Loan/grant"
"2017","Mobtown Fermentation, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","50000",,,"2","3",,,,,"311930",,"Baltimore","Lutherville","MD","21093","Loan/grant"
"2017","Mojo Web Solutions, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","75000",,"75000","2","14",,,,,"541512",,"Anne Arundel","Baltimore","MD","21226","Loan/grant"
"2017","Morgan Stanley & Co, LLC","Job Creation Tax Credit","Job Creation Tax Credit","JCTC",,,,"129",,,,,,"523110",,"Baltimore City","Baltimore","MD","21231","Tax credit"
"2017","MORI Associates, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"606.0809",,"936",,,,,,,"541512",,"Montgomery","Rockville","MD",,"Tax credit"
"2017","Morningstar PV Controllers Corp. AKA Morningstar Corporation","Research and Development Tax Credit","R&D Tax Credit",,"2416.27",,,,,,,,,"339900",,"Howard","Newtown","PA","18940","Tax credit"
"2017","MPI Labels of Baltimore, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2572.28",,,,,,,,,"323100",,"Baltimore City","Baltimore","MD","21223","Tax credit"
"2017","Murray Corporation","Export Maryland Grant","Export Maryland",,"6000",,,,,,,,,"332510",,"Baltimore",,,,"Loan/grant"
"2017","N&C, Inc. dba Notice & Comment","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP/InvestMD LLC","275000",,"265000","6","3",,,,,"519130",,"Baltimore City","Baltimore","MD","21224","Loan/grant"
"2017","Native Concepts, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"1475.63",,"9190.79",,,,,,,"111332",,"Prince George's","Brandywine","MD",,"Tax credit"
"2017","Nava Management","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","250000",,,"8","20",,,,,"621999",,"Howard","Columbia","MD","21046","Loan/grant"
"2017","NB3 Packaging Corporation","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","200000",,"8600","3","1",,,,,"561910",,"Howard","Jessup","MD","20794","Loan/grant"
"2017","Neat Nick Preserves LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","20000",,"12000","3","1",,,,,"311999",,"Howard","Ellicott City","MD","21042","Loan/grant"
"2017","Nepenthe Homebrew, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP Other Small Business","300000",,"2379000","3","25",,,,,"312120",,"Baltimore City","Baltimore","MD","21211","Loan/grant"
"2017","NES Associates, LLC","Research and Development Tax Credit","R&D Tax Credit",,"877.3494",,,,,,,,,"541700",,"Anne Arundel","Alexandria","VA","22310","Tax credit"
"2017","Netorian LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"27925.37",,"43126.50",,,,,,,"541600",,"Harford","Aberdeen","MD",,"Tax credit"
"2017","Netorian LLC","Research and Development Tax Credit","R&D Tax Credit",,"1971.48",,,,,,,,,"541600",,"Harford","Aberdeen","MD","21001","Tax credit"
"2017","New Market Plains, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"16304.68",,"101551.70",,,,,,,"312190/111332",,"Frederick","New Market","MD",,"Tax credit"
"2017","NexImmune Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"112500",,,,,,,,,"541715",,"Montgomery","Gaithersburg","MD","20877","Tax credit"
"2017","NGEN, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Guaranty Fund","MSBDFA Guaranty Fund","750000","525000",,,,,,,,"541511",,"Prince George's","Largo","MD","20774","Loan/grant"
"2017","Noble Landing, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"6944.83",,"43255.02",,,,,,,"312190/111332",,"Wicomico","Salisbury","MD",,"Tax credit"
"2017","Northrop Grumman Corporation","Economic Development Opportunities Fund (Sunny Day)","Sunny Day","Sunny Day Conditional Loan","20000000",,"120000000",,"10000",,,,,"423860",,"Anne Arundel","Linthicum","MD","21090","Loan/grant"
"2017","Northrop Grumman Systems Corporation","Aerospace, Electronics, or Defense Contract Tax Credit","A&D Tax Credit",,"7500000",,"75011272.70",,"10000",,,,,"334511",,"Anne Arundel","Linthicum","MD",,"Tax credit"
"2017","Northrop Grumman Systems Corporation","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"323761.16",,"10084333",,,,,,,"336410",,"Howard","Falls Church","VA",,"Tax credit"
"2017","Northrop Grumman Systems Corporation","Research and Development Tax Credit","R&D Tax Credit",,"1110678.15",,,,,,,,,"336410",,"Multiple","Falls Church","VA","22042","Tax credit"
"2017","Novartis Pharmaceuticals Corporation","Research and Development Tax Credit","R&D Tax Credit",,"4582.23",,,,,,,,,"325410",,"Multiple","East Hanover","NJ","07936","Tax credit"
"2017","Novetta, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"33979.00",,"52475.41",,,,,,,"541990",,"Howard","McLean","VA",,"Tax credit"
"2017","Novetta, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"23565.93",,"36394",,,,,,,"541511",,"Howard","McLean","VA",,"Tax credit"
"2017","Novo Nordisk, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4133.85",,,,,,,,,"424210",,"Multiple","Plainsboro","NJ","08536","Tax credit"
"2017","Noxell Corporation","Research and Development Tax Credit","R&D Tax Credit",,"7794.54",,,,,,,,,"325600",,"Baltimore","Cincinnati","OH","45201","Tax credit"
"2017","Noxilizer, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"1339411.50",,,,,,,,,"339113",,"Baltimore City","Baltimore","MD","21201","Tax credit"
"2017","Nteligen, LLC","Research and Development Tax Credit","R&D Tax Credit",,"964.7692",,,,,,,,,"541511",,"Howard","Columbia","MD","21046","Tax credit"
"2017","Nutramax Laboratories, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"9434.83",,,,,,,,,"424990",,"Harford","Lancaster","SC","29720","Tax credit"
"2017","Nutramax Manufacturing, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"925.1209",,,,,,,,,"339900",,"Harford","Lancaster","SC","29720","Tax credit"
"2017","NuVasive, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2338.14",,,,,,,,,"339910",,"Baltimore City","San Diego","CA","92121","Tax credit"
"2017","Oakleaf Technology Group, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"4325.45",,"6680",,,,,,,"541512",,"Frederick","Frederick","MD",,"Tax credit"
"2017","Ocean Elements Salt Spa","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","50000",,,"2","2",,,,,"721110",,"Worcester","Ocean Pines","MD","21811","Loan/grant"
"2017","OGOS Energy, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP/InvestMD LLC","600000",,"1300000","6","1",,,,,"221114",,"Anne Arundel","Severna Park","MD","21146","Loan/grant"
"2017","OGOS Energy, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Surety Bonding Program","MSBDFA Surety Bond Direct","200000",,"200000","3","2",,,,,"221114",,"Anne Arundel","Severna Park","MD","21146","Loan/grant"
"2017","OGOS Energy, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","50000",,,,,,,,,"221118",,"Anne Arundel","Severna Park","MD","21146","Loan/grant"
"2017","Old Westminster Winery, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"4912.07",,"30594.25",,,,,,,"312190/111332",,"Carroll","Westminster",,,"Tax credit"
"2017","Omnyon, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"20234.75",,"31249.50",,,,,,,"541511",,"Anne Arundel","Odenton","MD",,"Tax credit"
"2017","Orbit Logic Incorporated","Export Maryland Grant","Export Maryland",,"6000",,,"1",,,,,,"541512",,"Prince George's",,,,"Loan/grant"
"2017","Orbit Logic Incorporated","Research and Development Tax Credit","R&D Tax Credit",,"146.8464",,,,,,,,,"541512",,"Prince George's","Greenbelt","MD","20770","Tax credit"
"2017","Orbital ATK, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"16002.96",,,,,,,,,"339900",,"Multiple","Plymouth","MN","55442","Tax credit"
"2017","Origin Wireless, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3012.49",,,,,,,,,"517000",,"Prince George's","Greenbelt","MD","20770","Tax credit"
"2017","Osiris Therapeutics, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"14781.97",,,,,,,,,"541700",,"Howard","Columbia","MD","21046","Tax credit"
"2017","Otraces Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"85000",,,,,,,,,"325412",,"Montgomery","Gaithersburg","MD","20877","Tax credit"
"2017","Otsuka America, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"58747.31",,,,,,,,,"325410",,"Montgomery","Rockville","MD","20850","Tax credit"
"2017","Pandora Jewelry, LLC","Job Creation Tax Credit","Job Creation Tax Credit","JCTC",,,,"62",,,,,,"423940",,"Baltimore City","Baltimore","MD","21201","Tax credit"
"2017","Pandora Jewelry, LLC","One Maryland Tax Credit","One Maryland Tax Credit",,,,,"27",,,,,,"423940",,"Baltimore City","Baltimore","MD","21201","Tax credit"
"2017","Paragon BioServices, Inc.","One Maryland Tax Credit","One Maryland Tax Credit",,,,,"25",,,,,,"325414",,"Baltimore City","Baltimore","MD","21201","Tax credit"
"2017","Paramount Die Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"8310.44",,,,,,,,,"332700",,"Harford","Abingdon","MD","21009","Tax credit"
"2017","Patriot Technologies, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"2849.10",,"4400",,,,,,,"334111",,"Frederick","Frederick","MD",,"Tax credit"
"2017","Patton Electronics Company","Research and Development Tax Credit","R&D Tax Credit",,"6153.74",,,,,,,,,"334410",,"Montgomery","Gaithersburg","MD","20879","Tax credit"
"2017","Peeraspect","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","250000",,"750000","5","8",,,,,"541620",,"Baltimore City","Baltimore","MD","21224","Loan/grant"
"2017","Pennoni Associates, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4161.50",,,,,,,,,"541330",,"Baltimore City","Philadelphia","PA","19104","Tax credit"
"2017","Peregrin Services Corp.","Research and Development Tax Credit","R&D Tax Credit",,"3539.81",,,,,,,,,"561490",,"Baltimore","Owings Mills","MD","21117","Tax credit"
"2017","Pfizer Inc. & Subsidiaries","Research and Development Tax Credit","R&D Tax Credit",,"183559.30",,,,,,,,,"325410",,"Multiple","Memphis","TN","38115","Tax credit"
"2017","Pharmaceutics International, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"31782.39",,,,,,,,,"339900",,"Baltimore","Hunt Valley","MD","21031","Tax credit"
"2017","Phunware, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"751.2849",,,,,,,,,"541511",,"Montgomery","Austin","TX","78757","Tax credit"
"2017","Picklehead","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","50000",,,,"3",,,,,"332215",,"Wicomico","Salisbury","MD","21801","Loan/grant"
"2017","Pinebridge GC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","75000",,,"8","8",,,,,"812112",,"Talbot","Easton","MD","21601","Loan/grant"
