"fiscal_year","unique_identifier","deal_number","decision","decision_date","expiration_date","brokered","deal_cancelled","country","program","policy_type","decision_authority","primary_export_product_naics_sic_code","product_description","term","primary_applicant","primary_lender","primary_exporter","primary_exporter_city","primary_exporter_state_code","primary_exporter_state_name","primary_borrower","primary_source_of_repayment_psor","working_capital_delegated_authority","approved_declined_amount","disbursed_shipped_amount","undisbursed_exposure_amount","outstanding_exposure_amount","small_business_authorized_amount","woman_owned_authorized_amount","minority_owned_authorized_amount","loan_interest_rate","multiyear_working_capital_extension"
"2010","08082189XF0001","AP082189XF","Approved","2010-08-02T00:00:00.000","2011-05-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","North American Trade Corporati","Montgomery","TX","Texas","North American Trade Corporati","North American Trade Corporati","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2010","08082310XB0002","AP082310XB","Approved","2010-09-15T00:00:00.000","2011-08-07T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3845","Electromedical and Electrotherapeutic Apparatus","Short Term","Comerica Incorporated","Comerica Bank Texas","Mcri, Inc.","Austin","TX","Texas","Mcri, Inc.","Mcri, Inc.","Yes","2250000","2250000","0","0","2250000","0","0","N/A",
"2010","08082477XB0002","AP082477XB","Approved","2010-09-23T00:00:00.000","2011-04-11T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5082","Construction and Mining Machinery and Equipment","Short Term","Amegy Bank National Association","Amegy Bank National Association","Ceca Supply & Services Inc.","Houston","TX","Texas","Ceca Supply & Services Inc.","Ceca Supply & Services Inc.","Yes","6300000","6300000","0","0","6300000","0","6300000","N/A",
"2010","08082696XD0001","AP082696XD","Approved","2010-06-29T00:00:00.000","2011-10-24T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8711","Engineering Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Gulf Interstate Engineering Co","Houston","TX","Texas","Gulf Interstate Engineering Co","Gulf Interstate Engineering Co","Yes","1800000","1800000","0","0","0","0","0","N/A",
"2010","08082709XC0001","AP082709XC","Approved","2010-09-22T00:00:00.000","2011-08-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association","Northern Beef Industries, Inc.","Corpus Christi","TX","Texas","Northern Beef Industries, Inc.","Northern Beef Industries, Inc.","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2010","08082918XC0001","AP082918XC","Approved","2009-11-17T00:00:00.000","2010-11-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3823","Industrial Instruments for Measurement - Display -","Short Term","Amegy Bank National Association","Amegy Bank National Association","Hpi, Llc","Houston","TX","Texas","Hpi, Llc","Hpi, Llc","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2010","08082993XC0001","AP082993XC","Approved","2010-06-10T00:00:00.000","2011-01-29T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","1389","Oil and Gas Field Services - NEC","Short Term","Sterling Bank (Inc)","Sterling Bank (Inc)","Tdi-Brooks International Inc","College Station","TX","Texas","Tdi-Brooks International Inc","Tdi-Brooks International Inc","Yes","1800000","1800000","0","0","1800000","0","0","N/A",
"2010","08083146XB0002","AP083146XB","Approved","2010-06-09T00:00:00.000","2010-09-12T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7692","Welding Repairs","Short Term","Frost National Bank","Frost National Bank","Sana International Commerce, Inc.","San Antonio","TX","Texas","Sana International Commerce, Inc.","Sana International Commerce, Inc.","Yes","450000","0","0","0","450000","0","450000","N/A",
"2010","08083146XB0003","AP083146XB","Approved","2010-06-09T00:00:00.000","2010-09-12T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7692","Welding Repairs","Short Term","Frost National Bank","Frost National Bank","Sana International Commerce, Inc.","San Antonio","TX","Texas","Sana International Commerce, Inc.","Sana International Commerce, Inc.","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2010","08083181XX0004","AP083181XX","Approved","2010-04-08T00:00:00.000","2010-07-19T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Stewart & Stevenson Llc","Houston","TX","Texas","Stewart & Stevenson Llc","Stewart & Stevenson Llc","Yes","22500000","22500000","0","0","0","0","0","N/A",
"2010","08083181XX0005","AP083181XX","Approved","2010-08-04T00:00:00.000","2010-10-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Stewart & Stevenson Llc","Houston","TX","Texas","Stewart & Stevenson Llc","Stewart & Stevenson Llc","Yes","22500000","22500000","0","0","0","0","0","N/A",
"2010","08083488XB0002","AP083488XB","Approved","2010-06-15T00:00:00.000","2010-09-10T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8742","Management Consulting Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Link Project Service, Inc.","Houston","TX","Texas","Link Project Service, Inc.","Link Project Service, Inc.","Yes","5400000","5400000","0","0","0","0","0","N/A",
"2010","08083571XB0001","AP083571XB","Approved","2010-01-15T00:00:00.000","2010-12-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Omnibank, N.A.","Omnibank, N.A.","Gotco International, Inc.","Houston","TX","Texas","Gotco International, Inc.","Gotco International, Inc.","Yes","2250000","2250000","0","0","2250000","0","0","N/A",
"2010","08083576XB0001","AP083576XB","Approved","2009-12-02T00:00:00.000","2010-10-22T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","334513","Instruments and Related Products Manufacturing for Measuring, Displaying, a","Short Term","Amegy Bank National Association","Amegy Bank National Association","Detcon Inc","The Woodlands","TX","Texas","Detcon Inc","Detcon Inc","Yes","900000","900000","0","0","900000","0","0","N/A",
"2010","08083603XA0001","AP083603XA","Approved","2010-02-25T00:00:00.000","2011-05-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","332911","Industrial Valve Manufacturing","Short Term","Bank Of America N.A.","Bank Of America Na","Valvtechnologies Inc","Houston","TX","Texas","Valvtechnologies Inc","Valvtechnologies Inc","Yes","8100000","8100000","0","0","8100000","0","0","N/A",
"2010","08083665XA0003","AP083665XA","Approved","2010-05-18T00:00:00.000","2010-10-04T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Frost National Bank","Frost National Bank","Global Food Products Ltd","San Antonio","TX","Texas","Global Food Products Ltd","Global Food Products Ltd","Yes","4477500","4477500","0","0","4477500","0","4477500","N/A",
"2010","08083713XB0001","AP083713XB","Approved","2010-07-13T00:00:00.000","2011-05-20T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3674","Semicinductors and Related Devices","Short Term","East West Bank","East West Bank","Applied Optoelectronics, Inc.","Sugar Land","TX","Texas","Applied Optoelectronics, Inc.","Applied Optoelectronics, Inc.","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2010","08083751XA0002","AP083751XA","Approved","2010-08-23T00:00:00.000","2010-08-08T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5084","Industrial Machinery and Equipment","Short Term","Frost National Bank","Frost National Bank","Norbac Iii International Co","Austin","TX","Texas","Norbac Iii International Co","Norbac Iii International Co","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2010","08083751XA0003","AP083751XA","Approved","2010-08-23T00:00:00.000","2010-12-06T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5084","Industrial Machinery and Equipment","Short Term","Frost National Bank","Frost National Bank","Norbac Iii International Co","Austin","TX","Texas","Norbac Iii International Co","Norbac Iii International Co","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2010","08083766XB0001","AP083766XB","Approved","2009-12-02T00:00:00.000","2010-07-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","North American Trade Corporati","Montgomery","TX","Texas","North American Trade Corporati","North American Trade Corporati","Yes","2610000","2610000","0","0","2610000","0","2610000","N/A",
"2010","08083772XB0001","AP083772XB","Approved","2010-04-27T00:00:00.000","2010-05-27T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424420","Packaged Frozen Food Merchant Wholesalers","Short Term","Frost Bank","Frost Bank","Brisa Goods Llc","San Antonio","TX","Texas","Brisa Goods Llc","Brisa Goods Llc","Yes","450000","450000","0","0","450000","450000","450000","N/A",
"2010","08083803XB0001","AP083803XB","Approved","2010-01-05T00:00:00.000","2010-11-12T00:00:00.000","No","Yes","United States","Working Capital","N/A","Individual Delegated Authority","N/A","N/A","Short Term","Omnibank, N.A.","Omnibank, N.A.","Headworks Inc.","Houston","TX","Texas","Headworks Inc.","Headworks Inc.","Yes","0","0","0","0","0","0","0","N/A",
"2010","08083989XB0001","AP083989XB","Approved","2010-09-21T00:00:00.000","2011-11-24T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5049","Professional Equipment and Supplies - NEC","Short Term","Amegy Bank National Association","Amegy Bank National Association","Equipxp, Llc","Houston","TX","Texas","Equipxp, Llc","Equipxp, Llc","Yes","1800000","1800000","0","0","1800000","1800000","1800000","N/A",
"2010","08084031XA0001","AP084031XA","Approved","2010-01-20T00:00:00.000","2011-04-01T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5084","Industrial Machinery and Equipment","Short Term","Regions Bank","Regions Bank","Santos Cmi Construction, Inc.","Houston","TX","Texas","Santos Cmi Construction, Inc.","Santos Cmi Construction, Inc.","Yes","450000","450000","0","0","450000","0","0","N/A",
"2010","08084059XX0002","AP084059XX","Approved","2009-12-16T00:00:00.000","2010-11-17T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3699","Electrical Machinery - Equipment - and Supplies - NEC","Short Term","Silicon Valley Bank","Silicon Valley Bank","Active Power, Inc.","Austin","TX","Texas","Active Power, Inc.","Active Power, Inc.","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2010","08084099XX0001","AP084099XX","Approved","2009-12-03T00:00:00.000","2016-06-05T00:00:00.000","No","No","Papua New Guinea","Guarantee","N/A","Board","8744","Facilities Support Management Services","Long Term","Societe Generale S.A.","Ex-Im Bank","Exxon Mobil Corp.","Irving","TX","Texas","Papua New Guinea Lng Global Company Ldc","Papua New Guinea Lng Global Company Ldc",,"490691056","445311292","0","247394012.5","5137535.356","0","0","N/A",
"2010","08084099XX0002","AP084099XX","Approved","2009-12-03T00:00:00.000","2016-06-05T00:00:00.000","No","No","Papua New Guinea","Guarantee","N/A","Board","8744","Facilities Support Management Services","Long Term","Societe Generale S.A.","Ex-Im Bank","Exxon Mobil Corp.","Irving","TX","Texas","Papua New Guinea Lng Global Company Ldc","Papua New Guinea Lng Global Company Ldc",,"173185078","183869535","0","102149266.9","1813247.767","0","0","N/A",
"2010","08084099XX0003","AP084099XX","Approved","2009-12-03T00:00:00.000","2016-06-05T00:00:00.000","No","No","Papua New Guinea","Guarantee","N/A","Board","8744","Facilities Support Management Services","Long Term","Societe Generale S.A.","Ex-Im Bank","Exxon Mobil Corp.","Irving","TX","Texas","Papua New Guinea Lng Global Company Ldc","Papua New Guinea Lng Global Company Ldc",,"136123866","39559053.55","0","21977149.83","1425216.877","0","0","N/A",
"2010","08084154XA0001","AP084154XA","Approved","2010-06-18T00:00:00.000","2011-02-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424470","Meat and Meat Product Merchant Wholesalers","Short Term","Compass Bank","Compass Bank","Food Suppliers International","Mission","TX","Texas","Food Suppliers International","Food Suppliers International","Yes","855000","855000","0","0","855000","0","855000","N/A",
"2010","08084155XA0001","AP084155XA","Approved","2010-04-25T00:00:00.000","2011-04-25T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Compass Bank","Compass Bank","Border Warehouse, Inc.","Mission","TX","Texas","Border Warehouse, Inc.","Border Warehouse, Inc.","Yes","900000","900000","0","0","900000","0","900000","N/A",
"2010","08084175XX0002","AP084175XX","Approved","2010-04-20T00:00:00.000","2011-01-08T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","2833","Medicinal Chemicals and Botanical Products","Short Term","Capital One, N.A.","Capital One, N.A.","Dymatize Enterprises, Inc","Farmers Branch","TX","Texas","Dymatize Enterprises, Inc","Dymatize Enterprises, Inc","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2010","08084197XA0001","AP084197XA","Approved","2010-02-02T00:00:00.000","2010-09-08T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5143","Dairy Products - Except Dried or Canned","Short Term","Amegy Bank National Association","Amegy Bank National Association","Finnos Usa, Llc","Houston","TX","Texas","Finnos Usa, Llc","Finnos Usa, Llc","Yes","675000","675000","0","0","675000","0","675000","N/A",
"2010","08084223XX0001","AP084223XX","Approved","2009-12-18T00:00:00.000","2011-06-15T00:00:00.000","No","Yes","Russia","Guarantee","N/A","Board","3721A","Large Commercial Jet Aircraft","Long Term","Vtb Leasing (Europe) Limited","Deutsche Bank Ag, New York Branch","Continental Airlines, Inc.","Houston","TX","Texas","Spv/Vtb-Leasing Europe Ltd","Vtb Bank",,"12578750","0","0","0","0","0","0","N/A",
"2010","08084239XX0001","AP084239XX","Approved","2010-07-26T00:00:00.000","2011-06-15T00:00:00.000","No","No","Korea, South","Guarantee","N/A","Board","3511","Steam - Gas - and Hydraulic Turbines - and Turbine Ge","Long Term","Nonghyup Bank","Private Export Funding Corporation","Siemens Energy, Inc.","Houston","TX","Texas","Nonghyup Bank","Nonghyup Bank",,"134213390","110377780","0","9198148.26","0","0","0","N/A",
"2010","08084324XA0001","AP084324XA","Approved","2010-04-28T00:00:00.000","2011-05-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5084","Industrial Machinery and Equipment","Short Term","Compass Bank","Compass Bank","Laredo Truck & Trailer Super Center","Laredo","TX","Texas","Laredo Truck & Trailer Super Center","Laredo Truck & Trailer Super Center","Yes","810000","810000","0","0","810000","0","810000","N/A",
"2010","08084418XX0001","AP084418XX","Approved","2009-12-18T00:00:00.000","2011-06-15T00:00:00.000","No","Yes","Russia","Guarantee","N/A","Board","3721A","Large Commercial Jet Aircraft","Long Term","Hsbc Bank Plc","Private Export Funding Corp","Continental Airlines, Inc.","Houston","TX","Texas","Spv/Vtb-Leasing Europe Ltd","Vtb Bank",,"12578750","0","0","0","0","0","0","N/A",
"2010","08084424XX0002","AP084424XX","Approved","2010-09-07T00:00:00.000","2011-07-12T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8711","Engineering Services","Short Term","Amegy Bank National Association","Amegy Bank National Association","Dynamic Engineering, Inc.","Houston","TX","Texas","Dynamic Engineering, Inc.","Dynamic Engineering, Inc.","Yes","2700000","2700000","0","0","0","2700000","2700000","N/A",
