Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
,CAT,DOMESTIC SH,WHITE/BLACK,Spayed,SMALL,,K14-011123,CS06,A312467,10/04/2014,10/09/2014,5,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*SOPHIE,CAT,DOMESTIC MH,GRAY TABBY,Spayed,KITTN,08/16/2014,K14-011138,TX,A312500,10/07/2014,11/20/2014,44,STRAY,VET_HOSP,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Male,SMALL,03/07/2014,K14-011133,COOLER,A312502,10/07/2014,10/07/2014,0,STRAY,OVER THE COUNTER,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
SUE,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,,K14-011137,CS06,A312506,10/07/2014,10/24/2014,17,QUARANTINE,OVER THE COUNTER_RETURN TO OWNER,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
*ASTEROID,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,06/09/2014,K14-011170,CA02,A312592,10/09/2014,11/19/2014,41,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*LUNA,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,07/09/2014,K14-011168,CA02,A312590,10/09/2014,10/18/2014,9,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,14513,"14513(43.063468, -77.094618)",1
,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,05/09/2014,K14-011177,CS06,A312607,10/09/2014,10/14/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*CELESTE,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,09/05/2014,K14-011181,WESTFARM,A312611,10/09/2014,11/13/2014,35,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC SH,GRAY,Female,SMALL,,K14-011164,SMM,A312576,10/09/2014,10/14/2014,5,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
*NUTMEG,CAT,DOMESTIC MH,BLK SMOKE,Spayed,KITTN,06/10/2014,K14-011180,CA02,A311427,10/09/2014,10/14/2014,5,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*ROHNERT PARK,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
BENTON,CAT,MAINE COON,GRAY/BLACK,Male,SMALL,,K14-011172,EUTH,A312594,10/09/2014,10/17/2014,8,QUARANTINE,FIELD_RETURN TO OWNER,DISPOSAL,FRA,UNTREATABLE,DEAD,SANTA ROSA,,,,1
MAX VONSTACH,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,07/09/2014,K14-011169,CA02,A312591,10/09/2014,10/15/2014,6,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,03/10/2014,K14-011203,CS06,A312642,10/10/2014,10/14/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
,CAT,DOMESTIC SH,BLUE/WHITE,Male,SMALL,,K14-011202,TX,A312641,10/10/2014,10/10/2014,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
*EARL,CAT,DOMESTIC LH,GRAY/WHITE,Neutered,SMALL,10/12/2012,K14-011186,CS04,A312620,10/10/2014,10/22/2014,12,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,,K14-011205,CI02,A312648,10/10/2014,11/06/2014,27,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*GABBY,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,09/05/2014,K14-011218,WESTFARM,A312672,10/11/2014,11/10/2014,30,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95457,"95457(38.875468, -122.566723)",1
RED,CAT,DOMESTIC LH,ORANGE/WHITE,Neutered,SMALL,10/14/2007,K14-011222,CS04,A312675,10/11/2014,10/28/2014,17,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,HEALTHY,COUNTY,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1
*TABITHA,CAT,DOMESTIC MH,GRAY,Spayed,SMALL,10/30/2005,K14-011231,CS04,A312695,10/13/2014,12/04/2014,52,STRAY,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95401,"95401(38.446019, -122.766748)",1
SAM,CAT,HIMALAYAN,FLAME PT,Neutered,SMALL,05/01/2001,K14-011230,TX,A312694,10/13/2014,10/16/2014,3,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
IZZY,CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,08/27/2014,K14-011245,49ERPET,A312717,10/14/2014,11/18/2014,35,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*PETALUMA,94954,"94954(38.245316, -122.59871)",1
ANASTASIA,CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,08/27/2014,K14-011244,CA02,A312716,10/14/2014,11/15/2014,32,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
BUSTER,CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,08/27/2014,K14-011243,49ERPET,A312715,10/14/2014,11/18/2014,35,STRAY,OVER THE COUNTER,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*PETALUMA,94954,"94954(38.245316, -122.59871)",1
YUKI,CAT,SIAMESE,LYNX PT,Neutered,KITTN,08/27/2014,K14-011246,CA02,A312718,10/14/2014,11/14/2014,31,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95492,"95492(38.541541, -122.809202)",1
*MISFIT,CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,09/18/2014,K14-011258,LOBBY,A312739,10/15/2014,12/03/2014,49,STRAY,FIELD,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC MH,BLACK,Female,SMALL,,K14-011276,TX,A312753,10/15/2014,10/15/2014,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
MAXX,CAT,DOMESTIC SH,BRN TABBY/WHITE,Male,KITTN,09/12/2014,K14-011261,FOSTER,A312742,10/15/2014,12/19/2014,65,STRAY,OVER THE COUNTER,ADOPTION,,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
CRACKERJACK,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,09/12/2014,K14-011260,LOBBY,A312741,10/15/2014,11/21/2014,37,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
SNICKRDOODLE,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,09/12/2014,K14-011264,LOBBY,A312745,10/15/2014,12/03/2014,49,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*BUDDHA,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,09/10/2014,K14-011265,LOBBY,A312746,10/15/2014,11/22/2014,38,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*SADIE,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,09/15/2014,K14-011262,LOBBY,A312743,10/15/2014,11/22/2014,38,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
*TAZ,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,09/05/2014,K14-011263,LOBBY,A312744,10/15/2014,11/22/2014,38,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/REHAB,HEALTHY,COUNTY,*PETALUMA,94954,"94954(38.245316, -122.59871)",1
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K14-011296,CS06,A312793,10/16/2014,10/16/2014,0,STRAY,COMM CAT,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
*ALICE,CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,05/16/2014,K14-011305,WESTFARM,A312802,10/16/2014,11/06/2014,21,STRAY,COMM CAT,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
CHILLA,CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,SMALL,10/16/2008,K14-011292,CS05,A312789,10/16/2014,12/23/2014,68,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*COOPER,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,05/16/2014,K14-011306,WESTFARM,A312803,10/16/2014,11/01/2014,16,STRAY,COMM CAT,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,10/16/2012,K14-011290,CS06,A312785,10/16/2014,10/24/2014,8,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
JACK SPARROW,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,06/17/2014,K14-011321,WESTFARM,A312829,10/17/2014,11/08/2014,22,STRAY,FIELD,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
PUFF PUFF,CAT,DOMESTIC LH,WHITE,Neutered,SMALL,10/17/2011,K14-011314,49ERPET,A312824,10/17/2014,12/27/2014,71,STRAY,OVER THE COUNTER,ADOPTION,FINDER,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
ROW,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,07/22/2007,K14-011308,CS04,A201894,10/17/2014,11/01/2014,15,CONFISCATE,FLD_EVICT,ADOPTION,REFERRAL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
MAGIC,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,09/01/2012,K14-011330,COOLER,A312861,10/17/2014,10/21/2014,4,STRAY,FIELD,DISPOSAL,DOA,UNTREATABLE,DEAD,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
SEBASTIAN,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,10/17/2009,K14-011315,CS04,A312825,10/17/2014,11/14/2014,28,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC SH,BLUE CREAM,Spayed,SMALL,,K14-011341,CS06,A312891,10/18/2014,10/25/2014,7,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
,CAT,DOMESTIC SH,GRAY/WHITE,Spayed,KITTN,08/18/2014,K14-011335,CS06,A312875,10/18/2014,10/24/2014,6,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,10/18/1996,K14-011344,SMM,A312900,10/18/2014,11/09/2014,22,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,05/18/2014,K14-011337,CS06,A312877,10/18/2014,10/24/2014,6,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,TORTIE/WHITE,Spayed,SMALL,,K14-011342,CS06,A312892,10/18/2014,10/25/2014,7,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1
,CAT,DOMESTIC SH,WHITE/BLACK,Spayed,KITTN,08/18/2014,K14-011336,CS06,A312876,10/18/2014,10/24/2014,6,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
SMOKES,CAT,DOMESTIC SH,BLUE,Neutered,SMALL,10/20/2004,K14-011355,TRUCK,A312919,10/20/2014,10/20/2014,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Male,SMALL,,K14-011361,COOLER,A312922,10/20/2014,10/21/2014,1,STRAY,FIELD,DISPOSAL,DOA,UNTREATABLE,DEAD,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,SMALL,10/21/2013,K14-011376,CS06,A312944,10/21/2014,10/25/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,03/21/2014,K14-011377,CS06,A312945,10/21/2014,10/25/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,ORG TABBY,Spayed,SMALL,12/21/2013,K14-011375,CS06,A312942,10/21/2014,10/25/2014,4,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
HERO,CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,09/02/2014,K14-011385,49ERPET,A312952,10/21/2014,12/15/2014,55,TRANSFER,VET_HOSP,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,*COTATI,94931,"94931(38.325442, -122.71081)",1
TANZA,CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,09/02/2014,K14-011389,49ERPET,A312956,10/21/2014,12/14/2014,54,TRANSFER,VET_HOSP,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
RIBBON,CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,09/02/2014,K14-011391,WESTFARM,A312958,10/21/2014,12/10/2014,50,TRANSFER,VET_HOSP,ADOPTION,WESTFARM,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
NALA,CAT,SIAMESE,SEAL PT,Spayed,SMALL,05/21/2014,K14-011372,WESTFARM,A312939,10/21/2014,11/03/2014,13,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
EGYPT,CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,09/02/2014,K14-011387,49ERPET,A312954,10/21/2014,12/12/2014,52,TRANSFER,VET_HOSP,ADOPTION,49ER PET,TREATABLE/REHAB,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
STRIPE,CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,09/02/2014,K14-011388,WESTFARM,A312955,10/21/2014,12/09/2014,49,TRANSFER,VET_HOSP,ADOPTION,WESTFARM,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
GORDIE,CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,09/17/2014,K14-011412,FOSTER,A313008,10/22/2014,12/16/2014,55,STRAY,COMM CAT,ADOPTION,REFERRAL,TREATABLE/REHAB,HEALTHY,SANTA ROSA,COUNTY,95476,"95476(38.280393, -122.464588)",1
KOLOHE,CAT,SIAMESE,LYNX PT,Neutered,SMALL,10/22/2005,K14-011405,CI02,A312994,10/22/2014,11/19/2014,28,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC MH,BLACK,Spayed,SMALL,,K14-011403,CS06,A312992,10/22/2014,11/01/2014,10,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK,Male,SMALL,10/27/2007,K14-011410,SMM,A313004,10/22/2014,10/29/2014,7,STRAY,VET_HOSP,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
*IRIS,CAT,DOMESTIC SH,BUFF,Spayed,KITTN,07/08/2014,K14-011435,CA02,A313038,10/23/2014,11/06/2014,14,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,10/23/2002,K14-011432,TX,A313034,10/23/2014,10/23/2014,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
*SHY SHY,CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,KITTN,05/23/2014,K14-011430,LOBBY,A313031,10/23/2014,03/25/2015,153,STRAY,COMM CAT,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,HEALTHY,COUNTY,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1
TANNER,CAT,DOMESTIC SH,BUFF,Neutered,KITTN,07/05/2014,K14-011429,LOBBY,A313030,10/23/2014,12/23/2014,61,STRAY,COMM CAT,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,*HEALDSBURG,95448,"95448(38.618857, -122.861927)",1
KITTY POO,CAT,DOMESTIC MH,ORANGE,Spayed,SMALL,10/24/2002,K14-011422,SMM,A313020,10/23/2014,11/01/2014,9,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
SIMBA,CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,07/05/2014,K14-011428,CA02,A313029,10/23/2014,12/12/2014,50,STRAY,COMM CAT,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,HEALTHY,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*PRINCESS,CAT,DOMESTIC SH,BLUE CREAM,Spayed,KITTN,07/24/2014,K14-011450,CA03,A313055,10/24/2014,11/12/2014,19,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
KARMA,CAT,DOMESTIC SH,BLK SMOKE,Spayed,KITTN,09/17/2014,K14-011446,LOBBY,A313049,10/24/2014,12/13/2014,50,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,SANTA ROSA,OUT OF COUNTY,95678,"95678(38.762846, -121.28833)",1
,CAT,SIAMESE,SEAL PT,Spayed,KITTN,07/24/2014,K14-011448,CS06,A313053,10/24/2014,11/01/2014,8,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,UNTREATABLE,UNTREATABLE,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*GINNY,CAT,DOMESTIC SH,BLK SMOKE,Spayed,KITTN,07/24/2014,K14-011451,CA03,A313056,10/24/2014,11/12/2014,19,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
*SAPHIRE,CAT,SIAMESE,SEAL PT,Spayed,KITTN,09/24/2014,K14-011445,RECEIVING,A313048,10/24/2014,01/08/2015,76,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/REHAB,HEALTHY,COUNTY,OUT OF COUNTY,95467,"95467(38.803087, -122.548842)",1
*PETER,CAT,SIAMESE,SEAL PT,Neutered,KITTN,07/24/2014,K14-011449,CA02,A313054,10/24/2014,11/01/2014,8,STRAY,COMM CAT,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,,K14-011467,CS06,A313084,10/25/2014,11/01/2014,7,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,SIAMESE,FLAME PT,Female,SMALL,10/25/2009,K14-011468,TX,A313086,10/25/2014,10/25/2014,0,STRAY,OVER THE COUNTER,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,*WINDSOR,,,,1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,SMALL,,K14-011464,EUTH,A313079,10/25/2014,10/25/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
*ELLEN,CAT,DOMESTIC LH,BRN TABBY/WHITE,Spayed,KITTN,09/05/2014,K14-011482,DEBBIES,A313122,10/27/2014,11/16/2014,20,TRANSFER,VET_HOSP,ADOPTION,DEBBIE BTQ,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
SASHA,CAT,DOMESTIC SH,WHITE/TORTIE,Spayed,SMALL,11/19/2010,K14-011479,CS05,A313118,10/27/2014,12/11/2014,45,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
DARLENE,CAT,DOMESTIC SH,CALICO/WHITE,Spayed,KITTN,09/05/2014,K14-011486,SMM,A313127,10/27/2014,11/18/2014,22,TRANSFER,VET_HOSP,ADOPTION,REFERRAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1
*ARTHUR,CAT,DOMESTIC LH,BLACK/WHITE,Neutered,KITTN,09/05/2014,K14-011484,LOBBY,A313124,10/27/2014,12/02/2014,36,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
TIPPI,CAT,DOMESTIC LH,CALICO/WHITE,Spayed,KITTN,09/05/2014,K14-011485,CI01,A313126,10/27/2014,11/29/2014,33,TRANSFER,VET_HOSP,ADOPTION,INTERNET,TREATABLE/MANAGEABLE,HEALTHY,COUNTY,COUNTY,95462,"95462(38.468829, -123.018829)",1
*JASPER,CAT,DOMESTIC LH,GRAY/WHITE,Neutered,KITTN,09/05/2014,K14-011483,CA02,A313123,10/27/2014,11/06/2014,10,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
INDIE,CAT,DOMESTIC LH,BRN TABBY/WHITE,Spayed,KITTN,09/05/2014,K14-011481,CA02,A313121,10/27/2014,11/13/2014,17,TRANSFER,VET_HOSP,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,08/05/2014,K14-011487,CS06,A313129,10/27/2014,11/15/2014,19,QUARANTINE,FLD_STRAY,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1
*PHOEBE,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,11/03/2011,K14-011480,WESTFARM,A313120,10/27/2014,12/27/2014,61,TRANSFER,VET_HOSP,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,,K14-011508,CS06,A313160,10/28/2014,11/04/2014,7,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
,CAT,DOMESTIC SH,TORTIE,Female,KITTN,,K14-011509,CI02,A313161,10/28/2014,10/30/2014,2,STRAY,COMM CAT,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K14-011511,CI02,A313163,10/28/2014,10/30/2014,2,STRAY,COMM CAT,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
LEFT BEHIND,CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,10/31/2013,K14-011500,CS06,A313147,10/28/2014,10/31/2014,3,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
