"company_name","business_description","street_address","city","state","county","phone","fax","email","commodity_codes"
"HIRANI ENGINEERING AND LAND SURVEYING P C","Hirani provides civil/site design, construction management, construction inspection, land surveying, site safety and environmental engineering.","30 JERICHO EXECUTIVE PLAZA, SUITE 200C","JERICHO","NY","Nassau","516-248-1010","516-248-9018","rlipscomb@hiranigroup.com","236115 - New Single-Family Housing Construction (except For-Sale Builders); 236116 - New Multifamily Housing Construction (except For-Sale Builders); 236118 - Home improvement (e.g., adding on, remodeling, renovating); 236210 - Construction management, industrial building (except warehouses); 236220 - Addition, alteration and renovation general contractors, commercial and institutional building; 237990 - Other Heavy and Civil Engineering Construction; 238110 - Poured Concrete Foundation and Structure Contractors; 238140 - Masonry Contractors; 238190 - Other Foundation, Structure, and Building Exterior Contractors; 238210 - Electrical Contractors and Other Wiring Installation Contractors; 238220 - Bathroom plumbing fixture and sanitary ware installation; 238220 - Central air-conditioning equipment installation; 238310 - Drywall and Insulation Contractors; 238330 - Flooring Contractors; 541330 - Engineering services; 541370 - Surveying and Mapping (except Geophysical) Services; 541620 - Environmental consulting services; 561210 - Facilities Support Services; 562910 - Remediation and clean up of contaminated buildings, mine sites, soil, or ground water; C-CONSMGMT - Construction Mgmt; C-ENGEERNG - Engineering; C-TRANSPLG - Transportation Planning; K-CAD/CAM* - Cad/Cam; K-ENGEERNG - Engineering; K-ESTMATNG - Estimating; K-SURVEYNG - Surveying; R-CAD/CAM* - Cad/Cam; R-CIVIL*** - Civil; R-CONSINSP - Construction Inspection; R-CONSMGMT - Construction Mgmt; R-ENGEERNG - Engineering; R-ENVIRONM - Environmental; R-ESTIMTNG - Estimating; R-PHTOGRMT - Photogrammetry(Aerial Mapping); R-PROJMGMT - Project Management; R-SCHEDLNG - Scheduling; R-STRUCTRL - Structural; R-SURVEYNG - Surveying; R-TRAFCONT - Traffic Control; R-TRANSPLG - Transportation Planning; R-VALUE*** - Value"
"HIRE PAINTING INC.","Painting - Quality Control technicians in the protective coatings industry","2908 Stephens St.","Easton","PA",,"347-247-4278",,"efonsecax74@gmail.com","238320 - Painting and Wall Covering Contractors; 541690 - Safety consulting services; 541990 - Commodity inspection services"
"HIRE PAINTING INC.",,"2908 Stephens St.","Easton","PA",,"347-247-4278",,"efonsecax74@gmail.com",
"Historical Perspectives, Inc.","Other Scientific and Technical Consulting Services;","7 PETERS LANE","WESTPORT","CT",,"203-226-7654","203-226-8376","cece@historicalperspectives.org","541690 - Other Scientific and Technical Consulting Services; 080G - ARCHEOLOGY; 080K - CULTURAL RESOURCE ASSESSMENT"
"HI-TECH INTERNATIONAL ENGINEERING P C","Engineering design: Civil and Structural Engineering, infrastructure facilities including Buildings and Bridges; analysis, field inspection, construction supervision","27 CALDWELL ROAD","VALLEY STREAM","NY","Nassau","516-568-1212","516-568-0935","info@hitech-eng.net","541330 - Civil engineering services; 541330 - Consulting engineers' offices; 541330 - Electrical engineering services; 541330 - Engineering consulting services; 541330 - Environmental engineering services; 541330 - Mechanical engineering services; 541330 - Traffic engineering consulting services; 541340 - Drafting services; 541360 - Geophysical Surveying and Mapping Services; C-ENGEERNG - Engineering; K-ENGEERNG - Engineering; R-CIVIL*** - Civil; R-ENGEERNG - Engineering; R-STRUCTRL - Structural"
"HNS Enterprises Inc.","Trucking;","139-39 228 STREET","Springd Gardens","NY","Queens","718-712-0382","718-723-8766","hnsenterprises@yahoo.com","484110 - General freight trucking, local; 830 - Trucking - Loose material"
"Hojeij Branded Foods, Inc.",,"1750 The Exchange, Suite 200","Atlanta","GA","Fulton","770-953-3300","770-953-8383","hojeij@mindspring.com","722110 - Full-Service Restaurants (deactivated in 2012 codeset); 722211 - Limited-Service Restaurants (deactivated in 2012 codeset)"
"Holbrook Plastic Pipe Supply Inc.","Wholesaler of pipe, fittings, valves, hydrants, etc. in all plastics, fiberglass, polyethylene, iron, steel, cast iron, sewer, water main, etc.","790 GRUNDY AVENUE","HOLBROOK","NY","Suffolk","631-588-6880","631-588-6968","kerileec@worldpipeinc.com","423720 - Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers; 423720 - Plumbing equipment merchant wholesalers"
"Holbrook Plastic Pipe Supply Inc.",,"790 GRUNDY AVENUE","HOLBROOK","NY","Suffolk","631-588-6880","631-588-6968","info@worldpipeinc.com","423720 - Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers"
"HOLDER, INC.","Electrical Contractor Supplier.;","5619 N. LAWRENCE STREET","PHILADELPHIA","PA",,"215-621-7708","215-621-7719","holderinc@comcast.net","238210 - Electrical Contractors and Other Wiring Installation Contractors; 423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 670 - HIGHWAY LIGHTING SYSTEM; 680 - TRAFFIC SIGNALS; 716 - BEARINGS AND EXPANSION PLATES; 724 - TRAFFIC SIGNALS; 916 - Building Construction - Electrical"
"Holmes & Company, L.L.C.","Accounting Services","210 Lake Drive East, Suite 100","Cherry Hill","NJ","Gloucester","856-320-4662","856-812-0177","cholmes@holmescpas.com","541211 - Accountants' (i.e., CPAs) offices, certified public"
"Home Run Contracting Inc.","HRC, Will Provide all construction and contracting needs, which includes all interior finishes, drywall, framing, flooring, windows and doors, all type tile work and painting.","469A Lexington Avenue","Brooklyn","NY","Kings","718-646-5737","718-676-5901","benzhodges007@optonline.net","238130 - Framing contractors; 238310 - Drywall contractors; 238320 - Painting and Wall Covering Contractors; 238330 - Flooring Contractors; 238350 - Carpentry work (except framing)"
"Horton Lees Brogden Lighting Design Inc.","architectural lighting design consultant","200 Park Avenue, South Suite 1401","New York","NY","New York","212-674-5580","212-254-2712","bhorton@hlblighting.com","54131 - Architectural Services; C-ARCHTCRL - Architectural; R-ARCHTCRL - Architectural"
"HOV Consulting Inc.","HOV consulting provides health, safety and coating consulting for construction activities.","P.O. Box 161","Islip","NY","Suffolk","631-478-4545","631-650-5271","hovconsulting@gmail.com","541690 - Other Scientific and Technical Consulting Services"
"H.R.A.D. Construction Corp.","Our firm provides General Conditions and MEP Consulting.","12-06 149TH STREET","WHITESTONE","NY","Queens","718-640-9001","718-640-9002","hradconstruction@aol.com","238910 - Site Preparation Contractors"
"HR ADVISORS GROUP LLC","HUMAN RESOURCES CONSULTING SERVICES; PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING","3206 BRYNWOOD PLACE","HERNDON","VA",,"703-476-4025","703-935-1299","bhirwin@hradvisorsgroup.com","541612 - Human Resources Consulting Services; 611430 - Professional and Management Development Training"
"HR Consultants, Inc.",,"160 Jari Drive","Johnstown","PA",,"814-266-3818","814-266-0189","yvette@hrconsults.com","541219 - Other Accounting Services; 541611 - Administrative Management and General Management Consulting Services; 541612 - Human resource consulting services; 611430 - Professional and Management Development Training; 611710 - Educational support services; 090H - PROFESSIONAL & MANAGEMENT TRAINING; 090J - BUSINESS & FINANCIAL ADVISING"
"HR Mission, LLC","HR CONSULTING PROFESSIONAL MANAGEMENT DEVELOPMENT AND TRAINING","18 Hampton Drive","Mt. Bethel","PA",,"347-386-9722","718-701-0962","dt@hrmissionllc.com","541612 - Human Resources Consulting Services; 611430 - Professional and Management Development Training"
"HRV CONFORMANCE VERIFICATION ASSOCIATES, INC.","Provides materials, construction inspection, engineering consulting, expediting services, quality assurance for steel, concrete, coatings, mechanical, electrical, construction industries","420 ROUSER ROAD SUITE 400,MOON TOWNSHIP, PA 15108","MOON TOWNSHIP","PA",,"412-299-2000","412-299-2007","hrstachel@hrvinc.com","238910 - Site Preparation Contractors; 541990 - All Other Professional, Scientific, and Technical Services; 050A - CONSTRUCTION INSPECTION"
"Hudson Valley Engineering Associates, PC","Highway Design, Hydrology Specifications Land Surveying, Topographical Mapping, Right Of Way Mapping, Construction Inspection, Construction Management, Community Participation Services, Urban Planning, Water Quality.;","702 Chestnut Ridge Road","Chestnut Ridge","NY","Dutchess","845-838-3600","845-838-5311","mnadasky@hveapc.com","237310 - Highway, Street, and Bridge Construction; 541330 - Engineering services; 541380 - Testing Laboratories; 541620 - Environmental consulting services; 541820 - Public relations agencies; 010A - HIGHWAY DESIGN PHASES I-IV; 010B - HIGHWAY DESIGN PHASES V-VI; 010C - ROADWAY LIGHTING; 010D - DRAINAGE; 010E - UTILITIES; 010F - CONSTRUCTIBILITY; 010G - ESTIMATING; 010H - SPECIFICATIONS; 010I - BRIDGE INSPECTION; 010J - BRIDGE DESIGN PHASES I-IV; 010K - BRIDGE DESIGN PHASES V-VI; 010L - TRANSPORTATION PLANNING; 010M - TRAFFIC ENGINEERING, MODELING & FORECASTING; 010N - SIGNALS; 010O - SIGNING; 010P - HYDRAULICS; 010Q - HYDROLOGY; 050A - CONSTRUCTION INSPECTION; 050C - CONSTRUCTION MANAGEMENT; 080C - WATER QUALITY; 080D - WETLANDS"
"Hybmm Overseas, Inc.","Equipment Supplies for railroad, rail transit and subway maintenance shops for locomotives, rail passenger cars, LRVs and airport people movers, Industrial Equipment Supplies for construction of structure and facilities.;","5635 PEACHTREE PARKWAY, STE #150","NORCROSS","GA",,"770-242-8900","770-642-8335","hoi@hyoverseasinc.com","423860 - Transportation equipment and supplies (except marine pleasure craft, motor vehicles) merchant wholesalers"
"Hyde Park Hospitality LLC","Food service contractors, concession operator ;","1122 E. 49th Street","Chicago","IL","Cook","312-217-9119","312-433-0302","marc@hydeparkhospitality.com","451212 - News Dealers and Newsstands; 453220 - Gift, Novelty, and Souvenir Stores; 453998 - All Other Miscellaneous Store Retailers (except Tobacco Stores); 541611 - Business management consulting services; 722110 - Full service restaurants (deactivated in 2012 codeset); 722310 - Food service contractors, concession operator (e.g., convention facilities, entertainment facilities, sporting facilities); 722320 - Caterers; 722410 - Drinking places (i.e., bars, lounges, taverns), alcoholic; 722511 - Full service restaurants; 722513 - Limited-Service Restaurants"
"Hydro Data, Inc.","Underwater Data Collection.","P O Box 340","Chester","CT","Middlesex","860-526-4442",,"hydrodata@snet.net","541330 - Engineering services; 541370 - Surveying and Mapping (except Geophysical) Services"
"Hydro-Marine Construction Company, Inc.","Marine construction and or repairs. Also provide rental equipment such as boat, barge and dive equipment.","1345 Route 38 West","Hainesport","NJ",,"609-261-6353","609-261-3422","hmc@wjcastlegroup.com","237130 - Power and Communication Line and Related Structures Construction; 237990 - Other Heavy and Civil Engineering Construction; 238990 - All Other Specialty Trade Contractors; 488330 - Navigational Services to Shipping; 561990 - All Other Support Services"
"Hyke Engineering & Management PC","ENGINEERING & CONSTRUCTION MANAGEMENT;","31 PENN PLAZA, SUITE 1503","NEW YORK","NY","New York","646-269-5129","631-302-9230","gene@hykecompanies.com","237990 - Other Heavy and Civil Engineering Construction; 541990 - All Other Professional, Scientific, and Technical Services"
"I.A Engineering, P.C.","Professional Engineering Consulting Service company, ; specializes in construction management; construction inspection; condition evaluation; design support services in electrical (power, electronics, communications) mechanical and civil engineering.","9733 85th Street","Ozone Park","NY","Queens","718-845-9800","718-845-9801","iakbar@iaeeng.com","541330 - Construction engineering services"
"ICI Industries Inc.","Construction-heavy/civil engineering","25 Sunbeam rd","Syosset","NY","Nassau","516-523-0475","516-933-9779","aconcannon@iciinc.net","237310 - Highway, Street, and Bridge Construction; 237990 - Other Heavy and Civil Engineering Construction"
"Ideal Concrete Inc","General contractor specializing in concrete structural placement and electrical supplier;","400 Kennedy Road","Cheektowaga","NY","Erie","716-893-6122","716-897-1534","grace@idealconcreteinc.com","238110 - Poured Concrete Foundation and Structure Contractors; 238120 - Structural Steel and Precast Concrete Contractors; 238140 - Masonry Contractors; 444190 - Other Building Material Dealers; 502 - PORTLAND CEMENT CONCRETE PAVEMENT; 503 - PORTLAND CEMENT CONCRETE FOUNDATION FOR PAVEMENT; 555 - STRUCTURAL CONCRETE; 557 - SUPERSTRUCTURE SLABS, SIDEWALKS ON BRIDGES AND STRUCTURAL APPROACH SLABS; 580 - STRUCTURAL CONCRETE REMOVAL; 582 - REMOVAL & REPLACEMENT OF STRUCTURAL CONCRETE; 584 - SPECIALIZED OVERLAYS FOR STRUCTURAL SLABS; 608 - SIDEWALKS, DRIVEWAYS, AND BICYCLE PATHS; 609 - CURB AND CURB & GUTTERS; 633 - CONDITIONING EXISTING PAVEMENT PRIOR TO HOTMIX ASPHALT (HMA) OVERLAY"
"Idea Security Services LLC","PROVIDE UNARMED AND ARMED UNIFORMED SECURITY WATCH GUARDS;","1168 FOREST AVENUE 1ST FLOOR","BRONX","NY","Bronx","718-893-3641","718-503-6522","eimade@aol.com","561612 - Security guards and patrol services; 901 - Guard & Patrol Services"
"IDL Communications and Electric, Inc.","TELECOMMUNICATIONS AND ELECTRICAL WORK;","1076 CASTLETON AVENUE","STATEN ISLAND","NY","Richmond","718-442-9099","718-442-9098","idlcommelectric@gmail.com","238210 - Electrical Contractors and Other Wiring Installation Contractors; 916 - Building Construction - Electrical"
"IH Engineers, PC","Engineering, Highway And Bridge Design And Construction, Bridge Inspection, Facilities Design And Inspection;","103 College Road East, 1st Floor","Princeton","NJ",,"609-734-8400","609-734-8405","ifte@ihengineers.com","237310 - Highway, Street, and Bridge Construction; 541330 - Engineering services; 541350 - Building inspection services; 010A - HIGHWAY DESIGN PHASES I-IV; 010B - HIGHWAY DESIGN PHASES V-VI; 010C - ROADWAY LIGHTING; 010D - DRAINAGE; 010E - UTILITIES; 010F - CONSTRUCTIBILITY; 010G - ESTIMATING; 010H - SPECIFICATIONS; 010I - BRIDGE INSPECTION; 010J - BRIDGE DESIGN PHASES I-IV; 010K - BRIDGE DESIGN PHASES V-VI; 010M - TRAFFIC ENGINEERING, MODELING & FORECASTING; 010N - SIGNALS; 010O - SIGNING; 050A - CONSTRUCTION INSPECTION; 050C - CONSTRUCTION MANAGEMENT"
"Illumination Arts LLC","Illumination Arts provides architectural lighting design services, including interior and exterior lighting for all types of projects across the U.S., with a solid portfolio in aesthetic lighting for bridges and sustainable design.","650 Bloomfield Avenue Suite 101","Bloomfield","NJ","Essex","973-771-1556","973-954-4683","fbaum@illuminationarts.com","54131 - Architectural Services; 541420 - Industrial design services"
"Image Marketing Inc.","Marketing Consulting companyfpcused on branding through event marketing/planning, development of marketing materials such as brochures, press kits, creation of logos, and promotional items.","1922 McGraw Avenue, Suite 6a","Bronx","NY","Bronx","718-395-1932","347-851-5203","ycruz@imagemarketinginc.com","541613 - Marketing consulting services"
"Imagine Airport Ventures, LLC","Airport Retail Business Consulting Services.","34 West 65th St., # 3","New York","NY","New York","646-261-4752",,"solomoncrayton@gmail.com","541611 - Business management consulting services; 541614 - Process, Physical Distribution, and Logistics Consulting Services"
