"permit_number","approval_date","fiscal_year","expiration_date","region","fee_type","permit_type","description_of_work","applicant_name","county","municipality","route","location_beginning_reference_number","location_end_reference_number"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","347","-","-"
"20181075242","2019-02-14T00:00:00.000","2018 TO 2019","2023-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","EAST COAST HIGHWAY MAINTENANCE","SUFFOLK","-","454","-","-"
"20180575241","2019-02-14T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","4","Miscellaneous utility work","VERIZON NEW YORK INC. WO#1A3HR8G","ERIE","CHEEKTOWAGA","33","33 53012043","33 53012044"
"20180575236","2019-02-14T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","4","Miscellaneous utility work","NEW YORK STATE ELECTRIC & GAS CORP,WO#801000213427","ERIE","DEPEW","130","130 53012037","130 53012038"
"20180474853","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-14T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","TVC ALBANY INC DBA FIRSTLIGHT FIBER","MONROE","RUSH","251","251 43011130","251 43011132"
"20180475235","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-14T00:00:00.000","4","NON-UTILITY","5a1","Residential Driveway","TODD  DUMOND","WAYNE","SAVANNAH","89","89 37031055","89 37031057"
"20180775238","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-13T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","FOWLER","58","58 75011163","58 75011164"
"20180975064","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-13T00:00:00.000","9","UTILITY","2b2","Annual maintenance per county","WINDSTREAM NEW YORK, INC","OTSEGO","-","-","-","-"
"20180875208","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-12T00:00:00.000","8","UTILITY","4","Miscellaneous utility work","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","SAUGERTIES","9W","9W86035074","9W86035076"
"20180875215","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-12T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","LLOYD","9W","9W86031090","9W86031091"
"20180875209","2019-02-14T00:00:00.000","2018 TO 2019","2020-02-12T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ROCHESTER","209","209 86031179","209 86031181"
"20180175234","2019-02-14T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","NON-UTILITY","5b2a","Commercial- Sidewalk, curb paving, drainage, etc.","PARKO HOLDINGS 2 LLC","RENSSELAER","BRUNSWICK","7","7 14092034","7 14092036"
"20180175233","2019-02-14T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","PARKO HOLDINGS 2 LLC","RENSSELAER","BRUNSWICK","7","7 14092034","7 14092036"
"20180375243","2019-02-14T00:00:00.000","2018 TO 2019","2019-12-18T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","TOMPKINS","DRYDEN","38","38 36031066","38 36031067"
"20180675237","2019-02-14T00:00:00.000","2018 TO 2019","2019-11-18T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","CAMPBELL LIONS CLUB","STEUBEN","CAMPBELL","86I","-","-"
"20180675230","2019-02-14T00:00:00.000","2018 TO 2019","2019-09-09T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","THE CORNING LIONESS CLUB","STEUBEN","CAMPBELL","86I","-","-"
"20181075228","2019-02-14T00:00:00.000","2018 TO 2019","2019-08-31T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLK COUNTY WATER AUTHORITY","SUFFOLK","BROOKHAVEN","495I","495 07031261","495 07031262"
"20180275221","2019-02-13T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","ONEIDA","CLINTON","412","412 26011004","412 26011005"
"20180474857","2019-02-13T00:00:00.000","2018 TO 2019","2020-02-13T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","MONROE COUNTY DEPARTMENT OF TRANSPORTATION","MONROE","PITTSFORD","-","-","-"
"20180775220","2019-02-13T00:00:00.000","2018 TO 2019","2020-02-13T00:00:00.000","7","NON-UTILITY","5c2a","Commercial removal or planting","NYS OPRHP - THOUSAND ISLANDS REGION","JEFFERSON","WATERTOWN","3","3 73022043","3 73022045"
"20180675159","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b2","Annual maintenance per county","ONTARIO TELEPHONE COMPANY","SCHUYLER","-","-","-","-"
"20180775224","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2b1","Annual maintenance per region","WINDSTREAM NEW YORK, INC.","ST. LAWRENCE","-","-","-","-"
"20180775224","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2b1","Annual maintenance per region","WINDSTREAM NEW YORK, INC.","LEWIS","-","-","-","-"
"20180775224","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2b1","Annual maintenance per region","WINDSTREAM NEW YORK, INC.","CLINTON","-","-","-","-"
"20180775224","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2b1","Annual maintenance per region","WINDSTREAM NEW YORK, INC.","JEFFERSON","-","-","-","-"
"20180773955","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2b2","Annual maintenance per county","TOWN OF MASSENA","ST. LAWRENCE","MASSENA","-","-","-"
"20180775224","2019-02-13T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2b1","Annual maintenance per region","WINDSTREAM NEW YORK, INC.","FRANKLIN","-","-","-","-"
"20180275222","2019-02-13T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","FULTON","NORTHAMPTON","30","30 21051192","30 21051194"
"20181173748","2019-02-13T00:00:00.000","2018 TO 2019","2019-04-12T00:00:00.000","11","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CONSOLIDATED EDISON COMPANY OF NY INC","NEW YORK","-","9A","-","-"
"20180875218","2019-02-12T00:00:00.000","2018 TO 2019","2021-02-06T00:00:00.000","8","NON-UTILITY","9","Adopt-a-Highway","FRIENDS OF TACONIC STATE PARKS","COLUMBIA","COPAKE","344","344 81011007","344 81011019"
"20180475203","2019-02-12T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","3b","DOT requested utility relocation","ROCHESTER GAS AND ELECTRIC","MONROE","ROCHESTER","33","33 43032006","33 43032007"
"20180175207","2019-02-12T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","SCHENECTADY","DUANESBURG","20","20 16191064","20 16191075"
"20180475195","2019-02-12T00:00:00.000","2018 TO 2019","2020-02-12T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","FRONTIER COMMUNICATIONS","LIVINGSTON","LIVONIA","15","15 42021194","15 42021195"
"20180874180","2019-02-12T00:00:00.000","2018 TO 2019","2020-02-12T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORPORATION","ORANGE","MONTGOMERY","17K","17K83011115","17K83011116"
"20180175206","2019-02-12T00:00:00.000","2018 TO 2019","2020-01-11T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","RENSSELAER","BRUNSWICK","7","7 14092008","7 14092006"
"20180175202","2019-02-12T00:00:00.000","2018 TO 2019","2020-01-10T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","ALBANY","WATERVLIET","155","155 11013085","155 11013086"
"20180175204","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","SARATOGA","CLIFTON PARK","9","9 15091037","9 15091033"
"20181075122","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","BANCKER CONSTRUCTION CORP","SUFFOLK","-","-","-","-"
"20181075122","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","BANCKER CONSTRUCTION CORP","NASSAU","-","-","-","-"
"20180375211","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","NON-UTILITY","5d6","Miscellaneous construction","TOWN OF ITHACA","TOMPKINS","ITHACA","96B","96B36021089","96B36021091"
"20180375219","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-18T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","TOMPKINS","DRYDEN","366","366 36011071","366 36011072"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","908K","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","908M","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","908M","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","347","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","454","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","135","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","495I","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","908G","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","495I","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","908E","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","908G","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","908M","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","347","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","NASSAU","-","27","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","27","-","-"
"20181075210","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","LONG ISLAND ROADWAY MAINTENANCE CORP","SUFFOLK","-","27","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","908K","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","454","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","135","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","908E","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","495I","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","908M","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","27","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","908G","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","SUFFOLK","-","908G","-","-"
"20181075200","2019-02-12T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","10","NON-UTILITY","9","Adopt-a-Highway","ADOPT A HIGHWAY MAINTENANCE CORP","NASSAU","-","495I","-","-"
"20181075194","2019-02-12T00:00:00.000","2018 TO 2019","2019-11-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NEW YORK, INC.","NASSAU","OYSTER BAY","25","25 03031146","25 03031148"
"20180175198","2019-02-12T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","WASHINGTON","GREENWICH","29","29 18041024","29 18041015"
"20180675199","2019-02-12T00:00:00.000","2018 TO 2019","2019-09-30T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","CAMPBELL UNITED METHODIST CHURCH","STEUBEN","CAMPBELL","86I","-","-"
"20180675201","2019-02-12T00:00:00.000","2018 TO 2019","2019-09-16T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","ORDER OF EASTERN STAR","STEUBEN","CAMPBELL","86I","-","-"
"20180675201","2019-02-12T00:00:00.000","2018 TO 2019","2019-09-16T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","ORDER OF EASTERN STAR","STEUBEN","BATH","86I","-","-"
"20180675193","2019-02-12T00:00:00.000","2018 TO 2019","2019-08-12T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","KNIGHTS OF COLUMBUS 5147","STEUBEN","CAMPBELL","86I","-","-"
"20180675193","2019-02-12T00:00:00.000","2018 TO 2019","2019-08-12T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","KNIGHTS OF COLUMBUS 5147","STEUBEN","BATH","86I","-","-"
"20180775214","2019-02-12T00:00:00.000","2018 TO 2019","2019-08-01T00:00:00.000","7","UTILITY","4","Miscellaneous utility work","O'CONNELL ELECTRIC CO. INC.","JEFFERSON","ORLEANS","81I","81I73051496","81I73051498"
"20180275216","2019-02-12T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","JASON MCEWAN - SQUAN","MONTGOMERY","MINDEN","5S","5S25031000","5S25031033"
"20180275216","2019-02-12T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","JASON MCEWAN - SQUAN","MONTGOMERY","MINDEN","5S","5S25031061","5S25031064"
"20180175205","2019-02-12T00:00:00.000","2018 TO 2019","2019-06-15T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","FIBERTECH FACILITIES CORP.","SARATOGA","HALFMOON","9","9 15091036","9 15091037"
"20180275217","2019-02-12T00:00:00.000","2018 TO 2019","2019-05-31T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NEW YORK STATE ELECTRIC & GAS","HAMILTON","LONG LAKE","28N","28N22011113","28N22011162"
"20180675132","2019-02-12T00:00:00.000","2018 TO 2019",,"6","UTILITY","2b2","Annual maintenance per county","HAEFELE TV, INC.","STEUBEN","-","-","-","-"
"20180675132","2019-02-12T00:00:00.000","2018 TO 2019",,"6","UTILITY","2b2","Annual maintenance per county","HAEFELE TV, INC.","SCHUYLER","-","-","-","-"
"20180575165","2019-02-11T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS","ERIE","EDEN","75","75 53011104","75 53011106"
"20180575174","2019-02-11T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","NON-UTILITY","5a6","Temporary access road or street","NIAGARA MOHAWK POWER CORPORATION","CHAUTAUQUA","HARMONY","474","74 52011190","74 52011191"
"20180575172","2019-02-11T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","4","Miscellaneous utility work","NIAGARA MOHAWK POWER D/B/A NATIONAL GRID","ERIE","TONAWANDA","266","266 53012004","266 53012006"
"20180474419","2019-02-11T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","TOWN OF CLARKSON","MONROE","CLARKSON","19","19 43041085","19 43041089"
"20180275166","2019-02-11T00:00:00.000","2018 TO 2019","2020-02-28T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","MONTGOMERY","FLORIDA","5S","5S25033039","5S25033049"
"20180475143","2019-02-11T00:00:00.000","2018 TO 2019","2020-02-05T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST, LLC","ONTARIO","VICTOR","96","96 44041250","96 44041252"
"20180175191","2019-02-11T00:00:00.000","2018 TO 2019","2020-01-30T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","WASHINGTON","GREENWICH","29","29 18041037","29 18041039"
"20180175190","2019-02-11T00:00:00.000","2018 TO 2019","2020-01-29T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","NATIONAL GRID","WASHINGTON","EASTON","29","29 18041003","29 18041004"
"20180175189","2019-02-11T00:00:00.000","2018 TO 2019","2020-01-25T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","WASHINGTON","FORT ANN","149","149 18021107","149 18021108"
"20180175170","2019-02-11T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","ALBANY","-","158","158 11011026","158 11011030"
"20180175183","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b2","Annual maintenance per county","VILLAGE OF HOOSICK FALLS","RENSSELAER","HOOSICK FALLS","22","22 14071295","22 14071310"
"20180175185","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ECO-PARK ASSOCIATES","SCHENECTADY","PRINCETOWN","406","406 16011011","406 16011012"
"20180175182","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","NON-UTILITY","5b2a","Commercial- Sidewalk, curb paving, drainage, etc.","BUCK CONSTRUCTION","ALBANY","GUILDERLAND","2","7 11081051","7 11081055"
"20180175173","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","FIBERTECH FACILITIES CORP.","ALBANY","COLONIE","5","5 11141059","5 11141063"
"20181061801","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","NON-UTILITY","5a2","Commercial – Minor","JERICHO REALTY CORP.","SUFFOLK","SMITHTOWN","25","25 07041105","25 07041106"
"20180375177","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b2","Annual maintenance per county","WINDSTREAM","ONONDAGA","-","-","-","-"
"20180375176","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b1","Annual maintenance per region","TOWN OF MENTZ","CAYUGA","MENTZ","-","-","-"
"20180375177","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","2b2","Annual maintenance per county","WINDSTREAM","OSWEGO","-","-","-","-"
"20180375179","2019-02-11T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1a2","Underground - Commercial subsurface connection","NEW YORK STATE ELECTRIC & GAS","CAYUGA","AUBURN","20","20 31072019","20 31072020"
