"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"2004J413","Franzese, Scott & Kathleen","Casutto","Permit - UPA","Withdrawn","Status: Freshwater and tidal wetlands permit application for project in Region 1.  Matter held in abeyance at applicant's request. Case withdrawn - Applicant sold property.","BROOKHAVEN","SUFFOLK",
"200662145","Fred Andrews 1-A Well","McClymonds","Permit - Non UPA","Settled","New spacing unit extending the Quackenbush Hill Field. Interim Decision and Order of the Commissioner issued 1/7/09.  Spacing order issued 5/1/09.  Compulsory integration hearing held 7/1/09.  Matter referred for adjudicatory hearings.  Matter settled.  Order of disposition issued 11/13/09.  Final integration order issued 11/17/09.","BIG FLATS","CHEMUNG",
"200661729","Fredericks, Russell W.","Garlick","Permit - UPA","Settled","Application for tidal wetlands permit to construct a 4' x 99' fixed timber catwalk with an 8' x 8' platform on Duck Island Harbor in Northport Bay. DEC staff denied the application.  Applicant requested a hearing. Mediation conducted 5/20/09.  Case settled; permit to issue.","HUNTINGTON","SUFFOLK",
"200661797","Freeport, Village of","McBride","Permit - UPA","Decision Issued","Freeport Power Plant # 2 Title V air permit application.  Decision issued. [http://www.dec.ny.gov/hearings/11247.html]","FREEPORT","NASSAU","https://www.dec.ny.gov/hearings/11247.html"
"200662315","French Creek Marina, LLC and Wilburt C. Wahl, Jr.","Garlick","Enforcement","Decision Issued","Status: Alleged violations of petroleum bulk storage facility regulations and alleged operation of a solid waste management facility and air contamination source at a facility located in Clayton, Jefferson County.  DEC staff moves for an order without hearing. Commissioner Order issued 10/7/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/Wahlo.pdf]","CLAYTON","JEFFERSON","https://www.dec.ny.gov/docs/legal_protection_pdf/Wahlo.pdf"
"201166114","French Creek Marina, LLC.","Sherman","Enforcement","Settled","Alleged failure to file DMR report for stormwater discharges associated with an industrial activity for calendar year 2009 by a facility located in the Town of Clayton, Jefferson County.  Respondent answered and DEC staff filed a statement of readiness for adjudicatory hearing.  Case settled; consent order executed.","CLAYTON","JEFFERSON",
"200662147","French, Walter  W.","McBride","Enforcement","Decision Issued","Status:  Alleged violations of ECL articles 9 and 15 by erecting a floating camp on State lands without a permit.  Camp is located on Cranberry Lake in the Adirondack Forest Preserve.  DEC staff filed motion for order without hearing. Decision and Order issued 7/20/07. [http://www.dec.ny.gov/docs/legal_protection_pdf/Frencho.pdf]","CLIFTON","ST LAWRENCE","https://www.dec.ny.gov/docs/legal_protection_pdf/Frencho.pdf"
"200762583","Freshwater Wetland Maps (Orange County)","O''Connell","Legislative (Mapping)","Closed","Proposed wetland map amendments for selected wetlands in Orange County, New York.Hearing Report issued 1/29/08.",,,
"2005J229","Freshwater Wetlands Maps (Westchester County)","O''Connell","Legislative (Mapping)","Closed",,,,
"201368667","Friedman, Scott","O''Connell","FOIL Request","Closed FOIL Case","FOIL request filed 8/16/13.  Response issued 9/10/13.",,,
"201670544","Friend Commercial Contracting Corp.","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 11/16/15; DED response filed 2/3/16. Recommended Order issued 5/11/16.  Final order issued 5/16/16.","MALONE","FRANKLIN",
"201570449","Frishco Limited","McBride","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 1/12/16.  Recommended order issued 4/21/16.  Final order issued 4/26/16.",,,
"201065626","Frisina, Kyle","A.L.J. Needed","Enforcement","Decision Issued","Application pursuant to CP-2 (Mandatory Revocation of Shellfish Diggers Permits and Lobster Licenses) for reinstatement of shellfish diggers permit.  Permit revoked for five years based upon three convictions of ECL 13-0309(1) (taking shellfish from uncertified waters). Decision issued 11/8/10.  Request to reinstate license renewed 5/25/13. Assistant Commissioner issued Decision 9/12/13. Decision of the Assistant Commissioner issued 4/27/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/frisinad.pdf]","SHOREHAM","SUFFOLK","https://www.dec.ny.gov/docs/legal_protection_pdf/frisinad.pdf"
"202276324","Fritsch, Craig R.","Sherman","Enforcement","Active","Staff alleges respondent failed to file a complete discharge monitoring report (DMR).","BINGHAMTON","BROOME",
"200763041","Fritschie, John (Delaware Riverkeeper)","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from incomplete response to FOIL Request No. 07-1657. FOIL Determination Letter issued 11/15/07.",,,
"200662136","Fritschie, John A. (Delaware Riverkeeper)","Alexander; Asst. Comm.","FOIL Appeal","Closed FOIL Case","Status: Appeal from denial of FOIL Request No. 06-1367.  FOIL Acknowledgement letter sent 10/31/06. Foil Determination letter issued 10/22/07.",,,
"201468940","Frontier Stone Quarry","McBride","Legislative (621/SEQRA)","Closed","Application for Mined Land Reclamation Law permit, non-public water withdrawal permit, SPDES multi-sector general permit and air registration for a proposed new dolomite/limestone quarry located in the Town of Shelby, Orleans County.  DEC staff requests an ALJ to conduct a Part 621/617 legislative hearing.  Hearing held 4/28/14.","SHELBY","ORLEANS",
"201570461","Frontier Stone, LLC","Bassinson","Permit - UPA","Decision Issued","Mined land reclamation law permit proceeding.  Applicant seeks permits to construct a new 215.5 acre dolomite and limestone quarry in the Town of Shelby, Orleans County.  DEC staff indicates that the project is approvable with conditions.  Issues conference held 4/26-27/16. Issues Ruling issued 7/27/16.  Commissioner Decision issued 5/8/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/frontierstoned.pdf]","SHELBY","ORLEANS","https://www.dec.ny.gov/docs/legal_protection_pdf/frontierstoned.pdf"
"202175652","Fuhs, Ronald, Matter of","Sherman","Enforcement","Active","Freshwater wetland enforcement.  Alleged unpermitted clearing and construction in a freshwater wetland and adjacent area at a site located at 55 Brook Street, Sayville, NY 11782 (Town of Islip, Suffolk County).  DEC staff files a statement of readiness for adjudicatory hearing.","ISLIP","SUFFOLK",
"201469144","Fuller, Ronnie E.","Sherman","Enforcement","Decision Issued","Hunting-related shooting incident license revocation proceeding.  Respondent allegedly discharged a firearm while hunting and caused damage to a private residence in the Town of Maine, Broome County.  Hearing held 5/13/14.  Director order issued 6/6/14.","MAINE","BROOME",
"200863576","Fulton Cogeneration Associates LP","Garlick","Enforcement","Decision Issued","Alleged violations of Title V air permit at a facility located in the City of Fulton, Oswego County.  DEC staff moves for a default judgment.  Respondent's executive managing director seeks to appear on behalf of respondent. Commissioner order issued 11/25/09. [http://www.dec.ny.gov/docs/legal_protection_pdf/fultoncogeno.pdf]","FULTON","OSWEGO","https://www.dec.ny.gov/docs/legal_protection_pdf/fultoncogeno.pdf"
"201973988","Furniture Resource Group, LLC","Villa","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 6/18/19 canceled.  Appeal withdrawn 4/13/19.",,,
"201469659","Furs by Gigi, Ltd.","Wissler","Enforcement","Decision Issued","PBS registration enforcement.  Alleged failure to re-register PBS facility located in Flushing, Queens County.  Hearing held 12/18/14. Commissioner Order 3/4/15. [http://www.dec.ny.gov/docs/legal_protection_pdf/fursgigio.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/fursgigio.pdf"
"201873521","G & E Officeworld, Inc.","Villa","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 12/18/18 in NYC.  Recommended order issued 1/22/19.  Final order 19-24 issued 10/9/19.",,,
"201368369","G & J Ready Mix & Masonry Supply, Inc.","Caruso","Enforcement","Decision Issued","Alleged violation of SPDES General Permit for Stormwater Discharges Associated with Industrial Activity at a facility located in Hollis, Queens County.  Respondent failed to appear at hearing held 5/21/13.  Commissioner Order issued 8/27/13. [http://www.dec.ny.gov/docs/legal_protection_pdf/gjreadymixo.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/gjreadymixo.pdf"
"201166902","G & J Ready Mix and Masonry Supply, Inc.","Wissler","Enforcement","Settled","Alleged violation of SPDES annual discharge monitoring and annual certification reporting requirements at a facility located in Hollis, New York.  Region 2 calendar call on 10/5/11.  Hearing scheduled for 7/20/12.  Consent Order signed 7/17/12.","QUEENS (ENTIRE)","QUEENS",
"201772077","G&M Properties HP HDFC, Inc. (1268 Stratford Ave.)","Bassinson","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Alleged failure to register a residential PBS facility located in the Bronx, Bronx County.  Adjudicatory hearing held 7/20/17. Commissioner Order issued 8/11/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/gm1268stratfordavenueo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/gm1268stratfordavenueo.pdf"
"201772054","G&M Properties HP HDFC, Inc. (1350-1352 University Ave.)","Villa","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement. Alleged failure to renew registration for a residential PBS facility located in the Bronx, Bronx County. Hearing held 7/20/17.  Commissioner Order issued 8/9/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/gm13501352universityo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/gm13501352universityo.pdf"
"201772079","G&M Properties HP HDFC, Inc. (1585 East 172nd Street)","Bassinson","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Alleged failure to register a residential PBS facility located in the Bronx, Bronx County.  Adjudicatory hearing held 7/20/17. Commissioner Order issued 8/19/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/gm1585east172ndstreeto.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/gm1585east172ndstreeto.pdf"
"201772053","G&M Properties HP HDFC, Inc. (1589-91 East 172nd St)","Villa","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement. Alleged failure to renew registration for a residential PBS facility located in Bronx, Bronx County. Hearing held 7/20/17. Commissioner Order issued 8/15/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/gm158991east172ndstreeto.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/gm158991east172ndstreeto.pdf"
"201166266","G.T. Forest Products, Inc., d//b/a General Timber Co.","A.L.J. Needed","Enforcement","Settled","Alleged violations of water quality standards arising from the construction of a logging road in the Town of Stony Creek, Warren County.  DEC staff moves to dismiss affirmative defenses, to amend the complaint to add two parties as respondents, and for an order without hearing.  Consent orders executed; case closed.","STONY CREEK","WARREN",
"201267615","GE Global Research","O''Connell","Permit - UPA","Settled","Application for the renewal of permittee’s title V Air permit for its facility in the Town of Niskayuna, Schenectady County.  DEC staff issued the permit.  Permittee objected to multiple permit conditions and requested a hearing.  Matter settled; modified permit issued.","NISKAYUNA","SCHENECTADY",
"2003J047","GISA Realty Corp;  Disano Construction Co Inc.","O''Connell","Enforcement","Withdrawn","DEC staff allege that respondents did not comply with the terms and conditions of a tidal wetlands permit.  Complaint withdrawn 3/11/16.","QUEENS (ENTIRE)","QUEENS",
"201973783","GL Group, Inc.","O''Connell","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 4/23/19 in NYC canceled.  Appeal withdrawn.",,,
"201772307","GLB Interiors, LLC","Villa","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 12/5/17.  Recommended order issued 3/1/18.  Final order 18-19 issued 3/15/18.",,,
"201873470","GPM Realty Group, LLC","O''Connell","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held on 11/13/18. Appeal withdrawn. Case closed.",,,
"201468971","GRJH, Inc.","Sherman","Enforcement","Active","PBS enforcement.  DEC staff alleges multiple violations of the PBS regulations at three gas stations located in the Town of Johnstown and the City of Gloversville, Fulton County.  DEC staff moves to compel disclosure by respondent.  Letter ruling issued 3/20/14.","GLOVERSVILLE","FULTON",
