"loannumber","approvaldate_year","approvaldate_month","approvaldate_day","businessname","businessaddress","businesscity","businessstate","businesszip","grantamount","franchisename","ruralurbanindicator","hubzoneindicator","cd","grant_purp_cons_outdoor","grant_purpose_covered_supplier","grant_purpose_debt","grant_purpose_food","grant_purpose_maintenance","grant_purpose_operations","grant_purpose_payroll","grant_purpose_rent","grant_purpose_supplies","grant_purpose_utility","legalorganizationtype","lmiindicator","socioeconmicindicator","veteranindicator","womenownedindicator","restauranttype","georeference"
"5251429002","2021","5","21","ZEE ICE CREAM INC","130 Manetto Hill Rd","Plainview","NY","11803","11651",,"U","N","NY-03","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Other && Snack and Nonalcoholic Beverage Bar && Food Stand, Food Truck, Food Cart","POINT (-73.472548 40.782281)"
"8612049006","2021","5","27","Khaled Shafik","4737 45th St 4m","Woodside","NY","11377","32777",,"U","N","NY-06","N","Y","N","Y","N","Y","Y","Y","Y","Y","Independent Contractors","Y","N","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.920263 40.740125)"
"2729409003","2021","5","18","AMS RESTAURANT INC","97-03 64TH AVENUE","REGO PARK","NY","11374","41742",,"U","N","NY-06","N","N","N","N","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.859474 40.729996)"
"8939349004","2021","5","29","DAWNII INC","2118 FREDERICK DOUGLASS BLVD","NEW YORK","NY","10026","46787",,"U","Y","NY-13","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.956114 40.803402)"
"9926439002","2021","6","4","SOUVLAKERIE LLC","231 E 53rd St","New York","NY","10022","711613",,"U","N","NY-12","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.968159 40.757174)"
"9948179008","2021","6","7","Ocean LLC","1732 1st Ave No 24751","New York","NY","10128","2679585",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.947556 40.779339)"
"1112209008","2021","5","13","constance ryan","100 West Main street","avon","NY","14414","18742",,"R","N","NY-27","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-77.748555 42.91344)"
"2365559000","2021","5","15","AM & FM INC.","2349 Millersport Hwy","Getzville","NY","14068","178249",,"U","Y","NY-26","N","N","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-78.769104 43.014244)"
"1048589109","2021","6","17","Kings 55 Group Inc","238 East 53rd Street 2nd FL","New York","NY","10022","507806",,"U","N","NY-12","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.967983 40.7571)"
"9923179001","2021","6","4","South Village Hospitality Group LLC","157 Bleecker St","New York","NY","10012","2005500",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.999876 40.728521)"
"8919029005","2021","5","29","Athena Restaurant Saah INC","535 6th Ave","Brooklyn","NY","11215","42350",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.986515 40.664929)"
"2745899010","2021","5","18","Golden page avenue j&r Corp","85 Page Ave","Staten Island","NY","10309","137510",,"U","N","NY-11","Y","N","N","N","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-74.234998 40.522246)"
"7562028904","2021","5","7","The Good Witch LLC","134 Southside Ave","Hastings On Hudson","NY","10706","5783",,"U","N","NY-16","Y","N","N","Y","Y","Y","N","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Other && Restaurant","POINT (-73.884024 40.994494)"
"8609909003","2021","5","27","277 Amherst Street Inc.","277 Amherst St","Buffalo","NY","14207","44752",,"U","Y","NY-26","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","Y","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-78.893269 42.937019)"
"8897749007","2021","5","29","8889 Burton Hotel Inc","1 E Main St","Allegany","NY","14706","56267",,"R","N","NY-23","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-78.494342 42.089979)"
"2475969006","2021","5","16","LA CASITA LATIN MEX INC","182 A DEPOT RD","HUNTINGTON STATION","NY","11746","16518",,"U","N","NY-02","N","N","N","N","N","Y","Y","N","N","N","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-73.405877 40.84413)"
"2348749007","2021","5","15","NEW SHANGHAI DELUXE CORP","50 Mott St","New York","NY","10013","96385",,"U","Y","NY-07","Y","N","N","Y","Y","Y","Y","Y","N","N","Corporation","N","Y","N","N","Restaurant","POINT (-73.998558 40.715521)"
"2234909009","2021","5","14","TNEI Inc.","18 E41st Street","New York","NY","10019","674552",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant",
"7225979009","2021","5","23","First EV Pizza Inc","211 First Avenue","New York","NY","10003","515982",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.983265 40.73044)"
"6602089004","2021","5","22","Boca Restaurant & Steak House Corp.","2458 Webster Ave","Bronx","NY","10458","617694",,"U","Y","NY-13","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.893019 40.859998)"
"7572179010","2021","5","25","JIANG'S GREAT WALL RESTAURANT INC","6913 Woodside Ave","Woodside","NY","11377","52634",,"U","Y","NY-06","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.895145 40.742625)"
"2778539003","2021","5","18","WESTFIELD DINER COMPANY INC","40 E MAIN STREET","WESTFIELD","NY","14787","81532",,"R","N","NY-23","N","Y","N","Y","Y","Y","Y","N","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-79.577048 42.322697)"
"8028439006","2021","5","26","PAN FINO CORP","8501 Northern Blvd","Jackson Heights","NY","11372","79270",,"U","Y","NY-14","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.882287 40.75593)"
"7548889000","2021","5","25","AlexaShel 6 Corp","41 Sunrise Hwy","Lindenhurst","NY","11757","69062","Dunkin' Donut/Baskin-Robbins Co-Brand","U","N","NY-02","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bakery ** && Snack and Nonalcoholic Beverage Bar && Restaurant","POINT (-73.385415 40.696998)"
"2470689006","2021","5","16","Rawson Ltd.","375a 5th Ave","Brooklyn","NY","11215","195983",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.984646 40.671146)"
"9873319007","2021","6","4","Canandaigua Eats LLC","137 Park Ave","Canandaigua","NY","14424","77056",,"R","N","NY-23","N","N","N","Y","N","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-77.288952 42.886981)"
"9957069001","2021","6","7","LyonSmith Brewing Co. LLC","2597 Assembly Ave","Keuka Park","NY","14478","60154",,"R","N","NY-23","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Brewery and/or microbrewery **","POINT (-77.103485 42.61388)"
"8846299003","2021","5","29","GEOKS GS INC","1601 Penfield Rd","Rochester","NY","14625","200603",,"U","Y","NY-25","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-77.494898 43.134523)"
"9951419009","2021","6","7","DFK 11 Trinity Place Corp","11 Trinity Pl","New York","NY","10006","422032",,"U","N","NY-10","N","Y","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-74.013904 40.706479)"
"7592728903","2021","5","7","Arcade Village Cafe Inc","223 Liberty St","Arcade","NY","14009","222772",,"R","N","NY-23","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-78.415553 42.528245)"
"1131359100","2021","6","25","Lion Cafe Corp.","225 Varick St Store","New York","NY","10014","945320",,"U","N","NY-10","N","N","N","Y","Y","N","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Caterer && Restaurant","POINT (-74.005248 40.728997)"
"7671798900","2021","5","7","Jamaica Four Donuts Inc","16525 Liberty Ave","Jamaica","NY","11433","56114","Dunkin' Donuts","U","Y","NY-05","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.79141 40.702296)"
"5221289007","2021","5","21","55 ALLEN INC.","55 Allen Blvd","Farmingdale","NY","11735","23614",,"U","N","NY-02","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.422434 40.715626)"
"9993689007","2021","6","11","EBC Restaurant Holdings Inc.","3800 Richmond Ave Ste D","Staten Island","NY","10312","180561",,"U","N","NY-11","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.165641 40.545123)"
"3702879009","2021","5","19","Spice On Park Slope Inc.","61a 7th Ave","Brooklyn","NY","11217","210750",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.974715 40.675543)"
"8948429006","2021","5","29","Kelton W.J. Corporation","923 Port Washington Blvd","Port Washington","NY","11050","14789","Baskin-Robbins","U","N","NY-03","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.683851 40.829287)"
"8863259004","2021","5","29","Village Restaurant Group LLC","447 Hudson St","New York","NY","10014","106097",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.006705 40.731062)"
"7560089010","2021","5","25","STORMING CRAB VESTAL CORP","2503 Vestal Pkwy E","Vestal","NY","13850","1057",,"U","N","NY-22","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-76.006906 42.09511)"
"2221449003","2021","5","14","Cha Pa's Noodles and Grill Corp.","314 w52nd st","new york","NY","10019","920098",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-73.986041 40.763896)"
"8882659001","2021","5","29","Cooper Street Clam & Oyster Bar LLC","31 Oak St Ste 1","Patchogue","NY","11772","104406",,"U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-73.013649 40.767037)"
"5232189007","2021","5","21","Beaver Street Pizza LLC","20 Beaver St","New York","NY","10004","605107",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Other && Restaurant","POINT (-74.012275 40.704983)"
"9987919008","2021","6","11","New Istanbul Grill Inc.","310 W 14th St","New York","NY","10014","160544",,"U","N","NY-10","N","N","N","N","N","Y","Y","Y","N","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.003257 40.740068)"
"8909129007","2021","5","29","Brokerage Comedy LLC","2797 Merrick Rd","Bellmore","NY","11710","349136",,"U","N","NY-02","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Other && Restaurant","POINT (-73.522845 40.664301)"
"9948859000","2021","6","7","Mulgriff Tavern Inc.","5820 Broadway","Bronx","NY","10463","129824",,"U","Y","NY-13","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.900523 40.885176)"
"1068749008","2021","5","12","Nigbeen Corp","679 Troy Schenectady Rd","Latham","NY","12110","16636","Subway","U","N","NY-20","N","Y","N","Y","N","Y","Y","Y","N","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.773648 42.755252)"
"2332579010","2021","5","15","Badgers For World Peace LLC","101 Tinker St","Woodstock","NY","12498","233638",,"R","N","NY-19","Y","N","N","Y","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-74.123671 42.040339)"
"1098079009","2021","5","13","Smithtown Subs  Inc","1217 Route 25a","Smithtown","NY","11787","58917","Subway","U","N","NY-01","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.220642 40.881769)"
"8827739009","2021","5","29","Matsuya of Great Neck Inc.","6 Great Neck Rd","Great Neck","NY","11021","234124",,"U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.726899 40.786586)"
"5227879008","2021","5","21","Woodfire Collision LLC","567 Union Ave","Brooklyn","NY","11211","1272240",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","Y","Restaurant","POINT (-73.952206 40.717574)"
"9891749000","2021","6","4","1 PERRY LLC","1 Perry St","New York","NY","10014","6796",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.000909 40.735899)"
"9947469010","2021","6","7","Livanos Restaurant Inc","200 Central Ave","White Plains","NY","10606","1830170",,"U","Y","NY-16","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.779974 41.03606)"
"2345039000","2021","5","15","5 AVE PARAGON LLC","290 5TH AVE","NEW YORK","NY","10001","245705",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.986267 40.746145)"
"8906759002","2021","5","29","Patent Cocktail Company","12 Linden St.","Geneva","NY","14456","85732",,"R","Y","NY-23","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-76.983417 42.86777)"
"7871248904","2021","5","11","Classico Cafe Inc","887 Midland Ave","Yonkers","NY","10704","94535",,"U","N","NY-16","N","N","N","Y","Y","Y","Y","N","Y","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-73.859728 40.935417)"
"7240939006","2021","5","23","BOSPHORUS RESTAURANT INC","213 E Hartsdale Ave","Hartsdale","NY","10530","206224",,"U","N","NY-17","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Other && Licensed Alcohol Producer && Inn ** && Brewpub, Tasting Room, Taproom ** && Snack and Nonalcoholic Beverage Bar && Bar, Saloon, Lounge, Tavern && Caterer && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-73.796028 41.011873)"
"8840129008","2021","5","29","Heidi's House LLC","308 E 78th St","New York","NY","10075","149330",,"U","N","NY-10","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.95493 40.772385)"
"2506609007","2021","5","16","Mat & Hi Corp","887 Flanders Rd","Flanders","NY","11901","169353",,"U","Y","NY-01","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","Y","N","N","Other && Licensed Alcohol Producer && Restaurant","POINT (-72.626387 40.909456)"
"4910089007","2021","5","20","Chef's Restaurant of Buffalo Inc","291 Seneca St","Buffalo","NY","14204","2750538",,"U","Y","NY-26","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","N","N","Y","Caterer && Restaurant","POINT (-78.865557 42.878789)"
"2229469003","2021","5","14","Thamma Inc","71 1st Ave Frnt B","New York","NY","10003","54093",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.986898 40.725427)"
"1069829010","2021","5","12","Chan & Chan 3A Inc.","284 3rd Ave Yaya Tea","New York","NY","10010","211194",,"U","N","NY-12","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.983491 40.738339)"
"9885079004","2021","6","4","TREADWELL PARK LLC","1125 1st Ave","New York","NY","10065","1248836",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.960682 40.761386)"
"7883148906","2021","5","11","LERK LLC","1205 Cortelyou Rd","Brooklyn","NY","11218","20022",,"U","N","NY-07","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.966653 40.640208)"
"7550688906","2021","5","7","Urban Blendz","171 E State Street","ITHACA","NY","14850","2222",,"R","Y","NY-23","N","N","N","Y","N","Y","N","N","N","N","Sole Proprietorship","N","N","N","Y","Other && Caterer","POINT (-76.496681 42.439568)"
"2699619005","2021","5","18","E and D Food Service Inc","2533 East 14th Street","Brooklyn","NY","11235","129942",,"U","N","NY-08","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.955511 40.589128)"
"6612079005","2021","5","22","CAFE DE COLOMBIA BAKERY INC","8303 37th Ave","Jackson Heights","NY","11372","53094",,"U","N","NY-14","N","N","N","Y","Y","N","Y","Y","N","Y","Corporation","N","N","N","Y","Bakery ** && Restaurant","POINT (-73.883162 40.749868)"
"2753939009","2021","5","18","Mountain Men Inc.","711 Peaceful Valley Rd","North Creek","NY","12853","37221",,"R","Y","NY-21","N","Y","N","Y","Y","Y","N","N","Y","Y","Corporation","N","N","Y","Y","Inn ** && Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-73.990829 43.675471)"
"8826799003","2021","5","29","Boxcar Donuts LLC","127 Railroad St","Rochester","NY","14609","242914",,"U","Y","NY-25","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-77.587329 43.163716)"
"8020769006","2021","5","26","TINA BAR & RESTAURANT CORP","2350 Washington Ave","Bronx","NY","10458","92081",,"U","Y","NY-13","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.892035 40.856523)"
"7523178900","2021","5","7","Red Ruby Express Inc","642 North Ave","New Rochelle","NY","10801","30232",,"U","N","NY-16","N","Y","N","Y","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Restaurant","POINT (-73.787659 40.923599)"
"5216759001","2021","5","21","Fu Mun Lou Restaurant Inc","5405 8th Ave","Brooklyn","NY","11220","194676",,"U","Y","NY-07","N","N","N","Y","N","N","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-74.006224 40.638696)"
"9951049005","2021","6","7","Sway Lounge LLC","305 Spring St","New York","NY","10013","2647604",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-74.008338 40.725946)"
"6593459005","2021","5","22","Soho Sushi Inc.","231 Sullivan St","New York","NY","10012","868691",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.999601 40.729801)"
"2775669001","2021","5","18","Ohana Caf & Company LLC","117 Partition St","Saugerties","NY","12477","36156",,"R","N","NY-19","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.951926 42.076775)"
"9884719004","2021","6","4","Monty 7Inc.","391 N Windsor Ave","Brightwaters","NY","11718","62077",,"U","N","NY-02","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.267071 40.720646)"
"5229859006","2021","5","21","HENG JIU INC","1557 2nd Ave","New York","NY","10028","526373",,"U","N","NY-10","N","N","N","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.954188 40.774513)"
"7574319008","2021","5","25","Sheppard Cafe Inc","1789 Central Park Ave","Yonkers","NY","10710","13274",,"U","N","NY-16","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.841587 40.95992)"
"7909068905","2021","5","11","Gourmet Grill Inc","6334 Avenue N","Brooklyn","NY","11234","821493",,"U","N","NY-08","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-73.916174 40.619619)"
