"unique_case_id","electric_utility","county","region","climate_zone","kwh_category","therm_category","data_origin","survey_method","case_disposition","construction_type","dwelling_type","recruitment","survey_weight","utility_electric","homes_owned_in_county","purpose_of_home","home_electric_provider","familiarity_with_energy_star","natural_gas_inclusion","natural_gas_provider","natural_gas_available_in_street","interest_in_natural_gas_conversion","fuel_oil_inclusion","propane_inclusion","efficiency_program_participation_in_past_five_years","past_insulation_or_weatherization","past_heating","past_air_conditioning","past_lighting","past_water_heating","past_clothes_washer","past_appliances","past_refrigeration","past_other_equipment","non_participation_awareness","non_participation_not_needed","non_participation_initiation","non_participation_high_cost","non_participation_low_bills","non_participation_rent","non_particpation_other","non_participation_too_busy","non_participation_new_residence","future_insulation_or_weatherization","future_heating","future_air_conditioning","future_water_heating","future_clothes_washer","future_appliances","future_none","desired_insulation_or_weatherization","desired_heating","desired_air_conditioning","desired_water_heating","desired_clothes_washer","desired_appliances","desired_none","annual_electricity_cost","electricity_consumption_rate","number_of_people_age_5","number_of_people_age_6_17","number_of_people_age_18_24","number_of_people_age_25_34","number_of_people_age_35_44","number_of_people_age_45_54","number_of_people_age_55_64","number_of_people_age_65","highest_education_level","household_income_2012","gender"
"LI46979","LIPA","Suffolk","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not recruited","4612.94","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Not at all familiar","Programmed Skip","Programmed Skip","Yes","No","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","1","0","0","2","0","0","0","0","Graduate degree (e.g. Masters or Doctorate degree)","Refused","Female"
"MV32974","NYSEG","Otsego","Mohawk Valley","Climate zone 6","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Recruited","911.98","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","0","0","0","1","1","0","0","College degree (e.g. Bachelor's degree)","$35,000 to less than $50,000","Male"
"FL37777","NYSEG","Wyoming","Finger Lakes","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Recruited","911.98","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Natural gas included in rent or condo fee","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","0","0","0","0","2","0","0","High school graduate or equivalent (e.g., GED)","Refused","Male"
"ST26100","NYSEG","Tioga","Southern Tier","Climate zone 5","12,001 to 20,000 kWh","2,100 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not recruited","1835.55","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Programmed Skip","New York State Electric & Gas Corporation","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","0","2","0","0","2","0","0","College degree (e.g. Bachelor's degree)","$75,000 to less than $100,000","Female"
"NC55979","National Grid","Jefferson","North Country","Climate zone 6","501 to 2,500 kWh","300 to 600 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Recruited","911.98","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Programmed Skip","Gateway Energy Services Corporation","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","0","0","0","0","0","1","0","Trade or technical school (e.g. Associate's degree)","Less than $25,000","Male"
"LI43465","LIPA","Nassau","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Recruited","4612.94","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Somewhat familiar","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Programmed Skip","Programmed Skip","0","0","0","0","0","0","0","2","High school graduate or equivalent (e.g., GED)","$35,000 to less than $50,000","Female"
"WN19725","NYSEG","Erie","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Recruited","1835.55","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Programmed Skip","National Fuel Gas Distribution Corporation","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Programmed Skip","Programmed Skip","0","0","0","0","0","0","1","1","High school graduate or equivalent (e.g., GED)","$75,000 to less than $100,000","Male"
"MH15600","ConEd","Westchester","Mid-Hudson","Climate zone 4","6,001 to 12,000 kWh","1,200 to 1,500 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not recruited","4612.94","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Somewhat familiar","Programmed Skip","Consolidated Edison Company Of N Y, Inc.","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","1","0","0","0","1","1","0","0","Graduate degree (e.g. Masters or Doctorate degree)","$200,000 or more","Female"
"FL61732","RG&E","Monroe","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not recruited","10.83","Programmed Skip","1","Occupy this home at least part of the year","Rochester Gas & Electric (RG&E)","Very familiar","Programmed Skip","Rochester Gas & Electric Corporation","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","$2,001 - $2,500","10934 kWh to 13667 kWh","2","0","0","2","0","0","0","0","Graduate degree (e.g. Masters or Doctorate degree)","$75,000 to less than $100,000","Male"
"WN14989","NYSEG","Niagara","Western New York","Climate zone 5","12,001 to 20,000 kWh","600 to 900 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not recruited","1835.55","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Pay directly to natural gas company","New York State Electric & Gas Corporation","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","2","0","0","1","1","0","0","Some college, no degree","$25,000 to less than $30,000","Female"
"CN60260","National Grid","Madison","Central New York","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Recruited","10.99","Programmed Skip","1","Occupy this home at least part of the year","National Grid","Somewhat familiar","Programmed Skip","Programmed Skip","Dont know","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","$1,501 - $2,000","8202 kWh to 10934 kWh","0","1","0","1","0","0","0","0","Trade or technical school (e.g. Associate's degree)","Less than $25,000","Female"
"NY27342","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Programmed Skip","6808.45","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Somewhat familiar","Natural gas included in rent or condo fee","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Programmed Skip","Programmed Skip","1","4","0","0","1","1","0","0","Graduate degree (e.g. Masters or Doctorate degree)","Less than $25,000","Male"
"NY54428","ConEd","Bronx","New York City","Climate zone 4","6,001 to 12,000 kWh","300 to 600 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Programmed Skip","4612.94","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Very familiar","Programmed Skip","Consolidated Edison Company Of N Y, Inc.","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","0","0","1","0","0","0","1","Graduate degree (e.g. Masters or Doctorate degree)","$100,000 to less than $150,000","Female"
"ST39044","NYSEG","Broome","Southern Tier","Climate zone 6","501 to 2,500 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Recruited","911.98","Yes","Programmed Skip","Programmed Skip","Programmed Skip","Somewhat familiar","Natural gas included in rent or condo fee","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","No","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Programmed Skip","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Programmed Skip","Programmed Skip","0","0","1","1","0","0","0","0","Some graduate school","Less than $25,000","Female"
