"region","pin","county","cont_no","sh","descript","bin","executed","numbersheets","route","loc_municipality","url"
"2","2034.42","ONEIDA","C75-28","C75-31, C75-28, C60-25, C56-05, C56-06, C53-12","UTICA NORTH-SOUTH ARTERIAL,;BRIDGE RAILING & GUIDE RAIL;",,"1975-08-28T00:00:00.000","21","I287, I495, I790, I890, NY12, NY3, NY5, NY5S, NY8","C-Queens, C-Utica, T-Granby, T-Rotterdam, V-Hillburn, V-Suffern","https://rpol.dot.ny.gov/?id=C75-28"
"8","8330.00","ULSTER","C75-30","C75-30, 5000","A.C.,;RT. 9W, 32, 983F;",,"1975-08-05T00:00:00.000","76","981M, 983F, NY32, US9W","C-Kingston, T-Ulster","https://rpol.dot.ny.gov/?id=C75-30"
"2","2019.00","MONTGOMERY","C75-34","C75-34","EAST-WEST ARTERIAL,;GRADING, DRAINAGE, RAILROAD RELOCATION;",,"1975-10-29T00:00:00.000","53",,,"https://rpol.dot.ny.gov/?id=C75-34"
"8","8005.08","ORANGE","C75-35","0113, NBB 62-1, C61-07, C75-35","BRIDGE RAIL REPLACEMENT;","Various","1975-10-28T00:00:00.000","8","980P, I278, I84, NY17K, NY52, NY531","C-Newburgh, C-Staten Island, T-Fishkill, T-Gates, T-Newburgh","https://rpol.dot.ny.gov/?id=C75-35"
"6","6096.00","STEUBEN","C75-36","C75-36","NORTH-SOUTH ARTERIAL;",,"1975-12-02T00:00:00.000","8",,,"https://rpol.dot.ny.gov/?id=C75-36"
"8","8141.00","DUTCHESS","C75-37","C75-37","EAST-WEST ARTERIAL,;DEMOLITION;",,"1975-10-28T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-37"
"8","8141.01","DUTCHESS","C75-38","C75-38","A.C. RECON.,;RT. 44, 55;",,"1975-11-20T00:00:00.000","229","NY55, US44","C-Poughkeepsie","https://rpol.dot.ny.gov/?id=C75-38"
"3","3047.11","ONONDAGA, SENECA","C75-39","1211, C53-18, C62-07, C75-39","BRIDGE RAIL REPLACEMENT ON VARIOUS RTS;","Various","1975-11-18T00:00:00.000","9","930B, 930C, NY300, NY5, NY96, US20","C-Syracuse, T-Newburgh, V-Waterloo","https://rpol.dot.ny.gov/?id=C75-39"
"1","1125.09","ALBANY","C75-40","64--13, C64-23, C61-06, C65-14, C75-40","GUIDE RAIL, SIGNS, LIGHTING,;RT. 85;",,"1976-01-07T00:00:00.000","30","I490, NY12, NY531, NY60, NY85","C-Albany, T-Bethlehem, T-Dunkirk, T-Gates, T-Hammond","https://rpol.dot.ny.gov/?id=C75-40"
"2","2326.04","ONEIDA","C75-41","8484, C75-41","A.C. CONSTRUCTION & TRAFFIC SIGNALS; RT. 5A",,"1975-12-16T00:00:00.000","107","NY5A","C-Utica, T-New Hartford, T-Whitestown, V-New York Mills, V-Yorkville","https://rpol.dot.ny.gov/?id=C75-41"
"1","1027.00","RENSSELAER","C75-42","C75-42","TROY NORTH-SOUTH ARTERIAL,;LANDSCAPING;",,"1975-04-02T00:00:00.000","6",,,"https://rpol.dot.ny.gov/?id=C75-42"
"8","8076.02","WESTCHESTER","C75-43","C75-43","NEPPERHAN AVE.,;DEMOLITION;",,"1976-02-04T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=C75-43"
"1",,"WASHINGTON","C758-L30A",,"WATER MAIN CONSTRUCTION ACROSS SOUTH BAY FOR WHITEHALL VILLAGE;",,"1930-10-14T00:00:00.000","1",,,"https://rpol.dot.ny.gov/?id=C758-L30A"
"1",,"WASHINGTON","C758-L30B",,"WATER MAIN REMOVAL & RELAYING AT SOUTH BAY BRIDGE, WHITEHALL VILLAGE;",,"1931-09-15T00:00:00.000","3",,,"https://rpol.dot.ny.gov/?id=C758-L30B"
"1",,"ALBANY, RENSSELAER","C798-L63",,"TROY-GREEN ISLAND BRIDGE;",,"1964-09-24T00:00:00.000","46",,,"https://rpol.dot.ny.gov/?id=C798-L63"
"7",,"JEFFERSON","C804-L34",,"GREAT BEND BRIDGE APPROACHES;",,"1934-12-20T00:00:00.000","16",,,"https://rpol.dot.ny.gov/?id=C804-L34"
"6",,"ALLEGANY","C860-L37","OSIR","OIL SPRING INDIAN RESERVATION ROAD, CHANNEL IMPROVEMENTS, GRAVEL SURFACING, BRIDGE;",,"1938-03-03T00:00:00.000","2",,,"https://rpol.dot.ny.gov/?id=C860-L37"
"1",,"ALBANY, RENSSELAER","C907-L20",,"TROY-COHOES BRIDGE CONSTRUCTION;","4093220","1921-05-18T00:00:00.000","69",,,"https://rpol.dot.ny.gov/?id=C907-L20"
"3",,"OSWEGO","C944-L46",,"UTICA ST. BRIDGE OVER OSWEGO RIVER,;BRIDGE CONSTRUCTION;",,"1951-02-19T00:00:00.000","39",,,"https://rpol.dot.ny.gov/?id=C944-L46"
"1",,"Saratoga, Washington","Canal 128","1461, 1685","Route 4 Bridge Over Hudson river/Barge Canal","4001020",,"12","NY32, US4","T-Fort Edward, T-Greenwich, T-Northumberland, T-Saratoga","https://rpol.dot.ny.gov/?id=Canal-128"
"10",,"SUFFOLK","CAPSP 2","CAPSP","BRIDGE SUBSTRUCTURES,;GREAT SOUTH BAY & STATE BOAT CHANNEL BRIDGES        (JBSPA LET);",,"1950-05-18T00:00:00.000","22",,,"https://rpol.dot.ny.gov/?id=CAPSP-2"
"10",,"SUFFOLK","CAPSP 3","CAPSP","BRIDGE SUPERSTRUCTURE,;GREAT SOUTH BAY & STATE BOAT CHANNEL BRIDGES          (JBSPA LET);","1058811","1952-08-08T00:00:00.000","479",,,"https://rpol.dot.ny.gov/?id=CAPSP-3"
"10",,"SUFFOLK","CAPSP 5","CAPSP","GRADING & R.C.C.P. CONSTRUCTION,;OP TO MONTAUK HIGHWAY  (JBSPA LET);",,"1952-10-28T00:00:00.000","16",,,"https://rpol.dot.ny.gov/?id=CAPSP-5"
"10",,"SUFFOLK","CAPSP 6","CAPSP","TOLL PLAZA & REST AREA AT GREAT SOUTH BAY  (JBSPS LET);",,"1953-03-30T00:00:00.000","25",,,"https://rpol.dot.ny.gov/?id=CAPSP-6"
"10",,"NASSAU","CAPSP1964","CAPSP","BRIDGE WIDENING OF CAPSP OVER STATE BOAT CHANNEL (JBSPA LET);",,"1964-10-29T00:00:00.000","36",,,"https://rpol.dot.ny.gov/?id=CAPSP1964"
"10",,"SUFFOLK","CAPSP50-2","CAPSP 50-2","GRADING,;SSP TO MONTAUK HIGHWAY;",,"1950-10-30T00:00:00.000","29","908G, 947A, 987C, I678, I87, NY5","C-Bronx, C-Lackawanna, C-Queens, T-Hamlin, T-Haverstraw, T-Huntington, T-Smithtown","https://rpol.dot.ny.gov/?id=CAPSP50-2"
"10",,"SUFFOLK","CAPSP51-1","CAPSP 51-1","R.C.C.P. CONSTRUCTION,;SSP TO MONTAUK HIGHWAY;","1058839,1058849,1058869","1951-03-29T00:00:00.000","76","908J, 908K, I678, NY206","C-Queens, T-Bainbridge, T-Islip, T-Smithtown, V-Bainbridge","https://rpol.dot.ny.gov/?id=CAPSP51-1"
"10",,"SUFFOLK","CAPSP53-1","CAPSP 53-1, SAGSP 53-1","R.C.C.P. CONSTRUCTION;",,"1953-07-28T00:00:00.000","32","987C, I87, NY26, NY46","C-Bronx, C-Rome - inner district, T-Clarkstown, T-Ramapo","https://rpol.dot.ny.gov/?id=CAPSP53-1"
"10",,"NASSAU, SUFFOLK","CAPSP58-1","NSP, SAGSP, CAPSP, SSP, WSP","FENCING;",,"1958-05-27T00:00:00.000","28",,,"https://rpol.dot.ny.gov/?id=CAPSP58-1"
"7",,"LEWIS","CB 62-1",,"Bridge Cleaning and Painting of Naumburg Canal Bridge Over Beaver River",,"1962-05-04T00:00:00.000","2",,,"https://rpol.dot.ny.gov/?id=CB-62-1"
"8",,"ROCKLAND","CR 64-3","9005","CEMETERY REMOVAL;",,"1964-06-12T00:00:00.000",,"NY304","T-Clarkstown","https://rpol.dot.ny.gov/?id=CR-64-3"
"7",,"LEWIS","CB 62-2",,"CONSTRUCTION OF BEECHES BRIDGE OVER BLACK RIVER,;C.R. 39;","3339790","1962-08-29T00:00:00.000","55",,,"https://rpol.dot.ny.gov/?id=CB-62-2"
"7",,"LEWIS","CB 63-1",,"CONSTRUCTION OF GLENFIELD BRIDGE OVER BLACK RIVER,;C.R. 40;","3339840","1963-03-15T00:00:00.000","32",,,"https://rpol.dot.ny.gov/?id=CB-63-1"
"1",,"SARATOGA","CB 63-2",,"RAISING CANAL BRIDGE E-1 OVER BARGE CANAL;",,"1963-08-19T00:00:00.000","29",,,"https://rpol.dot.ny.gov/?id=CB-63-2"
"2",,"HERKIMER","CB 63-3",,"RAISING CANAL BRIDGE E-37 OVER BARGE CANAL;",,"1963-07-09T00:00:00.000","6",,,"https://rpol.dot.ny.gov/?id=CB-63-3"
"7",,"LEWIS","CB 63-4",,"BRIDGE CONSTRUCTION OVER BLACK RIVER & MOOSE RIVER AT LYONS FALLS, C.R. 39;","3339720","1963-11-21T00:00:00.000","70",,,"https://rpol.dot.ny.gov/?id=CB-63-4"
"7",,"LEWIS","CB 63-5","SS 63-12","C.R. 36, GRIEG BRIDGE OVER BLACK RIVER;","3339710","1963-10-08T00:00:00.000","30",,,"https://rpol.dot.ny.gov/?id=CB-63-5"
"4",,"MONROE","CB 65-1","0766","BRIDGE REHAB. OF BRIDGE 2 OVER BARGE CANAL,;RT. 31;",,"1965-03-26T00:00:00.000","9","NY31","T-Perinton, T-Pittsford","https://rpol.dot.ny.gov/?id=CB-65-1"
"5",,"NIAGARA","CB 67-1",,"MAIN ST. BRIDGE E-233 OVER BARGE CANAL,;BRIDGE REHAB.;",,"1967-04-07T00:00:00.000","44",,,"https://rpol.dot.ny.gov/?id=CB-67-1"
"11",,"NEW YORK","CBE 47-1","CBE 47-1","PUMPING STATION BUILDING AT 179TH ST.,;RT. I-95;",,"1948-01-29T00:00:00.000","16","NY13, NY365","C-Cortland, T-Vernon, T-Verona, V-Oneida Castle","https://rpol.dot.ny.gov/?id=CBE-47-1"
"11",,"BRONX","CBE 47-3","CBE 47-3","RELOCATION OF APARTMENT BUILDING,;RT. I-95;",,"1947-04-28T00:00:00.000","2","908M","T-Babylon, T-Islip","https://rpol.dot.ny.gov/?id=CBE-47-3"
"11",,"NEW YORK","CBE 47-4","CBE 47-4","HEATING & VENTILATION SYSTEM FOR PUMP STATION AT 179TH ST.,;RT. I-95;",,"1947-12-17T00:00:00.000","2","US202, US6, US9","C-Peekskill","https://rpol.dot.ny.gov/?id=CBE-47-4"
"11",,"NEW YORK","CBE 47-5","CBE 47-5","PUMPING EQUIPMENT FOR PUMPING STATION AT 179TH ST.,;RT. I-95;",,"1948-01-29T00:00:00.000","12","NY28","T-Hurley, T-Olive","https://rpol.dot.ny.gov/?id=CBE-47-5"
"11",,"NEW YORK","CBE 48-1","CBE 48-1","PLUMBING FOR PUMP STATION AT 179TH ST.;RT. I-95;",,"1948-03-01T00:00:00.000","2","987C","T-Stony Point","https://rpol.dot.ny.gov/?id=CBE-48-1"
"11",,"NEW YORK","CBE 48-3","CBE 48-3","DRAINAGE & UTILITY WORK,;RT. I-95;",,"1948-11-24T00:00:00.000","8","I678, NY12","C-Queens, T-West Turin, V-Lyons Falls","https://rpol.dot.ny.gov/?id=CBE-48-3"
"11",,"BRONX","CBE 49-1","CBE 49-1","R.C.C.P. CONSTRUCTION & BRIDGES,;RT. I-95;","1066470,1066480,1066490,1076130,1076140,1076150","1949-05-03T00:00:00.000","137","908G, 947A, 957C, 981G, I87, I95, NY384","C-Bronx, C-Buffalo, T-Grand Island, T-Hamlin, T-Huntington, V-Sloatsburg","https://rpol.dot.ny.gov/?id=CBE-49-1"
"11",,"BRONX","CBE 49-2","CBE 49-2","GRADING, DRAINAGE, SUBSTRUCTURES FOR 6 BRIDGES,;RT. I-95;","1066419,106641A,1076270","1949-04-26T00:00:00.000","199","947A, I87, I95, NY33, NY5, NY63","C-Batavia, C-Bronx, T-Greece, T-Hamlin, T-Parma","https://rpol.dot.ny.gov/?id=CBE-49-2"
"11",,"NEW YORK","CBE 49-3","CBE 49-3","R.C.C.P. CONSTRUCTION & BRIDGE,;RT. I-95;",,"1949-05-26T00:00:00.000","67","NY104B, NY352","C-Corning, T-New Haven","https://rpol.dot.ny.gov/?id=CBE-49-3"
"11",,"BRONX, NEW YORK","CBE 49-4","CBE 49-4","WASHINGTON BRIDGE DECK REHAB.,;RT. I-95;",,"1949-05-24T00:00:00.000","21","NY352, NY52","C-Corning, T-Wawarsing, V-Ellenville","https://rpol.dot.ny.gov/?id=CBE-49-4"
"11",,"QUEENS","CIP 39-01","CIP","BRIDGE AT HILLSIDE AVE.  (NYC DOP LET);",,"1939-01-12T00:00:00.000","27",,,"https://rpol.dot.ny.gov/?id=CIP-39-01"
"11",,"BRONX","CBE 49-5","CBE 49-5","BRIDGES, GRADING, DRAINAGE, A.C. CONSTRUCTION,;RT. I-95;","1075490,1076680","1949-12-01T00:00:00.000","86","I95, NY193, NY384","C-Bronx, C-Buffalo, T-Ellisburg","https://rpol.dot.ny.gov/?id=CBE-49-5"
"11",,"NEW YORK","CBE 50-1","CBE 50-1","R.C.C.P. CONSTRUCTION,;RT. I-95;","1076950","1950-07-25T00:00:00.000","340","987C, 987E, I678, US6, US9W","C-Newburgh, C-Queens, T-Highlands, T-New Windsor, T-Stony Point, V-Woodbury","https://rpol.dot.ny.gov/?id=CBE-50-1"
"11",,"BRONX","CBE 50-2","CBE 50-2","LIGHTING & TRAFFIC SIGNS,;RT. I-95;",,"1950-08-31T00:00:00.000","18","908G, 947A, 987C, I678, I87, NY5","C-Bronx, C-Lackawanna, C-Queens, T-Hamlin, T-Haverstraw, T-Huntington, T-Smithtown","https://rpol.dot.ny.gov/?id=CBE-50-2"
"11",,"BRONX","CBE 51-1","CBE 51-1","DEMOLITION,;RT. I-95;",,"1951-06-08T00:00:00.000","14","908J, 908K, I678, NY206","C-Queens, T-Bainbridge, T-Islip, T-Smithtown, V-Bainbridge","https://rpol.dot.ny.gov/?id=CBE-51-1"
"11",,"BRONX","CBE 52-1","CBE 52-1","R.C.C.P. CONSTRUCTION,;RT. I-95;","1066439,1066440","1952-11-17T00:00:00.000","300","901C, 920C, 987C, I87, I95, NY29, NY30A, NY590, NY878","C-Bronx, C-Johnstown, T-Highlands, T-Irondequoit, T-Johnstown, V-Lawrence, V-Woodbury","https://rpol.dot.ny.gov/?id=CBE-52-1"
"11",,"BRONX","CBE 52-2","CBE 52-2","DEMOLITION,;RT. I-95;",,"1952-12-08T00:00:00.000","6","947A","T-Greece","https://rpol.dot.ny.gov/?id=CBE-52-2"
"11",,"BRONX","CBE 53-1","CBE 53-1","RAILROAD BRIDGE REPLACEMENT,;RT. I-95;",,"1953-10-08T00:00:00.000","23","987C, I87, NY26, NY46","C-Bronx, C-Rome - inner district, T-Clarkstown, T-Ramapo","https://rpol.dot.ny.gov/?id=CBE-53-1"
"11",,"BRONX","CBE 53-2","CBE 53-2","C.C.P. CONSTRUCTION,;RT. I-95;","1066450,1066469","1953-10-30T00:00:00.000","305","I890, I90, I95, NY109","C-Albany, C-Bronx, T-Babylon, T-Guilderland, V-Babylon","https://rpol.dot.ny.gov/?id=CBE-53-2"
"11",,"BRONX","CBE 53-3","CBE 53-3","R.C.C.P. CONSTRUCTION,;RT. I-95;","1075559","1953-12-08T00:00:00.000","122","I87, NY268","C-Bronx, T-Tompkins","https://rpol.dot.ny.gov/?id=CBE-53-3"
"11",,"BRONX","CBE 54-1","CBE 54-1","C.C.P., GRADING, LIGHTING, PLAY GROUNDS, SIGNS;RT. I-95;","1067089","1954-06-15T00:00:00.000","146","987C, I490, I495","C-Queens, T-Orangetown, T-Perinton, T-Pittsford","https://rpol.dot.ny.gov/?id=CBE-54-1"
"11",,"BRONX","CBE 55-1","CBE 55-1","DEMOLITION,;RT. I-95;",,"1955-10-06T00:00:00.000","16","908K, 947A, 987C, I495, NY32, US4","C-Queens, T-Greece, T-Orangetown, T-Saratoga, T-Smithtown, T-Stillwater, V-Schuylerville, V-Victory","https://rpol.dot.ny.gov/?id=CBE-55-1"
"11",,"BRONX","CBE 56-1","CBE 56-1","C.C.P. CONSTRUCTION,;RT. I-95;","1066350,1066360,1066370,1066380,1066399,1066407","1956-07-10T00:00:00.000","292","987C, I287, I495, I95, NY34","C-Bronx, C-Queens, C-White Plains, T-Clarkstown, T-Orangetown, V-Harrison, V-Weedsport","https://rpol.dot.ny.gov/?id=CBE-56-1"
"11",,"NEW YORK","CBE 56-2","CBE 56-2","CONCRETE REMOVAL,;RT. I-95;",,"1956-05-25T00:00:00.000","6","I495, NY265, NY46","C-Oneida - outer district, C-Queens, C-Tonawanda, T-Verona","https://rpol.dot.ny.gov/?id=CBE-56-2"
"11",,"BRONX","CBE 56-3","CBE 56-3","DEMOLITION,;RT. I-95;",,"1957-01-11T00:00:00.000","14","940T, I495, NY298","C-Rochester, T-De Witt, T-North Hempstead, T-Salina, V-North Hills","https://rpol.dot.ny.gov/?id=CBE-56-3"
"11",,"BRONX","CBE 57-1","CBE 57-1","DEMOLITION,;RT. I-95;",,"1957-07-05T00:00:00.000","14","I278, I287, I495, NY27, NY55, US44","C-Brooklyn, C-Queens, C-Rye, C-White Plains, T-Rochester, T-Wawarsing, V-Harrison, V-Port Chester, V-Rye Brook","https://rpol.dot.ny.gov/?id=CBE-57-1"
"11",,"BRONX","CBE 58-1","CBE 58-1","DEMOLITION,;RT. I-95;",,"1958-04-10T00:00:00.000","7","908C, 987C, 987E, I287, I87, NY198, US6","C-Bronx, C-Buffalo, C-Plattsburgh, T-Greenburgh, T-Hempstead, T-Highlands, V-Elmsford","https://rpol.dot.ny.gov/?id=CBE-58-1"
"11",,"BRONX","CBE 58-2","CBE 58-2","C.C.P. CONSTRUCTION,;RT. I-95;","1066349","1958-04-24T00:00:00.000","175","I295, I490, I495, I695, I95","C-Bronx, C-Queens, C-Rochester, V-Old Westbury","https://rpol.dot.ny.gov/?id=CBE-58-2"
"11",,"BRONX","CBE 58-4","CBE 58-4","C.C.P. CONSTRUCTION,;RT. I-95;","1066270,1066289,1066290,1066300,1066310,1066320","1958-09-18T00:00:00.000","275","947A, I278, I87, NY21, NY26, NY365, NY49, NY69","C-Bronx, C-Hornell, C-Rome - outer district, T-Greece","https://rpol.dot.ny.gov/?id=CBE-58-4"
"11",,"BRONX","CBE 59-1","CBE 59-1","DEMOLITION,;RT. I-95;",,"1959-03-19T00:00:00.000","10","908M, I295, I495, I81, I95, NY135, NY198, NY23","C-Bronx, C-Buffalo, C-Queens, T-Albion, T-Islip, T-Mexico, T-Oyster Bay, T-Parish, T-Richland, V-Catskill, V-Parish","https://rpol.dot.ny.gov/?id=CBE-59-1"
"11",,"NEW YORK","CBE 60-1","CBE 60-1","C.C.P. CONSTRUCTION,;RT. I-95, HIGHBRIDGE INTERCHANGE;","1076930,1076940,107694A,1076960,107696A","1960-03-09T00:00:00.000","145","908M, I278, I495, I95, NY440, NY895, US1","C-Bronx, C-Manhattan, C-Staten Island, T-Huntington, T-Islip","https://rpol.dot.ny.gov/?id=CBE-60-1"
"11",,"BRONX, NEW YORK","CBE 60-2","CBE 60-2","ALEX. HAM. BRIDGE SUBSTRUCTURE,;RT. I-95;","106688A,106688B","1960-04-05T00:00:00.000","66","954P, I190, I278, I495, NY33","C-Brooklyn, C-Buffalo, T-Huntington, T-Islip, T-Lewiston, T-Smithtown","https://rpol.dot.ny.gov/?id=CBE-60-2"
"11",,"BRONX, NEW YORK","CBE 60-3","CBE 60-3","BRIDGE SUPERSTRUCTURE,;RT. I-95;",,"1960-10-31T00:00:00.000","79","I278, I81, I95, NY61, US1","C-Bronx, C-Brooklyn, C-Manhattan, C-Niagara Falls, T-Kirkwood","https://rpol.dot.ny.gov/?id=CBE-60-3"
"11",,"BRONX","CBE 60-4","CBE 60-4","C.C.P. CONSTRUCTION,;RT. I-95;","1066230,1066240,1066250,1066267,1076470","1960-11-15T00:00:00.000","440","I81, NY13, NY41, US11","C-Cortland, T-Kirkwood","https://rpol.dot.ny.gov/?id=CBE-60-4"
"11",,"QUEENS","CIP 39-03","CIP","R.C.C.P. & BRIDGE AT RAILROAD, PEDESTRAIN BRIDGE AT 88TH RD,;HILLSIDE AVE. TO 91ST AVE.       (NYC DOP LET);",,"1939-03-02T00:00:00.000","41",,,"https://rpol.dot.ny.gov/?id=CIP-39-03"
"11",,"BRONX","CBE 60-5","CBE 60-5","C.C.P. CONSTRUCTION,;RT. I-95;","1066210,1066220,1066860,1066920,1076350,1076360","1960-12-28T00:00:00.000","298","I95, NY22, NY22A, NY34, US1","C-Auburn, C-Bronx, T-Granville, V-Granville","https://rpol.dot.ny.gov/?id=CBE-60-5"
"11",,"BRONX","CBE 61-1","CBE, TNE","LANDSCAPING,;RT. I-95, I-78;",,"1961-11-17T00:00:00.000","24",,,"https://rpol.dot.ny.gov/?id=CBE-61-1"
"11",,"BRONX","CBE 62-1","CBE 62-1","C.C.P. CONSTRUCTION,;RT. I-95;","1066850,106685A,106685B,1066870,106687A,1066889,1066890,1066909","1962-04-18T00:00:00.000","893","I278, I84, NY52","C-Staten Island, T-Fishkill, T-Newburgh","https://rpol.dot.ny.gov/?id=CBE-62-1"
"11",,"BRONX","CBE 62-2","CBE","MISC.,;RT. I-95;",,"1962-08-13T00:00:00.000","12",,,"https://rpol.dot.ny.gov/?id=CBE-62-2"
"11",,"NEW YORK","CBE 62-3","CBE","TRAFFIC SIGNS,;RT. I-95;",,"1963-02-08T00:00:00.000","16",,,"https://rpol.dot.ny.gov/?id=CBE-62-3"
"11",,"BRONX, NEW YORK","CBE 62-4","CBE","TRAFFIC SIGNS,;RT. I-95;",,"1963-01-29T00:00:00.000","34",,,"https://rpol.dot.ny.gov/?id=CBE-62-4"
"11",,"BRONX","CBE 63-1","CBE","TRAFFIC SIGNS,;RT. I-95;",,"1963-04-11T00:00:00.000","26",,,"https://rpol.dot.ny.gov/?id=CBE-63-1"
"11",,"BRONX","CBE 63-2","CBE","TRAFFIC SIGNS,;RT. I-95;",,"1963-07-24T00:00:00.000","26",,,"https://rpol.dot.ny.gov/?id=CBE-63-2"
"11",,"BRONX, NEW YORK","CBE 64-2","CBE 53-2","LANDSCAPING,;RT. I-95;",,"1964-11-20T00:00:00.000","29","I890, I90, I95, NY109","C-Albany, C-Bronx, T-Babylon, T-Guilderland, V-Babylon","https://rpol.dot.ny.gov/?id=CBE-64-2"
"11",,"BRONX, NEW YORK","CBE 66-1","CBE","FENCING, DRAINAGE, LANDSCAPING,;RT. I-95;",,"1967-02-15T00:00:00.000","38",,,"https://rpol.dot.ny.gov/?id=CBE-66-1"
"11",,"BRONX","CBE 67-2","CBE 67-2","VIADUCT RESURFACING & PAINTING,;RT. I-95;",,"1967-05-31T00:00:00.000","65","913V, I495, NY17, NY282","C-Albany, T-Brookhaven, T-Nichols, T-Owego, T-Tioga, V-Nichols, V-Owego","https://rpol.dot.ny.gov/?id=CBE-67-2"
"11","0726.58","BRONX, NEW YORK","CBE 74-1","CBE, ASE","A.C. RECON.,;RT. I-295, I-895, I-95; 1067089","1066199,1066250,10662671066289,1066290,1066349,1066350,1066360,1066370,1066399,1066419,1066439,1066440,1066469,1066889,106688A","1974-04-16T00:00:00.000","292",,,"https://rpol.dot.ny.gov/?id=CBE-74-1"
"11","M004.00","BRONX","CBE 74-2","CBE 58-2, CBE 53-1, CBE 58-4, CBE 60-4, CBE 58-5","BRIDGE PAINTING,;RT. I-95, I-295;","Various","1974-10-09T00:00:00.000",,"947A, 987C, I278, I295, I490, I495, I695, I81, I87, I95, NY13, NY21, NY26, NY27, NY365, NY394, NY41, NY46, NY49, NY69, US11","C-Bronx, C-Cortland, C-Hornell, C-Jamestown, C-Queens, C-Rochester, C-Rome - inner district, C-Rome - outer district, T-Brookhaven, T-Clarkstown, T-Greece, T-Kirkwood, T-Ramapo, V-Old Westbury","https://rpol.dot.ny.gov/?id=CBE-74-2"
"1",,"SARATOGA","CCM 1975","8137","ALTERNATIONS TO RT. 146 FOR CLIFTON COUNTRY MALL BY PERMIT;",,"1975-10-01T00:00:00.000","24","NY146","T-Clifton Park, T-Halfmoon","https://rpol.dot.ny.gov/?id=CCM-1975"
"8",,"WESTCHESTER","CCP 49-1","CCP 49-1","R.C.C.P. CONSTRUCTION,;WARTBURG CONN.;","5521619,5521609","1949-07-29T00:00:00.000","53","908G, 947A, 957C, 981G, I87, I95, NY384","C-Bronx, C-Buffalo, T-Grand Island, T-Hamlin, T-Huntington, V-Sloatsburg","https://rpol.dot.ny.gov/?id=CCP-49-1"
"8",,"WESTCHESTER","CCP 64-1","CCP 64-1","A.C. CONSTRUCTION,;GRAMATAN AVE. TO NO. COLUMBUS AVE.;","5501230,5501220,5501210","1965-01-29T00:00:00.000","224","I81, I86, NY17","C-Binghamton, T-Chenango, T-Coldspring, T-Dickinson","https://rpol.dot.ny.gov/?id=CCP-64-1"
"8",,"WESTCHESTER","CCP 66-1","CCP 66-1","A.C. CONSTRUCTION,;WARTBURG CONN. TO WEBSTER AVE.;","5501299,5501289,5501270","1966-08-24T00:00:00.000","326","908J, 917A, 951K, I278, I390, I86, NY104, NY17, NY400, US20, US9","C-Albany, C-Bronx, C-Buffalo, C-Rensselaer, T-Dansville, T-Elma, T-Irondequoit, T-Islip, T-Lake George, T-North Dansville, T-Poland, T-Wayland, T-Webster, V-Dansville","https://rpol.dot.ny.gov/?id=CCP-66-1"
"8",,"WESTCHESTER","CCP 67-1","CCP 64-1","TRAFFIC SIGNS,;GRAMATAN AVE. TO NO. COLUMBUS AVE.;",,"1967-12-14T00:00:00.000","18","I81, I86, NY17","C-Binghamton, T-Chenango, T-Coldspring, T-Dickinson","https://rpol.dot.ny.gov/?id=CCP-67-1"
"8",,"WESTCHESTER","CCP 67-2","CCP 67-2","A.C. CONSTRUCTION,;NO. COLUMBUS AVE. TO WARTBURG CONN., CENTRAL PARKWAY TO WEBSTER AVE.;","5501262,5501261,5501253,5501252,5501251,5016533,5016532,5016531","1968-01-04T00:00:00.000","274","913V, I495, NY17, NY282","C-Albany, T-Brookhaven, T-Nichols, T-Owego, T-Tioga, V-Nichols, V-Owego","https://rpol.dot.ny.gov/?id=CCP-67-2"
"8",,"WESTCHESTER","CCP 67-3","CCP 64-1","LANDSCAPING,;GRAMATAN AVE. TO NO. COLUMBUS AVE.;",,"1968-01-29T00:00:00.000","22","I81, I86, NY17","C-Binghamton, T-Chenango, T-Coldspring, T-Dickinson","https://rpol.dot.ny.gov/?id=CCP-67-3"
"8",,"WESTCHESTER","CCP 68-1","CCP 66-1","TRAFFIC SIGNS,;WARTBURG CONN. TO WEBSTER AVE.;",,"1968-07-10T00:00:00.000","31","908J, 917A, 951K, I278, I390, I86, NY104, NY17, NY400, US20, US9","C-Albany, C-Bronx, C-Buffalo, C-Rensselaer, T-Dansville, T-Elma, T-Irondequoit, T-Islip, T-Lake George, T-North Dansville, T-Poland, T-Wayland, T-Webster, V-Dansville","https://rpol.dot.ny.gov/?id=CCP-68-1"
"8","8459.00","WESTCHESTER","CCP 69-1","CCP 66-1","LANDSCAPING,;WARTBURG CONN. TO WEBSTER AVE.;",,"1969-03-27T00:00:00.000","27","908J, 917A, 951K, I278, I390, I86, NY104, NY17, NY400, US20, US9","C-Albany, C-Bronx, C-Buffalo, C-Rensselaer, T-Dansville, T-Elma, T-Irondequoit, T-Islip, T-Lake George, T-North Dansville, T-Poland, T-Wayland, T-Webster, V-Dansville","https://rpol.dot.ny.gov/?id=CCP-69-1"
