"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2018-07-25T18:58:27.000","2018-07-25T22:59:29.000","Special event, soccer game on MetLife Stadium (East Rutherford) from 8:00 P.M. until 11:00 P.M. Manchester City vs. Liverpool FC","Meadowlands Complex","40.811438","-74.076776"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T21:01:26.000","2018-07-24T22:17:22.000","Concert at Madison Square Garden the Arena (Manhattan) Panic! at the Disco Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T19:13:20.000","2018-07-24T23:02:28.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Event HANSON STRING THEORY, Live with Orchestra detail page HANSON STRING THEORY, Live with Orchestra","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T17:57:20.000","2018-07-24T21:58:25.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:00 P.M. until 10:00 P.M. Panic! at the Disco","Madison Square Garden","40.750127","-73.989876"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:57:33.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Tuesday January 1st, 2019, 02:00 PM thru 04:00 PM, Tuesday January 1st, 2019, 05:00 PM thru 07:00 PM, Tuesday January 1st, 2019, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:55:27.000",,"Show at Madison Square Garden the Theater (Manhattan), Sunday December 30th, 2018, 01:00 PM thru 03:00 PM, Sunday December 30th, 2018, 04:00 PM thru 06:00 PM","Madison Square Garden","40.749996","-73.988892"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:54:30.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Sunday December 30th, 2018 thru Monday December 31st, 2018 Sunday/ Monday, 11:00 AM thru 01:00 PM, Sunday December 30th, 2018 thru Monday December 31st, 2018 Sunday/ Monday, 02:00 PM thru 04:00 PM, Sunday December 30th, 2018, 05:00 PM thru 07:00 PM, Sunday December 30th, 2018, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:52:29.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Friday December 28th, 2018 thru Saturday December 29th, 2018 Friday/ Saturday, 02:00 PM thru 04:00 PM, Friday December 28th, 2018 thru Saturday December 29th, 2018 Friday/ Saturday, 06:00 PM thru 08:00 PM","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:49:23.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Thursday December 27th, 2018, 01:00 PM thru 03:00 PM, Thursday December 27th, 2018, 04:00 PM thru 06:00 PM, Thursday December 27th, 2018, 07:00 PM thru 09:00 PM","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:46:25.000",,"Show at Madison Square Garden the Theater (Manhattan), Wednesday December 26th, 2018, 02:00 PM thru 04:00 PM, Wednesday December 26th, 2018, 06:00 PM thru 08:00 PM","Madison Square Garden","40.749996","-73.988892"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:33:22.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Monday December 17th, 2018 thru Thursday December 20th, 2018 Monday/ Thursday, 11:00 AM thru 01:00 PM, Monday December 17th, 2018 thru Thursday December 20th, 2018 Monday/ Tuesday/ Wednesday/ Thursday, 02:00 PM thru 04:00 PM, Monday December 17th, 2018 thru Thursday December 20th, 2018 Monday/ Tuesday/ Wednesday/ Thursday, 05:00 PM thru 07:00 PM, Monday December 17th, 2018 thru Thursday December 20th, 2018 Monday/ Tuesday/ Wednesday/ Thursday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:32:56.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Wednesday December 19th, 2018, 07:00 PM thru 09:00 PM","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:29:22.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Sunday December 16th, 2018, 12:00 PM thru 02:00 PM, Sunday December 16th, 2018, 03:00 PM thru 05:00 PM, Sunday December 16th, 2018, 06:00 PM thru 08:00 PM","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:25:23.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Saturday December 15th, 2018, 12:00 PM thru 02:00 PM, Saturday December 15th, 2018, 03:00 PM thru 05:00 PM, Saturday December 15th, 2018, 07:00 PM thru 09:00 PM","Madison Square Garden","40.749996","-73.988892"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:24:27.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Saturday December 15th, 2018, 09:00 AM thru 11:00 AM, Saturday December 15th, 2018, 11:30 AM thru 01:30 PM, Saturday December 15th, 2018, 02:00 PM thru 04:00 PM, Saturday December 15th, 2018, 04:30 PM thru 06:30 PM, Saturday December 15th, 2018, 07:30 PM thru 09:30 PM, Saturday December 15th, 2018, 10:00 PM thru 11:59 PM","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:20:30.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Friday December 14th, 2018, 11:00 AM thru 01:00 PM, Friday December 14th, 2018, 07:30 PM thru 09:30 PM","Madison Square Garden","40.749996","-73.988892"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:18:27.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Thursday December 13th, 2018, 02:00 PM thru 04:00 PM, Thursday December 13th, 2018, 05:00 PM thru 07:00 PM, Thursday December 13th, 2018, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T08:17:31.000",,"Show at Madison Square Garden the Theater (Manhattan) How The Grinch Stole Xmas!, Thursday December 13th, 2018, 11:00 AM thru 01:00 PM, Thursday December 13th, 2018, 07:00 PM thru 09:00 PM","Madison Square Garden","40.749996","-73.988892"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:16:27.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Monday December 10th, 2018 thru Wednesday December 12th, 2018 Monday/ Wednesday, 11:00 AM thru 01:00 PM, Monday December 10th, 2018 thru Wednesday December 12th, 2018 Monday/ Tuesday/ Wednesday, 02:00 PM thru 04:00 PM, Monday December 10th, 2018 thru Wednesday December 12th, 2018 Monday/ Tuesday/ Wednesday, 05:00 PM thru 07:00 PM, Monday December 10th, 2018 thru Wednesday December 12th, 2018 Monday/ Tuesday/ Wednesday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:14:28.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Sunday December 9th, 2018, 09:00 AM thru 11:00 AM, Sunday December 9th, 2018, 11:30 AM thru 01:30 PM, Sunday December 9th, 2018, 02:00 PM thru 04:00 PM, Sunday December 9th, 2018, 05:00 PM thru 07:00 PM, Sunday December 9th, 2018, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"race, christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:10:44.000",,"Christmas spectacular and race at Radio City Music Hall (Manhattan), Friday December 7th, 2018, 11:00 AM thru 01:00 PM, Friday December 7th, 2018, 02:00 PM thru 04:00 PM, Friday December 7th, 2018, 04:30 PM thru 06:30 PM, Friday December 7th, 2018, 07:30 PM thru 09:30 PM, Friday December 7th, 2018, 10:00 PM thru 11:59 PM","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T08:08:30.000",,"Christmas spectacular at Radio City Music Hall (Manhattan), Wednesday December 5th, 2018 thru Thursday December 6th, 2018 Wednesday/ Thursday, 11:00 AM thru 01:00 PM, Wednesday December 5th, 2018 thru Thursday December 6th, 2018 Wednesday/ Thursday, 02:00 PM thru 04:00 PM, Wednesday December 5th, 2018 thru Thursday December 6th, 2018 Wednesday/ Thursday, 05:00 PM thru 07:00 PM, Wednesday December 5th, 2018 thru Thursday December 6th, 2018 Wednesday/ Thursday, 08:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:58:27.000",,"Concert at Madison Square Garden the Arena (Manhattan) Billy Joel, Wednesday December 19th, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:58:27.000",,"Concert at Madison Square Garden the Arena (Manhattan) Billy Joel, Thursday January 24th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:55:23.000",,"Concert at Madison Square Garden the Arena (Manhattan) Andrea Bocelli, Wednesday December 12th, 2018 thru Thursday December 13th, 2018 Wednesday/ Thursday, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:53:24.000",,"Concert at The Beacon Theatre (Manhattan) Maxwell, Sunday December 9th, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:50:28.000",,"Concert at The Beacon Theatre (Manhattan) Christmas on Broadway with David Jeremiah, Thursday December 6th, 2018, 07:00 PM thru 10:00 PM","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:47:41.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) The Frozen Apple: Cornell vs. Harvard, Saturday November 24th, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:44:41.000",,"Concert at The Beacon Theatre (Manhattan) Hot Tuna, Wednesday November 21st, 2018, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:42:26.000",,"Concert at Madison Square Garden the Arena (Manhattan) Josh Groban w/special gues Idina Menzel, Sunday November 18th, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:38:23.000",,"Concert at The Beacon Theatre (Manhattan) The Doobie Brothers, Thursday November 15th, 2018 thru Friday November 16th, 2018 Thursday/ Friday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:36:23.000",,"Basketball game at Madison Square Garden the Arena (Manhattan) 2KClassic Benefiting Wounded Warrior Project - Syracuse, UCONN, Oregon & Iowa, Thursday November 15th, 2018, 07:00 PM thru 11:59 PM, Friday November 16th, 2018, 04:30 PM thru 09:00 PM","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:32:40.000",,"Special event at The Beacon Theatre (Manhattan) Event StarTalk Live! With Neil deGrasse Tyson and co-host Eugene Mirman, Wednesday November 14th, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:31:22.000","2018-07-24T23:18:26.000","Concert at The Beacon Theatre (Manhattan) Event HANSON STRING THEORY, Live with Orchestra detail page HANSON STRING THEORY, Live with Orchestra Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:25:37.000",,"Concert at The Beacon Theatre (Manhattan) Lake Street Dive, Monday November 5th, 2018 thru Tuesday November 6th, 2018 Monday/ Tuesday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:22:22.000",,"Concert at The Beacon Theatre (New York) The Fab Faux: The George Harrison 75th Birthday Celebration, Saturday November 3rd, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-07-24T07:20:26.000",,"Concert at The Beacon Theatre (Manhattan) Dweezil Zappa, Friday November 2nd, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-07-24T07:19:20.000",,"Concert at Madison Square Garden the Arena (Manhattan) Chris Stapleton, Friday November 2nd, 2018, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T07:05:21.000",,"Concert at Radio City Music Hall (Manhattan) Nine Inch Nails, Saturday October 13th, 2018 thru Sunday October 14th, 2018, 07:00 PM thru 10:00 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T07:04:39.000",,"Concert at Radio City Music Hall (Manhattan) Frankie Valli & The Four Seasons, Friday October 12th, 2018, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-07-24T06:51:19.000",,"Concert at Radio City Music Hall (Manhattan) Christina Aguilera, Wednesday October 3rd, 2018 thru Thursday October 4th, 2018 Wednesday/ Thursday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759902","-73.980393"
