"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"I1652717","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3691642","536959","2017-09-13T15:15:32.000","2017-09-13T15:15:32.000","2017-09-13T15:15:40.000","2017-09-13T15:28:56.000","NAT","Necessary Action Taken","N","5D03","015XX Pauline St","70117","5","(29.97014138, -90.03585077)"
"I1652817","67S","SHOPLIFTING","0A","64A","HOLD UP ALARM","2B","3708924","563460","2017-09-13T15:17:00.000","2017-09-13T15:44:07.000","2017-09-13T15:50:06.000","2017-09-13T17:15:29.000","RTF","REPORT TO FOLLOW","N","7P06","073XX Read Blvd","70127","7","(30.04245842, -89.98028342)"
"A3211817","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-01-28T16:46:54.000","2017-01-28T17:16:40.000",,"2017-01-28T17:19:05.000","VOI","VOID","N","7R04","068XX Tara Ln","70127","7","(0.0, 0.0)"
"I1652917","24","MEDICAL","2B","29","DEATH","1B","37369000","3513814","2017-09-13T15:19:36.000","2017-09-13T15:20:58.000","2017-09-13T15:24:59.000","2017-09-13T15:43:59.000","NAT","Necessary Action Taken","N","1M03","035XX Bienville St","70119","1","(0.0, 0.0)"
"I1653017","100","HIT & RUN","1E","100","HIT & RUN","1E","3681234","521196","2017-09-13T15:23:43.000","2017-09-13T15:37:31.000","2017-09-13T15:42:59.000","2017-09-13T16:45:44.000","RTF","REPORT TO FOLLOW","N","6B02","Rousseau St & Saint Mary St","70130","6","(29.92711824, -90.0692672)"
"I1653117","107","SUSPICIOUS PERSON","2A","966","DRUG VIOLATIONS","1G","3678105","527630","2017-09-13T15:24:09.000","2017-09-13T15:26:17.000","2017-09-13T15:27:28.000","2017-09-13T15:30:31.000","GOA","GONE ON ARRIVAL","N","6H03","Loyola Ave & Calliope St","70113","6","(29.94490443, -90.07892484)"
"I1653217","100","HIT & RUN","1E","100","HIT & RUN","1E","3674372","520157","2017-09-13T15:24:52.000","2017-09-13T20:44:07.000","2017-09-13T20:48:33.000","2017-09-13T22:25:43.000","RTF","REPORT TO FOLLOW","N","6P01","Delachaise St & Chestnut St","70115","6","(29.92446711, -90.09096565)"
"I1653317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692839","522155","2017-09-13T15:24:57.000","2017-09-13T15:34:59.000","2017-09-13T15:40:57.000","2017-09-13T15:48:26.000","NAT","Necessary Action Taken","N","4B02","Shirley Dr & General De Gaulle Dr","70114","4","(29.92939834, -90.03260058)"
"A0088617","103M","MENTAL PATIENT","2A","29S","SUICIDE","1B","37369000","3513814","2017-01-01T16:35:57.000","2017-01-01T16:43:48.000","2017-01-01T16:57:03.000","2017-01-01T19:37:22.000","NAT","Necessary Action Taken","N","1M04","032XX Bienville St","70119","1","(0.0, 0.0)"
"I1653417","21","COMPLAINT OTHER","1H","20","AUTO ACCIDENT","1C","3665911","532548","2017-09-13T15:26:03.000","2017-09-13T16:10:16.000","2017-09-13T16:15:00.000","2017-09-13T16:29:29.000","NAT","Necessary Action Taken","N","2U01","S Carrollton Ave & Walmsley Ave","70125","2","(29.95878798, -90.11725786)"
"I1653517","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3686656","552242","2017-09-13T15:26:36.000","2017-09-13T15:26:36.000","2017-09-13T15:26:48.000","2017-09-13T15:40:00.000","NAT","Necessary Action Taken","N","3T02","053XX Franklin Ave","70122","3","(30.01231794, -90.05105503)"
"I1653617","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3686656","552242","2017-09-13T15:26:40.000","2017-09-13T15:26:40.000",,"2017-09-13T15:40:05.000","NAT","Necessary Action Taken","N","3T02","053XX Franklin Ave","70122","3","(30.01231794, -90.05105503)"
"I1653717","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3686656","552242","2017-09-13T15:26:42.000","2017-09-13T15:26:42.000",,"2017-09-13T15:40:09.000","NAT","Necessary Action Taken","N","3T02","053XX Franklin Ave","70122","3","(30.01231794, -90.05105503)"
"I1653817","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3686656","552242","2017-09-13T15:26:43.000","2017-09-13T15:26:43.000",,"2017-09-13T15:40:13.000","NAT","Necessary Action Taken","N","3T02","053XX Franklin Ave","70122","3","(30.01231794, -90.05105503)"
"I1653917","103F","FIGHT","2B","103F","FIGHT","2B","3682739","531508","2017-09-13T15:27:29.000","2017-09-13T15:28:39.000","2017-09-13T15:31:21.000","2017-09-13T16:30:39.000","GOA","GONE ON ARRIVAL","N","8C03","005XX Decatur St","70130","8","(29.95542661, -90.0641572)"
"I1654117","103M","MENTAL PATIENT","2A","106","OBSCENITY, EXPOSING","2A","37369000","3513814","2017-09-13T15:29:34.000","2017-09-13T15:54:30.000","2017-09-13T16:01:13.000","2017-09-13T18:07:36.000","NAT","Necessary Action Taken","N","1J03","024XX Dumaine St","70119","1","(0.0, 0.0)"
"I1654317","21","COMPLAINT OTHER","1H","67","THEFT","1E","3675507","522141","2017-09-13T15:31:12.000","2017-09-13T16:29:19.000","2017-09-13T16:50:04.000","2017-09-13T19:06:14.000","RTF","REPORT TO FOLLOW","N","6D02","029XX Saint Charles Ave","70115","6","(29.92988819, -90.0873151)"
"I1654417","43B","SEXUAL BATTERY","2B","35","SIMPLE BATTERY","1D","37369000","3513814","2017-09-13T15:31:32.000","2017-09-13T15:36:19.000","2017-09-13T15:50:10.000","2017-09-13T16:54:27.000","RTF","REPORT TO FOLLOW","N","8J01","014XX Poydras St","70113","8","(0.0, 0.0)"
"I1654517","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1A","3661614","530168","2017-09-13T15:33:15.000","2017-09-13T16:29:36.000","2017-09-13T16:38:36.000","2017-09-13T16:53:56.000","NAT","Necessary Action Taken","N","2K03","015XX Joliet St","70118","2","(29.95236906, -90.13090553)"
"I1654617","56","SIMPLE CRIMINAL DAMAGE","0A","56","SIMPLE CRIMINAL DAMAGE","1D","3676305","535267","2017-09-13T15:33:26.000","2017-09-13T15:55:58.000","2017-09-13T16:30:20.000","2017-09-13T16:52:58.000","RTF","REPORT TO FOLLOW","N","1I03","025XX Bienville St","70119","1","(29.96595723, -90.08434401)"
"A0089917","103M","MENTAL PATIENT","2A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-01-01T16:46:38.000","2017-01-01T16:51:09.000","2017-01-01T16:54:23.000","2017-01-01T21:18:20.000","NAT","Necessary Action Taken","N","5G02","020XX Arts St","70117","5","(0.0, 0.0)"
"A0090017","24","MEDICAL","2B","21","COMPLAINT OTHER","2A","37369000","3513814","2017-01-01T16:47:52.000","2017-01-01T16:49:16.000","2017-01-01T16:51:54.000","2017-01-01T17:29:25.000","RTF","REPORT TO FOLLOW","N","8C03","004XX Chartres St","70130","8","(0.0, 0.0)"
"I1654717","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3674480","539567","2017-09-13T15:33:35.000",,"2017-09-13T15:33:35.000","2017-09-13T16:07:23.000","NAT","Necessary Action Taken","Y","1M01","Dumaine St & Moss St","70119","1","(29.97783468, -90.08995893)"
"I1654817","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3677321","523433","2017-09-13T15:33:58.000","2017-09-13T15:56:36.000","2017-09-13T16:14:23.000","2017-09-13T17:16:53.000","RTF","REPORT TO FOLLOW","N","6D03","Saint Charles Ave & Philip St","70130","6","(29.93338661, -90.08154348)"
"I1654917","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3700650","518916","2017-09-13T15:34:03.000",,"2017-09-13T15:34:03.000","2017-09-13T15:34:20.000","NAT","Necessary Action Taken","Y","4D01","032XX Blk Kabel Dr","70131","4","(29.92024535, -90.00806176)"
"I1655017","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3700650","518916","2017-09-13T15:34:07.000",,"2017-09-13T15:34:07.000","2017-09-13T15:34:17.000","NAT","Necessary Action Taken","Y","4D01","032XX Blk Kabel Dr","70131","4","(29.92024535, -90.00806176)"
"I1655117","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3705810","513290","2017-09-13T15:34:35.000",,"2017-09-13T15:34:35.000","2017-09-13T22:37:24.000","NAT","Necessary Action Taken","Y","4D05","Woodland Dr & Tullis Dr","70131","4","(29.90461133, -89.99197958)"
"I1655217","20","AUTO ACCIDENT","1C","20","AUTO ACCIDENT","1C","3677306","523616","2017-09-13T15:35:44.000","2017-09-13T16:04:03.000","2017-09-13T16:07:21.000","2017-09-13T16:16:40.000","DUP","DUPLICATE","N","6F01","022XX Saint Charles Ave","70130","6","(29.93389023, -90.08158606)"
"I1655317","66","EXTORTION (THREATS)","1F","103","DISTURBANCE (OTHER)","1A","3716351","566194","2017-09-13T15:35:46.000",,,"2017-09-13T21:19:58.000","VOI","VOID","N","7K03","123XX N I-10 Service Rd","70128","7","(30.04973218, -89.95670651)"
"I1655417","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3747863","604439","2017-09-13T15:35:55.000","2017-09-13T16:39:19.000","2017-09-13T16:49:47.000","2017-09-13T17:29:46.000","GOA","GONE ON ARRIVAL","N","7L07","I-10 W & Twinspan W","70129","7","(30.15381093, -89.85555262)"
"I1655517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3691548","549292","2017-09-13T15:36:09.000","2017-09-13T15:36:09.000","2017-09-13T15:36:16.000","2017-09-13T15:53:19.000","NAT","Necessary Action Taken","N","3U01","Old Gentilly Rd & Louisa St","70126","3","(30.00405399, -90.03570694)"
"I1655617","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3679189","527230","2017-09-13T15:36:54.000","2017-09-13T15:38:37.000","2017-09-13T15:43:24.000","2017-09-13T16:07:47.000","NAT","Necessary Action Taken","N","6G04","Baronne St & Calliope St","70113","6","(29.94376995, -90.07551526)"
"I1655717","542","SEX OFFENDER REGISTRATION CHECK","1A","542","SEX OFFENDER REGISTRATION CHECK","1A","3696260","536727","2017-09-13T15:37:08.000",,"2017-09-13T15:37:08.000","2017-09-13T16:06:56.000","NAT","Necessary Action Taken","Y","5I01","017XX Tennessee St","70117","5","(29.96935893, -90.02127535)"
"I1655817","20","AUTO ACCIDENT","2A","20","AUTO ACCIDENT","2A","3666154","543847","2017-09-13T15:38:04.000","2017-09-13T15:46:04.000","2017-09-13T16:01:40.000","2017-09-13T17:11:46.000","RTF","REPORT TO FOLLOW","N","3E01","I-10 W & West End Blvd Exit","70124","3","(29.98985013, -90.1161113)"
"I1655917","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3680928","522104","2017-09-13T15:39:52.000","2017-09-13T15:40:06.000","2017-09-13T15:39:52.000","2017-09-13T16:01:03.000","NAT","Necessary Action Taken","Y","6B02","Chippewa St & Saint James St",,"6","(29.92962306, -90.07020376)"
"I1656117","99","RECKLESS DRIVING","2A","18","TRAFFIC INCIDENT","2A","3746017","601976","2017-09-13T15:41:24.000","2017-09-13T15:46:41.000",,"2017-09-13T16:01:18.000","GOA","GONE ON ARRIVAL","N","7L08","I-10 E & Irish Bayou","70129","7","(30.14710472, -89.86149477)"
"I1656317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3692792","545079","2017-09-13T15:43:30.000",,"2017-09-13T15:43:30.000","2017-09-13T15:55:16.000","NAT","Necessary Action Taken","Y","5Q02","Desire Pkwy & Betty Parker Pl","70126","5","(29.99243292, -90.03192782)"
"I1656417","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3671286","518875","2017-09-13T15:44:59.000",,"2017-09-13T15:44:59.000","2017-09-13T16:17:37.000","NAT","Necessary Action Taken","Y","2F04","043XX Magazine St","70115","2","(29.92103295, -90.10075085)"
"I1656517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3710579","565489","2017-09-13T15:45:17.000","2017-09-13T15:45:17.000","2017-09-13T15:45:22.000","2017-09-13T16:03:10.000","NAT","Necessary Action Taken","N","7I13","076XX Lehigh St","70127","7","(30.04798358, -89.97497748)"
"I1656617","21","COMPLAINT OTHER","1H","107","SUSPICIOUS PERSON","2A","3706042","521278","2017-09-13T15:45:22.000","2017-09-13T15:45:47.000","2017-09-13T15:52:08.000","2017-09-13T15:53:47.000","NAT","Necessary Action Taken","N","4E02","General Meyer Ave & Westchester St","70131","4","(29.92656838, -89.99095424)"
"I1656717","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3679251","535122","2017-09-13T15:46:11.000",,"2017-09-13T15:46:11.000","2017-09-13T16:06:06.000","NAT","Necessary Action Taken","Y","1I01","Orleans Ave & N Roman St","70112","1","(29.96546829, -90.07504593)"
"I1656817","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3673009","533160","2017-09-13T15:47:57.000","2017-09-13T15:48:52.000",,"2017-09-13T15:49:04.000","NAT","Necessary Action Taken","N","1K01","028XX Perdido St","70119","1","(29.96026084, -90.09482562)"
"A0092117","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T17:23:52.000","2017-01-01T17:25:09.000","2017-01-01T17:35:58.000","2017-01-01T18:06:22.000","RTF","REPORT TO FOLLOW","N","8B02","004XX Saint Peter St","70116","8","(0.0, 0.0)"
"I1656917","17M","MUNICIPAL ATTACHMENT","1F","17M","MUNICIPAL ATTACHMENT","1F","3673009","533160","2017-09-13T15:48:17.000","2017-09-13T15:49:18.000",,"2017-09-13T15:49:34.000","NAT","Necessary Action Taken","N","1K01","028XX Perdido St","70119","1","(29.96026084, -90.09482562)"
"I1657017","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3666789","537874","2017-09-13T15:49:06.000","2017-09-13T15:49:06.000","2017-09-13T15:49:18.000","2017-09-13T17:34:16.000","NAT","Necessary Action Taken","N","3A02","089XX Marks St","70118","3","(29.97340586, -90.1143062)"
"I1657117","103","DISTURBANCE (OTHER)","2A","66","EXTORTION (THREATS)","1F","3689302","527783","2017-09-13T15:50:39.000","2017-09-13T15:52:46.000","2017-09-13T15:59:40.000","2017-09-13T16:15:25.000","NAT","Necessary Action Taken","N","4A03","013XX Newton St","70114","4","(29.9449821, -90.04356509)"
"I1657217","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3685749","530860","2017-09-13T15:52:26.000","2017-09-13T16:15:29.000","2017-09-13T15:52:26.000","2017-09-13T21:50:52.000","NAT","Necessary Action Taken","Y","4F02","Morgan St & Seguin St","70114","4","(29.95355264, -90.05467623)"
"I1657317","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3696054","518994","2017-09-13T15:53:05.000",,"2017-09-13T15:53:05.000","2017-09-13T22:52:03.000","NAT","Necessary Action Taken","Y","4C02","033XX Blk Garden Oaks Dr","70114","4","(29.92060427, -90.02256513)"
"I1657417","17T","TRAFFIC ATTACHMENT","1F","17T","TRAFFIC ATTACHMENT","1F","3691548","549292","2017-09-13T15:53:31.000","2017-09-13T15:53:31.000","2017-09-13T15:53:36.000","2017-09-13T16:00:07.000","NAT","Necessary Action Taken","N","3U01","Old Gentilly Rd & Louisa St","70126","3","(30.00405399, -90.03570694)"
"I1657517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3680722","535741","2017-09-13T15:53:42.000",,"2017-09-13T15:53:42.000","2017-09-13T15:56:17.000","NAT","Necessary Action Taken","Y","1F02","Ursulines Ave & N Claiborne Ave","70116","1","(29.96712705, -90.07037715)"
"I1657617","103F","FIGHT","2B","103F","FIGHT","2B","3664018","533793","2017-09-13T15:53:46.000","2017-09-13T15:55:44.000","2017-09-13T16:02:18.000","2017-09-13T16:08:17.000","GOA","GONE ON ARRIVAL","N","2S02","Belfast St & Monroe St","70118","2","(29.96226583, -90.12319557)"
"I1657717","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3682132","537336","2017-09-13T15:56:13.000",,"2017-09-13T15:56:13.000","2017-09-13T16:16:39.000","NAT","Necessary Action Taken","Y","1A01","015XX Blk Laharpe St","70116","1","(29.97147058, -90.06586967)"
"I1657917","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3671322","538411","2017-09-13T15:59:28.000","2017-09-13T15:59:28.000","2017-09-13T15:59:36.000","2017-09-13T16:24:26.000","NAT","Necessary Action Taken","N","1M02","040XX Canal St","70119","1","(29.97475024, -90.09997189)"
"I1658117","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3691548","549292","2017-09-13T16:00:21.000","2017-09-13T16:00:21.000",,"2017-09-13T16:00:33.000","NAT","Necessary Action Taken","N","3U01","Old Gentilly Rd & Louisa St","70126","3","(30.00405399, -90.03570694)"
"I1658217","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3691548","549292","2017-09-13T16:00:25.000","2017-09-13T16:00:25.000",,"2017-09-13T16:00:35.000","NAT","Necessary Action Taken","N","3U01","Old Gentilly Rd & Louisa St","70126","3","(30.00405399, -90.03570694)"
"I1658317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3678226","523506","2017-09-13T16:01:27.000","2017-09-13T16:01:41.000","2017-09-13T16:01:27.000","2017-09-13T16:56:45.000","NAT","Necessary Action Taken","Y","6E01","015XX Josephine St","70130","6","(29.93355974, -90.07868272)"
"I1658417","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-09-13T16:02:28.000","2017-09-13T16:25:36.000","2017-09-13T16:25:47.000","2017-09-13T17:14:09.000","NAT","Necessary Action Taken","N","1I03","023XX Bienville St","70119","1","(0.0, 0.0)"
"I1658517","100","HIT & RUN","1E","100","HIT & RUN","1E","3687104","526675","2017-09-13T16:03:00.000",,"2017-09-13T16:03:00.000","2017-09-13T16:26:12.000","RTF","REPORT TO FOLLOW","Y","4A02","013XX Nunez St","70114","4","(29.94200373, -90.05054575)"
"I1658617","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3664719","552321","2017-09-13T16:03:34.000","2017-09-13T16:03:54.000","2017-09-13T16:09:26.000","2017-09-13T16:11:45.000","NAT","Necessary Action Taken","N","3C01","004XX 37th St","70124","3","(30.01319265, -90.12036224)"
"A1338817","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-12T17:48:52.000","2017-01-12T17:49:11.000","2017-01-12T18:17:33.000","2017-01-12T20:19:27.000","RTF","REPORT TO FOLLOW","N","4E01","050XX Woodland Dr","70131","4","(0.0, 0.0)"
"I1658717","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-09-13T16:04:03.000","2017-09-13T16:07:05.000","2017-09-13T16:30:02.000","2017-09-13T16:43:23.000","NAT","Necessary Action Taken","N","1J02","N Roman St & Governor Nicholls St","70116","1","(0.0, 0.0)"
"I1658817","542","SEX OFFENDER REGISTRATION CHECK","1A","542","SEX OFFENDER REGISTRATION CHECK","1A","3696446","536272","2017-09-13T16:07:02.000",,"2017-09-13T16:07:02.000","2017-09-13T16:41:53.000","NAT","Necessary Action Taken","Y","5I01","016XX Reynes St","70117","5","(29.96810117, -90.0207024)"
"I1658917","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3682105","552277","2017-09-13T16:07:09.000",,"2017-09-13T16:10:50.000","2017-09-13T16:16:48.000","NAT","Necessary Action Taken","N","3R02","053XX Saint Anthony Ave","70122","3","(30.01255218, -90.06543262)"
"I1659017","21","COMPLAINT OTHER","2A","29S","SUICIDE","1B","3664877","517109","2017-09-13T16:07:16.000","2017-09-13T16:08:26.000","2017-09-13T16:20:20.000","2017-09-13T17:18:15.000","RTF","REPORT TO FOLLOW","N","2B01","002XX Eleonore St","70115","2","(29.91636591, -90.12103956)"
"I1659117","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3679922","527055","2017-09-13T16:07:56.000","2017-09-13T17:06:47.000","2017-09-13T16:07:56.000","2017-09-13T17:58:05.000","RTF","REPORT TO FOLLOW","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1659317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3691548","549292","2017-09-13T16:09:46.000","2017-09-13T16:09:46.000","2017-09-13T16:09:51.000","2017-09-13T16:26:44.000","NAT","Necessary Action Taken","N","3U01","Old Gentilly Rd & Louisa St","70126","3","(30.00405399, -90.03570694)"
"A0094617","24","MEDICAL","2B","911","SILENT 911 CALL","2D","37369000","3513814","2017-01-01T17:52:27.000","2017-01-01T17:54:09.000","2017-01-01T17:56:59.000","2017-01-01T18:25:34.000","NAT","Necessary Action Taken","N","6J03","013XX Clara St","70113","6","(0.0, 0.0)"
"I1659417","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3680221","541575","2017-09-13T16:09:57.000","2017-09-13T16:09:57.000","2017-09-13T16:10:20.000","2017-09-13T16:25:59.000","NAT","Necessary Action Taken","N","1C02","Saint Bernard Ave & N Broad St","70119","1","(29.98318297, -90.07175669)"
"I1659517","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3679747","536934","2017-09-13T16:10:36.000","2017-09-13T16:10:36.000","2017-09-13T16:10:46.000","2017-09-13T16:11:52.000","NAT","Necessary Action Taken","N","1J02","Governor Nicholls St & N Johnson St","70116","1","(29.97043563, -90.07341762)"
"I1659617","21P","LOST PROPERTY","0E","21P","LOST PROPERTY","0E","3677759","526358","2017-09-13T16:10:59.000",,"2017-09-13T16:10:59.000","2017-09-13T16:59:03.000","RTF","REPORT TO FOLLOW","Y","6H02","019XX Martin Luther King Jr Blvd","70113","6","(29.94141758, -90.08006078)"
"I1659717","966","DRUG VIOLATIONS","1G","966","DRUG VIOLATIONS","1G","3679747","536934","2017-09-13T16:11:41.000","2017-09-13T16:11:41.000","2017-09-13T16:12:12.000","2017-09-13T16:26:23.000","RTF","REPORT TO FOLLOW","N","1J02","Governor Nicholls St & N Johnson St","70116","1","(29.97043563, -90.07341762)"
