"the_geom","tax_year","roll_num","address","year_built","assessclas","bldg_desc","bldg_metre","bldg_feet","garage","fireplace","basement","bsmtdevl","assessment","latitude","longitude"
"POINT (-113.05424425679551 53.38734466009689)","2017","1108522002","241 51110 RNG RD 214","1980","Residential","2 Storey & Basement","287","3093","Y","Y","Y","N","525000","53.3861764969","-113.0535365057"
"POINT (-113.26121096641153 53.53543901500683)","2017","7315013009","45 HIGHGROVE CR","2002","Residential","Split Entry & Bonus Upper","127","1367","Y","Y","Y","Y","451000","53.5353755387","-113.2614759449"
"POINT (-113.26444079548587 53.5194873939875)","2017","7383102005","197 FOXBORO TERR","2002","Residential","2 Storey & Basement","129","1393","Y","Y","Y","Y","413000","53.5193520229","-113.2645646161"
"POINT (-113.25826755511888 53.55321125944463)","2017","8024023006","182 SUNFLOWER CR","2004","Residential","2 Storey & Basement","213","2289","Y","Y","Y","Y","526000","53.5532405761","-113.258008711"
"POINT (-112.88822871454578 53.40975051296263)","2017","1016342105","2 51263 RNG RD 204","1989","Residential","2 Storey & Basement","158","1698","Y","Y","Y","Y","589000","53.4096735234","-112.8896444306"
"POINT (-113.01199136642033 53.44656495632595)","2017","1134116001","45 51551 RNG RD 212A","1978","Residential","Split Entry","76","820","Y","N","Y","Y","272000","53.4467941156","-113.0118435757"
"POINT (-112.96668244123978 53.39214002563285)","2017","1112300007","21053 HWY 14","1961","Exempt / Farmland / Residential","1 Storey & Basement","106","1137","Y","Y","Y","Y","315020","53.3956616224","-112.9697217824"
"POINT (-113.27208324467748 53.54979306730903)","2017","8108008003","128 CORNWALL RD","2002","Residential","2 Storey & Basement","156","1678","Y","Y","Y","Y","433000","53.5498424763","-113.2723583947"
"POINT (-113.08819435724968 53.38542425947982)","2017","1107730002","157 51109 RNG RD 220","1992","Residential","2 Storey Slab on Grade","233","2505","Y","Y","N","N","503000","53.3851005728","-113.0897957803"
"POINT (-113.28850380871899 53.545187873509555)","2017","8530200297","29, 101 JIM COMMON DR","2003","Residential Condominium","2 Storey & Basement","138","1486","Y","Y","Y","Y","359000","53.5452151724","-113.2882647379"
"POINT (-113.26035062829081 53.53477919655035)","2017","7318048005","94 HIGHGROVE CR","2003","Residential","2 Storey & Basement","200","2154","Y","Y","Y","Y","539000","53.5345937072","-113.2602947645"
"POINT (-113.3279832989423 53.49556561735343)","2017","2316107131","548 52304 RNG RD 233","2004","Residential","1 Storey & Basement","165","1776","Y","Y","Y","Y","806000","53.495790869","-113.3281814587"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520516001","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","227000","53.5301184283","-113.3033310255"
"POINT (-113.31919590962546 53.49095239331657)","2017","2315336205","1C 52249 RNG RD 233","2007","Residential","1 Storey & Bonus Upper","381","4101","Y","Y","Y","Y","1404000","53.4904646411","-113.3198638065"
"POINT (-112.88218140188883 53.44346692350638)","2017","1033503002","20320 WYE RD","2007","Residential","1 Storey & Basement","111","1200","Y","N","Y","Y","507000","53.4469877612","-112.8837226415"
"POINT (-112.9550956115786 53.63136441743181)","2017","4101501203","54012 RNG RD 210","2005","Residential","1 3/4 Storey Basementless","166","1784","N","Y","N","N","429000","53.6324694979","-112.9572745654"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520086005","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","230000","53.5286850865","-113.3234136847"
"POINT (-113.25463313898985 53.55497556605208)","2017","8024058007","49 SUNFLOWER CR","2003","Residential","2 Storey & Basement","134","1443","Y","N","Y","Y","380000","53.5548123172","-113.2547490819"
"POINT (-113.10654973349713 53.4517996941194)","2017","1236108005","22021 TWP RD 520","2003","Residential","1 Storey & Basement","142","1529","Y","Y","Y","N","606000","53.4535639906","-113.1080666773"
"POINT (-113.25011244755542 53.513545416754184)","2017","7393004007","17 RIDGEBROOK WY","2004","Residential","Split Entry","123","1325","Y","Y","Y","Y","473000","53.5136991145","-113.2502239504"
"POINT (-113.32800039073544 53.49411652799121)","2017","2316108345","432 52304 RNG RD 233","2004","Residential","2 Storey & Basement","253","2722","Y","Y","Y","Y","851000","53.4943420558","-113.3281953109"
"POINT (-113.25791262041459 53.525015328682876)","2017","7324058009","370 FOXBORO WY","2003","Residential","Split Entry & Bonus Upper","122","1311","Y","Y","Y","Y","432000","53.5249631053","-113.2581927771"
"POINT (-112.89280648519333 53.40976679991307)","2017","1016332007","11 51263 RNG RD 204","2008","Residential","1 Storey Slab on Grade","127","1362","Y","Y","N","N","410000","53.4100071098","-112.893013129"
"POINT (-113.25687809682185 53.55447688144988)","2017","8025014001","94 SUNFLOWER LN","2003","Residential","2 Storey & Basement","169","1822","Y","Y","Y","Y","443000","53.5545308297","-113.2571345195"
"POINT (-113.33114097527785 53.49412967385114)","2017","2316108427","464 52304 RNG RD 233","2003","Residential","2 Storey & Basement","302","3254","Y","Y","Y","Y","917000","53.4943010677","-113.3313485375"
"POINT (-113.24816840721166 53.55189532608822)","2017","8020105002","69 CROCUS CR","2002","Residential","2 Storey & Basement","139","1495","Y","Y","Y","Y","410000","53.5517790294","-113.2479359923"
"POINT (-113.07536706774188 53.60778924014334)","2017","3130101101","53455 RNG RD 215","2002","Residential","1 Storey & Basement","210","2264","N","Y","Y","Y","694000","53.6072570629","-113.0746840745"
"POINT (-112.91965314328436 53.40725035963084)","2017","1017321009","209 51268 RNG RD 204","1960","Residential","2 Storey Basementless","280","3014","Y","Y","N","N","481000","53.4070132072","-112.9193343009"
"POINT (-113.26119585611403 53.535555282279525)","2017","7315014007","41 HIGHGROVE CR","2004","Residential","2 Storey & Basement","151","1622","Y","Y","Y","Y","445000","53.5354812086","-113.2614621354"
"POINT (-113.27980362221612 53.48603107271804)","2017","2314521803","301 52224 RNG RD 231","2002","Residential","1 Storey & Basement","184","1981","Y","Y","Y","Y","1214000","53.4861424092","-113.2806839273"
"POINT (-112.97272300540311 53.39212450428151)","2017","1112301005","51153 RNG RD 211","2004","Exempt / Farmland / Residential","1 Storey & Basement","171","1837","Y","Y","Y","Y","704330","53.3956494889","-112.9757638468"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520551008","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","108","1161","N","N","Y","Y","239000","53.5301184283","-113.3033310255"
"POINT (-112.88204289981037 53.394269968262755)","2017","1009101005","20315 TWP RD 512","1930","Farmland / Residential","1 Storey & Basement","65","700","N","N","Y","Y","188340","53.3924086653","-112.8815802895"
"POINT (-113.09611222044113 53.3819067335328)","2017","1107720003","37C 51109 RNG RD 220","1979","Residential","1 Storey & Basement","147","1584","N","Y","Y","Y","518000","53.3827329596","-113.0969496302"
"POINT (-113.01889423071384 53.39202898733721)","2017","1110301007","51165 RNG RD 213","1971","Exempt / Farmland / Residential","Split Level & Crawl Space","117","1264","Y","N","Y","N","633470","53.3950929601","-113.0249721067"
"POINT (-113.2807638395851 53.513505990436094)","2017","7219024009","215 NEWCASTLE CR","2003","Residential","2 Storey & Basement","237","2548","Y","Y","Y","Y","557000","53.5136171446","-113.2810343003"
"POINT (-113.25310994090566 53.528006219278126)","2017","7325013009","236 FOXHAVEN DR","2004","Residential","1 Storey & Basement","157","1694","Y","Y","Y","Y","687000","53.5277983142","-113.2529965604"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520139002","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","142","1533","N","Y","Y","Y","280000","53.5320005115","-113.3233104121"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520189007","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","106","1140","N","N","Y","Y","227000","53.5174913477","-113.3217174757"
"POINT (-113.2579244513677 53.52107187955574)","2017","7384147006","34 FOXBORO GROVE","2003","Residential","2 Storey & Basement","131","1410","Y","N","Y","Y","394000","53.5210200284","-113.2581947972"
"POINT (-113.25499343659037 53.55499563586783)","2017","8024056001","57 SUNFLOWER CR","2002","Residential","2 Storey & Basement","113","1211","Y","N","Y","Y","342000","53.5548222141","-113.2549293226"
"POINT (-113.06705242460546 53.37673124575408)","2017","1105315004","74 51049 RNG RD 215","1993","Residential","1 Storey Basementless","81","870","Y","N","N","N","374000","53.3775652876","-113.0675916533"
"POINT (-113.2632481098293 53.52364454753911)","2017","7253007008","524 FORREST DR","2002","Residential","2 Storey & Basement","200","2151","Y","Y","Y","Y","535000","53.5236233389","-113.2635172214"
"POINT (-113.25710838609251 53.522851240809686)","2017","7361007008","457 FOXBORO WY","2003","Residential","2 Storey & Basement","141","1523","Y","Y","Y","N","407000","53.5228052214","-113.2568370424"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520510004","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","N","229000","53.5301184283","-113.3033310255"
"POINT (-113.27000172461345 53.54406204208225)","2017","8055022009","17 CAVAN RD","2004","Residential","2 Storey & Basement","190","2048","Y","Y","Y","Y","458000","53.5441171734","-113.2702579417"
"POINT (-113.26734940763797 53.52343096516432)","2017","7251073009","308 FORREST CRT","2004","Residential","Split Entry & Bonus Upper","136","1462","Y","Y","Y","Y","478000","53.5235178312","-113.2675412565"
"POINT (-113.25556401654535 53.55450175947632)","2017","8026018009","66 SUNFLOWER CR","2003","Residential","Split Entry","129","1393","Y","Y","Y","Y","435000","53.5546997579","-113.2556558993"
"POINT (-113.32223105081559 53.53138953349034)","2017","7520108007","525 WOODBRIDGE WY","1980","Residential Condominium","2 Storey & Basement","142","1530","N","Y","Y","Y","282000","53.5320005115","-113.3233104121"
"POINT (-113.2805291673601 53.51254841501578)","2017","7063253005","108 NEWCASTLE CR","2002","Residential","2 Storey & Basement","148","1592","Y","N","Y","Y","411000","53.5123697932","-113.2806197176"
"POINT (-113.06123482934402 53.383226840981564)","2017","1108512003","121 51110 RNG RD 214","1977","Residential","Split Entry","89","960","Y","Y","Y","Y","345000","53.3838491497","-113.0620297126"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520077004","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","Y","231000","53.5286850865","-113.3234136847"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520509006","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","233000","53.5301184283","-113.3033310255"
"POINT (-113.2571091519716 53.52141614872674)","2017","7384160007","86 FOXBORO GROVE","2003","Residential","Split Entry & Bonus Upper","122","1311","Y","Y","Y","N","404000","53.5214543981","-113.2568377734"
"POINT (-113.24826987308364 53.55157853435362)","2017","8020103006","61 CROCUS CR","2002","Residential","2 Storey & Basement","148","1598","Y","N","Y","Y","422000","53.5514708486","-113.2483832998"
"POINT (-113.32222985506155 53.528862388141775)","2017","7520079000","246 WOODBRIDGE WY","1978","Residential Condominium","2 Storey & Basement","97","1044","N","N","Y","N","222000","53.5286850865","-113.3234136847"
"POINT (-113.25538467557013 53.55413280833861)","2017","8026007003","41 SUNFLOWER WY","2003","Residential","2 Storey & Basement","141","1520","Y","Y","Y","N","413000","53.5543089738","-113.2554750642"
"POINT (-113.30243151136236 53.529255010406125)","2017","7520554002","47, 2131 OAK ST","1983","Residential Condominium","2 Storey & Basement","109","1170","N","N","Y","Y","238000","53.5301184283","-113.3033310255"
"POINT (-113.01389593777441 53.544254688517476)","2017","3103704603","30 21252 TWP RD 530","2005","Residential","2 Storey & Basement","243","2620","Y","Y","Y","Y","715000","53.5439233984","-113.0127893418"
"POINT (-113.25159351061238 53.526709455671515)","2017","7328004002","15 FOXHAVEN LN","2003","Residential","2 Storey & Basement","208","2241","Y","Y","Y","Y","521000","53.5268600857","-113.2516909346"
"POINT (-113.26383432692232 53.52031735689605)","2017","7383120005","269 FOXBORO PT","2002","Residential","2 Storey & Basement","147","1582","Y","N","Y","Y","391000","53.5201920541","-113.2640189266"
"POINT (-112.86012730725585 53.44902511758787)","2017","1034104008","20233 TWP RD 515A","1985","Exempt / Farmland / Residential","1 Storey & Basement","116","1249","Y","Y","Y","N","327860","53.4517271669","-112.8611273369"
"POINT (-113.28124645528631 53.51255114114619)","2017","7063249004","124 NEWCASTLE CR","2003","Residential","1 Storey & Basement","106","1146","Y","Y","Y","Y","421000","53.5127309655","-113.2811559774"
"POINT (-113.24886557991461 53.55370977830322)","2017","8020125008","149 CROCUS CR","2002","Residential","Split Entry & Bonus Upper","116","1252","Y","Y","Y","Y","397000","53.5536907653","-113.2492090429"
"POINT (-113.26410359947145 53.52059312345296)","2017","7383123008","281 FOXBORO PT","2001","Residential","2 Storey & Basement","147","1582","Y","N","Y","Y","389000","53.5205164706","-113.2644571509"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520177002","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","105","1133","N","N","Y","Y","216000","53.5174913477","-113.3217174757"
"POINT (-113.31745661155058 53.47664701924824)","2017","2310302500","23270 TWP RD 521A","1993","Residential","2 Storey & Basement","275","2960","Y","Y","Y","Y","897000","53.4775382588","-113.3178864325"
"POINT (-113.2568841579149 53.554708224379674)","2017","8025012005","102 SUNFLOWER LN","2003","Residential","2 Storey & Basement","163","1756","Y","Y","Y","Y","431000","53.5547809161","-113.2571344036"
"POINT (-113.32143549832573 53.51769342277753)","2017","7520186003","787 VILLAGE DR","1980","Residential Condominium","2 Storey & Basement","107","1151","N","N","Y","N","219000","53.5174913477","-113.3217174757"
"POINT (-113.24878451911297 53.55161658506949)","2017","8020101000","53 CROCUS CR","2002","Residential","2 Storey & Basement","183","1970","Y","Y","Y","Y","436000","53.5514707058","-113.2488948251"
"POINT (-113.26068324563074 53.53537946916078)","2017","7315010008","85 HIGHGROVE CR","2003","Residential","2 Storey & Basement","171","1836","Y","Y","Y","N","447000","53.5355513852","-113.2607548066"
"POINT (-113.07111976805572 53.624542163984714)","2017","3132301007","53559 RNG RD 215","1968","Exempt / Farmland / Residential","1 Storey & Basement","82","883","Y","N","Y","Y","388570","53.6251188898","-113.0737707362"
"POINT (-112.96058259582858 53.39215559601926)","2017","1112101009","21039 HWY 14","1968","Exempt / Farmland / Residential","1 Storey & Basement","102","1096","Y","N","Y","N","327600","53.3956735425","-112.9636340361"
"POINT (-113.2579215140614 53.52470958403666)","2017","7324055006","382 FOXBORO WY","2003","Residential","Split Entry & Bonus Upper","130","1401","Y","Y","Y","N","411000","53.5247611321","-113.2581928707"
"POINT (-113.25390735019599 53.55328251254892)","2017","8023020002","263 SUNFLOWER CR","2004","Residential","2 Storey & Basement","205","2210","Y","Y","Y","Y","537000","53.5532189273","-113.2541687458"
