"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea"
"2018-1020-B","1203 SANDSTONE BLVD","New Single Detached Dwelling***SHOW HOME****","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2019-02-27T00:00:00.000","2018-10-10T00:00:00.000","2018-10-16T00:00:00.000",,"Jayman Built","R1C","4","2818","210000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8148026003","8688027","251152","8427640","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.56509385","-113.25604231","1","2018","10","26","148","1820859","NE","12","53","23","4","Sherwood Park"
"2018-1006-B","1199 SANDSTONE BLVD","New Single Detached DwellingSHOW HOME*****","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2019-02-27T00:00:00.000","2018-10-09T00:00:00.000","2018-10-17T00:00:00.000",,"Jayman Built","R1C","4","3840","231000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8148025005","8685519","251151","8427639","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.56497054","-113.2560956","1","2018","10","25","148","1820859","NE","12","53","23","4","Sherwood Park"
"2018-1004-B","329 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-05-09T00:00:00.000","2018-10-05T00:00:00.000","2018-10-17T00:00:00.000",,"Landmark Classic","R1C","4","3380","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173056009","8683945","251391","8680402","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.55744834","-113.28914732","1","2018","10","56","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-1000-B","181 51058 RNG RD 212","Modular Home","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-06-24T00:00:00.000","2018-10-05T00:00:00.000","2018-10-10T00:00:00.000",,"Kluge, Robert","RCL","7","2971","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1103111009","8683144","23916","443","2018-01-01T00:00:00.000","2018-10-01T00:00:00.000","53.37779179","-113.01068374","1","2018","10","11","1","7823056","NE","3","51","21","4","Rural"
"2018-0999-B","53035 RNG RD 211","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-12-16T00:00:00.000","2018-10-04T00:00:00.000","2018-10-25T00:00:00.000",,"Hamblin, Coreesa & Tyrone","RA","5","6699","400000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3101701005","8682616","208873","11821","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.54791272","-112.97521052","1","2018","9","A",,"7622005","SW","1","53","21","4","Rural"
"2018-0993-B","269 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-03-23T00:00:00.000","2018-10-03T00:00:00.000","2018-10-09T00:00:00.000",,"Landmark Classic","R1C","4","3729","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173071006","8680850","251348","8680417","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.5562734","-113.28787729","1","2018","9","71","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-0985-B","257 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-03-29T00:00:00.000","2018-10-01T00:00:00.000","2018-10-04T00:00:00.000",,"LANDMARK CLASSIC EDMONTON","R1C","4","2941","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173077003","8677538","251354","8680423","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.5564585","-113.28701969","1","2018","9","77","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-0984-B","5 HAYFIELD GROVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-09T00:00:00.000","2018-10-01T00:00:00.000","2018-10-01T00:00:00.000",,"1594815 Alberta Ltd, O/A Cona Homes","RE","5","5133","560000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211750906","8677371","251004","8315925","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.56101175","-113.13946083","1","2018","9","9","5","1723309","NW","2","53","22","4","Rural"
"2018-0983-B","19 AINSLEY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-03-27T00:00:00.000","2018-09-28T00:00:00.000","2018-10-04T00:00:00.000",,"PARK ROYAL HOMES 2016 LTD - Vincent Langlois","R1C","4","2907","385000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174009008","8676994","250721","8249535","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.56020125","-113.29114258","1","2018","9","9","174","1722834","SW","11","53","23","4","Sherwood Park"
"2018-0981-B","325 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-03-12T00:00:00.000","2018-09-28T00:00:00.000","2018-10-09T00:00:00.000",,"LANDMARK CLASSIC EDMONTON","R1C","4","2965","270000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173057007","8676648","251333","8680403","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.55735767","-113.28909293","1","2018","9","57","173","1822414","SW","11","53","23","4","Sherwood Park"
"2018-0972-B","53474 RNG RD 220","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2021-08-25T00:00:00.000","2018-09-26T00:00:00.000","2018-10-04T00:00:00.000",,"Western General Contracting Ltd.","RS","5","4275","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3225103005","8674322","251389","8271758","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.61266966","-113.09944027","1","2018","9","3","1","1723024","NE","25","53","22","4","Rural"
"2018-0969-B","8 51248 RNG RD 231","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-12T00:00:00.000","2018-09-26T00:00:00.000","2018-10-04T00:00:00.000",,"Tuscan Designs Inc.","RCL","6","2790","580000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1314129203","8673350","61933","4956645","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.40507827","-113.27343968","1","2018","9","12B","2","1020712","NE","14","51","23","4","Rural"
"2018-0953-B","86 SENTRY WY","To Construct a Duplex, 82 & 86","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-19T00:00:00.000","2018-09-21T00:00:00.000","2018-09-26T00:00:00.000",,"Rohit Communities - Oksana Shemchuk","R2A","4","3811","327250","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129120005","8667033","251145","8425806","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.56580246","-113.25804916","1","2018","9","120","129","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0932-B","52007 RNG RD 221","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-06-29T00:00:00.000","2018-09-17T00:00:00.000","2018-11-27T00:00:00.000",,"KOMANT, KEVIN & DEEPA","AG","7","6213","400000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2201704000","8661353","21887","2227","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.45533662","-113.12201768","1","2018","9",,"B","3403TR","SW","1","52","22","4","Rural"
"2018-0930-B","421 52320 RNG RD 231","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-05-15T00:00:00.000","2018-09-17T00:00:00.000","2018-09-21T00:00:00.000",,"Alair Homes CED","RCH","6","6161","850000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2323524907","8660309","194472","7160996","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.49938613","-113.2747956","1","2018","9","49","2","1520954","SE","23","52","23","4","Rural"
"2018-0917-B","217 SAGO COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-05-07T00:00:00.000","2018-09-13T00:00:00.000","2018-09-17T00:00:00.000",,"Pacesetter Homes Ltd. - Krizel Vargas","R1C","4","2612","231420","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8151039006","8656783","251232","8427697","2018-01-01T00:00:00.000","2018-09-01T00:00:00.000","53.56706778","-113.25658919","1","2018","9","39","151","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0877-B","1191 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","32887","BP Final Complete","2019-04-16T00:00:00.000","2018-09-06T00:00:00.000","2018-09-11T00:00:00.000",,"Pacesetter Homes Ltd. - Brian Adams","R1C","4","3141","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8148023009","8645441","251149","8427637","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.56474858","-113.25618895","1","2018","8","23","148","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0873-B","170 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-02-13T00:00:00.000","2018-09-05T00:00:00.000","2018-09-26T00:00:00.000",,"Adeer Contracting Ltd","RE","6","6622","1000000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322760502","8643917","250363","7940827","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.50037798","-113.31234462","1","2018","8","5","6","1721060","SW","22","52","23","4","Rural"
"2018-0857-B","87 52367 RNG RD 223","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-20T00:00:00.000","2018-08-30T00:00:00.000","2018-08-30T00:00:00.000",,"Carson Built Inc","DC79 ""A""","7","4685","1300000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2222312106","8638693","174771","6924791","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.50859602","-113.1678606","1","2018","8","21","1","1422915","NW","22","52","22","4","Rural"
"2018-0854-B","8 ABILENE PT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-06-24T00:00:00.000","2018-08-28T00:00:00.000","2018-08-31T00:00:00.000",,"Gannet Developments Inc","R1C","4","3363","440000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173005002","8635562","151592","6615624","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.55769762","-113.29035849","1","2018","8","5","173","1323075","SW","11","53","23","4","Sherwood Park"
"2018-0841-B","21547 TWP RD 534","New Single Detached Dwelling with Attached garage & Basement Dev & Ext Deck , Wood burning F/P","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-08-06T00:00:00.000","2018-08-23T00:00:00.000","2018-09-04T00:00:00.000",,"Stanfield Homes Inc","RA","5","5508","800000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3119320305","8628458","251325","7699173","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.59910119","-113.08833757","1","2018","8","3","2","1622829","NW","19","53","21","4","Rural"
"2018-0812-B","1 SUNLAND WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-10T00:00:00.000","2018-08-14T00:00:00.000","2018-08-31T00:00:00.000",,"Santos Construction (1985) Ltd.","R1C","4","2652","340000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8131071001","8614692","220657","7557472","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.56320718","-113.25110216","1","2018","8","71","131","1620965","NE","12","53","23","4","Sherwood Park"
"2018-0807-B","311 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-07T00:00:00.000","2018-08-13T00:00:00.000","2018-08-16T00:00:00.000",,"Dhaliwal, Nimrit","RE","6","7608","700000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322750204","8613478","39859","4073147","2018-01-01T00:00:00.000","2018-08-01T00:00:00.000","53.50138222","-113.31184846","1","2018","8","2","5","0822353","SW","22","52","23","4","Rural"
"2018-0792-B","7 HAYFIELD GROVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-03T00:00:00.000","2018-08-08T00:00:00.000","2018-08-14T00:00:00.000",,"BIRKHOLZ HOMES INC","RE","5","5060","806000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211751004","8605785","251005","8315926","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.56101243","-113.13905948","1","2018","7","10","5","1723309","NW","2","53","22","4","Rural"
"2018-0788-B","77 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-08T00:00:00.000","2018-08-08T00:00:00.000","2018-08-15T00:00:00.000",,"PACESETTER HOMES LTD - ADAM BURNS","R2C","4","1522","160075","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150104405","8605118","251170","8427686","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.56570656","-113.25730639","1","2018","7","44","150","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0786-B","65 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-02-26T00:00:00.000","2018-08-08T00:00:00.000","2018-08-15T00:00:00.000",,"PACESETTER HOMES LTD - ADAM BURNS","R2C","4","1522","160075","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150104708","8605070","251167","8427689","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.5654943","-113.25743152","1","2018","7","47","150","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0785-B","61 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2019-04-08T00:00:00.000","2018-08-08T00:00:00.000","2018-08-15T00:00:00.000",,"PACESETTER HOMES LTD - ADAM BURNS","R2C","4",,"151500","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150104806","8605019","251166","8427690","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.56542035","-113.25746796","1","2018","7","48","150","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0784-B","69 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-04-03T00:00:00.000","2018-08-08T00:00:00.000","2018-08-15T00:00:00.000",,"PACESETTER HOMES LTD - ADAM BURNS","R2C","4",,"133950","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150104600","8604891","251168","8427688","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.56557208","-113.25739821","1","2018","7","46","150","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0783-B","73 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-17T00:00:00.000","2018-08-08T00:00:00.000","2018-08-15T00:00:00.000",,"PACESETTER HOMES LTD - ADAM BURNS","R2C","4","1469","151500","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150104503","8604676","251169","8427687","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.56564219","-113.25735544","1","2018","7","45","150","1820859","NE","12","53","23","4","Sherwood Park"
"2018-0755-B","241 51149 RNG RD 231","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-03-29T00:00:00.000","2018-07-30T00:00:00.000","2018-08-02T00:00:00.000",,"Topline Builders Inc.","RCL","6","4094","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1312317009","8594897","23444","1890","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.394402","-113.26853519","1","2018","7","2","2","7922813","NW","12","51","23","4","Rural"
"2018-0728-B","34 CARLYLE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-07-19T00:00:00.000","2018-07-23T00:00:00.000","2018-07-30T00:00:00.000",,"Evans, Dwayne","R1C","2","2999","350000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8111001506","8585822","29939","2372948","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.55041789","-113.27649392","1","2018","7","1","111","0424684","NE","2","53","23","4","Sherwood Park"
"2018-0723-B","43 AMESBURY WYND","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-02-22T00:00:00.000","2018-07-20T00:00:00.000","2018-07-30T00:00:00.000",,"Kimberley Construction Management Ltd","R1C","3","3119","408800","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9004067001","8584482","250984","8273955","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.50780563","-113.30295009","1","2018","7","67","4","1723054","NE","22","52","23","4","Rural"
"2018-0718-B","1207 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2019-03-20T00:00:00.000","2018-07-20T00:00:00.000","2018-07-26T00:00:00.000",,"Pacesetter Homes Ltd. - Krizel Vargas","R1C","4","3150","281150","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8148027001","8583540","251153","8427641","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.56520956","-113.25599236","1","2018","7","27","148","1820859",,,,,,"Sherwood Park"
"2018-0710-B","10 TAYLOR PL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-03-05T00:00:00.000","2018-07-19T00:00:00.000","2018-08-08T00:00:00.000",,"Coventry Homes Inc","R1C","5","2305","259115","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211780305","8581847","251036","8315958","2018-01-01T00:00:00.000","2018-07-01T00:00:00.000","53.55401566","-113.13759386","1","2018","7","3","8","1723357","NW","2","53","22","4","Rural"
