"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea","buildingtype","location"
"2020-0599-B","109 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-21T00:00:00.000","2020-07-16T00:00:00.000","2020-07-24T00:00:00.000",,"Jayman Built","R1C","4","2291","352000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143069002","9618168","251855","8808720","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56427766","-113.25466768","1","2020","5","69","143","1920191","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.56427766, -113.25466768)"
"2007-0719-B","121 22151 TWP RD 522","SUNROOM","RESIDENTIAL","111702","ADDITION","1970","Completed","2009-04-21T00:00:00.000","2007-05-11T00:00:00.000","2007-05-30T00:00:00.000","2007-05-30T00:00:00.000","CAVANAGH , COLIN & BRENDA","RCL","7","180","21000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2211321001","3714423","21190","8671","2007-01-01T00:00:00.000","2007-07-01T00:00:00.000","53.4762973","-113.13907538","1","2007","7","14","2","8122304","NW","11","52","22","4","Rural","Single Detached Dwelling","
,  
(53.4762973, -113.13907538)"
"2007-0430-B","115 WILLOW ST","New Residence on Existing Foundation  /  Demolition of existing residence.","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2008-08-28T00:00:00.000","2007-04-04T00:00:00.000","2007-05-02T00:00:00.000","2007-05-02T00:00:00.000","BLACK, RON & CHRISTINA","R1A","3","1187","75000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7012023003","3656828","16960","3736","2007-01-01T00:00:00.000","2007-04-01T00:00:00.000","53.51632832","-113.31687855","1","2007","4","23","12","4533KS",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.51632832, -113.31687855)"
"2018-0594-B","1977 BONNEVILLE DR","Install stove/fireplace & new chimney","RESIDENTIAL","111703","ALTERATIONS","151675","Approved - File Closed","2018-06-26T00:00:00.000","2018-06-19T00:00:00.000","2018-06-20T00:00:00.000",,"Coates, Ingeborg & Charles","R2A","1",,"4500","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7033026001","8545539","13267","15767","2018-01-01T00:00:00.000","2018-05-01T00:00:00.000","53.52463315","-113.31038109","1","2018","5","26","33","2882MC",,,,,,"Sherwood Park","Semi-Detached Home (Duplex)","
,  
(53.52463315, -113.31038109)"
"2006-0355-B","21 CAVAN CR","Basement Development","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2006-08-02T00:00:00.000","2006-03-20T00:00:00.000","2006-03-21T00:00:00.000","2006-03-21T00:00:00.000","WENGER, Troy & Lisa",,"2","859","10000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8053100006","3150546","26500","1160655","2006-01-01T00:00:00.000","2006-03-01T00:00:00.000","53.54347301","-113.26740554","1","2006","3","100","53","0125173",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.54347301, -113.26740554)"
"2007-0514-B","605 23033 WYE RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2008-10-31T00:00:00.000","2007-04-17T00:00:00.000","2007-06-11T00:00:00.000","2007-06-11T00:00:00.000","ACKARD CONTRACTORS LTD. (not web)","DC34 ""A""","6","4088","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2324115203","3677032","36354","3591390","2007-01-01T00:00:00.000","2007-05-01T00:00:00.000","53.50513754","-113.25132604","1","2007","5","52","1","0720146","NE","24","52","23","4","Rural","Single Detached Dwelling","
,  
(53.50513754, -113.25132604)"
"2006-0092-B","166 CHESTERMERE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-06-15T00:00:00.000","2006-01-20T00:00:00.000","2006-02-10T00:00:00.000","2006-02-10T00:00:00.000","CHALLENGER HOMES INC",,"2","1630","151254","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8068016005","3069373","31303","2455607","2006-01-01T00:00:00.000",,"53.54311593","-113.27583438","1","2006","0","16","68","0425465",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.54311593, -113.27583438)"
"2022-0536-B","36 GRANVILLE CR","New Detached Garage (30' x 24')","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-20T00:00:00.000","2022-06-03T00:00:00.000","2022-06-20T00:00:00.000",,"Schmidt, Michael","R1A","2",,"50000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7174033006","10541944","7799","21221","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","53.5365446","-113.27979551","1","2022","5","33","174","675TR",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.5365446, -113.27979551)"
"2019-0067-B","54 SUMMERSTONE LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2019-02-12T00:00:00.000","2019-01-29T00:00:00.000","2019-01-31T00:00:00.000",,"Jayman Built","R1C","4","2629","509000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8139014000","8801535","195710","7198327","2019-01-01T00:00:00.000",,"53.55840516","-113.24933804","1","2019","0","14","139","1521457","SE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.55840516, -113.24933804)"
"2019-0251-B","5 SAPPHIRE COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-10-10T00:00:00.000","2019-04-03T00:00:00.000","2019-04-08T00:00:00.000",,"Jayman Built","R1C","4","2684","451000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129230009","8883850","251935","8802236","2019-01-01T00:00:00.000","2019-02-01T00:00:00.000","53.5665376","-113.25334632","1","2019","2","230","129","1920198","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.5665376, -113.25334632)"
"2016-0320-B","175 COURTENAY DR","Build Patio Cover on Existing Deck","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2016-06-06T00:00:00.000","2016-04-15T00:00:00.000","2016-05-12T00:00:00.000","2016-05-12T00:00:00.000","Ideal Sundecks (1979) Ltd. - Brian Clark","R1A","8",,"13190","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7281073002","7580019","9230","22356","2016-01-01T00:00:00.000","2016-03-01T00:00:00.000","53.53368269","-113.27077086","1","2016","3","73","281","8921965",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.53368269, -113.27077086)"
"2017-0373-B","49 SUNLAND WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2017-10-27T00:00:00.000","2017-04-10T00:00:00.000","2017-04-26T00:00:00.000",,"Jayman Built","R1C","4","2280","228500","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8131083005","7984425","220669","7557389","2017-01-01T00:00:00.000","2017-03-01T00:00:00.000","53.56320438","-113.25302156","1","2017","3","83","131","1620965","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.56320438, -113.25302156)"
"2014-0411-B","134 52514 RNG RD 223","Deck, Covered Screen Area & Gazebo","RESIDENTIAL","111702","ADDITION","1970","Completed","2016-06-14T00:00:00.000","2014-04-30T00:00:00.000","2014-05-23T00:00:00.000","2014-05-23T00:00:00.000","BUDNEY, GLENN & VICKY","RCL","5",,"42000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2233511001","6847964","8896","10289","2014-01-01T00:00:00.000","2014-04-01T00:00:00.000","53.53291247","-113.17576815","1","2014","4","11","1","8021417","S","33","52","22","4","Rural","Single Detached Dwelling","
,  
(53.53291247, -113.17576815)"
"2006-0085-B","261 CORNWALL RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-07-23T00:00:00.000","2006-01-19T00:00:00.000","2006-01-26T00:00:00.000","2006-01-26T00:00:00.000","HOMES BY AVI (Edmonton) LP",,"2","2086","170764","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8106523001","3067730","33152","2861394","2006-01-01T00:00:00.000",,"53.54887193","-113.27602091","1","2006","0","23","106","0524137",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.54887193, -113.27602091)"
"2019-0821-B","45 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-12-24T00:00:00.000","2019-08-22T00:00:00.000","2019-09-05T00:00:00.000",,"Jayman Built","R1C","4","2767","550000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143053004","9193179","220608","7557411","2019-01-01T00:00:00.000","2019-08-01T00:00:00.000","53.56319969","-113.25561295","1","2019","8","53","143","1620965","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.56319969, -113.25561295)"
"2014-1151-B","9, 55 CRANFORD DR","Duplex - #9 & 10","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2015-10-06T00:00:00.000","2014-09-25T00:00:00.000","2014-09-26T00:00:00.000","2014-09-26T00:00:00.000","Core Developments",,"2","5866","500000","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8080004109","7008570","152348","6401567","2014-01-01T00:00:00.000","2014-11-01T00:00:00.000","53.54411488","-113.29151897","1","2014","11","4A","80","1320208","SW","2","53","23","4","Sherwood Park","Multi-Family Housing","
,  
(53.54411488, -113.29151897)"
"2022-0225-B","86 52319 RNG RD 231","Renovation / Removing Walls","RESIDENTIAL","111703","ALTERATIONS","3083","In Progress - Inspection","2022-06-20T00:00:00.000","2022-03-17T00:00:00.000","2022-03-18T00:00:00.000",,"Casabella Construction Ltd","RCL","6",,"120000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2324754007","10422686","19852","11584","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.49953605","-113.26494573","1","2022","2","8","4","7822645","SW","24","52","23","4","Rural","Single Detached Dwelling","
,  
(53.49953605, -113.26494573)"
"2022-0554-B","51412 RNG RD 232","Renovation, Addition, Pool, Breezeway","RESIDENTIAL",,,"3083","In Progress - Inspection","2022-06-29T00:00:00.000","2022-06-08T00:00:00.000","2022-06-29T00:00:00.000",,"Sabo, Timothy","AG","6",,"200000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1327510105","10548058","250671","8310801","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","53.4268599","-113.29629441","1","2022","5","1","1","1723180","SE","27","51","23","4","Rural",,"
,  
(53.4268599, -113.29629441)"
"2022-0387-B","2008 CHRISTOPHER CL","Solar panel installations","RESIDENTIAL","111703","ALTERATIONS","3083","In Progress - Inspection","2022-05-04T00:00:00.000","2022-05-02T00:00:00.000","2022-05-04T00:00:00.000",,"Action Electrical Ltd.","R1C","2",,"2500","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8117036009","10486940","61781","4862550","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.54919847","-113.28073943","1","2022","3","36","117","0940295",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.54919847, -113.28073943)"
"2007-0198-B","390 COWAN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2009-05-18T00:00:00.000","2007-02-05T00:00:00.000","2007-03-19T00:00:00.000","2007-03-19T00:00:00.000","DAYTONA HOMES INC","R1B","2","3550","334746","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8114065005","3590608","35408","3419892","2007-01-01T00:00:00.000","2007-01-01T00:00:00.000","53.55388478","-113.2778992","1","2007","1","65","114","0625187","NE","2","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.55388478, -113.2778992)"
"2009-1137-B","145 51149 RNG RD 231","New Detached Garage 40' x 60'","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2012-08-15T00:00:00.000","2009-09-10T00:00:00.000","2009-09-16T00:00:00.000","2009-09-16T00:00:00.000","RUSSELL, ALLEN","RCL","6","2400","70000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1312325002","4734259","23511","1898","2009-01-01T00:00:00.000","2009-11-01T00:00:00.000","53.39137118","-113.26063927","1","2009","11","9","2","7922813","NW","12","51","23","4","Rural","Storage Building","
,  
(53.39137118, -113.26063927)"
"2008-0648-B","110 GREYSTONE CRT","GEOTHERMAL SYSTEM","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2011-02-10T00:00:00.000","2008-06-05T00:00:00.000","2008-06-13T00:00:00.000","2008-06-13T00:00:00.000","GSS GEOTHERMAL LTD","R1A","2",,"20000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7160098005","4155431","61658","20454","2008-01-01T00:00:00.000","2008-06-01T00:00:00.000","53.54065667","-113.27239724","1","2008","6","179","160","8923250",,,,,,"Sherwood Park","Single Detached Dwelling","
,  
(53.54065667, -113.27239724)"
"2009-0812-B","229C 51308 RNG RD 224","New Single Detached Dwelling(Secondary Suite in Separate Bldg as per Development Permit)","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2012-08-01T00:00:00.000","2009-07-20T00:00:00.000","2009-09-03T00:00:00.000","2009-09-03T00:00:00.000","REYNOLDS, JOSEPH & BRIGITTA","RCL","6","2574","172000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1220516007","4658199","58372","1750","2009-01-01T00:00:00.000","2009-08-01T00:00:00.000","53.41499796","-113.20152674","1","2009","8","4","2","8120140","SE","20","51","22","4","Rural","Single Detached Dwelling","
,  
(53.41499796, -113.20152674)"
"2007-0836-B","54071 RNG RD 221","New Detached Garage","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-10-25T00:00:00.000","2007-05-28T00:00:00.000","2007-05-31T00:00:00.000","2007-05-31T00:00:00.000","HULSEMANN, STEPHEN & TANYA","AG","5","220","80000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","4201301001","3739050","1039","14092","2007-01-01T00:00:00.000","2007-08-01T00:00:00.000","53.64156242","-113.12258911","1","2007","8",,,,"NW","1","54","22","4","Rural","Storage Building","
,  
(53.64156242, -113.12258911)"
"2019-0278-B","157 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2019-09-27T00:00:00.000","2019-04-09T00:00:00.000","2019-04-15T00:00:00.000",,"Jayman Built","R1C","4","2932","430000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143081005","8891971","251843","8808732","2019-01-01T00:00:00.000","2019-02-01T00:00:00.000","53.5654215","-113.25490883","1","2019","2","81","143","1920191","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.5654215, -113.25490883)"
"2006-0049-B","265 52422 RNG RD 224","Basement Development (w/ wood fireplace)","RESIDENTIAL","111703","ALTERATIONS","1970","Completed","2006-02-14T00:00:00.000","2006-01-12T00:00:00.000","2006-01-13T00:00:00.000","2006-01-13T00:00:00.000","BUILD TO LAST","RCL","6","1400","50000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2229501485","3055247","29822","2154504","2006-01-01T00:00:00.000",,"53.51275273","-113.20267147","1","2006","0","48","1","0420404","SE","29","52","22","4","Rural","Single Detached Dwelling","
,  
(53.51275273, -113.20267147)"
"2015-1048-B","114 TISBURY ST","Retaining Wall","RESIDENTIAL","111706","NEW CONSTRUCTION","1970","Completed","2016-09-13T00:00:00.000","2015-08-18T00:00:00.000","2015-08-19T00:00:00.000","2015-08-19T00:00:00.000","S2 Architecture on behalf of Cove Properties","UV4 ""Area 8B""","3",,"244750","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9003020002","7358302","200069","7257700","2015-01-01T00:00:00.000","2015-10-01T00:00:00.000","53.51110204","-113.30359107","1","2015","10","20","3","1522100","N","22","52","23","4","Sherwood Park","Retaining Walls","
,  
(53.51110204, -113.30359107)"
"2021-0262-B","117 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-11-26T00:00:00.000","2021-03-26T00:00:00.000","2021-04-06T00:00:00.000",,"Jayman Built","R1C","4","2830","470000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143071007","9927662","251853","8808722","2021-01-01T00:00:00.000","2021-02-01T00:00:00.000","53.5644761","-113.2546687","1","2021","2","71","143","1920191","NE","12","53","23","4","Sherwood Park","Single Detached Dwelling","
,  
(53.5644761, -113.2546687)"
"2015-1316-B","301, 501 FESTIVAL AV","Community Centre, 3rd Floor Renovations","COMMERCIAL","111703","ALTERATIONS","1970","Completed","2016-04-19T00:00:00.000","2015-10-30T00:00:00.000","2015-11-20T00:00:00.000","2015-11-20T00:00:00.000","FACILITY SERVICES - Strathcona County, Strathcona County",,"1",,"1135000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7000702608","7434171","212073","2512006","2015-01-01T00:00:00.000",,"53.52637045","-113.29700217","1","2015","13","6","2","0426527","SE","27","52","23","4","Sherwood Park","Offices","
,  
(53.52637045, -113.29700217)"
"2022-0550-B","26 52055 RNG RD 214","Basement Development","RESIDENTIAL","111703","ALTERATIONS","3083","In Progress - Inspection","2022-06-08T00:00:00.000","2022-06-07T00:00:00.000","2022-06-08T00:00:00.000",,"Westergaard, John","AG","7","1265","25000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2104302001","10546016","27134","31336","2022-01-01T00:00:00.000","2022-05-01T00:00:00.000","53.46339247","-113.0426566","1","2022","5",,"2","0123079","NW","4","52","21","4","Rural","Single Detached Dwelling","
,  
(53.46339247, -113.0426566)"
"2006-0719-B","801 PETROLEUM WY","UNOCCUPIED INDUSTRIAL BUILDING34G-3C PUMPHOUSE, TAG3B195","INDUSTRIAL","111706","NEW CONSTRUCTION","1970","Completed","2007-02-02T00:00:00.000","2006-05-08T00:00:00.000","2006-08-04T00:00:00.000","2006-08-04T00:00:00.000","BANTREL CO.","IH","1",,"90000","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3305100004","3222807","36264","13194","2006-01-01T00:00:00.000","2006-07-01T00:00:00.000","53.55826469","-113.34943845","1","2006","7",,,,"NE","5","53","23","4","Sherwood Park",,"
,  
(53.55826469, -113.34943845)"
"2021-1151-B","2001 SHERWOOD DR","Fire Sprinkler Installation in Penthouse Mechanical Room","COMMERCIAL","111703","ALTERATIONS","151675","Approved - File Closed","2022-07-19T00:00:00.000","2021-11-24T00:00:00.000","2021-12-02T00:00:00.000",,"SERIT Fire Protection Inc., Nick Arnaut",,"1","3323","49950","0",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","7000702608","10291210","12567","2512006","2021-01-01T00:00:00.000","2021-11-01T00:00:00.000","53.52558343","-113.29688749","1","2021","11","6","2","0426527","SE","27","52","23","4","Sherwood Park","Offices","
,  
(53.52558343, -113.29688749)"
