"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"90326602","Urban","Greenridge Drive",,"Seldom","Usually","Somewhat","Always","Somewhat","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","40-59% of the time","Very Safe","Eliminate all red light cameras as they actually make intersections unsafe","Replace red light cameras with countdown signals AT ALL INTERSECTIONS","Strongly disagree","Tell them the truth!  Speeding does not cause accidents!  All the actual data shows that BAD ROAD conditions are the leading cause of collisions!!!  ","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","The Mayor.  I would also contact Council, but unfortunately my councillor is an unqualified juvenile who spends more time on his Play Station than dealing with the concerns of his constituents.","No",,,,,"Yes","45 to 64","Male","Online"
"90331542","Urban","Strathcona Village",,"Never","Seldom","Seldom","Usually","Seldom","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","Proactively design safety into the transportation system rather than reactively work to fix problems","Improve construction policies ot ensure construction signage and speed limits are implemented during construction (rather than putting signage up a few days early or leaving it up days after a project has completed)","Strongly disagree","traffic calming measures such as bump outs and increased landscaping (increased landscaping provides a visual indicator of speed)","Somewhat agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly agree","Transportation and Agriculture Services","No",,,,,"No","25 to 44","Female","Online"
"90343008","Urban","mills haven",,"Never","Never","Seldom","Seldom","Never","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","All the time","Somewhat Safe","Reduce speed limit in all residential neighborhoods to 40 km/h","Better enforcement of parking rules, manouvering rules (i.e.u-turns), jaywalking in school areas","Strongly agree","Reduce speed limits to 40 km/h on all residential roads, and enforce limits. Accept the fact that traffic calming measures are somewhat of a mixed success. On Main Boulevard east of the eastern roundabout, the minimal traffic calming measures currently in place are practically useless.","Somewhat agree","Strongly disagree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat disagree","My council member, Traffic and Agriculture Services, RCMP, Bylaw Enforcement","Yes","No",,"No",,"No","45 to 64","Female","Online"
"90346165","Rural",,"Rural Ardrossan area","Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","monitor cell phone use.  Too many people driving while talking","evening arrow lights only let 2 cars through.  make longer during evening hours","Somewhat agree","Make your main road more efficient so traffic can flow without stopping at every light.  This will reduce the number of vehicles cutting through residential areas to avoid red lights.","Strongly disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","I would contact the main switchboard and they would redirect my call","No",,,,,"Yes","25 to 44","Female","Online"
"90346948","Rural",,"northeast of Ardrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","More lights with left turns allowed only on flashing green arrows.","Larger stop signs at all rural intersections.","Strongly agree","More enforcement & higher fines.","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","good question...","Yes","Yes","Not so much change, as just making me more aware & reminding me.","Yes","Being more attentive as a driver, and making more effort to always adhere to the rules.","Yes","45 to 64","Female","Online"
"90348273","Urban","Nottingham",,"Never","Seldom","Never","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Actually enforce the distracted driving laws (i.e. talking on cell phone while driving).",,"Somewhat disagree","Reduce the amount of traffic - less traffic is less speeding. People often short-cut through residential areas to avoid construction. Traffic calming measures might help too.","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Depending on the concern, either RCMP or the County transportation department.","No",,,,,"Yes","45 to 64","Male","Online"
"90349798","Urban","Craigavon",,"Never","Never","Seldom","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","Traffic Circle Education","Drop speed to 40 km/h in residential areas","Somewhat agree","I would like to see more signs in the community that have radar and display the drivers speed.  This gives the driver a visual cue of what their speed is.","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Counsellor Dave Anderson  ",,,,,,"Yes","25 to 44","Male","Online"
"90350097","Rural",,"Antler lake",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Online"
"90350149","Rural",,"antler lake","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Enforce full stops at stop sign especially rural ones that enter busy roads","strict enforcement of speed limits and cell use","Neither agree nor disagree","Step up enforcement ","Somewhat agree","Strongly agree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat disagree","I would (and do) contact our local RCMP, without hesitation ","No",,,,,"No","45 to 64","Male","Online"
"90353140","Urban","Palisades of Sherwood Park",,"Never","Somewhat","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","More Police around to slow down drivers",,"Somewhat agree","There is never a cop around when I see people going way over the speed limit which is every time I go out in Sherwood Park.","Neither agree nor disagree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","I have no idea.  I saw some really chronic driving by a young girl and was totally amazed that she got away without causing an accident.  I was driving so had no chance to take my eyes off the road to take her number plate and even if I had who would have wanted to listen?  ",,,,,,"No","65 or older","Female","Online"
"90353770","Urban","Chelsea Heights",,"Seldom","Somewhat","Seldom","Seldom","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Very Safe","RCMP in schools - to teach children as pedestrians, how to pay more attention to moving vehicles","longer green turning arrows in all directions at major intersections","Strongly disagree","continue as is.  we already increased the number of bylaw officers a few years ago.  while we need to listen to complaints from residents, one must also ask if it is the same people complaining on an ongoing basis ... and are there concerns ""reasonable""?  e.g. it is likely that the majority of vehicles do not slow down to 30 km/hr in playground zones.  do we continue to complain about that or do we reconsider the speed limit as perhaps being unreasonably slow?","Strongly disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Somewhat agree","I thought is was the Engineering department .... but your survey is coming from Transportation and Agricultural Services .... so that is who I would contact.","No",,,,,"No","45 to 64","Female","Online"
"90353811","Urban","Maplewood",,"Never","Never","Seldom","Somewhat","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","All the time","Very Safe","Improve synchronization of traffic lights especially on residential roads to match volumes for the time of day. ","Infrastructure developmen is not conducted at the same pace as the level of commercial and residential development that's going on. ","Neither agree nor disagree","Increased use of mobile units that post the speed of oncoming traffic.  ","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree",,"No",,,,,"No","45 to 64","Female","Online"
"90354267","Urban","Summerwood",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Have dedicated left turn signals so no turns can be made once left has turned red at all major intersections","Make sure that stop intersections are marked as 3 way, 4 way etc","Strongly agree","Traffic calming","Strongly agree","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","I do not know",,,,,,"No","65 or older","Female","Online"
