"office","control_officer","general_fund_type","fund_type","fund","bureau","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2015_adopted_fte","_2015_adopted_salary","_2016_dept_req_fte","_2016_dept_req_salary","_2016_pres_rec_fte","_2016_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","48","Administrative Assistant III","16",,,"1.0","62989.00","1.0","62989.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","51","Administrative Assistant V","20","1.0","86576.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","907","Clerk V","11","4.0","169311.00","5.0","230168.00","5.0","230168.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","1524","Medical Social Worker III","17","2.0","93605.00","2.0","99807.00","2.0","99807.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","1637","Attending Physician 7","K07","1.0","192849.00","1.0","205558.00","1.0","205558.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","1652","Attending Physician Senior 6","K06","3.0","542757.00","4.0","743198.00","4.0","743198.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","1842","Medical Laboratory Technician III","13","2.0","99154.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","1941","Clinical Nurse I","FA","4.0","283624.00","2.0","153983.00","2.0","153983.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","1942","Clinical Nurse II","FB","1.0","92199.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","3990","Advanced Practice Nurse - Nurse Practitioner","FF","1.0","69610.00","1.0","104281.00","1.0","104281.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","4826","Health Advocate - ACHN","11","1.0","37750.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","5296","Medical Assistant","12","4.0","140279.00","5.0","198935.00","5.0","198935.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930430","Cottage Grove Medical Center","5384","Nurse Coordinator II","NS2","1.0","96265.00","1.0","102609.00","1.0","102609.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","51","Administrative Assistant V","20","1.0","74678.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","853","Interpreter","PDM","1.0","45920.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","907","Clerk V","11","4.0","185209.00","4.0","191039.00","4.0","191039.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1524","Medical Social Worker III","17",,,"2.0","107224.00","2.0","107224.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1636","Attending Physician 6","K06",,,"1.0","157565.00","1.0","157565.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1637","Attending Physician 7","K07",,,"1.0","195486.00","1.0","195486.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1652","Attending Physician Senior 6","K06","4.0","702497.00","3.0","555340.00","3.0","555340.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1653","Attending Physician Senior 7","K07","1.0","168607.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1816","Physician Assistant I","22",,,"1.0","72010.00","1.0","72010.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1941","Clinical Nurse I","FA","3.0","231481.00","3.0","278718.00","3.0","278718.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","1942","Clinical Nurse II","FB","1.0","92199.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","2011","Medical Records Technician Senior","16","1.0","62758.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","2128","Phlebotomist III","11","1.0","45494.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","3990","Advanced Practice Nurse - Nurse Practitioner","FF","1.0","97572.00","1.0","104052.00","1.0","104052.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","4826","Health Advocate - ACHN","11","2.0","85980.00","2.0","92832.00","2.0","92832.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","5296","Medical Assistant","12","4.0","141159.00","4.0","160412.00","4.0","160412.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","5384","Nurse Coordinator II","NS2","1.0","94183.00","1.0","102413.00","1.0","102413.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930431","Robbins Health Center","6231","Interpreter","14",,,"1.0","53228.00","1.0","53228.00"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","907","Clerk V","11","4.0","179917.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","1050","Patient Service Coordinator","14","1.0","57255.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","1524","Medical Social Worker III","17","1.0","43339.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","1652","Attending Physician Senior 6","K06","1.2","227309.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","1941","Clinical Nurse I","FA","1.0","87978.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","1942","Clinical Nurse II","FB","1.0","92199.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","1966","Licensed Practical Nurse II","PN2","1.0","49329.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","3990","Advanced Practice Nurse - Nurse Practitioner","FF","1.0","103241.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","4779","Medical Laboratory Technician II (ACHN Sat)","11","1.0","32910.00",,,,
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","COOK COUNTY HEALTH AND HOSPITALS SYSTEM","893","Ambulatory and Community Health Network of Cook County","8930432","Woody Winston Medical Center","4826","Health Advocate - ACHN","11",,"1.00",,,,
