PROJ NUM,PROJ NAME,PROJ CITY,FUND RD CATEGORY,LIHTC AMT REQ,LIHTC AMT AWARD,SELF SCORE,FINAL SCORE,TOTAL UNITS,LIHTC UNITS,PROJ SET ASIDE,OWN CONTACT,PRIOR APP PROJ NUM,GP DEVELOPER,NONPROFIT,MANAGE AGENT,RELATED PARTY 1,RELATED PARTY 2,RELATED PARTY 3,SYNDICATOR,EQUITY RATE,EXTENDED LI USE PERIOD,CONST TYPE,0 BDRM,1 BDRM,2 BDRM,3P BDRM,15 PCT,20 PCT,25 PCT,30 PCT,35 PCT,40 PCT,45 PCT,50 PCT,55 PCT,60 PCT,MKT,PSH UNITS,ELDERLY,FAMILY,TOTAL DEV COST,APP DATE,PROJ DESIGNATION,APP CYCLE,PROJ MIMIMUM SET ASIDE,TYPE OF DEVE,NO BLDGS,ALLOC YEAR,COMMON AREA UNITS,COMMON SQ FT,MKT SQ FT,LIHTC SQ FT,PROJ ADDRESS 1,PROJ ADDRESS 2,PROJ COUNTY,PROJ STATE,PROJ ZIP CODE,OWN NAME,OWN PHONE,OWN CITY,OWN ZIP CODE,PROJ SET ASIDE 1,PROJ SET ASIDE 2,EMAIL,Project Location,Owner Location
H17058,Woodbridge Estates - Phase IX,Detroit,General,46318.00,,,,80,61,July 2017 Fund RD,Eric A. Gold,,"Scripps Park Associates, LLC",,"Premiere Property Management, LLC",The Slavik Company,RBC TAX Credit Equity,"SPA Operating IX, LLC","RBC Capital Equity Markets, LLC",0.9275,45,New Construction,,76,4,,,,,,,,,,,61,19,,80,,16499355.00,07/17/2017 12:00:00 AM,Elderly,Additional Credit Funding Round,40 @ 60,Apartment,1,"28,200",14207,39565,,,Wayne,MI,48201,"Woodbridge Estates IX LDHA, LLC",,"32500 Telegraph, #222",,Bingham Farms,,48025,Additional Credit,,,
B11062,Woodbridge Estates - Phase VI,Detroit,General,1036070.00,0.00,162,,44,44,Open,Eric A. Gold,,Scripps Park Associates LLC,,SPR Management LLC,SPA Operating V LLC,RBC TAX Credit Equity LLC,RBC TAX Credit Manager II INC,RBC Capital Markets,0.89,45,New Construction,,,15,29,,,,,,21,,11,,12,,5,,44,10865811.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Townhome,18,,,52474,,,Wayne,MI,48201,Woodbridge Estates Apartments VI LDHA LLC,,"32500 Telegraph, #222",,Bingham Farms,,48025,,,,
C12027,Woodbridge Estates - Phase VI,Detroit,General,860688.00,0.00,160,,46,46,Open,Eric A. Gold,,Scripps Park Associates LLC,,SPR Management LLC,The Slavik Company,"SPA Operating V, LLC",An affiliate of the Richman Group,The Richman Group Affordable Housing Corp,0.85,45,New Construction,,19,27,,,,,4,,22,,7,,13,,,,46,9650735.00,08/15/2012 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Duplex,12,,,55634,,,Wayne,MI,48201,Woodbridge Estates VI LDHA LLC,,"32500 Telegraph, #222",,Bingham Farms,,48025,,,,
C12027,Woodbridge Estates- Phase VI,Detroit,General,1076206.00,0.00,202,,44,44,Preservation,Eric Gold,,"Scripps Park Associates, LLC",,"SPR Management, LLC","SPA Operating V, LLC","RBC TAX Credit Equity, LLC","RBC TAX Credit Manager II, Inc.",RBC Capital Markets,0.89,45,New Construction,,15,29,,,,,4,,21,,7,,12,,,,5,11767135.00,02/15/2012 12:00:00 AM,,2nd Funding Round of Credit Year,40 @ 60,Duplex,18,,,52431,,,Wayne,MI,48201,"Woodbridge Estates VI LDHA, LLC",,"3250 Telegraph, #222",,Bingham Farms,,48025,,,,
T17001,Renaissance Estates Of Ecorse Phase 2,Ecorse,General,646596.00,,92,,126,126,,Amin Irving,,"GDC-EHC I, LLC/Ginosko Development CO",,"KMG Prestige, Inc.",Ecorse Housing Commission,"GDC-EHC LDHA, LLC",,,,30,New Construction,0,8,36,82,,,,,,,,126,,,0,,,126,18578577.00,02/21/2017 12:00:00 AM,Family,Tax Exempt,40 @ 60,Apartment,10,,,133169,,,Wayne,MI,48229,GDC-REE 4 LDHA LLC,,"41800 W. 11 Mile Road, Suite 209",,Novi,,48375,,,,
D13057,Wade H. McCree Estates,Ecorse,General,1500000.00,0.00,161,,200,200,Open,Amin Irving,,Ginosko Development Company,,"KMG Prestige, INC","GDC-EHC 1, LLC",Ecorse Housing Commission,Great Lakes Capital Fund,Great Lakes Capital Fund,0.79,45,New & Acq/Rehab,,16,50,134,,,,,,,,,,200,,,,200,26093244.00,08/15/2013 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,11,"3,021",,228200,,,Wayne,MI,48229,GDC-EHC LDHA LLC,,"41800 W. 11 Mile Road, Suite 209",,Novi,,48375,Distressed,,,
E14017,Wade H. McCree Estates,Ecorse,General,1500000.00,0.00,162,,200,200,Open,Amin Irving,D13057,Ginosko Development Company,,"KMG Prestige, INC",Ecorse Housing Commission,"GDC-EHC I, LLC",,Great Lakes Capital Fund,0.84,45,New Construction,,16,50,134,,,,,,,,,,200,,,,200,24844446.00,02/14/2014 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,11,"3,021",,228200,,,Wayne,MI,48229,GDC-EHC LDHA LLC,,"41800 W. 11 Mile RD, Suite 209",,Novi,,48375,Distressed,,,
C12065,Wade H. McCree Phase 1,Ecorse,General,1258191.00,0.00,181,,72,72,Open,Amin Irving,,Ginosko Development Company,,KMG Prestige INC,Ecorse Housing Commission,Great Lakes Capital Fund,,Great Lakes Capital Fund,0.83,45,New Construction,,6,14,52,,,,,,34,,26,,12,,,,72,13749531.00,08/15/2012 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Townhome,10,,,81500,,,Wayne,MI,48229,EHC-WHM 1 LDHA LLC,,"1100 Corporate Office Drive, Ste 110",,Milford,,48381,,,,
D13024,Wade H. McCree Phase 1,Ecorse,General,1487325.00,0.00,165,,72,72,Open,Amin Irving,C12065,Ginosko Development Company,,"KMG Prestige, INC",Ecorse Housing Commission,"GDC EHC 1, LLC",Great Lakes Capital Fund,Great Lakes Capital Fund,0.76,45,New Construction,,6,18,48,,,,6,,37,,,,29,,,,72,14422595.00,02/15/2013 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,11,"1,480",,96520,,,Wayne,MI,48229,EHC-WHM 1 LDHA LLC,,"1100 Corporate Office Drive, Suite 110",,Milford,,48381,Distressed,,,
C12066,Wade H. McCree Phase 2,Ecorse,General,1258191.00,0.00,181,,72,72,Open,Amin Irving,,Ginosko Development Company,,KMG Prestige INC,Ecorse Housing Commission,Great Lakes Capital Fund,,Great Lakes Capital Fund,0.83,45,New Construction,,6,14,52,,,,,,34,,26,,12,,,,72,13749531.00,08/15/2012 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Townhome,10,,,81500,,,Wayne,MI,48229,EHC-WHM 2 LDHA LLC,,"1100 Corporate Office Drive, Ste 110",,Milford,,48381,,,,
D13025,Wade H. McCree Phase 2,Ecorse,General,1487325.00,0.00,165,,72,72,Open,Amin Irving,C12066,Ginosko Development Company,,"KMG Prestige, INC",Ecorse Housing Commission,"GDC EHC 1, LLC",Great Lakes Capital Fund,Great Lakes Capital Fund,0.76,45,New Construction,,6,18,48,,,,6,,37,,,,29,,,,72,14422595.00,02/15/2013 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,11,"1,480",,96520,,,Wayne,MI,48229,EHC-WHM 2 LDHA LLC,,"1100 Corporate Office Drive, Suite 110",,Milford,,48381,Distressed,,,
T16086,Silver Creek,Flat Rock,,304754.00,,49,,111,111,,T. Van Fox,,"MHT Housing, Inc.","MHT Housing, Inc.","Continental Management, LLC",,,,Boston Capital,1.03,30,Acquisition/Rehab,,17,64,30,,,,,,,,,,111,,,,111,11371673.00,10/07/2016 12:00:00 AM,Family,Tax Exempt,40 @ 60,Apartment,11,,,111655,,,Wayne,MI,48134,Silver Creek Apartments-MHT LP,,"32600 Telegraph Road, Suite 102",,Bingham Farms,,48025,,,,
Y08114,Campau Manor Apartments,Hamtramck,General,602129.00,0.00,159,,54,54,Elderly,T. Van Fox,,"MHT Housing, INC","MHT Housing, INC",Lockwood Management Company,"MHT Properties 116, INC",John Hancock,,John Hancock Realty Advisors INC,0.75,45,New Construction,,15,39,,,,,,,,25,28,,1,,6,48,,0.00,08/01/2008 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"9,615",,48903,,,Wayne,MI,48212,Campau Manor / MHT LDHA LP,,20505 West 12 Mile Road,,Southfield,,48076,Distressed,,,
B11007,Park Place Of Harper Woods,Harper Woods,General,1269999.00,0.00,390,,132,131,Elderly,Joseph Kasberg,,National Church Residences,National Church Residences,National Church Residences,,,,National Affordable Housing Trust,0.7,45,Acquisition/Rehab,,131,,,,,,,,,,,,131,,,131,,17468537.00,03/01/2011 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,1,"16,709",,71222,,,Wayne,MI,48225,Park Place Towers of Harper Woods LDHA LP,,2335 North Bank Drive,,Columbus,,43220,Nonprofit,,,
B11063,Bella Vista Glen,Highland Park,General,976007.00,0.00,178,,138,138,Preservation,Gerald A. Krueger,,"American Community Developers, INC",,Independent Management Services,ACD Partners V LLC,,,City Real Estate Advisors,0.88,45,Acquisition/Rehab,,115,23,,,,,,,,,,,138,,14,138,,11443646.00,08/15/2011 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"35,880",,86100,,,Wayne,MI,48203,Bella Vista 2011 LDHA LLC,,20250 Harper Avenue,,Detroit,,48225,Elderly,Distressed,,
Z09070,Bella Vista Glen,Highland Park,General,853215.00,0.00,221,,138,138,Distressed,T. Van Fox,,MHT Housing INC,MHT Housing INC,Continental Management LLC,Centerline Corporate,Centerline Corporate Partners,MHT Properties 119 INC,Centerline Capital,0.65,45,Acquisition/Rehab,,116,22,,,,,21,,42,,35,,40,,14,,138,0.00,05/01/2009 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"35,880",,86100,,,Wayne,MI,48203,Bella Vista II/MHT LDHA LLC,,20505 West 12 Mile Road,,Southfield,,48076,,,,
A10004,Bishop Moore Apartments,Highland Park,General,630589.00,0.00,212,,103,103,Elderly,Gerald A. Krueger,,"American Community Developers, INC",,Independent Management Services,BMA Housing Corp,ACD Partners IV LLC,,PNC Real Estate,0.65,45,Acquisition/Rehab,,102,1,,,6,6,6,,,6,,,79,,,103,,9109818.00,02/03/2010 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"25,236",,64425,,,Wayne,MI,48203,BMA 2009 LDHA LP,,20250 Harper Avenue,,Detroit,,48225,,,,
Z09069,Gabrielle Apartments & Townhomes,Highland Park,General,1500000.00,0.00,242,,336,336,Distressed,T. Van Fox,,MHT Housing INC,MHT Housing INC,Continental Management LLC,Centerline Corporate,Centerline Corporate Partners,MHT Properties 117 INC,Centerline Capital,0.6,45,Acquisition/Rehab,,239,73,24,,,,51,,101,,84,,100,,,180,120,0.00,05/01/2009 12:00:00 AM,Family & Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,19,"86,746",,255207,,,Wayne,MI,48203,Gabrielle II/MHT LDHA LLC,,20505 West 12 Mile Road,,Southfield,,48076,,,,
Y08039,Highland Manor Apartments,Highland Park,General,541488.00,0.00,163,,48,48,Distressed,T. Van Fox,,MHT Housing INC,MHT Housing INC,Lockwood Management Company,MHT Properties 112 INC,John Hancock Realty Advisors,,John Hancock Realty Advisors,0.75,45,New Construction,,,36,12,,,,,,,23,24,,1,,5,,43,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,4,"1,500",,49800,,,Wayne,MI,48203,Highland Manor / MHT LDHA LP,,20505 W. 12 Mile RD,,Southfield,,48076,,,,
F15038,Manchester Place Apartments,Highland Park,General,1196443.00,,85,,144,144,Preservation,Robert Beale,,RAD Conversion Specialists LLC,,Premier Property Management LLC,The Slavik Company,RBC,,RBC TAX Credit Equity LLC,0.96,45,Acquisition/Rehab,,40,80,24,,,,15,,42,,16,,71,,,,144,17469288.00,04/01/2015 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,24,"3,050",,124120,,,Wayne,Wayne,48203,Manchester Place I LDHA LLC,,2325 W. Shiawassee Suite 202,,Fenton,,48430,Distressed,,,
F15038,Manchester Place Apartments,Highland Park,General,977890.00,,88,,144,144,Preservation,Robert Beale,,RAD Conversion Specialists LLC,,Premier Property Management LLC,The Slavik Company,RBC or its affiliates,,"RBC TAX Credit Equity, LLC",0.98,45,Acquisition/Rehab,,40,80,24,,,,15,,46,,0,,83,,,,144,14628784.00,10/01/2015 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,24,"3,730",,130016,,,Wayne,MI,48203,Manchester Place I LDHA LLC,,2325 W. Shiawassee Suite 202,,Fenton,,48430,Distressed,,,
G16055,Manchester Place Apartments,Highland Park,General,959940.00,,102,,144,144,Preservation,Robert Beale,,RAD Conversion Specialists LLC,,Premier Property Management LLC,The Slavik Company,RBC or its affiliates,,"RBC TAX Credit Equity, LLC",0.98,45,Acquisition/Rehab,,40,80,24,,,,15,,46,0,0,0,83,0,,,144,14083659.00,04/01/2016 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,25,3730,,130016,,,Wayne,MI,48203,Manchester Place I LDHA LLC,,2325 W. Shiawassee Suite 202,,Fenton,,48430,Distressed,,,
B11036,Richton Gardens,Highland Park,General,371993.00,0.00,305,,44,32,Distressed,Kenneth D. Robert,,Richton Development LLC,,KDR Associates LLC,William Phillips,David Phillips,,Great Lakes Capital Fund,,45,New & Acq/Rehab,,28,5,11,,,,32,,,,12,,,12,,,44,0.00,03/01/2011 12:00:00 AM,Family,2nd Funding Round of Credit Year,20 @ 50,Apartment,13,"17,040",14100,22370,,,Wayne,MI,48203,Hamilton Richton LDHA LLP,,30333 Hunters Dr Apt 2,,Farmington Hills,,48334,,,,
B11036,Richton Village,Highland Park,General,579922.00,0.00,132,,44,44,Preservation,William Phillips,B11036,Richton Development LLC,,KMG Prestige,,,,Great Lakes Capital Fund,,15,New & Acq/Rehab,,28,5,11,,,,32,,,,12,,,,,,44,0.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,13,,,51130,,,Wayne,MI,48203,Hamilton-Richton LDHA LP,,"30333 Hunters Drive, #2",,Farmington Hills,,48334,Distressed,,,
B11024,Trinity Estates,Inkster,General,602538.00,0.00,324,,24,24,Nonprofit,Tony Love,,Trinity Estates GP,Inkster Housing & Redevelopment Commission,Premier Property Management,"Alliant Capital, Ltd",Shelborne Development/Malino Construction,"Peoples Community Hope for Homes, INC",Alliant Capital Ltd,0.77,30,New Construction,,,24,,,,,,,,,,,24,,,,24,5493265.00,03/01/2011 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Single Family,24,,,32800,,,Wayne,MI,48141,Trinity Estates LP,,4500 Inster Road,,Inkster,,48141,,,,
B11024,Trinity Estates,Inkster,General,602538.00,0.00,167,,24,24,Open,Tony Love,B11024,Trinity Estates GP,Inkster Housing & Redevelopment Commission,Premier Property Management,Alliant Capital Ltd,Shelborne Development/Malino Construction,People Community Hope for Homes INC,Alliant Capital INC,0.8,30,New Construction,,,,24,,,,,,,,,,24,,,,24,5493265.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Single Family,24,,,32800,,,Wayne,MI,48141,Trinity Estates LP,,4500 Inkster Road,,Inkster,,48141,Nonprofit,,,
C12032,Trinity Estates,Inkster,General,518035.00,0.00,165,,24,24,Open,Tony Love,B11024,Trinity Estates GP,Trinity Estates GP,Premier Property Management,Inkster Housing & Redev Commission,Shelborn Development/Malino Construction,People Community Hope for Homes INC,Alliant Capital Ltd,0.8,30,New Construction,,,,24,,,,,,,,4,,20,,,,24,5480549.00,02/15/2012 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Single Family,24,,,32800,,,Wayne,MI,48141,Trinity Estates LP,,4500 Inkster Road,,Inkster,,48141,Nonprofit,Distressed,,
A10035,Lincoln Park Lofts,Lincoln Park,Special Needs,1068139.00,0.00,170,,38,38,Nonprofit,Louis Piszker,Z09059,Wayne-Metropolitan Community Action Agency,Wayne-Metropolitan CAA,Southwest Housing Solutions Corp,"Fort Street Housing, INC",Great Lakes Capital Fund LP XIX,,Great Lakes Capital Fund LP XIX,0.62,45,New Construction,,13,18,7,,,,14,,,,8,,16,,14,,38,10067521.00,03/01/2010 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"8,645",2054,30235,,,Wayne,MI,48146,Lincoln Park Lofts LDHA LP,,"2121 Biddle, Suite 102",,Wyandotte,,48192,Distressed,,,
B11029,Lincoln Park Lofts,Lincoln Park,Special Needs,1192042.00,0.00,333,,38,38,Nonprofit,Louis Piszker,A10035,Wayne-Metropolitan Community Action Agency,Wayne-Metropolitan Community Action Agency,"KMG Prestige, INC","Fort Street Housing, INC",National Equity Fund,,National Equity Fund,0.65,45,New & Acq/Rehab,,13,18,7,,,,14,,,,8,,16,,,,38,11345297.00,03/01/2011 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,"10,699",,30235,,,Wayne,MI,48146,Lincoln Park Lofts LDHA LP,,"2121 Biddle, Suite 102",,Wyandotte,,48192,Distressed,Supportive Housing,,
B11029,Lincoln Park Lofts,Lincoln Park,Special Needs,1222206.00,0.00,170,,38,38,PSH,Louis Piszker,A10035/B11029,Wayne-Metropolitan CAA,Wayne-Metropolitan CAA,"KMG Prestige, INC",Fort Street Housing INC,National Equity Fund,,National Equity Fund,0.783,45,New & Acq/Rehab,,13,18,7,,,,14,,,,8,,16,,14,,38,11494470.00,08/15/2011 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,2,"10,699",,30235,,,Wayne,MI,48146,Lincoln Park Lofts LDHA LP,,2121 Biddle Suite 102,,Wyandotte,,48192,Nonprofit,Distressed,,
Z09059,Lincoln Park Lofts,Lincoln Park,Special Needs,870651.00,0.00,198,,38,38,Nonprofit,Louis Piszker,,Wayne-Metropolitan Community Action Agency,Wayne-Metropolitan Community Action Agency,Southwest Housing Solutions,Fort Street Housing INC,Great Lakes Capital Fund LP XVII,,Great Lakes Capital Fund LP XVII,0.66,45,New Construction,,13,18,7,,,,,,,,19,,19,,14,,38,0.00,05/01/2009 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,2,"10,699",,30235,,,Wayne,MI,48146,Lincoln Park Lofts LDHA LP,,2121 Biddle Suite 102,,Wyandotte,,48192,Distressed,,,
G16083,Rivers Edge,Lincoln Park,Special Needs,495373.00,,131,,32,32,PSH,Susan Kozak,,Community Care Services,"Community Care Services/Communities of Hope, Inc.",KMG Prestige,"Rivers Edge Apartments, Inc.","Communities of Hope, Inc.",Cinnaire,Cinnaire,0.9702,45,New Construction,,32,,,,,,,,,,,,32,,32,,32,5404490.00,10/03/2016 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"12,000",,23200,,,Wayne,MI,48146,Rivers Edge Apartments LDHA LP,,26184 W. Outer Drive,,Lincoln Park,,48146,Nonprofit,,,
H17065,Coogan Terrace,Melvindale,General,1500000.00,,116,,199,199,Preservation,Cynthia C. Telfer,,Melvindale Housing Commission,,"KMG Prestige, INC",Chesapeake Community Advisors,MHC Affordable Housing LLC,CCA-Coogan Terrace LLC,Cinnaire,0.95,45,Acquisition/Rehab,,199,,,,,,,,,,,,199,,,199,,14948577.00,10/02/2017 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"47,192",,117808,,,Wayne,MI,48122,Coogan Terrace LDHA LP,,3501 Oakwood BLVD,,Melvindale,,48122,Distressed,,,
T13047,"Village Of Redford, Redford Cottages",Redford,General,268628.00,0.00,84,,81,54,,Brian W. Carnaghi,,Presbyterian Villages of Michigan,,PVM,"Garfield Seven Development Co., LLC",Redford Cottages LLC,,Great Lakes Capital Fund,0.81,40,New & Acq/Rehab,,26,28,,,,,,,,,,,54,27,,81,,15434082.00,06/12/2013 12:00:00 AM,Elderly,Tax Exempt,40 @ 60,Single Family,17,,26872,48318,,,Wayne,MI,48240,Redford Cottages LDHA LP,,26200 Lahser Road,,Southfield,,48033,,,,
Z09042,Woodside Square Apartments,Romulus,General,506557.00,0.00,212,,85,85,,Gerald A. Krueger,,American Community Developers INC,,Independent Management Services,ACD Partners 2008 LLC,,,Stratford Capital Group,0.65,45,Acquisition/Rehab,,17,61,7,,5,5,5,,,5,,,65,,,,85,0.00,05/01/2009 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,12,394,,70996,,,Wayne,MI,48174,Woodside Square 2009 LDHA LLC,,20250 Harper Avenue,,Detroit,,48225,,,,
Y08093,Parks North The,Taylor,General,424276.00,0.00,192,,120,96,Nonprofit,Fred Zorn,,Taylor CDC,Taylor CDC,"McKinley, INC",Parks North Manager LLC,Great Lakes Capital Fund,,Great Lakes Capital Fund,0.8,45,Acquisition/Rehab,,,74,22,,12,,,,22,,22,,40,24,,,120,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Townhome,13,"10,860",23500,98150,,,Wayne,MI,48180,Parks North LDHA LLC,,23555 Goddard,,Taylor,,48180,,,,
Y08094,Ponds North The,Taylor,General,797340.00,0.00,199,,202,202,Nonprofit,Fred Zorn,,Taylor CDC,Taylor CDC,McKinley INC,Ponds North Manager LLC,Equity Investor - TBD,,Great Lakes Capital Fund,0.8,45,Acquisition/Rehab,,8,151,43,,20,,,,40,,60,,82,,,,202,0.00,08/01/2008 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,10,"11,640",,173963,,,Wayne,MI,48180,Ponds North LDHA LLC,,23555 Goddard,,Taylor,,48180,,,,
G16056,Westchester Towers Apartments,Wayne,General,1120452.00,,106,,223,223,Preservation,T. Van Fox,,"MHT Housing, Inc.","MHT Housing, Inc.",Continental Management,"MHT Properties 152, Inc.",PNC Real Estate,,PNC Real Estate,1,45,Acquisition/Rehab,,144,76,,,,,,,55,0,55,0,113,0,,,223,14156124.00,04/01/2016 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,2,60372,,159114,,,Wayne,MI,48184,Westchester II LDHA LLC,,"32600 Telegraph Road, Suite 102",,Bingham Farms,,48025,Distressed,,,
G16056,Westchester Towers Apartments,Wayne,General,911806.00,,110,,223,223,Preservation,T. Van Fox,,"MHT Housing, Inc.","MHT Housing, Inc.","Continental Management, LLC","MHT Properties 152, Inc.",PNC Real Estate,,PNC Real Estate,1,15,Acquisition/Rehab,3,144,76,,,,,,,55,0,55,0,113,,,,223,12433863.00,10/03/2016 12:00:00 AM,Family,1st Funding Round of Credit Year,40 @ 60,Apartment,2,"60,372",,159114,,,Wayne,MI,48184,"Westchester II LDHA, LLC",,"32600 Telegraph Road, Suite 102",,Bingham Farms,,48025,Nonprofit,Distressed,,
F15035,Adams Senior Village,Westland,General,743818.00,,100,,120,120,Preservation,T. Van Fox,,"MHT Housing, Inc.","MHT Housing, Inc.",Continental Management LLC,MHT Properties 150 INC,PNC Bank,,PNC Real Estate - TAX Credit Group,0.94,45,Acquisition/Rehab,,48,60,12,,,,,,60,,48,,12,,,120,,11249700.00,04/01/2015 12:00:00 AM,Elderly,2nd Funding Round of Credit Year,40 @ 60,Apartment,12,"11,160",,96552,,,Wayne,MI,48186,Adams Senior Village II/MHT LDHA LLC,,"32600 Telegraph Road, Suite 102",,Bingham Farms,,48025,Elderly,,,
T16001,Greenwood Villa,Westland,General,988639.00,,60,,298,298,,George Larimore,,Michigan Nonprofit Housing Corporation,Michigan Nonprofit Housing Corporation,"KMG Prestige, INC",MNHC Greenwood LLC,National Equity Fund Assignment Corporate,,National Equity Fund,0.92,35,Acquisition/Rehab,,205,83,10,,,,,,,,,,298,0,,210,88,40335190.00,03/01/2016 12:00:00 AM,Family & Elderly,Tax Exempt,40 @ 60,Apartment,12,85998,0,233832,,,Wayne,MI,48185,"Greenwood Villa Westland LDHA, LLC",,"23332 Orchard Lake Road, Suite F",,Farmington Hills,,48336,,,,
C12062,Westgate Tower,Westland,General,1077290.00,0.00,176,,148,147,Preservation,Laurence S. Tisdale,,Laurence S. Tisdale,,The Associated Management Company,Cheryl Chorazewitz,Westgate Investors LLC GP,Laurence S. Tisdale,Centerline Capital Group,0.89,45,Acquisition/Rehab,,147,1,,,,,,,,,,,147,,,148,,11534591.00,08/15/2012 12:00:00 AM,Elderly,1st Funding Round of Credit Year,40 @ 60,Apartment,1,"35,984",,77910,,,Wayne,MI,48185,Westgate Senior LDHA LLC,,"26711 Northwestern Hwy, #250",,Southfield,,48033,Elderly,,,
T08144,Wildwood Apartment Homes,Westland,,400325.00,0.00,,,229,229,TAX Exempt,Bradley E. Froling,,To Be Formed LLC,,Lockwood Management CO LLC,To be determined,To be formed general partner,,TBD,0.82,30,Rehab Only,,125,104,,,,,,,,,,,229,,,,229,0.00,10/07/2008 12:00:00 AM,Family,Tax Exempt,40 @ 60,Apartment,11,,,199840,,,Wayne,MI,48185,Wildwood LDHA LP,,3707 W. Maple RD,,Bloomfield Hills,,48301,,,,
Z09081,Wildwood Apartment Homes,Westland,General,1021954.00,0.00,199,,229,229,,Bradley E. Froling,T08144,"Schwartz Bradley, LLC",,"Lockwood Management Company, LLC","Wildwood Partners, LLC",,,"Schwartz Financial Group, INC",0.65,45,Acquisition/Rehab,,125,104,,,,,,,,,115,,114,,23,,229,0.00,05/04/2009 12:00:00 AM,Family,2nd Funding Round of Credit Year,40 @ 60,Apartment,11,"12,812",,199840,,,Wayne,MI,48185,Wildwood LDHA LLC,,3707 W. Maple RD,,Bloomfield Hills,,48301,,,,
