"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"RISARALDA","66","RISARALDA","66075","BALBOA","266075000411","CENT EDUC BTO EN BIENESTAR RURAL-BALBOA","RURAL","CL 17 KR 10 ESQ (PEREIRA)","(6)3342292","MEDIA,BÁSICA SECUNDARIA","6,7,8,9,10,11,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000059","C.E. SANABRIA","RURAL","VDA. SANABRIA","3113206246","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000636","I.E. AGRICOLA SAN ALFONSO","RURAL","CORREGIMIENTO SAN ALFONSO","3172546241","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000211","I.E. LA BERMEJA","RURAL","VDA. BERMEJA BAJA","3218007200","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000296","I.E. LA PLANADA","RURAL","CORREGIMIENTO LA PLANADA","3133048724","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000041","I.E. OLAYA (ANTES C.E. OLAYA)","RURAL","CORREGIMIENTO OLAYA","3164497321","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","119075000020","I.E. VASCO NUÑEZ DE BALBOA","RURAL,URBANA","VDA. EL CRUCERITO","3168018454","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CAUCA","19","CAUCA","19075","BALBOA","219075000342","INSTITUCIÓN EDUCATIVA PURETO","RURAL","CORREGIMIENTO PURETO","315 5771138-3167167504","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"RISARALDA","66","RISARALDA","66075","BALBOA","266075000022","INSTITUCION EDUCATIVA RURAL TAMBORES","RURAL","VDA TAMBORES","(6)3688853","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"RISARALDA","66","RISARALDA","66075","BALBOA","166075000010","INSTITUCIÓN EDUCATIVA SANTO DOMINGO SAVIO ","RURAL,URBANA","IND PARAJE LA GLORIA","(6)3688131","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"RISARALDA","66","RISARALDA","66075","BALBOA","266075000090","LA FLORESTA","RURAL","VDA LA FLORESTA","3016717172","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"RISARALDA","66","RISARALDA","66075","BALBOA","266075000219","TRES ESQUINAS","RURAL","VDA TRES ESQUINAS","3216442510","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000834","C.E. BARANOA INTERAMERICAN SCHOOL","URBANA","KR 19 23 36",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000800","C.E. GRANDES GENIOS","URBANA","CL 17 22 109",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000826","C.E. JUGANDO Y PENSANDO","URBANA","KR 27 B 18 C 37",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000249","CENTRO EDUCATIVO CORAZON DE MARIA (ANTIGUO COLEGIO MIXTO CORAZON DE MARIA)","URBANA","KR 22 D 22 A 113","8787988","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000842","CENTRO EDUCATIVO LA NUEVA ESCUELA DEL FUTURO","URBANA","KR 21 8 45","3007384055","PREESCOLAR","-3",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","508078000004","CENTRO EDUCATIVO MADRE INMACULADA","URBANA","CALLE 6 11-31","8784057","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000770","CENTRO EDUCATIVO MI MUNDO DE ILUSIONES","URBANA","KR 15 20 34","878 80 12","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000851","CENTRO EDUCATIVO MONTESSORI","URBANA","KR 15 16 36","3016095239","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000621","CENTRO EDUCATIVO PREESCOLAR GOTITAS DEL SABER","URBANA","CARRERA. 18D  27 - 122","8789112","PREESCOLAR","-3",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000711","ESC SAN JUAN BOSCO","URBANA","CALLE 17  16 - 90","3013823046","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000699","GIMNASIO INFANTIL","URBANA","CRA 22D 20-30","8787719","PREESCOLAR","-3",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","208078000813","I.E. TECNICA MARIA INMACULADA DE PITAL DE MEGUA","RURAL,URBANA","CRA 15 # 11-96","3008438553","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","108078000029","INSTITUCION EDUCATIVA DE BARANOA JULIO PANTOJA MALDONADO","URBANA","CL 12 19 221","8788106-8787110","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,18,20,21,22,23,24,25,26",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","208078000201","INSTITUCION EDUCATIVA DE SIBARCO","RURAL","CALLE 3  3 - 36","0","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","108078000011","INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SANTA ANA DE BARANOA","URBANA","KR 19 11 51","8788678-8789511","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","108078000151","INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS","URBANA","CL 14 21 35","8787140","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","108078000100","INSTITUCION EDUCATIVA JUAN JOSE NIETO","URBANA","KR 16 21 B 22","8787765","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,14,21,22,23,24,25,26,99",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","108078000673","INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE CAMPECHE","RURAL,URBANA","CALLE 6A  16 - 115","8780388 - 3012215444","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","108078000215","INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO A. OÑORO DE BARANOA","URBANA","CL 12 19 409","8788706-8787661","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,15,20,21,22,23,24,25,26",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000630","INSTITUTO DOCENTE LA SAGRADA FAMILIA","URBANA","CALLE 15  17 - 07","0","BÁSICA PRIMARIA","1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000508","INSTITUTO DOCENTE MIXTO CORAZON DE JESUS","URBANA","CARRERA 19   23 - 12","8787910","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000001","INSTITUTO DOCENTE RAYITOS DE SOL","URBANA","CALLE 22  18 - 03","8787713","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ATLANTICO","8","ATLÁNTICO","8078","BARANOA","308078000613","JARDIN INFANTIL LOS AMIGUITOS","URBANA","CALLE. 15   21A - 14","8788833","PREESCOLAR","-3",
"HUILA","41","HUILA","41078","BARAYA","241078000608","CE LA UNION","RURAL","VDA LA UNION","3118086140 - 3118064856","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"HUILA","41","HUILA","41078","BARAYA","141078000158","IE ANTONIO BARAYA","URBANA,RURAL","ANTONO BARAYA","8788523-3114490770","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"HUILA","41","HUILA","41078","BARAYA","241078000136","IE JOAQUIN GARCIA BORRERO","RURAL","VDA PATIA","3143909926","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25",
"HUILA","41","HUILA","41078","BARAYA","241078000195","IE LA TROJA","RURAL","VDA LA TROJA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002207","C.E. GUIGUAY NO. 1","RURAL","VDA. EL DIVISO",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002193","C.E. GUIGUAY NO. 2","URBANA","IND VDA. EL DIVISO",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001570","CENTRO EDUCATIVO AGUA CLARA","RURAL","AGUA CLARA","3152335267","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001367","CENTRO EDUCATIVO ALBI","RURAL","RIO INGUAMBI","3137409428","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001537","CENTRO EDUCATIVO ALMORZADERO","RURAL","CARRETERA NACIONAL","3113922090","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001596","CENTRO EDUCATIVO ALTO TELEMBI","RURAL","ALTO TELEMBI","7236380","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001626","CENTRO EDUCATIVO ALTO ULBI","RURAL","ALTO ULBI","3164807637","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001162","CENTRO EDUCATIVO ARENAL","RURAL","MEDIO TELEMBI","3148805714","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001391","CENTRO EDUCATIVO BARRO BLANCO","RURAL","MEDIO TELEMBI","3137693349","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000905","CENTRO EDUCATIVO BERLIN","RURAL","KM 96 VIA TUMACO JUNIN","3212688383","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001430","CENTRO EDUCATIVO BOCAS DE ULI","RURAL","RIO TELEMBI","31633447202","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002169","CENTRO EDUCATIVO BUENOS AIRES","RURAL","VEREDA BUENOS AIRES","3218167803","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001634","CENTRO EDUCATIVO CAMARON","RURAL","CAMARON","3177945753","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001600","CENTRO EDUCATIVO CANDILLAS","RURAL","CANDILLAS","7236380","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000247","CENTRO EDUCATIVO CARCUEL","RURAL","CARRETERA NACIONAL","3147954086","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001057","CENTRO EDUCATIVO CARGAZON","RURAL","ALTO TELEMBI","3117928234","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001251","CENTRO EDUCATIVO CARTAGUA","RURAL","RIO TELPI","3137657406","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001898","CENTRO EDUCATIVO CHAGUI","RURAL","VEREDA CHAGUI",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000239","CENTRO EDUCATIVO CHALALBI","RURAL","RIO YAGUAPI","3206529691","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001049","CENTRO EDUCATIVO CHALCHAL","RURAL","ALTO TELEMBI","3127916907","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000026","CENTRO EDUCATIVO CHANUL","RURAL","CARRETERA NACIONAL","3205549271","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001553","CENTRO EDUCATIVO CHAPILAL","RURAL","CHAPILAL","7236380","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000719","CENTRO EDUCATIVO CHAPIRA","RURAL","BAJO TELEMBI","3206146773","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001341","CENTRO EDUCATIVO CHILLAGUAN","RURAL","RIO GUELMAMBI","3117088701","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002134","CENTRO EDUCATIVO CHIMBAGAL","RURAL","VEREDA CHIMBAGAL","3127271154","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001774","CENTRO EDUCATIVO CHIMBUZA","RURAL","CHIMBUZA","7236380","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001618","CENTRO EDUCATIVO COROZAL","RURAL","COROZAL","3184033019","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001286","CENTRO EDUCATIVO  COROZO","RURAL","RIO TELPI","3205889787","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000204","CENTRO EDUCATIVO COSCORRON TELEMBI","RURAL","BAJO TELEMBI","3117003077","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001707","CENTRO EDUCATIVO CUAMBI YASLAMBI","RURAL","CUAMBI YASLAMBI","3155120512","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001073","CENTRO EDUCATIVO CUCARACHERA","RURAL","ALTO TELEMBI","3136882483","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002002","CENTRO EDUCATIVO CUILBI","RURAL","RIO TELPI","7468365","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001146","CENTRO EDUCATIVO CUMAINDE","RURAL","RIO MANUELITA","3202766768","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001472","CENTRO EDUCATIVO CUMAINDE EL PASO","RURAL","RIO MANUELITA","3137051281","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001316","CENTRO EDUCATIVO DE CULBI","RURAL","RIO TELPI","7468365","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001031","CENTRO EDUCATIVO DE SALI","RURAL","ALTO TELEMBI","3136853298","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000361","CENTRO EDUCATIVO DIAGUILLO","RURAL","RIO GUELMAMBI","3147019331","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000611","CENTRO EDUCATIVO  EL  BOMBOM","RURAL","MEDIO TELEMBI","3207125500","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000115","CENTRO EDUCATIVO EL DESCANSO","RURAL","CARRETERA NACIONAL","3127916907","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001022","CENTRO EDUCATIVO EL MIRADOR TAJADA","RURAL","CARRET NAL","3138508153","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001855","CENTRO EDUCATIVO EL PAILON","RURAL","KM 100 VIA TUMACO JUNIN","3127492988","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001812","CENTRO EDUCATIVO EL PEJE","RURAL","CARRETERA NACIONAL","3128231900","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000581","CENTRO EDUCATIVO EL PLACER","RURAL","RIO YAGUAPI","3127916907","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002118","CENTRO EDUCATIVO EL PLAYON","RURAL","VEREDA EL PLAYON","3106033485","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001219","CENTRO EDUCATIVO EL RECODO","RURAL","RIO ÑAMBI","3104319237","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001502","CENTRO EDUCATIVO EL SABALO","RURAL","EL SABALO","3157540278","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001693","CENTRO EDUCATIVO EL TIGRILLO","RURAL","EL TIGRILLO","3215587932","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002100","CENTRO EDUCATIVO EL TRONCO","RURAL","VEREDA EL TRONCO","3173604949","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000018","CENTRO EDUCATIVO EL VERGEL","RURAL","EL VERGEL","7236380","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000727","CENTRO EDUCATIVO EL VIUDO","RURAL","RIO GUELMAMBI","3125128331","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002151","CENTRO EDUCATIVO ENCAJONADO","RURAL","VEREDA ENCAJONADO","3187823710","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000271","CENTRO EDUCATIVO GERTRUDIS","RURAL","RIO GUELMAMBI","3128973039","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001545","CENTRO EDUCATIVO GUADUAL","RURAL","RIO TELPI","3105304612","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002096","CENTRO EDUCATIVO GUADUAL SABALO","RURAL","VEREDA SABALO","3105361218","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001669","CENTRO EDUCATIVO GUELMAMBI CARAÑO","RURAL","GUELMAMBI","3166528053","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","552079000030","CENTRO EDUCATIVO GUINUL","RURAL","RIO TELPI","3147579296","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000450","CENTRO EDUCATIVO GUINULTE","RURAL","ALTO TELEMBI","3122443588","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001715","CENTRO EDUCATIVO GUYGAY","RURAL","GUIGAY","3215505894","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001951","CENTRO EDUCATIVO HONDA RIO GUIZA","RURAL","HONDA RIO GUIZA","3216294572","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079002011","CENTRO EDUCATIVO INDIGENA PLANADA TELEMBI","RURAL","VEREDA LA PLANADA","3185202660","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001405","CENTRO EDUCATIVO INGUAMBI ARRIBA","RURAL","RIO INGUAMBI","7468365","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001791","CENTRO EDUCATIVO INGUAMBI MACHARE","RURAL","RIO INGUAMBI","3147917771","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000034","CENTRO EDUCATIVO JABONCILLO","RURAL","CARRETERA NACIONAL","3128646627","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000667","CENTRO EDUCATIVO KILOMETRO 92","RURAL","KM 92 VIA TUMACO JUNIN","3172996965","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001677","CENTRO EDUCATIVO LA FALDADA","RURAL","LA FALDADA","3177390496","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000468","CENTRO EDUCATIVO LA FLORIDA","RURAL","CARRETERA NACIONAL","3128284915","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079000620","CENTRO EDUCATIVO LA HUMILDAD","RURAL","BAJO TELEMBI","7468365","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,23,25,26",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001839","CENTRO EDUCATIVO LA MARIA","RURAL","KM 98 VIA TUMACO JUNIN","3123959442","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52079","BARBACOAS","252079001294","CENTRO EDUCATIVO LA NACERA","RURAL","RIO TELPI","7468365","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23",
