"geographic_area","county","gender","age","time_period","time_period_dates","year","admits","average_tcu_score","admits_w_reported_opioid_use","of_total_admits_w_opioid_use","admits_w_diagnosed_substance_abuse_problem","of_admits_w_diagnosed_substance_abuse","admits_w_opioid_use_in_past_12_months_before_admit_1","admits_w_opioid_use_in_past_12_months_before_admit_2","state_fips","county_fips","county_code_number","county_code","centroid","longitude","geocoded_column"
"State","Commonwealth","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","2157","4.2","497","23","1512","70.1","619","28.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Bedford","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","6","7.8","3","50","6","100","4","66","42","009","9","09","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Montgomery","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","7","6.0","0","0.0","7","100.0","2","28.0","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"County","Franklin","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","25","3.8","7","28","16","64","11","44","42","055","55","55","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Allegheny","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","12","6.4","4","33.3","11","91.7","5","41.7","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Union","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","27","5.6","8","29.6","25","92.6","8","29.6","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Beaver","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","4","3.8","2","50.0","2","50.0","1","25.0","42","007","7","07","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"State","Commonwealth","All","20 to 24 years","2019 Q3","7/1/2019-9/30/2019","2019","279","4.5","64","22.9","224","80.3","86","30.8","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Delaware","All","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","146","4.2","38","26","97","66.4","45","30.8","42","045","45","45","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Northampton","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","14","5.8","4","28.0","12","85.0","3","21.0","42","095","95","95","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"County","Snyder","Female","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","2","8","2","100","2","100","2","100","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Venango","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","4","5.5","1","25","3","75","2","50","42","121","121","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"County","Montour","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","2","4.5","1","50","2","100","1","50","42","093","93","93","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"State","Commonwealth","Female","45 to 49 years","2018 Q4","10/1/2018-12/31/2018","2018","21","6.3","8","38.1","18","85.7","9","42.9","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Cumberland","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","12","5.8","6","50.0","10","83.0","6","50.0","42","041","41","41","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Carbon","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","19","5.6","8","42.1","17","89.5","10","52.6","42","025","25","25","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"County","Bedford","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","16","4.3","5","31.3","11","68.8","6","37.5","42","009","9","09","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"State","Commonwealth","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","2211","4","519","23.5","1503","68","635","28.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Dauphin","Female","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","41","5.1","14","34.1","31","75.6","17","41.5","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Susquehanna","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","3","5.3","1","33.0","2","66.0","1","33.0","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Franklin","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","49","4.2","20","40","38","77","11","22","42","055","55","55","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Blair","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","5","6.2","4","80","5","100","3","60","42","013","13","13","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"County","Lancaster","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","48","5.1","22","45.0","40","83.0","17","35.0","42","071","71","71","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Centre","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","027","27","27","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Lawrence","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","37","3.1","8","21.6","20","54.1","9","24.3","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Monroe","Male","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","30","4.7","8","26.7","21","70","9","30","42","089","89","89","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Fayette","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","39","5.4","10","25.6","31","79.5","18","46.2","42","051","51","51","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Wyoming","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","2","2.0","1","50.0","1","50.0","1","50.0","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Cameron","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","1","9","0","0","1","100","0","0","42","023","23","23","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Philadelphia","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"County","Schuylkill","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","158","5.3","53","33.5","128","81","58","36.7","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Mercer","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","10","4.0","3","30.0","6","60.0","4","40.0","42","085","85","85","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"State","Commonwealth","Female","30 to 34 years","2021 Q2","4/1/2021-6/30/2021","2021","34","6.5","8","23.0","30","88.0","23","67.0","42","000","0","00","39.346129, -75","129, -75.167756",
"State","Commonwealth","All","45 to 49 years","2019 Q4","10/1/2019-12/31/2019","2019","142","4.9","34","23.9","110","77.5","49","34.5","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lancaster","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","298","4.6","68","22.8","224","75.2","89","29.9","42","071","71","71","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Schuylkill","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","29","6.1","16","55.2","27","93.1","17","58.6","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Lackawanna","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","243","4.9","66","27.2","193","79.4","87","35.8","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"State","Commonwealth","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","294","4.9","152","51.7","212","72.1","158","53.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Indiana","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","3","5","2","66.7","2","66.7","2","66.7","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Lycoming","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","24","4.7","4","16.7","19","79.2","5","20.8","42","081","81","81","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Cambria","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","14","6.4","8","57.0","13","92.0","11","78.0","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Lebanon","All","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","32","4.3","11","34.4","21","65.6","15","46.9","42","075","75","75","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"County","Luzerne","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","48","4.2","16","33.3","32","66.7","18","37.5","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Pike","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","44","4.9","14","31.8","33","75","12","27.3","42","103","103","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","Lackawanna","All","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","282","5.2","79","28","233","82.6","103","36.5","42","069","69","69","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Lancaster","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","11","5.3","3","27.3","9","81.8","3","27.3","42","071","71","71","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Northampton","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","181","4.8","42","23.2","144","79.6","44","24.3","42","095","95","95","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"State","Commonwealth","All","20 to 24 years","2020 Q2","4/1/2020-6/30/2020","2020","58","5.6","27","46.0","51","87.0","24","41.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Philadelphia","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","25","3.6","5","20","14","56","6","24","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"County","Montgomery","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","13","3.2","5","38.5","7","53.8","5","38.5","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"County","Lancaster","Male","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","112","5","36","32.1","92","82.1","47","42","42","071","71","71","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Sullivan","All","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","2","4","0","0","1","50","0","0","42","113","113","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Washington","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","19","5.7","11","57.0","15","78.0","10","52.0","42","125","125","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"State","Commonwealth","Female","25 to 29 years","2016 Q3","7/1/2016-9/30/2016","2016","71","5.2","39","54.9","53","74.6","41","57.7","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Adams","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","42","5.7","13","31","38","90.5","20","47.6","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Clearfield","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","11","5.2","7","63.6","9","81.8","6","54.5","42","033","33","33","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"State","Commonwealth","All","50 to 55 years","2018 Q4","10/1/2018-12/31/2018","2018","125","4.3","17","13.6","82","65.6","25","20","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Jefferson","Male","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","13","4.1","9","69","10","76","3","23","42","065","65","65","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"County","Juniata","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","0","0","0","0","0","0","0","0","42","067","67","67","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"County","McKean","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","34","4.1","6","17.6","24","70.6","11","32.4","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Lawrence","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","8","3.6","2","25","4","50","3","37.5","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Cambria","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","14","3.9","3","21.4","10","71.4","6","42.9","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Lawrence","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","8","4.5","1","12.5","6","75","2","25","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Franklin","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","35","3.6","4","11.4","21","60","5","14.3","42","055","55","55","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Washington","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","16","6.4","8","50","14","87.5","11","68.8","42","125","125","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Adams","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","7","4.0","2","28.0","5","71.0","0","0.0","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Mckean","Female","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","1","7.0","0","0.0","1","100.0","0","0.0","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Philadelphia","Male","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","203","3.8","28","13.8","135","66.5","42","20.7","42","101","101","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"County","Cambria","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","53","4","14","26.4","39","73.6","19","35.8","42","021","21","21","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"State","Commonwealth","Male","50 to 55 years","2021 Q3","7/1/2021-9/30/2021","2021","89","5.7","55","61.0","69","77.0","32","35.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Northampton","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","230","3.6","44","19.1","145","63","46","20","42","095","95","95","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"County","Lawrence","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","12","6.3","8","66.7","11","91.7","9","75","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Dauphin","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","76","3.7","15","19.7","48","63.2","18","23.7","42","043","43","43","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Montgomery","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","81","3.9","16","19.8","58","71.6","25","30.9","42","091","91","91","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"State","Commonwealth","Female","30 to 34 years","2020 Q2","4/1/2020-6/30/2020","2020","33","6.4","10","30.0","30","90.0","22","66.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Monroe","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","30","5.5","8","26.7","24","80","11","36.7","42","089","89","89","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Forest","Female","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","0","0","0","0","0","0","0","0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Bedford","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","5","5.6","2","40.0","5","100.0","3","60.0","42","009","9","09","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Susquehanna","Male","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","7","5","2","28.6","5","71.4","2","28.6","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Clinton","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","3","2","1","33.3","1","33.3","1","33.3","42","035","35","35","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"County","Allegheny","Female","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","3","7.7","2","66.7","3","100","2","66.7","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Schuylkill","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","16","7.1","12","75.0","15","93.0","7","43.0","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
